https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIT,Volume USDT
1661335200,2022-08-24 10:00:00,LIT/USDT,0.7697,0.7754,0.7675,0.7696,846.5928,653.78833435
1661331600,2022-08-24 09:00:00,LIT/USDT,0.7678,0.7722,0.7677,0.7704,4578.78,3530.56540384
1661328000,2022-08-24 08:00:00,LIT/USDT,0.7689,0.7723,0.7679,0.7723,619.9181,476.78965225
1661324400,2022-08-24 07:00:00,LIT/USDT,0.7698,0.7698,0.7624,0.7624,399.0665,306.7136584
1661320800,2022-08-24 06:00:00,LIT/USDT,0.7697,0.772,0.7676,0.772,2227.3301,1714.96739224
1661317200,2022-08-24 05:00:00,LIT/USDT,0.7654,0.7745,0.7637,0.7711,3558.9158,2732.98947496
1661313600,2022-08-24 04:00:00,LIT/USDT,0.7575,0.7652,0.7571,0.7652,1026.4843,779.02085837
1661310000,2022-08-24 03:00:00,LIT/USDT,0.7592,0.7592,0.7562,0.7571,1143.5208,866.90057431
1661306400,2022-08-24 02:00:00,LIT/USDT,0.7614,0.7614,0.7561,0.7561,430.0963,326.99024202
1661302800,2022-08-24 01:00:00,LIT/USDT,0.7648,0.7648,0.7575,0.7583,498.7459,378.33534895
1661299200,2022-08-24 00:00:00,LIT/USDT,0.7714,0.7714,0.7619,0.7672,1294.4636,990.5651669
1661295600,2022-08-23 23:00:00,LIT/USDT,0.7745,0.778,0.7745,0.778,913.3644,708.80712761
1661292000,2022-08-23 22:00:00,LIT/USDT,0.7728,0.7744,0.7689,0.7689,646.8848,498.82126701
1661288400,2022-08-23 21:00:00,LIT/USDT,0.7692,0.7692,0.7663,0.767,882.3881,676.57770719
1661284800,2022-08-23 20:00:00,LIT/USDT,0.7726,0.7733,0.7659,0.7669,727.5372,558.39035081
1661281200,2022-08-23 19:00:00,LIT/USDT,0.769,0.7701,0.7659,0.7679,1969.9701,1513.90531696
1661277600,2022-08-23 18:00:00,LIT/USDT,0.7622,0.7726,0.7604,0.7686,1663.1061,1278.32028033
1661274000,2022-08-23 17:00:00,LIT/USDT,0.7643,0.7652,0.7578,0.7642,942.9997,719.23343415
1661270400,2022-08-23 16:00:00,LIT/USDT,0.7688,0.7688,0.762,0.7663,1187.7718,910.0453456
1661266800,2022-08-23 15:00:00,LIT/USDT,0.7696,0.7732,0.7667,0.7699,1015.9889,782.53803952
1661263200,2022-08-23 14:00:00,LIT/USDT,0.7734,0.779,0.7696,0.7696,1271.5495,987.61388715
1661259600,2022-08-23 13:00:00,LIT/USDT,0.7643,0.7732,0.7619,0.7718,4482.5523,3429.01227529
1661256000,2022-08-23 12:00:00,LIT/USDT,0.7749,0.7767,0.7637,0.7637,1221.0296,938.33051981
1661252400,2022-08-23 11:00:00,LIT/USDT,0.7639,0.7748,0.7639,0.7748,1025.2671,788.44028493
1661248800,2022-08-23 10:00:00,LIT/USDT,0.7696,0.7704,0.7633,0.7643,817.9561,628.10735371
1661245200,2022-08-23 09:00:00,LIT/USDT,0.7697,0.7754,0.7658,0.7722,2198.7792,1697.7514102
1661241600,2022-08-23 08:00:00,LIT/USDT,0.765,0.7718,0.765,0.7697,1128.7973,869.12627884
1661238000,2022-08-23 07:00:00,LIT/USDT,0.7557,0.769,0.7557,0.7666,1557.3315,1190.05086653
1661234400,2022-08-23 06:00:00,LIT/USDT,0.7468,0.755,0.7433,0.755,1130.4682,844.85375215
1661230800,2022-08-23 05:00:00,LIT/USDT,0.7738,0.7747,0.7464,0.7464,3204.1632,2437.18418634
1661227200,2022-08-23 04:00:00,LIT/USDT,0.7767,0.7789,0.7744,0.7744,1257.3101,976.83657491
1661223600,2022-08-23 03:00:00,LIT/USDT,0.7771,0.785,0.7771,0.7772,881.6019,687.20903294
1661220000,2022-08-23 02:00:00,LIT/USDT,0.7791,0.7802,0.7753,0.7792,898.6129,698.54434104
1661216400,2022-08-23 01:00:00,LIT/USDT,0.7758,0.7864,0.7758,0.7791,6507.4579,5087.20524096
1661212800,2022-08-23 00:00:00,LIT/USDT,0.7688,0.778,0.7667,0.7772,3388.7652,2613.61040123
1661209200,2022-08-22 23:00:00,LIT/USDT,0.7611,0.7686,0.7597,0.7686,1227.9219,938.20715035
1661205600,2022-08-22 22:00:00,LIT/USDT,0.7521,0.7611,0.7521,0.7611,1109.2199,837.77547798
1661202000,2022-08-22 21:00:00,LIT/USDT,0.75,0.7504,0.7468,0.7474,1278.9979,958.28332891
1661198400,2022-08-22 20:00:00,LIT/USDT,0.7407,0.7516,0.7396,0.7487,6143.202,4561.82498394
1661194800,2022-08-22 19:00:00,LIT/USDT,0.7352,0.7399,0.7352,0.7374,2268.8791,1674.691554
1661191200,2022-08-22 18:00:00,LIT/USDT,0.7399,0.7399,0.7351,0.7358,761.5505,560.23570045
1661187600,2022-08-22 17:00:00,LIT/USDT,0.74,0.7413,0.7394,0.7394,939.2372,695.41195396
1661184000,2022-08-22 16:00:00,LIT/USDT,0.7441,0.7447,0.7396,0.7396,731.9324,543.91415343
1661180400,2022-08-22 15:00:00,LIT/USDT,0.7305,0.7438,0.7305,0.7427,98714.7131,72350.63036142
1661176800,2022-08-22 14:00:00,LIT/USDT,0.7309,0.7362,0.7272,0.7289,1434.0405,1046.19344154
1661173200,2022-08-22 13:00:00,LIT/USDT,0.7332,0.7364,0.7268,0.7364,195.1588,141.91033365
1661169600,2022-08-22 12:00:00,LIT/USDT,0.7347,0.7389,0.7312,0.7312,2086.726,1534.75920359
1661166000,2022-08-22 11:00:00,LIT/USDT,0.738,0.738,0.7338,0.735,306.0395,224.94478889
1661162400,2022-08-22 10:00:00,LIT/USDT,0.7301,0.739,0.7301,0.7349,20063.694,14687.28769093
1661158800,2022-08-22 09:00:00,LIT/USDT,0.7297,0.7314,0.7261,0.7262,1017.0062,740.32464399
1661155200,2022-08-22 08:00:00,LIT/USDT,0.731,0.731,0.7179,0.7293,2178.3324,1575.2024241
1661151600,2022-08-22 07:00:00,LIT/USDT,0.7452,0.7458,0.73,0.7304,10759.6376,7968.16341195
1661148000,2022-08-22 06:00:00,LIT/USDT,0.7587,0.7587,0.7445,0.7457,3124.2411,2348.77380614
1661144400,2022-08-22 05:00:00,LIT/USDT,0.761,0.7634,0.761,0.7615,913.6757,695.62438126
1661140800,2022-08-22 04:00:00,LIT/USDT,0.7599,0.7599,0.7537,0.7599,959.3068,726.43559023
1661137200,2022-08-22 03:00:00,LIT/USDT,0.7622,0.7635,0.7598,0.7599,593.6761,452.28632217
1661133600,2022-08-22 02:00:00,LIT/USDT,0.761,0.7628,0.7588,0.7588,499.5726,380.13191395
1661130000,2022-08-22 01:00:00,LIT/USDT,0.7637,0.7637,0.7582,0.761,2271.1242,1727.45008215
1661126400,2022-08-22 00:00:00,LIT/USDT,0.7734,0.7734,0.7621,0.7631,1866.4425,1429.17795876
1661122800,2022-08-21 23:00:00,LIT/USDT,0.7772,0.7811,0.7738,0.7743,3639.5172,2833.73446548
1661119200,2022-08-21 22:00:00,LIT/USDT,0.7772,0.7806,0.767,0.7797,5526.5471,4269.01673569
1661115600,2022-08-21 21:00:00,LIT/USDT,0.7791,0.7881,0.7778,0.7796,2684.8808,2101.483061
1661112000,2022-08-21 20:00:00,LIT/USDT,0.777,0.7867,0.7738,0.7791,104484.9704,81229.19739161
1661108400,2022-08-21 19:00:00,LIT/USDT,0.7709,0.777,0.7689,0.7769,2138.4803,1658.95853294
1661104800,2022-08-21 18:00:00,LIT/USDT,0.7696,0.7742,0.7675,0.7742,697.9454,538.35205194
1661101200,2022-08-21 17:00:00,LIT/USDT,0.7758,0.7787,0.7702,0.7702,1532.2212,1188.37228064
1661097600,2022-08-21 16:00:00,LIT/USDT,0.77,0.7788,0.7658,0.7782,1190.635,918.05179113
1661094000,2022-08-21 15:00:00,LIT/USDT,0.7685,0.7728,0.7678,0.7681,1966.8853,1514.28944261
1661090400,2022-08-21 14:00:00,LIT/USDT,0.7647,0.7689,0.7647,0.768,1479.4684,1135.57327804
1661086800,2022-08-21 13:00:00,LIT/USDT,0.7693,0.7693,0.7628,0.7628,1383.7132,1059.01628119
1661083200,2022-08-21 12:00:00,LIT/USDT,0.7728,0.7749,0.7648,0.7685,3657.0203,2806.09426085
1661079600,2022-08-21 11:00:00,LIT/USDT,0.7675,0.7708,0.7666,0.7708,891.392,684.64067007
1661076000,2022-08-21 10:00:00,LIT/USDT,0.7672,0.7728,0.7671,0.7677,1915.6269,1473.29806524
1661072400,2022-08-21 09:00:00,LIT/USDT,0.7642,0.7695,0.7642,0.7673,3463.2667,2657.32777794
1661068800,2022-08-21 08:00:00,LIT/USDT,0.7628,0.78,0.7628,0.766,13881.1272,10664.30533019
1661065200,2022-08-21 07:00:00,LIT/USDT,0.7501,0.765,0.745,0.765,5710.0256,4323.13360107
1661061600,2022-08-21 06:00:00,LIT/USDT,0.749,0.7501,0.743,0.7498,1518.4327,1134.42193285
1661058000,2022-08-21 05:00:00,LIT/USDT,0.7428,0.7487,0.7417,0.7483,2270.4618,1694.16232815
1661054400,2022-08-21 04:00:00,LIT/USDT,0.7428,0.7458,0.7428,0.743,1589.2486,1183.57779911
1661050800,2022-08-21 03:00:00,LIT/USDT,0.7431,0.7462,0.7428,0.7462,1448.7259,1077.51916466
1661047200,2022-08-21 02:00:00,LIT/USDT,0.7448,0.7471,0.7431,0.7471,1926.5899,1434.58050597
1661043600,2022-08-21 01:00:00,LIT/USDT,0.7375,0.7478,0.7375,0.7478,2043.6707,1517.35012201
1661040000,2022-08-21 00:00:00,LIT/USDT,0.7357,0.743,0.7357,0.7405,1512.6799,1119.98798958
1661036400,2022-08-20 23:00:00,LIT/USDT,0.7316,0.7373,0.7295,0.7344,405.4583,297.89658503
1661032800,2022-08-20 22:00:00,LIT/USDT,0.7259,0.7333,0.7258,0.7331,2137.0016,1561.30449904
1661029200,2022-08-20 21:00:00,LIT/USDT,0.7098,0.725,0.7098,0.7249,1653.4264,1190.32074541
1661025600,2022-08-20 20:00:00,LIT/USDT,0.722,0.7299,0.7093,0.711,1606.4243,1162.9001491
1661022000,2022-08-20 19:00:00,LIT/USDT,0.7307,0.733,0.7155,0.7193,5490.7195,3957.35580364
1661018400,2022-08-20 18:00:00,LIT/USDT,0.7465,0.7501,0.7299,0.7299,4971.0143,3698.73359672
1661014800,2022-08-20 17:00:00,LIT/USDT,0.7513,0.7513,0.7405,0.7448,6528.899,4884.93696767
1661011200,2022-08-20 16:00:00,LIT/USDT,0.7557,0.7587,0.7487,0.7503,686.3546,517.62424396
1661007600,2022-08-20 15:00:00,LIT/USDT,0.7561,0.7573,0.7529,0.7556,6585.5623,4967.03166618
1661004000,2022-08-20 14:00:00,LIT/USDT,0.7652,0.7652,0.7569,0.7569,3645.0858,2769.44332627
1661000400,2022-08-20 13:00:00,LIT/USDT,0.7634,0.7634,0.759,0.759,5930.0707,4514.44073343
1660996800,2022-08-20 12:00:00,LIT/USDT,0.7656,0.7656,0.7586,0.7629,1392.0329,1061.17910196
1660993200,2022-08-20 11:00:00,LIT/USDT,0.7663,0.7663,0.762,0.7643,966.5668,738.39139611
1660989600,2022-08-20 10:00:00,LIT/USDT,0.7677,0.7677,0.7619,0.7673,483.3447,369.61862062
1660986000,2022-08-20 09:00:00,LIT/USDT,0.7634,0.8019,0.7624,0.7658,7818.0192,6087.44259237
1660982400,2022-08-20 08:00:00,LIT/USDT,0.7695,0.7713,0.7633,0.7633,740.1845,567.47767503
1660978800,2022-08-20 07:00:00,LIT/USDT,0.767,0.7788,0.767,0.7696,2991.3658,2314.60346781
1660975200,2022-08-20 06:00:00,LIT/USDT,0.7561,0.767,0.7561,0.7667,557.9129,424.99686318
1660971600,2022-08-20 05:00:00,LIT/USDT,0.7588,0.762,0.7544,0.7574,6169.4284,4690.15263915
1660968000,2022-08-20 04:00:00,LIT/USDT,0.7576,0.7627,0.7553,0.7627,831.0286,628.9506892
1660964400,2022-08-20 03:00:00,LIT/USDT,0.7561,0.7561,0.7524,0.7542,415.7669,313.16016446
1660960800,2022-08-20 02:00:00,LIT/USDT,0.7538,0.7614,0.7535,0.7614,870.6912,657.53241914
1660957200,2022-08-20 01:00:00,LIT/USDT,0.7524,0.7559,0.7524,0.7527,46.7685,35.34223076
1660953600,2022-08-20 00:00:00,LIT/USDT,0.7497,0.7596,0.7449,0.7507,1394.8059,1051.09756496
1660950000,2022-08-19 23:00:00,LIT/USDT,0.746,0.756,0.7359,0.7469,3805.7241,2848.09207154
1660946400,2022-08-19 22:00:00,LIT/USDT,0.7384,0.7474,0.7369,0.7428,1886.5039,1396.55268195
1660942800,2022-08-19 21:00:00,LIT/USDT,0.7545,0.7576,0.735,0.7372,7012.1267,5196.8143916
1660939200,2022-08-19 20:00:00,LIT/USDT,0.7597,0.7597,0.7518,0.7545,2988.1003,2261.09687219
1660935600,2022-08-19 19:00:00,LIT/USDT,0.7544,0.7641,0.7486,0.7605,1592.8285,1205.35059259
1660932000,2022-08-19 18:00:00,LIT/USDT,0.755,0.7605,0.7536,0.7582,3693.8974,2795.80102129
1660928400,2022-08-19 17:00:00,LIT/USDT,0.7683,0.7695,0.7558,0.7567,1224.358,934.3325815
1660924800,2022-08-19 16:00:00,LIT/USDT,0.7546,0.7729,0.7508,0.7675,11694.407,9006.59394935
1660921200,2022-08-19 15:00:00,LIT/USDT,0.7513,0.7542,0.7465,0.7532,4278.6642,3217.71714385
1660917600,2022-08-19 14:00:00,LIT/USDT,0.7542,0.7591,0.7524,0.7524,1398.5591,1056.34707769
1660914000,2022-08-19 13:00:00,LIT/USDT,0.7605,0.7617,0.7523,0.7523,3257.019,2460.94118534
1660910400,2022-08-19 12:00:00,LIT/USDT,0.7512,0.7618,0.7449,0.7614,7280.9965,5466.06193392
1660906800,2022-08-19 11:00:00,LIT/USDT,0.7482,0.7513,0.739,0.7501,1979.2886,1476.98268124
1660903200,2022-08-19 10:00:00,LIT/USDT,0.7518,0.7559,0.7482,0.7482,1861.0484,1401.29489603
1660899600,2022-08-19 09:00:00,LIT/USDT,0.75,0.7522,0.7459,0.7522,2106.1448,1580.47665306
1660896000,2022-08-19 08:00:00,LIT/USDT,0.7507,0.752,0.7438,0.7499,3764.7507,2822.89018757
1660892400,2022-08-19 07:00:00,LIT/USDT,0.7388,0.7512,0.7374,0.7507,3292.3089,2445.37245933
1660888800,2022-08-19 06:00:00,LIT/USDT,0.7797,0.7824,0.7375,0.7375,23119.4526,17393.30182891
1660885200,2022-08-19 05:00:00,LIT/USDT,0.7823,0.7823,0.7787,0.7803,722.9869,564.3639702
1660881600,2022-08-19 04:00:00,LIT/USDT,0.7812,0.7825,0.7785,0.7813,679.4745,529.43684647
1660878000,2022-08-19 03:00:00,LIT/USDT,0.7762,0.7806,0.7752,0.7805,956.6785,743.86618089
1660874400,2022-08-19 02:00:00,LIT/USDT,0.7747,0.7826,0.7747,0.777,1002.5497,780.83269214
1660870800,2022-08-19 01:00:00,LIT/USDT,0.7973,0.7973,0.769,0.7725,7278.5602,5715.55516524
1660867200,2022-08-19 00:00:00,LIT/USDT,0.8135,0.8164,0.7955,0.7977,4961.4067,3978.46384202
1660863600,2022-08-18 23:00:00,LIT/USDT,0.8724,0.8724,0.8016,0.8128,15536.4614,12773.2863269
1660860000,2022-08-18 22:00:00,LIT/USDT,0.8756,0.8765,0.8736,0.8744,520.4465,456.14108959
1660856400,2022-08-18 21:00:00,LIT/USDT,0.8784,0.8794,0.8745,0.8794,1085.0142,950.65577731
1660852800,2022-08-18 20:00:00,LIT/USDT,0.8754,0.8815,0.8725,0.8783,1280.6355,1121.43540172
1660849200,2022-08-18 19:00:00,LIT/USDT,0.8745,0.879,0.8745,0.8766,1078.4048,945.64613607
1660845600,2022-08-18 18:00:00,LIT/USDT,0.8717,0.8764,0.8658,0.8737,937.8195,817.20858061
1660842000,2022-08-18 17:00:00,LIT/USDT,0.8747,0.8817,0.872,0.8735,836.7879,734.35058047
1660838400,2022-08-18 16:00:00,LIT/USDT,0.8846,0.8846,0.8707,0.8737,1444.575,1264.75105792
1660834800,2022-08-18 15:00:00,LIT/USDT,0.8816,0.8844,0.8764,0.8825,219.6687,193.5367513
1660831200,2022-08-18 14:00:00,LIT/USDT,0.8805,0.8831,0.8794,0.8827,919.8119,811.78981633
1660827600,2022-08-18 13:00:00,LIT/USDT,0.8954,0.8954,0.8795,0.8795,4122.9732,3652.58015597
1660824000,2022-08-18 12:00:00,LIT/USDT,0.8905,0.8985,0.8905,0.8955,4693.6656,4193.15353958
1660820400,2022-08-18 11:00:00,LIT/USDT,0.8879,0.888,0.8847,0.8868,1773.3505,1571.73358449
1660816800,2022-08-18 10:00:00,LIT/USDT,0.8886,0.8916,0.8876,0.8896,941.7338,838.24672512
1660813200,2022-08-18 09:00:00,LIT/USDT,0.8864,0.887,0.8822,0.8862,1514.6127,1341.17703024
1660809600,2022-08-18 08:00:00,LIT/USDT,0.887,0.8879,0.8826,0.8838,5529.1421,4884.48760641
1660806000,2022-08-18 07:00:00,LIT/USDT,0.8872,0.8884,0.8872,0.8881,5.0134,4.4503316
1660802400,2022-08-18 06:00:00,LIT/USDT,0.8926,0.8947,0.8825,0.8828,1551.4179,1378.00053724
1660798800,2022-08-18 05:00:00,LIT/USDT,0.8904,0.8935,0.8898,0.8903,134.8887,120.12321942
1660795200,2022-08-18 04:00:00,LIT/USDT,0.8933,0.8934,0.8883,0.889,582.9872,519.22859262
1660791600,2022-08-18 03:00:00,LIT/USDT,0.8913,0.8936,0.8888,0.8936,576.3578,513.82258159
1660788000,2022-08-18 02:00:00,LIT/USDT,0.893,0.8939,0.8891,0.8891,391.0007,348.88934805
1660784400,2022-08-18 01:00:00,LIT/USDT,0.8859,0.8923,0.8843,0.8922,2377.7575,2113.96338566
1660780800,2022-08-18 00:00:00,LIT/USDT,0.8763,0.8857,0.8701,0.8843,3249.2897,2859.6210396
1660777200,2022-08-17 23:00:00,LIT/USDT,0.8738,0.8772,0.8694,0.8739,1141.7972,998.1728558
1660773600,2022-08-17 22:00:00,LIT/USDT,0.8777,0.8783,0.8712,0.8754,711.5856,622.96918929
1660770000,2022-08-17 21:00:00,LIT/USDT,0.8975,0.8975,0.8633,0.8794,3653.0399,3206.03881278
1660766400,2022-08-17 20:00:00,LIT/USDT,0.8938,0.902,0.8916,0.8957,1228.9787,1102.23483761
1660762800,2022-08-17 19:00:00,LIT/USDT,0.9012,0.9012,0.8914,0.8945,850.6119,763.90104951
1660759200,2022-08-17 18:00:00,LIT/USDT,0.8951,0.9065,0.8951,0.9037,893.4758,804.88594122
1660755600,2022-08-17 17:00:00,LIT/USDT,0.8934,0.8951,0.8901,0.8951,348.6163,310.73530204
1660752000,2022-08-17 16:00:00,LIT/USDT,0.8874,0.8938,0.8841,0.8925,470.0862,418.70470441
1660748400,2022-08-17 15:00:00,LIT/USDT,0.889,0.8938,0.889,0.8897,1163.3385,1036.9593184
1660744800,2022-08-17 14:00:00,LIT/USDT,0.8894,0.8928,0.8852,0.8852,2274.107,2022.94850014
1660741200,2022-08-17 13:00:00,LIT/USDT,0.9082,0.9082,0.881,0.8872,2530.1761,2258.79158091
1660737600,2022-08-17 12:00:00,LIT/USDT,0.9331,0.9331,0.8958,0.9087,6991.3592,6386.60716747
1660734000,2022-08-17 11:00:00,LIT/USDT,0.9376,0.9376,0.9309,0.9329,1308.0214,1223.01915806
1660730400,2022-08-17 10:00:00,LIT/USDT,0.9403,0.9403,0.9339,0.9353,2269.5146,2126.42239674
1660726800,2022-08-17 09:00:00,LIT/USDT,0.9401,0.9468,0.9401,0.9416,1062.539,1001.97382072
1660723200,2022-08-17 08:00:00,LIT/USDT,0.9407,0.9464,0.9391,0.9424,902.764,851.5478857
1660719600,2022-08-17 07:00:00,LIT/USDT,0.9664,0.9664,0.9405,0.9405,2573.0096,2444.09528829
1660716000,2022-08-17 06:00:00,LIT/USDT,0.9688,0.9717,0.9639,0.9717,1536.5932,1485.12113961
1660712400,2022-08-17 05:00:00,LIT/USDT,0.9636,0.9684,0.9598,0.9664,1538.0328,1484.38740999
1660708800,2022-08-17 04:00:00,LIT/USDT,0.962,0.9626,0.957,0.9626,728.7833,699.12294911
1660705200,2022-08-17 03:00:00,LIT/USDT,0.9588,0.9639,0.9588,0.9629,1690.0317,1624.90883594
1660701600,2022-08-17 02:00:00,LIT/USDT,0.9565,0.9605,0.9543,0.9593,1256.7559,1205.18723493
1660698000,2022-08-17 01:00:00,LIT/USDT,0.9608,0.9673,0.9558,0.9558,1527.505,1470.03387945
1660694400,2022-08-17 00:00:00,LIT/USDT,0.9446,0.9624,0.9445,0.9601,4056.5569,3864.07383143
1660690800,2022-08-16 23:00:00,LIT/USDT,0.9415,0.9457,0.9413,0.9452,931.3317,878.89418647
1660687200,2022-08-16 22:00:00,LIT/USDT,0.9429,0.9436,0.935,0.9436,536.9103,503.51643137
1660683600,2022-08-16 21:00:00,LIT/USDT,0.9475,0.9475,0.9416,0.9425,2423.4811,2288.12241159
1660680000,2022-08-16 20:00:00,LIT/USDT,0.9439,0.9481,0.9428,0.9481,1309.6988,1238.70013839
1660676400,2022-08-16 19:00:00,LIT/USDT,0.9386,0.9443,0.9386,0.9438,1912.1682,1800.96416407
1660672800,2022-08-16 18:00:00,LIT/USDT,0.9382,0.9451,0.9294,0.9399,3372.096,3158.37824043
1660669200,2022-08-16 17:00:00,LIT/USDT,0.9391,0.9418,0.9339,0.9394,1701.9508,1597.13774778
1660665600,2022-08-16 16:00:00,LIT/USDT,0.9418,0.9451,0.9339,0.9385,575.7103,541.24005876
1660662000,2022-08-16 15:00:00,LIT/USDT,0.9337,0.9415,0.9316,0.9411,2043.0687,1913.37746424
1660658400,2022-08-16 14:00:00,LIT/USDT,0.934,0.9359,0.93,0.9339,2811.4529,2623.5403458
1660654800,2022-08-16 13:00:00,LIT/USDT,0.935,0.941,0.931,0.9318,2857.2007,2671.94257975
1660651200,2022-08-16 12:00:00,LIT/USDT,0.9465,0.9481,0.9355,0.9355,1372.8253,1291.06567645
1660647600,2022-08-16 11:00:00,LIT/USDT,0.9455,0.951,0.9428,0.9445,288.782,273.75678639
1660644000,2022-08-16 10:00:00,LIT/USDT,0.9491,0.9491,0.9448,0.9475,771.5327,730.11561915
1660640400,2022-08-16 09:00:00,LIT/USDT,0.9316,0.9492,0.9316,0.9487,7227.4757,6793.20592371
1660636800,2022-08-16 08:00:00,LIT/USDT,0.9288,0.9288,0.9288,0.9288,0,0
1660633200,2022-08-16 07:00:00,LIT/USDT,0.9288,0.9288,0.9288,0.9288,0,0
1660629600,2022-08-16 06:00:00,LIT/USDT,0.9269,0.9288,0.9269,0.9288,419.6573,389.46558764
1660626000,2022-08-16 05:00:00,LIT/USDT,0.9323,0.9323,0.9261,0.9275,1015.8556,943.37861311
1660622400,2022-08-16 04:00:00,LIT/USDT,0.9406,0.9428,0.9333,0.9341,820.276,767.5881195
1660618800,2022-08-16 03:00:00,LIT/USDT,0.9334,0.9405,0.9262,0.9405,1343.4236,1252.07479439
1660615200,2022-08-16 02:00:00,LIT/USDT,0.9423,0.9423,0.9321,0.9332,1107.1719,1037.34953817
1660611600,2022-08-16 01:00:00,LIT/USDT,0.937,0.9499,0.937,0.9422,710.8015,670.87419405
1660608000,2022-08-16 00:00:00,LIT/USDT,0.9433,0.9451,0.932,0.9353,967.1037,908.24742264
1660604400,2022-08-15 23:00:00,LIT/USDT,0.937,0.9445,0.9266,0.9428,4266.3892,3986.8391394
1660600800,2022-08-15 22:00:00,LIT/USDT,0.9463,0.9504,0.9375,0.9375,1133.2927,1071.42203537
1660597200,2022-08-15 21:00:00,LIT/USDT,0.9479,0.951,0.9444,0.9469,1650.4516,1563.64450041
1660593600,2022-08-15 20:00:00,LIT/USDT,0.9447,0.949,0.9417,0.9425,2074.5995,1961.74071356
1660590000,2022-08-15 19:00:00,LIT/USDT,0.9508,0.953,0.9428,0.9445,1206.1929,1141.44354623
1660586400,2022-08-15 18:00:00,LIT/USDT,0.959,0.959,0.9458,0.9508,1616.1334,1538.15116457
1660582800,2022-08-15 17:00:00,LIT/USDT,0.9705,0.9705,0.959,0.959,596.6161,577.73372536
1660579200,2022-08-15 16:00:00,LIT/USDT,0.9605,0.9736,0.9605,0.9736,2323.0045,2246.99685732
1660575600,2022-08-15 15:00:00,LIT/USDT,0.9587,0.9605,0.9535,0.9605,2463.7393,2354.43180757
1660572000,2022-08-15 14:00:00,LIT/USDT,0.9596,0.9606,0.9558,0.9558,1120.9481,1074.84565759
1660568400,2022-08-15 13:00:00,LIT/USDT,0.9458,0.9605,0.9458,0.9605,1077.2303,1025.16713257
1660564800,2022-08-15 12:00:00,LIT/USDT,0.9508,0.9546,0.945,0.9455,645.8609,612.2363777
1660561200,2022-08-15 11:00:00,LIT/USDT,0.957,0.9586,0.9496,0.9533,260.9884,249.22332806
1660557600,2022-08-15 10:00:00,LIT/USDT,0.9543,0.956,0.9507,0.956,793.9613,756.53583967
1660554000,2022-08-15 09:00:00,LIT/USDT,0.9469,0.9537,0.9455,0.9537,1081.2177,1025.08340706
1660550400,2022-08-15 08:00:00,LIT/USDT,0.9404,0.9453,0.9326,0.9451,1879.6756,1771.914909
1660546800,2022-08-15 07:00:00,LIT/USDT,0.9455,0.9465,0.9303,0.9401,1567.8996,1473.19822921
1660543200,2022-08-15 06:00:00,LIT/USDT,0.9724,0.9724,0.9406,0.9481,5328.0503,5084.54775097
1660539600,2022-08-15 05:00:00,LIT/USDT,0.9754,0.9785,0.9718,0.9718,1026.9478,1002.2362831
1660536000,2022-08-15 04:00:00,LIT/USDT,0.974,0.9758,0.97,0.9758,1876.635,1824.10813829
1660532400,2022-08-15 03:00:00,LIT/USDT,0.985,0.9882,0.9732,0.9748,2853.0318,2804.78725263
1660528800,2022-08-15 02:00:00,LIT/USDT,0.976,0.988,0.976,0.988,3146.9807,3094.5501866
1660525200,2022-08-15 01:00:00,LIT/USDT,0.9679,0.976,0.9666,0.9738,2185.2563,2119.26111161
1660521600,2022-08-15 00:00:00,LIT/USDT,0.9535,0.9679,0.951,0.9679,1180.4411,1132.71640412
1660518000,2022-08-14 23:00:00,LIT/USDT,0.9531,0.9604,0.9531,0.9536,380.0818,363.01442551
1660514400,2022-08-14 22:00:00,LIT/USDT,0.955,0.9582,0.9452,0.9556,1739.936,1654.63167237
1660510800,2022-08-14 21:00:00,LIT/USDT,0.9564,0.9606,0.9558,0.957,3292.4098,3154.82375151
1660507200,2022-08-14 20:00:00,LIT/USDT,0.9555,0.9605,0.9555,0.9582,974.3156,932.48868404
1660503600,2022-08-14 19:00:00,LIT/USDT,0.9578,0.9599,0.9549,0.9597,706.0715,676.5496481
1660500000,2022-08-14 18:00:00,LIT/USDT,0.9535,0.9577,0.95,0.9575,1643.1158,1569.72025471
1660496400,2022-08-14 17:00:00,LIT/USDT,0.9592,0.96,0.9396,0.9574,8253.2051,7848.1232861
1660492800,2022-08-14 16:00:00,LIT/USDT,0.9815,0.9867,0.96,0.96,1866.1595,1807.9296945
1660489200,2022-08-14 15:00:00,LIT/USDT,0.9886,0.9916,0.9711,0.9856,9636.9875,9484.6916326
1660485600,2022-08-14 14:00:00,LIT/USDT,0.983,0.9886,0.9814,0.9884,5841.3366,5758.63390328
1660482000,2022-08-14 13:00:00,LIT/USDT,1.0076,1.0076,0.9814,0.9845,5171.7216,5135.18996573
1660478400,2022-08-14 12:00:00,LIT/USDT,1.013,1.013,1.0047,1.0047,1005.677,1012.05484985
1660474800,2022-08-14 11:00:00,LIT/USDT,1.0186,1.0199,1.0134,1.015,3345.5748,3408.17349676
1660471200,2022-08-14 10:00:00,LIT/USDT,1.0178,1.0195,1.0154,1.0191,482.3977,491.11805393
