https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume H2O,Volume USDT
1654394400,2022-06-05 02:00:00,H2O/USDT,0.7837,0.793,0.7748,0.7785,1516.91617786,1185.512368536836
1654390800,2022-06-05 01:00:00,H2O/USDT,0.7945,0.7945,0.7746,0.7838,1049.27770337,822.990525518605
1654387200,2022-06-05 00:00:00,H2O/USDT,0.7946,0.799,0.7767,0.799,1774.83764181,1401.78815807619
1654383600,2022-06-04 23:00:00,H2O/USDT,0.7968,0.8,0.7944,0.7945,384.9798,306.7983897
1654380000,2022-06-04 22:00:00,H2O/USDT,0.7995,0.8,0.7932,0.7932,370.1588002,294.97348723244
1654376400,2022-06-04 21:00:00,H2O/USDT,0.7999,0.7999,0.7945,0.7945,74.0588,58.8451166
1654372800,2022-06-04 20:00:00,H2O/USDT,0.7934,0.8035,0.757,0.7945,4982.23783646,3909.75452225026
1654369200,2022-06-04 19:00:00,H2O/USDT,0.8207,0.8207,0.7877,0.7935,2059.36150071,1655.495001491748
1654365600,2022-06-04 18:00:00,H2O/USDT,0.8049,0.8316,0.801,0.8152,2502.61765755,2034.63166081261
1654362000,2022-06-04 17:00:00,H2O/USDT,0.8014,0.805,0.8014,0.8015,3261.70911021,2617.020029770226
1654358400,2022-06-04 16:00:00,H2O/USDT,0.8003,0.8014,0.7969,0.8014,2217682.46392216,1776075.949918249024
1654354800,2022-06-04 15:00:00,H2O/USDT,0.8,0.8003,0.787,0.8003,762.31317815,605.715969783445
1654351200,2022-06-04 14:00:00,H2O/USDT,0.8039,0.8076,0.7949,0.7989,1373.85979355,1100.262608014013
1654347600,2022-06-04 13:00:00,H2O/USDT,0.7991,0.816,0.7841,0.7992,2069.30457506,1652.04438813856
1654344000,2022-06-04 12:00:00,H2O/USDT,0.8012,0.8064,0.798,0.7991,2413.3745996,1931.116030827669
1654340400,2022-06-04 11:00:00,H2O/USDT,0.8032,0.8254,0.8015,0.8015,3208.54360829,2615.21852418729
1654336800,2022-06-04 10:00:00,H2O/USDT,0.795,0.805,0.7915,0.7992,3117.16184413,2489.461217966414
1654333200,2022-06-04 09:00:00,H2O/USDT,0.801,0.8089,0.7896,0.795,63520.99513862,50637.056732979182
1654329600,2022-06-04 08:00:00,H2O/USDT,0.7978,0.8012,0.7933,0.7969,998.18700724,795.660567919316
1654326000,2022-06-04 07:00:00,H2O/USDT,0.7917,0.7968,0.7917,0.7937,683.2913,541.86388884
1654322400,2022-06-04 06:00:00,H2O/USDT,0.795,0.8023,0.7875,0.7915,2499.78507751,1990.672508484
1654318800,2022-06-04 05:00:00,H2O/USDT,0.7892,0.8003,0.7806,0.8,2830.02482918,2241.027724394005
1654315200,2022-06-04 04:00:00,H2O/USDT,0.7781,0.7893,0.7751,0.7837,1351.15848079,1055.844490899406
1654311600,2022-06-04 03:00:00,H2O/USDT,0.7709,0.7806,0.769,0.7737,646.66623312,501.080303363083
1654308000,2022-06-04 02:00:00,H2O/USDT,0.7866,0.7932,0.7522,0.769,2079.7175,1594.72130642
1654304400,2022-06-04 01:00:00,H2O/USDT,0.7896,0.7932,0.777,0.7865,946.9117079,741.14873151987
1654300800,2022-06-04 00:00:00,H2O/USDT,0.7908,0.7949,0.7824,0.785,1429.92269248,1126.340277170037
1654297200,2022-06-03 23:00:00,H2O/USDT,0.7987,0.8003,0.7852,0.7949,2263316.02588926,1811066.174972671962
1654293600,2022-06-03 22:00:00,H2O/USDT,0.79,0.7987,0.7802,0.7986,3336.2062,2647.55790215
1654290000,2022-06-03 21:00:00,H2O/USDT,0.7665,0.7949,0.7665,0.7899,2365.74062436,1862.712863671764
1654286400,2022-06-03 20:00:00,H2O/USDT,0.7699,0.7699,0.7513,0.7665,3035.42715391,2305.201446205785
1654282800,2022-06-03 19:00:00,H2O/USDT,0.7963,0.7987,0.77,0.77,4156.15377758,3268.134379545512
1654279200,2022-06-03 18:00:00,H2O/USDT,0.7877,0.8,0.7683,0.7908,3199.42542699,2512.471951289759
1654275600,2022-06-03 17:00:00,H2O/USDT,0.7461,0.8015,0.72,0.7852,7016.99925393,5330.308225866528
1654272000,2022-06-03 16:00:00,H2O/USDT,0.7403,0.7461,0.7035,0.7404,8037.56672217,5821.78158177495
1654268400,2022-06-03 15:00:00,H2O/USDT,0.7716,0.78,0.72,0.7376,6029.19430345,4544.335103364814
1654264800,2022-06-03 14:00:00,H2O/USDT,0.7668,0.7862,0.7667,0.7667,2176.41124321,1689.673179101846
1654261200,2022-06-03 13:00:00,H2O/USDT,0.7737,0.78,0.7667,0.7668,1869.28450356,1451.0884919568
1654257600,2022-06-03 12:00:00,H2O/USDT,0.7611,0.7736,0.7606,0.7736,2061.46786489,1578.838112527518
1654254000,2022-06-03 11:00:00,H2O/USDT,0.774,0.78,0.7142,0.7611,6741.44390974,5052.216643025793
1654250400,2022-06-03 10:00:00,H2O/USDT,0.7998,0.7998,0.7694,0.7733,3791.09232602,2954.553952292812
1654246800,2022-06-03 09:00:00,H2O/USDT,0.7972,0.807,0.7877,0.7998,3374.15772799,2688.931226144293
1654243200,2022-06-03 08:00:00,H2O/USDT,0.788,0.8005,0.788,0.7972,1446.56521935,1151.213935416478
1654239600,2022-06-03 07:00:00,H2O/USDT,0.8038,0.8038,0.7877,0.7877,3294.75009215,2625.389571932707
1654236000,2022-06-03 06:00:00,H2O/USDT,0.8033,0.8217,0.7998,0.804,3112.24766609,2503.648704762461
1654232400,2022-06-03 05:00:00,H2O/USDT,0.7947,0.827,0.7947,0.8033,1819018.43494041,1459548.468901922471
1654228800,2022-06-03 04:00:00,H2O/USDT,0.7702,0.8,0.7701,0.7945,4239.47659904,3364.75790569464
1654225200,2022-06-03 03:00:00,H2O/USDT,0.7886,0.7886,0.7635,0.7709,1745.37562267,1362.770880952449
1654221600,2022-06-03 02:00:00,H2O/USDT,0.7989,0.8007,0.7791,0.7881,1102135.15432735,879486.901034326905
1654218000,2022-06-03 01:00:00,H2O/USDT,0.7717,0.799,0.7508,0.7989,4044.74749571,3128.645937411415
1654214400,2022-06-03 00:00:00,H2O/USDT,0.7735,0.7873,0.7672,0.7716,2590.6688,2016.667930292125
1654210800,2022-06-02 23:00:00,H2O/USDT,0.7833,0.786,0.7701,0.7736,841.97175967,655.364596930212
1654207200,2022-06-02 22:00:00,H2O/USDT,0.8129,0.8222,0.7759,0.7833,5019.61878129,4006.673576306529
1654203600,2022-06-02 21:00:00,H2O/USDT,0.7908,0.8184,0.7703,0.8131,209513.63545333,167581.18336199496
1654200000,2022-06-02 20:00:00,H2O/USDT,0.7801,0.7908,0.7786,0.7903,3308.97911128,2597.953859490308
1654196400,2022-06-02 19:00:00,H2O/USDT,0.7992,0.7998,0.7601,0.78,10264.98002386,8047.901811293715
1654192800,2022-06-02 18:00:00,H2O/USDT,0.7823,0.8222,0.76,0.7992,16613.65040944,13091.172093379482
1654189200,2022-06-02 17:00:00,H2O/USDT,0.7877,0.8,0.7669,0.7776,10475.65002619,8242.155330200012
1654185600,2022-06-02 16:00:00,H2O/USDT,0.7969,0.8023,0.7744,0.7877,7257.32037994,5700.824877640491
1654182000,2022-06-02 15:00:00,H2O/USDT,0.8174,0.8507,0.751,0.801,30803.43050817,24381.03710264413
1654178400,2022-06-02 14:00:00,H2O/USDT,0.8,0.8304,0.7855,0.8175,12939.22082914,10424.786543893702
1654174800,2022-06-02 13:00:00,H2O/USDT,0.8604,0.8604,0.7766,0.8001,936052.63277793,749389.741027697952
1654171200,2022-06-02 12:00:00,H2O/USDT,0.8345,0.8805,0.78,0.8604,983223.16161032,789151.467656126931
1654167600,2022-06-02 11:00:00,H2O/USDT,0.8547,1.038,0.82,0.8333,124941.41613674,113614.580610183801
1654164000,2022-06-02 10:00:00,H2O/USDT,0.8592,0.8797,0.8305,0.8501,25833.95193208,21981.928582107298
1654160400,2022-06-02 09:00:00,H2O/USDT,0.9054,0.9097,0.841,0.8592,18797.98981323,16477.532497722781
1654156800,2022-06-02 08:00:00,H2O/USDT,0.9284,0.9448,0.905,0.9068,25898.32390435,23579.602779215741
1654153200,2022-06-02 07:00:00,H2O/USDT,0.89,0.9747,0.88,0.9286,36416.87625258,33501.04395501443
1654149600,2022-06-02 06:00:00,H2O/USDT,0.9225,0.97,0.875,0.8901,37948.09298905,34645.540301176612
1654146000,2022-06-02 05:00:00,H2O/USDT,0.951,1.02,0.9066,0.9225,54879.31909843,52178.528617772813
1654142400,2022-06-02 04:00:00,H2O/USDT,0.8305,1.5,0.8304,0.9506,138667.99285789,147206.720938724737
1654138800,2022-06-02 03:00:00,H2O/USDT,0.7786,0.8346,0.7776,0.828,9023.70808489,7265.924522685953
1654135200,2022-06-02 02:00:00,H2O/USDT,0.7847,0.7912,0.7753,0.7786,2376.05042142,1860.722627304224
1654131600,2022-06-02 01:00:00,H2O/USDT,0.7352,0.8073,0.7327,0.7912,12724.92187917,10039.956060257858
1654128000,2022-06-02 00:00:00,H2O/USDT,0.7523,0.7523,0.6956,0.732,1202238.10932588,874028.227331156956
1654124400,2022-06-01 23:00:00,H2O/USDT,0.8039,0.8039,0.7375,0.7523,9243.21827548,7148.811642321446
1654120800,2022-06-01 22:00:00,H2O/USDT,0.6605,0.94,0.6605,0.804,283746.8311955,227009.601281079354
1654117200,2022-06-01 21:00:00,H2O/USDT,0.6545,0.6604,0.6545,0.6604,62.0656,40.9750678
1654113600,2022-06-01 20:00:00,H2O/USDT,0.6579,0.66,0.642,0.6599,1349.48615079,882.055215498488
1654110000,2022-06-01 19:00:00,H2O/USDT,0.614,0.6579,0.6126,0.6579,1277.92716034,824.75234161888
1654106400,2022-06-01 18:00:00,H2O/USDT,0.611,0.6111,0.6101,0.6101,41.6521,25.41676689
1654102800,2022-06-01 17:00:00,H2O/USDT,0.6095,0.62,0.6057,0.6079,505.73009221,308.949009360795
1654099200,2022-06-01 16:00:00,H2O/USDT,0.6049,0.6297,0.6036,0.6062,806.82567912,493.055494065885
1654095600,2022-06-01 15:00:00,H2O/USDT,0.611,0.6141,0.6026,0.6079,360.8550011,219.445204284039
1654092000,2022-06-01 14:00:00,H2O/USDT,0.6227,0.6297,0.6064,0.6064,302.22692878,188.241050432766
1654088400,2022-06-01 13:00:00,H2O/USDT,0.6079,0.6558,0.6079,0.6227,3078.76561689,1957.393661120924
1654084800,2022-06-01 12:00:00,H2O/USDT,0.6048,0.6327,0.5961,0.6025,3172.06443482,1944.659851875564
1654081200,2022-06-01 11:00:00,H2O/USDT,0.5965,0.6182,0.596,0.599,659.22173145,398.356438407093
1654077600,2022-06-01 10:00:00,H2O/USDT,0.6149,0.6149,0.596,0.5961,728.1398,438.77788617
1654074000,2022-06-01 09:00:00,H2O/USDT,0.5969,0.6172,0.5969,0.617,1209.2394617,736.926220598943
1654070400,2022-06-01 08:00:00,H2O/USDT,0.598,0.6048,0.596,0.5962,381.65525815,228.60369076912
1654066800,2022-06-01 07:00:00,H2O/USDT,0.6048,0.61,0.5758,0.5961,1900.00354324,1121.566322851914
1654063200,2022-06-01 06:00:00,H2O/USDT,0.6017,0.61,0.6,0.6,294.988,178.0510961641
1654059600,2022-06-01 05:00:00,H2O/USDT,0.6046,0.6107,0.5988,0.6062,524.53671992,316.411935036644
1654056000,2022-06-01 04:00:00,H2O/USDT,0.6069,0.61,0.5987,0.5987,488.093,294.09764715
1654052400,2022-06-01 03:00:00,H2O/USDT,0.6068,0.6068,0.6068,0.6068,69.0705,41.9119794
1654048800,2022-06-01 02:00:00,H2O/USDT,0.608,0.6117,0.6056,0.6066,237.5899,144.53365472
1654045200,2022-06-01 01:00:00,H2O/USDT,0.611,0.6181,0.5956,0.608,1001.8338051,609.4038671002
1654041600,2022-06-01 00:00:00,H2O/USDT,0.6062,0.6062,0.6062,0.6062,0,0
1654038000,2022-05-31 23:00:00,H2O/USDT,0.6101,0.615,0.6062,0.6062,38.29682889,23.341231112013
1654034400,2022-05-31 22:00:00,H2O/USDT,0.6079,0.6101,0.6,0.6101,209.5533,126.63331832
1654030800,2022-05-31 21:00:00,H2O/USDT,0.5955,0.6117,0.5955,0.6102,141.78394883,86.118761193043
1654027200,2022-05-31 20:00:00,H2O/USDT,0.6017,0.6172,0.5924,0.5924,758.31417355,459.960170233686
1654023600,2022-05-31 19:00:00,H2O/USDT,0.608,0.6098,0.5961,0.5965,570.56520752,344.879987886164
1654020000,2022-05-31 18:00:00,H2O/USDT,0.605,0.6227,0.602,0.611,437.99142762,266.783486700884
1654016400,2022-05-31 17:00:00,H2O/USDT,0.602,0.6152,0.6019,0.605,228.8739074,138.71772711846
1654012800,2022-05-31 16:00:00,H2O/USDT,0.6141,0.623,0.5962,0.6048,1253.19830036,757.26624699488
1654009200,2022-05-31 15:00:00,H2O/USDT,0.6172,0.626,0.609,0.6091,1137.17534586,707.2194487157
1654005600,2022-05-31 14:00:00,H2O/USDT,0.6392,0.6392,0.6117,0.6117,1629.7283708,1018.6078694142
1654002000,2022-05-31 13:00:00,H2O/USDT,0.6082,0.6498,0.5871,0.6392,10470.713892,6317.470284237849
1653998400,2022-05-31 12:00:00,H2O/USDT,0.6591,0.6591,0.6082,0.6092,2216.85836113,1389.606689608344
1653994800,2022-05-31 11:00:00,H2O/USDT,0.6567,0.6664,0.65,0.6591,1853.14119511,1223.368412831854
1653991200,2022-05-31 10:00:00,H2O/USDT,0.7448,0.7499,0.6567,0.6567,10597.73296195,7394.136043040097
1653987600,2022-05-31 09:00:00,H2O/USDT,0.6417,0.75,0.6417,0.75,4751.48721101,3359.483180613543
1653984000,2022-05-31 08:00:00,H2O/USDT,0.6414,0.6417,0.6414,0.6417,43,27.588714
1653980400,2022-05-31 07:00:00,H2O/USDT,0.6389,0.6513,0.6358,0.6414,383.3485,247.71855323
1653976800,2022-05-31 06:00:00,H2O/USDT,0.65,0.65,0.6354,0.6354,175.2674,111.94052175
1653973200,2022-05-31 05:00:00,H2O/USDT,0.6544,0.6544,0.65,0.65,36.516,23.76151297
1653969600,2022-05-31 04:00:00,H2O/USDT,0.6482,0.6612,0.6482,0.6575,1300097.89568812,858064.146464034944
1653966000,2022-05-31 03:00:00,H2O/USDT,0.6792,0.6792,0.6446,0.6482,190.6358,125.46554395
1653962400,2022-05-31 02:00:00,H2O/USDT,0.6668,0.6843,0.6591,0.6843,588.22568783,396.931819257461
1653958800,2022-05-31 01:00:00,H2O/USDT,0.6612,0.6699,0.6612,0.6699,229.48044988,153.313167496429
1653955200,2022-05-31 00:00:00,H2O/USDT,0.6632,0.6637,0.63,0.6612,627.58686332,409.034225242259
1653951600,2022-05-30 23:00:00,H2O/USDT,0.6327,0.6627,0.6327,0.66,1440.88226329,934.513081990625
1653948000,2022-05-30 22:00:00,H2O/USDT,0.6296,0.6354,0.6294,0.6294,406.20509263,256.771644052849
1653944400,2022-05-30 21:00:00,H2O/USDT,0.6358,0.6358,0.5951,0.6282,1093.10918321,667.668455717212
1653940800,2022-05-30 20:00:00,H2O/USDT,0.6265,0.6419,0.6101,0.6419,506.21934003,315.16942364806
1653937200,2022-05-30 19:00:00,H2O/USDT,0.6203,0.6203,0.6203,0.6203,0,0
1653933600,2022-05-30 18:00:00,H2O/USDT,0.6265,0.6271,0.6203,0.6203,28.71048316,17.909802619636
1653930000,2022-05-30 17:00:00,H2O/USDT,0.629,0.6297,0.6191,0.6297,88.2896,55.16403873
1653926400,2022-05-30 16:00:00,H2O/USDT,0.6203,0.6667,0.6063,0.629,5580.52998737,3593.457293857987
1653922800,2022-05-30 15:00:00,H2O/USDT,0.6514,0.6515,0.616,0.6241,1601.9949,1011.55115625
1653919200,2022-05-30 14:00:00,H2O/USDT,0.6446,0.6515,0.6446,0.6515,146.24387803,94.998757566545
1653915600,2022-05-30 13:00:00,H2O/USDT,0.6542,0.6542,0.6201,0.6446,1350.27123158,849.271698017512
1653912000,2022-05-30 12:00:00,H2O/USDT,0.6569,0.6671,0.6544,0.6544,177.24147456,117.07065767582
1653908400,2022-05-30 11:00:00,H2O/USDT,0.675,0.675,0.6287,0.6569,4674.73412322,3056.679580013218
1653904800,2022-05-30 10:00:00,H2O/USDT,0.699,0.6997,0.675,0.675,1050.89901124,712.503039283152
1653901200,2022-05-30 09:00:00,H2O/USDT,0.6885,0.699,0.6871,0.699,206.03676557,143.65539402968
1653897600,2022-05-30 08:00:00,H2O/USDT,0.6938,0.7013,0.6801,0.692,583.81086021,401.308044404523
1653894000,2022-05-30 07:00:00,H2O/USDT,0.6979,0.6979,0.685,0.6938,307.44996455,212.29264595479
1653890400,2022-05-30 06:00:00,H2O/USDT,0.6979,0.7032,0.6972,0.6979,153.13830757,106.914611873224
1653886800,2022-05-30 05:00:00,H2O/USDT,0.6897,0.7116,0.6897,0.702,898.12065325,628.566530518724
1653883200,2022-05-30 04:00:00,H2O/USDT,0.7081,0.7098,0.6885,0.6897,1755.6350914,1232.421205459184
1653879600,2022-05-30 03:00:00,H2O/USDT,0.7218,0.726,0.6725,0.7138,4302.78661557,3006.812068136125
1653876000,2022-05-30 02:00:00,H2O/USDT,0.7305,0.731,0.7034,0.7217,1396.3833463,1000.708205605745
1653872400,2022-05-30 01:00:00,H2O/USDT,0.7402,0.7717,0.671,0.731,1212937.2875577,886633.527793866399
1653868800,2022-05-30 00:00:00,H2O/USDT,0.8209,0.83,0.74,0.74,41419.6634837,32601.727763369493
1653865200,2022-05-29 23:00:00,H2O/USDT,0.6872,1,0.6872,0.8209,227890.78587898,181075.31869508944
1653861600,2022-05-29 22:00:00,H2O/USDT,0.6858,0.6867,0.6777,0.6867,500.517524,341.88179414802
1653858000,2022-05-29 21:00:00,H2O/USDT,0.66,0.6896,0.6592,0.6836,3114.47442324,2120.46949813627
1653854400,2022-05-29 20:00:00,H2O/USDT,0.644,0.664,0.644,0.664,211.4016,138.97936115
1653850800,2022-05-29 19:00:00,H2O/USDT,0.644,0.6767,0.6359,0.6437,1708.62080162,1114.249867607225
1653847200,2022-05-29 18:00:00,H2O/USDT,0.6411,0.6411,0.6411,0.6411,4.1845,2.68268295
1653843600,2022-05-29 17:00:00,H2O/USDT,0.6411,0.6411,0.6411,0.6411,0,0
1653840000,2022-05-29 16:00:00,H2O/USDT,0.6385,0.644,0.6309,0.6411,988.81097084,633.016790340329
1653836400,2022-05-29 15:00:00,H2O/USDT,0.6384,0.6384,0.6384,0.6384,16.2063,10.34610192
1653832800,2022-05-29 14:00:00,H2O/USDT,0.6384,0.6384,0.6384,0.6384,0,0
1653829200,2022-05-29 13:00:00,H2O/USDT,0.6384,0.6437,0.6384,0.6384,964.0551277,615.503063497197
1653825600,2022-05-29 12:00:00,H2O/USDT,0.6346,0.6418,0.6227,0.6384,250.7972993,159.333317555274
1653822000,2022-05-29 11:00:00,H2O/USDT,0.6297,0.6297,0.6297,0.6297,0,0
1653818400,2022-05-29 10:00:00,H2O/USDT,0.644,0.644,0.6297,0.6297,373.0564,237.75732754
1653814800,2022-05-29 09:00:00,H2O/USDT,0.6288,0.6468,0.6288,0.6468,107.0887,68.45590457
1653811200,2022-05-29 08:00:00,H2O/USDT,0.625,0.625,0.625,0.625,2.4293,1.5183125
1653807600,2022-05-29 07:00:00,H2O/USDT,0.622,0.6395,0.622,0.6248,275.10220756,173.78983506462
1653804000,2022-05-29 06:00:00,H2O/USDT,0.6053,0.6227,0.6053,0.6227,115.8356,71.36051465
1653800400,2022-05-29 05:00:00,H2O/USDT,0.6052,0.6052,0.6052,0.6052,0,0
1653796800,2022-05-29 04:00:00,H2O/USDT,0.6052,0.6052,0.6052,0.6052,158.12585849,95.697769558148
1653793200,2022-05-29 03:00:00,H2O/USDT,0.6052,0.6052,0.6051,0.6052,64.9,39.27718
1653789600,2022-05-29 02:00:00,H2O/USDT,0.6075,0.6075,0.6051,0.6052,185.7021,112.38560071
1653786000,2022-05-29 01:00:00,H2O/USDT,0.607,0.607,0.607,0.607,1500000,910500
1653782400,2022-05-29 00:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,1.2869,0.77535725
1653778800,2022-05-28 23:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,0,0
1653775200,2022-05-28 22:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,0,0
1653771600,2022-05-28 21:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,1.1493,0.69245325
1653768000,2022-05-28 20:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,0,0
1653764400,2022-05-28 19:00:00,H2O/USDT,0.6074,0.6074,0.6025,0.6025,10,6.0495
1653760800,2022-05-28 18:00:00,H2O/USDT,0.6049,0.6075,0.6049,0.6075,331.4066,200.73317385
1653757200,2022-05-28 17:00:00,H2O/USDT,0.615,0.6162,0.6,0.6,877.1345,535.56665646
1653753600,2022-05-28 16:00:00,H2O/USDT,0.6075,0.615,0.6074,0.615,510.3221,311.89712387
1653750000,2022-05-28 15:00:00,H2O/USDT,0.6099,0.61,0.6099,0.61,144.2046,87.95837311
1653746400,2022-05-28 14:00:00,H2O/USDT,0.6049,0.6101,0.6,0.605,1276.3186,772.75079733
1653742800,2022-05-28 13:00:00,H2O/USDT,0.6049,0.6049,0.6049,0.6049,108.96782939,65.914639998011
1653739200,2022-05-28 12:00:00,H2O/USDT,0.6049,0.6049,0.6049,0.6049,1.0824,0.65474376
1653735600,2022-05-28 11:00:00,H2O/USDT,0.61,0.61,0.6007,0.6049,140.5717,85.05346063
1653732000,2022-05-28 10:00:00,H2O/USDT,0.62,0.62,0.605,0.61,1252.69175955,766.041836979205
1653728400,2022-05-28 09:00:00,H2O/USDT,0.6114,0.6767,0.6112,0.6248,5815.13881428,3685.267476939688
1653724800,2022-05-28 08:00:00,H2O/USDT,0.6055,0.615,0.6025,0.6149,269.65801776,163.920849990579
1653721200,2022-05-28 07:00:00,H2O/USDT,0.6049,0.6055,0.6006,0.6055,168.7879,102.09232792
1653717600,2022-05-28 06:00:00,H2O/USDT,0.616,0.616,0.6007,0.6007,298.9416,182.63381725914
1653714000,2022-05-28 05:00:00,H2O/USDT,0.6171,0.6171,0.616,0.616,6,3.6993
1653710400,2022-05-28 04:00:00,H2O/USDT,0.5979,0.6171,0.5979,0.6171,550.94190649,337.986822922648
1653706800,2022-05-28 03:00:00,H2O/USDT,0.598,0.6024,0.5979,0.6024,156.318,93.49815593
1653703200,2022-05-28 02:00:00,H2O/USDT,0.6024,0.6024,0.6,0.6,11.973,7.1982
1653699600,2022-05-28 01:00:00,H2O/USDT,0.6,0.6049,0.6,0.6,11,6.6196
1653696000,2022-05-28 00:00:00,H2O/USDT,0.6049,0.6049,0.6,0.6049,11.5953,6.99445484
1653692400,2022-05-27 23:00:00,H2O/USDT,0.6049,0.6049,0.6003,0.6003,225.8602,136.56941799
1653688800,2022-05-27 22:00:00,H2O/USDT,0.6007,0.6149,0.5751,0.6008,2117724.0552,1271606.36672643
1653685200,2022-05-27 21:00:00,H2O/USDT,0.6106,0.6106,0.6007,0.6049,181.63151805,110.54233066411
1653681600,2022-05-27 20:00:00,H2O/USDT,0.6104,0.6104,0.6104,0.6104,8.4034,5.12943536
1653678000,2022-05-27 19:00:00,H2O/USDT,0.5926,0.6104,0.5926,0.6104,820.88020912,494.053429438224
1653674400,2022-05-27 18:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1653670800,2022-05-27 17:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,41.9801,24.87740726
1653667200,2022-05-27 16:00:00,H2O/USDT,0.5926,0.5952,0.5901,0.5952,446.87608336,265.172220535872
1653663600,2022-05-27 15:00:00,H2O/USDT,0.5942,0.5942,0.5942,0.5942,1.3288,0.78957296
1653660000,2022-05-27 14:00:00,H2O/USDT,0.5928,0.5928,0.5928,0.5928,2.5488,1.51092864
1653656400,2022-05-27 13:00:00,H2O/USDT,0.5942,0.5942,0.5942,0.5942,0,0
1653652800,2022-05-27 12:00:00,H2O/USDT,0.5942,0.5942,0.5942,0.5942,3.5931,2.13502002
1653649200,2022-05-27 11:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1653645600,2022-05-27 10:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1653642000,2022-05-27 09:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,60,35.556
1653638400,2022-05-27 08:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1653634800,2022-05-27 07:00:00,H2O/USDT,0.595,0.595,0.5926,0.5926,7.5632,4.49102816
1653631200,2022-05-27 06:00:00,H2O/USDT,0.5941,0.595,0.594,0.5942,231.0275,137.25758284
1653627600,2022-05-27 05:00:00,H2O/USDT,0.5943,0.5943,0.5943,0.5943,0,0
1653624000,2022-05-27 04:00:00,H2O/USDT,0.5942,0.5943,0.5942,0.5943,70,41.596
1653620400,2022-05-27 03:00:00,H2O/USDT,0.5952,0.5952,0.5952,0.5952,1.68010752,0.999999995904
1653616800,2022-05-27 02:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,1.2459,0.73832034
1653613200,2022-05-27 01:00:00,H2O/USDT,0.5926,0.595,0.5926,0.5926,1600006.2479,952003.70250554
1653609600,2022-05-27 00:00:00,H2O/USDT,0.5901,0.595,0.5723,0.595,402.9745,234.93395741
1653606000,2022-05-26 23:00:00,H2O/USDT,0.5901,0.5901,0.59,0.59,50.697,29.91568
1653602400,2022-05-26 22:00:00,H2O/USDT,0.5925,0.5925,0.5925,0.5925,0,0
1653598800,2022-05-26 21:00:00,H2O/USDT,0.5901,0.5925,0.5775,0.5925,244.4979,143.41425383
1653595200,2022-05-26 20:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,14.2559,8.41240659
1653591600,2022-05-26 19:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,31.8025,18.76665525
1653588000,2022-05-26 18:00:00,H2O/USDT,0.5925,0.595,0.5925,0.595,15.21313464,9.0146224979
1653584400,2022-05-26 17:00:00,H2O/USDT,0.5876,0.5877,0.5876,0.5876,82.3603,48.39694589
1653580800,2022-05-26 16:00:00,H2O/USDT,0.5901,0.5949,0.5875,0.5877,2447.50245537,1442.266923153822
1653577200,2022-05-26 15:00:00,H2O/USDT,0.5949,0.5949,0.5901,0.5901,18.8095,11.18497155
1653573600,2022-05-26 14:00:00,H2O/USDT,0.58,0.5949,0.58,0.5949,287.5138,169.03688097
1653570000,2022-05-26 13:00:00,H2O/USDT,0.5976,0.5976,0.5772,0.58,961.2125,563.61445146
1653566400,2022-05-26 12:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1653562800,2022-05-26 11:00:00,H2O/USDT,0.5901,0.6,0.5901,0.6,184.05326288,109.785378248
1653559200,2022-05-26 10:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,8.2812,4.88673612
1653555600,2022-05-26 09:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,0,0
1653552000,2022-05-26 08:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,42.4758,25.06496958
1653548400,2022-05-26 07:00:00,H2O/USDT,0.5901,0.5901,0.5901,0.5901,95.7,56.47257
1653544800,2022-05-26 06:00:00,H2O/USDT,0.6,0.6,0.5901,0.5901,262.2721,155.76429531
1653541200,2022-05-26 05:00:00,H2O/USDT,0.6025,0.6025,0.6025,0.6025,0,0
1653537600,2022-05-26 04:00:00,H2O/USDT,0.6007,0.6025,0.6007,0.6025,110.9358,66.64058085
1653534000,2022-05-26 03:00:00,H2O/USDT,0.5976,0.6007,0.5976,0.5976,472.98552448,282.661310075136
1653530400,2022-05-26 02:00:00,H2O/USDT,0.6007,0.6007,0.5976,0.598,405.49041603,242.517083269221
1653526800,2022-05-26 01:00:00,H2O/USDT,0.6007,0.6007,0.5976,0.5976,111.16892014,66.695146378098
