https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENQ,Volume USDT
1644537600,2022-02-11 00:00:00,ENQ/USDT,0.0469,0.04844,0.04405,0.0444,555799.7681845,25835.6048886471104
1644451200,2022-02-10 00:00:00,ENQ/USDT,0.0475,0.049,0.04601,0.04709,613519.04412372,29106.7064391160353
1644364800,2022-02-09 00:00:00,ENQ/USDT,0.04788,0.04958,0.0469,0.04722,515481.96200822,24842.183879787843
1644278400,2022-02-08 00:00:00,ENQ/USDT,0.04692,0.052,0.0446,0.0478,1534510.61481271,73891.0069433927035
1644192000,2022-02-07 00:00:00,ENQ/USDT,0.04322,0.04804,0.0431,0.04692,1180812.09559099,54003.5777541790133
1644105600,2022-02-06 00:00:00,ENQ/USDT,0.04578,0.04655,0.042,0.04344,945885.44741836,41880.9130510757592
1644019200,2022-02-05 00:00:00,ENQ/USDT,0.0475,0.0476,0.0437,0.04578,887209.4459,40503.9693397533655
1643932800,2022-02-04 00:00:00,ENQ/USDT,0.03936,0.04822,0.03859,0.04756,1297877.67313365,54670.4962263284189
1643846400,2022-02-03 00:00:00,ENQ/USDT,0.03887,0.0525,0.03854,0.03902,4938661.5493726,214921.938583134412
1643760000,2022-02-02 00:00:00,ENQ/USDT,0.039,0.03916,0.03782,0.0386,3325994.57456979,129032.1644573863933
1643673600,2022-02-01 00:00:00,ENQ/USDT,0.03934,0.04062,0.0385,0.03915,2135177.64126819,84024.0825987901507
1643587200,2022-01-31 00:00:00,ENQ/USDT,0.04012,0.04013,0.03651,0.03934,805670.52010045,31174.3079460311002
1643500800,2022-01-30 00:00:00,ENQ/USDT,0.04178,0.0419,0.04002,0.04012,5243822.45756979,216374.8302691274629
1643414400,2022-01-29 00:00:00,ENQ/USDT,0.04306,0.04307,0.04089,0.0418,5323842.90254658,223363.6655013379619
1643328000,2022-01-28 00:00:00,ENQ/USDT,0.0456,0.04593,0.042,0.04306,3122671.21684327,137102.9064606529063
1643241600,2022-01-27 00:00:00,ENQ/USDT,0.04199,0.05,0.04101,0.04586,1985598.93237635,89047.9343666918238
1643155200,2022-01-26 00:00:00,ENQ/USDT,0.0393,0.05781,0.039,0.04199,7807873.33648329,361609.6204116644853
1643068800,2022-01-25 00:00:00,ENQ/USDT,0.0419,0.0419,0.03822,0.03929,2498821.00096682,99386.3325969115692
1642982400,2022-01-24 00:00:00,ENQ/USDT,0.0439,0.044,0.03866,0.0419,2406545.73742603,102734.0836556426989
1642896000,2022-01-23 00:00:00,ENQ/USDT,0.04277,0.044,0.04226,0.04389,3745529.60385643,162037.524522466471
1642809600,2022-01-22 00:00:00,ENQ/USDT,0.04369,0.0448,0.0417,0.04277,1892153.00541966,82009.0758161001294
1642723200,2022-01-21 00:00:00,ENQ/USDT,0.05173,0.0522,0.04293,0.04369,5302246.48019843,255204.8332817525258
1642636800,2022-01-20 00:00:00,ENQ/USDT,0.05289,0.055,0.05173,0.05175,2328992.43499179,123765.5836854148598
1642550400,2022-01-19 00:00:00,ENQ/USDT,0.05346,0.0539,0.0524,0.05289,1884059.41234588,100483.2269903441296
1642464000,2022-01-18 00:00:00,ENQ/USDT,0.05338,0.0539,0.0528,0.05378,1507246.41649341,80702.9473775997847
1642377600,2022-01-17 00:00:00,ENQ/USDT,0.05438,0.0552,0.0529,0.05339,2339371.27845464,126391.5621384253536
1642291200,2022-01-16 00:00:00,ENQ/USDT,0.0555,0.05656,0.0538,0.05434,1250116.01613176,69197.1023874289379
1642204800,2022-01-15 00:00:00,ENQ/USDT,0.05438,0.05576,0.054,0.0555,1618748.3561093,88350.4377477373166
1642118400,2022-01-14 00:00:00,ENQ/USDT,0.05525,0.0556,0.05338,0.05439,2299598.88606297,126549.4378863284693
1642032000,2022-01-13 00:00:00,ENQ/USDT,0.05779,0.05839,0.0544,0.05552,2070772.43014688,116827.2058628954034
1641945600,2022-01-12 00:00:00,ENQ/USDT,0.055,0.0586,0.054,0.0576,3627829.77468727,203484.3862500187335
1641859200,2022-01-11 00:00:00,ENQ/USDT,0.05424,0.05672,0.05366,0.055,1617850.94040475,89848.1192147986154
1641772800,2022-01-10 00:00:00,ENQ/USDT,0.05989,0.0599,0.05169,0.0545,976457.26548104,53348.2229573996452
1641686400,2022-01-09 00:00:00,ENQ/USDT,0.05429,0.065,0.0538,0.0596,2581757.7535611,148831.1310538884439
1641600000,2022-01-08 00:00:00,ENQ/USDT,0.0528,0.0566,0.05279,0.05429,1179510.08161592,64446.4770625509456
1641513600,2022-01-07 00:00:00,ENQ/USDT,0.05568,0.0562,0.05251,0.05309,2128391.60333359,116985.5967403848194
1641427200,2022-01-06 00:00:00,ENQ/USDT,0.05686,0.057,0.055,0.05568,1194106.40331928,66546.7987981217715
1641340800,2022-01-05 00:00:00,ENQ/USDT,0.06099,0.06256,0.0562,0.05686,2177939.8934872,130885.4689951846333
1641254400,2022-01-04 00:00:00,ENQ/USDT,0.06071,0.06161,0.05861,0.06099,884871.28580074,53816.0855619126315
1641168000,2022-01-03 00:00:00,ENQ/USDT,0.06468,0.0653,0.05822,0.061,1515950.57002824,93369.3428631349087
1641081600,2022-01-02 00:00:00,ENQ/USDT,0.0628,0.06677,0.0622,0.0644,1437732.79532294,93409.2559003427833
1640995200,2022-01-01 00:00:00,ENQ/USDT,0.0623,0.06372,0.06011,0.063,1283520.23752452,79827.7839389777483
1640908800,2021-12-31 00:00:00,ENQ/USDT,0.06179,0.0702,0.06,0.06229,3159880.64147829,201510.1010193870243
1640822400,2021-12-30 00:00:00,ENQ/USDT,0.06293,0.06336,0.0614,0.06179,1983951.09456712,123547.280846738179
1640736000,2021-12-29 00:00:00,ENQ/USDT,0.06839,0.06839,0.06284,0.06284,552488.61105944,36454.4347535348862
1640649600,2021-12-28 00:00:00,ENQ/USDT,0.0755,0.0765,0.0672,0.06839,2233485.73778634,162482.5092678686711
