https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHA,Volume USDT
1656892800,2022-07-04 00:00:00,SHA/USDT,0.000847,0.000993,0.000831,0.000925,41315122.89904622,36143.23317808938789
1656806400,2022-07-03 00:00:00,SHA/USDT,0.000828,0.00091,0.000809,0.000846,35774460.55048298,29477.94569688474776
1656720000,2022-07-02 00:00:00,SHA/USDT,0.000827,0.000852,0.000818,0.000828,52388062.14687764,43700.00148029403641
1656633600,2022-07-01 00:00:00,SHA/USDT,0.000903,0.000929,0.000776,0.000827,142267373.20285516,120929.66934814528803
1656547200,2022-06-30 00:00:00,SHA/USDT,0.000988,0.00101,0.000881,0.000901,98570580.72694112,91438.90599314759975
1656460800,2022-06-29 00:00:00,SHA/USDT,0.000985,0.001024,0.000953,0.000987,42625629.34800441,41889.10490308379264
1656374400,2022-06-28 00:00:00,SHA/USDT,0.001006,0.001047,0.000968,0.000985,53784651.53978254,54183.76727545559318
1656288000,2022-06-27 00:00:00,SHA/USDT,0.000974,0.001061,0.000939,0.001003,39148132.52924376,39422.42654645384718
1656201600,2022-06-26 00:00:00,SHA/USDT,0.00102,0.001025,0.000954,0.000974,25048968.00198237,24912.18930266732133
1656115200,2022-06-25 00:00:00,SHA/USDT,0.001017,0.001034,0.000983,0.001018,35604345.51912618,35850.72085732045829
1656028800,2022-06-24 00:00:00,SHA/USDT,0.001017,0.001043,0.00098,0.00102,37667607.43588443,38299.27741732106507
1655942400,2022-06-23 00:00:00,SHA/USDT,0.000942,0.00104,0.000929,0.001016,39577319.93063332,38801.51927730261391
1655856000,2022-06-22 00:00:00,SHA/USDT,0.001003,0.001003,0.00092,0.000943,53626793.19577942,52066.78500076952893
1655769600,2022-06-21 00:00:00,SHA/USDT,0.00101,0.001069,0.001,0.001003,57079777.87663122,59067.88761553271736
1655683200,2022-06-20 00:00:00,SHA/USDT,0.001013,0.001024,0.00099,0.00101,54208398.87516436,54527.62066652360007
1655596800,2022-06-19 00:00:00,SHA/USDT,0.00099,0.001325,0.000979,0.00101,212317828.47518775,219254.18742804936864
1655510400,2022-06-18 00:00:00,SHA/USDT,0.001038,0.00105,0.00097,0.000991,55551766.91260353,55631.49994880936148
1655424000,2022-06-17 00:00:00,SHA/USDT,0.000998,0.001059,0.000997,0.001038,41494994.89756499,42843.52112147655309
1655337600,2022-06-16 00:00:00,SHA/USDT,0.001054,0.001112,0.000988,0.000999,100236720.00211284,104510.8395867786572
1655251200,2022-06-15 00:00:00,SHA/USDT,0.001028,0.001104,0.000932,0.001056,229871079.0156668,234287.20126851055501
1655164800,2022-06-14 00:00:00,SHA/USDT,0.000987,0.001078,0.000946,0.001028,92663872.12006949,94384.69068085674125
1655078400,2022-06-13 00:00:00,SHA/USDT,0.001104,0.001155,0.000966,0.000987,95165829.21935768,97594.11615569026923
1654992000,2022-06-12 00:00:00,SHA/USDT,0.001184,0.001208,0.0011,0.001104,54266953.26643852,61745.87173041395073
1654905600,2022-06-11 00:00:00,SHA/USDT,0.001261,0.00135,0.001169,0.001189,63145541.54926078,80353.17770068350991
1654819200,2022-06-10 00:00:00,SHA/USDT,0.00138,0.00141,0.001239,0.001261,106942674.35825888,141654.08329713514725
1654732800,2022-06-09 00:00:00,SHA/USDT,0.001398,0.001449,0.00137,0.00138,42473501.60966455,58940.5778759449847
1654646400,2022-06-08 00:00:00,SHA/USDT,0.001341,0.00165,0.001326,0.001394,132638782.32900861,192440.9151495210011
1654560000,2022-06-07 00:00:00,SHA/USDT,0.00141,0.00147,0.00128,0.001341,116392976.66441526,158597.46416973921364
1654473600,2022-06-06 00:00:00,SHA/USDT,0.001374,0.00148,0.00136,0.001414,63004073.16770444,88831.05379521568799
1654387200,2022-06-05 00:00:00,SHA/USDT,0.001364,0.0014,0.00135,0.001367,55124647.78405641,75837.66430372599336
1654300800,2022-06-04 00:00:00,SHA/USDT,0.001338,0.00142,0.00131,0.001363,74276516.28996411,101871.01118698773152
1654214400,2022-06-03 00:00:00,SHA/USDT,0.001362,0.001395,0.001305,0.001338,43945471.9971238,59021.96610582008256
1654128000,2022-06-02 00:00:00,SHA/USDT,0.001353,0.00137,0.001311,0.001356,39233928.27477938,52647.66559450090698
1654041600,2022-06-01 00:00:00,SHA/USDT,0.001386,0.001464,0.001341,0.001353,63006582.54790076,87278.23601676508765
1653955200,2022-05-31 00:00:00,SHA/USDT,0.001403,0.001485,0.001353,0.001398,60756244.40248736,85626.26354296691837
1653868800,2022-05-30 00:00:00,SHA/USDT,0.001348,0.00143,0.001299,0.001403,78815561.05151624,107290.04513664316578
1653782400,2022-05-29 00:00:00,SHA/USDT,0.001329,0.00136,0.001276,0.001345,40253951.38992922,53288.91344272932038
1653696000,2022-05-28 00:00:00,SHA/USDT,0.001363,0.00139,0.00129,0.001335,61181975.52117108,82168.42261230254969
1653609600,2022-05-27 00:00:00,SHA/USDT,0.001421,0.001441,0.00126,0.001361,107609069.61647037,145079.45845062487623
1653523200,2022-05-26 00:00:00,SHA/USDT,0.001545,0.001566,0.00137,0.00142,109592574.23051465,160158.06799670442655
1653436800,2022-05-25 00:00:00,SHA/USDT,0.001552,0.001856,0.001508,0.001545,220161277.90548922,359658.11577036107029
1653350400,2022-05-24 00:00:00,SHA/USDT,0.001468,0.001598,0.001386,0.00155,144521233.19004245,214835.96085257435073
1653264000,2022-05-23 00:00:00,SHA/USDT,0.001469,0.001578,0.00143,0.001464,99715420.29515193,149234.06306473075707
1653177600,2022-05-22 00:00:00,SHA/USDT,0.001529,0.00157,0.001427,0.001476,78807763.08713463,117349.69205891261651
1653091200,2022-05-21 00:00:00,SHA/USDT,0.001502,0.001583,0.00148,0.00153,56628406.88751638,86716.57058031563684
1653004800,2022-05-20 00:00:00,SHA/USDT,0.00157,0.001612,0.001489,0.001506,72222448.77362199,110840.38605271448363
1652918400,2022-05-19 00:00:00,SHA/USDT,0.001497,0.001639,0.001483,0.00157,79276635.88073901,122665.52155198052275
1652832000,2022-05-18 00:00:00,SHA/USDT,0.001672,0.00169,0.001495,0.001497,81926645.05506995,128457.91090372723922
1652745600,2022-05-17 00:00:00,SHA/USDT,0.001612,0.001688,0.001596,0.001672,72944572.64924806,119079.1908500271788
1652659200,2022-05-16 00:00:00,SHA/USDT,0.001651,0.001651,0.00151,0.001611,62138375.32152517,97530.14464648781236
1652572800,2022-05-15 00:00:00,SHA/USDT,0.001564,0.001655,0.001468,0.001652,72175393.14491158,112388.55321430852272
1652486400,2022-05-14 00:00:00,SHA/USDT,0.001518,0.001686,0.00142,0.001568,106057469.1050735,164991.14309988743319
1652400000,2022-05-13 00:00:00,SHA/USDT,0.001386,0.001701,0.001362,0.001519,203742286.62019451,314660.54503225602174
1652313600,2022-05-12 00:00:00,SHA/USDT,0.001808,0.001986,0.001,0.001386,349900229.01557538,553002.07462790490916
1652227200,2022-05-11 00:00:00,SHA/USDT,0.002462,0.00255,0.001722,0.001816,173531362.0285618,350852.27793151369207
1652140800,2022-05-10 00:00:00,SHA/USDT,0.00256,0.002781,0.002401,0.002446,63537477.11313014,162751.72154816867521
1652054400,2022-05-09 00:00:00,SHA/USDT,0.002965,0.003015,0.00256,0.002561,48433543.74001987,132140.83334891055093
1651968000,2022-05-08 00:00:00,SHA/USDT,0.003029,0.00325,0.002849,0.002979,41650007.8718239,127369.3911738953145
1651881600,2022-05-07 00:00:00,SHA/USDT,0.003046,0.0033,0.002983,0.003019,41261152.00305445,128211.96096111538513
1651795200,2022-05-06 00:00:00,SHA/USDT,0.003006,0.0035,0.002958,0.003034,59226234.51850526,189738.22645637501717
1651708800,2022-05-05 00:00:00,SHA/USDT,0.00304,0.003443,0.002859,0.002994,62001845.66596149,193396.90680715038482
1651622400,2022-05-04 00:00:00,SHA/USDT,0.002802,0.003119,0.002733,0.00304,28195347.80985879,82194.34147948616791
1651536000,2022-05-03 00:00:00,SHA/USDT,0.00296,0.003033,0.002758,0.002781,26328894.19422554,76171.54173473353981
1651449600,2022-05-02 00:00:00,SHA/USDT,0.002851,0.003009,0.002847,0.00296,19374116.67373629,56919.27382430197923
1651363200,2022-05-01 00:00:00,SHA/USDT,0.002675,0.002965,0.00258,0.002851,22886675.36403231,63168.43580117161946
1651276800,2022-04-30 00:00:00,SHA/USDT,0.002936,0.003055,0.002436,0.00266,119367847.73486969,327328.66771231494065
1651190400,2022-04-29 00:00:00,SHA/USDT,0.003112,0.003151,0.00285,0.002926,37383483.95898381,112986.46994591463538
1651104000,2022-04-28 00:00:00,SHA/USDT,0.0032,0.0032,0.003086,0.003086,13452936.92676826,42436.36502419217059
1651017600,2022-04-27 00:00:00,SHA/USDT,0.003036,0.003257,0.003007,0.0032,24250314.83723358,76536.54976592725202
1650931200,2022-04-26 00:00:00,SHA/USDT,0.00321,0.003282,0.003,0.003036,20100610.94172661,63437.29903851096137
1650844800,2022-04-25 00:00:00,SHA/USDT,0.002902,0.005081,0.0028,0.0032,174303577.69045975,630059.59988825656663
1650758400,2022-04-24 00:00:00,SHA/USDT,0.003018,0.003018,0.0029,0.002905,13883760.7962001,40971.67748178259365
1650672000,2022-04-23 00:00:00,SHA/USDT,0.003116,0.003116,0.002953,0.003008,12754379.14719293,38616.2889889916286
1650585600,2022-04-22 00:00:00,SHA/USDT,0.00289,0.003486,0.00289,0.003106,45172439.06540994,143083.73562275897288
1650499200,2022-04-21 00:00:00,SHA/USDT,0.00302,0.003099,0.002854,0.00289,12969497.95301543,38963.35188798707077
1650412800,2022-04-20 00:00:00,SHA/USDT,0.003001,0.003199,0.002992,0.00302,19824127.30664738,61256.38932015089456
1650326400,2022-04-19 00:00:00,SHA/USDT,0.003123,0.003255,0.00295,0.003001,39442860.29134828,121900.29356952319927
1650240000,2022-04-18 00:00:00,SHA/USDT,0.00318,0.003252,0.00302,0.003123,26746205.13311263,83648.34416984731852
1650153600,2022-04-17 00:00:00,SHA/USDT,0.003399,0.0036,0.003181,0.003195,109280278.83318842,370421.94402470784198
1650067200,2022-04-16 00:00:00,SHA/USDT,0.003071,0.003623,0.002996,0.00341,92776933.93790422,297906.37478399427545
1649980800,2022-04-15 00:00:00,SHA/USDT,0.002838,0.003143,0.002801,0.00308,69083186.59297746,204642.7617890513226
1649894400,2022-04-14 00:00:00,SHA/USDT,0.002877,0.002994,0.002772,0.002835,100469657.79762403,285870.54921378067604
1649808000,2022-04-13 00:00:00,SHA/USDT,0.00287,0.003041,0.002799,0.002874,55699304.7367523,163223.70138219111798
1649721600,2022-04-12 00:00:00,SHA/USDT,0.002876,0.003026,0.002804,0.002867,67866824.14600302,196819.98267126899447
1649635200,2022-04-11 00:00:00,SHA/USDT,0.003097,0.003113,0.002866,0.002875,52188471.52216081,154929.30686682660407
1649548800,2022-04-10 00:00:00,SHA/USDT,0.003087,0.003238,0.003019,0.003103,53092545.60002429,165355.77042466711782
1649462400,2022-04-09 00:00:00,SHA/USDT,0.003018,0.003201,0.00299,0.003087,40449330.49328429,124518.4520427279688
1649376000,2022-04-08 00:00:00,SHA/USDT,0.003125,0.003209,0.003013,0.003028,48794207.36730426,151533.06904954222666
1649289600,2022-04-07 00:00:00,SHA/USDT,0.003184,0.003196,0.003035,0.003121,50093219.67815745,155919.62743459047842
1649203200,2022-04-06 00:00:00,SHA/USDT,0.003418,0.003441,0.003111,0.003183,82303470.15734899,266062.1040296363619
1649116800,2022-04-05 00:00:00,SHA/USDT,0.003669,0.003694,0.003378,0.003421,54888572.16227439,194203.83119722813864
1649030400,2022-04-04 00:00:00,SHA/USDT,0.003555,0.003831,0.003323,0.00366,86521950.55821411,307897.98146950481409
1648944000,2022-04-03 00:00:00,SHA/USDT,0.003678,0.003722,0.0035,0.003555,98024219.27703829,353383.36580451460269
1648857600,2022-04-02 00:00:00,SHA/USDT,0.003948,0.004086,0.003569,0.003709,99813657.99627008,382289.64316731820396
1648771200,2022-04-01 00:00:00,SHA/USDT,0.003834,0.00399,0.00373,0.003968,54104646.05608434,208204.30339630193145
1648684800,2022-03-31 00:00:00,SHA/USDT,0.003979,0.004205,0.00377,0.003835,72777974.49220298,288008.06855548328076
1648598400,2022-03-30 00:00:00,SHA/USDT,0.004144,0.004212,0.003841,0.003979,66548918.46717503,266971.72424279883694
1648512000,2022-03-29 00:00:00,SHA/USDT,0.004197,0.00457,0.004095,0.004144,15735565.09196367,67107.78503570509645
1648425600,2022-03-28 00:00:00,SHA/USDT,0.004333,0.004731,0.004168,0.004168,32915399.36409379,143654.79305309073069
1648339200,2022-03-27 00:00:00,SHA/USDT,0.004076,0.004397,0.003901,0.004349,25413747.82650408,105893.01779874100513
1648252800,2022-03-26 00:00:00,SHA/USDT,0.003934,0.004167,0.003783,0.004076,15738895.84582907,62321.30529246848144
1648166400,2022-03-25 00:00:00,SHA/USDT,0.004212,0.0045,0.00385,0.003925,37426776.08904513,154487.00989069316649
1648080000,2022-03-24 00:00:00,SHA/USDT,0.004175,0.004534,0.004077,0.004212,33433542.28626577,142261.71461649148982
1647993600,2022-03-23 00:00:00,SHA/USDT,0.003977,0.004269,0.003948,0.004175,14712416.53902272,60057.03410945119835
1647907200,2022-03-22 00:00:00,SHA/USDT,0.003642,0.004646,0.003625,0.003977,52503169.19475621,218780.34745457010375
1647820800,2022-03-21 00:00:00,SHA/USDT,0.003739,0.003772,0.003608,0.003623,9913549.77907645,36464.69329034669872
1647734400,2022-03-20 00:00:00,SHA/USDT,0.003795,0.003918,0.003621,0.003695,16839795.12280766,62874.34156918404282
1647648000,2022-03-19 00:00:00,SHA/USDT,0.003468,0.00526,0.003468,0.00379,80243843.6071336,329402.17339972309675
1647561600,2022-03-18 00:00:00,SHA/USDT,0.003105,0.003797,0.00307,0.003468,38309379.56441328,131462.64320952074797
1647475200,2022-03-17 00:00:00,SHA/USDT,0.002883,0.003168,0.002883,0.003102,15546085.36889196,47677.33680622436356
1647388800,2022-03-16 00:00:00,SHA/USDT,0.002846,0.003,0.002781,0.002868,11806971.14204386,34062.54436040552182
1647302400,2022-03-15 00:00:00,SHA/USDT,0.002811,0.002925,0.00274,0.002865,15413653.01405781,44109.4146641060353
1647216000,2022-03-14 00:00:00,SHA/USDT,0.002822,0.002829,0.00268,0.002811,11723668.5387751,32189.29057255653229
1647129600,2022-03-13 00:00:00,SHA/USDT,0.002936,0.002963,0.0027,0.002823,23363199.68105222,65729.99457003722194
1647043200,2022-03-12 00:00:00,SHA/USDT,0.002862,0.003019,0.00281,0.002928,10911385.17740362,31665.36883532963189
1646956800,2022-03-11 00:00:00,SHA/USDT,0.00307,0.003102,0.002712,0.002883,26617270.69265748,76285.05601463785966
1646870400,2022-03-10 00:00:00,SHA/USDT,0.00313,0.00332,0.0029,0.003072,17678022.29216458,53115.59589614560721
1646784000,2022-03-09 00:00:00,SHA/USDT,0.003011,0.00328,0.003006,0.003127,20204056.44340412,62619.91158182806005
1646697600,2022-03-08 00:00:00,SHA/USDT,0.003,0.003096,0.002803,0.003007,25998689.13737731,77449.10262616125937
1646611200,2022-03-07 00:00:00,SHA/USDT,0.0031,0.003181,0.002891,0.003,24853365.52427022,74498.8809435888386
1646524800,2022-03-06 00:00:00,SHA/USDT,0.003274,0.00331,0.0031,0.0031,6790275.74059723,21596.11773019648229
1646438400,2022-03-05 00:00:00,SHA/USDT,0.003166,0.003368,0.003072,0.003274,15213101.92275003,49017.56013729266579
1646352000,2022-03-04 00:00:00,SHA/USDT,0.0035,0.003527,0.003083,0.003184,13266877.3105352,44429.72303432648971
1646265600,2022-03-03 00:00:00,SHA/USDT,0.003401,0.003739,0.003355,0.0035,21959004.46492293,75874.28208227554088
1646179200,2022-03-02 00:00:00,SHA/USDT,0.003502,0.003556,0.003277,0.003401,17579230.74955097,60009.20038261456721
1646092800,2022-03-01 00:00:00,SHA/USDT,0.00354,0.003725,0.003403,0.003505,23287335.13413422,82657.54079834072859
1646006400,2022-02-28 00:00:00,SHA/USDT,0.002986,0.0036,0.00292,0.003543,46365570.09555246,156881.76632131626414
1645920000,2022-02-27 00:00:00,SHA/USDT,0.003097,0.00323,0.002876,0.002986,14131668.9245066,43245.52116846550373
1645833600,2022-02-26 00:00:00,SHA/USDT,0.003246,0.003594,0.003089,0.003097,22058283.61687926,70826.91000152328545
1645747200,2022-02-25 00:00:00,SHA/USDT,0.002893,0.003268,0.0028,0.00323,42273450.60262454,124412.34968537456252
1645660800,2022-02-24 00:00:00,SHA/USDT,0.0033,0.003333,0.002671,0.002893,84616472.4301453,246219.8927216543098
1645574400,2022-02-23 00:00:00,SHA/USDT,0.003363,0.003583,0.003259,0.003263,19074564.41492782,64847.03187474027062
1645488000,2022-02-22 00:00:00,SHA/USDT,0.0034,0.003477,0.003158,0.003313,30849620.16142145,101720.78667323111325
1645401600,2022-02-21 00:00:00,SHA/USDT,0.003684,0.004026,0.003401,0.003401,21166524.80503685,79153.11789820896911
1645315200,2022-02-20 00:00:00,SHA/USDT,0.003894,0.003973,0.003594,0.003696,35146509.37982908,132664.72827747050489
1645228800,2022-02-19 00:00:00,SHA/USDT,0.004152,0.00422,0.003888,0.003926,26755805.8806072,107191.47985350212867
1645142400,2022-02-18 00:00:00,SHA/USDT,0.004238,0.004422,0.004065,0.004119,27194348.78855748,112910.86310725620659
1645056000,2022-02-17 00:00:00,SHA/USDT,0.004258,0.004564,0.004157,0.00427,28360093.86687938,123048.11719744397037
1644969600,2022-02-16 00:00:00,SHA/USDT,0.004216,0.004312,0.004129,0.004232,16872285.68267032,71071.81375297697414
1644883200,2022-02-15 00:00:00,SHA/USDT,0.004158,0.004421,0.00411,0.00422,24156397.87515492,103184.85258010045406
1644796800,2022-02-14 00:00:00,SHA/USDT,0.004139,0.004213,0.004004,0.004141,10503464.26780747,43291.01514927057386
1644710400,2022-02-13 00:00:00,SHA/USDT,0.004461,0.004561,0.00405,0.0041,27283831.86492557,116006.6789853503169
1644624000,2022-02-12 00:00:00,SHA/USDT,0.004422,0.004785,0.004223,0.004465,39152654.32242177,175692.70032206430325
1644537600,2022-02-11 00:00:00,SHA/USDT,0.004963,0.00509,0.004385,0.004411,59871518.98621165,288515.57074046685757
1644451200,2022-02-10 00:00:00,SHA/USDT,0.005089,0.00548,0.004857,0.004963,82295290.69713416,414745.61074895262169
1644364800,2022-02-09 00:00:00,SHA/USDT,0.005041,0.00548,0.005009,0.005061,123472547.1901415,646824.24465376420499
