https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume TUSD
1663318800,2022-09-16 09:00:00,USDT/TUSD,1.0014,1.002,1.0011,1.002,4623.90669995,4630.978298670045
1663315200,2022-09-16 08:00:00,USDT/TUSD,1.0012,1.0019,1.0011,1.0016,3408.755712,3412.7528279766
1663311600,2022-09-16 07:00:00,USDT/TUSD,1.0012,1.0019,1.0012,1.0019,7008.493909,7020.8741392919
1663308000,2022-09-16 06:00:00,USDT/TUSD,1.0011,1.0017,1.0011,1.0012,6733.89182,6743.4093852229
1663304400,2022-09-16 05:00:00,USDT/TUSD,1.0006,1.0012,1.0006,1.0006,1284.836015,1286.0540448833
1663300800,2022-09-16 04:00:00,USDT/TUSD,1.0006,1.0011,1.0006,1.0007,2480.69569,2482.5581671514
1663297200,2022-09-16 03:00:00,USDT/TUSD,1.0003,1.0012,1.0003,1.0006,1045.432922,1046.0001278669
1663293600,2022-09-16 02:00:00,USDT/TUSD,1.0001,1.0006,1.0001,1.0003,8963.484078,8964.9924285017
1663290000,2022-09-16 01:00:00,USDT/TUSD,1.0006,1.0015,1.0001,1.0001,12612.983682,12617.0761998615
1663286400,2022-09-16 00:00:00,USDT/TUSD,1.0007,1.0015,1.0001,1.0015,17308.137221,17314.4584631931
1663282800,2022-09-15 23:00:00,USDT/TUSD,1.0014,1.0016,1.0006,1.0016,4000.472196,4005.0062078691
1663279200,2022-09-15 22:00:00,USDT/TUSD,1.0006,1.0015,1.0005,1.0005,7253.89154806,7260.25061286223
1663275600,2022-09-15 21:00:00,USDT/TUSD,1.0006,1.0007,1.0005,1.0006,736.824028,737.2546774397
1663272000,2022-09-15 20:00:00,USDT/TUSD,1.0001,1.0006,1.0001,1.0005,1426.548896,1427.3148690213
1663268400,2022-09-15 19:00:00,USDT/TUSD,0.9999,1.0008,0.9999,1.0001,2449.422428,2450.6135905901
1663264800,2022-09-15 18:00:00,USDT/TUSD,0.9999,1.0005,0.9998,1.0005,16749.162714,16746.9997362924
1663261200,2022-09-15 17:00:00,USDT/TUSD,0.9999,0.9999,0.9998,0.9998,9959.326889,9957.9722942988
1663257600,2022-09-15 16:00:00,USDT/TUSD,0.9998,0.9999,0.9998,0.9999,15897.076781,15894.7835201111
1663254000,2022-09-15 15:00:00,USDT/TUSD,0.9999,0.9999,0.9998,0.9999,17277.345723,17275.2921212177
1663250400,2022-09-15 14:00:00,USDT/TUSD,0.9998,0.9999,0.9998,0.9999,25059.417338,25055.0478555926
1663246800,2022-09-15 13:00:00,USDT/TUSD,0.9999,0.9999,0.9998,0.9999,5739.57838,5738.8365805427
1663243200,2022-09-15 12:00:00,USDT/TUSD,1.0008,1.0008,0.9986,0.9999,30206.830103,30212.2307969521
1663239600,2022-09-15 11:00:00,USDT/TUSD,1,1.0005,0.9998,1.0005,33876.306133,33886.6138645943
1663236000,2022-09-15 10:00:00,USDT/TUSD,1.0003,1.0004,0.9995,1,27073.878488,27076.1709486757
1663232400,2022-09-15 09:00:00,USDT/TUSD,1.0005,1.0005,1.0003,1.0004,1283.108062,1283.60659748
1663228800,2022-09-15 08:00:00,USDT/TUSD,1.0005,1.0005,1.0004,1.0005,9573.505464,9578.0910395296
1663225200,2022-09-15 07:00:00,USDT/TUSD,1.0004,1.001,1.0003,1.0004,39728.687134,39746.3486654393
1663221600,2022-09-15 06:00:00,USDT/TUSD,1.0008,1.0018,1.0003,1.0003,51669.081036,51693.8104472533
1663218000,2022-09-15 05:00:00,USDT/TUSD,1.0005,1.0016,1.0004,1.0005,2319.21826,2320.5931292889
1663214400,2022-09-15 04:00:00,USDT/TUSD,1.001,1.0021,1.0004,1.0015,6847.212635,6852.5049628758
1663210800,2022-09-15 03:00:00,USDT/TUSD,1.0018,1.0021,1.0004,1.001,3288.705437,3292.3086880894
1663207200,2022-09-15 02:00:00,USDT/TUSD,1.0013,1.0039,1.0006,1.0006,26970.966797,27049.1946592089
1663203600,2022-09-15 01:00:00,USDT/TUSD,1.0011,1.0025,1.0007,1.001,3300.010956,3304.5702238038
1663200000,2022-09-15 00:00:00,USDT/TUSD,1.0009,1.002,1.0007,1.0011,3609.258382,3613.7308181819
1663196400,2022-09-14 23:00:00,USDT/TUSD,1.001,1.0036,1.0003,1.0017,16084.794051,16117.9493691985
1663192800,2022-09-14 22:00:00,USDT/TUSD,1.0007,1.0024,1.0003,1.0004,13508.904428,13519.6255463335
1663189200,2022-09-14 21:00:00,USDT/TUSD,1.0021,1.0021,1.0006,1.0007,11046.507279,11061.3076387331
1663185600,2022-09-14 20:00:00,USDT/TUSD,1.0011,1.0021,1.0003,1.0012,8909.146811,8919.2254023558
1663182000,2022-09-14 19:00:00,USDT/TUSD,1.002,1.0022,1.0013,1.0013,3748.01208,3754.9488065183
1663178400,2022-09-14 18:00:00,USDT/TUSD,1.0013,1.0024,1.0004,1.0013,12547.489178,12566.7723119045
1663174800,2022-09-14 17:00:00,USDT/TUSD,1.0009,1.0017,1.0009,1.0013,1956.262608,1959.0024144326
1663171200,2022-09-14 16:00:00,USDT/TUSD,1.0016,1.0017,1.0004,1.0017,12823.764102,12835.8189332173
1663167600,2022-09-14 15:00:00,USDT/TUSD,1.0007,1.0024,1.0003,1.0009,16248.702468,16271.6071197965
1663164000,2022-09-14 14:00:00,USDT/TUSD,1.0003,1.0009,1.0003,1.0005,3084.664849,3086.3857425091
1663160400,2022-09-14 13:00:00,USDT/TUSD,1.001,1.0016,1.0003,1.0003,20192.220546,20202.8424704581
1663156800,2022-09-14 12:00:00,USDT/TUSD,1.0004,1.0043,1.0004,1.001,51726.397909,51849.9792273551
1663153200,2022-09-14 11:00:00,USDT/TUSD,1.0014,1.0016,1.0004,1.0004,8222.284967,8226.8414053274
1663149600,2022-09-14 10:00:00,USDT/TUSD,1.001,1.002,1.0004,1.001,3042.816937,3045.2079361663
1663146000,2022-09-14 09:00:00,USDT/TUSD,1.0009,1.0041,1.0003,1.0014,16162.766791,16182.8860174249
1663142400,2022-09-14 08:00:00,USDT/TUSD,1.0007,1.0041,1.0003,1.0032,52703.4547,52815.3965169821
1663138800,2022-09-14 07:00:00,USDT/TUSD,1.0008,1.0008,1.0006,1.0006,1162.348451,1163.1395977154
1663135200,2022-09-14 06:00:00,USDT/TUSD,1.0007,1.0009,1.0006,1.0008,1554.280391,1555.4605543464
1663131600,2022-09-14 05:00:00,USDT/TUSD,1.0008,1.0009,1.0007,1.0007,1093.453325,1094.2598900435
1663128000,2022-09-14 04:00:00,USDT/TUSD,1.0007,1.001,1.0007,1.0009,1374.919393,1376.0616409766
1663124400,2022-09-14 03:00:00,USDT/TUSD,1.0014,1.0014,1.0006,1.0009,1795.923375,1797.5112265059
1663120800,2022-09-14 02:00:00,USDT/TUSD,1.001,1.0021,1.0005,1.0014,8972.947506,8979.9234868475
1663117200,2022-09-14 01:00:00,USDT/TUSD,1.0011,1.0021,1.0005,1.001,14622.050561,14639.6320225921
1663113600,2022-09-14 00:00:00,USDT/TUSD,1.0012,1.002,1.0009,1.001,3200.567449,3204.3385045982
1663110000,2022-09-13 23:00:00,USDT/TUSD,1.0011,1.0011,1.001,1.001,2108.757574,2110.9007052068
1663106400,2022-09-13 22:00:00,USDT/TUSD,1.0024,1.0024,1.0011,1.0011,5602.619432,5608.9168562362
1663102800,2022-09-13 21:00:00,USDT/TUSD,1.0011,1.0028,1.0011,1.0011,21000.461595,21031.5926206593
1663099200,2022-09-13 20:00:00,USDT/TUSD,1.0011,1.0025,1.0011,1.0021,8480.256276,8490.5333046026
1663095600,2022-09-13 19:00:00,USDT/TUSD,1.0012,1.0023,1.0011,1.0011,7605.285721,7614.6124829112
1663092000,2022-09-13 18:00:00,USDT/TUSD,1.0032,1.0032,1.0011,1.0011,25492.0421,25537.4914487606
1663088400,2022-09-13 17:00:00,USDT/TUSD,1.0025,1.003,1.0011,1.0011,12272.7086,12297.4125309638
1663084800,2022-09-13 16:00:00,USDT/TUSD,1.0014,1.0029,1.0011,1.0029,17410.036709,17441.7231278306
1663081200,2022-09-13 15:00:00,USDT/TUSD,1.0011,1.002,1.0011,1.0011,37591.058777,37635.2262138128
1663077600,2022-09-13 14:00:00,USDT/TUSD,1.0005,1.0042,1.0003,1.0009,52729.735239,52814.2347280539
1663074000,2022-09-13 13:00:00,USDT/TUSD,1.0002,1.0007,1.0001,1.0003,41477.546581,41490.0947224647
1663070400,2022-09-13 12:00:00,USDT/TUSD,1.0006,1.0029,0.9942,1.0002,152254.492106,152218.5599780813
1663066800,2022-09-13 11:00:00,USDT/TUSD,1.0006,1.0017,1.0006,1.0006,20920.167318,20935.2772489171
1663063200,2022-09-13 10:00:00,USDT/TUSD,1.0006,1.0007,1.0006,1.0006,5857.715255,5861.689790056
1663059600,2022-09-13 09:00:00,USDT/TUSD,1.0006,1.001,1.0006,1.0007,3661.362384,3663.9002542735
1663056000,2022-09-13 08:00:00,USDT/TUSD,1.0003,1.0006,1,1.0006,44025.319412,44039.7237233755
1663052400,2022-09-13 07:00:00,USDT/TUSD,1.0004,1.0004,1.0003,1.0003,1593.664824,1594.234930446
1663048800,2022-09-13 06:00:00,USDT/TUSD,1.0006,1.0017,1.0003,1.0004,49173.291612,49195.9886123031
1663045200,2022-09-13 05:00:00,USDT/TUSD,1.0006,1.0015,1.0004,1.0012,2501.630722,2503.1832559624
1663041600,2022-09-13 04:00:00,USDT/TUSD,1.0006,1.0006,1.0004,1.0006,1692.514599,1693.2550093791
1663038000,2022-09-13 03:00:00,USDT/TUSD,1.0004,1.0007,1.0004,1.0005,185.710616,185.8272461295
1663034400,2022-09-13 02:00:00,USDT/TUSD,1.0006,1.0013,1.0004,1.0004,1486.506486,1487.5272294635
1663030800,2022-09-13 01:00:00,USDT/TUSD,1.0007,1.0009,1.0004,1.0005,5935.339025,5938.7539892026
1663027200,2022-09-13 00:00:00,USDT/TUSD,1.001,1.0013,1.0005,1.0005,5848.454685,5852.1040057473
1663023600,2022-09-12 23:00:00,USDT/TUSD,1.0007,1.0018,1.0007,1.0007,3053.431594,3056.610329579
1663020000,2022-09-12 22:00:00,USDT/TUSD,1.0022,1.0022,1.0006,1.0014,4014.570315,4018.8895674466
1663016400,2022-09-12 21:00:00,USDT/TUSD,1.002,1.0028,1.0008,1.0008,2051.972797,2055.7027782619
1663012800,2022-09-12 20:00:00,USDT/TUSD,1.0005,1.0016,1.0004,1.0008,5758.555258,5762.6014264679
1663009200,2022-09-12 19:00:00,USDT/TUSD,1.0008,1.0044,1.0004,1.0005,19547.10499,19609.1064135317
1663005600,2022-09-12 18:00:00,USDT/TUSD,1.0005,1.0037,1.0003,1.0006,32017.061049,32050.7887495585
1663002000,2022-09-12 17:00:00,USDT/TUSD,1.0013,1.0013,1.0005,1.0006,3462.584857,3464.9834230371
1662998400,2022-09-12 16:00:00,USDT/TUSD,1.0003,1.0036,1.0003,1.0013,76198.017855,76361.1092681045
1662994800,2022-09-12 15:00:00,USDT/TUSD,1.0004,1.0004,1.0003,1.0003,22230.126791,22238.638140848
1662991200,2022-09-12 14:00:00,USDT/TUSD,1.0004,1.0006,1.0003,1.0003,1903.647636,1904.3236100175
1662987600,2022-09-12 13:00:00,USDT/TUSD,1.0003,1.0006,1.0003,1.0004,55004.492621,55025.6652446258
1662984000,2022-09-12 12:00:00,USDT/TUSD,1.0003,1.0004,1.0003,1.0003,9877.477656,9880.9818108153
1662980400,2022-09-12 11:00:00,USDT/TUSD,1.0003,1.0004,1.0003,1.0004,13402.592482,13406.8891827139
1662976800,2022-09-12 10:00:00,USDT/TUSD,1,1.0025,0.9999,1.0003,17480.398251,17490.0916442625
1662973200,2022-09-12 09:00:00,USDT/TUSD,1.0001,1.0001,0.9999,1,3247.72187,3247.685122332
1662969600,2022-09-12 08:00:00,USDT/TUSD,1.0018,1.0029,0.9994,1.0001,63257.664903,63264.686912406
1662966000,2022-09-12 07:00:00,USDT/TUSD,1.0007,1.0037,1.0007,1.0018,53406.631261,53557.4768803842
1662962400,2022-09-12 06:00:00,USDT/TUSD,1.0007,1.0024,1.0006,1.0008,7929.240376,7941.5456351875
1662958800,2022-09-12 05:00:00,USDT/TUSD,1.0004,1.0025,1.0004,1.0007,19518.754115,19534.7943588472
1662955200,2022-09-12 04:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0005,837.835012,838.188173988
1662951600,2022-09-12 03:00:00,USDT/TUSD,1.0006,1.0006,1.0004,1.0004,4085.138667,4086.9373852298
1662948000,2022-09-12 02:00:00,USDT/TUSD,1.0007,1.0025,1.0004,1.0004,26958.237442,26978.0408272997
1662944400,2022-09-12 01:00:00,USDT/TUSD,1.0006,1.0022,1.0004,1.0007,11515.989079,11525.4555398209
1662940800,2022-09-12 00:00:00,USDT/TUSD,1.0005,1.0014,1.0004,1.0014,21947.029536,21959.8734352501
1662937200,2022-09-11 23:00:00,USDT/TUSD,1.0005,1.0005,1.0004,1.0004,2132.396355,2133.3439684692
1662933600,2022-09-11 22:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0004,2884.709701,2885.9689280451
1662930000,2022-09-11 21:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0005,10824.166048,10829.1808701311
1662926400,2022-09-11 20:00:00,USDT/TUSD,1.0007,1.0015,1.0004,1.0004,5689.19164,5694.2455107625
1662922800,2022-09-11 19:00:00,USDT/TUSD,1.0007,1.0022,1.0007,1.0007,14686.616019,14709.394433808
1662919200,2022-09-11 18:00:00,USDT/TUSD,1.0005,1.0007,1.0004,1.0007,2562.839912,2564.0921738463
1662915600,2022-09-11 17:00:00,USDT/TUSD,1.0007,1.0021,1.0004,1.0007,7324.354745,7335.1896057764
1662912000,2022-09-11 16:00:00,USDT/TUSD,1.0008,1.0015,1.0004,1.0007,1738.20411,1739.5039559484
1662908400,2022-09-11 15:00:00,USDT/TUSD,1.0008,1.0013,1.0004,1.0004,12760.424051,12768.3339923719
1662904800,2022-09-11 14:00:00,USDT/TUSD,1.0019,1.0021,1.0006,1.0008,19760.067809,19782.2097230684
1662901200,2022-09-11 13:00:00,USDT/TUSD,1.0007,1.002,1.0007,1.0009,1160.418054,1162.1509803501
1662897600,2022-09-11 12:00:00,USDT/TUSD,1.0021,1.0021,1.0007,1.0007,3580.031398,3585.8538337917
1662894000,2022-09-11 11:00:00,USDT/TUSD,1.0015,1.0022,1.0008,1.0015,3311.392079,3315.6521842204
1662890400,2022-09-11 10:00:00,USDT/TUSD,1.0007,1.0022,1.0007,1.0015,20857.250562,20889.1147175974
1662886800,2022-09-11 09:00:00,USDT/TUSD,1.0007,1.0007,1.0006,1.0007,2277.505204,2279.0633273173
1662883200,2022-09-11 08:00:00,USDT/TUSD,1.0005,1.0007,1.0004,1.0005,3699.492267,3701.5336372618
1662879600,2022-09-11 07:00:00,USDT/TUSD,1.0014,1.0014,1.0004,1.0005,2086.790019,2088.1086160405
1662876000,2022-09-11 06:00:00,USDT/TUSD,1.0006,1.0014,1.0005,1.0014,3898.232045,3901.1657354148
1662872400,2022-09-11 05:00:00,USDT/TUSD,1.0006,1.0009,1.0006,1.0009,551.29803,551.7233702076
1662868800,2022-09-11 04:00:00,USDT/TUSD,1.0006,1.0009,1.0006,1.0006,4324.664278,4327.7380348142
1662865200,2022-09-11 03:00:00,USDT/TUSD,1.0006,1.0009,1.0006,1.0006,802.653155,803.1677917814
1662861600,2022-09-11 02:00:00,USDT/TUSD,1.0009,1.0009,1.0005,1.0006,3721.003755,3724.0703428212
1662858000,2022-09-11 01:00:00,USDT/TUSD,1.0005,1.0009,1.0005,1.0009,7143.902192,7149.3539450771
1662854400,2022-09-11 00:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0006,253.858357,253.995488586
1662850800,2022-09-10 23:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0006,10437.14179,10443.0139399966
1662847200,2022-09-10 22:00:00,USDT/TUSD,1.0005,1.0006,1.0004,1.0005,9189.336788,9193.83923604
1662843600,2022-09-10 21:00:00,USDT/TUSD,1.0006,1.0014,1.0003,1.0005,19988.366262,19999.5042192336
1662840000,2022-09-10 20:00:00,USDT/TUSD,1.0003,1.0014,1.0003,1.0006,11075.929355,11083.2633225387
1662836400,2022-09-10 19:00:00,USDT/TUSD,1.0005,1.0014,1.0003,1.0004,15787.113234,15793.9288787941
1662832800,2022-09-10 18:00:00,USDT/TUSD,1.0006,1.0007,1.0005,1.0007,2243.139369,2244.4587633859
1662829200,2022-09-10 17:00:00,USDT/TUSD,1.0007,1.0007,1.0005,1.0006,2103.714911,2104.9922855687
1662825600,2022-09-10 16:00:00,USDT/TUSD,1.0006,1.0014,1.0006,1.0006,3522.631539,3526.8187507146
1662822000,2022-09-10 15:00:00,USDT/TUSD,1.0005,1.0014,1.0005,1.0014,2420.223449,2421.751583854
1662818400,2022-09-10 14:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0005,4074.874636,4077.1103979944
1662814800,2022-09-10 13:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0006,2578.863458,2580.3036900024
1662811200,2022-09-10 12:00:00,USDT/TUSD,1.0009,1.0009,1.0005,1.0006,4131.533933,4133.9401162698
1662807600,2022-09-10 11:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0006,10100.213333,10106.2147560439
1662804000,2022-09-10 10:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0005,3403.775705,3405.5951337492
1662800400,2022-09-10 09:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0006,4579.382303,4581.9867783369
1662796800,2022-09-10 08:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0006,1406.849904,1407.6570458632
1662793200,2022-09-10 07:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0006,3554.046641,3556.1410933979
1662789600,2022-09-10 06:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0005,7634.452773,7638.3907125185
1662786000,2022-09-10 05:00:00,USDT/TUSD,1.0006,1.0006,1.0005,1.0005,4858.066009,4860.688304011
1662782400,2022-09-10 04:00:00,USDT/TUSD,1.0005,1.0006,1.0005,1.0005,6262.118996,6265.3376021878
1662778800,2022-09-10 03:00:00,USDT/TUSD,1.0004,1.0006,1.0004,1.0006,7487.104523,7490.7870739427
1662775200,2022-09-10 02:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0004,617.93062,618.1858931655
1662771600,2022-09-10 01:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0005,1191.947618,1192.4704494484
1662768000,2022-09-10 00:00:00,USDT/TUSD,1.0005,1.0005,1.0004,1.0004,6517.360263,6520.3140028952
1662764400,2022-09-09 23:00:00,USDT/TUSD,1.0006,1.0019,1.0004,1.0004,14829.975566,14839.1379690613
1662760800,2022-09-09 22:00:00,USDT/TUSD,1.0006,1.0006,1.0004,1.0006,4015.547571,4017.8937076971
1662757200,2022-09-09 21:00:00,USDT/TUSD,1.0014,1.0019,1.0006,1.0006,4280.263984,4285.0692640303
1662753600,2022-09-09 20:00:00,USDT/TUSD,1.0005,1.0016,1.0004,1.0016,30964.611943,30983.5798869871
1662750000,2022-09-09 19:00:00,USDT/TUSD,1.0004,1.0005,1.0004,1.0004,18818.697776,18827.1242971722
1662746400,2022-09-09 18:00:00,USDT/TUSD,1.0005,1.0005,1.0004,1.0004,18409.997233,18418.2544224117
1662742800,2022-09-09 17:00:00,USDT/TUSD,1.0006,1.0006,1.0004,1.0004,8711.81467,8715.7272123258
1662739200,2022-09-09 16:00:00,USDT/TUSD,1.0004,1.0013,1.0003,1.0006,29939.650736,29955.8839611238
1662735600,2022-09-09 15:00:00,USDT/TUSD,1.0004,1.0004,1.0003,1.0003,3703.591863,3704.8017071787
1662732000,2022-09-09 14:00:00,USDT/TUSD,1.0003,1.0004,1.0003,1.0004,7450.644067,7453.3112176762
1662728400,2022-09-09 13:00:00,USDT/TUSD,1.0004,1.002,1.0003,1.0003,28262.655482,28280.7442760875
1662724800,2022-09-09 12:00:00,USDT/TUSD,1.0004,1.0006,1.0003,1.0005,43542.700208,43560.2798139784
1662721200,2022-09-09 11:00:00,USDT/TUSD,1.0004,1.0004,1.0003,1.0004,13617.830223,13622.8969595771
1662717600,2022-09-09 10:00:00,USDT/TUSD,1.0004,1.0006,1.0003,1.0003,12933.951082,12938.5836815518
1662714000,2022-09-09 09:00:00,USDT/TUSD,1,1.0022,1,1.0003,34212.094684,34243.8693663194
1662710400,2022-09-09 08:00:00,USDT/TUSD,1,1.0001,1,1.0001,10057.828013,10058.5128712692
1662706800,2022-09-09 07:00:00,USDT/TUSD,1,1.0001,1,1.0001,4859.507302,4859.7846298387
1662703200,2022-09-09 06:00:00,USDT/TUSD,1.0003,1.0003,0.9995,1.0001,25417.437356,25422.7281053838
1662699600,2022-09-09 05:00:00,USDT/TUSD,1.0003,1.0003,1.0002,1.0003,21051.854349,21057.2394456373
1662696000,2022-09-09 04:00:00,USDT/TUSD,0.9998,1.0006,0.996,1.0003,36660.319637,36642.1660530936
1662692400,2022-09-09 03:00:00,USDT/TUSD,1.0007,1.0008,0.998,0.9999,104715.950251,104672.6485577985
1662688800,2022-09-09 02:00:00,USDT/TUSD,1.0008,1.0013,1.0004,1.0007,2253.425976,2255.1916424836
1662685200,2022-09-09 01:00:00,USDT/TUSD,1.0005,1.0013,1.0004,1.0008,3594.572702,3597.079410763
1662681600,2022-09-09 00:00:00,USDT/TUSD,1.0007,1.0008,1.0004,1.0008,1767.777692,1768.8734593453
1662678000,2022-09-08 23:00:00,USDT/TUSD,1.0008,1.001,1.0006,1.001,1333.347005,1334.3256054429
1662674400,2022-09-08 22:00:00,USDT/TUSD,1.0008,1.0019,1.0006,1.0006,3448.075878,3450.4196990562
1662670800,2022-09-08 21:00:00,USDT/TUSD,1.0023,1.0024,1.0008,1.0024,16004.154201,16035.4932638742
1662667200,2022-09-08 20:00:00,USDT/TUSD,1.0005,1.0023,1.0003,1.0023,37219.02428,37240.7797877718
1662663600,2022-09-08 19:00:00,USDT/TUSD,1.0011,1.0022,1.0007,1.0007,4059.116976,4064.0429672355
1662660000,2022-09-08 18:00:00,USDT/TUSD,1.0007,1.0022,1.0004,1.0007,6635.183224,6643.0479548171
1662656400,2022-09-08 17:00:00,USDT/TUSD,1.0006,1.0022,1.0006,1.0007,12535.900267,12556.3406423415
1662652800,2022-09-08 16:00:00,USDT/TUSD,1.0012,1.0022,1.0006,1.0017,6908.83917,6919.7502786627
1662649200,2022-09-08 15:00:00,USDT/TUSD,1.0017,1.0022,1.0005,1.0015,4495.269476,4499.8652002914
1662645600,2022-09-08 14:00:00,USDT/TUSD,1.0006,1.0023,1.0002,1.0023,15416.549259,15429.1195533279
1662642000,2022-09-08 13:00:00,USDT/TUSD,1.0003,1.0024,1.0002,1.0005,57597.869567,57659.2582774129
1662638400,2022-09-08 12:00:00,USDT/TUSD,1.0003,1.0003,1.0002,1.0002,14554.668681,14558.3374823144
