https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSS,Volume USDT
1656028800,2022-06-24 00:00:00,LSS/USDT,0.12575,0.12587,0.12394,0.12585,25153.03728081,3139.6222949417117
1656025200,2022-06-23 23:00:00,LSS/USDT,0.12488,0.12599,0.12455,0.12456,980.85295799,123.2475979555802
1656021600,2022-06-23 22:00:00,LSS/USDT,0.12496,0.12587,0.12394,0.12489,6601.02965828,825.7818880682516
1656018000,2022-06-23 21:00:00,LSS/USDT,0.12392,0.1251,0.12392,0.12496,4490.61680271,558.9465224144195
1656014400,2022-06-23 20:00:00,LSS/USDT,0.12172,0.12574,0.12171,0.12392,15338.04972748,1890.3766473465435
1656010800,2022-06-23 19:00:00,LSS/USDT,0.12169,0.12217,0.12041,0.12217,18891.8282699,2298.537317033571
1656007200,2022-06-23 18:00:00,LSS/USDT,0.1208,0.12177,0.12071,0.12169,514.54473334,62.5233551418118
1656003600,2022-06-23 17:00:00,LSS/USDT,0.12109,0.12217,0.1208,0.1208,972.91048078,117.9048404003271
1656000000,2022-06-23 16:00:00,LSS/USDT,0.12453,0.12454,0.12044,0.12109,28784.23789288,3511.7111466520338
1655996400,2022-06-23 15:00:00,LSS/USDT,0.12413,0.12454,0.12298,0.12454,1452.08159353,179.6669260318464
1655992800,2022-06-23 14:00:00,LSS/USDT,0.12549,0.12549,0.12294,0.12325,14782.31659961,1827.1919006238339
1655989200,2022-06-23 13:00:00,LSS/USDT,0.12523,0.12523,0.12455,0.12455,12199.7723,1525.212983726
1655985600,2022-06-23 12:00:00,LSS/USDT,0.12501,0.12685,0.12501,0.1264,28687.3446257,3599.7219684041169
1655982000,2022-06-23 11:00:00,LSS/USDT,0.12428,0.12806,0.12428,0.125,33674.53855868,4266.4686971109421
1655978400,2022-06-23 10:00:00,LSS/USDT,0.12389,0.1258,0.1229,0.12546,39959.36090982,4974.8971015085555
1655974800,2022-06-23 09:00:00,LSS/USDT,0.12182,0.1244,0.12085,0.12381,63168.45192914,7737.0236889992045
1655971200,2022-06-23 08:00:00,LSS/USDT,0.12087,0.12284,0.12083,0.12182,9784.98747969,1193.2387914704977
1655967600,2022-06-23 07:00:00,LSS/USDT,0.12068,0.12323,0.12031,0.1204,42982.93417235,5252.9228376882286
1655964000,2022-06-23 06:00:00,LSS/USDT,0.11942,0.12059,0.11843,0.11966,6826.43272606,816.6814083416128
1655960400,2022-06-23 05:00:00,LSS/USDT,0.11989,0.12054,0.11883,0.12053,3793.59878489,456.0611600973708
1655956800,2022-06-23 04:00:00,LSS/USDT,0.11935,0.11935,0.11876,0.11876,220.7834,26.25438755
1655953200,2022-06-23 03:00:00,LSS/USDT,0.1196,0.122,0.11909,0.12034,16925.1543,2036.084307839415
1655949600,2022-06-23 02:00:00,LSS/USDT,0.11957,0.1215,0.11876,0.11963,10089.70539083,1211.082966185845
1655946000,2022-06-23 01:00:00,LSS/USDT,0.12025,0.12199,0.11965,0.1198,21347.32197199,2573.2228945210601
1655942400,2022-06-23 00:00:00,LSS/USDT,0.11647,0.12,0.11616,0.11951,13866.5647,1644.458736209
1655938800,2022-06-22 23:00:00,LSS/USDT,0.1165,0.11763,0.116,0.11753,8414.83853017,981.1208560667629
1655935200,2022-06-22 22:00:00,LSS/USDT,0.11647,0.11763,0.11513,0.11649,16875.03670043,1961.4480261843077
1655931600,2022-06-22 21:00:00,LSS/USDT,0.11696,0.1176,0.11582,0.1176,11885.60076451,1383.96360173926
1655928000,2022-06-22 20:00:00,LSS/USDT,0.11976,0.11977,0.11551,0.11581,26525.64862779,3100.5465312531776
1655924400,2022-06-22 19:00:00,LSS/USDT,0.12031,0.12031,0.11843,0.11847,6205.9837479,740.424129830773
1655920800,2022-06-22 18:00:00,LSS/USDT,0.11942,0.12318,0.11897,0.12168,32150.71822329,3899.1154740488622
1655917200,2022-06-22 17:00:00,LSS/USDT,0.11752,0.12075,0.11723,0.12069,31239.11770279,3711.0326580574817
1655913600,2022-06-22 16:00:00,LSS/USDT,0.1217,0.1217,0.1151,0.1175,16391.16159786,1916.107619835562
1655910000,2022-06-22 15:00:00,LSS/USDT,0.12128,0.12413,0.1208,0.1208,24213.61771568,2959.8196578310312
1655906400,2022-06-22 14:00:00,LSS/USDT,0.11942,0.12263,0.11857,0.12128,34915.11003379,4222.9748664824944
1655902800,2022-06-22 13:00:00,LSS/USDT,0.11859,0.12059,0.1183,0.12059,6336.6895,754.798729822
1655899200,2022-06-22 12:00:00,LSS/USDT,0.11984,0.11984,0.11859,0.11859,1755.54645567,208.7373128724928
1655895600,2022-06-22 11:00:00,LSS/USDT,0.1186,0.11984,0.11856,0.11857,14693.55200434,1748.2492720278102
1655892000,2022-06-22 10:00:00,LSS/USDT,0.11744,0.11988,0.11726,0.1186,14324.69528096,1702.199722043008
1655888400,2022-06-22 09:00:00,LSS/USDT,0.1179,0.11891,0.11734,0.11744,3915.01074505,463.3266176184615
1655884800,2022-06-22 08:00:00,LSS/USDT,0.1167,0.11743,0.11621,0.11726,17620.8975,2056.453689454
1655881200,2022-06-22 07:00:00,LSS/USDT,0.119,0.119,0.11684,0.11707,21855.7588,2564.505746597
1655877600,2022-06-22 06:00:00,LSS/USDT,0.11903,0.11995,0.119,0.11995,19138.73022105,2277.6623770679475
1655874000,2022-06-22 05:00:00,LSS/USDT,0.12016,0.12085,0.11902,0.11997,17794.83665639,2136.2400942848663
1655870400,2022-06-22 04:00:00,LSS/USDT,0.12002,0.12002,0.119,0.11907,1125.7058,134.30701895
1655866800,2022-06-22 03:00:00,LSS/USDT,0.12014,0.12182,0.11901,0.12029,4457.65211859,537.702038903178
1655863200,2022-06-22 02:00:00,LSS/USDT,0.12146,0.12146,0.119,0.11901,15289.42412469,1835.4521602246151
1655859600,2022-06-22 01:00:00,LSS/USDT,0.12032,0.12147,0.12032,0.12145,11654.80258712,1407.4470307430848
1655856000,2022-06-22 00:00:00,LSS/USDT,0.12163,0.12163,0.12035,0.12142,1767.4776261,213.4066144875491
1655852400,2022-06-21 23:00:00,LSS/USDT,0.12,0.12165,0.11898,0.12036,11037.0239561,1328.397569013565
1655848800,2022-06-21 22:00:00,LSS/USDT,0.11802,0.12,0.11723,0.12,37834.8986,4488.498793202
1655845200,2022-06-21 21:00:00,LSS/USDT,0.11801,0.11908,0.11801,0.11802,1284.26794559,152.4866249729454
1655841600,2022-06-21 20:00:00,LSS/USDT,0.1183,0.11934,0.11723,0.11801,11026.87861705,1302.9556388957695
1655838000,2022-06-21 19:00:00,LSS/USDT,0.119,0.11987,0.1183,0.1183,10930.96106396,1300.0421816068852
1655834400,2022-06-21 18:00:00,LSS/USDT,0.12223,0.12231,0.119,0.11999,72190.95214174,8656.8454323345283
1655830800,2022-06-21 17:00:00,LSS/USDT,0.12655,0.12655,0.12089,0.12113,60056.61924896,7399.7153473731456
1655827200,2022-06-21 16:00:00,LSS/USDT,0.12373,0.12898,0.1233,0.12655,46365.89351328,5839.5120640613376
1655823600,2022-06-21 15:00:00,LSS/USDT,0.12605,0.12655,0.12372,0.12372,44885.02509177,5629.0047202170326
1655820000,2022-06-21 14:00:00,LSS/USDT,0.12318,0.134,0.12109,0.12641,145842.2016793,18634.8461335954236
1655816400,2022-06-21 13:00:00,LSS/USDT,0.1218,0.12329,0.12041,0.12202,34267.14576948,4175.6531337057457
1655812800,2022-06-21 12:00:00,LSS/USDT,0.12002,0.1217,0.12002,0.1212,7805.4684,941.155118046
1655809200,2022-06-21 11:00:00,LSS/USDT,0.12314,0.12314,0.12026,0.12026,33300.70436777,4036.1076198151133
1655805600,2022-06-21 10:00:00,LSS/USDT,0.12191,0.1232,0.121,0.12193,38470.97589767,4694.2491576109279
1655802000,2022-06-21 09:00:00,LSS/USDT,0.12319,0.12322,0.12127,0.12221,30819.98561953,3778.5304929519134
1655798400,2022-06-21 08:00:00,LSS/USDT,0.1203,0.1233,0.12,0.12317,41503.76333423,5067.1635494833232
1655794800,2022-06-21 07:00:00,LSS/USDT,0.12032,0.12153,0.1181,0.1203,39136.58377739,4685.3990290892067
1655791200,2022-06-21 06:00:00,LSS/USDT,0.121,0.122,0.12031,0.12032,61133.0942006,7405.9871392248252
1655787600,2022-06-21 05:00:00,LSS/USDT,0.11611,0.122,0.11611,0.122,107059.94782838,12777.979463679787
1655784000,2022-06-21 04:00:00,LSS/USDT,0.11647,0.11795,0.11611,0.11615,11043.69427237,1284.7050987684122
1655780400,2022-06-21 03:00:00,LSS/USDT,0.11609,0.1178,0.11599,0.1178,5432.80102693,633.946671725354
1655776800,2022-06-21 02:00:00,LSS/USDT,0.11648,0.11691,0.11339,0.11647,72405.71978198,8322.4130233866463
1655773200,2022-06-21 01:00:00,LSS/USDT,0.11742,0.11789,0.11622,0.1173,7512.71278419,884.0857897566214
1655769600,2022-06-21 00:00:00,LSS/USDT,0.11772,0.11795,0.11622,0.11742,14218.63379432,1670.2146951140828
1655766000,2022-06-20 23:00:00,LSS/USDT,0.11696,0.11772,0.11583,0.11772,16545.65469737,1928.6002396146343
1655762400,2022-06-20 22:00:00,LSS/USDT,0.11598,0.11755,0.1158,0.11582,3320.63736133,386.9533484136515
1655758800,2022-06-20 21:00:00,LSS/USDT,0.11684,0.11798,0.11578,0.11598,29279.250628,3433.26580455744
1655755200,2022-06-20 20:00:00,LSS/USDT,0.1136,0.11778,0.1136,0.11552,30197.49593564,3492.9404997743672
1655751600,2022-06-20 19:00:00,LSS/USDT,0.11252,0.11482,0.11251,0.1136,34207.91455293,3907.8270296013626
1655748000,2022-06-20 18:00:00,LSS/USDT,0.11225,0.1131,0.111,0.11251,28290.43558507,3167.2053673822568
1655744400,2022-06-20 17:00:00,LSS/USDT,0.11429,0.11429,0.11205,0.11225,8569.56770375,963.2941133316875
1655740800,2022-06-20 16:00:00,LSS/USDT,0.11619,0.1173,0.11282,0.11428,41307.64975219,4742.693271299407
1655737200,2022-06-20 15:00:00,LSS/USDT,0.1149,0.11731,0.1149,0.11618,24419.12691781,2858.654944365986
1655733600,2022-06-20 14:00:00,LSS/USDT,0.1175,0.11753,0.11488,0.1149,48905.9918,5679.922159485
1655730000,2022-06-20 13:00:00,LSS/USDT,0.11551,0.1184,0.11502,0.11751,36162.83072062,4254.8408470151274
1655726400,2022-06-20 12:00:00,LSS/USDT,0.11652,0.11798,0.11449,0.11647,31801.33809928,3701.9583821300532
1655722800,2022-06-20 11:00:00,LSS/USDT,0.11584,0.11774,0.11582,0.1165,15591.78234781,1817.7133438315792
1655719200,2022-06-20 10:00:00,LSS/USDT,0.11331,0.11798,0.1133,0.11584,25198.98141508,2924.6137853480592
1655715600,2022-06-20 09:00:00,LSS/USDT,0.11566,0.11597,0.11322,0.11359,22734.69054126,2622.9999263818997
1655712000,2022-06-20 08:00:00,LSS/USDT,0.1116,0.11567,0.1116,0.115,36114.00647863,4111.9721183619708
1655708400,2022-06-20 07:00:00,LSS/USDT,0.1125,0.113,0.111,0.11299,34485.11222644,3848.1644150926416
1655704800,2022-06-20 06:00:00,LSS/USDT,0.11138,0.113,0.11137,0.11201,5999.5021,674.276182595
1655701200,2022-06-20 05:00:00,LSS/USDT,0.1123,0.11328,0.111,0.11136,31460.1089644,3519.4574245096746
1655697600,2022-06-20 04:00:00,LSS/USDT,0.11387,0.1152,0.11201,0.1133,18597.29177296,2100.1589243844096
1655694000,2022-06-20 03:00:00,LSS/USDT,0.1142,0.11514,0.11387,0.11387,7973.66736563,912.7544237666382
1655690400,2022-06-20 02:00:00,LSS/USDT,0.11498,0.11542,0.1142,0.1142,13930.5656,1599.196427148
1655686800,2022-06-20 01:00:00,LSS/USDT,0.11498,0.1158,0.11498,0.11498,8282.50218566,952.761838977428
1655683200,2022-06-20 00:00:00,LSS/USDT,0.11698,0.11699,0.11498,0.11498,12300.96659885,1419.1358176209367
1655679600,2022-06-19 23:00:00,LSS/USDT,0.11745,0.1175,0.11611,0.11698,13970.69080611,1625.728548530176
1655676000,2022-06-19 22:00:00,LSS/USDT,0.11516,0.11748,0.11498,0.11745,23851.07305555,2771.4718380463598
1655672400,2022-06-19 21:00:00,LSS/USDT,0.1182,0.11829,0.11484,0.11516,79758.9568537,9298.0199017321551
1655668800,2022-06-19 20:00:00,LSS/USDT,0.11696,0.1183,0.11455,0.1182,60760.02577598,7097.1036879716743
1655665200,2022-06-19 19:00:00,LSS/USDT,0.11515,0.11699,0.115,0.1156,50210.71130941,5824.1268562586939
1655661600,2022-06-19 18:00:00,LSS/USDT,0.112,0.11503,0.11113,0.11503,19359.56513018,2180.7483788442847
1655658000,2022-06-19 17:00:00,LSS/USDT,0.11299,0.11299,0.11102,0.11108,19960.07879284,2229.42982816208
1655654400,2022-06-19 16:00:00,LSS/USDT,0.11454,0.11576,0.1113,0.11299,39068.03982264,4450.084945000052
1655650800,2022-06-19 15:00:00,LSS/USDT,0.11041,0.11455,0.11041,0.11454,21259.22155829,2389.2695373171579
1655647200,2022-06-19 14:00:00,LSS/USDT,0.10958,0.11135,0.10849,0.11041,22407.19433617,2466.7454415102197
1655643600,2022-06-19 13:00:00,LSS/USDT,0.11272,0.11272,0.10946,0.10958,40174.08427399,4445.4202791999366
1655640000,2022-06-19 12:00:00,LSS/USDT,0.11386,0.11688,0.11115,0.11235,46499.00317733,5289.5330967467553
1655636400,2022-06-19 11:00:00,LSS/USDT,0.11378,0.11664,0.11235,0.11386,63294.64214889,7215.0563232527014
1655632800,2022-06-19 10:00:00,LSS/USDT,0.11085,0.11561,0.1105,0.11378,109129.27786864,12329.3110960559472
1655629200,2022-06-19 09:00:00,LSS/USDT,0.11023,0.11242,0.10838,0.11085,67518.38349,7412.2738431113032
1655625600,2022-06-19 08:00:00,LSS/USDT,0.10756,0.11045,0.10756,0.11045,17623.99570467,1929.372782427446
1655622000,2022-06-19 07:00:00,LSS/USDT,0.108,0.10903,0.10756,0.10756,9056.88208393,980.7947266118879
1655618400,2022-06-19 06:00:00,LSS/USDT,0.10903,0.10903,0.1076,0.108,4875.84918552,530.0053967813702
1655614800,2022-06-19 05:00:00,LSS/USDT,0.10772,0.10903,0.10744,0.10756,13172.91829267,1426.9766764098101
1655611200,2022-06-19 04:00:00,LSS/USDT,0.10876,0.10997,0.10771,0.10771,10191.25589072,1115.3424977916704
1655607600,2022-06-19 03:00:00,LSS/USDT,0.10874,0.11133,0.10874,0.10876,32248.88500684,3536.8581452572865
1655604000,2022-06-19 02:00:00,LSS/USDT,0.11159,0.11183,0.107,0.10863,46241.57414178,5018.0727938752574
1655600400,2022-06-19 01:00:00,LSS/USDT,0.1133,0.11447,0.11004,0.1104,11629.13997472,1297.3044070661984
1655596800,2022-06-19 00:00:00,LSS/USDT,0.11455,0.11691,0.1133,0.1133,24589.46591779,2835.6104600409608
1655593200,2022-06-18 23:00:00,LSS/USDT,0.1132,0.11514,0.1116,0.11454,58157.60774277,6585.334728455762
1655589600,2022-06-18 22:00:00,LSS/USDT,0.11002,0.11392,0.10951,0.1132,56081.26010118,6226.3951246999802
1655586000,2022-06-18 21:00:00,LSS/USDT,0.10659,0.1108,0.10659,0.11001,26935.95632417,2927.3582682306527
1655582400,2022-06-18 20:00:00,LSS/USDT,0.11056,0.11057,0.105,0.1051,32698.46666472,3475.5676628070871
1655578800,2022-06-18 19:00:00,LSS/USDT,0.11235,0.11265,0.109,0.11056,18459.07522871,2036.5522834231481
1655575200,2022-06-18 18:00:00,LSS/USDT,0.113,0.11394,0.11103,0.11235,40485.60812177,4564.3588637508401
1655571600,2022-06-18 17:00:00,LSS/USDT,0.11359,0.11499,0.11193,0.11273,85298.03321829,9713.0838110758562
1655568000,2022-06-18 16:00:00,LSS/USDT,0.11108,0.11431,0.11107,0.11208,17917.26530618,2023.9059080546108
1655564400,2022-06-18 15:00:00,LSS/USDT,0.11225,0.11232,0.11103,0.11109,18062.70771288,2026.797518477821
1655560800,2022-06-18 14:00:00,LSS/USDT,0.11103,0.1125,0.11103,0.11226,13192.42897627,1465.6429092845073
1655557200,2022-06-18 13:00:00,LSS/USDT,0.11192,0.11205,0.10939,0.11103,52390.3124,5789.3871100439938
1655553600,2022-06-18 12:00:00,LSS/USDT,0.11325,0.11326,0.11061,0.11062,5151.29803388,574.0933376878173
1655550000,2022-06-18 11:00:00,LSS/USDT,0.11045,0.11329,0.11004,0.11325,35091.84708428,3917.3719583198045
1655546400,2022-06-18 10:00:00,LSS/USDT,0.11331,0.11386,0.11045,0.11045,20904.92251681,2350.0791649090763
1655542800,2022-06-18 09:00:00,LSS/USDT,0.10905,0.11705,0.10905,0.1144,40216.87126807,4540.4025106132634
1655539200,2022-06-18 08:00:00,LSS/USDT,0.11184,0.11184,0.10689,0.10905,93561.38815846,10246.9146889832738
1655535600,2022-06-18 07:00:00,LSS/USDT,0.113,0.115,0.11,0.11198,80881.34855131,9043.8894336935036
1655532000,2022-06-18 06:00:00,LSS/USDT,0.11597,0.11661,0.11225,0.11225,41793.9302797,4790.244825244359
1655528400,2022-06-18 05:00:00,LSS/USDT,0.11683,0.11729,0.11556,0.11729,13809.91777172,1611.0233792608915
1655524800,2022-06-18 04:00:00,LSS/USDT,0.11682,0.11683,0.11531,0.11683,13154.79150624,1523.5884217048556
1655521200,2022-06-18 03:00:00,LSS/USDT,0.11531,0.11682,0.11531,0.11544,9660.26572988,1122.905313748104
1655517600,2022-06-18 02:00:00,LSS/USDT,0.11642,0.11758,0.11531,0.1158,18372.82657933,2139.8520349667742
1655514000,2022-06-18 01:00:00,LSS/USDT,0.11712,0.11889,0.11642,0.11642,5164.38932743,609.0840243748529
1655510400,2022-06-18 00:00:00,LSS/USDT,0.11696,0.11929,0.11667,0.11712,16323.19789179,1928.9642176410857
1655506800,2022-06-17 23:00:00,LSS/USDT,0.11771,0.11854,0.11666,0.11825,1310.54699736,154.1779695133074
1655503200,2022-06-17 22:00:00,LSS/USDT,0.11957,0.12132,0.11644,0.11771,27657.63348249,3277.641803734652
1655499600,2022-06-17 21:00:00,LSS/USDT,0.11953,0.12167,0.11894,0.11957,44305.09943762,5331.8579888184551
1655496000,2022-06-17 20:00:00,LSS/USDT,0.11731,0.12065,0.11685,0.1183,17745.74186714,2114.310471787562
1655492400,2022-06-17 19:00:00,LSS/USDT,0.11642,0.11855,0.11642,0.11855,4845.4503,567.44951601396
1655488800,2022-06-17 18:00:00,LSS/USDT,0.11622,0.11794,0.11622,0.11642,5110.7570178,600.878760252332
1655485200,2022-06-17 17:00:00,LSS/USDT,0.11793,0.11794,0.11622,0.11793,1726.97100721,203.1804586846928
1655481600,2022-06-17 16:00:00,LSS/USDT,0.11532,0.1178,0.11531,0.11622,8705.18291385,1015.0876426915516
1655478000,2022-06-17 15:00:00,LSS/USDT,0.1166,0.11683,0.11501,0.11683,27455.62713367,3179.1648023078874
1655474400,2022-06-17 14:00:00,LSS/USDT,0.11896,0.11896,0.11501,0.1166,40821.72235011,4783.0674691408267
1655470800,2022-06-17 13:00:00,LSS/USDT,0.11514,0.12035,0.11502,0.11896,46666.10543789,5542.0444871909667
1655467200,2022-06-17 12:00:00,LSS/USDT,0.12,0.12057,0.11559,0.11683,24873.34162212,2926.0889095803584
1655463600,2022-06-17 11:00:00,LSS/USDT,0.11934,0.12401,0.11903,0.12146,47472.32669263,5782.6888434822688
1655460000,2022-06-17 10:00:00,LSS/USDT,0.119,0.12173,0.119,0.1207,16627.45380848,1990.7441040593938
1655456400,2022-06-17 09:00:00,LSS/USDT,0.11933,0.11954,0.11783,0.11813,9273.31721334,1104.9999216886614
1655452800,2022-06-17 08:00:00,LSS/USDT,0.11957,0.12294,0.11934,0.11934,37200.36253389,4517.2327610439095
1655449200,2022-06-17 07:00:00,LSS/USDT,0.11956,0.12132,0.11955,0.11958,21602.00725308,2596.3461272039423
1655445600,2022-06-17 06:00:00,LSS/USDT,0.1181,0.11956,0.11729,0.11956,15220.26080611,1808.4579389055116
1655442000,2022-06-17 05:00:00,LSS/USDT,0.11666,0.11954,0.11665,0.1181,12316.21256535,1458.5939746140291
1655438400,2022-06-17 04:00:00,LSS/USDT,0.11732,0.11799,0.11665,0.11666,11039.71502573,1295.9010338108827
1655434800,2022-06-17 03:00:00,LSS/USDT,0.11623,0.11946,0.11623,0.11732,10546.15332861,1251.271487977269
1655431200,2022-06-17 02:00:00,LSS/USDT,0.11699,0.11816,0.1158,0.11756,13531.1313,1585.697197824
1655427600,2022-06-17 01:00:00,LSS/USDT,0.11511,0.11728,0.11511,0.11656,15686.82824096,1829.6247808289696
1655424000,2022-06-17 00:00:00,LSS/USDT,0.11455,0.11666,0.11301,0.11486,13141.42769445,1518.305882585214
1655420400,2022-06-16 23:00:00,LSS/USDT,0.1156,0.11723,0.1129,0.11455,40312.07957385,4634.7725391915909
1655416800,2022-06-16 22:00:00,LSS/USDT,0.11831,0.11963,0.11506,0.11683,47588.9445,5500.2766275
1655413200,2022-06-16 21:00:00,LSS/USDT,0.11541,0.11962,0.11503,0.11831,27146.77973969,3201.6652782126054
1655409600,2022-06-16 20:00:00,LSS/USDT,0.118,0.118,0.11538,0.11541,30808.43180268,3586.387458240694
1655406000,2022-06-16 19:00:00,LSS/USDT,0.121,0.12158,0.1174,0.118,13351.84633078,1602.6485396091268
1655402400,2022-06-16 18:00:00,LSS/USDT,0.12318,0.12321,0.11911,0.121,59936.86527589,7278.413823890076
1655398800,2022-06-16 17:00:00,LSS/USDT,0.12082,0.12451,0.12081,0.12186,51503.37087565,6297.7320744060813
1655395200,2022-06-16 16:00:00,LSS/USDT,0.122,0.122,0.1208,0.12081,22108.69898801,2676.6155064662396
1655391600,2022-06-16 15:00:00,LSS/USDT,0.12029,0.12408,0.12001,0.12153,81251.90404486,9836.0534796471149
1655388000,2022-06-16 14:00:00,LSS/USDT,0.12104,0.12203,0.12029,0.12029,22839.29860308,2763.9652388206864
1655384400,2022-06-16 13:00:00,LSS/USDT,0.12051,0.12471,0.1205,0.1208,29312.82918055,3585.1326998965406
1655380800,2022-06-16 12:00:00,LSS/USDT,0.12024,0.123,0.12024,0.1204,39849.56480517,4853.8615308958784
1655377200,2022-06-16 11:00:00,LSS/USDT,0.12323,0.12323,0.12,0.12024,196506.41726509,23814.7296410382733
1655373600,2022-06-16 10:00:00,LSS/USDT,0.12622,0.12622,0.1233,0.1233,131251.8780745,16422.97682713975
1655370000,2022-06-16 09:00:00,LSS/USDT,0.12784,0.12799,0.12621,0.12622,26553.58104472,3381.1943344738184
1655366400,2022-06-16 08:00:00,LSS/USDT,0.1282,0.1294,0.12783,0.12784,25388.48916238,3248.5997116454364
1655362800,2022-06-16 07:00:00,LSS/USDT,0.1283,0.12954,0.1282,0.1282,8794.13686009,1134.9000621788408
1655359200,2022-06-16 06:00:00,LSS/USDT,0.1306,0.1319,0.1283,0.1283,18237.39187527,2360.2752856672609
1655355600,2022-06-16 05:00:00,LSS/USDT,0.13041,0.13197,0.1304,0.1306,23322.03426935,3057.5372322499638
1655352000,2022-06-16 04:00:00,LSS/USDT,0.13031,0.13202,0.13029,0.13041,11497.55570716,1513.7734258900988
1655348400,2022-06-16 03:00:00,LSS/USDT,0.135,0.13613,0.13025,0.13183,51608.97694857,6804.742510742831
1655344800,2022-06-16 02:00:00,LSS/USDT,0.13539,0.13754,0.13483,0.135,38714.47543827,5289.4727040056558
1655341200,2022-06-16 01:00:00,LSS/USDT,0.13552,0.13777,0.13539,0.13539,26016.13663407,3565.7536193821264
1655337600,2022-06-16 00:00:00,LSS/USDT,0.1358,0.13997,0.13322,0.13551,144462.58885797,19700.0632224677538
1655334000,2022-06-15 23:00:00,LSS/USDT,0.13563,0.1375,0.13283,0.1358,85303.86068884,11584.6181447969065
1655330400,2022-06-15 22:00:00,LSS/USDT,0.13022,0.13704,0.13022,0.13563,127645.33842143,17272.1740569919328
1655326800,2022-06-15 21:00:00,LSS/USDT,0.1296,0.13312,0.1296,0.13021,68708.90089966,9047.4018178046724
1655323200,2022-06-15 20:00:00,LSS/USDT,0.13091,0.13203,0.12955,0.12959,8453.40956267,1105.2740769824849
1655319600,2022-06-15 19:00:00,LSS/USDT,0.12999,0.1328,0.12859,0.13091,94246.50155206,12353.3376046788881
1655316000,2022-06-15 18:00:00,LSS/USDT,0.12686,0.13203,0.12492,0.12999,159752.11109899,20642.9587396534162
1655312400,2022-06-15 17:00:00,LSS/USDT,0.12476,0.12984,0.12315,0.12762,155712.07598309,19718.0113656275492
1655308800,2022-06-15 16:00:00,LSS/USDT,0.12302,0.12634,0.1227,0.12626,82369.64338107,10259.9416962772878
1655305200,2022-06-15 15:00:00,LSS/USDT,0.12303,0.12435,0.1227,0.1227,5571.31793787,684.3185242002494
1655301600,2022-06-15 14:00:00,LSS/USDT,0.12341,0.12544,0.12273,0.12303,15304.50893268,1904.2490488110994
1655298000,2022-06-15 13:00:00,LSS/USDT,0.12356,0.12888,0.12236,0.12341,115569.97347777,14492.7346978853424
1655294400,2022-06-15 12:00:00,LSS/USDT,0.1255,0.12625,0.12182,0.12233,36471.7551158,4523.8309080518996
1655290800,2022-06-15 11:00:00,LSS/USDT,0.12208,0.12686,0.12205,0.12389,34067.92164992,4224.9842498709808
1655287200,2022-06-15 10:00:00,LSS/USDT,0.12005,0.12514,0.12001,0.12207,64830.50044825,7956.5080565440541
1655283600,2022-06-15 09:00:00,LSS/USDT,0.123,0.1243,0.12003,0.12085,61891.99397735,7493.4022303780681
1655280000,2022-06-15 08:00:00,LSS/USDT,0.12599,0.12723,0.12246,0.123,52427.59856091,6543.6763757144203
1655276400,2022-06-15 07:00:00,LSS/USDT,0.13136,0.13199,0.1252,0.12724,63389.04046826,8142.7202975031424
1655272800,2022-06-15 06:00:00,LSS/USDT,0.12887,0.13179,0.12858,0.12999,9355.41220028,1218.483621935862
1655269200,2022-06-15 05:00:00,LSS/USDT,0.1297,0.13013,0.128,0.13012,20528.65828074,2659.9255808272902
1655265600,2022-06-15 04:00:00,LSS/USDT,0.1315,0.1315,0.12802,0.12831,31289.6323,4044.917733705
1655262000,2022-06-15 03:00:00,LSS/USDT,0.13329,0.13329,0.13157,0.13157,2314.47997941,306.2718238656179
1655258400,2022-06-15 02:00:00,LSS/USDT,0.13506,0.13506,0.13203,0.1322,11053.7884434,1471.4905215184122
1655254800,2022-06-15 01:00:00,LSS/USDT,0.12955,0.135,0.12938,0.13467,35362.38061169,4698.7728298284548
1655251200,2022-06-15 00:00:00,LSS/USDT,0.13205,0.13245,0.12957,0.12957,22869.81326088,2994.45586822416
1655247600,2022-06-14 23:00:00,LSS/USDT,0.1297,0.13205,0.12843,0.13098,25175.61616061,3295.8424321229255
1655244000,2022-06-14 22:00:00,LSS/USDT,0.13107,0.13183,0.12801,0.1297,24083.53557226,3123.3944234046839
1655240400,2022-06-14 21:00:00,LSS/USDT,0.132,0.13378,0.13107,0.13107,11106.67332707,1470.1823274575584
1655236800,2022-06-14 20:00:00,LSS/USDT,0.13152,0.13314,0.1315,0.132,2943.10872741,389.1095896717482
1655233200,2022-06-14 19:00:00,LSS/USDT,0.13205,0.13334,0.1315,0.13295,7478.35938453,991.7349170810704
1655229600,2022-06-14 18:00:00,LSS/USDT,0.13137,0.13305,0.13001,0.13305,13392.8146,1763.526302524
1655226000,2022-06-14 17:00:00,LSS/USDT,0.13225,0.1352,0.13018,0.13018,20992.01975649,2790.7230239308072
1655222400,2022-06-14 16:00:00,LSS/USDT,0.13437,0.13515,0.13091,0.13225,70885.58228067,9469.5814423426223
1655218800,2022-06-14 15:00:00,LSS/USDT,0.13415,0.1365,0.13415,0.13438,26774.96148259,3608.4400442202392
1655215200,2022-06-14 14:00:00,LSS/USDT,0.13551,0.1358,0.13349,0.13538,12166.28118614,1639.5879323848397
1655211600,2022-06-14 13:00:00,LSS/USDT,0.13303,0.13569,0.13303,0.13432,9159.0731347,1235.2741330059885
