https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LON,Volume USDT
1660172400,2022-08-10 23:00:00,LON/USDT,0.7207,0.7207,0.7207,0.7207,0.7124,0.51342668
1660168800,2022-08-10 22:00:00,LON/USDT,0.7253,0.7253,0.7253,0.7253,0.6178,0.44809034
1660165200,2022-08-10 21:00:00,LON/USDT,0.7223,0.7223,0.7193,0.7193,6.2157,4.48054692
1660161600,2022-08-10 20:00:00,LON/USDT,0.7236,0.7236,0.7236,0.7236,0.3072,0.22228992
1660158000,2022-08-10 19:00:00,LON/USDT,0.7173,0.7173,0.7141,0.7163,1106.4947,790.76811857
1660154400,2022-08-10 18:00:00,LON/USDT,0.7163,0.7163,0.7163,0.7163,1.3674,0.97946862
1660150800,2022-08-10 17:00:00,LON/USDT,0.7013,0.7073,0.7,0.7073,368.0389,257.79420045
1660147200,2022-08-10 16:00:00,LON/USDT,0.705,0.7067,0.705,0.7067,357.2135,251.83622674
1660143600,2022-08-10 15:00:00,LON/USDT,0.7146,0.7146,0.7146,0.7146,0,0
1660140000,2022-08-10 14:00:00,LON/USDT,0.7087,0.7146,0.7087,0.7146,1.1361,0.80810171
1660136400,2022-08-10 13:00:00,LON/USDT,0.7156,0.7156,0.7156,0.7156,1.9807,1.41738892
1660132800,2022-08-10 12:00:00,LON/USDT,0.7007,0.7182,0.7007,0.7182,478.6667,337.8474119
1660129200,2022-08-10 11:00:00,LON/USDT,0.7037,0.7037,0.7037,0.7037,0.7971,0.56091927
1660125600,2022-08-10 10:00:00,LON/USDT,0.7027,0.7027,0.696,0.696,166.1948,116.77786537
1660122000,2022-08-10 09:00:00,LON/USDT,0.7007,0.7007,0.7007,0.7007,0.181,0.1268267
1660118400,2022-08-10 08:00:00,LON/USDT,0.6987,0.6987,0.6987,0.6987,0.3353,0.23427411
1660114800,2022-08-10 07:00:00,LON/USDT,0.6967,0.6967,0.6967,0.6967,0.4953,0.34507551
1660111200,2022-08-10 06:00:00,LON/USDT,0.6987,0.701,0.688,0.688,566.13,394.11444721
1660107600,2022-08-10 05:00:00,LON/USDT,0.6927,0.738,0.6927,0.738,5000.23,3579.50725544
1660104000,2022-08-10 04:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0,0
1660100400,2022-08-10 03:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0.4985,0.34531095
1660096800,2022-08-10 02:00:00,LON/USDT,0.6883,0.6883,0.6854,0.6854,2485.2168,1703.65759472
1660093200,2022-08-10 01:00:00,LON/USDT,0.6893,0.6893,0.6893,0.6893,28.3539,19.54434327
1660089600,2022-08-10 00:00:00,LON/USDT,0.6854,0.6854,0.6854,0.6854,1.2688,0.86963552
1660086000,2022-08-09 23:00:00,LON/USDT,0.6917,0.6917,0.6917,0.6917,0,0
1660082400,2022-08-09 22:00:00,LON/USDT,0.6885,0.6917,0.6885,0.6917,7.863,5.43786206
1660078800,2022-08-09 21:00:00,LON/USDT,0.6896,0.6896,0.6854,0.6854,19.4802,13.3525065
1660075200,2022-08-09 20:00:00,LON/USDT,0.6752,0.6752,0.6752,0.6752,0,0
1660071600,2022-08-09 19:00:00,LON/USDT,0.6752,0.6752,0.6752,0.6752,0.2296,0.15502592
1660068000,2022-08-09 18:00:00,LON/USDT,0.6826,0.6826,0.6826,0.6826,0,0
1660064400,2022-08-09 17:00:00,LON/USDT,0.6846,0.6846,0.6826,0.6826,73.757,50.4935878
1660060800,2022-08-09 16:00:00,LON/USDT,0.6844,0.6844,0.6844,0.6844,0,0
1660057200,2022-08-09 15:00:00,LON/USDT,0.6844,0.6844,0.6844,0.6844,0.3743,0.25617092
1660053600,2022-08-09 14:00:00,LON/USDT,0.6794,0.6816,0.6794,0.6794,102.3719,69.68538506
1660050000,2022-08-09 13:00:00,LON/USDT,0.6874,0.695,0.6874,0.695,344.1021,238.81964926
1660046400,2022-08-09 12:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0,0
1660042800,2022-08-09 11:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0.3138,0.21736926
1660039200,2022-08-09 10:00:00,LON/USDT,0.6933,0.6933,0.6903,0.6913,213.408,147.6160437
1660035600,2022-08-09 09:00:00,LON/USDT,0.7052,0.708,0.695,0.7047,624.9976,437.97332967
1660032000,2022-08-09 08:00:00,LON/USDT,0.7103,0.7103,0.7047,0.707,1540.9247,1087.21268066
1660028400,2022-08-09 07:00:00,LON/USDT,0.7147,0.7147,0.7147,0.7147,0.4255,0.30410485
1660024800,2022-08-09 06:00:00,LON/USDT,0.7147,0.7147,0.7073,0.7073,47.1879,33.44472513
1660021200,2022-08-09 05:00:00,LON/USDT,0.7153,0.7153,0.7153,0.7153,0,0
1660017600,2022-08-09 04:00:00,LON/USDT,0.7173,0.7173,0.7141,0.7153,107.0721,76.77956289
1660014000,2022-08-09 03:00:00,LON/USDT,0.7173,0.7173,0.7173,0.7173,0.2821,0.20235033
1660010400,2022-08-09 02:00:00,LON/USDT,0.7127,0.7127,0.7127,0.7127,0.1969,0.14033063
1660006800,2022-08-09 01:00:00,LON/USDT,0.7113,0.7113,0.7113,0.7113,1.2001,0.85363113
1660003200,2022-08-09 00:00:00,LON/USDT,0.7137,0.7137,0.7087,0.7087,2.7555,1.96350035
1659999600,2022-08-08 23:00:00,LON/USDT,0.7137,0.7137,0.7137,0.7137,1.38,0.984906
1659996000,2022-08-08 22:00:00,LON/USDT,0.7107,0.7137,0.7107,0.7137,47.452,33.8230324
1659992400,2022-08-08 21:00:00,LON/USDT,0.7257,0.7257,0.7257,0.7257,1.35,0.979695
1659988800,2022-08-08 20:00:00,LON/USDT,0.7277,0.7277,0.7277,0.7277,0.607,0.4417139
1659985200,2022-08-08 19:00:00,LON/USDT,0.7263,0.7263,0.7263,0.7263,0.5603,0.40694589
1659981600,2022-08-08 18:00:00,LON/USDT,0.7253,0.733,0.7156,0.733,1397.4793,1005.27775696
1659978000,2022-08-08 17:00:00,LON/USDT,0.7335,0.7335,0.7263,0.7263,44.0225,31.97768161
1659974400,2022-08-08 16:00:00,LON/USDT,0.7283,0.7283,0.7241,0.7241,178.0985,129.33472121
1659970800,2022-08-08 15:00:00,LON/USDT,0.7317,0.7488,0.73,0.7437,3190.6044,2346.93076837
1659967200,2022-08-08 14:00:00,LON/USDT,0.7183,0.7269,0.7183,0.7269,51.0283,36.65921531
1659963600,2022-08-08 13:00:00,LON/USDT,0.722,0.722,0.722,0.722,0,0
1659960000,2022-08-08 12:00:00,LON/USDT,0.722,0.722,0.722,0.722,0.7732,0.5582504
1659956400,2022-08-08 11:00:00,LON/USDT,0.7247,0.7247,0.7247,0.7247,95.5957,69.27820379
1659952800,2022-08-08 10:00:00,LON/USDT,0.717,0.717,0.7163,0.7163,2.2434,1.60792686
1659949200,2022-08-08 09:00:00,LON/USDT,0.7137,0.7137,0.7137,0.7137,1.9983,1.42618671
1659945600,2022-08-08 08:00:00,LON/USDT,0.7092,0.7092,0.7092,0.7092,0.9295,0.6592014
1659942000,2022-08-08 07:00:00,LON/USDT,0.7157,0.717,0.7157,0.717,139.27,99.72659
1659938400,2022-08-08 06:00:00,LON/USDT,0.7202,0.725,0.7167,0.7167,2.7127,1.95817664
1659934800,2022-08-08 05:00:00,LON/USDT,0.7177,0.7177,0.7177,0.7177,0.5985,0.42954345
1659931200,2022-08-08 04:00:00,LON/USDT,0.7177,0.7177,0.7177,0.7177,0.1443,0.10356411
1659927600,2022-08-08 03:00:00,LON/USDT,0.7143,0.7196,0.7143,0.7196,1.8115,1.29615024
1659924000,2022-08-08 02:00:00,LON/USDT,0.7196,0.7196,0.7196,0.7196,0.3915,0.2817234
1659920400,2022-08-08 01:00:00,LON/USDT,0.7123,0.7123,0.7123,0.7123,0.2316,0.16496868
1659916800,2022-08-08 00:00:00,LON/USDT,0.7166,0.7217,0.7166,0.7217,184.8408,132.45987109
1659913200,2022-08-07 23:00:00,LON/USDT,0.7103,0.7103,0.7103,0.7103,0.8445,0.59984835
1659909600,2022-08-07 22:00:00,LON/USDT,0.7147,0.715,0.7092,0.7092,2.0376,1.45405178
1659906000,2022-08-07 21:00:00,LON/USDT,0.7147,0.7147,0.7147,0.7147,1.3972,0.99857884
1659902400,2022-08-07 20:00:00,LON/USDT,0.7166,0.7166,0.7157,0.7157,15.2811,10.95013728
1659898800,2022-08-07 19:00:00,LON/USDT,0.7103,0.7112,0.7103,0.7112,9.8781,7.0165587
1659895200,2022-08-07 18:00:00,LON/USDT,0.7167,0.7167,0.7166,0.7166,10.5317,7.54707187
1659891600,2022-08-07 17:00:00,LON/USDT,0.7103,0.7103,0.7036,0.7036,2751.866,1941.8604416
1659888000,2022-08-07 16:00:00,LON/USDT,0.7157,0.7157,0.7103,0.7103,4.8221,3.44751307
1659884400,2022-08-07 15:00:00,LON/USDT,0.7087,0.72,0.7087,0.7186,1308.9835,937.29612523
1659880800,2022-08-07 14:00:00,LON/USDT,0.7157,0.7157,0.7157,0.7157,0,0
1659877200,2022-08-07 13:00:00,LON/USDT,0.7157,0.7157,0.7157,0.7157,1.2046,0.86213222
1659873600,2022-08-07 12:00:00,LON/USDT,0.7133,0.7133,0.7133,0.7133,0,0
1659870000,2022-08-07 11:00:00,LON/USDT,0.7133,0.7133,0.7133,0.7133,6.4194,4.57895802
1659866400,2022-08-07 10:00:00,LON/USDT,0.7187,0.7187,0.7187,0.7187,0.3897,0.28007739
1659862800,2022-08-07 09:00:00,LON/USDT,0.7207,0.7207,0.7123,0.7123,38.6829,27.61925575
1659859200,2022-08-07 08:00:00,LON/USDT,0.7217,0.7217,0.7163,0.7207,0.9936,0.71491622
1659855600,2022-08-07 07:00:00,LON/USDT,0.7244,0.7266,0.7219,0.7256,18.8632,13.68980697
1659852000,2022-08-07 06:00:00,LON/USDT,0.7243,0.7243,0.7243,0.7243,0,0
1659848400,2022-08-07 05:00:00,LON/USDT,0.7243,0.7243,0.7243,0.7243,0,0
1659844800,2022-08-07 04:00:00,LON/USDT,0.7243,0.7243,0.7243,0.7243,0,0
1659841200,2022-08-07 03:00:00,LON/USDT,0.7187,0.7243,0.7187,0.7243,16.9875,12.20998585
1659837600,2022-08-07 02:00:00,LON/USDT,0.7143,0.7143,0.7102,0.7123,300.2075,213.82832866
1659834000,2022-08-07 01:00:00,LON/USDT,0.7113,0.7113,0.7113,0.7113,1.1234,0.79907442
1659830400,2022-08-07 00:00:00,LON/USDT,0.7126,0.7126,0.7083,0.7083,32.4916,23.01591416
1659826800,2022-08-06 23:00:00,LON/USDT,0.7074,0.7074,0.7074,0.7074,0.4181,0.29576394
1659823200,2022-08-06 22:00:00,LON/USDT,0.7082,0.7177,0.7082,0.7177,50.6497,36.34511754
1659819600,2022-08-06 21:00:00,LON/USDT,0.7153,0.7187,0.7141,0.7187,1045.9937,747.26200972
1659816000,2022-08-06 20:00:00,LON/USDT,0.7149,0.7159,0.7149,0.7159,1398.1018,1000.89981992
1659812400,2022-08-06 19:00:00,LON/USDT,0.7014,0.7172,0.695,0.7172,46.9014,33.40415876
1659808800,2022-08-06 18:00:00,LON/USDT,0.7108,0.7108,0.7108,0.7108,0,0
1659805200,2022-08-06 17:00:00,LON/USDT,0.7106,0.7132,0.7106,0.7108,2105.3368,1496.71222102
1659801600,2022-08-06 16:00:00,LON/USDT,0.7086,0.7239,0.703,0.7186,3361.3517,2424.20659388
1659798000,2022-08-06 15:00:00,LON/USDT,0.7317,0.7317,0.7274,0.7274,146.565,106.7367131
1659794400,2022-08-06 14:00:00,LON/USDT,0.7179,0.7179,0.7179,0.7179,18.61,13.360119
1659790800,2022-08-06 13:00:00,LON/USDT,0.7201,0.7201,0.7201,0.7201,15.2374,10.97245174
1659787200,2022-08-06 12:00:00,LON/USDT,0.7233,0.7233,0.7233,0.7233,100,72.33
1659783600,2022-08-06 11:00:00,LON/USDT,0.7228,0.7233,0.7228,0.7233,770.7536,557.15070208
1659780000,2022-08-06 10:00:00,LON/USDT,0.7193,0.7193,0.7193,0.7193,1.058,0.7610194
1659776400,2022-08-06 09:00:00,LON/USDT,0.7159,0.7159,0.7159,0.7159,0,0
1659772800,2022-08-06 08:00:00,LON/USDT,0.7131,0.7159,0.7131,0.7159,102.7926,73.30922234
1659769200,2022-08-06 07:00:00,LON/USDT,0.7157,0.7157,0.7157,0.7157,0.242,0.1731994
1659765600,2022-08-06 06:00:00,LON/USDT,0.7093,0.7093,0.7093,0.7093,0.3133,0.22222369
1659762000,2022-08-06 05:00:00,LON/USDT,0.7157,0.7157,0.7157,0.7157,0.7013,0.50192041
1659758400,2022-08-06 04:00:00,LON/USDT,0.7114,0.7114,0.7114,0.7114,0,0
1659754800,2022-08-06 03:00:00,LON/USDT,0.7188,0.7188,0.7114,0.7114,37.7077,26.83607081
1659751200,2022-08-06 02:00:00,LON/USDT,0.7203,0.7203,0.7203,0.7203,0,0
1659747600,2022-08-06 01:00:00,LON/USDT,0.7217,0.7217,0.7203,0.7203,1.7009,1.22709825
1659744000,2022-08-06 00:00:00,LON/USDT,0.7256,0.7256,0.7247,0.7247,41.9611,30.44641967
1659740400,2022-08-05 23:00:00,LON/USDT,0.7266,0.7266,0.7266,0.7266,1.05,0.76293
1659736800,2022-08-05 22:00:00,LON/USDT,0.7307,0.7307,0.7307,0.7307,0,0
1659733200,2022-08-05 21:00:00,LON/USDT,0.7307,0.7307,0.7307,0.7307,0.268,0.1958276
1659729600,2022-08-05 20:00:00,LON/USDT,0.7193,0.7193,0.708,0.708,1404.1596,1001.25138651
1659726000,2022-08-05 19:00:00,LON/USDT,0.7193,0.7193,0.7193,0.7193,89.6097,64.45625721
1659722400,2022-08-05 18:00:00,LON/USDT,0.7233,0.7233,0.7233,0.7233,0.2098,0.15174834
1659718800,2022-08-05 17:00:00,LON/USDT,0.7253,0.7253,0.7183,0.7183,11.5378,8.29338514
1659715200,2022-08-05 16:00:00,LON/USDT,0.7175,0.7288,0.7113,0.7173,3214.6536,2331.57985512
1659711600,2022-08-05 15:00:00,LON/USDT,0.7137,0.7137,0.7137,0.7137,13.3273,9.51169401
1659708000,2022-08-05 14:00:00,LON/USDT,0.7217,0.7217,0.7121,0.7121,104.5764,74.47273956
1659704400,2022-08-05 13:00:00,LON/USDT,0.717,0.7233,0.7133,0.7233,141.66,102.31884756
1659700800,2022-08-05 12:00:00,LON/USDT,0.7223,0.7223,0.6959,0.6959,3716.9118,2666.84091252
1659697200,2022-08-05 11:00:00,LON/USDT,0.717,0.717,0.7163,0.7163,17.2782,12.37662218
1659693600,2022-08-05 10:00:00,LON/USDT,0.7134,0.7147,0.7134,0.7147,18.61,13.30003387
1659690000,2022-08-05 09:00:00,LON/USDT,0.7157,0.7157,0.7093,0.7093,21.6888,15.38505624
1659686400,2022-08-05 08:00:00,LON/USDT,0.7097,0.7097,0.7077,0.7077,29.5274,20.89868358
1659682800,2022-08-05 07:00:00,LON/USDT,0.7167,0.7167,0.7123,0.7123,59.6764,42.50904236
1659679200,2022-08-05 06:00:00,LON/USDT,0.7197,0.7197,0.7197,0.7197,6.9473,4.99997181
1659675600,2022-08-05 05:00:00,LON/USDT,0.7227,0.7227,0.7227,0.7227,0.6977,0.50422779
1659672000,2022-08-05 04:00:00,LON/USDT,0.7183,0.722,0.7183,0.722,1710.3293,1234.56106417
1659668400,2022-08-05 03:00:00,LON/USDT,0.7237,0.7237,0.7237,0.7237,0.6442,0.46620754
1659664800,2022-08-05 02:00:00,LON/USDT,0.7227,0.7227,0.7163,0.7163,1.8371,1.32120113
1659661200,2022-08-05 01:00:00,LON/USDT,0.7133,0.7133,0.7133,0.7133,0.314,0.2239762
1659657600,2022-08-05 00:00:00,LON/USDT,0.7197,0.7239,0.7131,0.7163,599.0219,430.97240433
1659654000,2022-08-04 23:00:00,LON/USDT,0.7093,0.7093,0.7093,0.7093,34.8688,24.73243984
1659650400,2022-08-04 22:00:00,LON/USDT,0.7043,0.7043,0.7043,0.7043,0.3629,0.25559047
1659646800,2022-08-04 21:00:00,LON/USDT,0.7033,0.7033,0.7033,0.7033,0.4261,0.29967613
1659643200,2022-08-04 20:00:00,LON/USDT,0.7003,0.7162,0.7002,0.7023,2039.5964,1448.94800426
1659639600,2022-08-04 19:00:00,LON/USDT,0.6931,0.7047,0.6931,0.6993,203.1197,142.49541223
1659636000,2022-08-04 18:00:00,LON/USDT,0.6931,0.6931,0.6931,0.6931,0.3665,0.25402115
1659632400,2022-08-04 17:00:00,LON/USDT,0.6918,0.6923,0.6918,0.6923,1.5857,1.09711481
1659628800,2022-08-04 16:00:00,LON/USDT,0.6883,0.6883,0.6883,0.6883,0,0
1659625200,2022-08-04 15:00:00,LON/USDT,0.6883,0.6883,0.6883,0.6883,0.6431,0.44264573
1659621600,2022-08-04 14:00:00,LON/USDT,0.6931,0.6931,0.6931,0.6931,0.6359,0.44074229
1659618000,2022-08-04 13:00:00,LON/USDT,0.6874,0.6875,0.6833,0.6875,712.6481,487.78117833
1659614400,2022-08-04 12:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0,0
1659610800,2022-08-04 11:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0,0
1659607200,2022-08-04 10:00:00,LON/USDT,0.6927,0.6927,0.6927,0.6927,0.1929,0.13362183
1659603600,2022-08-04 09:00:00,LON/USDT,0.6865,0.6865,0.6865,0.6865,1.1708,0.8037542
1659600000,2022-08-04 08:00:00,LON/USDT,0.6917,0.6927,0.6917,0.6927,1.8482,1.27880654
1659596400,2022-08-04 07:00:00,LON/USDT,0.6894,0.6894,0.6894,0.6894,0.4002,0.27589788
1659592800,2022-08-04 06:00:00,LON/USDT,0.6994,0.6994,0.6937,0.6937,28.9445,20.08287971
1659589200,2022-08-04 05:00:00,LON/USDT,0.7057,0.7057,0.7057,0.7057,0.6863,0.48432191
1659585600,2022-08-04 04:00:00,LON/USDT,0.7037,0.7068,0.7037,0.7068,707.6848,499.74633003
1659582000,2022-08-04 03:00:00,LON/USDT,0.7066,0.7066,0.7036,0.7037,36.07,25.38105671
1659578400,2022-08-04 02:00:00,LON/USDT,0.7003,0.7096,0.7003,0.7096,17.1051,12.13010031
1659574800,2022-08-04 01:00:00,LON/USDT,0.6963,0.7003,0.6963,0.7003,29.9031,20.93926973
1659571200,2022-08-04 00:00:00,LON/USDT,0.6914,0.6963,0.6914,0.6958,1252.4962,871.15595014
1659567600,2022-08-03 23:00:00,LON/USDT,0.6858,0.6858,0.6858,0.6858,1.4582,1.00003356
1659564000,2022-08-03 22:00:00,LON/USDT,0.6875,0.6875,0.6875,0.6875,0,0
1659560400,2022-08-03 21:00:00,LON/USDT,0.6875,0.6875,0.6875,0.6875,25.2451,17.35600625
1659556800,2022-08-03 20:00:00,LON/USDT,0.6914,0.6914,0.6914,0.6914,1.782,1.2320748
1659553200,2022-08-03 19:00:00,LON/USDT,0.688,0.688,0.688,0.688,0,0
1659549600,2022-08-03 18:00:00,LON/USDT,0.6914,0.6914,0.688,0.688,1.65,1.1362428
1659546000,2022-08-03 17:00:00,LON/USDT,0.6914,0.6914,0.6914,0.6914,0.3347,0.23141158
1659542400,2022-08-03 16:00:00,LON/USDT,0.691,0.6914,0.691,0.6914,1.0556,0.72966444
1659538800,2022-08-03 15:00:00,LON/USDT,0.6914,0.6914,0.6914,0.6914,0.2656,0.18363584
1659535200,2022-08-03 14:00:00,LON/USDT,0.7,0.7,0.698,0.698,0.8855,0.6192606
1659531600,2022-08-03 13:00:00,LON/USDT,0.7009,0.7009,0.7009,0.7009,0,0
1659528000,2022-08-03 12:00:00,LON/USDT,0.7009,0.7009,0.7009,0.7009,0.4458,0.31246122
1659524400,2022-08-03 11:00:00,LON/USDT,0.7016,0.7016,0.7016,0.7016,0.3677,0.25797832
1659520800,2022-08-03 10:00:00,LON/USDT,0.6913,0.6988,0.6913,0.6988,27.1509,18.77294292
1659517200,2022-08-03 09:00:00,LON/USDT,0.6997,0.6997,0.6997,0.6997,0.244,0.1707268
1659513600,2022-08-03 08:00:00,LON/USDT,0.696,0.696,0.696,0.696,0,0
1659510000,2022-08-03 07:00:00,LON/USDT,0.696,0.696,0.696,0.696,0.4043,0.2813928
1659506400,2022-08-03 06:00:00,LON/USDT,0.696,0.696,0.696,0.696,0.8952,0.6230592
1659502800,2022-08-03 05:00:00,LON/USDT,0.6903,0.6903,0.6903,0.6903,0,0
1659499200,2022-08-03 04:00:00,LON/USDT,0.6936,0.6936,0.6893,0.6903,0.4938,0.34133678
1659495600,2022-08-03 03:00:00,LON/USDT,0.696,0.696,0.696,0.696,0.1556,0.1082976
1659492000,2022-08-03 02:00:00,LON/USDT,0.6865,0.693,0.6865,0.693,0.989,0.68354101
1659488400,2022-08-03 01:00:00,LON/USDT,0.6845,0.6875,0.6845,0.6875,2.2847,1.56987715
1659484800,2022-08-03 00:00:00,LON/USDT,0.696,0.696,0.6865,0.6865,0.4025,0.27849365
1659481200,2022-08-02 23:00:00,LON/USDT,0.7037,0.7037,0.7037,0.7037,0,0
1659477600,2022-08-02 22:00:00,LON/USDT,0.7037,0.7037,0.7037,0.7037,0,0
1659474000,2022-08-02 21:00:00,LON/USDT,0.7041,0.7041,0.7037,0.7037,10.9369,7.69638665
1659470400,2022-08-02 20:00:00,LON/USDT,0.701,0.709,0.699,0.699,263.152,184.0428778
1659466800,2022-08-02 19:00:00,LON/USDT,0.698,0.698,0.697,0.697,0.922,0.6433539
1659463200,2022-08-02 18:00:00,LON/USDT,0.703,0.7116,0.703,0.703,415.0168,295.26422404
1659459600,2022-08-02 17:00:00,LON/USDT,0.7138,0.7138,0.71,0.71,8.0079,5.68930868
1659456000,2022-08-02 16:00:00,LON/USDT,0.7033,0.7082,0.7033,0.7082,101.58,71.448956
1659452400,2022-08-02 15:00:00,LON/USDT,0.699,0.7044,0.699,0.7003,4.5228,3.16862652
1659448800,2022-08-02 14:00:00,LON/USDT,0.691,0.696,0.691,0.696,1.2186,0.8468396
1659445200,2022-08-02 13:00:00,LON/USDT,0.6934,0.699,0.6934,0.699,694.7947,485.65785866
1659441600,2022-08-02 12:00:00,LON/USDT,0.6934,0.6967,0.6934,0.6934,8.6248,5.98625444
1659438000,2022-08-02 11:00:00,LON/USDT,0.6997,0.7,0.6997,0.7,6.2948,4.40616248
1659434400,2022-08-02 10:00:00,LON/USDT,0.6934,0.6934,0.6934,0.6934,0.2966,0.20566244
1659430800,2022-08-02 09:00:00,LON/USDT,0.6933,0.6934,0.6933,0.6934,6.1168,4.24132227
1659427200,2022-08-02 08:00:00,LON/USDT,0.6943,0.6943,0.6943,0.6943,0.3207,0.22266201
1659423600,2022-08-02 07:00:00,LON/USDT,0.6953,0.6991,0.6953,0.6991,0.8009,0.55862669
1659420000,2022-08-02 06:00:00,LON/USDT,0.6953,0.6953,0.6953,0.6953,0.3553,0.24704009
1659416400,2022-08-02 05:00:00,LON/USDT,0.6923,0.6963,0.6923,0.6963,1.1741,0.81477247
1659412800,2022-08-02 04:00:00,LON/USDT,0.6915,0.6915,0.6915,0.6915,1.202,0.831183
1659409200,2022-08-02 03:00:00,LON/USDT,0.6854,0.6874,0.6854,0.6874,0.8506,0.58383004
1659405600,2022-08-02 02:00:00,LON/USDT,0.6924,0.6924,0.6785,0.6861,648.5727,443.81866527
1659402000,2022-08-02 01:00:00,LON/USDT,0.7053,0.7099,0.7053,0.7099,0.6198,0.4378837
1659398400,2022-08-02 00:00:00,LON/USDT,0.719,0.7196,0.7083,0.7083,117.9818,84.0081165
1659394800,2022-08-01 23:00:00,LON/USDT,0.7177,0.7177,0.7177,0.7177,0.1848,0.13263096
1659391200,2022-08-01 22:00:00,LON/USDT,0.7063,0.7063,0.7063,0.7063,0.5088,0.35936544
1659387600,2022-08-01 21:00:00,LON/USDT,0.7106,0.7106,0.7106,0.7106,0,0
1659384000,2022-08-01 20:00:00,LON/USDT,0.7106,0.7106,0.7106,0.7106,0,0
1659380400,2022-08-01 19:00:00,LON/USDT,0.7043,0.7106,0.7043,0.7106,0.8922,0.63062367
1659376800,2022-08-01 18:00:00,LON/USDT,0.7053,0.7053,0.7053,0.7053,1.8266,1.28830098
1659373200,2022-08-01 17:00:00,LON/USDT,0.7051,0.7051,0.7051,0.7051,1.7985,1.26812235
1659369600,2022-08-01 16:00:00,LON/USDT,0.6994,0.7028,0.6994,0.7028,0.8198,0.57536018
1659366000,2022-08-01 15:00:00,LON/USDT,0.7028,0.7028,0.6932,0.6932,190.9244,132.66442064
1659362400,2022-08-01 14:00:00,LON/USDT,0.6913,0.6977,0.6913,0.6953,1.8528,1.28727696
1659358800,2022-08-01 13:00:00,LON/USDT,0.6903,0.6903,0.6903,0.6903,0.7256,0.50088168
1659355200,2022-08-01 12:00:00,LON/USDT,0.6967,0.6967,0.6967,0.6967,0.3786,0.26377062
1659351600,2022-08-01 11:00:00,LON/USDT,0.6864,0.6864,0.6864,0.6864,0.9425,0.646932
1659348000,2022-08-01 10:00:00,LON/USDT,0.6967,0.6967,0.6903,0.6903,5.2867,3.65308965
1659344400,2022-08-01 09:00:00,LON/USDT,0.6973,0.6973,0.6973,0.6973,16.0633,11.20093909
1659340800,2022-08-01 08:00:00,LON/USDT,0.6973,0.704,0.6953,0.6953,191.3079,134.47655028
1659337200,2022-08-01 07:00:00,LON/USDT,0.6933,0.6933,0.6903,0.6903,1.4206,0.98282568
1659333600,2022-08-01 06:00:00,LON/USDT,0.6995,0.6995,0.6995,0.6995,1.216,0.850592
1659330000,2022-08-01 05:00:00,LON/USDT,0.6973,0.708,0.6952,0.6952,705.7071,495.20520185
1659326400,2022-08-01 04:00:00,LON/USDT,0.6977,0.6977,0.6933,0.6933,1.2595,0.87537879
1659322800,2022-08-01 03:00:00,LON/USDT,0.656,0.703,0.656,0.6903,712.1439,496.38810084
1659319200,2022-08-01 02:00:00,LON/USDT,0.7127,0.7127,0.7117,0.7117,1.1634,0.82831348
1659315600,2022-08-01 01:00:00,LON/USDT,0.7023,0.7071,0.7023,0.7063,1.816,1.27936928
1659312000,2022-08-01 00:00:00,LON/USDT,0.6999,0.7003,0.6993,0.7003,97.187,67.96381406
1659308400,2022-07-31 23:00:00,LON/USDT,0.6943,0.6943,0.6943,0.6943,1.3826,0.95993918
1659304800,2022-07-31 22:00:00,LON/USDT,0.6954,0.6954,0.6933,0.6933,1.4193,0.98510298
1659301200,2022-07-31 21:00:00,LON/USDT,0.7077,0.7077,0.6954,0.6954,1.1184,0.77991123
1659297600,2022-07-31 20:00:00,LON/USDT,0.6944,0.6944,0.6944,0.6944,0.9911,0.68821984
1659294000,2022-07-31 19:00:00,LON/USDT,0.7053,0.7053,0.7053,0.7053,0,0
1659290400,2022-07-31 18:00:00,LON/USDT,0.7053,0.7053,0.7053,0.7053,0.5067,0.35737551
1659286800,2022-07-31 17:00:00,LON/USDT,0.7023,0.711,0.7023,0.711,85.7558,60.31610757
1659283200,2022-07-31 16:00:00,LON/USDT,0.707,0.7087,0.7033,0.7033,105.9364,74.71557096
1659279600,2022-07-31 15:00:00,LON/USDT,0.705,0.705,0.705,0.705,1.2441,0.8770905
1659276000,2022-07-31 14:00:00,LON/USDT,0.6943,0.6952,0.6943,0.6952,1.7042,1.18371953
1659272400,2022-07-31 13:00:00,LON/USDT,0.6986,0.6986,0.6913,0.6913,2.0886,1.4470104
1659268800,2022-07-31 12:00:00,LON/USDT,0.6933,0.6963,0.6913,0.6963,49.3347,34.33136319
1659265200,2022-07-31 11:00:00,LON/USDT,0.6997,0.6997,0.6943,0.6967,4.2923,2.98845913
1659261600,2022-07-31 10:00:00,LON/USDT,0.7027,0.7027,0.7027,0.7027,1.0329,0.72581883
1659258000,2022-07-31 09:00:00,LON/USDT,0.6964,0.6964,0.6953,0.6953,81.8931,56.94547287
