https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume USDT
1661778000,2022-08-29 13:00:00,SNX/USDT,2.984155,3.063649,2.982258,3.01435,21223.83237464,64268.80736027048561
1661774400,2022-08-29 12:00:00,SNX/USDT,2.88444,3.015301,2.876663,2.986752,29970.54098975,89143.65650706544824
1661770800,2022-08-29 11:00:00,SNX/USDT,2.906071,2.912072,2.880477,2.890246,8933.07106646,25865.78938086609741
1661767200,2022-08-29 10:00:00,SNX/USDT,2.843302,2.905597,2.825349,2.904453,24845.78090311,71140.22175187235864
1661763600,2022-08-29 09:00:00,SNX/USDT,2.832241,2.845533,2.784536,2.841872,14734.9137355,41567.3526183751537
1661760000,2022-08-29 08:00:00,SNX/USDT,2.877487,2.888496,2.821437,2.832241,17800.41986895,50745.00803477830626
1661756400,2022-08-29 07:00:00,SNX/USDT,3.013704,3.017197,2.864584,2.867617,23736.58213955,69586.92605997482106
1661752800,2022-08-29 06:00:00,SNX/USDT,2.994139,3.027196,2.992457,3.012221,4069.59169702,12257.3418278992756
1661749200,2022-08-29 05:00:00,SNX/USDT,3.063559,3.067501,2.994139,2.996223,14543.16657181,44043.14993283619351
1661745600,2022-08-29 04:00:00,SNX/USDT,3.035124,3.065459,3.025037,3.065005,8152.44988316,24826.81562869481615
1661742000,2022-08-29 03:00:00,SNX/USDT,3.052245,3.095,3.025603,3.037526,16957.69746476,51705.23441947635103
1661738400,2022-08-29 02:00:00,SNX/USDT,2.965741,3.052121,2.951407,3.048632,20327.97701419,60911.405781370975
1661734800,2022-08-29 01:00:00,SNX/USDT,2.973036,2.975387,2.922718,2.968065,35114.55828683,103562.96102283892004
1661731200,2022-08-29 00:00:00,SNX/USDT,2.97,3.019175,2.958221,2.973432,22119.39942743,66165.13270453201126
1661727600,2022-08-28 23:00:00,SNX/USDT,3.057,3.077511,2.955993,2.955993,33228.43944682,100404.67924048773547
1661724000,2022-08-28 22:00:00,SNX/USDT,3.101108,3.116479,3.044801,3.05425,20952.02742579,64359.13461533505039
1661720400,2022-08-28 21:00:00,SNX/USDT,3.093022,3.14046,3.088313,3.104317,35674.30974228,110900.99713255274241
1661716800,2022-08-28 20:00:00,SNX/USDT,3.088607,3.158107,3.08691,3.091816,58784.71218095,183629.81550907283867
1661713200,2022-08-28 19:00:00,SNX/USDT,3.072395,3.099135,3.070942,3.088607,18388.47605081,56790.52496987035762
1661709600,2022-08-28 18:00:00,SNX/USDT,3.062179,3.083633,3.044445,3.071707,32470.11412664,99399.77038212104177
1661706000,2022-08-28 17:00:00,SNX/USDT,3.079988,3.131184,3.061072,3.065191,27257.65306607,84425.66067522675392
1661702400,2022-08-28 16:00:00,SNX/USDT,3.052867,3.100799,3.052867,3.077986,15305.96742047,47259.8460979697936
1661698800,2022-08-28 15:00:00,SNX/USDT,3.01005,3.092882,2.99803,3.055048,58512.9418416,178583.18522541596992
1661695200,2022-08-28 14:00:00,SNX/USDT,2.954198,3.025024,2.936818,3.010612,17098.39631245,51054.43593454002003
1661691600,2022-08-28 13:00:00,SNX/USDT,2.950974,2.983618,2.946941,2.951041,6567.80678662,19439.63998789829
1661688000,2022-08-28 12:00:00,SNX/USDT,2.982639,2.998669,2.943402,2.950074,5612.55692541,16671.47699944374673
1661684400,2022-08-28 11:00:00,SNX/USDT,3.001041,3.006176,2.97628,2.97688,5954.35883819,17781.58550215760464
1661680800,2022-08-28 10:00:00,SNX/USDT,2.97644,3.019175,2.969119,3.003367,16902.07763364,50452.69122860218236
1661677200,2022-08-28 09:00:00,SNX/USDT,3.005155,3.009666,2.974907,2.979006,7816.00287922,23404.50912541822718
1661673600,2022-08-28 08:00:00,SNX/USDT,2.985449,3.02947,2.985449,3.012932,19279.60684099,57923.59915458536572
1661670000,2022-08-28 07:00:00,SNX/USDT,2.975447,2.993452,2.954912,2.985847,8264.1241749,24590.16301624277343
1661666400,2022-08-28 06:00:00,SNX/USDT,2.911298,2.987801,2.906288,2.972677,18761.47298794,55469.49092530582695
1661662800,2022-08-28 05:00:00,SNX/USDT,2.872068,2.91653,2.870576,2.909479,8425.29002368,24413.86471199554092
1661659200,2022-08-28 04:00:00,SNX/USDT,2.851814,2.876258,2.85,2.876183,2682.33335381,7681.32094391072122
1661655600,2022-08-28 03:00:00,SNX/USDT,2.900897,2.909662,2.851989,2.855428,7479.46670688,21507.35751558485539
1661652000,2022-08-28 02:00:00,SNX/USDT,2.866923,2.913982,2.858716,2.902206,14747.92152961,42649.83546149704016
1661648400,2022-08-28 01:00:00,SNX/USDT,2.843693,2.893099,2.827516,2.865776,18793.43130787,54029.48525937984113
1661644800,2022-08-28 00:00:00,SNX/USDT,2.886015,2.915945,2.84091,2.846784,5995.91097413,17243.1967938871911
1661641200,2022-08-27 23:00:00,SNX/USDT,2.888457,2.92,2.871757,2.886106,5714.9566611,16539.60499206626185
1661637600,2022-08-27 22:00:00,SNX/USDT,2.863441,2.912512,2.861615,2.892834,15298.14364872,44026.27704812010386
1661634000,2022-08-27 21:00:00,SNX/USDT,2.897535,2.90023,2.86406,2.867089,3751.73890126,10805.10832468456651
1661630400,2022-08-27 20:00:00,SNX/USDT,2.858685,2.897535,2.858685,2.897535,30043.28568861,86296.92023510349394
1661626800,2022-08-27 19:00:00,SNX/USDT,2.830196,2.875484,2.814007,2.855212,15704.01437366,44912.40156168901968
1661623200,2022-08-27 18:00:00,SNX/USDT,2.796024,2.831242,2.793601,2.824295,4036.89821652,11356.22937607813118
1661619600,2022-08-27 17:00:00,SNX/USDT,2.837097,2.838059,2.78656,2.797353,11058.37675477,31031.13443147392965
1661616000,2022-08-27 16:00:00,SNX/USDT,2.786592,2.847308,2.752281,2.844704,20725.91666552,57712.36555701995906
1661612400,2022-08-27 15:00:00,SNX/USDT,2.755339,2.79981,2.713399,2.791646,34756.94907924,95419.54859174455843
1661608800,2022-08-27 14:00:00,SNX/USDT,2.782974,2.782974,2.747999,2.748654,17619.54430438,48762.88097024563507
1661605200,2022-08-27 13:00:00,SNX/USDT,2.754462,2.78581,2.73671,2.781416,17395.58316519,47854.65134760338651
1661601600,2022-08-27 12:00:00,SNX/USDT,2.744815,2.761322,2.740692,2.757512,15392.76652992,42342.98316759135666
1661598000,2022-08-27 11:00:00,SNX/USDT,2.720652,2.749417,2.713483,2.741517,25779.63998504,70419.38875912276501
1661594400,2022-08-27 10:00:00,SNX/USDT,2.738304,2.77342,2.720153,2.721363,9421.49354838,25882.92301538381092
1661590800,2022-08-27 09:00:00,SNX/USDT,2.757343,2.757343,2.71151,2.740663,29723.01134393,81347.52823764875163
1661587200,2022-08-27 08:00:00,SNX/USDT,2.734806,2.783386,2.716212,2.748411,32346.92653075,88768.58457192331462
1661583600,2022-08-27 07:00:00,SNX/USDT,2.701601,2.739261,2.69748,2.736664,20743.90533921,56329.11206286231533
1661580000,2022-08-27 06:00:00,SNX/USDT,2.673948,2.716305,2.668098,2.701713,10831.47318539,29159.88720734260273
1661576400,2022-08-27 05:00:00,SNX/USDT,2.649015,2.686878,2.609318,2.677532,17553.78567048,46421.58158180963964
1661572800,2022-08-27 04:00:00,SNX/USDT,2.688038,2.692926,2.643789,2.649067,15936.79099851,42461.79966132821522
1661569200,2022-08-27 03:00:00,SNX/USDT,2.688512,2.697852,2.6779,2.689606,8278.31463159,22261.86151685152224
1661565600,2022-08-27 02:00:00,SNX/USDT,2.723127,2.738768,2.677516,2.687276,28190.01512073,76301.57847128443732
1661562000,2022-08-27 01:00:00,SNX/USDT,2.710838,2.7299,2.698658,2.724126,12015.45511998,32558.52699102415938
1661558400,2022-08-27 00:00:00,SNX/USDT,2.719392,2.72222,2.678425,2.711655,14692.58597578,39669.85770444389244
1661554800,2022-08-26 23:00:00,SNX/USDT,2.768509,2.773551,2.665631,2.719957,23126.72239473,62688.80605442036941
1661551200,2022-08-26 22:00:00,SNX/USDT,2.763035,2.774352,2.731812,2.766697,34986.08998006,96470.48238024985028
1661547600,2022-08-26 21:00:00,SNX/USDT,2.772703,2.781712,2.756306,2.768315,6581.26435513,18221.16965578406756
1661544000,2022-08-26 20:00:00,SNX/USDT,2.822428,2.838943,2.772822,2.774054,11832.97845612,33235.13575275339125
1661540400,2022-08-26 19:00:00,SNX/USDT,2.802063,2.865331,2.784775,2.82462,80930.48556863,229325.86335519556729
1661536800,2022-08-26 18:00:00,SNX/USDT,2.850868,2.891705,2.8025,2.804179,49580.74701583,141098.95674553078125
1661533200,2022-08-26 17:00:00,SNX/USDT,3.005794,3.019814,2.824299,2.854359,70096.41528921,204702.69697036599782
1661529600,2022-08-26 16:00:00,SNX/USDT,3.136007,3.185922,3.0056,3.008391,55665.17836899,172695.91302258737557
1661526000,2022-08-26 15:00:00,SNX/USDT,3.161628,3.194576,3.103969,3.135845,49580.55113178,155729.01421663882468
1661522400,2022-08-26 14:00:00,SNX/USDT,3.254772,3.269876,3.157352,3.164085,45064.78934001,144915.08659610119645
1661518800,2022-08-26 13:00:00,SNX/USDT,3.224583,3.293022,3.217843,3.251433,65627.97198843,213935.86703204831841
1661515200,2022-08-26 12:00:00,SNX/USDT,3.200274,3.267835,3.173,3.224147,48482.70717689,155587.42438911043839
1661511600,2022-08-26 11:00:00,SNX/USDT,3.169939,3.237573,3.125393,3.19956,69856.9419917,222467.3904983939734
1661508000,2022-08-26 10:00:00,SNX/USDT,3.196432,3.2373,3.159975,3.166972,36004.87449093,114959.77153566619477
1661504400,2022-08-26 09:00:00,SNX/USDT,3.13044,3.28235,3.124696,3.197052,107308.01214936,344628.55379522641389
1661500800,2022-08-26 08:00:00,SNX/USDT,3.014505,3.156003,3.01373,3.132171,94186.09099989,291254.37549840439781
1661497200,2022-08-26 07:00:00,SNX/USDT,3.048132,3.053524,2.977454,3.017016,19842.2228435,59665.55127704846485
1661493600,2022-08-26 06:00:00,SNX/USDT,2.949264,3.05,2.944602,3.04885,24877.08376311,74526.25262598683102
1661490000,2022-08-26 05:00:00,SNX/USDT,3.012599,3.02458,2.925922,2.947245,9514.65862247,28108.87361049220238
1661486400,2022-08-26 04:00:00,SNX/USDT,3.024067,3.041507,3.009181,3.013807,2494.14785785,7550.38156696332198
1661482800,2022-08-26 03:00:00,SNX/USDT,3.026777,3.044859,3.02,3.024545,1732.3673497,5253.89460152027923
1661479200,2022-08-26 02:00:00,SNX/USDT,3.016211,3.044179,3.015337,3.025593,4861.41842527,14726.06436959876449
1661475600,2022-08-26 01:00:00,SNX/USDT,2.977853,3.026286,2.975604,3.016866,5440.12482888,16359.12756489994331
1661472000,2022-08-26 00:00:00,SNX/USDT,3.01685,3.023449,2.96569,2.983711,4468.07885369,13368.59444135293361
1661468400,2022-08-25 23:00:00,SNX/USDT,2.989033,3.024567,2.98442,3.018078,10226.85704852,30816.11037609005598
1661464800,2022-08-25 22:00:00,SNX/USDT,2.984527,3.014065,2.976516,2.988884,10573.07903289,31715.80678938961
1661461200,2022-08-25 21:00:00,SNX/USDT,2.987093,2.99615,2.97,2.98795,1243.13039413,3709.0925302627173
1661457600,2022-08-25 20:00:00,SNX/USDT,2.975884,2.990585,2.963704,2.980189,1247.66420961,3716.57819859588309
1661454000,2022-08-25 19:00:00,SNX/USDT,2.956514,2.976032,2.954658,2.975733,1174.59440101,3481.90044095297484
1661450400,2022-08-25 18:00:00,SNX/USDT,2.959161,2.963919,2.9474,2.958113,2906.99285456,8596.26813127599698
1661446800,2022-08-25 17:00:00,SNX/USDT,2.93618,2.967477,2.92764,2.960533,4222.9100142,12470.77876481158367
1661443200,2022-08-25 16:00:00,SNX/USDT,2.935401,2.956075,2.916564,2.931104,4322.70973049,12687.7501759833265
1661439600,2022-08-25 15:00:00,SNX/USDT,2.982944,2.99306,2.9161,2.937672,12517.49906887,36848.26630200535852
1661436000,2022-08-25 14:00:00,SNX/USDT,2.987443,3.014835,2.978505,2.985828,14154.61454884,42475.09768826255803
1661432400,2022-08-25 13:00:00,SNX/USDT,2.981154,2.994379,2.971112,2.992024,5513.53106626,16438.28878322188681
1661428800,2022-08-25 12:00:00,SNX/USDT,3.002883,3.012897,2.973036,2.980855,3796.11130191,11352.47121897039624
1661425200,2022-08-25 11:00:00,SNX/USDT,2.98827,3.010304,2.984904,3.005505,7034.40070788,21087.41566814425288
1661421600,2022-08-25 10:00:00,SNX/USDT,3.040789,3.040789,2.988986,2.988986,15255.27443791,45958.25278847934191
1661418000,2022-08-25 09:00:00,SNX/USDT,3.064245,3.067749,3.037473,3.047019,9433.86805183,28794.94637146574732
1661414400,2022-08-25 08:00:00,SNX/USDT,3.093129,3.093507,3.06,3.0654,1522.14909565,4672.93744919090287
1661410800,2022-08-25 07:00:00,SNX/USDT,3.10111,3.102188,3.081027,3.090492,1893.55856345,5851.9420631164116
1661407200,2022-08-25 06:00:00,SNX/USDT,3.064149,3.108612,3.05585,3.100485,7310.65371745,22577.28031264529703
1661403600,2022-08-25 05:00:00,SNX/USDT,3.053636,3.072888,3.052469,3.064687,3422.20488408,10478.20187533496205
1661400000,2022-08-25 04:00:00,SNX/USDT,3.028483,3.059406,3.028483,3.055356,3236.56722934,9876.80404760075667
1661396400,2022-08-25 03:00:00,SNX/USDT,3.063797,3.081442,3.024937,3.028881,3206.45442294,9790.10016236808014
1661392800,2022-08-25 02:00:00,SNX/USDT,3.070884,3.070884,3.041927,3.059769,3175.32030974,9698.38203071161944
1661389200,2022-08-25 01:00:00,SNX/USDT,3.066302,3.083215,3.064334,3.069461,4102.4538604,12602.96180298878513
1661385600,2022-08-25 00:00:00,SNX/USDT,3.03476,3.07427,3.033004,3.070462,4440.91929622,13553.50713004341779
1661382000,2022-08-24 23:00:00,SNX/USDT,3.06248,3.070142,3.025234,3.031367,9887.0680035,30089.38441450770247
1661378400,2022-08-24 22:00:00,SNX/USDT,3.091291,3.091541,3.05516,3.061191,6971.77662302,21448.38849782770904
1661374800,2022-08-24 21:00:00,SNX/USDT,3.124186,3.125694,3.082086,3.091291,4150.47025409,12862.65193473818371
1661371200,2022-08-24 20:00:00,SNX/USDT,3.12,3.128965,3.108245,3.12173,4480.28172467,13982.16638361910845
1661367600,2022-08-24 19:00:00,SNX/USDT,3.090177,3.144259,3.090177,3.121,11820.89227381,36769.17527823091359
1661364000,2022-08-24 18:00:00,SNX/USDT,3.092065,3.099776,3.081027,3.089532,1649.21427648,5097.60028960597243
1661360400,2022-08-24 17:00:00,SNX/USDT,3.102786,3.103704,3.081442,3.088315,3217.09960088,9934.78829174431182
1661356800,2022-08-24 16:00:00,SNX/USDT,3.119903,3.149157,3.094219,3.099384,11372.30945591,35494.12838295100504
1661353200,2022-08-24 15:00:00,SNX/USDT,3.052365,3.135418,3.052365,3.117018,19768.39383974,61390.41614278376206
1661349600,2022-08-24 14:00:00,SNX/USDT,3.049499,3.076231,3.03888,3.059827,3245.04589209,9931.64679013638608
1661346000,2022-08-24 13:00:00,SNX/USDT,3.063986,3.082086,3.042783,3.050206,3675.90916682,11255.24812606509143
1661342400,2022-08-24 12:00:00,SNX/USDT,3.049078,3.076231,3.049078,3.060584,4597.00267159,14090.12397227256199
1661338800,2022-08-24 11:00:00,SNX/USDT,3.021807,3.066553,3.021807,3.04835,6397.82746086,19491.68894204321478
1661335200,2022-08-24 10:00:00,SNX/USDT,3.032061,3.048539,3.016999,3.022116,4305.14355099,13062.73460556076976
1661331600,2022-08-24 09:00:00,SNX/USDT,3.016892,3.0475,3.016172,3.032168,6333.39348619,19228.00231467983503
1661328000,2022-08-24 08:00:00,SNX/USDT,3.001517,3.03257,2.993414,3.017286,2971.10841304,8957.93464840692402
1661324400,2022-08-24 07:00:00,SNX/USDT,3.030582,3.041309,2.964249,3.002164,7678.74039143,22985.22298227640569
1661320800,2022-08-24 06:00:00,SNX/USDT,3.026286,3.038009,3.007495,3.030904,2477.09223566,7482.45140918056495
1661317200,2022-08-24 05:00:00,SNX/USDT,2.99828,3.059002,2.997638,3.026286,6697.3433712,20305.28214295146402
1661313600,2022-08-24 04:00:00,SNX/USDT,2.988343,3.002865,2.973036,3.002296,4722.93820606,14095.10304711291246
1661310000,2022-08-24 03:00:00,SNX/USDT,2.991165,3.007236,2.978828,2.987,4029.43578585,12052.83498713412909
1661306400,2022-08-24 02:00:00,SNX/USDT,2.977436,3.000514,2.975609,2.987524,2021.08652584,6046.21615048748461
1661302800,2022-08-24 01:00:00,SNX/USDT,3.00698,3.010176,2.96,2.97428,6480.69334996,19356.13026313283489
1661299200,2022-08-24 00:00:00,SNX/USDT,3.052786,3.053854,2.980702,3.007243,7150.5463634,21490.14297934053776
1661295600,2022-08-23 23:00:00,SNX/USDT,3.052048,3.078848,3.034517,3.051899,2840.51277221,8678.42070573561895
1661292000,2022-08-23 22:00:00,SNX/USDT,3.04505,3.062372,3.035607,3.045097,2373.93687477,7234.90635884904481
1661288400,2022-08-23 21:00:00,SNX/USDT,3.044968,3.059449,3.012,3.045613,10816.52529234,32774.59568716139142
1661284800,2022-08-23 20:00:00,SNX/USDT,3.045036,3.0665,3.032581,3.042204,11720.73537759,35708.22533964185928
1661281200,2022-08-23 19:00:00,SNX/USDT,3.075024,3.075177,3.041288,3.044859,5273.94395547,16131.82680782995435
1661277600,2022-08-23 18:00:00,SNX/USDT,3.052587,3.095125,3.047082,3.073189,8738.38149376,26869.36425156313667
1661274000,2022-08-23 17:00:00,SNX/USDT,3.084293,3.091584,3.045797,3.054059,19334.47054278,59159.54132987256172
1661270400,2022-08-23 16:00:00,SNX/USDT,3.105779,3.11312,3.077,3.084293,6221.49227455,19247.23761052895152
1661266800,2022-08-23 15:00:00,SNX/USDT,3.130107,3.138387,3.105,3.107925,6891.53559892,21528.81602393357645
1661263200,2022-08-23 14:00:00,SNX/USDT,3.13158,3.234155,3.124826,3.12754,28077.11263131,88931.20978511580281
1661259600,2022-08-23 13:00:00,SNX/USDT,3.095531,3.14046,3.077321,3.13158,16532.41874507,51375.74653396712134
1661256000,2022-08-23 12:00:00,SNX/USDT,3.126608,3.138545,3.086853,3.097623,16906.31484984,52510.22362097230871
1661252400,2022-08-23 11:00:00,SNX/USDT,3.130637,3.133099,3.08151,3.122662,17953.72959903,55776.94984264062463
1661248800,2022-08-23 10:00:00,SNX/USDT,3.043103,3.148593,3.014409,3.135377,39711.06426956,121664.5111533499223
1661245200,2022-08-23 09:00:00,SNX/USDT,3.050384,3.067652,3.016493,3.043432,8366.5618843,25460.6443012502218
1661241600,2022-08-23 08:00:00,SNX/USDT,2.99803,3.077612,2.992669,3.0485,14123.79431561,42984.77142067300886
1661238000,2022-08-23 07:00:00,SNX/USDT,2.933422,2.99803,2.930067,2.996715,14674.29092819,43640.26692560772122
1661234400,2022-08-23 06:00:00,SNX/USDT,2.91458,2.946889,2.909291,2.934955,13401.92383365,39230.26829747282179
1661230800,2022-08-23 05:00:00,SNX/USDT,3.026584,3.033,2.912747,2.91329,95674.36265211,283994.71797453303166
1661227200,2022-08-23 04:00:00,SNX/USDT,3.030964,3.04021,3.005981,3.025678,10359.46660477,31292.36800222238491
1661223600,2022-08-23 03:00:00,SNX/USDT,3.041815,3.050669,3.001,3.032242,10642.28663922,32208.31378662560899
1661220000,2022-08-23 02:00:00,SNX/USDT,3.015156,3.044707,2.998478,3.035729,4745.15310813,14349.02655828460965
1661216400,2022-08-23 01:00:00,SNX/USDT,3.002817,3.031041,3.000295,3.017056,4942.71556565,14904.86565702183766
1661212800,2022-08-23 00:00:00,SNX/USDT,3.002839,3.025024,2.987711,2.996917,7434.98197861,22324.61008660780111
1661209200,2022-08-22 23:00:00,SNX/USDT,2.947332,3.010782,2.937932,3.004308,12187.79093979,36173.82814684800894
1661205600,2022-08-22 22:00:00,SNX/USDT,2.898471,2.967035,2.892963,2.944381,10131.90518624,29767.5147093239393
1661202000,2022-08-22 21:00:00,SNX/USDT,2.915556,2.920105,2.884265,2.899443,6974.07783445,20215.94960647406283
1661198400,2022-08-22 20:00:00,SNX/USDT,2.868389,2.94268,2.868246,2.915925,8687.08990477,25317.23203259416249
1661194800,2022-08-22 19:00:00,SNX/USDT,2.882926,2.896372,2.858332,2.866648,4646.94977744,13339.69377554036488
1661191200,2022-08-22 18:00:00,SNX/USDT,2.915151,2.925742,2.868875,2.880821,8513.31000922,24702.69113324415569
1661187600,2022-08-22 17:00:00,SNX/USDT,2.935146,2.986901,2.908881,2.918066,67198.13890818,198480.32156260163201
1661184000,2022-08-22 16:00:00,SNX/USDT,2.980502,2.994325,2.926202,2.936708,44110.94105622,131052.21722249601919
1661180400,2022-08-22 15:00:00,SNX/USDT,2.896657,2.98448,2.891058,2.982422,17760.13867219,52381.3714156252923
1661176800,2022-08-22 14:00:00,SNX/USDT,2.923913,2.96,2.886015,2.899215,15506.23456349,45084.12696036936926
1661173200,2022-08-22 13:00:00,SNX/USDT,2.906238,2.938975,2.857721,2.933135,16832.37990348,49168.10163435673708
1661169600,2022-08-22 12:00:00,SNX/USDT,2.902893,2.940511,2.879386,2.904765,6846.61151039,19958.47653835405987
1661166000,2022-08-22 11:00:00,SNX/USDT,2.869474,2.9343,2.866873,2.903862,11980.74661706,34803.29870109840245
1661162400,2022-08-22 10:00:00,SNX/USDT,2.817493,2.882144,2.797961,2.873286,5033.6519699,14330.3511443803634
1661158800,2022-08-22 09:00:00,SNX/USDT,2.822174,2.839658,2.804672,2.819639,5448.91452808,15363.36943785693116
1661155200,2022-08-22 08:00:00,SNX/USDT,2.860162,2.880188,2.78676,2.820599,21993.59293329,62297.60866160094026
1661151600,2022-08-22 07:00:00,SNX/USDT,2.930804,2.947766,2.857238,2.8652,5957.37436898,17321.44399744244418
1661148000,2022-08-22 06:00:00,SNX/USDT,3.007309,3.007309,2.918877,2.931183,6385.75441522,18868.0115289797795
1661144400,2022-08-22 05:00:00,SNX/USDT,3.007022,3.020531,2.994139,3.002931,2127.94074442,6400.31014501295351
1661140800,2022-08-22 04:00:00,SNX/USDT,2.977454,3.006119,2.943116,3.006119,7362.96246712,21912.90684885258598
1661137200,2022-08-22 03:00:00,SNX/USDT,3.022303,3.022454,2.977454,2.977454,3993.02018399,11997.65099785484689
1661133600,2022-08-22 02:00:00,SNX/USDT,2.993201,3.027204,2.97883,3.024196,5389.46748651,16165.63384365409379
1661130000,2022-08-22 01:00:00,SNX/USDT,3.01261,3.028237,2.981336,2.994088,8738.0679358,26234.21828951966762
1661126400,2022-08-22 00:00:00,SNX/USDT,3.113279,3.11441,2.992944,3.008863,44528.12058007,134714.08223047132427
1661122800,2022-08-21 23:00:00,SNX/USDT,3.007243,3.119318,2.993792,3.1121,36163.74995236,110721.18078972389714
1661119200,2022-08-21 22:00:00,SNX/USDT,2.974033,3.007243,2.901618,3.0067,17544.23009131,51805.63086815114697
1661115600,2022-08-21 21:00:00,SNX/USDT,2.866936,2.975494,2.865927,2.975494,27599.65186476,80731.29237878963533
1661112000,2022-08-21 20:00:00,SNX/USDT,2.863842,2.891058,2.8423,2.864246,7291.32420959,20844.17235905096735
1661108400,2022-08-21 19:00:00,SNX/USDT,2.86217,2.873216,2.850614,2.861037,3919.22509517,11227.8026906223147
1661104800,2022-08-21 18:00:00,SNX/USDT,2.858373,2.86217,2.838944,2.86217,4389.2321439,12514.74842310664335
1661101200,2022-08-21 17:00:00,SNX/USDT,2.867985,2.892491,2.850932,2.853224,3846.51648597,11056.52558540569372
1661097600,2022-08-21 16:00:00,SNX/USDT,2.820026,2.876883,2.81205,2.86832,3334.44934442,9456.04477953846043
1661094000,2022-08-21 15:00:00,SNX/USDT,2.826104,2.841624,2.81642,2.820352,2269.94998052,6434.23077090102217
1661090400,2022-08-21 14:00:00,SNX/USDT,2.830123,2.833197,2.801132,2.822021,5151.20816335,14504.40541577005055
1661086800,2022-08-21 13:00:00,SNX/USDT,2.849101,2.859974,2.824625,2.828147,5656.03097856,16066.48209039315595
1661083200,2022-08-21 12:00:00,SNX/USDT,2.88714,2.900708,2.849101,2.849101,4327.43439254,12467.02299079054782
1661079600,2022-08-21 11:00:00,SNX/USDT,2.845742,2.888107,2.841537,2.887806,10562.51968574,30233.74347588474222
1661076000,2022-08-21 10:00:00,SNX/USDT,2.849072,2.864978,2.838944,2.845,7037.82019101,20059.32367495044678
1661072400,2022-08-21 09:00:00,SNX/USDT,2.838742,2.871,2.833911,2.85,10881.35952177,31077.15126901413667
1661068800,2022-08-21 08:00:00,SNX/USDT,2.841844,2.887942,2.822664,2.837328,18012.48783091,51378.7252616488208
1661065200,2022-08-21 07:00:00,SNX/USDT,2.773449,2.845438,2.756335,2.844802,9381.22026411,26258.1266888305791
1661061600,2022-08-21 06:00:00,SNX/USDT,2.795251,2.799238,2.750901,2.769873,8093.10377898,22416.7479616042061
1661058000,2022-08-21 05:00:00,SNX/USDT,2.776477,2.795251,2.759313,2.795238,8158.87835214,22665.36105032547307
1661054400,2022-08-21 04:00:00,SNX/USDT,2.774185,2.798147,2.760922,2.77479,3538.36118692,9827.96986784536032
1661050800,2022-08-21 03:00:00,SNX/USDT,2.788801,2.788801,2.757524,2.774672,2841.46774949,7885.09000377481742
1661047200,2022-08-21 02:00:00,SNX/USDT,2.799559,2.807086,2.777869,2.789626,4569.24579496,12733.30644343481651
1661043600,2022-08-21 01:00:00,SNX/USDT,2.7565,2.811176,2.75558,2.802147,9453.58870246,26396.31079482811515
1661040000,2022-08-21 00:00:00,SNX/USDT,2.746097,2.799237,2.746097,2.758684,6554.16266224,18177.62057081243796
1661036400,2022-08-20 23:00:00,SNX/USDT,2.742076,2.781123,2.724521,2.747403,10222.40601376,28106.14203349695582
1661032800,2022-08-20 22:00:00,SNX/USDT,2.727344,2.766876,2.721453,2.739481,23929.72033855,65809.07914159194961
1661029200,2022-08-20 21:00:00,SNX/USDT,2.652701,2.728354,2.644465,2.726648,13029.47251063,34899.48209742356781
1661025600,2022-08-20 20:00:00,SNX/USDT,2.6599,2.727372,2.639999,2.651019,16641.34412658,44776.60481636421075
1661022000,2022-08-20 19:00:00,SNX/USDT,2.737256,2.744118,2.639999,2.654734,67608.34521526,181316.60946895896358
1661018400,2022-08-20 18:00:00,SNX/USDT,2.839346,2.85608,2.717999,2.73546,36836.86407139,101887.12425830748275
1661014800,2022-08-20 17:00:00,SNX/USDT,2.833901,2.856137,2.811706,2.845605,12930.08363582,36711.04314851175346
1661011200,2022-08-20 16:00:00,SNX/USDT,2.876391,2.87784,2.834552,2.834966,8077.53490175,23077.01237247924063
1661007600,2022-08-20 15:00:00,SNX/USDT,2.875102,2.880188,2.858332,2.876205,3323.49042196,9535.02624621367683
1661004000,2022-08-20 14:00:00,SNX/USDT,2.904557,2.909958,2.874182,2.881824,10978.37603717,31779.28600470653182
1661000400,2022-08-20 13:00:00,SNX/USDT,2.885711,2.906748,2.869667,2.904706,6311.23508907,18236.52140619713728
1660996800,2022-08-20 12:00:00,SNX/USDT,2.895811,2.912335,2.875971,2.884293,7399.4057387,21389.3739602404891
1660993200,2022-08-20 11:00:00,SNX/USDT,2.891521,2.912685,2.886217,2.895209,2614.44173731,7576.78994832863686
1660989600,2022-08-20 10:00:00,SNX/USDT,2.902011,2.902606,2.874392,2.891521,6026.05462743,17396.9350646797341
1660986000,2022-08-20 09:00:00,SNX/USDT,2.882144,2.90838,2.87336,2.905756,3544.1635342,10211.99485845109716
1660982400,2022-08-20 08:00:00,SNX/USDT,2.903722,2.90561,2.882618,2.886881,4001.91190018,11573.31259581832694
1660978800,2022-08-20 07:00:00,SNX/USDT,2.881207,2.913829,2.873216,2.904012,4140.11051941,11978.66615532564529
1660975200,2022-08-20 06:00:00,SNX/USDT,2.842552,2.888497,2.836788,2.888497,2951.22428182,8462.15786580213413
1660971600,2022-08-20 05:00:00,SNX/USDT,2.867722,2.868687,2.825047,2.836601,5382.7873477,15322.50677178918191
