https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX3S,Volume USDT
1644796800,2022-02-14 00:00:00,AVAX3S/USDT,1.334,1.4317,1.1082,1.1479,1006054.7165444,1284376.52175641203
1644710400,2022-02-13 00:00:00,AVAX3S/USDT,1.1902,1.3579,1.0828,1.3378,680815.20477982,828550.898803143207
1644624000,2022-02-12 00:00:00,AVAX3S/USDT,1.1657,1.3139,1.039,1.1867,1331201.70466793,1547357.010093059793
1644537600,2022-02-11 00:00:00,AVAX3S/USDT,0.8937,1.2384,0.8425,1.1674,1968472.10684237,1985150.045300467919
1644451200,2022-02-10 00:00:00,AVAX3S/USDT,0.9252,1.0981,0.773,0.8934,1480246.83399267,1362431.145795280993
1644364800,2022-02-09 00:00:00,AVAX3S/USDT,1.0515,1.13,0.8426,0.9229,728109.24205471,704366.301616373549
1644278400,2022-02-08 00:00:00,AVAX3S/USDT,1.2105,1.2687,0.7868,1.0545,1001249.14256395,1031589.969496135693
1644192000,2022-02-07 00:00:00,AVAX3S/USDT,1.4277,1.5191,1.0965,1.22,425345.83611836,523337.687907125801
1644105600,2022-02-06 00:00:00,AVAX3S/USDT,1.5338,1.7285,1.4221,1.4305,349440.02933825,541523.946084572698
1644019200,2022-02-05 00:00:00,AVAX3S/USDT,1.4949,1.6942,1.3057,1.5457,567918.94362255,847716.525378004819
1643932800,2022-02-04 00:00:00,AVAX3S/USDT,2.4676,2.5801,1.4762,1.5046,627085.75299748,1180965.375482117774
1643846400,2022-02-03 00:00:00,AVAX3S/USDT,2.5633,2.87,2.4041,2.4788,378153.75216779,991991.172856268497
1643760000,2022-02-02 00:00:00,AVAX3S/USDT,2.0682,2.6,1.9694,2.5633,420366.83404345,946715.421124805548
1643673600,2022-02-01 00:00:00,AVAX3S/USDT,2.4449,2.5793,2.0537,2.0875,273306.28106937,636284.605666210526
1643587200,2022-01-31 00:00:00,AVAX3S/USDT,2.6689,3.1,2.3514,2.4329,339316.60237049,951498.802637952786
1643500800,2022-01-30 00:00:00,AVAX3S/USDT,2.2929,2.77,2.2282,2.6572,312737.13356568,786919.413274139704
1643414400,2022-01-29 00:00:00,AVAX3S/USDT,2.9267,2.9668,2.06,2.2952,317674.46862331,768949.574259748456
1643328000,2022-01-28 00:00:00,AVAX3S/USDT,3.276,3.7531,2.8538,2.8967,264830.14118554,871822.071753917217
1643241600,2022-01-27 00:00:00,AVAX3S/USDT,3.1585,3.8549,2.85,3.2878,348290.67285604,1186164.73649470752
1643155200,2022-01-26 00:00:00,AVAX3S/USDT,2.8711,3.3396,2.1468,3.1437,320085.70014896,887620.234145701395
1643068800,2022-01-25 00:00:00,AVAX3S/USDT,3.7842,3.9952,2.401,2.8832,245080.71655147,804854.464175523944
1642982400,2022-01-24 00:00:00,AVAX3S/USDT,3.4595,5.1333,3.4595,3.7792,309284.52701927,1351761.888576691311
1642896000,2022-01-23 00:00:00,AVAX3S/USDT,4.6836,4.8195,2.9832,3.4668,164965.66193792,650998.836828791524
1642809600,2022-01-22 00:00:00,AVAX3S/USDT,3.6512,5.85,3.3926,4.656,322289.37729138,1476037.523223803695
1642723200,2022-01-21 00:00:00,AVAX3S/USDT,2.4678,3.8504,2.3735,3.6323,213781.65644051,668750.440425845759
1642636800,2022-01-20 00:00:00,AVAX3S/USDT,2.1859,2.5138,1.8067,2.4587,155478.36219111,325983.767813993618
1642550400,2022-01-19 00:00:00,AVAX3S/USDT,1.9494,2.2921,1.9348,2.1947,141822.27573767,299927.316996556367
1642464000,2022-01-18 00:00:00,AVAX3S/USDT,1.9144,2.1209,1.8702,1.9549,192569.09470194,384538.148334593503
1642377600,2022-01-17 00:00:00,AVAX3S/USDT,1.6207,2.0002,1.6061,1.9183,393958.85927943,722169.401339455993
1642291200,2022-01-16 00:00:00,AVAX3S/USDT,1.5783,1.6417,1.4924,1.6224,143977.9573916,227292.563705291641
1642204800,2022-01-15 00:00:00,AVAX3S/USDT,1.7336,1.7911,1.5044,1.5822,198914.96070957,329166.976769836028
1642118400,2022-01-14 00:00:00,AVAX3S/USDT,1.7834,1.9151,1.6615,1.7354,230980.21392863,408332.999863502796
1642032000,2022-01-13 00:00:00,AVAX3S/USDT,1.4849,1.8132,1.42,1.7874,274262.67777185,438140.98389729091
1641945600,2022-01-12 00:00:00,AVAX3S/USDT,1.8611,1.9086,1.4121,1.4864,236751.81987398,383497.386337264062
1641859200,2022-01-11 00:00:00,AVAX3S/USDT,2.2687,2.3781,1.7574,1.8666,216073.68930512,443731.066137451315
1641772800,2022-01-10 00:00:00,AVAX3S/USDT,1.9599,2.5681,1.842,2.2755,333624.42434089,731412.055314423133
1641686400,2022-01-09 00:00:00,AVAX3S/USDT,2.3955,2.4882,1.7404,1.9542,286604.52803823,583556.848608781099
1641600000,2022-01-08 00:00:00,AVAX3S/USDT,2.1645,2.75,1.95,2.3827,234336.98086745,550787.59713377951
1641513600,2022-01-07 00:00:00,AVAX3S/USDT,1.7139,2.272,1.7061,2.1699,394219.62017641,807360.051307000753
1641427200,2022-01-06 00:00:00,AVAX3S/USDT,1.5973,1.9173,1.5641,1.7139,244823.31237295,429481.219748783897
1641340800,2022-01-05 00:00:00,AVAX3S/USDT,1.3667,1.86,1.2386,1.5973,326537.63510357,499417.180148865548
1641254400,2022-01-04 00:00:00,AVAX3S/USDT,1.2082,1.3745,1.1703,1.368,212588.1125351,268103.106488272845
1641168000,2022-01-03 00:00:00,AVAX3S/USDT,1.065,1.2638,1.0444,1.213,293204.12739476,334415.753580930942
1641081600,2022-01-02 00:00:00,AVAX3S/USDT,1.0422,1.0948,0.9516,1.065,296953.47016724,302664.977311478793
1640995200,2022-01-01 00:00:00,AVAX3S/USDT,1.1905,1.2174,1.035,1.035,262423.64474408,296723.667507350499
1640908800,2021-12-31 00:00:00,AVAX3S/USDT,1.5474,1.6103,1.0879,1.19,337468.54678093,442143.80776261992
1640822400,2021-12-30 00:00:00,AVAX3S/USDT,1.4771,1.69,1.3837,1.5425,291043.17660175,444975.217235789594
1640736000,2021-12-29 00:00:00,AVAX3S/USDT,1.3394,1.5045,1.2129,1.4815,414435.88975361,564114.363147370137
1640649600,2021-12-28 00:00:00,AVAX3S/USDT,1.1385,1.4246,1.0474,1.3473,538819.20339375,656417.471492731084
