https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRK,Volume USDT
1644624000,2022-02-12 00:00:00,SRK/USDT,0.00159,0.00163,0.0015,0.00158,109815170.65473516,171654.9084579822505
1644537600,2022-02-11 00:00:00,SRK/USDT,0.00183,0.00187,0.00158,0.00158,195793720.51166007,341893.6518746637829
1644451200,2022-02-10 00:00:00,SRK/USDT,0.00217,0.00246,0.0017,0.00184,671095217.46842313,1371135.1597013232042
1644364800,2022-02-09 00:00:00,SRK/USDT,0.00166,0.00229,0.0016,0.00218,533553330.72541964,1062218.9192198823089
1644278400,2022-02-08 00:00:00,SRK/USDT,0.00162,0.00185,0.00158,0.00166,197929962.75040605,334750.4283872336167
1644192000,2022-02-07 00:00:00,SRK/USDT,0.00153,0.00171,0.0015,0.00163,206937451.00037545,328248.3762298772463
1644105600,2022-02-06 00:00:00,SRK/USDT,0.00153,0.00172,0.0015,0.00154,140681905.75806,221543.5337922719294
1644019200,2022-02-05 00:00:00,SRK/USDT,0.00162,0.00164,0.0015,0.00152,76282543.41329931,120086.5448629764636
1643932800,2022-02-04 00:00:00,SRK/USDT,0.00146,0.00166,0.00142,0.00162,181854743.80473163,283191.9934009472083
1643846400,2022-02-03 00:00:00,SRK/USDT,0.00139,0.00162,0.00133,0.00147,185110399.00823076,271669.562322638129
1643760000,2022-02-02 00:00:00,SRK/USDT,0.00144,0.00147,0.00136,0.00139,54356822.53577799,76552.1501560748121
1643673600,2022-02-01 00:00:00,SRK/USDT,0.00135,0.00146,0.00135,0.00144,64684308.54434452,90498.2309244082981
1643587200,2022-01-31 00:00:00,SRK/USDT,0.00151,0.00151,0.00132,0.00135,75334935.53700048,104222.9962416003057
1643500800,2022-01-30 00:00:00,SRK/USDT,0.00167,0.00167,0.00147,0.0015,134133527.80239695,204522.2545681050848
1643414400,2022-01-29 00:00:00,SRK/USDT,0.00135,0.00178,0.00135,0.00166,297042768.1030123,471573.1393676376189
1643328000,2022-01-28 00:00:00,SRK/USDT,0.0013,0.00144,0.00123,0.00135,129405384.29143802,172908.0699350784138
1643241600,2022-01-27 00:00:00,SRK/USDT,0.00134,0.0014,0.00125,0.00129,83420042.51388982,107621.5297499899928
1643155200,2022-01-26 00:00:00,SRK/USDT,0.00131,0.00146,0.00127,0.00134,150967770.71315683,205638.7603379944976
1643068800,2022-01-25 00:00:00,SRK/USDT,0.00132,0.00144,0.00126,0.00131,109716904.31209636,146126.157334608577
1642982400,2022-01-24 00:00:00,SRK/USDT,0.00149,0.00152,0.00113,0.00132,213360796.49281771,278508.7583915561256
1642896000,2022-01-23 00:00:00,SRK/USDT,0.00135,0.0015,0.00131,0.00149,104964771.08238032,145831.0347004154335
1642809600,2022-01-22 00:00:00,SRK/USDT,0.00142,0.00151,0.00121,0.00135,167752492.33134989,228247.0371466845064
1642723200,2022-01-21 00:00:00,SRK/USDT,0.00171,0.00174,0.0014,0.00141,340295695.78262758,519675.7667885248245
1642636800,2022-01-20 00:00:00,SRK/USDT,0.00213,0.00217,0.0017,0.00172,614793097.88177042,1160525.4637330689558
1642550400,2022-01-19 00:00:00,SRK/USDT,0.00176,0.00247,0.00162,0.00213,832768525.69771234,1765895.9474093538458
1642464000,2022-01-18 00:00:00,SRK/USDT,0.00185,0.00186,0.00155,0.00177,195523088.57823876,330379.0338367910612
1642377600,2022-01-17 00:00:00,SRK/USDT,0.002,0.00201,0.0018,0.00185,149409350.08995618,281539.6094472723409
1642291200,2022-01-16 00:00:00,SRK/USDT,0.00216,0.00218,0.0019,0.002,234137223.97968204,473524.336934830716
1642204800,2022-01-15 00:00:00,SRK/USDT,0.00226,0.00246,0.00215,0.00215,339870561.91807774,775587.3761566531773
1642118400,2022-01-14 00:00:00,SRK/USDT,0.00239,0.0026,0.00215,0.00226,456491618.94977625,1064768.8114523331799
1642032000,2022-01-13 00:00:00,SRK/USDT,0.00281,0.00312,0.00221,0.00239,672618237.90456756,1776995.5095198749564
1641945600,2022-01-12 00:00:00,SRK/USDT,0.00245,0.00521,0.00241,0.0028,4159662917.66397143,14479296.6282494854881
1641859200,2022-01-11 00:00:00,SRK/USDT,0.00103,0.00275,0.00103,0.00245,2459707996.15802672,4810079.7487705406991
1641772800,2022-01-10 00:00:00,SRK/USDT,0.00109,0.00114,0.00103,0.00103,33321628.96785013,35726.4842262492271
1641686400,2022-01-09 00:00:00,SRK/USDT,0.00109,0.00116,0.00103,0.00109,46570191.41880271,50103.2516450175172
1641600000,2022-01-08 00:00:00,SRK/USDT,0.00105,0.00113,0.00101,0.00109,88469489.5628422,94347.6331567883781
1641513600,2022-01-07 00:00:00,SRK/USDT,0.00117,0.00119,0.00103,0.00105,78641656.85737751,84933.5114845311806
1641427200,2022-01-06 00:00:00,SRK/USDT,0.00114,0.00119,0.00108,0.00119,138160483.88917372,157305.0905565010217
1641340800,2022-01-05 00:00:00,SRK/USDT,0.00142,0.00143,0.00094,0.00114,375191591.86008215,436631.2155051786556
1641254400,2022-01-04 00:00:00,SRK/USDT,0.00163,0.00165,0.00138,0.00141,331159543.85318799,498812.7411660806397
1641168000,2022-01-03 00:00:00,SRK/USDT,0.00182,0.00185,0.00159,0.00163,84092544.09952809,145961.3161649774838
1641081600,2022-01-02 00:00:00,SRK/USDT,0.00185,0.00187,0.00177,0.00182,44160457.57176375,80394.1588583345174
1640995200,2022-01-01 00:00:00,SRK/USDT,0.00179,0.00188,0.00176,0.00185,57401981.31011091,103614.3304564164353
1640908800,2021-12-31 00:00:00,SRK/USDT,0.00179,0.00195,0.0017,0.00179,148351723.70875036,267329.0994531698924
1640822400,2021-12-30 00:00:00,SRK/USDT,0.00195,0.00199,0.00173,0.00179,72795314.71947253,136313.2855782725206
1640736000,2021-12-29 00:00:00,SRK/USDT,0.00204,0.00208,0.00186,0.00194,55517292.71266656,110247.1594251006222
1640649600,2021-12-28 00:00:00,SRK/USDT,0.00221,0.00222,0.00198,0.00204,67738272.58882658,139850.6816606904311
