https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EFX,Volume USDT
1644105600,2022-02-06 00:00:00,EFX/USDT,0.01524,0.01557,0.01496,0.01534,440049.7103775,6722.0941319332763
1644019200,2022-02-05 00:00:00,EFX/USDT,0.01572,0.01583,0.015,0.01524,818712.15008584,12566.4631702431454
1643932800,2022-02-04 00:00:00,EFX/USDT,0.01427,0.01602,0.01409,0.01582,1085320.10717076,16374.6898801565367
1643846400,2022-02-03 00:00:00,EFX/USDT,0.01418,0.01481,0.01389,0.01416,1456422.34822276,20812.1555280408787
1643760000,2022-02-02 00:00:00,EFX/USDT,0.01447,0.01517,0.01392,0.01405,1793967.16431548,25899.5013868504814
1643673600,2022-02-01 00:00:00,EFX/USDT,0.01519,0.01544,0.01447,0.01447,1558522.68203899,23288.5741816282928
1643587200,2022-01-31 00:00:00,EFX/USDT,0.01557,0.01574,0.01471,0.01519,1560606.31673191,23740.7199706953699
1643500800,2022-01-30 00:00:00,EFX/USDT,0.01564,0.01647,0.01492,0.01557,2906181.17728883,45750.5192189650697
1643414400,2022-01-29 00:00:00,EFX/USDT,0.01514,0.01657,0.01501,0.01564,2202412.54586224,34496.6679812128633
1643328000,2022-01-28 00:00:00,EFX/USDT,0.0146,0.01628,0.01438,0.01514,3516980.12955575,53329.7837491677605
1643241600,2022-01-27 00:00:00,EFX/USDT,0.01444,0.01472,0.01355,0.01471,1693588.35670707,24037.5847536805726
1643155200,2022-01-26 00:00:00,EFX/USDT,0.01469,0.01529,0.0141,0.01431,2318021.44907733,33831.1973283556925
1643068800,2022-01-25 00:00:00,EFX/USDT,0.01399,0.01484,0.01347,0.01474,1338994.98939863,18801.7338262026141
1642982400,2022-01-24 00:00:00,EFX/USDT,0.01482,0.01482,0.01332,0.01399,2033900.8807486,28665.8209263582339
1642896000,2022-01-23 00:00:00,EFX/USDT,0.01427,0.0158,0.01424,0.01479,2534240.37127823,38394.0827997428707
1642809600,2022-01-22 00:00:00,EFX/USDT,0.01582,0.01602,0.01419,0.01427,3302008.78961503,50161.8757937642021
1642723200,2022-01-21 00:00:00,EFX/USDT,0.01669,0.01714,0.01551,0.01582,2066261.62151362,34057.6176677920789
1642636800,2022-01-20 00:00:00,EFX/USDT,0.01829,0.01919,0.01652,0.01669,2443176.16057576,43947.8328394545229
1642550400,2022-01-19 00:00:00,EFX/USDT,0.01851,0.01887,0.01772,0.01846,2114387.69954407,38788.4230086992413
1642464000,2022-01-18 00:00:00,EFX/USDT,0.01985,0.02022,0.018,0.01851,2699171.73163459,51090.7335134547165
1642377600,2022-01-17 00:00:00,EFX/USDT,0.02042,0.02123,0.0195,0.01985,5492583.79234165,110062.9101451328667
1642291200,2022-01-16 00:00:00,EFX/USDT,0.01978,0.028,0.01956,0.02023,22641050.49804776,540605.2316812292863
1642204800,2022-01-15 00:00:00,EFX/USDT,0.01995,0.02066,0.01924,0.01976,1576161.14715745,31697.8461525273772
1642118400,2022-01-14 00:00:00,EFX/USDT,0.01964,0.02399,0.01931,0.01995,5658186.20019342,119279.290852204097
1642032000,2022-01-13 00:00:00,EFX/USDT,0.0211,0.02121,0.01919,0.01964,2715802.38446721,54936.0780006093693
1641945600,2022-01-12 00:00:00,EFX/USDT,0.02,0.024,0.01875,0.02112,14227361.86002754,308427.9702705286973
1641859200,2022-01-11 00:00:00,EFX/USDT,0.01758,0.02405,0.0168,0.02,16493163.82766983,342266.7339561738145
1641772800,2022-01-10 00:00:00,EFX/USDT,0.01928,0.0194,0.01578,0.01742,10183164.34276963,174800.6392865483665
1641686400,2022-01-09 00:00:00,EFX/USDT,0.0157,0.0275,0.01538,0.01928,37067682.07503884,804558.1501967324559
1641600000,2022-01-08 00:00:00,EFX/USDT,0.01587,0.01649,0.01528,0.01581,1926049.19097172,30622.9794988952862
1641513600,2022-01-07 00:00:00,EFX/USDT,0.01764,0.01778,0.01582,0.016,2369875.80419012,39328.4276992279094
1641427200,2022-01-06 00:00:00,EFX/USDT,0.01965,0.01965,0.01715,0.01749,7398529.35774377,135022.5265933199662
1641340800,2022-01-05 00:00:00,EFX/USDT,0.01837,0.031,0.01805,0.01964,45784236.27729409,1085613.1169174270916
1641254400,2022-01-04 00:00:00,EFX/USDT,0.01817,0.01874,0.01785,0.01837,1906446.99916048,35102.3434795193892
1641168000,2022-01-03 00:00:00,EFX/USDT,0.0185,0.01874,0.0181,0.01818,932564.89732182,17229.311311598771
1641081600,2022-01-02 00:00:00,EFX/USDT,0.01855,0.01923,0.0181,0.01847,1121219.50571579,20670.6646962676797
1640995200,2022-01-01 00:00:00,EFX/USDT,0.01856,0.01972,0.0181,0.01851,1267329.97597932,23910.9515569803524
1640908800,2021-12-31 00:00:00,EFX/USDT,0.01923,0.01995,0.01817,0.01856,721040.6055048,13740.734066115656
1640822400,2021-12-30 00:00:00,EFX/USDT,0.0195,0.0199,0.01903,0.01909,659856.1005158,12737.3325407602035
1640736000,2021-12-29 00:00:00,EFX/USDT,0.02018,0.021,0.01948,0.01948,1411261.39053245,28575.9751208565436
