https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOO,Volume USDT
1644537600,2022-02-11 00:00:00,WOO/USDT,0.66455,0.68565,0.563,0.578,9876461.86942137,6223680.4407347847797
1644451200,2022-02-10 00:00:00,WOO/USDT,0.73237,0.74077,0.66011,0.6645,9779453.74867961,6886501.0827694251953
1644364800,2022-02-09 00:00:00,WOO/USDT,0.76306,0.81,0.71651,0.73328,9068145.01484657,6817455.2668037328614
1644278400,2022-02-08 00:00:00,WOO/USDT,0.68852,0.8753,0.67544,0.7637,28186020.86635867,22056126.4407562229659
1644192000,2022-02-07 00:00:00,WOO/USDT,0.67608,0.7229,0.64396,0.68768,6736011.5820177,4598014.702835087289
1644105600,2022-02-06 00:00:00,WOO/USDT,0.62408,0.6823,0.61454,0.6756,4666587.40134577,2983823.1629399349731
1644019200,2022-02-05 00:00:00,WOO/USDT,0.62482,0.68529,0.60951,0.62412,7087519.89439231,4548087.67912768851
1643932800,2022-02-04 00:00:00,WOO/USDT,0.5367,0.63597,0.53528,0.62375,7890754.54417895,4634027.7613292734316
1643846400,2022-02-03 00:00:00,WOO/USDT,0.52029,0.54499,0.50251,0.5368,4529887.15021899,2376036.0891689335501
1643760000,2022-02-02 00:00:00,WOO/USDT,0.57401,0.59349,0.51495,0.51962,4763137.61871687,2634422.8987021446752
1643673600,2022-02-01 00:00:00,WOO/USDT,0.57731,0.6,0.56326,0.57416,4506323.7459094,2613738.7317429371549
1643587200,2022-01-31 00:00:00,WOO/USDT,0.55723,0.58632,0.5163,0.57737,8028132.84408789,4408161.2783256213306
1643500800,2022-01-30 00:00:00,WOO/USDT,0.59656,0.61072,0.54626,0.55594,5615639.46216208,3278286.4902931438091
1643414400,2022-01-29 00:00:00,WOO/USDT,0.58541,0.615,0.55805,0.59416,6571636.82301475,3847720.7877775236259
1643328000,2022-01-28 00:00:00,WOO/USDT,0.5869,0.61786,0.545,0.5851,5935536.18068403,3444391.8258305868473
1643241600,2022-01-27 00:00:00,WOO/USDT,0.60752,0.63602,0.55818,0.58594,5845919.46205632,3471169.7266998845741
1643155200,2022-01-26 00:00:00,WOO/USDT,0.63357,0.68,0.57377,0.60772,9407022.00213415,5933575.4612818788057
1643068800,2022-01-25 00:00:00,WOO/USDT,0.58671,0.69429,0.56428,0.63353,11371019.29949712,7177362.5414996009347
1642982400,2022-01-24 00:00:00,WOO/USDT,0.62453,0.664,0.49271,0.58556,11143240.19769655,6227265.3726246665735
1642896000,2022-01-23 00:00:00,WOO/USDT,0.54785,0.6368,0.515,0.62455,8251376.24397689,4839554.3977607384397
1642809600,2022-01-22 00:00:00,WOO/USDT,0.65536,0.68609,0.46839,0.5478,12143321.93954762,6756152.505021585511
1642723200,2022-01-21 00:00:00,WOO/USDT,0.78174,0.81355,0.62558,0.65478,10363027.77532889,7529578.0385650801344
1642636800,2022-01-20 00:00:00,WOO/USDT,0.7824,0.95413,0.77344,0.78174,9829501.171696,8462785.2454798333485
1642550400,2022-01-19 00:00:00,WOO/USDT,0.83747,0.8396,0.75,0.78356,4379748.15227951,3450495.6781573182282
1642464000,2022-01-18 00:00:00,WOO/USDT,0.86932,0.879,0.77227,0.83758,6605273.41643398,5396467.0336029923856
1642377600,2022-01-17 00:00:00,WOO/USDT,0.92322,0.9361,0.81968,0.8674,6656868.57336059,5761763.4445304486587
1642291200,2022-01-16 00:00:00,WOO/USDT,0.94994,0.964,0.91,0.92322,4902252.76733351,4562494.0790540204608
1642204800,2022-01-15 00:00:00,WOO/USDT,0.99856,1.01123,0.947,0.94994,3517102.81567094,3439936.9106058162966
1642118400,2022-01-14 00:00:00,WOO/USDT,0.96,1.01305,0.92075,1.00085,5635033.63898709,5437744.4954335621405
1642032000,2022-01-13 00:00:00,WOO/USDT,1.03778,1.04778,0.94763,0.95988,5867888.55859835,5863509.0994061466458
1641945600,2022-01-12 00:00:00,WOO/USDT,0.99451,1.064,0.9662,1.03774,6192882.43359284,6311229.2765321314062
1641859200,2022-01-11 00:00:00,WOO/USDT,0.93156,1.03075,0.9,0.9927,8682423.95436664,8367730.9082655521583
1641772800,2022-01-10 00:00:00,WOO/USDT,0.9558,0.97288,0.851,0.93155,9241130.98956092,8520479.9780622878739
1641686400,2022-01-09 00:00:00,WOO/USDT,0.9057,0.98725,0.8675,0.95559,7231371.96984665,6727484.0703367551227
1641600000,2022-01-08 00:00:00,WOO/USDT,0.95102,1.00605,0.846,0.90593,7599464.32540459,7002477.3296526021247
1641513600,2022-01-07 00:00:00,WOO/USDT,1.03114,1.03823,0.90001,0.95102,12536482.99534909,12089172.8424450806905
1641427200,2022-01-06 00:00:00,WOO/USDT,1.07886,1.098,0.92505,1.02998,14208871.17888209,14579318.3456500684071
1641340800,2022-01-05 00:00:00,WOO/USDT,1.19744,1.28538,1.001,1.07894,18108855.1804665,20792317.1558273695719
1641254400,2022-01-04 00:00:00,WOO/USDT,0.952,1.22,0.91006,1.19966,18729808.51539368,20678208.7151007129429
1641168000,2022-01-03 00:00:00,WOO/USDT,1.00319,1.02,0.90155,0.95152,6005359.82321273,5765248.0365643428364
1641081600,2022-01-02 00:00:00,WOO/USDT,0.93804,1.05613,0.91055,1.00555,6323778.59835663,6228587.2753997058971
1640995200,2022-01-01 00:00:00,WOO/USDT,0.86697,0.965,0.85117,0.93718,3128590.41383353,2836908.8340594221124
1640908800,2021-12-31 00:00:00,WOO/USDT,0.87226,0.92796,0.8435,0.86428,4359745.16419623,3860255.8230093135309
1640822400,2021-12-30 00:00:00,WOO/USDT,0.84517,0.9155,0.81534,0.87231,5826044.67718437,5109499.2316604993871
1640736000,2021-12-29 00:00:00,WOO/USDT,0.90278,0.95498,0.81855,0.84551,4829504.45078552,4297512.7029711005802
1640649600,2021-12-28 00:00:00,WOO/USDT,1.01638,1.04,0.88064,0.90278,8122478.47768011,7788079.3646958930132
