https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VEGA,Volume USDT
1660676400,2022-08-16 19:00:00,VEGA/USDT,1.616,1.6208,1.6014,1.6014,1674.3531,2693.35896157
1660672800,2022-08-16 18:00:00,VEGA/USDT,1.5973,1.6152,1.5886,1.6099,1910.4368,3061.12263786
1660669200,2022-08-16 17:00:00,VEGA/USDT,1.6222,1.638,1.5904,1.5904,5349.9742,8699.1090935
1660665600,2022-08-16 16:00:00,VEGA/USDT,1.5958,1.6214,1.5904,1.6176,3436.0799,5526.61856312
1660662000,2022-08-16 15:00:00,VEGA/USDT,1.6024,1.6024,1.5874,1.6001,3942.1124,6298.85701598
1660658400,2022-08-16 14:00:00,VEGA/USDT,1.6425,1.6425,1.604,1.604,3597.0887,5795.19104066
1660654800,2022-08-16 13:00:00,VEGA/USDT,1.6107,1.6425,1.6107,1.636,2079.829,3395.76001788
1660651200,2022-08-16 12:00:00,VEGA/USDT,1.6129,1.6129,1.611,1.611,216.7098,349.13676083
1660647600,2022-08-16 11:00:00,VEGA/USDT,1.5723,1.6118,1.5627,1.6118,3726.9661,5880.54306527
1660644000,2022-08-16 10:00:00,VEGA/USDT,1.6311,1.6443,1.5599,1.5723,4183.3679,6576.46304323
1660640400,2022-08-16 09:00:00,VEGA/USDT,1.6436,1.6557,1.6222,1.6311,1293.6779,2105.48680045
1660636800,2022-08-16 08:00:00,VEGA/USDT,1.6436,1.6436,1.6436,1.6436,0,0
1660633200,2022-08-16 07:00:00,VEGA/USDT,1.6436,1.6436,1.6436,1.6436,0,0
1660629600,2022-08-16 06:00:00,VEGA/USDT,1.5722,1.6436,1.5499,1.6436,8298.5605,13216.38376113
1660626000,2022-08-16 05:00:00,VEGA/USDT,1.704,1.7175,1.5742,1.5742,39883.4114,65630.57177791
1660622400,2022-08-16 04:00:00,VEGA/USDT,1.6949,1.7111,1.6949,1.7111,46.0161,78.52290082
1660618800,2022-08-16 03:00:00,VEGA/USDT,1.6789,1.6905,1.6648,1.6905,9029.8574,15161.42498313
1660615200,2022-08-16 02:00:00,VEGA/USDT,1.583,1.6864,1.5733,1.6707,72352.6743,118648.74382679
1660611600,2022-08-16 01:00:00,VEGA/USDT,1.696,1.7118,1.5825,1.5829,34962.4906,57817.97958245
1660608000,2022-08-16 00:00:00,VEGA/USDT,1.7144,1.7144,1.6673,1.6948,20212.7715,34497.88638792
1660604400,2022-08-15 23:00:00,VEGA/USDT,1.7175,1.7445,1.68,1.7174,28768.3225,49374.43377697
1660600800,2022-08-15 22:00:00,VEGA/USDT,1.6483,1.728,1.6323,1.7175,63783.9037,106474.67302423
1660597200,2022-08-15 21:00:00,VEGA/USDT,1.6417,1.6482,1.6417,1.6482,0.6966,1.14751526
1660593600,2022-08-15 20:00:00,VEGA/USDT,1.6303,1.6394,1.6294,1.6336,1794.1388,2932.30292635
1660590000,2022-08-15 19:00:00,VEGA/USDT,1.6677,1.6677,1.6294,1.6303,4411.6011,7305.64657103
1660586400,2022-08-15 18:00:00,VEGA/USDT,1.6737,1.6778,1.6677,1.6778,70.4723,117.56229003
1660582800,2022-08-15 17:00:00,VEGA/USDT,1.6771,1.6775,1.6606,1.6606,1017.6333,1695.57471258
1660579200,2022-08-15 16:00:00,VEGA/USDT,1.6725,1.6846,1.6706,1.6745,152.9177,256.78384265
1660575600,2022-08-15 15:00:00,VEGA/USDT,1.6455,1.6818,1.6455,1.6725,210.5193,353.52671299
1660572000,2022-08-15 14:00:00,VEGA/USDT,1.6295,1.6615,1.6295,1.6501,1573.2094,2596.6240214
1660568400,2022-08-15 13:00:00,VEGA/USDT,1.7042,1.7042,1.6207,1.6366,9619.2168,16075.50363929
1660564800,2022-08-15 12:00:00,VEGA/USDT,1.7042,1.7146,1.7042,1.7146,49.076,84.11959312
1660561200,2022-08-15 11:00:00,VEGA/USDT,1.714,1.714,1.7131,1.7131,1052.9954,1804.41425768
1660557600,2022-08-15 10:00:00,VEGA/USDT,1.7113,1.7244,1.7011,1.714,2397.4848,4103.08824099
1660554000,2022-08-15 09:00:00,VEGA/USDT,1.7195,1.7196,1.7011,1.7011,371.2703,637.04185538
1660550400,2022-08-15 08:00:00,VEGA/USDT,1.7109,1.7216,1.7,1.7216,1132.1283,1927.97401406
1660546800,2022-08-15 07:00:00,VEGA/USDT,1.7175,1.7175,1.7,1.7018,147.4888,251.24301745
1660543200,2022-08-15 06:00:00,VEGA/USDT,1.73,1.7377,1.718,1.718,1607.1553,2769.90465096
1660539600,2022-08-15 05:00:00,VEGA/USDT,1.7399,1.7399,1.73,1.73,26.6555,46.11483571
1660536000,2022-08-15 04:00:00,VEGA/USDT,1.7429,1.7429,1.7317,1.7317,119.2814,206.58756775
1660532400,2022-08-15 03:00:00,VEGA/USDT,1.7305,1.743,1.7304,1.7429,58.4797,101.21235261
1660528800,2022-08-15 02:00:00,VEGA/USDT,1.7315,1.7339,1.7311,1.7316,81.5087,141.10934176
1660525200,2022-08-15 01:00:00,VEGA/USDT,1.7251,1.7325,1.7147,1.7325,1610.3344,2784.63743854
1660521600,2022-08-15 00:00:00,VEGA/USDT,1.7188,1.7233,1.71,1.71,1258.3281,2163.24590343
1660518000,2022-08-14 23:00:00,VEGA/USDT,1.7318,1.7338,1.7214,1.7214,1099.13,1894.23461411
1660514400,2022-08-14 22:00:00,VEGA/USDT,1.7319,1.7324,1.7318,1.7324,302.3983,523.7071264
1660510800,2022-08-14 21:00:00,VEGA/USDT,1.744,1.7441,1.7318,1.7441,85.3426,148.23629584
1660507200,2022-08-14 20:00:00,VEGA/USDT,1.7402,1.7412,1.7323,1.7383,1566.2267,2720.74243334
1660503600,2022-08-14 19:00:00,VEGA/USDT,1.7323,1.744,1.7323,1.7359,623.4399,1085.22553466
1660500000,2022-08-14 18:00:00,VEGA/USDT,1.717,1.731,1.717,1.728,2767.806,4779.29869884
1660496400,2022-08-14 17:00:00,VEGA/USDT,1.7687,1.7702,1.7101,1.7221,1352.0316,2354.76297644
1660492800,2022-08-14 16:00:00,VEGA/USDT,1.767,1.7866,1.767,1.7687,1350.8038,2403.75668807
1660489200,2022-08-14 15:00:00,VEGA/USDT,1.7801,1.7995,1.767,1.767,3349.6043,5960.83935763
1660485600,2022-08-14 14:00:00,VEGA/USDT,1.7896,1.7972,1.7859,1.7859,52.8409,94.75332754
1660482000,2022-08-14 13:00:00,VEGA/USDT,1.7734,1.7896,1.7627,1.7896,114.1371,201.79820125
1660478400,2022-08-14 12:00:00,VEGA/USDT,1.7524,1.7724,1.7465,1.7724,4055.7949,7137.36795293
1660474800,2022-08-14 11:00:00,VEGA/USDT,1.744,1.75,1.74,1.7472,1646.4256,2876.65449899
1660471200,2022-08-14 10:00:00,VEGA/USDT,1.7571,1.7575,1.7449,1.7449,220.0269,386.46179934
1660467600,2022-08-14 09:00:00,VEGA/USDT,1.7572,1.7572,1.7449,1.7449,180.761,317.58107321
1660464000,2022-08-14 08:00:00,VEGA/USDT,1.813,1.8214,1.758,1.758,2827.943,5100.4033167
1660460400,2022-08-14 07:00:00,VEGA/USDT,1.7799,1.81,1.7785,1.81,580.1202,1040.51462851
1660456800,2022-08-14 06:00:00,VEGA/USDT,1.7214,1.7919,1.714,1.7707,24232.1282,42763.95988107
1660453200,2022-08-14 05:00:00,VEGA/USDT,1.7096,1.8354,1.6982,1.7358,103457.7843,181650.15394868
1660449600,2022-08-14 04:00:00,VEGA/USDT,1.7239,1.8072,1.6982,1.7131,39538.6522,68427.79485593
1660446000,2022-08-14 03:00:00,VEGA/USDT,1.7153,1.7239,1.6843,1.7239,6028.0697,10246.17057523
1660442400,2022-08-14 02:00:00,VEGA/USDT,1.7851,1.7858,1.71,1.71,16902.8814,29514.52265559
1660438800,2022-08-14 01:00:00,VEGA/USDT,1.7851,1.7852,1.7851,1.7851,42.9035,76.5871204
1660435200,2022-08-14 00:00:00,VEGA/USDT,1.7866,1.7866,1.7849,1.7852,0.5272,0.9415704
1660431600,2022-08-13 23:00:00,VEGA/USDT,1.7978,1.8007,1.7854,1.7854,237.3522,425.36777287
1660428000,2022-08-13 22:00:00,VEGA/USDT,1.7871,1.7871,1.7871,1.7871,35.8715,64.10595765
1660424400,2022-08-13 21:00:00,VEGA/USDT,1.7919,1.7957,1.7837,1.7837,1833.3857,3285.82615813
1660420800,2022-08-13 20:00:00,VEGA/USDT,1.8037,1.8037,1.7846,1.788,303.9755,543.01348518
1660417200,2022-08-13 19:00:00,VEGA/USDT,1.8203,1.8203,1.8038,1.8179,2734.302,4961.6802623
1660413600,2022-08-13 18:00:00,VEGA/USDT,1.7943,1.8245,1.7943,1.8167,241.6689,439.22501773
1660410000,2022-08-13 17:00:00,VEGA/USDT,1.7847,1.7943,1.7802,1.7943,62.9584,112.57965611
1660406400,2022-08-13 16:00:00,VEGA/USDT,1.7737,1.7818,1.764,1.7818,875.4435,1553.345597
1660402800,2022-08-13 15:00:00,VEGA/USDT,1.7919,1.7921,1.7623,1.7623,1107.1448,1964.0193607
1660399200,2022-08-13 14:00:00,VEGA/USDT,1.7761,1.7824,1.7735,1.7823,544.6591,967.50864133
1660395600,2022-08-13 13:00:00,VEGA/USDT,1.8014,1.8014,1.776,1.776,719.4992,1286.730242
1660392000,2022-08-13 12:00:00,VEGA/USDT,1.8447,1.8447,1.8018,1.8018,1344.1271,2463.26430727
1660388400,2022-08-13 11:00:00,VEGA/USDT,1.8447,1.8447,1.8447,1.8447,1125.926,2076.9956922
1660384800,2022-08-13 10:00:00,VEGA/USDT,1.8179,1.8496,1.8166,1.8447,3458.5714,6361.52183275
1660381200,2022-08-13 09:00:00,VEGA/USDT,1.7791,1.8178,1.7791,1.8165,1497.5424,2696.97270394
1660377600,2022-08-13 08:00:00,VEGA/USDT,1.781,1.7884,1.7776,1.7793,1589.2417,2834.9799687
1660374000,2022-08-13 07:00:00,VEGA/USDT,1.781,1.781,1.781,1.781,40.7475,72.5712975
1660370400,2022-08-13 06:00:00,VEGA/USDT,1.7797,1.79,1.776,1.776,50.4277,90.11434989
1660366800,2022-08-13 05:00:00,VEGA/USDT,1.7842,1.8,1.7771,1.7801,1180.164,2113.96109615
1660363200,2022-08-13 04:00:00,VEGA/USDT,1.767,1.7844,1.76,1.7827,356.932,635.18940374
1660359600,2022-08-13 03:00:00,VEGA/USDT,1.7641,1.7788,1.7597,1.765,2680.315,4727.93910326
1660356000,2022-08-13 02:00:00,VEGA/USDT,1.7725,1.7725,1.7593,1.7606,727.4971,1281.37495341
1660352400,2022-08-13 01:00:00,VEGA/USDT,1.7724,1.7724,1.7593,1.7594,185.2465,327.40194964
1660348800,2022-08-13 00:00:00,VEGA/USDT,1.7635,1.835,1.7495,1.7723,23882.9634,42473.02889871
1660345200,2022-08-12 23:00:00,VEGA/USDT,1.7783,1.7978,1.7641,1.7641,3138.2137,5594.16315738
1660341600,2022-08-12 22:00:00,VEGA/USDT,1.7783,1.7783,1.7783,1.7783,1.4632,2.60200856
1660338000,2022-08-12 21:00:00,VEGA/USDT,1.7683,1.7683,1.7683,1.7683,0,0
1660334400,2022-08-12 20:00:00,VEGA/USDT,1.7607,1.7935,1.7607,1.7683,342.2385,610.36530497
1660330800,2022-08-12 19:00:00,VEGA/USDT,1.7509,1.7607,1.7509,1.7607,1114.1789,1955.46503007
1660327200,2022-08-12 18:00:00,VEGA/USDT,1.7414,1.751,1.7361,1.7509,683.6806,1190.93370584
1660323600,2022-08-12 17:00:00,VEGA/USDT,1.728,1.7415,1.7253,1.7313,116.3371,201.2023027
1660320000,2022-08-12 16:00:00,VEGA/USDT,1.7354,1.7355,1.7354,1.7355,15.939,27.66202224
1660316400,2022-08-12 15:00:00,VEGA/USDT,1.7356,1.7356,1.728,1.728,1.3927,2.41527289
1660312800,2022-08-12 14:00:00,VEGA/USDT,1.7092,1.75,1.7092,1.7356,1842.2115,3191.51323857
1660309200,2022-08-12 13:00:00,VEGA/USDT,1.6851,1.7117,1.678,1.7093,2136.0306,3625.28084659
1660305600,2022-08-12 12:00:00,VEGA/USDT,1.735,1.735,1.678,1.6847,4142.5528,7057.2033035
1660302000,2022-08-12 11:00:00,VEGA/USDT,1.7533,1.7533,1.7304,1.7352,314.6721,548.33305517
1660298400,2022-08-12 10:00:00,VEGA/USDT,1.7522,1.754,1.7426,1.7426,300.3932,524.64486527
1660294800,2022-08-12 09:00:00,VEGA/USDT,1.7476,1.7522,1.7419,1.7419,24.2586,42.25811479
1660291200,2022-08-12 08:00:00,VEGA/USDT,1.7446,1.7472,1.7378,1.7472,494.2681,862.24780944
1660287600,2022-08-12 07:00:00,VEGA/USDT,1.751,1.751,1.7378,1.7378,8.7489,15.23314602
1660284000,2022-08-12 06:00:00,VEGA/USDT,1.7622,1.7622,1.7622,1.7622,129.8434,228.81003948
1660280400,2022-08-12 05:00:00,VEGA/USDT,1.7647,1.7647,1.7516,1.7516,48.5449,85.38955189
1660276800,2022-08-12 04:00:00,VEGA/USDT,1.7626,1.7733,1.7624,1.7664,342.2533,604.01606714
1660273200,2022-08-12 03:00:00,VEGA/USDT,1.7732,1.7733,1.7626,1.7626,566.319,999.69946593
1660269600,2022-08-12 02:00:00,VEGA/USDT,1.7683,1.7683,1.7582,1.7626,1770.2306,3122.3860721
1660266000,2022-08-12 01:00:00,VEGA/USDT,1.7338,1.78,1.7338,1.7757,1372.9079,2428.07181799
1660262400,2022-08-12 00:00:00,VEGA/USDT,1.7491,1.8071,1.7,1.7323,33113.6564,57603.07007167
1660258800,2022-08-11 23:00:00,VEGA/USDT,1.7635,1.7635,1.751,1.751,2005.3965,3530.58134727
1660255200,2022-08-11 22:00:00,VEGA/USDT,1.7735,1.7841,1.7635,1.7635,5096.4393,8996.38349337
1660251600,2022-08-11 21:00:00,VEGA/USDT,1.7758,1.7847,1.7758,1.7772,425.0389,754.9553791
1660248000,2022-08-11 20:00:00,VEGA/USDT,1.7811,1.7847,1.7811,1.7811,1.2531,2.23227837
1660244400,2022-08-11 19:00:00,VEGA/USDT,1.766,1.7818,1.766,1.7817,382.8078,679.39160832
1660240800,2022-08-11 18:00:00,VEGA/USDT,1.766,1.7739,1.766,1.766,141.5814,250.866975
1660237200,2022-08-11 17:00:00,VEGA/USDT,1.7661,1.7765,1.766,1.766,225.2756,398.43347602
1660233600,2022-08-11 16:00:00,VEGA/USDT,1.7832,1.7832,1.7635,1.766,4611.8792,8180.69471517
1660230000,2022-08-11 15:00:00,VEGA/USDT,1.7754,1.7874,1.7754,1.7832,600.4613,1069.3229032
1660226400,2022-08-11 14:00:00,VEGA/USDT,1.7719,1.7834,1.7719,1.7719,398.2535,707.33455479
1660222800,2022-08-11 13:00:00,VEGA/USDT,1.7727,1.78,1.7703,1.7717,1024.2265,1820.20462309
1660219200,2022-08-11 12:00:00,VEGA/USDT,1.7656,1.7759,1.7655,1.7738,1633.6386,2893.43573589
1660215600,2022-08-11 11:00:00,VEGA/USDT,1.7671,1.7751,1.7655,1.7751,880.0659,1554.91926984
1660212000,2022-08-11 10:00:00,VEGA/USDT,1.776,1.7784,1.767,1.7671,1021.6063,1811.63224489
1660208400,2022-08-11 09:00:00,VEGA/USDT,1.772,1.7777,1.772,1.7763,164.8963,292.96352464
1660204800,2022-08-11 08:00:00,VEGA/USDT,1.7781,1.7782,1.7721,1.7722,134.2792,238.71529269
1660201200,2022-08-11 07:00:00,VEGA/USDT,1.7745,1.7796,1.772,1.7781,448.126,795.78507294
1660197600,2022-08-11 06:00:00,VEGA/USDT,1.776,1.776,1.772,1.7721,258.6331,458.52117184
1660194000,2022-08-11 05:00:00,VEGA/USDT,1.7824,1.7835,1.772,1.772,929.8717,1651.00607288
1660190400,2022-08-11 04:00:00,VEGA/USDT,1.7831,1.7896,1.7759,1.7824,393.5005,701.71865375
1660186800,2022-08-11 03:00:00,VEGA/USDT,1.776,1.7817,1.768,1.7731,136.3861,242.25920523
1660183200,2022-08-11 02:00:00,VEGA/USDT,1.7665,1.7755,1.7345,1.7755,9049.7858,15829.95371725
1660179600,2022-08-11 01:00:00,VEGA/USDT,1.7725,1.786,1.7659,1.7665,1790.3021,3185.5363479
1660176000,2022-08-11 00:00:00,VEGA/USDT,1.7783,1.7784,1.7623,1.7623,183.2638,325.45472123
1660172400,2022-08-10 23:00:00,VEGA/USDT,1.7954,1.8427,1.7595,1.7919,9001.9781,16129.29676921
1660168800,2022-08-10 22:00:00,VEGA/USDT,1.8135,1.8135,1.7863,1.7954,1388.1715,2499.09801939
1660165200,2022-08-10 21:00:00,VEGA/USDT,1.7847,1.813,1.7823,1.813,1365.2975,2459.82784504
1660161600,2022-08-10 20:00:00,VEGA/USDT,1.7739,1.7812,1.7715,1.7812,123.4202,219.39010081
1660158000,2022-08-10 19:00:00,VEGA/USDT,1.8131,1.8132,1.7551,1.7599,8481.185,15121.12247601
1660154400,2022-08-10 18:00:00,VEGA/USDT,1.832,1.832,1.8166,1.821,440.1203,801.34912167
1660150800,2022-08-10 17:00:00,VEGA/USDT,1.821,1.8521,1.821,1.8333,2509.5415,4611.64784898
1660147200,2022-08-10 16:00:00,VEGA/USDT,1.821,1.8276,1.821,1.821,98.5771,179.80733112
1660143600,2022-08-10 15:00:00,VEGA/USDT,1.821,1.8268,1.821,1.8268,71.151,129.8604363
1660140000,2022-08-10 14:00:00,VEGA/USDT,1.8229,1.8394,1.821,1.821,754.9823,1379.5656271
1660136400,2022-08-10 13:00:00,VEGA/USDT,1.8241,1.834,1.821,1.821,1468.2661,2677.8084459
1660132800,2022-08-10 12:00:00,VEGA/USDT,1.7622,1.8472,1.7395,1.834,9113.7786,16479.18099552
1660129200,2022-08-10 11:00:00,VEGA/USDT,1.7601,1.7629,1.7544,1.761,424.275,746.11189093
1660125600,2022-08-10 10:00:00,VEGA/USDT,1.7763,1.7967,1.76,1.7601,3245.3757,5764.35295335
1660122000,2022-08-10 09:00:00,VEGA/USDT,1.78,1.7868,1.7789,1.7868,113.7069,202.40396793
1660118400,2022-08-10 08:00:00,VEGA/USDT,1.7728,1.7802,1.7728,1.7802,163.3319,290.62795634
1660114800,2022-08-10 07:00:00,VEGA/USDT,1.7688,1.7729,1.7623,1.7729,89.9628,159.47528253
1660111200,2022-08-10 06:00:00,VEGA/USDT,1.7641,1.7675,1.76,1.76,612.3394,1080.00759125
1660107600,2022-08-10 05:00:00,VEGA/USDT,1.773,1.7767,1.7656,1.7767,852.2552,1508.85357235
1660104000,2022-08-10 04:00:00,VEGA/USDT,1.7762,1.7785,1.7694,1.7694,14.1152,25.06297437
1660100400,2022-08-10 03:00:00,VEGA/USDT,1.8018,1.8018,1.7669,1.7669,186.6008,332.50389034
1660096800,2022-08-10 02:00:00,VEGA/USDT,1.8325,1.8446,1.802,1.802,1366.4719,2499.26602898
1660093200,2022-08-10 01:00:00,VEGA/USDT,1.8295,1.8377,1.8286,1.8325,462.7595,846.31069661
1660089600,2022-08-10 00:00:00,VEGA/USDT,1.7936,1.8258,1.7936,1.8258,375.4649,679.12339551
1660086000,2022-08-09 23:00:00,VEGA/USDT,1.7741,1.7965,1.7741,1.7965,3.854,6.89526287
1660082400,2022-08-09 22:00:00,VEGA/USDT,1.7735,1.7851,1.7617,1.7851,48.1032,85.30973989
1660078800,2022-08-09 21:00:00,VEGA/USDT,1.8513,2.0466,1.7618,1.7735,10038.2415,18814.27083577
1660075200,2022-08-09 20:00:00,VEGA/USDT,1.82,1.95,1.745,1.8513,58677.6898,107790.44743471
1660071600,2022-08-09 19:00:00,VEGA/USDT,1.8336,1.8383,1.82,1.8279,1568.442,2876.90002714
1660068000,2022-08-09 18:00:00,VEGA/USDT,1.8243,1.8336,1.8229,1.8336,79.3293,145.27742539
1660064400,2022-08-09 17:00:00,VEGA/USDT,1.8268,1.8268,1.8262,1.8262,127.8022,233.43606046
1660060800,2022-08-09 16:00:00,VEGA/USDT,1.8245,1.8281,1.8172,1.8268,307.4668,561.86641692
1660057200,2022-08-09 15:00:00,VEGA/USDT,1.8315,1.8348,1.8245,1.8348,19.5867,35.93499855
1660053600,2022-08-09 14:00:00,VEGA/USDT,1.824,1.8424,1.824,1.8317,1925.984,3532.53221906
1660050000,2022-08-09 13:00:00,VEGA/USDT,1.8625,1.8625,1.7975,1.8235,5937.7612,10856.29059093
1660046400,2022-08-09 12:00:00,VEGA/USDT,1.8036,1.89,1.7818,1.8625,14725.998,27147.38039182
1660042800,2022-08-09 11:00:00,VEGA/USDT,1.804,1.804,1.7826,1.8036,1324.6563,2385.22140647
1660039200,2022-08-09 10:00:00,VEGA/USDT,1.8417,1.8417,1.804,1.804,3477.3038,6342.08294369
1660035600,2022-08-09 09:00:00,VEGA/USDT,1.8487,1.8487,1.842,1.842,38.1079,70.40836142
1660032000,2022-08-09 08:00:00,VEGA/USDT,1.8518,1.8636,1.8504,1.8504,93.6526,173.3850483
1660028400,2022-08-09 07:00:00,VEGA/USDT,1.8526,1.8636,1.8526,1.8526,172.9385,321.00006918
1660024800,2022-08-09 06:00:00,VEGA/USDT,1.8245,1.8625,1.8245,1.8496,742.6303,1375.36009132
1660021200,2022-08-09 05:00:00,VEGA/USDT,1.8235,1.8235,1.8235,1.8235,94.3843,172.10977105
1660017600,2022-08-09 04:00:00,VEGA/USDT,1.8235,1.8235,1.8122,1.8122,8.6823,15.74743987
1660014000,2022-08-09 03:00:00,VEGA/USDT,1.813,1.813,1.8094,1.8122,144.1831,261.18039734
1660010400,2022-08-09 02:00:00,VEGA/USDT,1.8262,1.8264,1.8192,1.8192,2.4911,4.53541202
1660006800,2022-08-09 01:00:00,VEGA/USDT,1.8262,1.8262,1.8262,1.8262,0.9995,1.8252869
1660003200,2022-08-09 00:00:00,VEGA/USDT,1.945,1.9496,1.804,1.8185,31034.5925,57668.17114317
1659999600,2022-08-08 23:00:00,VEGA/USDT,1.8307,1.945,1.804,1.925,25744.4545,47682.03567007
1659996000,2022-08-08 22:00:00,VEGA/USDT,1.8396,1.8404,1.8307,1.8307,286.4052,526.96755421
1659992400,2022-08-08 21:00:00,VEGA/USDT,1.8288,1.839,1.8288,1.8307,102.8047,189.0430648
1659988800,2022-08-08 20:00:00,VEGA/USDT,1.832,1.839,1.8287,1.8287,628.314,1150.80992616
1659985200,2022-08-08 19:00:00,VEGA/USDT,1.83,1.83,1.83,1.83,114.2839,209.139537
1659981600,2022-08-08 18:00:00,VEGA/USDT,1.8354,1.8354,1.8285,1.8301,7.4986,13.7228938
1659978000,2022-08-08 17:00:00,VEGA/USDT,1.8348,1.8348,1.8229,1.8348,186.417,340.46887562
1659974400,2022-08-08 16:00:00,VEGA/USDT,1.8411,1.8411,1.8218,1.8348,3657.6223,6697.00228479
1659970800,2022-08-08 15:00:00,VEGA/USDT,1.8515,1.8541,1.8411,1.8541,65.3915,120.79140407
1659967200,2022-08-08 14:00:00,VEGA/USDT,1.8582,1.8598,1.8486,1.8593,821.0828,1523.48128628
1659963600,2022-08-08 13:00:00,VEGA/USDT,1.8615,1.8615,1.85,1.8582,128.483,238.44687572
1659960000,2022-08-08 12:00:00,VEGA/USDT,1.8396,1.8616,1.8357,1.8616,2811.1374,5179.49892836
1659956400,2022-08-08 11:00:00,VEGA/USDT,1.8547,1.8547,1.8061,1.8373,2710.4168,4955.99888181
1659952800,2022-08-08 10:00:00,VEGA/USDT,1.8844,1.8985,1.8398,1.8547,8354.7663,15662.16562291
1659949200,2022-08-08 09:00:00,VEGA/USDT,1.868,1.8988,1.8654,1.8844,882.7189,1657.83514434
1659945600,2022-08-08 08:00:00,VEGA/USDT,1.854,1.869,1.854,1.869,1164.666,2171.78466561
1659942000,2022-08-08 07:00:00,VEGA/USDT,1.8509,1.8509,1.8509,1.8509,0,0
1659938400,2022-08-08 06:00:00,VEGA/USDT,1.8475,1.856,1.8475,1.8509,27.1039,50.28307568
1659934800,2022-08-08 05:00:00,VEGA/USDT,1.8497,1.8592,1.848,1.848,26.3057,48.75726248
1659931200,2022-08-08 04:00:00,VEGA/USDT,1.846,1.8495,1.8302,1.8365,376.1381,694.84925373
1659927600,2022-08-08 03:00:00,VEGA/USDT,1.846,1.846,1.846,1.846,0.1304,0.2407184
1659924000,2022-08-08 02:00:00,VEGA/USDT,1.8321,1.8448,1.8188,1.8424,948.3357,1733.91277485
1659920400,2022-08-08 01:00:00,VEGA/USDT,1.8445,1.8445,1.8367,1.8367,20.4978,37.64906196
1659916800,2022-08-08 00:00:00,VEGA/USDT,1.8331,1.8444,1.8312,1.8312,407.8409,747.07047131
1659913200,2022-08-07 23:00:00,VEGA/USDT,1.8633,1.8633,1.8201,1.8395,4276.4482,7841.07067379
1659909600,2022-08-07 22:00:00,VEGA/USDT,1.8638,1.8638,1.8513,1.8633,77.0798,143.54978904
1659906000,2022-08-07 21:00:00,VEGA/USDT,1.863,1.96,1.8396,1.8639,8034.8872,15217.42718623
1659902400,2022-08-07 20:00:00,VEGA/USDT,1.8631,1.8631,1.8612,1.8631,59.1727,110.18520675
1659898800,2022-08-07 19:00:00,VEGA/USDT,1.8655,1.866,1.8612,1.866,570.8113,1064.96660719
1659895200,2022-08-07 18:00:00,VEGA/USDT,1.8654,1.8677,1.8612,1.8677,277.4651,517.64744725
1659891600,2022-08-07 17:00:00,VEGA/USDT,1.8612,1.8612,1.8612,1.8612,0,0
1659888000,2022-08-07 16:00:00,VEGA/USDT,1.875,1.8751,1.8612,1.8612,30.1424,56.31034034
1659884400,2022-08-07 15:00:00,VEGA/USDT,1.8749,1.875,1.8611,1.875,33.3776,62.19512829
1659880800,2022-08-07 14:00:00,VEGA/USDT,1.8684,1.8819,1.8621,1.8621,1309.6271,2445.01828971
1659877200,2022-08-07 13:00:00,VEGA/USDT,1.8496,1.8711,1.8496,1.8665,692.2424,1291.52738146
1659873600,2022-08-07 12:00:00,VEGA/USDT,1.8235,1.8487,1.8235,1.846,628.0955,1159.41514353
1659870000,2022-08-07 11:00:00,VEGA/USDT,1.8245,1.8334,1.8245,1.8275,84.9972,155.81516855
1659866400,2022-08-07 10:00:00,VEGA/USDT,1.8134,1.8242,1.8133,1.8207,632.281,1153.1347037
1659862800,2022-08-07 09:00:00,VEGA/USDT,1.8057,1.8211,1.8057,1.8113,294.7741,534.36467234
1659859200,2022-08-07 08:00:00,VEGA/USDT,1.801,1.8164,1.801,1.8028,461.8731,835.78795147
1659855600,2022-08-07 07:00:00,VEGA/USDT,1.7959,1.8074,1.7959,1.7991,1238.3715,2230.30903821
1659852000,2022-08-07 06:00:00,VEGA/USDT,1.784,1.7959,1.7783,1.7867,1119.9407,2004.10988067
1659848400,2022-08-07 05:00:00,VEGA/USDT,1.8071,1.8071,1.7597,1.7832,1561.7006,2779.67873092
1659844800,2022-08-07 04:00:00,VEGA/USDT,1.812,1.8999,1.8001,1.808,10567.4544,19382.68217048
1659841200,2022-08-07 03:00:00,VEGA/USDT,1.8148,1.8148,1.8121,1.8121,4.6542,8.43859176
1659837600,2022-08-07 02:00:00,VEGA/USDT,1.8239,1.8239,1.813,1.8148,349.4586,634.5840623
1659834000,2022-08-07 01:00:00,VEGA/USDT,1.8334,1.8334,1.8239,1.8239,0.4127,0.75362888
1659830400,2022-08-07 00:00:00,VEGA/USDT,1.8339,1.8339,1.8239,1.8239,13.1986,24.08452292
1659826800,2022-08-06 23:00:00,VEGA/USDT,1.9493,1.9879,1.8288,1.8368,22652.6557,42603.4161759
1659823200,2022-08-06 22:00:00,VEGA/USDT,1.8619,1.978,1.8002,1.9479,35778.6865,67636.45658222
1659819600,2022-08-06 21:00:00,VEGA/USDT,1.8554,1.8623,1.8496,1.862,1130.6732,2091.98927814
1659816000,2022-08-06 20:00:00,VEGA/USDT,1.8536,1.8628,1.8523,1.8523,16.9379,31.48141564
