https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LACE,Volume USDT
1643673600,2022-02-01 00:00:00,LACE/USDT,0.139,0.15,0.134,0.148,339264.40340938,47822.97022572593
1643587200,2022-01-31 00:00:00,LACE/USDT,0.133,0.144,0.13,0.139,264440.5106397,35580.29692730983
1643500800,2022-01-30 00:00:00,LACE/USDT,0.138,0.141,0.131,0.133,179933.0728306,24372.96060483038
1643414400,2022-01-29 00:00:00,LACE/USDT,0.161,0.178,0.131,0.139,1459009.07470211,219599.83504247789
1643328000,2022-01-28 00:00:00,LACE/USDT,0.128,0.245,0.12,0.161,3607458.73710685,605850.52071834041
1643241600,2022-01-27 00:00:00,LACE/USDT,0.13,0.132,0.12,0.126,221562.01173061,27314.00263161132
1643155200,2022-01-26 00:00:00,LACE/USDT,0.128,0.14,0.122,0.13,211558.09372007,28050.76306198342
1643068800,2022-01-25 00:00:00,LACE/USDT,0.127,0.164,0.122,0.128,376579.4017571,51229.2855612518
1642982400,2022-01-24 00:00:00,LACE/USDT,0.145,0.146,0.114,0.127,809189.24058202,102308.17413714261
1642896000,2022-01-23 00:00:00,LACE/USDT,0.159,0.176,0.144,0.145,399954.23411449,63151.38659615794
1642809600,2022-01-22 00:00:00,LACE/USDT,0.187,0.19,0.138,0.159,306467.17704161,50167.07746300167
1642723200,2022-01-21 00:00:00,LACE/USDT,0.207,0.222,0.178,0.188,513736.36022774,102820.30721372336
1642636800,2022-01-20 00:00:00,LACE/USDT,0.205,0.256,0.201,0.208,530098.39811549,119602.55120431404
1642550400,2022-01-19 00:00:00,LACE/USDT,0.224,0.226,0.202,0.206,192422.40354072,40687.4220604602
1642464000,2022-01-18 00:00:00,LACE/USDT,0.216,0.248,0.198,0.223,300693.41494169,65305.73798081579
1642377600,2022-01-17 00:00:00,LACE/USDT,0.236,0.243,0.216,0.216,208518.33817694,47480.78553218255
1642291200,2022-01-16 00:00:00,LACE/USDT,0.247,0.248,0.228,0.237,249875.59530853,59835.11171429292
1642204800,2022-01-15 00:00:00,LACE/USDT,0.234,0.32,0.228,0.248,971345.90059849,252556.7488135878
1642118400,2022-01-14 00:00:00,LACE/USDT,0.228,0.248,0.214,0.234,272797.29865053,62218.28472758767
1642032000,2022-01-13 00:00:00,LACE/USDT,0.256,0.256,0.221,0.229,250380.05025896,58965.52801155207
1641945600,2022-01-12 00:00:00,LACE/USDT,0.28,0.33,0.241,0.257,1248820.65224728,342858.13733766106
1641859200,2022-01-11 00:00:00,LACE/USDT,0.192,0.344,0.187,0.278,1385235.43842683,378125.34603523973
1641772800,2022-01-10 00:00:00,LACE/USDT,0.222,0.227,0.19,0.194,234498.22201748,48838.89588902224
1641686400,2022-01-09 00:00:00,LACE/USDT,0.228,0.235,0.211,0.222,220888.02945878,48546.52828891963
1641600000,2022-01-08 00:00:00,LACE/USDT,0.225,0.251,0.201,0.228,470547.85784553,106555.83064114925
1641513600,2022-01-07 00:00:00,LACE/USDT,0.247,0.256,0.225,0.225,338915.12862757,81223.85083771961
1641427200,2022-01-06 00:00:00,LACE/USDT,0.257,0.268,0.231,0.249,451722.27516018,114077.44031732836
1641340800,2022-01-05 00:00:00,LACE/USDT,0.305,0.325,0.252,0.258,395392.59731522,117402.34978894199
1641254400,2022-01-04 00:00:00,LACE/USDT,0.324,0.371,0.303,0.305,536946.75950825,177290.07257632575
1641168000,2022-01-03 00:00:00,LACE/USDT,0.333,0.34,0.306,0.324,349173.31300349,112686.69561407064
1641081600,2022-01-02 00:00:00,LACE/USDT,0.38,0.382,0.331,0.334,766510.12886437,270065.29981192916
1640995200,2022-01-01 00:00:00,LACE/USDT,0.281,0.48,0.28,0.38,3658968.76646645,1453406.08343151869
1640908800,2021-12-31 00:00:00,LACE/USDT,0.259,0.298,0.248,0.28,241475.59536857,66116.47185022066
1640822400,2021-12-30 00:00:00,LACE/USDT,0.287,0.295,0.251,0.259,285723.36520332,76719.8862738738
1640736000,2021-12-29 00:00:00,LACE/USDT,0.312,0.324,0.28,0.286,160034.5459486,47840.20972533647
1640649600,2021-12-28 00:00:00,LACE/USDT,0.34,0.346,0.306,0.312,280854.82528806,91404.51288934438
