https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAVA,Volume USDT
1659340800,2022-08-01 08:00:00,KAVA/USDT,1.9596,1.9628,1.9402,1.9437,25103.30783171,48988.903187935659
1659337200,2022-08-01 07:00:00,KAVA/USDT,1.9488,1.96,1.9326,1.9589,29780.41320032,57953.177065541504
1659333600,2022-08-01 06:00:00,KAVA/USDT,1.9621,1.9668,1.9296,1.9487,36571.66650751,71293.34075118489
1659330000,2022-08-01 05:00:00,KAVA/USDT,1.9937,1.9962,1.9625,1.964,50537.30228811,99946.702959741141
1659326400,2022-08-01 04:00:00,KAVA/USDT,1.9711,1.9946,1.9632,1.9946,48492.96038404,96088.199636827845
1659322800,2022-08-01 03:00:00,KAVA/USDT,1.9626,1.9732,1.949,1.9732,42549.0775,83444.59742689
1659319200,2022-08-01 02:00:00,KAVA/USDT,1.9577,1.9726,1.9463,1.9632,32219.7226,63052.92982708
1659315600,2022-08-01 01:00:00,KAVA/USDT,1.9507,1.9698,1.9377,1.9582,38970.6703,76165.1359431
1659312000,2022-08-01 00:00:00,KAVA/USDT,1.8956,1.951,1.8924,1.951,46772.0929,89527.1777722
1659308400,2022-07-31 23:00:00,KAVA/USDT,1.9016,1.9174,1.8832,1.8986,49191.90319301,93273.558441069485
1659304800,2022-07-31 22:00:00,KAVA/USDT,1.9726,1.9764,1.8874,1.9007,40749.54580277,78724.886312061137
1659301200,2022-07-31 21:00:00,KAVA/USDT,1.9737,1.9841,1.9523,1.9709,47306.6014,93279.82233527
1659297600,2022-07-31 20:00:00,KAVA/USDT,1.9668,1.9784,1.9625,1.9737,44506.7891915,87727.376498918558
1659294000,2022-07-31 19:00:00,KAVA/USDT,1.9726,2.0013,1.9659,1.9676,30321.2007,60140.64887395
1659290400,2022-07-31 18:00:00,KAVA/USDT,2.0028,2.0168,1.9325,1.9723,37196.75074875,73662.623292666637
1659286800,2022-07-31 17:00:00,KAVA/USDT,1.9918,2.0078,1.9835,2.003,53581.2682651,106715.009714310264
1659283200,2022-07-31 16:00:00,KAVA/USDT,1.963,1.9901,1.9532,1.9901,40068.76681251,78891.120111681939
1659279600,2022-07-31 15:00:00,KAVA/USDT,1.9454,1.9632,1.9373,1.9631,34670.47585155,67678.16979608064
1659276000,2022-07-31 14:00:00,KAVA/USDT,1.937,1.9641,1.9287,1.948,34270.33358272,66675.293814521952
1659272400,2022-07-31 13:00:00,KAVA/USDT,1.957,1.961,1.92,1.9382,27553.37988111,53456.220596951921
1659268800,2022-07-31 12:00:00,KAVA/USDT,1.9193,1.9556,1.9109,1.9549,40542.64673569,78135.750950796718
1659265200,2022-07-31 11:00:00,KAVA/USDT,1.9174,1.9238,1.9114,1.9194,30759.08766086,58919.139564315566
1659261600,2022-07-31 10:00:00,KAVA/USDT,1.8894,1.9183,1.8862,1.9163,29856.33043937,56768.947110225889
1659258000,2022-07-31 09:00:00,KAVA/USDT,1.8635,1.889,1.8559,1.8886,37129.6441377,69662.619440495142
1659254400,2022-07-31 08:00:00,KAVA/USDT,1.8864,1.8922,1.8599,1.8637,29953.68038737,56212.704518514575
1659250800,2022-07-31 07:00:00,KAVA/USDT,1.9031,1.9179,1.8827,1.8886,32859.5006291,62432.73436181224
1659247200,2022-07-31 06:00:00,KAVA/USDT,1.8956,1.9049,1.8932,1.9032,33592.41946949,63756.776558839053
1659243600,2022-07-31 05:00:00,KAVA/USDT,1.9048,1.9073,1.8936,1.8957,30567.20937823,58134.571883343318
1659240000,2022-07-31 04:00:00,KAVA/USDT,1.8893,1.9067,1.8892,1.9046,39325.89269834,74726.64427505828
1659236400,2022-07-31 03:00:00,KAVA/USDT,1.8973,1.9005,1.885,1.8892,37479.35003055,70891.492276428075
1659232800,2022-07-31 02:00:00,KAVA/USDT,1.8924,1.9076,1.889,1.8963,28613.43362348,54292.799923455228
1659229200,2022-07-31 01:00:00,KAVA/USDT,1.8995,1.9089,1.8894,1.8906,36224.34867491,68772.924211475517
1659225600,2022-07-31 00:00:00,KAVA/USDT,1.8994,1.9174,1.8825,1.9021,30204.31657347,57461.269337865349
1659222000,2022-07-30 23:00:00,KAVA/USDT,1.9091,1.9172,1.8859,1.8991,40422.99490449,76823.241142730984
1659218400,2022-07-30 22:00:00,KAVA/USDT,1.9096,1.9132,1.877,1.9109,53307.5388332,101019.95093145432
1659214800,2022-07-30 21:00:00,KAVA/USDT,1.9203,1.9391,1.9081,1.9096,48726.95466831,93834.797433805648
1659211200,2022-07-30 20:00:00,KAVA/USDT,1.9376,1.9449,1.9127,1.9196,53535.41868809,103215.992289595805
1659207600,2022-07-30 19:00:00,KAVA/USDT,2.0262,2.0292,1.9364,1.9409,55456.0533318,111315.091748786848
1659204000,2022-07-30 18:00:00,KAVA/USDT,1.9985,2.0356,1.9836,2.0262,59870.12580078,119785.772799654221
1659200400,2022-07-30 17:00:00,KAVA/USDT,2.0152,2.0232,1.9901,1.9987,48311.00030329,96900.066205359298
1659196800,2022-07-30 16:00:00,KAVA/USDT,1.9762,2.032,1.9679,2.0153,39756.25940643,79944.395687510473
1659193200,2022-07-30 15:00:00,KAVA/USDT,1.9729,1.9878,1.9566,1.9751,41205.9270662,81240.873713171486
1659189600,2022-07-30 14:00:00,KAVA/USDT,1.9549,1.993,1.9522,1.9756,33641.61365381,66252.02193447071
1659186000,2022-07-30 13:00:00,KAVA/USDT,1.9471,1.98,1.9268,1.9543,52307.50590434,102039.459600828564
1659182400,2022-07-30 12:00:00,KAVA/USDT,1.9183,1.9524,1.9132,1.9469,47825.97003465,92495.310475069189
1659178800,2022-07-30 11:00:00,KAVA/USDT,1.9065,1.9269,1.9049,1.9192,44153.07273636,84591.125886890316
1659175200,2022-07-30 10:00:00,KAVA/USDT,1.914,1.914,1.8922,1.9073,42247.14286389,80465.336536426552
1659171600,2022-07-30 09:00:00,KAVA/USDT,1.927,1.9312,1.9049,1.9141,41190.69057949,79238.469322269547
1659168000,2022-07-30 08:00:00,KAVA/USDT,1.9226,1.9472,1.9222,1.9276,57977.71723221,112288.843757354665
1659164400,2022-07-30 07:00:00,KAVA/USDT,1.9084,1.9284,1.9016,1.9218,1866.59091349,3577.976680368637
1659160800,2022-07-30 06:00:00,KAVA/USDT,1.8889,1.9105,1.887,1.9091,1764.53610712,3354.716798742496
1659157200,2022-07-30 05:00:00,KAVA/USDT,1.8764,1.8896,1.8755,1.8881,842.015942,1588.3338680366
1659153600,2022-07-30 04:00:00,KAVA/USDT,1.8924,1.8936,1.8678,1.8745,277.30006556,521.168890991596
1659150000,2022-07-30 03:00:00,KAVA/USDT,1.9009,1.9009,1.8798,1.8909,1776.44324035,3361.033048341132
1659146400,2022-07-30 02:00:00,KAVA/USDT,1.9057,1.9078,1.8859,1.8994,587.95732235,1116.558291134795
1659142800,2022-07-30 01:00:00,KAVA/USDT,1.9171,1.9243,1.8825,1.9082,1259.70692794,2402.881598488194
1659139200,2022-07-30 00:00:00,KAVA/USDT,1.8897,1.9165,1.8873,1.9165,1160.13099569,2210.332162298632
1659135600,2022-07-29 23:00:00,KAVA/USDT,1.8991,1.9238,1.8874,1.8927,4875.48867069,9307.974606264478
1659132000,2022-07-29 22:00:00,KAVA/USDT,1.8773,1.9009,1.8773,1.9009,3434.92917217,6504.499945796779
1659128400,2022-07-29 21:00:00,KAVA/USDT,1.8884,1.8929,1.8668,1.8743,1042.69806043,1964.088538169557
1659124800,2022-07-29 20:00:00,KAVA/USDT,1.8857,1.9086,1.8782,1.8829,6152.20771667,11642.491298421259
1659121200,2022-07-29 19:00:00,KAVA/USDT,1.8927,1.8937,1.8732,1.885,2075.73204085,3912.523669257185
1659117600,2022-07-29 18:00:00,KAVA/USDT,1.8703,1.8952,1.8677,1.8941,1093.49495747,2064.656108806085
1659114000,2022-07-29 17:00:00,KAVA/USDT,1.8796,1.8796,1.8552,1.8704,5960.92509832,11137.651828184909
1659110400,2022-07-29 16:00:00,KAVA/USDT,1.9056,1.9056,1.8593,1.8823,20255.30369822,38146.032172442771
1659106800,2022-07-29 15:00:00,KAVA/USDT,1.9061,1.9153,1.8939,1.9077,4182.12170638,7985.34370709751
1659103200,2022-07-29 14:00:00,KAVA/USDT,1.8845,1.9275,1.8817,1.9078,6063.09470737,11552.975573519221
1659099600,2022-07-29 13:00:00,KAVA/USDT,1.8594,1.8878,1.8575,1.8852,1578.77783088,2960.60475092593
1659096000,2022-07-29 12:00:00,KAVA/USDT,1.8651,1.8797,1.8462,1.8626,5467.67482284,10165.989718113224
1659092400,2022-07-29 11:00:00,KAVA/USDT,1.9386,1.9386,1.8616,1.8658,3472.09525785,6550.323425520251
1659088800,2022-07-29 10:00:00,KAVA/USDT,1.9386,1.9632,1.923,1.9396,4333.79184447,8406.555407984622
1659085200,2022-07-29 09:00:00,KAVA/USDT,1.934,1.9441,1.9184,1.9392,4899.68956847,9458.949687427628
1659081600,2022-07-29 08:00:00,KAVA/USDT,1.9186,1.949,1.8997,1.9361,7843.05836573,15098.956560257755
1659078000,2022-07-29 07:00:00,KAVA/USDT,1.9364,1.9364,1.9081,1.9156,4468.31739023,8566.611285283868
1659074400,2022-07-29 06:00:00,KAVA/USDT,1.9611,1.9924,1.937,1.937,3837.57396818,7544.267013374935
1659070800,2022-07-29 05:00:00,KAVA/USDT,1.9576,1.9688,1.941,1.9629,2612.13712534,5113.230927098566
1659067200,2022-07-29 04:00:00,KAVA/USDT,1.958,1.967,1.954,1.96,4026.906,7890.24117236
1659063600,2022-07-29 03:00:00,KAVA/USDT,1.9423,1.9582,1.9389,1.9564,1877.746508,3672.689880389454
1659060000,2022-07-29 02:00:00,KAVA/USDT,1.9404,1.9524,1.9352,1.9352,1310.522,2547.65083187
1659056400,2022-07-29 01:00:00,KAVA/USDT,1.9598,1.9625,1.9296,1.9411,22379.83726345,43529.18243826263
1659052800,2022-07-29 00:00:00,KAVA/USDT,1.9358,1.966,1.925,1.96,28964.31116767,56411.157007295229
1659049200,2022-07-28 23:00:00,KAVA/USDT,1.9568,1.9568,1.9294,1.9349,35245.07249662,68365.505972976866
1659045600,2022-07-28 22:00:00,KAVA/USDT,1.9709,1.9739,1.9513,1.9562,33576.21207784,65801.74399807987
1659042000,2022-07-28 21:00:00,KAVA/USDT,1.9831,1.988,1.9656,1.974,43030.32590808,85101.564994984576
1659038400,2022-07-28 20:00:00,KAVA/USDT,1.9713,1.9918,1.9645,1.9829,33450.7129417,66107.649317563869
1659034800,2022-07-28 19:00:00,KAVA/USDT,1.9782,1.9846,1.9573,1.9689,31727.16330897,62565.764730361933
1659031200,2022-07-28 18:00:00,KAVA/USDT,2.0203,2.0203,1.9758,1.9801,30713.05000937,61180.953916457591
1659027600,2022-07-28 17:00:00,KAVA/USDT,2.0035,2.0464,2.0012,2.0201,27984.37569442,56750.120155673617
1659024000,2022-07-28 16:00:00,KAVA/USDT,1.9546,2.0424,1.9535,2.0033,49511.12972562,99041.160205823996
1659020400,2022-07-28 15:00:00,KAVA/USDT,1.8754,1.9684,1.8735,1.9553,38789.72355773,74282.000292763978
1659016800,2022-07-28 14:00:00,KAVA/USDT,1.8585,1.876,1.8453,1.8754,30395.5980284,56551.154982177258
1659013200,2022-07-28 13:00:00,KAVA/USDT,1.8581,1.8943,1.8451,1.8639,32703.78091206,60983.626151575993
1659009600,2022-07-28 12:00:00,KAVA/USDT,1.8921,1.9054,1.8385,1.8575,44077.89218556,82500.246510984899
1659006000,2022-07-28 11:00:00,KAVA/USDT,1.868,1.8924,1.8622,1.8924,43544.46290081,81546.629263425186
1659002400,2022-07-28 10:00:00,KAVA/USDT,1.8618,1.88,1.8612,1.8684,41354.31506468,77282.575728708983
1658998800,2022-07-28 09:00:00,KAVA/USDT,1.8585,1.8632,1.8463,1.8619,43360.76521301,80449.738589897953
1658995200,2022-07-28 08:00:00,KAVA/USDT,1.8505,1.8583,1.8489,1.8583,43054.89264837,79838.820287265862
1658991600,2022-07-28 07:00:00,KAVA/USDT,1.8836,1.8836,1.85,1.8503,41472.14387085,77358.388344819693
1658988000,2022-07-28 06:00:00,KAVA/USDT,1.8668,1.888,1.8631,1.8833,45787.55568666,85879.141869495953
1658984400,2022-07-28 05:00:00,KAVA/USDT,1.8588,1.8678,1.8451,1.8673,32328.45370979,59974.115797589301
1658980800,2022-07-28 04:00:00,KAVA/USDT,1.8673,1.8731,1.8538,1.8562,44528.32668348,83059.767901903031
1658977200,2022-07-28 03:00:00,KAVA/USDT,1.8965,1.8976,1.8671,1.8671,41670.46449731,78497.517661451635
1658973600,2022-07-28 02:00:00,KAVA/USDT,1.8665,1.9052,1.8626,1.8958,37735.01716503,70856.718058703725
1658970000,2022-07-28 01:00:00,KAVA/USDT,1.8777,1.88,1.8639,1.8665,45711.78546901,85477.973157894173
1658966400,2022-07-28 00:00:00,KAVA/USDT,1.8908,1.8933,1.8681,1.878,39401.36092784,74040.370506098401
1658962800,2022-07-27 23:00:00,KAVA/USDT,1.8753,1.8902,1.8706,1.8902,30610.60527762,57514.8909840912
1658959200,2022-07-27 22:00:00,KAVA/USDT,1.8579,1.8928,1.8579,1.8753,38045.15914442,71324.501229329966
1658955600,2022-07-27 21:00:00,KAVA/USDT,1.8535,1.8706,1.8417,1.8575,42462.05359275,78649.479822841936
1658952000,2022-07-27 20:00:00,KAVA/USDT,1.846,1.8566,1.8279,1.8522,34745.73783626,63866.166306603183
1658948400,2022-07-27 19:00:00,KAVA/USDT,1.816,1.8691,1.8105,1.8459,49060.37358107,90509.83547991983
1658944800,2022-07-27 18:00:00,KAVA/USDT,1.7518,1.8484,1.7518,1.8128,70343.13330013,126501.952623491645
1658941200,2022-07-27 17:00:00,KAVA/USDT,1.7431,1.7591,1.7344,1.7521,44608.43349263,77902.218771376614
1658937600,2022-07-27 16:00:00,KAVA/USDT,1.7427,1.7697,1.736,1.743,50110.2351,87877.60923862
1658934000,2022-07-27 15:00:00,KAVA/USDT,1.7284,1.745,1.7255,1.7436,43966.17483489,76278.45863975892
1658930400,2022-07-27 14:00:00,KAVA/USDT,1.7353,1.7379,1.7242,1.7283,46267.21071146,80057.883945479128
1658926800,2022-07-27 13:00:00,KAVA/USDT,1.7272,1.736,1.715,1.7351,49321.29959493,85112.96176350848
1658923200,2022-07-27 12:00:00,KAVA/USDT,1.6997,1.7289,1.6982,1.7275,43571.89655614,74689.234373000477
1658919600,2022-07-27 11:00:00,KAVA/USDT,1.7168,1.7168,1.696,1.6996,45940.56849214,78489.626218293988
1658916000,2022-07-27 10:00:00,KAVA/USDT,1.7161,1.7237,1.7107,1.7167,49561.52405368,85117.071862399006
1658912400,2022-07-27 09:00:00,KAVA/USDT,1.7248,1.7254,1.7155,1.7163,2688.3978,4613.51167257
1658908800,2022-07-27 08:00:00,KAVA/USDT,1.7214,1.7357,1.72,1.7243,3437.75322605,5947.683025486507
1658905200,2022-07-27 07:00:00,KAVA/USDT,1.7151,1.7384,1.7151,1.723,4846.60955401,8379.597817723447
1658901600,2022-07-27 06:00:00,KAVA/USDT,1.7199,1.7199,1.7074,1.7127,980.73333205,1679.613872342182
1658898000,2022-07-27 05:00:00,KAVA/USDT,1.6982,1.72,1.6977,1.7197,3686.62321767,6302.986701126027
1658894400,2022-07-27 04:00:00,KAVA/USDT,1.6823,1.7013,1.6817,1.7011,29652.9586,49991.37794767
1658890800,2022-07-27 03:00:00,KAVA/USDT,1.6934,1.6984,1.6815,1.6826,55318.25052278,93492.338795776822
1658887200,2022-07-27 02:00:00,KAVA/USDT,1.6945,1.6945,1.6844,1.6934,31114.83160082,52574.677423788424
1658883600,2022-07-27 01:00:00,KAVA/USDT,1.7089,1.7194,1.694,1.6943,39953.4626,68115.39763907
1658880000,2022-07-27 00:00:00,KAVA/USDT,1.7137,1.7156,1.6965,1.7082,39288.28509764,67014.713860725668
1658876400,2022-07-26 23:00:00,KAVA/USDT,1.7087,1.7168,1.6962,1.7148,32652.98668969,55724.314577524025
1658872800,2022-07-26 22:00:00,KAVA/USDT,1.6762,1.7144,1.6749,1.7095,37334.34348029,63472.789978415657
1658869200,2022-07-26 21:00:00,KAVA/USDT,1.6771,1.6894,1.67,1.6762,43707.30718966,73428.642522915276
1658865600,2022-07-26 20:00:00,KAVA/USDT,1.6548,1.678,1.6507,1.6769,40158.09048634,66955.27652686567
1658862000,2022-07-26 19:00:00,KAVA/USDT,1.6526,1.6601,1.6432,1.6549,38052.36404005,62756.537794370789
1658858400,2022-07-26 18:00:00,KAVA/USDT,1.6595,1.6658,1.6498,1.6525,40868.66054136,67720.344130659216
1658854800,2022-07-26 17:00:00,KAVA/USDT,1.6607,1.6704,1.659,1.6597,37563.64670401,62491.773071679853
1658851200,2022-07-26 16:00:00,KAVA/USDT,1.6421,1.66,1.6386,1.6592,40894.12561519,67380.334287498901
1658847600,2022-07-26 15:00:00,KAVA/USDT,1.662,1.6629,1.6392,1.6422,55628.7997672,91733.29518648688
1658844000,2022-07-26 14:00:00,KAVA/USDT,1.6591,1.6615,1.6475,1.661,46766.63942884,77444.68137560506
1658840400,2022-07-26 13:00:00,KAVA/USDT,1.6563,1.6612,1.6398,1.6597,41038.2712456,67768.43892202232
1658836800,2022-07-26 12:00:00,KAVA/USDT,1.6692,1.6749,1.6535,1.656,41582.0411,69265.01129761
1658833200,2022-07-26 11:00:00,KAVA/USDT,1.6706,1.675,1.656,1.6685,47282.05832749,79064.995667221927
1658829600,2022-07-26 10:00:00,KAVA/USDT,1.686,1.686,1.668,1.6707,36935.04906116,61802.62778244836
1658826000,2022-07-26 09:00:00,KAVA/USDT,1.6702,1.6902,1.6702,1.687,32795.48756111,55083.077311921063
1658822400,2022-07-26 08:00:00,KAVA/USDT,1.6676,1.6858,1.6632,1.6714,34388.86958416,57469.336807064928
1658818800,2022-07-26 07:00:00,KAVA/USDT,1.6584,1.6739,1.6584,1.6676,36567.22086751,60987.429428106134
1658815200,2022-07-26 06:00:00,KAVA/USDT,1.6757,1.6784,1.6578,1.6578,42981.83389717,71779.881222044045
1658811600,2022-07-26 05:00:00,KAVA/USDT,1.6734,1.6786,1.6669,1.6759,40428.335588,67624.416306528264
1658808000,2022-07-26 04:00:00,KAVA/USDT,1.6757,1.6825,1.6712,1.6731,34483.64557909,57805.838858110555
1658804400,2022-07-26 03:00:00,KAVA/USDT,1.6555,1.6768,1.6449,1.6767,32259.73652,53645.914495541802
1658800800,2022-07-26 02:00:00,KAVA/USDT,1.6492,1.657,1.648,1.6557,35448.20312528,58614.373849744154
1658797200,2022-07-26 01:00:00,KAVA/USDT,1.6451,1.6536,1.644,1.6492,42908.64660496,70787.227749120101
1658793600,2022-07-26 00:00:00,KAVA/USDT,1.6721,1.6721,1.6448,1.6452,43593.02528742,72152.339609949772
1658790000,2022-07-25 23:00:00,KAVA/USDT,1.723,1.723,1.67,1.6712,59358.60827442,101103.579591704884
1658786400,2022-07-25 22:00:00,KAVA/USDT,1.7237,1.7285,1.7026,1.7243,41594.98216884,71378.205765931341
1658782800,2022-07-25 21:00:00,KAVA/USDT,1.7332,1.7345,1.7239,1.7254,36421.5798,63070.57200206
1658779200,2022-07-25 20:00:00,KAVA/USDT,1.7185,1.7356,1.7169,1.7332,49154.2107,84935.65986606
1658775600,2022-07-25 19:00:00,KAVA/USDT,1.7212,1.725,1.7006,1.7194,52239.94409476,89342.118590520508
1658772000,2022-07-25 18:00:00,KAVA/USDT,1.7309,1.7326,1.719,1.7212,46495.87739011,80233.386117780092
1658768400,2022-07-25 17:00:00,KAVA/USDT,1.7421,1.7447,1.7299,1.731,44961.60581873,78169.7050948714
1658764800,2022-07-25 16:00:00,KAVA/USDT,1.7364,1.745,1.7317,1.7423,44048.25036058,76633.010794338372
1658761200,2022-07-25 15:00:00,KAVA/USDT,1.7331,1.7384,1.7249,1.7375,40672.67606484,70507.690596126852
1658757600,2022-07-25 14:00:00,KAVA/USDT,1.7355,1.7361,1.718,1.733,35741.36197244,61802.331876639175
1658754000,2022-07-25 13:00:00,KAVA/USDT,1.7368,1.7432,1.7304,1.7357,36716.88450844,63765.492919955258
1658750400,2022-07-25 12:00:00,KAVA/USDT,1.7422,1.7424,1.7269,1.7367,47527.44217815,82436.871013397514
1658746800,2022-07-25 11:00:00,KAVA/USDT,1.7493,1.7539,1.7422,1.7423,46867.01430554,81937.685789515845
1658743200,2022-07-25 10:00:00,KAVA/USDT,1.7461,1.7509,1.7437,1.7493,37128.89251135,64910.613456593053
1658739600,2022-07-25 09:00:00,KAVA/USDT,1.7528,1.7554,1.7461,1.7462,39808.7877978,69727.115301394519
1658736000,2022-07-25 08:00:00,KAVA/USDT,1.747,1.754,1.7376,1.7526,43738.16287382,76373.701109270842
1658732400,2022-07-25 07:00:00,KAVA/USDT,1.7581,1.7581,1.7396,1.7472,37025.3662334,64690.19473681326
1658728800,2022-07-25 06:00:00,KAVA/USDT,1.7591,1.7607,1.7448,1.7581,35782.15178055,62703.586062868555
1658725200,2022-07-25 05:00:00,KAVA/USDT,1.7423,1.7598,1.7401,1.7587,38945.29844821,68303.365097920699
1658721600,2022-07-25 04:00:00,KAVA/USDT,1.7293,1.7432,1.7214,1.7424,38848.7609,67237.21424914
1658718000,2022-07-25 03:00:00,KAVA/USDT,1.7337,1.7364,1.724,1.7292,46093.6171279,79745.10162745371
1658714400,2022-07-25 02:00:00,KAVA/USDT,1.7349,1.7404,1.7271,1.7346,38611.86525186,66987.710247596726
1658710800,2022-07-25 01:00:00,KAVA/USDT,1.7497,1.7507,1.728,1.7357,42659.20306948,74273.802877696504
1658707200,2022-07-25 00:00:00,KAVA/USDT,1.7954,1.8041,1.7458,1.7502,36593.01164856,64987.91888638595
1658703600,2022-07-24 23:00:00,KAVA/USDT,1.8008,1.8045,1.7866,1.7954,44148.6989,79380.62628571
1658700000,2022-07-24 22:00:00,KAVA/USDT,1.8166,1.828,1.7945,1.8006,32338.81233326,58729.34832538928
1658696400,2022-07-24 21:00:00,KAVA/USDT,1.8058,1.8197,1.8025,1.8168,32112.7414,58179.62303144
1658692800,2022-07-24 20:00:00,KAVA/USDT,1.7996,1.808,1.7947,1.8064,32205.03959362,57994.385485492982
1658689200,2022-07-24 19:00:00,KAVA/USDT,1.8009,1.8063,1.794,1.7996,29885.38745226,53815.691485015804
1658685600,2022-07-24 18:00:00,KAVA/USDT,1.8096,1.8105,1.7975,1.8003,36563.8441649,65983.630397193948
1658682000,2022-07-24 17:00:00,KAVA/USDT,1.8028,1.8153,1.8016,1.8094,45521.71680035,82303.964661719743
1658678400,2022-07-24 16:00:00,KAVA/USDT,1.8178,1.8188,1.7983,1.8028,42786.53162826,77172.403746877634
1658674800,2022-07-24 15:00:00,KAVA/USDT,1.8111,1.8223,1.8111,1.8182,41037.57882448,74543.675119813216
1658671200,2022-07-24 14:00:00,KAVA/USDT,1.7963,1.8141,1.792,1.8111,47023.21670972,84886.56813633898
1658667600,2022-07-24 13:00:00,KAVA/USDT,1.7952,1.7973,1.7881,1.7963,39111.97902066,70122.816279359326
1658664000,2022-07-24 12:00:00,KAVA/USDT,1.8232,1.828,1.792,1.7949,34922.2970865,63492.496024226038
1658660400,2022-07-24 11:00:00,KAVA/USDT,1.8141,1.8618,1.8116,1.8228,42050.62539715,77046.354786775447
1658656800,2022-07-24 10:00:00,KAVA/USDT,1.815,1.8509,1.8086,1.8142,36039.93640356,65598.62783044582
1658653200,2022-07-24 09:00:00,KAVA/USDT,1.8218,1.8271,1.8149,1.8149,33001.8789,60067.60340558
1658649600,2022-07-24 08:00:00,KAVA/USDT,1.8244,1.8295,1.8149,1.8218,39317.01573743,71664.735784650867
1658646000,2022-07-24 07:00:00,KAVA/USDT,1.8255,1.8349,1.8246,1.8257,40780.7444,74568.99191105
1658642400,2022-07-24 06:00:00,KAVA/USDT,1.8315,1.839,1.8237,1.8247,44616.40438935,81757.36571245198
1658638800,2022-07-24 05:00:00,KAVA/USDT,1.8141,1.8386,1.8105,1.8309,48652.93110189,88946.905642025188
1658635200,2022-07-24 04:00:00,KAVA/USDT,1.7966,1.8153,1.7938,1.814,45847.63482733,82761.504725374336
1658631600,2022-07-24 03:00:00,KAVA/USDT,1.8166,1.8195,1.7943,1.7963,34548.76061961,62320.179661769305
1658628000,2022-07-24 02:00:00,KAVA/USDT,1.8117,1.8185,1.8032,1.8126,33455.38819308,60558.805836066535
1658624400,2022-07-24 01:00:00,KAVA/USDT,1.8196,1.825,1.8042,1.8118,37764.49144459,68629.276253248653
1658620800,2022-07-24 00:00:00,KAVA/USDT,1.8058,1.823,1.8052,1.8195,42160.18513891,76599.873007336707
1658617200,2022-07-23 23:00:00,KAVA/USDT,1.8049,1.82,1.8031,1.8056,48485.64045903,87711.404443670996
1658613600,2022-07-23 22:00:00,KAVA/USDT,1.7789,1.8114,1.7775,1.8062,37146.38954615,66859.340966447819
1658610000,2022-07-23 21:00:00,KAVA/USDT,1.7876,1.7917,1.7775,1.779,29490.25763871,52609.141593531305
1658606400,2022-07-23 20:00:00,KAVA/USDT,1.7768,1.7881,1.7746,1.7865,36224.52955082,64526.21660135501
1658602800,2022-07-23 19:00:00,KAVA/USDT,1.7554,1.7768,1.7515,1.7767,45208.50266356,79690.424157556558
1658599200,2022-07-23 18:00:00,KAVA/USDT,1.7599,1.7719,1.7507,1.7554,43486.77424728,76703.3829244281
1658595600,2022-07-23 17:00:00,KAVA/USDT,1.7761,1.7794,1.7598,1.7602,39391.63916457,69673.97459364261
1658592000,2022-07-23 16:00:00,KAVA/USDT,1.7679,1.7951,1.767,1.7775,38922.73631843,69292.255891594556
1658588400,2022-07-23 15:00:00,KAVA/USDT,1.7615,1.7764,1.7615,1.7677,33420.23045093,59138.40237298889
1658584800,2022-07-23 14:00:00,KAVA/USDT,1.7752,1.7786,1.7565,1.7613,37047.43498759,65636.99284490466
1658581200,2022-07-23 13:00:00,KAVA/USDT,1.7618,1.776,1.7618,1.776,38923.63263597,68859.98495387257
1658577600,2022-07-23 12:00:00,KAVA/USDT,1.7502,1.7648,1.7436,1.7619,36939.0277055,64971.749747786207
1658574000,2022-07-23 11:00:00,KAVA/USDT,1.7742,1.7742,1.749,1.7506,43365.42471567,76476.22046387468
1658570400,2022-07-23 10:00:00,KAVA/USDT,1.7985,1.808,1.7688,1.7732,41506.42523926,74300.982292559016
1658566800,2022-07-23 09:00:00,KAVA/USDT,1.7893,1.8,1.7862,1.7988,30695.857,55050.3900965
1658563200,2022-07-23 08:00:00,KAVA/USDT,1.8005,1.8132,1.7866,1.7892,35158.32248101,63533.060488483029
1658559600,2022-07-23 07:00:00,KAVA/USDT,1.8093,1.8132,1.7943,1.8013,38972.56590718,70213.087612248151
1658556000,2022-07-23 06:00:00,KAVA/USDT,1.8042,1.8157,1.8028,1.8087,38056.48067344,68769.629934802011
1658552400,2022-07-23 05:00:00,KAVA/USDT,1.8152,1.8201,1.8031,1.804,38512.47903695,69869.456571950313
1658548800,2022-07-23 04:00:00,KAVA/USDT,1.8087,1.8232,1.8016,1.8132,40997.1874528,74213.473947841211
1658545200,2022-07-23 03:00:00,KAVA/USDT,1.8142,1.8159,1.8045,1.8086,45823.56694058,82934.115221581599
1658541600,2022-07-23 02:00:00,KAVA/USDT,1.8004,1.8206,1.7988,1.8144,44707.34486094,80964.95178262126
1658538000,2022-07-23 01:00:00,KAVA/USDT,1.8089,1.8189,1.7954,1.8005,41791.36579122,75343.640309375518
1658534400,2022-07-23 00:00:00,KAVA/USDT,1.7688,1.809,1.756,1.8074,47019.98803068,84127.865493082756
1658530800,2022-07-22 23:00:00,KAVA/USDT,1.7801,1.7817,1.7656,1.7687,45592.8288,80878.20308023
1658527200,2022-07-22 22:00:00,KAVA/USDT,1.7733,1.7816,1.7601,1.78,37617.38897194,66657.025409270444
