https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CRPT,Volume USDT
1661176800,2022-08-22 14:00:00,CRPT/USDT,0.14629,0.14735,0.14528,0.14617,4772.951,697.008491138
1661173200,2022-08-22 13:00:00,CRPT/USDT,0.14671,0.14682,0.14496,0.14629,6969.2486,1017.912966619
1661169600,2022-08-22 12:00:00,CRPT/USDT,0.14906,0.14913,0.14655,0.14665,2518.2391,372.209721498
1661166000,2022-08-22 11:00:00,CRPT/USDT,0.14828,0.14905,0.14771,0.1483,2043.5878,303.531414581
1661162400,2022-08-22 10:00:00,CRPT/USDT,0.14679,0.14924,0.14654,0.14828,2622.4196,387.639435482
1661158800,2022-08-22 09:00:00,CRPT/USDT,0.14895,0.15,0.146,0.1468,9475.8993,1398.321826704
1661155200,2022-08-22 08:00:00,CRPT/USDT,0.14657,0.15,0.14637,0.14895,23225.0102,3422.965165715
1661151600,2022-08-22 07:00:00,CRPT/USDT,0.14765,0.1498,0.14657,0.14657,11538.8495,1703.759706873
1661148000,2022-08-22 06:00:00,CRPT/USDT,0.14841,0.15,0.14736,0.14765,6235.7011,928.617515136
1661144400,2022-08-22 05:00:00,CRPT/USDT,0.14679,0.14841,0.14559,0.14841,3881.3943,573.356749589
1661140800,2022-08-22 04:00:00,CRPT/USDT,0.14684,0.14758,0.14559,0.14679,1863.7818,273.360105493
1661137200,2022-08-22 03:00:00,CRPT/USDT,0.14647,0.148,0.14637,0.14687,851.7005,126.001499719
1661133600,2022-08-22 02:00:00,CRPT/USDT,0.14735,0.14736,0.14735,0.14736,23.5016,3.463151891
1661130000,2022-08-22 01:00:00,CRPT/USDT,0.14644,0.14735,0.14637,0.14735,2272.3237,333.758650995
1661126400,2022-08-22 00:00:00,CRPT/USDT,0.147,0.14735,0.14644,0.14644,670.0754,98.37633261
1661122800,2022-08-21 23:00:00,CRPT/USDT,0.148,0.148,0.14609,0.148,3805.5008,559.984290151
1661119200,2022-08-21 22:00:00,CRPT/USDT,0.14706,0.14799,0.14558,0.14799,5477.855,804.372307772
1661115600,2022-08-21 21:00:00,CRPT/USDT,0.14625,0.14736,0.14615,0.14637,1234.1716,180.6935719
1661112000,2022-08-21 20:00:00,CRPT/USDT,0.14514,0.14653,0.14357,0.14566,31271.3286,4544.401554381
1661108400,2022-08-21 19:00:00,CRPT/USDT,0.14497,0.14527,0.14463,0.14522,6104.9902,886.066958472
1661104800,2022-08-21 18:00:00,CRPT/USDT,0.14519,0.1453,0.14428,0.14491,2138.3795,309.634792275
1661101200,2022-08-21 17:00:00,CRPT/USDT,0.1446,0.14547,0.1446,0.14547,322.0539,46.742927046
1661097600,2022-08-21 16:00:00,CRPT/USDT,0.14424,0.14469,0.14356,0.14368,840.4012,120.8625264
1661094000,2022-08-21 15:00:00,CRPT/USDT,0.14404,0.14499,0.14356,0.14356,18371.1648,2642.563344374
1661090400,2022-08-21 14:00:00,CRPT/USDT,0.14545,0.14556,0.14379,0.14465,17204.5896,2485.11454373
1661086800,2022-08-21 13:00:00,CRPT/USDT,0.14883,0.14962,0.14547,0.14548,21622.8594,3180.665253245
1661083200,2022-08-21 12:00:00,CRPT/USDT,0.14877,0.14882,0.14706,0.14882,7376.5289,1091.144154585
1661079600,2022-08-21 11:00:00,CRPT/USDT,0.1522,0.15222,0.14823,0.14869,13303.7004,1984.074377251
1661076000,2022-08-21 10:00:00,CRPT/USDT,0.14902,0.159,0.14892,0.15138,178610.051,27675.591413549
1661072400,2022-08-21 09:00:00,CRPT/USDT,0.14596,0.15003,0.14499,0.14896,17570.4662,2605.405350439
1661068800,2022-08-21 08:00:00,CRPT/USDT,0.14415,0.14641,0.14415,0.14501,10748.1233,1567.123258788
1661065200,2022-08-21 07:00:00,CRPT/USDT,0.14466,0.14484,0.14296,0.14472,1634.8597,236.182393083
1661061600,2022-08-21 06:00:00,CRPT/USDT,0.14497,0.14544,0.1421,0.14368,20474.4652,2943.458810072
1661058000,2022-08-21 05:00:00,CRPT/USDT,0.14483,0.14499,0.14429,0.14431,806.6773,116.405827169
1661054400,2022-08-21 04:00:00,CRPT/USDT,0.14367,0.14499,0.14232,0.14385,13465.7333,1927.418408289
1661050800,2022-08-21 03:00:00,CRPT/USDT,0.14351,0.1446,0.14295,0.14355,2289.8835,329.206461301
1661047200,2022-08-21 02:00:00,CRPT/USDT,0.14445,0.14466,0.14353,0.14353,3304.5968,476.584263984
1661043600,2022-08-21 01:00:00,CRPT/USDT,0.14388,0.14597,0.1428,0.14466,12055.2641,1748.100096576
1661040000,2022-08-21 00:00:00,CRPT/USDT,0.14298,0.14592,0.14218,0.1445,7385.3423,1064.152010136
1661036400,2022-08-20 23:00:00,CRPT/USDT,0.14335,0.14387,0.14298,0.14298,77.7827,11.176510557
1661032800,2022-08-20 22:00:00,CRPT/USDT,0.14449,0.14552,0.14202,0.14335,16599.9699,2381.098484484
1661029200,2022-08-20 21:00:00,CRPT/USDT,0.14369,0.1445,0.14279,0.14365,7516.5633,1079.90467832
1661025600,2022-08-20 20:00:00,CRPT/USDT,0.14447,0.1445,0.14368,0.14368,8154.688,1174.234056637
1661022000,2022-08-20 19:00:00,CRPT/USDT,0.145,0.14547,0.14416,0.14416,7944.6849,1149.275460456
1661018400,2022-08-20 18:00:00,CRPT/USDT,0.146,0.1462,0.145,0.145,2028.7147,295.254489109
1661014800,2022-08-20 17:00:00,CRPT/USDT,0.14626,0.14626,0.146,0.146,1094.4176,159.800536992
1661011200,2022-08-20 16:00:00,CRPT/USDT,0.14648,0.14724,0.14629,0.14629,1280.4572,187.552329142
1661007600,2022-08-20 15:00:00,CRPT/USDT,0.14603,0.14891,0.14603,0.14649,34827.3207,5143.504152
1661004000,2022-08-20 14:00:00,CRPT/USDT,0.14597,0.14603,0.14597,0.14603,2118.3235,309.338600891
1661000400,2022-08-20 13:00:00,CRPT/USDT,0.14701,0.14701,0.1449,0.14515,8233.3599,1198.908682932
1660996800,2022-08-20 12:00:00,CRPT/USDT,0.14747,0.14747,0.14657,0.14701,1590.3767,234.121210446
1660993200,2022-08-20 11:00:00,CRPT/USDT,0.14647,0.14873,0.14647,0.14747,17016.6903,2516.688306344
1660989600,2022-08-20 10:00:00,CRPT/USDT,0.14656,0.14736,0.14624,0.14695,7190.3246,1055.859824703
1660986000,2022-08-20 09:00:00,CRPT/USDT,0.14783,0.14792,0.14657,0.14727,30288.2853,4464.236563529
1660982400,2022-08-20 08:00:00,CRPT/USDT,0.14906,0.14951,0.14755,0.14775,4649.2608,688.371044627
1660978800,2022-08-20 07:00:00,CRPT/USDT,0.14944,0.14958,0.14639,0.149,40692.0073,5990.694083605
1660975200,2022-08-20 06:00:00,CRPT/USDT,0.14923,0.14998,0.14841,0.14895,2409.3178,359.772170813
1660971600,2022-08-20 05:00:00,CRPT/USDT,0.14923,0.14923,0.14828,0.14828,147.5999,22.016616382
1660968000,2022-08-20 04:00:00,CRPT/USDT,0.14863,0.14923,0.14708,0.14923,3841.2971,571.416516378
1660964400,2022-08-20 03:00:00,CRPT/USDT,0.1482,0.15,0.14759,0.14898,15339.9039,2272.567638384
1660960800,2022-08-20 02:00:00,CRPT/USDT,0.14811,0.14832,0.148,0.148,1639.9926,242.987638174
1660957200,2022-08-20 01:00:00,CRPT/USDT,0.14893,0.14979,0.14818,0.1483,1633.6947,242.739811038
1660953600,2022-08-20 00:00:00,CRPT/USDT,0.14935,0.14991,0.14846,0.14991,9257.7117,1383.295169688
1660950000,2022-08-19 23:00:00,CRPT/USDT,0.15097,0.1511,0.14944,0.14944,5536.22,829.928245014
1660946400,2022-08-19 22:00:00,CRPT/USDT,0.1517,0.15347,0.14977,0.15092,37359.8767,5654.10990094
1660942800,2022-08-19 21:00:00,CRPT/USDT,0.1529,0.15418,0.15147,0.15147,41989.4785,6437.655167658
1660939200,2022-08-19 20:00:00,CRPT/USDT,0.15,0.153,0.15,0.1529,39245.9037,5955.04983929
1660935600,2022-08-19 19:00:00,CRPT/USDT,0.15001,0.1501,0.14925,0.15,20139.8816,3014.502884046
1660932000,2022-08-19 18:00:00,CRPT/USDT,0.15086,0.15086,0.15002,0.15002,953.7245,143.325823948
1660928400,2022-08-19 17:00:00,CRPT/USDT,0.15089,0.15258,0.15047,0.15086,16204.6385,2449.815464059
1660924800,2022-08-19 16:00:00,CRPT/USDT,0.14937,0.152,0.14931,0.15006,19954.8037,2988.389231079
1660921200,2022-08-19 15:00:00,CRPT/USDT,0.14922,0.14922,0.14872,0.14893,1826.2114,272.202530974
1660917600,2022-08-19 14:00:00,CRPT/USDT,0.14828,0.15061,0.14828,0.14922,24724.1626,3684.209102392
1660914000,2022-08-19 13:00:00,CRPT/USDT,0.1492,0.15061,0.14801,0.14828,13290.7918,1981.750900041
1660910400,2022-08-19 12:00:00,CRPT/USDT,0.14914,0.15,0.148,0.14914,34473.9508,5139.428514848
1660906800,2022-08-19 11:00:00,CRPT/USDT,0.14433,0.158,0.14296,0.14914,150449.7912,22165.708961695
1660903200,2022-08-19 10:00:00,CRPT/USDT,0.14449,0.14449,0.14433,0.14433,12557.9299,1814.27740007
1660899600,2022-08-19 09:00:00,CRPT/USDT,0.14481,0.14571,0.14449,0.14449,3181.3335,461.576800133
1660896000,2022-08-19 08:00:00,CRPT/USDT,0.14589,0.14595,0.14444,0.14495,52255.2688,7579.349633081
1660892400,2022-08-19 07:00:00,CRPT/USDT,0.14707,0.14801,0.1451,0.14597,38907.8337,5712.548498059
1660888800,2022-08-19 06:00:00,CRPT/USDT,0.15174,0.15277,0.14512,0.148,101563.8856,15081.338925837
1660885200,2022-08-19 05:00:00,CRPT/USDT,0.15242,0.15251,0.15228,0.15228,7297.0528,1111.746522086
1660881600,2022-08-19 04:00:00,CRPT/USDT,0.15197,0.15269,0.15197,0.15236,252.0513,38.414428796
1660878000,2022-08-19 03:00:00,CRPT/USDT,0.1522,0.15253,0.15178,0.15229,379.8884,57.78475618
1660874400,2022-08-19 02:00:00,CRPT/USDT,0.15252,0.15252,0.1523,0.15234,10921.0815,1664.951641714
1660870800,2022-08-19 01:00:00,CRPT/USDT,0.15419,0.15503,0.15167,0.15252,28738.6013,4402.577593613
1660867200,2022-08-19 00:00:00,CRPT/USDT,0.15576,0.15576,0.15287,0.15372,53067.8274,8233.090112601
1660863600,2022-08-18 23:00:00,CRPT/USDT,0.1552,0.1568,0.15487,0.15575,6482.7303,1010.450075709
1660860000,2022-08-18 22:00:00,CRPT/USDT,0.15505,0.15621,0.15488,0.15519,5488.3395,854.641352716
1660856400,2022-08-18 21:00:00,CRPT/USDT,0.15579,0.15579,0.15422,0.15519,15324.6021,2376.010392949
1660852800,2022-08-18 20:00:00,CRPT/USDT,0.15538,0.15621,0.15444,0.15621,2587.0817,401.554685475
1660849200,2022-08-18 19:00:00,CRPT/USDT,0.15614,0.15632,0.15538,0.1563,55.4719,8.648194789
1660845600,2022-08-18 18:00:00,CRPT/USDT,0.15549,0.15659,0.154,0.15634,11357.0491,1762.812972015
1660842000,2022-08-18 17:00:00,CRPT/USDT,0.15586,0.1565,0.15434,0.1555,13607.9118,2111.901300037
1660838400,2022-08-18 16:00:00,CRPT/USDT,0.15722,0.15792,0.15507,0.15635,9839.1905,1539.894220972
1660834800,2022-08-18 15:00:00,CRPT/USDT,0.15659,0.15744,0.15436,0.15715,10179.1132,1587.068698937
1660831200,2022-08-18 14:00:00,CRPT/USDT,0.15709,0.15744,0.15378,0.1573,39749.5431,6179.565865051
1660827600,2022-08-18 13:00:00,CRPT/USDT,0.1576,0.15784,0.1576,0.15784,531.4008,83.819384647
1660824000,2022-08-18 12:00:00,CRPT/USDT,0.15778,0.15827,0.156,0.15757,26151.4797,4103.002841276
1660820400,2022-08-18 11:00:00,CRPT/USDT,0.158,0.15914,0.15696,0.15778,18440.0194,2906.143683112
1660816800,2022-08-18 10:00:00,CRPT/USDT,0.15973,0.15987,0.15801,0.15801,819.3288,130.149970024
1660813200,2022-08-18 09:00:00,CRPT/USDT,0.15932,0.15932,0.15883,0.15883,633.3322,100.734831025
1660809600,2022-08-18 08:00:00,CRPT/USDT,0.1594,0.164,0.15914,0.15933,6944.7776,1117.879347345
1660806000,2022-08-18 07:00:00,CRPT/USDT,0.15778,0.16704,0.15778,0.1594,37281.7289,6011.399419263
1660802400,2022-08-18 06:00:00,CRPT/USDT,0.15713,0.15713,0.15689,0.15689,458.8985,72.012420244
1660798800,2022-08-18 05:00:00,CRPT/USDT,0.1568,0.15778,0.1568,0.15778,2011.3015,317.206847327
1660795200,2022-08-18 04:00:00,CRPT/USDT,0.15777,0.15777,0.15659,0.15683,968.9632,151.923580452
1660791600,2022-08-18 03:00:00,CRPT/USDT,0.1564,0.15773,0.1564,0.15708,797.5831,125.638682852
1660788000,2022-08-18 02:00:00,CRPT/USDT,0.15584,0.15713,0.15584,0.15686,801.9028,125.470292099
1660784400,2022-08-18 01:00:00,CRPT/USDT,0.15656,0.15656,0.15656,0.15656,3,0.46968
1660780800,2022-08-18 00:00:00,CRPT/USDT,0.15558,0.15656,0.15501,0.15656,301.7499,46.939579685
1660777200,2022-08-17 23:00:00,CRPT/USDT,0.15571,0.15667,0.15558,0.15558,475.4464,74.322079171
1660773600,2022-08-17 22:00:00,CRPT/USDT,0.15529,0.15629,0.155,0.155,2946.0942,458.328469183
1660770000,2022-08-17 21:00:00,CRPT/USDT,0.15571,0.15626,0.155,0.155,3723.8456,577.878556794
1660766400,2022-08-17 20:00:00,CRPT/USDT,0.15582,0.15642,0.15501,0.15642,4521.6089,702.712231372
1660762800,2022-08-17 19:00:00,CRPT/USDT,0.15667,0.15683,0.15583,0.15597,2322.008,362.731047496
1660759200,2022-08-17 18:00:00,CRPT/USDT,0.15764,0.15785,0.15666,0.15666,5942.5161,936.262641743
1660755600,2022-08-17 17:00:00,CRPT/USDT,0.15709,0.15789,0.15644,0.15763,3101.7865,487.528854057
1660752000,2022-08-17 16:00:00,CRPT/USDT,0.1576,0.158,0.15608,0.15608,14458.085,2271.474913597
1660748400,2022-08-17 15:00:00,CRPT/USDT,0.15709,0.15768,0.157,0.15768,2965.7002,466.572192072
1660744800,2022-08-17 14:00:00,CRPT/USDT,0.15847,0.15847,0.15712,0.15712,5579.9475,878.735263566
1660741200,2022-08-17 13:00:00,CRPT/USDT,0.15877,0.15987,0.158,0.15891,8616.7212,1365.172499417
1660737600,2022-08-17 12:00:00,CRPT/USDT,0.15988,0.16055,0.15877,0.15877,10282.619,1643.2366222
1660734000,2022-08-17 11:00:00,CRPT/USDT,0.15988,0.15988,0.15895,0.15988,4572.127,728.829601964
1660730400,2022-08-17 10:00:00,CRPT/USDT,0.16128,0.16128,0.15988,0.15988,2692.9721,431.048400946
1660726800,2022-08-17 09:00:00,CRPT/USDT,0.15995,0.16199,0.15992,0.16199,2472.1783,398.167085995
1660723200,2022-08-17 08:00:00,CRPT/USDT,0.16119,0.1612,0.15988,0.161,5228.7513,839.523774129
1660719600,2022-08-17 07:00:00,CRPT/USDT,0.16241,0.16247,0.1605,0.1612,7657.0518,1237.708581802
1660716000,2022-08-17 06:00:00,CRPT/USDT,0.1614,0.16316,0.1614,0.16244,5661.0534,918.272026461
1660712400,2022-08-17 05:00:00,CRPT/USDT,0.16073,0.16192,0.15991,0.16138,3563.86,575.631494123
1660708800,2022-08-17 04:00:00,CRPT/USDT,0.16073,0.16123,0.15989,0.15989,7055.8481,1137.065024424
1660705200,2022-08-17 03:00:00,CRPT/USDT,0.15989,0.16071,0.15989,0.16037,672.9024,107.767305655
1660701600,2022-08-17 02:00:00,CRPT/USDT,0.16073,0.16134,0.15962,0.16071,2598.1973,417.824116182
1660698000,2022-08-17 01:00:00,CRPT/USDT,0.15979,0.16084,0.15893,0.15988,8493.3781,1360.911055692
1660694400,2022-08-17 00:00:00,CRPT/USDT,0.15939,0.15979,0.15939,0.15979,936.7055,149.550251443
1660690800,2022-08-16 23:00:00,CRPT/USDT,0.15905,0.15905,0.15905,0.15905,0,0
1660687200,2022-08-16 22:00:00,CRPT/USDT,0.15872,0.15978,0.15828,0.15905,28620.5838,4532.564477908
1660683600,2022-08-16 21:00:00,CRPT/USDT,0.15902,0.15914,0.15871,0.15871,80.2428,12.762622177
1660680000,2022-08-16 20:00:00,CRPT/USDT,0.1588,0.15901,0.1588,0.15901,13756.6392,2185.456679096
1660676400,2022-08-16 19:00:00,CRPT/USDT,0.15823,0.1588,0.1582,0.1588,14372.6737,2278.053185603
1660672800,2022-08-16 18:00:00,CRPT/USDT,0.15802,0.15887,0.15713,0.15832,6025.5908,953.512766311
1660669200,2022-08-16 17:00:00,CRPT/USDT,0.15909,0.15986,0.15667,0.15803,43815.8119,6920.048613811
1660665600,2022-08-16 16:00:00,CRPT/USDT,0.15893,0.15954,0.15826,0.15826,10233.133,1627.465264703
1660662000,2022-08-16 15:00:00,CRPT/USDT,0.15916,0.15932,0.158,0.15893,19208.2775,3043.400641123
1660658400,2022-08-16 14:00:00,CRPT/USDT,0.16286,0.16286,0.158,0.15916,92864.0793,14849.465258572
1660654800,2022-08-16 13:00:00,CRPT/USDT,0.16218,0.16321,0.16163,0.16286,14334.0893,2325.28574018
1660651200,2022-08-16 12:00:00,CRPT/USDT,0.16231,0.16368,0.16219,0.16228,5271.8288,857.848876073
1660647600,2022-08-16 11:00:00,CRPT/USDT,0.1622,0.164,0.16219,0.16314,7479.9321,1218.297231087
1660644000,2022-08-16 10:00:00,CRPT/USDT,0.16215,0.16224,0.16215,0.1622,1768.912,286.926269379
1660640400,2022-08-16 09:00:00,CRPT/USDT,0.16159,0.1631,0.1614,0.16208,3503.5705,568.80624222
1660636800,2022-08-16 08:00:00,CRPT/USDT,0.16103,0.16103,0.16103,0.16103,0,0
1660633200,2022-08-16 07:00:00,CRPT/USDT,0.16103,0.16103,0.16103,0.16103,0,0
1660629600,2022-08-16 06:00:00,CRPT/USDT,0.16103,0.16103,0.16103,0.16103,0,0
1660626000,2022-08-16 05:00:00,CRPT/USDT,0.16101,0.16103,0.16088,0.16103,300.0424,48.284326865
1660622400,2022-08-16 04:00:00,CRPT/USDT,0.16111,0.16111,0.161,0.161,251.5001,40.511842242
1660618800,2022-08-16 03:00:00,CRPT/USDT,0.16134,0.16204,0.16088,0.16088,2098.8258,338.145119078
1660615200,2022-08-16 02:00:00,CRPT/USDT,0.16146,0.16267,0.16121,0.16134,5288.4339,857.165068558
1660611600,2022-08-16 01:00:00,CRPT/USDT,0.16031,0.16146,0.16031,0.16128,330.7388,53.288886098
1660608000,2022-08-16 00:00:00,CRPT/USDT,0.16065,0.16115,0.16033,0.1607,3110.5074,500.143156587
1660604400,2022-08-15 23:00:00,CRPT/USDT,0.16075,0.16116,0.16013,0.16104,1202.1424,193.051277052
1660600800,2022-08-15 22:00:00,CRPT/USDT,0.16034,0.16163,0.16004,0.16162,3955.1863,637.190339505
1660597200,2022-08-15 21:00:00,CRPT/USDT,0.16201,0.16201,0.16034,0.16095,5445.0196,879.896172125
1660593600,2022-08-15 20:00:00,CRPT/USDT,0.16382,0.16382,0.16201,0.16201,1576.7566,256.490746708
1660590000,2022-08-15 19:00:00,CRPT/USDT,0.16438,0.16446,0.16307,0.16308,4454.2789,728.255297603
1660586400,2022-08-15 18:00:00,CRPT/USDT,0.16428,0.16461,0.16348,0.16348,8969.0624,1470.257237582
1660582800,2022-08-15 17:00:00,CRPT/USDT,0.16393,0.16555,0.16393,0.1643,327.2542,53.889595857
1660579200,2022-08-15 16:00:00,CRPT/USDT,0.16469,0.165,0.16392,0.164,570.364,93.642072792
1660575600,2022-08-15 15:00:00,CRPT/USDT,0.16458,0.16459,0.16458,0.16459,107.8186,17.745224339
1660572000,2022-08-15 14:00:00,CRPT/USDT,0.16335,0.16599,0.16326,0.16451,3161.0949,519.104390802
1660568400,2022-08-15 13:00:00,CRPT/USDT,0.16303,0.16384,0.16209,0.16334,1559.4848,254.337817002
1660564800,2022-08-15 12:00:00,CRPT/USDT,0.16401,0.16414,0.163,0.163,443.215,72.378264778
1660561200,2022-08-15 11:00:00,CRPT/USDT,0.1627,0.166,0.1627,0.16359,6999.3064,1149.941238689
1660557600,2022-08-15 10:00:00,CRPT/USDT,0.16206,0.16307,0.16184,0.16184,10184.1898,1652.377735444
1660554000,2022-08-15 09:00:00,CRPT/USDT,0.1627,0.16348,0.16187,0.16187,7646.6253,1241.213327638
1660550400,2022-08-15 08:00:00,CRPT/USDT,0.16428,0.16497,0.16271,0.16272,5683.3096,933.529160058
1660546800,2022-08-15 07:00:00,CRPT/USDT,0.16493,0.16593,0.16437,0.16457,9702.5291,1598.979821924
1660543200,2022-08-15 06:00:00,CRPT/USDT,0.16854,0.16854,0.16467,0.16577,23854.7487,3950.827352125
1660539600,2022-08-15 05:00:00,CRPT/USDT,0.16729,0.16999,0.16651,0.16797,3861.523,652.280935019
1660536000,2022-08-15 04:00:00,CRPT/USDT,0.1674,0.16795,0.16627,0.16729,5062.9133,847.591927453
1660532400,2022-08-15 03:00:00,CRPT/USDT,0.1676,0.16806,0.1676,0.16804,3197.6493,537.142809335
1660528800,2022-08-15 02:00:00,CRPT/USDT,0.16556,0.16748,0.16452,0.16748,2531.1378,421.03469727
1660525200,2022-08-15 01:00:00,CRPT/USDT,0.16478,0.16556,0.16427,0.16556,447.4867,73.739228521
1660521600,2022-08-15 00:00:00,CRPT/USDT,0.16401,0.16518,0.16281,0.16518,4121.5132,676.179619955
1660518000,2022-08-14 23:00:00,CRPT/USDT,0.1627,0.16528,0.16226,0.16401,4483.5468,736.220926485
1660514400,2022-08-14 22:00:00,CRPT/USDT,0.1652,0.16599,0.16271,0.1628,8261.866,1355.977651284
1660510800,2022-08-14 21:00:00,CRPT/USDT,0.16342,0.16947,0.1625,0.16524,28978.5899,4795.03828247
1660507200,2022-08-14 20:00:00,CRPT/USDT,0.16319,0.16359,0.16208,0.16272,428.9391,69.971124918
1660503600,2022-08-14 19:00:00,CRPT/USDT,0.16287,0.16459,0.16121,0.16319,19583.1294,3180.138080697
1660500000,2022-08-14 18:00:00,CRPT/USDT,0.16484,0.16554,0.16236,0.16384,12271.2343,2010.42713229
1660496400,2022-08-14 17:00:00,CRPT/USDT,0.165,0.166,0.16369,0.16484,22418.1568,3694.876193483
1660492800,2022-08-14 16:00:00,CRPT/USDT,0.16755,0.16843,0.16425,0.16516,29176.852,4865.120458314
1660489200,2022-08-14 15:00:00,CRPT/USDT,0.167,0.16743,0.16618,0.16651,8284.9745,1381.17005707
1660485600,2022-08-14 14:00:00,CRPT/USDT,0.16779,0.1684,0.1669,0.16705,2975.6572,498.238936523
1660482000,2022-08-14 13:00:00,CRPT/USDT,0.16778,0.16778,0.1669,0.1669,12571.9511,2098.701435684
1660478400,2022-08-14 12:00:00,CRPT/USDT,0.16734,0.16734,0.16693,0.16693,5299.3424,884.863085983
1660474800,2022-08-14 11:00:00,CRPT/USDT,0.16825,0.16942,0.16719,0.16843,4084.5688,688.708024042
1660471200,2022-08-14 10:00:00,CRPT/USDT,0.16844,0.17044,0.16824,0.16927,8970.0065,1515.278745915
1660467600,2022-08-14 09:00:00,CRPT/USDT,0.16927,0.17119,0.16844,0.16844,21489.7116,3634.254531535
1660464000,2022-08-14 08:00:00,CRPT/USDT,0.16943,0.17023,0.16844,0.16844,18144.4277,3065.709615204
1660460400,2022-08-14 07:00:00,CRPT/USDT,0.16945,0.17148,0.16878,0.17025,8033.7451,1364.018569689
1660456800,2022-08-14 06:00:00,CRPT/USDT,0.17021,0.17054,0.16844,0.16945,17357.0143,2929.748944187
1660453200,2022-08-14 05:00:00,CRPT/USDT,0.17002,0.17124,0.16896,0.17071,2308.0508,392.162304369
1660449600,2022-08-14 04:00:00,CRPT/USDT,0.17077,0.17078,0.16873,0.17001,1559.7317,264.812139648
1660446000,2022-08-14 03:00:00,CRPT/USDT,0.17036,0.17076,0.16964,0.17064,2072.1577,352.907360121
1660442400,2022-08-14 02:00:00,CRPT/USDT,0.17032,0.17199,0.16844,0.17036,5788.8248,982.984293374
1660438800,2022-08-14 01:00:00,CRPT/USDT,0.16993,0.17119,0.16844,0.17036,9758.0731,1652.014467412
1660435200,2022-08-14 00:00:00,CRPT/USDT,0.17003,0.17097,0.16895,0.16977,5110.1804,868.361594679
1660431600,2022-08-13 23:00:00,CRPT/USDT,0.1688,0.17002,0.1688,0.17002,6021.5854,1023.607246303
1660428000,2022-08-13 22:00:00,CRPT/USDT,0.17005,0.17075,0.1688,0.1688,7109.0254,1202.168018366
1660424400,2022-08-13 21:00:00,CRPT/USDT,0.1702,0.17104,0.16942,0.17104,6875.1955,1169.696464549
1660420800,2022-08-13 20:00:00,CRPT/USDT,0.17001,0.17076,0.16986,0.17024,3923.6547,668.611076344
1660417200,2022-08-13 19:00:00,CRPT/USDT,0.16942,0.17079,0.16942,0.17001,22075.2127,3755.664286565
1660413600,2022-08-13 18:00:00,CRPT/USDT,0.16981,0.17066,0.168,0.16942,12979.6712,2195.954896317
1660410000,2022-08-13 17:00:00,CRPT/USDT,0.16969,0.17031,0.16807,0.16981,14777.5168,2497.795301287
1660406400,2022-08-13 16:00:00,CRPT/USDT,0.17435,0.17521,0.168,0.17036,49965.2966,8502.401148274
1660402800,2022-08-13 15:00:00,CRPT/USDT,0.17322,0.17462,0.1722,0.17322,15165.4136,2634.095343215
1660399200,2022-08-13 14:00:00,CRPT/USDT,0.17303,0.17345,0.17051,0.17229,5999.5327,1035.288958055
1660395600,2022-08-13 13:00:00,CRPT/USDT,0.17384,0.17547,0.17166,0.174,25679.8508,4444.135948894
1660392000,2022-08-13 12:00:00,CRPT/USDT,0.175,0.17579,0.17243,0.17383,23491.064,4103.851216992
1660388400,2022-08-13 11:00:00,CRPT/USDT,0.177,0.178,0.17493,0.175,35380.7004,6225.735430053
1660384800,2022-08-13 10:00:00,CRPT/USDT,0.17495,0.17799,0.17361,0.17621,32147.7562,5656.993285613
1660381200,2022-08-13 09:00:00,CRPT/USDT,0.17221,0.17495,0.17083,0.17495,11024.0292,1906.056647126
1660377600,2022-08-13 08:00:00,CRPT/USDT,0.17247,0.17481,0.17129,0.1713,10169.6543,1750.390184888
1660374000,2022-08-13 07:00:00,CRPT/USDT,0.17533,0.17652,0.17222,0.17327,6803.7334,1186.608385414
1660370400,2022-08-13 06:00:00,CRPT/USDT,0.1727,0.185,0.16978,0.17603,242189.9475,42854.871856188
1660366800,2022-08-13 05:00:00,CRPT/USDT,0.1714,0.174,0.1712,0.17201,12684.9375,2197.601509307
1660363200,2022-08-13 04:00:00,CRPT/USDT,0.17185,0.17206,0.1714,0.1714,2484.9367,427.411703353
1660359600,2022-08-13 03:00:00,CRPT/USDT,0.17049,0.17184,0.1696,0.17184,8767.9189,1491.391784877
1660356000,2022-08-13 02:00:00,CRPT/USDT,0.16961,0.17036,0.1696,0.17036,16579.029,2811.845194509
1660352400,2022-08-13 01:00:00,CRPT/USDT,0.16962,0.17032,0.16905,0.17032,38742.7393,6574.940697075
1660348800,2022-08-13 00:00:00,CRPT/USDT,0.171,0.171,0.16906,0.17054,5908.7904,1002.47739114
1660345200,2022-08-12 23:00:00,CRPT/USDT,0.17076,0.17128,0.1697,0.17076,5532.1586,942.218620313
1660341600,2022-08-12 22:00:00,CRPT/USDT,0.16961,0.17128,0.16866,0.17076,3171.2086,538.384708276
1660338000,2022-08-12 21:00:00,CRPT/USDT,0.16961,0.17032,0.168,0.16874,2692.3812,455.852517465
1660334400,2022-08-12 20:00:00,CRPT/USDT,0.17105,0.17189,0.168,0.1696,13892.076,2355.659552364
1660330800,2022-08-12 19:00:00,CRPT/USDT,0.16727,0.17356,0.16668,0.17107,23482.5473,3983.2882668
1660327200,2022-08-12 18:00:00,CRPT/USDT,0.16605,0.16726,0.16533,0.16726,14100.2077,2340.694967254
