https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STC,Volume USDT
1643760000,2022-02-02 00:00:00,STC/USDT,0.00487,0.00494,0.00461,0.00476,9300881.88094581,44229.3144819800213
1643673600,2022-02-01 00:00:00,STC/USDT,0.00474,0.00521,0.00458,0.00487,15780942.56794938,77089.9003777637895
1643587200,2022-01-31 00:00:00,STC/USDT,0.00488,0.00498,0.00466,0.00476,8372156.90355148,40269.3910689864956
1643500800,2022-01-30 00:00:00,STC/USDT,0.0048,0.00504,0.00464,0.00488,6168042.73101156,29977.2734281865628
1643414400,2022-01-29 00:00:00,STC/USDT,0.00504,0.00513,0.00475,0.00482,11592663.18836674,57012.370825343799
1643328000,2022-01-28 00:00:00,STC/USDT,0.00507,0.00527,0.005,0.00502,7824847.45084982,39823.1430531950339
1643241600,2022-01-27 00:00:00,STC/USDT,0.00505,0.00525,0.00481,0.00505,11432291.26414736,57646.8974858844066
1643155200,2022-01-26 00:00:00,STC/USDT,0.00492,0.0052,0.00472,0.00505,9932639.36780775,49265.3258301144569
1643068800,2022-01-25 00:00:00,STC/USDT,0.00447,0.0052,0.00435,0.00492,32099652.00216203,157785.1152133064429
1642982400,2022-01-24 00:00:00,STC/USDT,0.00454,0.00464,0.00436,0.00447,14584642.87555412,64691.4172416048186
1642896000,2022-01-23 00:00:00,STC/USDT,0.00448,0.0047,0.0044,0.00456,6781075.84653637,30781.0333088879013
1642809600,2022-01-22 00:00:00,STC/USDT,0.00486,0.00495,0.00442,0.00445,16320895.28651963,74487.6388604905946
1642723200,2022-01-21 00:00:00,STC/USDT,0.00457,0.0052,0.00451,0.00485,26085118.15528152,126572.3985711150703
1642636800,2022-01-20 00:00:00,STC/USDT,0.00468,0.00484,0.00456,0.00457,5879986.95223687,27597.8645232805884
1642550400,2022-01-19 00:00:00,STC/USDT,0.0051,0.00513,0.0046,0.00465,19060928.7004753,92744.4062952277644
1642464000,2022-01-18 00:00:00,STC/USDT,0.00532,0.00553,0.00505,0.0051,13431456.86858482,70926.4612750253124
1642377600,2022-01-17 00:00:00,STC/USDT,0.00529,0.00555,0.00498,0.00532,29411853.51919642,155293.8120862585542
1642291200,2022-01-16 00:00:00,STC/USDT,0.00495,0.0054,0.00489,0.00527,15252723.60674067,79190.6090230459154
1642204800,2022-01-15 00:00:00,STC/USDT,0.00512,0.00527,0.0049,0.00495,10510420.49764083,53095.2200137550195
1642118400,2022-01-14 00:00:00,STC/USDT,0.00492,0.0054,0.00485,0.00512,59272707.95172133,296958.3031366194675
1642032000,2022-01-13 00:00:00,STC/USDT,0.00509,0.0052,0.00484,0.0049,39742103.41594991,198737.0131578207111
1641945600,2022-01-12 00:00:00,STC/USDT,0.00513,0.0054,0.00493,0.00511,9174952.78610142,47206.2377325751266
1641859200,2022-01-11 00:00:00,STC/USDT,0.00473,0.00537,0.00461,0.00514,20937192.80481255,105605.0133881757948
1641772800,2022-01-10 00:00:00,STC/USDT,0.00486,0.0052,0.00469,0.00471,13299390.49800104,64706.0764508452376
1641686400,2022-01-09 00:00:00,STC/USDT,0.00453,0.00503,0.00444,0.00486,19131323.0587256,90988.409410550571
1641600000,2022-01-08 00:00:00,STC/USDT,0.0045,0.00489,0.00448,0.00452,12003131.77395675,55518.9443397745027
1641513600,2022-01-07 00:00:00,STC/USDT,0.00468,0.00512,0.00437,0.00452,39491514.65150243,181105.4411872674006
1641427200,2022-01-06 00:00:00,STC/USDT,0.00493,0.00499,0.00465,0.00468,18001238.59302539,85573.6942966986142
1641340800,2022-01-05 00:00:00,STC/USDT,0.00489,0.00502,0.0047,0.00495,39394029.26794483,190177.3690651444785
1641254400,2022-01-04 00:00:00,STC/USDT,0.00504,0.00509,0.00479,0.00489,35635284.86627489,175130.5130595389958
1641168000,2022-01-03 00:00:00,STC/USDT,0.00504,0.00516,0.00494,0.00504,58037567.30548469,292749.268676856505
1641081600,2022-01-02 00:00:00,STC/USDT,0.00503,0.00519,0.00495,0.00502,54643143.03112825,275655.7344243376049
1640995200,2022-01-01 00:00:00,STC/USDT,0.00489,0.00518,0.00484,0.00503,64353646.66117851,318640.3254909467892
1640908800,2021-12-31 00:00:00,STC/USDT,0.00501,0.00526,0.00486,0.00487,45333502.99802038,227622.0150258094428
1640822400,2021-12-30 00:00:00,STC/USDT,0.00498,0.0051,0.00494,0.00501,27835779.504684,139649.0088983696718
1640736000,2021-12-29 00:00:00,STC/USDT,0.00513,0.0052,0.00498,0.00499,25715530.79606475,130879.4468311443176
1640649600,2021-12-28 00:00:00,STC/USDT,0.00557,0.00573,0.00512,0.00514,32448615.51271083,175581.285709866355
