https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CELO,Volume BTC
1644796800,2022-02-14 00:00:00,CELO/BTC,0.00006969,0.00007012,0.00006655,0.00006837,16479.73618873,1.1240175861068896
1644710400,2022-02-13 00:00:00,CELO/BTC,0.00007234,0.00007248,0.000069,0.00006956,6293.96846586,0.4422887522041378
1644624000,2022-02-12 00:00:00,CELO/BTC,0.00007218,0.00007321,0.0000705,0.00007234,3332.52956011,0.2386986211229965
1644537600,2022-02-11 00:00:00,CELO/BTC,0.00007179,0.0000749,0.00007057,0.00007216,2401.365,0.17387745221
1644451200,2022-02-10 00:00:00,CELO/BTC,0.00007791,0.00007805,0.00007152,0.00007208,5506.22844731,0.4025014004883418
1644364800,2022-02-09 00:00:00,CELO/BTC,0.0000754,0.00007919,0.00007463,0.00007789,2176.04955114,0.1673215721109486
1644278400,2022-02-08 00:00:00,CELO/BTC,0.00008016,0.00008173,0.0000741,0.00007522,11530.13258813,0.8835134170614521
1644192000,2022-02-07 00:00:00,CELO/BTC,0.00007931,0.00008211,0.00007884,0.00008028,4828.5842414,0.3868910475660495
1644105600,2022-02-06 00:00:00,CELO/BTC,0.00007837,0.00008213,0.00007837,0.0000794,5092.4144569,0.4089061569528985
1644019200,2022-02-05 00:00:00,CELO/BTC,0.00007803,0.00008169,0.00007647,0.00007802,8931.03331517,0.6981463216742783
1643932800,2022-02-04 00:00:00,CELO/BTC,0.00008138,0.00008211,0.00007779,0.00007802,3579.9723,0.288028313478
1643846400,2022-02-03 00:00:00,CELO/BTC,0.00008192,0.00008253,0.00007976,0.0000816,1439.4348,0.117161927452
1643760000,2022-02-02 00:00:00,CELO/BTC,0.00008338,0.00008371,0.00008091,0.00008183,2034.88888427,0.1664853908475111
1643673600,2022-02-01 00:00:00,CELO/BTC,0.00008229,0.00008558,0.0000814,0.0000832,7443.16018609,0.6274213118735381
1643587200,2022-01-31 00:00:00,CELO/BTC,0.00007985,0.00008294,0.00007903,0.00008234,3451.32020995,0.2818888520051695
1643500800,2022-01-30 00:00:00,CELO/BTC,0.00008247,0.00008337,0.00007937,0.00007953,2539.2051,0.209511656377
1643414400,2022-01-29 00:00:00,CELO/BTC,0.00008332,0.00008461,0.00008102,0.00008241,4564.76206752,0.3780884401445837
1643328000,2022-01-28 00:00:00,CELO/BTC,0.00008291,0.00008422,0.00008221,0.0000832,6060.78401961,0.5038759264000387
1643241600,2022-01-27 00:00:00,CELO/BTC,0.0000829,0.00008589,0.00008221,0.00008241,5697.12882548,0.4786559435584382
1643155200,2022-01-26 00:00:00,CELO/BTC,0.00008364,0.00008673,0.00008152,0.00008326,4264.1123,0.35806576918
1643068800,2022-01-25 00:00:00,CELO/BTC,0.00008418,0.00008632,0.00008221,0.00008362,3669.51762339,0.3079861316527135
1642982400,2022-01-24 00:00:00,CELO/BTC,0.00009177,0.00009228,0.00008336,0.00008386,4662.10147985,0.4138559121154966
1642896000,2022-01-23 00:00:00,CELO/BTC,0.00009119,0.00009852,0.00008954,0.00009169,10266.91438709,0.9513991999999297
1642809600,2022-01-22 00:00:00,CELO/BTC,0.00009892,0.00010343,0.00008838,0.00009155,12274.58546022,1.1615465609539006
1642723200,2022-01-21 00:00:00,CELO/BTC,0.00009925,0.00010305,0.00009533,0.00009856,9501.08124687,0.9391774007594681
1642636800,2022-01-20 00:00:00,CELO/BTC,0.00009965,0.0001027,0.0000988,0.00009891,6543.21779672,0.659864153872294
1642550400,2022-01-19 00:00:00,CELO/BTC,0.00010435,0.00010624,0.00009929,0.00009937,9510.59397341,0.984785450694662
1642464000,2022-01-18 00:00:00,CELO/BTC,0.0001082,0.00010949,0.00010307,0.00010475,5724.22991641,0.6122270782395198
1642377600,2022-01-17 00:00:00,CELO/BTC,0.00011613,0.00011616,0.00010729,0.00010812,4476.50017118,0.4930501972632295
1642291200,2022-01-16 00:00:00,CELO/BTC,0.00011617,0.00011755,0.00011243,0.00011603,5335.18814339,0.6156290119746453
1642204800,2022-01-15 00:00:00,CELO/BTC,0.00011741,0.00012002,0.00011483,0.00011632,5990.8657403,0.7048521918146594
1642118400,2022-01-14 00:00:00,CELO/BTC,0.00011699,0.00012177,0.00011472,0.00011711,18923.79254669,2.2194186803280881
1642032000,2022-01-13 00:00:00,CELO/BTC,0.00011342,0.00012117,0.00011188,0.00011701,19518.57586532,2.2764289920708747
1641945600,2022-01-12 00:00:00,CELO/BTC,0.00010616,0.00011709,0.0001047,0.00011315,13349.46304113,1.5044094802841774
1641859200,2022-01-11 00:00:00,CELO/BTC,0.00010569,0.00010709,0.00010188,0.00010527,8054.24871233,0.8394352218847718
1641772800,2022-01-10 00:00:00,CELO/BTC,0.00011179,0.0001132,0.00010419,0.00010551,14455.49407575,1.5659422655970479
1641686400,2022-01-09 00:00:00,CELO/BTC,0.00010857,0.00011342,0.00010749,0.00011141,13314.0234206,1.4818158538226523
1641600000,2022-01-08 00:00:00,CELO/BTC,0.00011186,0.00011752,0.00010811,0.00010865,22004.103898,2.4838886461163521
1641513600,2022-01-07 00:00:00,CELO/BTC,0.00011449,0.00011449,0.00010679,0.00011138,23060.43318204,2.5412875520676225
1641427200,2022-01-06 00:00:00,CELO/BTC,0.00011711,0.00012037,0.00011308,0.00011438,15567.73929843,1.8100924409948667
1641340800,2022-01-05 00:00:00,CELO/BTC,0.00011523,0.00013537,0.00011185,0.00011716,50342.84117626,6.1064180051595969
1641254400,2022-01-04 00:00:00,CELO/BTC,0.00010765,0.00012516,0.00010746,0.00011535,33215.60905889,3.8897881772456435
1641168000,2022-01-03 00:00:00,CELO/BTC,0.00010774,0.00010857,0.00010399,0.00010754,6152.54800056,0.6502851836047749
1641081600,2022-01-02 00:00:00,CELO/BTC,0.00010699,0.00011383,0.00010662,0.00010738,7578.92196656,0.837337671960328
1640995200,2022-01-01 00:00:00,CELO/BTC,0.00010569,0.00011154,0.00010569,0.00010723,13489.20012606,1.4668747837104566
1640908800,2021-12-31 00:00:00,CELO/BTC,0.00010144,0.00010936,0.0000997,0.0001057,16980.90437491,1.7746431631803618
1640822400,2021-12-30 00:00:00,CELO/BTC,0.0000964,0.00010391,0.0000949,0.00010136,16537.05547744,1.6738206383122182
1640736000,2021-12-29 00:00:00,CELO/BTC,0.0000966,0.00009938,0.00009396,0.00009604,16690.44785378,1.6210692237606113
1640649600,2021-12-28 00:00:00,CELO/BTC,0.00009997,0.00009997,0.00009597,0.0000966,13480.29649974,1.3181157320765453
