https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YGG,Volume USDT
1643673600,2022-02-01 00:00:00,YGG/USDT,3.0398,3.4605,2.9462,3.3557,332562.41612913,1045116.460112018173
1643587200,2022-01-31 00:00:00,YGG/USDT,2.894,3.1511,2.6842,3.0398,273735.57107247,800361.593281255129
1643500800,2022-01-30 00:00:00,YGG/USDT,3.0593,3.195,2.8658,2.8923,255634.65156475,775885.545166397331
1643414400,2022-01-29 00:00:00,YGG/USDT,2.9488,3.1453,2.8165,3.0549,256463.77989286,757913.463167952875
1643328000,2022-01-28 00:00:00,YGG/USDT,2.732,2.991,2.7272,2.953,285512.52995861,821748.061221804558
1643241600,2022-01-27 00:00:00,YGG/USDT,2.7057,2.9675,2.5787,2.7392,368822.78103115,1022544.560571181733
1643155200,2022-01-26 00:00:00,YGG/USDT,2.5226,3.1563,2.4856,2.7122,386924.9970972,1097148.895346104458
1643068800,2022-01-25 00:00:00,YGG/USDT,2.5103,2.5563,2.3915,2.5122,297184.3395341,742307.530000802881
1642982400,2022-01-24 00:00:00,YGG/USDT,2.6648,2.6649,2.172,2.5171,488525.2039958,1176999.108558801628
1642896000,2022-01-23 00:00:00,YGG/USDT,2.5756,2.824,2.5131,2.6638,247292.48281989,663910.089131244393
1642809600,2022-01-22 00:00:00,YGG/USDT,3.0018,3.3304,2.3186,2.5755,568370.09115084,1538371.837523217699
1642723200,2022-01-21 00:00:00,YGG/USDT,3.662,3.7087,2.8942,3.0144,361243.19258085,1181385.014550287309
1642636800,2022-01-20 00:00:00,YGG/USDT,3.9294,4.1421,3.6242,3.6694,101439.95225669,400169.905599201394
1642550400,2022-01-19 00:00:00,YGG/USDT,4.1796,4.1931,3.8446,3.9262,96820.9795298,387577.783370713802
1642464000,2022-01-18 00:00:00,YGG/USDT,4.3737,4.4213,4.0622,4.1843,79530.43077889,335188.164103473894
1642377600,2022-01-17 00:00:00,YGG/USDT,4.6078,4.613,4.2858,4.3746,86227.38560754,382321.245300850383
1642291200,2022-01-16 00:00:00,YGG/USDT,4.6511,4.7115,4.5516,4.6106,54273.58172825,250224.671198354359
1642204800,2022-01-15 00:00:00,YGG/USDT,4.5014,4.744,4.4592,4.6519,68153.21536896,313895.102885764117
1642118400,2022-01-14 00:00:00,YGG/USDT,4.5946,4.714,4.4338,4.5017,81166.72339466,371974.379144060443
1642032000,2022-01-13 00:00:00,YGG/USDT,4.8485,5.0036,4.5519,4.6017,154974.91522615,742398.970076847515
1641945600,2022-01-12 00:00:00,YGG/USDT,4.3929,5.4,4.365,4.8481,356566.2269564,1736447.994654554888
1641859200,2022-01-11 00:00:00,YGG/USDT,4.339,4.506,4.2317,4.3878,171590.00461258,749021.031694822441
1641772800,2022-01-10 00:00:00,YGG/USDT,4.8208,4.9449,4.2223,4.3399,195432.9578477,877960.926381668896
1641686400,2022-01-09 00:00:00,YGG/USDT,4.6712,5.0941,4.5239,4.8277,167229.10431099,799767.145670991368
1641600000,2022-01-08 00:00:00,YGG/USDT,4.5792,5.0618,4.4095,4.6744,320769.86177424,1511330.590588051412
1641513600,2022-01-07 00:00:00,YGG/USDT,4.7806,4.8376,4.2397,4.5815,185951.65803991,839626.720709647959
1641427200,2022-01-06 00:00:00,YGG/USDT,4.7125,4.9162,4.4543,4.7697,141029.40498928,659362.260978234757
1641340800,2022-01-05 00:00:00,YGG/USDT,5.1877,5.3694,4.4215,4.7192,178493.65017046,903200.244525646247
1641254400,2022-01-04 00:00:00,YGG/USDT,5.321,5.4182,5.1402,5.186,111388.54912475,587271.126002822023
1641168000,2022-01-03 00:00:00,YGG/USDT,5.6041,5.6041,5.1897,5.3226,149965.01927565,809080.699414763451
1641081600,2022-01-02 00:00:00,YGG/USDT,5.5881,5.7044,5.5123,5.6048,148221.68938046,832008.001640467739
1640995200,2022-01-01 00:00:00,YGG/USDT,5.3006,5.5952,5.3006,5.5816,115169.80109232,623379.706872782894
1640908800,2021-12-31 00:00:00,YGG/USDT,5.3723,5.5635,5.2002,5.2933,140636.73899478,757568.257561872675
1640822400,2021-12-30 00:00:00,YGG/USDT,5.1628,5.5365,5.092,5.3735,204812.56133082,1092956.547112679967
1640736000,2021-12-29 00:00:00,YGG/USDT,5.3048,5.4291,5.1039,5.1646,185914.11700067,985665.991208867889
1640649600,2021-12-28 00:00:00,YGG/USDT,5.9251,5.9251,5.2399,5.3031,278060.12923816,1534455.98130659738
