https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume RUB,tradecount
1659549600000,2022-08-03 18:00:00,ETH/RUB,102655.00000000,103210.20000000,102362.10000000,102776.80000000,5.49900000,565309.26721000,56
1659546000000,2022-08-03 17:00:00,ETH/RUB,102794.30000000,103160.60000000,102350.50000000,102612.40000000,3.97880000,408836.15653000,38
1659542400000,2022-08-03 16:00:00,ETH/RUB,102118.90000000,103012.10000000,101623.30000000,102882.00000000,11.29490000,1154700.60045000,55
1659538800000,2022-08-03 15:00:00,ETH/RUB,102526.60000000,103018.60000000,101943.70000000,102003.00000000,4.87690000,499843.49763000,53
1659535200000,2022-08-03 14:00:00,ETH/RUB,102417.00000000,102965.20000000,101777.80000000,102458.40000000,5.58830000,573456.01242000,49
1659531600000,2022-08-03 13:00:00,ETH/RUB,102097.10000000,102662.70000000,101850.00000000,102662.70000000,4.00190000,409414.52082000,52
1659528000000,2022-08-03 12:00:00,ETH/RUB,102600.00000000,103869.50000000,101881.50000000,102075.90000000,12.07650000,1242147.92820000,98
1659524400000,2022-08-03 11:00:00,ETH/RUB,101756.10000000,102595.70000000,101752.80000000,102556.90000000,7.47770000,765281.41459000,57
1659520800000,2022-08-03 10:00:00,ETH/RUB,101452.60000000,102000.00000000,101094.50000000,101756.10000000,6.55850000,666991.23516000,49
1659517200000,2022-08-03 09:00:00,ETH/RUB,101730.20000000,102200.00000000,101268.10000000,101420.00000000,14.67460000,1494165.92848000,68
1659513600000,2022-08-03 08:00:00,ETH/RUB,100387.20000000,102000.00000000,100246.50000000,101675.30000000,5.47130000,553568.75502000,55
1659510000000,2022-08-03 07:00:00,ETH/RUB,100336.30000000,101294.00000000,100270.00000000,100270.00000000,5.54100000,558520.43351000,57
1659506400000,2022-08-03 06:00:00,ETH/RUB,100291.00000000,101080.20000000,100093.90000000,100352.50000000,6.56650000,660604.98578000,78
1659502800000,2022-08-03 05:00:00,ETH/RUB,99179.90000000,100179.80000000,99159.30000000,100179.80000000,2.64380000,263984.95734000,51
1659499200000,2022-08-03 04:00:00,ETH/RUB,99434.50000000,99833.60000000,99021.40000000,99179.90000000,2.61070000,259429.14567000,50
1659495600000,2022-08-03 03:00:00,ETH/RUB,98897.50000000,99821.40000000,98897.50000000,99373.00000000,2.77090000,274974.50678000,53
1659492000000,2022-08-03 02:00:00,ETH/RUB,99521.80000000,99652.90000000,98835.20000000,99066.00000000,0.61400000,60984.09497000,33
1659488400000,2022-08-03 01:00:00,ETH/RUB,98500.00000000,99600.00000000,98198.80000000,99328.60000000,1.96180000,193759.67856000,29
1659484800000,2022-08-03 00:00:00,ETH/RUB,100531.80000000,100939.90000000,98703.20000000,98703.20000000,2.53760000,252201.41376000,43
1659481200000,2022-08-02 23:00:00,ETH/RUB,101936.10000000,102077.30000000,100527.60000000,100527.60000000,2.70100000,273281.28339000,25
1659477600000,2022-08-02 22:00:00,ETH/RUB,102384.70000000,102384.70000000,101442.20000000,101750.00000000,3.00940000,306424.50908000,21
1659474000000,2022-08-02 21:00:00,ETH/RUB,101257.80000000,102000.00000000,100965.10000000,102000.00000000,1.82410000,184850.86408000,19
1659470400000,2022-08-02 20:00:00,ETH/RUB,100797.30000000,101842.10000000,100790.30000000,101302.70000000,3.10070000,313863.40609000,26
1659466800000,2022-08-02 19:00:00,ETH/RUB,100734.50000000,101903.00000000,99917.80000000,100965.10000000,6.99980000,706182.27428000,65
1659463200000,2022-08-02 18:00:00,ETH/RUB,101633.40000000,102584.90000000,100800.00000000,100895.60000000,13.05590000,1330791.25757000,81
1659459600000,2022-08-02 17:00:00,ETH/RUB,103081.50000000,103326.30000000,101430.20000000,101554.70000000,10.06820000,1030619.46913000,61
1659456000000,2022-08-02 16:00:00,ETH/RUB,100425.50000000,103208.30000000,100425.50000000,102956.40000000,32.01450000,3261055.56625000,148
1659452400000,2022-08-02 15:00:00,ETH/RUB,99858.20000000,100425.40000000,98754.40000000,99713.40000000,17.66320000,1760385.85082000,93
1659448800000,2022-08-02 14:00:00,ETH/RUB,96768.30000000,100328.80000000,96299.20000000,99293.60000000,34.26390000,3373394.59260000,167
1659445200000,2022-08-02 13:00:00,ETH/RUB,96314.70000000,97053.90000000,96174.80000000,97053.90000000,6.67190000,644270.46779000,51
1659441600000,2022-08-02 12:00:00,ETH/RUB,97030.40000000,97374.70000000,95820.00000000,96174.80000000,8.49010000,817761.70836000,53
1659438000000,2022-08-02 11:00:00,ETH/RUB,97861.80000000,98072.90000000,96894.90000000,96894.90000000,4.21660000,411810.90436000,60
1659434400000,2022-08-02 10:00:00,ETH/RUB,96222.70000000,97889.90000000,95875.70000000,97579.30000000,8.61490000,835420.10584000,83
1659430800000,2022-08-02 09:00:00,ETH/RUB,97200.70000000,97333.60000000,95565.40000000,95940.60000000,9.22300000,890309.22131000,68
1659427200000,2022-08-02 08:00:00,ETH/RUB,97999.80000000,97999.80000000,96855.70000000,96855.70000000,4.60930000,449534.52054000,65
1659423600000,2022-08-02 07:00:00,ETH/RUB,97110.20000000,98099.90000000,95950.00000000,98000.00000000,18.01640000,1745639.67833000,96
1659420000000,2022-08-02 06:00:00,ETH/RUB,97268.40000000,97860.50000000,97116.20000000,97116.20000000,12.74250000,1241764.24211000,83
1659416400000,2022-08-02 05:00:00,ETH/RUB,97384.30000000,97737.30000000,97158.70000000,97275.30000000,10.01050000,976134.72630000,68
1659412800000,2022-08-02 04:00:00,ETH/RUB,97500.00000000,98005.10000000,96809.10000000,97165.40000000,8.29920000,809667.49987000,97
1659409200000,2022-08-02 03:00:00,ETH/RUB,98720.30000000,98720.30000000,97222.20000000,97525.40000000,18.43330000,1804562.67307000,123
1659405600000,2022-08-02 02:00:00,ETH/RUB,99167.80000000,100220.30000000,98648.20000000,98720.30000000,3.93860000,390250.24533000,68
1659402000000,2022-08-02 01:00:00,ETH/RUB,101052.30000000,101173.20000000,98988.20000000,99382.90000000,2.49280000,249200.71012000,46
1659398400000,2022-08-02 00:00:00,ETH/RUB,100752.50000000,102470.70000000,100747.00000000,100855.50000000,4.80020000,487419.05700000,37
1659394800000,2022-08-01 23:00:00,ETH/RUB,100951.50000000,101699.20000000,100527.60000000,101141.20000000,2.74550000,277723.47888000,24
1659391200000,2022-08-01 22:00:00,ETH/RUB,100795.80000000,100876.30000000,99493.60000000,100864.90000000,13.20010000,1320912.92479000,71
1659387600000,2022-08-01 21:00:00,ETH/RUB,101500.00000000,101908.70000000,100383.10000000,100383.10000000,5.00620000,506446.88362000,32
1659384000000,2022-08-01 20:00:00,ETH/RUB,100900.00000000,101561.70000000,100411.00000000,101561.70000000,4.56590000,462643.12251000,26
1659380400000,2022-08-01 19:00:00,ETH/RUB,101000.30000000,101561.70000000,100859.40000000,100907.80000000,6.66270000,674554.49125000,47
1659376800000,2022-08-01 18:00:00,ETH/RUB,101765.50000000,101765.50000000,100410.00000000,101000.00000000,10.92870000,1104657.76313000,73
1659373200000,2022-08-01 17:00:00,ETH/RUB,103134.60000000,103134.60000000,101244.60000000,101711.70000000,8.38840000,856015.42991000,69
1659369600000,2022-08-01 16:00:00,ETH/RUB,104529.00000000,104998.00000000,103000.00000000,103116.30000000,4.94810000,513764.57385000,72
1659366000000,2022-08-01 15:00:00,ETH/RUB,104400.70000000,105035.70000000,104244.60000000,104864.40000000,6.25000000,654641.06334000,59
1659362400000,2022-08-01 14:00:00,ETH/RUB,103212.30000000,105115.50000000,103208.50000000,104667.00000000,25.38730000,2646313.33252000,138
1659358800000,2022-08-01 13:00:00,ETH/RUB,103231.50000000,103863.60000000,101745.50000000,103515.00000000,23.37440000,2397494.07166000,166
1659355200000,2022-08-01 12:00:00,ETH/RUB,105118.10000000,105118.10000000,103045.70000000,103415.90000000,12.63320000,1311544.27923000,91
1659351600000,2022-08-01 11:00:00,ETH/RUB,104531.60000000,105386.40000000,103700.00000000,105002.90000000,19.61250000,2045546.69775000,155
1659348000000,2022-08-01 10:00:00,ETH/RUB,106826.90000000,106983.50000000,104363.00000000,104480.60000000,16.04130000,1697264.82667000,118
1659344400000,2022-08-01 09:00:00,ETH/RUB,106531.30000000,107188.10000000,106501.00000000,106841.20000000,3.10660000,332009.37352000,50
1659340800000,2022-08-01 08:00:00,ETH/RUB,107261.40000000,107405.20000000,106526.70000000,106661.00000000,8.10090000,866794.30077000,84
1659337200000,2022-08-01 07:00:00,ETH/RUB,105534.70000000,107310.30000000,105534.70000000,107259.70000000,9.97660000,1062707.89589000,81
1659333600000,2022-08-01 06:00:00,ETH/RUB,105951.00000000,105951.00000000,105039.00000000,105534.70000000,4.01190000,422919.48176000,56
1659330000000,2022-08-01 05:00:00,ETH/RUB,106193.10000000,106331.60000000,105727.10000000,105745.10000000,2.53250000,268336.51763000,40
1659326400000,2022-08-01 04:00:00,ETH/RUB,105906.60000000,106200.00000000,105736.90000000,106065.60000000,3.42070000,362823.05403000,55
1659322800000,2022-08-01 03:00:00,ETH/RUB,106273.30000000,106280.70000000,105567.00000000,105903.90000000,3.05070000,322762.04004000,58
1659319200000,2022-08-01 02:00:00,ETH/RUB,106536.80000000,106844.60000000,106039.40000000,106273.30000000,2.91300000,309724.13156000,54
1659315600000,2022-08-01 01:00:00,ETH/RUB,106014.30000000,106599.50000000,106006.60000000,106389.80000000,1.94570000,206623.09877000,24
1659312000000,2022-08-01 00:00:00,ETH/RUB,105601.70000000,106367.60000000,105601.70000000,106367.60000000,5.94160000,629949.53328000,27
1659308400000,2022-07-31 23:00:00,ETH/RUB,105838.90000000,106467.80000000,105606.20000000,105700.00000000,3.28830000,348189.94243000,25
1659304800000,2022-07-31 22:00:00,ETH/RUB,106756.00000000,107343.80000000,104951.10000000,105816.50000000,19.71490000,2086580.91203000,113
1659301200000,2022-07-31 21:00:00,ETH/RUB,108130.80000000,108172.40000000,106731.90000000,107208.30000000,4.60590000,494564.70770000,33
1659297600000,2022-07-31 20:00:00,ETH/RUB,107940.40000000,108130.80000000,107639.20000000,108130.80000000,1.58470000,170887.27225000,18
1659294000000,2022-07-31 19:00:00,ETH/RUB,107246.20000000,108600.00000000,107105.80000000,107825.40000000,34.92870000,3764107.39535000,102
1659290400000,2022-07-31 18:00:00,ETH/RUB,107765.90000000,110000.00000000,106052.90000000,106829.30000000,49.10020000,5323616.48706000,258
1659286800000,2022-07-31 17:00:00,ETH/RUB,107267.50000000,107473.70000000,107078.40000000,107461.30000000,1.32190000,141934.01868000,24
1659283200000,2022-07-31 16:00:00,ETH/RUB,107620.40000000,107758.60000000,107252.30000000,107252.30000000,1.16960000,125785.48213000,18
1659279600000,2022-07-31 15:00:00,ETH/RUB,107354.30000000,107683.90000000,106978.60000000,107620.40000000,3.17030000,340713.39570000,26
1659276000000,2022-07-31 14:00:00,ETH/RUB,107274.70000000,107988.40000000,106500.00000000,106981.90000000,9.94190000,1066306.57189000,80
1659272400000,2022-07-31 13:00:00,ETH/RUB,108043.40000000,108043.40000000,107085.80000000,107352.30000000,5.32790000,573079.37650000,36
1659268800000,2022-07-31 12:00:00,ETH/RUB,107817.70000000,108100.00000000,107534.30000000,107847.20000000,3.45440000,372618.18843000,71
1659265200000,2022-07-31 11:00:00,ETH/RUB,107710.20000000,108170.00000000,107442.70000000,108170.00000000,4.02210000,433588.31844000,58
1659261600000,2022-07-31 10:00:00,ETH/RUB,107181.60000000,107977.00000000,106842.60000000,107793.80000000,12.12850000,1302063.28971000,73
1659258000000,2022-07-31 09:00:00,ETH/RUB,106550.00000000,107100.00000000,106400.00000000,107100.00000000,4.19360000,447330.90926000,42
1659254400000,2022-07-31 08:00:00,ETH/RUB,107065.00000000,107065.00000000,106400.00000000,106550.00000000,2.88330000,307393.06163000,36
1659250800000,2022-07-31 07:00:00,ETH/RUB,107091.30000000,107330.40000000,106605.30000000,106819.80000000,2.60980000,279665.41500000,43
1659247200000,2022-07-31 06:00:00,ETH/RUB,106490.40000000,107092.10000000,106357.70000000,106888.00000000,3.27110000,349163.80987000,57
1659243600000,2022-07-31 05:00:00,ETH/RUB,107048.10000000,107206.90000000,106490.40000000,106490.40000000,2.40620000,257421.21570000,50
1659240000000,2022-07-31 04:00:00,ETH/RUB,106658.70000000,107313.10000000,106501.30000000,106957.20000000,0.55590000,59482.17617000,34
1659236400000,2022-07-31 03:00:00,ETH/RUB,106581.90000000,106800.20000000,106142.00000000,106458.70000000,1.91200000,203863.10649000,32
1659232800000,2022-07-31 02:00:00,ETH/RUB,106993.90000000,107467.00000000,106469.30000000,106787.00000000,5.47290000,586017.82436000,32
1659229200000,2022-07-31 01:00:00,ETH/RUB,107399.60000000,107399.60000000,106747.10000000,106789.20000000,1.39900000,149614.06343000,13
1659225600000,2022-07-31 00:00:00,ETH/RUB,106813.70000000,107555.00000000,106669.10000000,107275.40000000,1.76860000,189819.32985000,12
1659222000000,2022-07-30 23:00:00,ETH/RUB,106632.10000000,107413.30000000,105908.00000000,106901.70000000,3.76630000,400931.52857000,23
1659218400000,2022-07-30 22:00:00,ETH/RUB,105825.40000000,106731.90000000,105350.30000000,106731.90000000,6.09380000,645313.49169000,29
1659214800000,2022-07-30 21:00:00,ETH/RUB,106639.70000000,107100.20000000,106200.00000000,106200.00000000,2.81260000,300007.36778000,26
1659211200000,2022-07-30 20:00:00,ETH/RUB,106245.30000000,107329.80000000,105835.10000000,107102.40000000,12.84130000,1367578.87177000,76
1659207600000,2022-07-30 19:00:00,ETH/RUB,108077.10000000,108077.10000000,106059.00000000,106123.50000000,5.76540000,616281.72884000,62
1659204000000,2022-07-30 18:00:00,ETH/RUB,108492.60000000,108669.30000000,108020.70000000,108348.20000000,3.53860000,383684.41406000,33
1659200400000,2022-07-30 17:00:00,ETH/RUB,108868.10000000,109073.30000000,108020.00000000,108407.50000000,5.12830000,556704.80015000,51
1659196800000,2022-07-30 16:00:00,ETH/RUB,108939.10000000,109257.80000000,108538.70000000,108757.80000000,5.94950000,647400.11785000,45
1659193200000,2022-07-30 15:00:00,ETH/RUB,107861.00000000,109500.00000000,107861.00000000,109059.40000000,5.70180000,620720.17355000,63
1659189600000,2022-07-30 14:00:00,ETH/RUB,108421.20000000,108537.50000000,107765.90000000,107765.90000000,7.79230000,843077.93083000,51
1659186000000,2022-07-30 13:00:00,ETH/RUB,108064.90000000,108999.30000000,107968.90000000,108421.20000000,3.09660000,335942.30039000,61
1659182400000,2022-07-30 12:00:00,ETH/RUB,107118.70000000,108000.00000000,106574.10000000,108000.00000000,11.46120000,1233797.03815000,83
1659178800000,2022-07-30 11:00:00,ETH/RUB,106075.90000000,107811.00000000,106075.90000000,107122.40000000,10.20730000,1094145.93743000,79
1659175200000,2022-07-30 10:00:00,ETH/RUB,106946.20000000,107002.40000000,105728.20000000,106311.20000000,29.83860000,3166923.96382000,111
1659171600000,2022-07-30 09:00:00,ETH/RUB,107721.50000000,107880.20000000,106805.10000000,106946.20000000,5.50630000,591059.50497000,45
1659168000000,2022-07-30 08:00:00,ETH/RUB,107775.20000000,108218.90000000,107486.90000000,107486.90000000,2.83840000,306298.36878000,44
1659164400000,2022-07-30 07:00:00,ETH/RUB,107779.50000000,108090.70000000,107675.00000000,107968.50000000,0.61800000,66707.13114000,30
1659160800000,2022-07-30 06:00:00,ETH/RUB,107354.90000000,108000.00000000,107106.50000000,107776.80000000,3.24900000,349724.23414000,55
1659157200000,2022-07-30 05:00:00,ETH/RUB,107063.00000000,107564.70000000,107029.70000000,107306.50000000,4.25430000,456939.35890000,56
1659153600000,2022-07-30 04:00:00,ETH/RUB,107260.60000000,107301.00000000,106500.00000000,107063.00000000,2.64120000,282036.41053000,54
1659150000000,2022-07-30 03:00:00,ETH/RUB,107600.00000000,107600.00000000,106907.40000000,107492.20000000,3.69650000,396404.21371000,47
1659146400000,2022-07-30 02:00:00,ETH/RUB,108163.40000000,108199.70000000,107165.40000000,107353.90000000,0.52330000,56336.92883000,29
1659142800000,2022-07-30 01:00:00,ETH/RUB,108322.50000000,108600.60000000,106276.50000000,108463.10000000,4.75600000,510931.08522000,72
1659139200000,2022-07-30 00:00:00,ETH/RUB,108672.00000000,108825.40000000,108000.00000000,108756.10000000,2.05760000,223015.75121000,23
1659135600000,2022-07-29 23:00:00,ETH/RUB,109283.10000000,110567.20000000,107982.50000000,108046.10000000,10.91880000,1199912.55142000,85
1659132000000,2022-07-29 22:00:00,ETH/RUB,107742.30000000,109258.70000000,106835.60000000,109000.00000000,14.36930000,1549674.51810000,61
1659128400000,2022-07-29 21:00:00,ETH/RUB,109014.60000000,109062.50000000,107176.70000000,108000.00000000,3.02180000,327142.44561000,31
1659124800000,2022-07-29 20:00:00,ETH/RUB,108193.70000000,109500.00000000,108193.70000000,108750.50000000,6.59850000,716401.95952000,53
1659121200000,2022-07-29 19:00:00,ETH/RUB,108323.30000000,108931.40000000,107803.10000000,107912.90000000,8.13550000,880785.00034000,51
1659117600000,2022-07-29 18:00:00,ETH/RUB,106706.00000000,108753.00000000,106706.00000000,108323.30000000,14.56510000,1576927.03144000,94
1659114000000,2022-07-29 17:00:00,ETH/RUB,106500.00000000,107088.70000000,105228.20000000,106419.50000000,9.81850000,1040447.10604000,57
1659110400000,2022-07-29 16:00:00,ETH/RUB,108823.30000000,109031.30000000,105626.00000000,106600.00000000,35.13690000,3749964.26883000,190
1659106800000,2022-07-29 15:00:00,ETH/RUB,109764.90000000,110158.20000000,108653.30000000,108689.50000000,36.50750000,3993714.89813000,146
1659103200000,2022-07-29 14:00:00,ETH/RUB,107470.00000000,110783.40000000,107470.00000000,109880.60000000,42.84230000,4706237.65976000,240
1659099600000,2022-07-29 13:00:00,ETH/RUB,105127.50000000,108200.00000000,104525.30000000,107646.60000000,24.21920000,2581215.54222000,109
1659096000000,2022-07-29 12:00:00,ETH/RUB,106505.80000000,106505.80000000,104410.00000000,105216.60000000,43.45290000,4585767.21042000,204
1659092400000,2022-07-29 11:00:00,ETH/RUB,107458.50000000,107458.50000000,105554.00000000,106391.10000000,59.29930000,6302591.59979000,225
1659088800000,2022-07-29 10:00:00,ETH/RUB,107717.80000000,108109.90000000,107310.60000000,107389.80000000,11.15550000,1202261.77544000,76
1659085200000,2022-07-29 09:00:00,ETH/RUB,106838.60000000,107948.10000000,106837.00000000,107893.50000000,14.08540000,1514667.11682000,61
1659081600000,2022-07-29 08:00:00,ETH/RUB,106672.90000000,107500.00000000,105575.90000000,107280.20000000,11.04590000,1177263.87454000,86
1659078000000,2022-07-29 07:00:00,ETH/RUB,106236.90000000,107019.60000000,106004.30000000,107000.00000000,13.56420000,1446544.39872000,88
1659074400000,2022-07-29 06:00:00,ETH/RUB,106703.00000000,108064.50000000,106425.50000000,106616.90000000,22.59760000,2415262.04690000,110
1659070800000,2022-07-29 05:00:00,ETH/RUB,107753.30000000,107753.30000000,106661.80000000,106939.50000000,9.14170000,978804.00608000,79
1659067200000,2022-07-29 04:00:00,ETH/RUB,107009.00000000,107830.40000000,106892.60000000,107756.30000000,4.53260000,486477.81265000,57
1659063600000,2022-07-29 03:00:00,ETH/RUB,107000.80000000,107620.10000000,106596.40000000,107050.00000000,6.36340000,681813.65073000,71
1659060000000,2022-07-29 02:00:00,ETH/RUB,107113.10000000,107621.80000000,106669.50000000,106848.80000000,20.21940000,2167748.82275000,123
1659056400000,2022-07-29 01:00:00,ETH/RUB,107863.60000000,107903.10000000,106578.50000000,107500.40000000,10.89450000,1166968.99871000,65
1659052800000,2022-07-29 00:00:00,ETH/RUB,107674.80000000,108282.90000000,106000.00000000,107882.10000000,5.66750000,604994.23739000,60
1659049200000,2022-07-28 23:00:00,ETH/RUB,109025.90000000,109025.90000000,107101.70000000,107811.50000000,20.88020000,2249427.91356000,63
1659045600000,2022-07-28 22:00:00,ETH/RUB,109081.30000000,109411.10000000,108022.30000000,108873.40000000,5.93060000,646117.66699000,35
1659042000000,2022-07-28 21:00:00,ETH/RUB,109782.10000000,110357.20000000,108519.50000000,109238.30000000,10.90030000,1190614.55410000,77
1659038400000,2022-07-28 20:00:00,ETH/RUB,107638.00000000,111370.80000000,107638.00000000,109287.40000000,28.49910000,3117998.34888000,234
1659034800000,2022-07-28 19:00:00,ETH/RUB,107815.30000000,108295.20000000,107300.00000000,107800.00000000,15.76730000,1702390.61367000,92
1659031200000,2022-07-28 18:00:00,ETH/RUB,108953.80000000,108953.80000000,107161.80000000,107698.80000000,15.49120000,1668293.55471000,123
1659027600000,2022-07-28 17:00:00,ETH/RUB,107438.50000000,109244.40000000,107050.10000000,109083.40000000,22.12900000,2395146.52259000,120
1659024000000,2022-07-28 16:00:00,ETH/RUB,107467.10000000,108369.00000000,107022.30000000,107080.10000000,38.52340000,4141341.91264000,194
1659020400000,2022-07-28 15:00:00,ETH/RUB,102497.70000000,109041.00000000,101992.20000000,107206.50000000,39.07360000,4137773.97529000,378
1659016800000,2022-07-28 14:00:00,ETH/RUB,100970.50000000,102379.70000000,100415.90000000,102220.60000000,12.81090000,1295886.76582000,119
1659013200000,2022-07-28 13:00:00,ETH/RUB,100909.30000000,103313.10000000,100608.40000000,100826.70000000,22.07960000,2251770.89760000,186
1659009600000,2022-07-28 12:00:00,ETH/RUB,101000.00000000,101713.30000000,98920.00000000,101400.00000000,30.67630000,3081206.71599000,163
1659006000000,2022-07-28 11:00:00,ETH/RUB,99895.50000000,101125.90000000,99895.50000000,101125.90000000,6.78900000,682582.45030000,50
1659002400000,2022-07-28 10:00:00,ETH/RUB,99800.00000000,100594.00000000,99292.30000000,100125.00000000,5.51390000,551265.76608000,51
1658998800000,2022-07-28 09:00:00,ETH/RUB,99885.80000000,100200.00000000,98998.80000000,99800.00000000,14.14210000,1411039.94249000,89
1658995200000,2022-07-28 08:00:00,ETH/RUB,99882.20000000,100089.00000000,99274.00000000,99900.80000000,14.99590000,1495151.89511000,73
1658991600000,2022-07-28 07:00:00,ETH/RUB,101000.00000000,101190.00000000,99505.30000000,99660.40000000,9.01570000,903202.36612000,78
1658988000000,2022-07-28 06:00:00,ETH/RUB,101015.90000000,101234.50000000,100547.90000000,100547.90000000,4.33120000,436997.70973000,73
1658984400000,2022-07-28 05:00:00,ETH/RUB,100187.70000000,101241.20000000,99922.20000000,101015.90000000,18.61480000,1873178.67756000,117
1658980800000,2022-07-28 04:00:00,ETH/RUB,101375.90000000,101469.40000000,100173.20000000,100276.50000000,8.65350000,871665.59730000,95
1658977200000,2022-07-28 03:00:00,ETH/RUB,101334.80000000,102389.60000000,101218.40000000,101330.70000000,12.49150000,1269312.16634000,116
1658973600000,2022-07-28 02:00:00,ETH/RUB,98770.30000000,102187.10000000,98565.60000000,101181.10000000,17.82880000,1794851.58668000,170
1658970000000,2022-07-28 01:00:00,ETH/RUB,99371.00000000,99371.10000000,98551.90000000,98949.80000000,3.91300000,387449.22896000,38
1658966400000,2022-07-28 00:00:00,ETH/RUB,100300.00000000,100535.20000000,98823.90000000,99439.20000000,3.28180000,327180.89406000,39
1658962800000,2022-07-27 23:00:00,ETH/RUB,99857.20000000,101000.00000000,99852.30000000,100698.50000000,9.57490000,959752.81862000,68
1658959200000,2022-07-27 22:00:00,ETH/RUB,99174.40000000,100678.40000000,98893.80000000,100029.60000000,15.52580000,1551339.34618000,170
1658955600000,2022-07-27 21:00:00,ETH/RUB,98706.80000000,99800.00000000,98305.90000000,99084.50000000,5.99690000,595597.73332000,75
1658952000000,2022-07-27 20:00:00,ETH/RUB,97822.30000000,99500.00000000,97683.10000000,98773.60000000,14.03260000,1384257.88486000,102
1658948400000,2022-07-27 19:00:00,ETH/RUB,97886.70000000,99085.00000000,97446.80000000,97775.30000000,34.89160000,3423824.68044000,229
1658944800000,2022-07-27 18:00:00,ETH/RUB,93010.10000000,97900.00000000,93010.10000000,97446.80000000,66.69370000,6399999.94522000,498
1658941200000,2022-07-27 17:00:00,ETH/RUB,91922.60000000,93516.80000000,91548.10000000,92958.00000000,9.77310000,903567.03605000,62
1658937600000,2022-07-27 16:00:00,ETH/RUB,92347.50000000,93899.00000000,91375.00000000,91800.00000000,17.95130000,1669867.92794000,157
1658934000000,2022-07-27 15:00:00,ETH/RUB,92500.00000000,92700.00000000,91950.10000000,92500.00000000,8.42890000,778800.61119000,66
1658930400000,2022-07-27 14:00:00,ETH/RUB,92470.20000000,92730.00000000,91560.30000000,92594.20000000,20.55460000,1897656.33442000,92
1658926800000,2022-07-27 13:00:00,ETH/RUB,91403.20000000,92555.00000000,91088.40000000,92201.60000000,12.32760000,1130332.17613000,71
1658923200000,2022-07-27 12:00:00,ETH/RUB,89500.00000000,91643.20000000,89456.40000000,91522.30000000,12.38030000,1120235.73549000,72
1658919600000,2022-07-27 11:00:00,ETH/RUB,90838.30000000,90978.50000000,89600.00000000,89600.00000000,12.93480000,1167259.97073000,88
1658916000000,2022-07-27 10:00:00,ETH/RUB,91441.10000000,91850.00000000,90597.30000000,90613.00000000,5.22900000,476966.42358000,60
1658912400000,2022-07-27 09:00:00,ETH/RUB,91629.00000000,91813.20000000,91287.40000000,91441.10000000,5.07210000,464634.92441000,44
1658908800000,2022-07-27 08:00:00,ETH/RUB,92175.40000000,92884.70000000,91635.80000000,91635.80000000,10.92360000,1007563.16507000,91
1658905200000,2022-07-27 07:00:00,ETH/RUB,91442.80000000,92543.20000000,91130.20000000,91899.00000000,11.96140000,1097752.67843000,113
1658901600000,2022-07-27 06:00:00,ETH/RUB,90959.20000000,91419.50000000,90295.30000000,91198.70000000,15.70990000,1423257.34045000,94
1658898000000,2022-07-27 05:00:00,ETH/RUB,89967.30000000,91300.00000000,89905.40000000,91122.50000000,13.00260000,1179543.51205000,92
1658894400000,2022-07-27 04:00:00,ETH/RUB,89183.70000000,90126.70000000,89034.70000000,89967.30000000,4.71840000,423780.85640000,60
1658890800000,2022-07-27 03:00:00,ETH/RUB,89810.00000000,89837.50000000,88836.00000000,89150.40000000,8.17820000,729347.83630000,63
1658887200000,2022-07-27 02:00:00,ETH/RUB,89350.00000000,89824.20000000,89137.80000000,89824.20000000,2.89390000,258972.89506000,54
1658883600000,2022-07-27 01:00:00,ETH/RUB,90165.00000000,90294.70000000,89342.80000000,89342.80000000,5.26990000,473290.73799000,45
1658880000000,2022-07-27 00:00:00,ETH/RUB,90498.00000000,91000.00000000,89724.60000000,90081.10000000,7.24770000,653862.79230000,46
1658876400000,2022-07-26 23:00:00,ETH/RUB,87808.80000000,90500.00000000,87765.80000000,90498.00000000,12.60980000,1128978.27785000,88
1658872800000,2022-07-26 22:00:00,ETH/RUB,86266.40000000,88072.20000000,86266.40000000,87728.80000000,8.32760000,728490.92082000,68
1658869200000,2022-07-26 21:00:00,ETH/RUB,86227.80000000,87522.50000000,85577.70000000,86264.60000000,19.64450000,1701174.61570000,89
1658865600000,2022-07-26 20:00:00,ETH/RUB,85541.10000000,86541.40000000,85050.00000000,85970.50000000,15.69790000,1347090.23353000,111
1658862000000,2022-07-26 19:00:00,ETH/RUB,85800.00000000,86081.90000000,85075.90000000,85676.30000000,8.71420000,744402.31133000,64
1658858400000,2022-07-26 18:00:00,ETH/RUB,86450.00000000,86500.00000000,85450.00000000,85750.00000000,6.52870000,561525.58677000,60
1658854800000,2022-07-26 17:00:00,ETH/RUB,86640.70000000,86892.80000000,86130.10000000,86452.90000000,9.50390000,822690.06560000,84
1658851200000,2022-07-26 16:00:00,ETH/RUB,85797.70000000,86634.70000000,85739.10000000,86633.20000000,5.28820000,456141.04273000,46
1658847600000,2022-07-26 15:00:00,ETH/RUB,86465.20000000,87095.00000000,85500.00000000,85944.70000000,9.08450000,784378.71825000,64
1658844000000,2022-07-26 14:00:00,ETH/RUB,86275.40000000,87000.00000000,85500.00000000,86465.20000000,8.10370000,699994.53044000,66
1658840400000,2022-07-26 13:00:00,ETH/RUB,86000.00000000,86781.90000000,85183.90000000,86396.60000000,9.22630000,794446.68076000,62
