https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1656918000000,2022-07-04 07:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,10296693.00000000,10308690.30140000,2225
1656914400000,2022-07-04 06:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,4642049.00000000,4647377.88280000,1681
1656910800000,2022-07-04 05:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,2451679.00000000,2454437.88750000,1105
1656907200000,2022-07-04 04:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,3588730.00000000,3592855.91290000,789
1656903600000,2022-07-04 03:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,6800632.00000000,6808442.27640000,1373
1656900000000,2022-07-04 02:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,3598227.00000000,3602320.30510000,1465
1656896400000,2022-07-04 01:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,1534129.00000000,1535900.13070000,1075
1656892800000,2022-07-04 00:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,2648327.00000000,2651323.36330000,1424
1656889200000,2022-07-03 23:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,9534341.00000000,9545586.80670000,1230
1656885600000,2022-07-03 22:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,2874513.00000000,2877766.44190000,1262
1656882000000,2022-07-03 21:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,2938222.00000000,2941540.58390000,1331
1656878400000,2022-07-03 20:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,3698043.00000000,3702332.04660000,2223
1656874800000,2022-07-03 19:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,3117950.00000000,3121480.83150000,2070
1656871200000,2022-07-03 18:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,3184195.00000000,3187768.47520000,1728
1656867600000,2022-07-03 17:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,2180271.00000000,2182713.77420000,1805
1656864000000,2022-07-03 16:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,5495020.00000000,5501219.23120000,1973
1656860400000,2022-07-03 15:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,6758943.00000000,6766866.71710000,2002
1656856800000,2022-07-03 14:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,3673407.00000000,3677572.74010000,2128
1656853200000,2022-07-03 13:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,6856947.00000000,6864904.78370000,2936
1656849600000,2022-07-03 12:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,3993201.00000000,3997684.61270000,2383
1656846000000,2022-07-03 11:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,2140533.00000000,2142947.63110000,1749
1656842400000,2022-07-03 10:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,2506458.00000000,2509302.56800000,1813
1656838800000,2022-07-03 09:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,5754482.00000000,5760971.39740000,2181
1656835200000,2022-07-03 08:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,5842559.00000000,5849401.06370000,1684
1656831600000,2022-07-03 07:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,3734641.00000000,3738903.98210000,1890
1656828000000,2022-07-03 06:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,4374276.00000000,4379405.87200000,2668
1656824400000,2022-07-03 05:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,4529264.00000000,4534549.71030000,2508
1656820800000,2022-07-03 04:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,5791794.00000000,5798539.41350000,2393
1656817200000,2022-07-03 03:00:00,USDC/USDT,1.00130000,1.00130000,1.00110000,1.00110000,7849980.00000000,7859404.89750000,1004
1656813600000,2022-07-03 02:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,1817439.00000000,1819690.20370000,854
1656810000000,2022-07-03 01:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,1792985.00000000,1795227.53800000,1022
1656806400000,2022-07-03 00:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,1628545.00000000,1630586.23930000,1339
1656802800000,2022-07-02 23:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,1787358.00000000,1789533.95960000,1237
1656799200000,2022-07-02 22:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00130000,9455455.00000000,9466817.25300000,1473
1656795600000,2022-07-02 21:00:00,USDC/USDT,1.00130000,1.00130000,1.00110000,1.00110000,8187926.00000000,8197713.08970000,3244
1656792000000,2022-07-02 20:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,3213374.00000000,3217279.60890000,1214
1656788400000,2022-07-02 19:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,3834948.00000000,3839744.30290000,1830
1656784800000,2022-07-02 18:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,2561486.00000000,2564612.44120000,2094
1656781200000,2022-07-02 17:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,3840861.00000000,3845598.51560000,1860
1656777600000,2022-07-02 16:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,5512116.00000000,5519027.29970000,2280
1656774000000,2022-07-02 15:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,7267185.00000000,7276167.97450000,2199
1656770400000,2022-07-02 14:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,6639573.00000000,6647857.74590000,2070
1656766800000,2022-07-02 13:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,10238826.00000000,10251188.27800000,2179
1656763200000,2022-07-02 12:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,6330289.00000000,6338141.22440000,2495
1656759600000,2022-07-02 11:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,5035965.00000000,5042279.36660000,1636
1656756000000,2022-07-02 10:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,5109953.00000000,5116353.98830000,1870
1656752400000,2022-07-02 09:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,4061681.00000000,4066730.10860000,2048
1656748800000,2022-07-02 08:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,3538314.00000000,3542731.69200000,1703
1656745200000,2022-07-02 07:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,3022026.00000000,3025789.34460000,1679
1656741600000,2022-07-02 06:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,2456833.00000000,2459905.31250000,1664
1656738000000,2022-07-02 05:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,5162642.00000000,5168979.26480000,2057
1656734400000,2022-07-02 04:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,3365692.00000000,3369912.56180000,1474
1656730800000,2022-07-02 03:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,4629842.00000000,4635567.21020000,1535
1656727200000,2022-07-02 02:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,2664634.00000000,2667992.64310000,1947
1656723600000,2022-07-02 01:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,4959102.00000000,4965480.76960000,1568
1656720000000,2022-07-02 00:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,3273595.00000000,3277683.72640000,2516
1656716400000,2022-07-01 23:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,4202478.00000000,4207675.84330000,2060
1656712800000,2022-07-01 22:00:00,USDC/USDT,1.00110000,1.00130000,1.00110000,1.00120000,11571573.00000000,11585336.81400000,2720
1656709200000,2022-07-01 21:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,2969512.00000000,2972927.96530000,2914
1656705600000,2022-07-01 20:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,4337747.00000000,4342735.92910000,3301
1656702000000,2022-07-01 19:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,3413793.00000000,3417708.87410000,2602
1656698400000,2022-07-01 18:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,3954170.00000000,3958680.24540000,2518
1656694800000,2022-07-01 17:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,4892419.00000000,4898079.77390000,3074
1656691200000,2022-07-01 16:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,7313488.00000000,7321836.70890000,3981
1656687600000,2022-07-01 15:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,6617942.00000000,6625571.70890000,3148
1656684000000,2022-07-01 14:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,15358827.00000000,15376698.87780000,3627
1656680400000,2022-07-01 13:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,10342657.00000000,10354444.62180000,3666
1656676800000,2022-07-01 12:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00110000,7603903.00000000,7612690.74580000,2831
1656673200000,2022-07-01 11:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00110000,26074482.00000000,26105456.89350000,3541
1656669600000,2022-07-01 10:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,7446765.00000000,7455384.73090000,4080
1656666000000,2022-07-01 09:00:00,USDC/USDT,1.00130000,1.00130000,1.00110000,1.00120000,18328139.00000000,18350374.83090000,3911
1656662400000,2022-07-01 08:00:00,USDC/USDT,1.00140000,1.00140000,1.00120000,1.00120000,17388990.00000000,17411599.55310000,4423
1656658800000,2022-07-01 07:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,5113951.00000000,5120754.11210000,2783
1656655200000,2022-07-01 06:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,8738932.00000000,8750672.43020000,2269
1656651600000,2022-07-01 05:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,5234180.00000000,5241214.76730000,2093
1656648000000,2022-07-01 04:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,6509318.00000000,6517974.86080000,2834
1656644400000,2022-07-01 03:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,5862952.00000000,5871016.33080000,2449
1656640800000,2022-07-01 02:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00130000,12410631.00000000,12426629.73400000,3271
1656637200000,2022-07-01 01:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,6100712.00000000,6108501.72480000,5173
1656633600000,2022-07-01 00:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00130000,20519994.00000000,20546994.12570000,5643
1656630000000,2022-06-30 23:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,4848050.00000000,4854532.20740000,3738
1656626400000,2022-06-30 22:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,6537119.00000000,6545746.77720000,2265
1656622800000,2022-06-30 21:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,5827072.00000000,5834913.97320000,3187
1656619200000,2022-06-30 20:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,4293828.00000000,4299580.64080000,3288
1656615600000,2022-06-30 19:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00140000,14962579.00000000,14982304.30440000,3844
1656612000000,2022-06-30 18:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00120000,11156306.00000000,11170598.84990000,2493
1656608400000,2022-06-30 17:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00120000,14375821.00000000,14393128.84710000,2883
1656604800000,2022-06-30 16:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,10554745.00000000,10567017.61950000,3548
1656601200000,2022-06-30 15:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00120000,15839531.00000000,15858740.35100000,5496
1656597600000,2022-06-30 14:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,16269519.00000000,16289459.68670000,3610
1656594000000,2022-06-30 13:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,9460407.00000000,9472078.80410000,4262
1656590400000,2022-06-30 12:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,12932273.00000000,12948498.35630000,6366
1656586800000,2022-06-30 11:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00120000,21826460.00000000,21852166.82780000,8357
1656583200000,2022-06-30 10:00:00,USDC/USDT,1.00140000,1.00140000,1.00110000,1.00120000,31317470.00000000,31355867.45470000,9443
1656579600000,2022-06-30 09:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00140000,19566450.00000000,19592756.35130000,8006
1656576000000,2022-06-30 08:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00130000,26490474.00000000,26523680.42390000,6651
1656572400000,2022-06-30 07:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,12915000.00000000,12931388.49050000,6124
1656568800000,2022-06-30 06:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00130000,13434938.00000000,13452405.24300000,6976
1656565200000,2022-06-30 05:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,7013357.00000000,7022664.13800000,5320
1656561600000,2022-06-30 04:00:00,USDC/USDT,1.00130000,1.00150000,1.00120000,1.00130000,50872691.00000000,50941209.96330000,5877
1656558000000,2022-06-30 03:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,16187339.00000000,16207529.44880000,6046
1656554400000,2022-06-30 02:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,18872715.00000000,18896024.92930000,4640
1656550800000,2022-06-30 01:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,3548594.00000000,3553022.23220000,4592
1656547200000,2022-06-30 00:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00120000,12647406.00000000,12662573.22310000,3347
1656543600000,2022-06-29 23:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,10247523.00000000,10259712.95340000,3115
1656540000000,2022-06-29 22:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00120000,5670084.00000000,5676686.25150000,3325
1656536400000,2022-06-29 21:00:00,USDC/USDT,1.00130000,1.00130000,1.00110000,1.00110000,9865943.00000000,9877855.91340000,2918
1656532800000,2022-06-29 20:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,9934158.00000000,9946351.33520000,3911
1656529200000,2022-06-29 19:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00130000,16895701.00000000,16917394.38750000,2844
1656525600000,2022-06-29 18:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,12496885.00000000,12513469.95600000,2188
1656522000000,2022-06-29 17:00:00,USDC/USDT,1.00110000,1.00140000,1.00110000,1.00140000,31604043.00000000,31643736.97590000,4133
1656518400000,2022-06-29 16:00:00,USDC/USDT,1.00140000,1.00140000,1.00110000,1.00120000,39932370.00000000,39982745.38570000,4394
1656514800000,2022-06-29 15:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00140000,23681865.00000000,23712820.85120000,2797
1656511200000,2022-06-29 14:00:00,USDC/USDT,1.00140000,1.00140000,1.00120000,1.00120000,30569345.00000000,30608872.93950000,4033
1656507600000,2022-06-29 13:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00130000,27656975.00000000,27695108.08780000,3441
1656504000000,2022-06-29 12:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00130000,7360475.00000000,7370356.80460000,2775
1656500400000,2022-06-29 11:00:00,USDC/USDT,1.00130000,1.00140000,1.00120000,1.00140000,13428377.00000000,13445543.28900000,3684
1656496800000,2022-06-29 10:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,9017503.00000000,9028767.49800000,2227
1656493200000,2022-06-29 09:00:00,USDC/USDT,1.00140000,1.00150000,1.00120000,1.00130000,30487421.00000000,30528159.98220000,4251
1656489600000,2022-06-29 08:00:00,USDC/USDT,1.00150000,1.00160000,1.00140000,1.00150000,24688238.00000000,24724071.23810000,3097
1656486000000,2022-06-29 07:00:00,USDC/USDT,1.00150000,1.00160000,1.00140000,1.00150000,45763620.00000000,45833005.91050000,3534
1656482400000,2022-06-29 06:00:00,USDC/USDT,1.00150000,1.00160000,1.00150000,1.00160000,15381587.00000000,15405209.23530000,3332
1656478800000,2022-06-29 05:00:00,USDC/USDT,1.00160000,1.00160000,1.00140000,1.00160000,16464107.00000000,16489042.88030000,3449
1656475200000,2022-06-29 04:00:00,USDC/USDT,1.00130000,1.00160000,1.00130000,1.00160000,14119364.00000000,14139735.16200000,3584
1656471600000,2022-06-29 03:00:00,USDC/USDT,1.00140000,1.00140000,1.00130000,1.00140000,14948463.00000000,14969038.10550000,2391
1656468000000,2022-06-29 02:00:00,USDC/USDT,1.00130000,1.00140000,1.00130000,1.00140000,13687947.00000000,13706862.68950000,2283
1656464400000,2022-06-29 01:00:00,USDC/USDT,1.00120000,1.00140000,1.00120000,1.00140000,17248921.00000000,17270979.92000000,2239
1656460800000,2022-06-29 00:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,8074206.00000000,8084401.51790000,2370
1656457200000,2022-06-28 23:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,5271670.00000000,5278298.88270000,2202
1656453600000,2022-06-28 22:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,5883358.00000000,5890706.71520000,2378
1656450000000,2022-06-28 21:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,2326940.00000000,2329866.75330000,1901
1656446400000,2022-06-28 20:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00130000,3933383.00000000,3938397.66520000,2816
1656442800000,2022-06-28 19:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,5392995.00000000,5399872.00260000,3269
1656439200000,2022-06-28 18:00:00,USDC/USDT,1.00150000,1.00150000,1.00120000,1.00120000,29202947.00000000,29242268.89030000,4079
1656435600000,2022-06-28 17:00:00,USDC/USDT,1.00120000,1.00150000,1.00110000,1.00150000,39261144.00000000,39314622.46330000,3976
1656432000000,2022-06-28 16:00:00,USDC/USDT,1.00110000,1.00120000,1.00100000,1.00110000,15134486.00000000,15151263.41900000,4879
1656428400000,2022-06-28 15:00:00,USDC/USDT,1.00110000,1.00110000,1.00100000,1.00110000,13014726.00000000,13028745.45870000,5855
1656424800000,2022-06-28 14:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00110000,14788196.00000000,14803912.00720000,5603
1656421200000,2022-06-28 13:00:00,USDC/USDT,1.00110000,1.00120000,1.00100000,1.00110000,14052262.00000000,14067852.01110000,5123
1656417600000,2022-06-28 12:00:00,USDC/USDT,1.00110000,1.00120000,1.00110000,1.00110000,10004288.00000000,10015551.03240000,4152
1656414000000,2022-06-28 11:00:00,USDC/USDT,1.00120000,1.00120000,1.00110000,1.00120000,6231670.00000000,6238759.32390000,2651
1656410400000,2022-06-28 10:00:00,USDC/USDT,1.00110000,1.00120000,1.00100000,1.00120000,28228985.00000000,28260058.21480000,2985
1656406800000,2022-06-28 09:00:00,USDC/USDT,1.00120000,1.00120000,1.00100000,1.00100000,12305458.00000000,12318768.52390000,4101
1656403200000,2022-06-28 08:00:00,USDC/USDT,1.00120000,1.00130000,1.00110000,1.00110000,33487144.00000000,33526671.97540000,3582
1656399600000,2022-06-28 07:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,8576861.00000000,8587432.24910000,3479
1656396000000,2022-06-28 06:00:00,USDC/USDT,1.00130000,1.00130000,1.00120000,1.00120000,7209195.00000000,7218183.29360000,2682
1656392400000,2022-06-28 05:00:00,USDC/USDT,1.00120000,1.00130000,1.00120000,1.00130000,9194660.00000000,9206315.81950000,1417
1656388800000,2022-06-28 04:00:00,USDC/USDT,1.00140000,1.00150000,1.00120000,1.00120000,19902197.00000000,19928046.01570000,1307
1656385200000,2022-06-28 03:00:00,USDC/USDT,1.00100000,1.00160000,1.00100000,1.00140000,153532254.00000000,153738421.59860000,4857
1656381600000,2022-06-28 02:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00100000,13717270.00000000,13732260.49630000,1632
1656378000000,2022-06-28 01:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00110000,4627199.00000000,4632005.53800000,1754
1656374400000,2022-06-28 00:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00110000,3468312.00000000,3471970.97780000,1620
1656370800000,2022-06-27 23:00:00,USDC/USDT,1.00110000,1.00120000,1.00100000,1.00100000,18015129.00000000,18034912.81030000,2087
1656367200000,2022-06-27 22:00:00,USDC/USDT,1.00100000,1.00120000,1.00100000,1.00120000,27286307.00000000,27315998.24000000,2990
1656363600000,2022-06-27 21:00:00,USDC/USDT,1.00110000,1.00110000,1.00100000,1.00110000,3938138.00000000,3942283.14560000,2472
1656360000000,2022-06-27 20:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00100000,3242902.00000000,3246333.88450000,2699
1656356400000,2022-06-27 19:00:00,USDC/USDT,1.00110000,1.00110000,1.00100000,1.00110000,5140739.00000000,5146145.13660000,3116
1656352800000,2022-06-27 18:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00110000,9991380.00000000,10002101.80000000,4047
1656349200000,2022-06-27 17:00:00,USDC/USDT,1.00110000,1.00110000,1.00100000,1.00100000,16738442.00000000,16755644.61980000,3084
1656345600000,2022-06-27 16:00:00,USDC/USDT,1.00110000,1.00110000,1.00100000,1.00110000,28327317.00000000,28357562.34570000,3742
1656342000000,2022-06-27 15:00:00,USDC/USDT,1.00100000,1.00110000,1.00100000,1.00110000,22649084.00000000,22673007.88440000,6073
1656338400000,2022-06-27 14:00:00,USDC/USDT,1.00090000,1.00110000,1.00080000,1.00100000,66728075.00000000,66792984.94560000,9535
1656334800000,2022-06-27 13:00:00,USDC/USDT,1.00080000,1.00110000,1.00070000,1.00080000,86886981.00000000,86964984.34550000,7008
1656331200000,2022-06-27 12:00:00,USDC/USDT,1.00070000,1.00080000,1.00060000,1.00080000,28607813.00000000,28628038.76550000,4369
1656327600000,2022-06-27 11:00:00,USDC/USDT,1.00070000,1.00080000,1.00060000,1.00060000,8035381.00000000,8041106.80020000,3509
1656324000000,2022-06-27 10:00:00,USDC/USDT,1.00070000,1.00080000,1.00070000,1.00080000,13269706.00000000,13279145.16570000,3460
1656320400000,2022-06-27 09:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,10434995.00000000,10442869.30850000,3156
1656316800000,2022-06-27 08:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00080000,7494296.00000000,7499969.80160000,3096
1656313200000,2022-06-27 07:00:00,USDC/USDT,1.00060000,1.00080000,1.00060000,1.00070000,10944258.00000000,10952142.29920000,3251
1656309600000,2022-06-27 06:00:00,USDC/USDT,1.00060000,1.00070000,1.00060000,1.00070000,9999884.00000000,10006758.22020000,2122
1656306000000,2022-06-27 05:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,12676715.00000000,12685457.56220000,2221
1656302400000,2022-06-27 04:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00060000,6013571.00000000,6017668.57160000,2244
1656298800000,2022-06-27 03:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00060000,4821478.00000000,4824537.86800000,2094
1656295200000,2022-06-27 02:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,3936313.00000000,3938835.87970000,2307
1656291600000,2022-06-27 01:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,2508090.00000000,2509708.02660000,2475
1656288000000,2022-06-27 00:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,2469848.00000000,2471486.30750000,2537
1656284400000,2022-06-26 23:00:00,USDC/USDT,1.00060000,1.00070000,1.00060000,1.00060000,13399917.00000000,13408231.71090000,2173
1656280800000,2022-06-26 22:00:00,USDC/USDT,1.00060000,1.00070000,1.00060000,1.00060000,5630544.00000000,5634040.76610000,3011
1656277200000,2022-06-26 21:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,2818439.00000000,2820216.83690000,2833
1656273600000,2022-06-26 20:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,2777605.00000000,2779365.56230000,3680
1656270000000,2022-06-26 19:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,6797690.00000000,6802003.88660000,3417
1656266400000,2022-06-26 18:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,3154251.00000000,3156270.11870000,4329
1656262800000,2022-06-26 17:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,3236710.00000000,3238770.88880000,4140
1656259200000,2022-06-26 16:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,15398205.00000000,15407576.39090000,4660
1656255600000,2022-06-26 15:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,5123291.00000000,5126590.01680000,4676
1656252000000,2022-06-26 14:00:00,USDC/USDT,1.00070000,1.00070000,1.00060000,1.00070000,2773835.00000000,2775593.28450000,4209
1656248400000,2022-06-26 13:00:00,USDC/USDT,1.00080000,1.00080000,1.00060000,1.00060000,8926355.00000000,8932430.55860000,4952
1656244800000,2022-06-26 12:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00080000,9954189.00000000,9961318.14670000,5412
1656241200000,2022-06-26 11:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,6414268.00000000,6418932.21080000,4584
1656237600000,2022-06-26 10:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00080000,4180908.00000000,4183988.89900000,4042
1656234000000,2022-06-26 09:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,5058306.00000000,5061985.13090000,3927
1656230400000,2022-06-26 08:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,2940342.00000000,2942494.41440000,3761
1656226800000,2022-06-26 07:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00080000,4126824.00000000,4129883.86030000,3465
1656223200000,2022-06-26 06:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00080000,5095145.00000000,5098869.10780000,3525
1656219600000,2022-06-26 05:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,4360079.00000000,4363309.10560000,3199
1656216000000,2022-06-26 04:00:00,USDC/USDT,1.00080000,1.00080000,1.00070000,1.00070000,2284773.00000000,2286422.26500000,3128
1656212400000,2022-06-26 03:00:00,USDC/USDT,1.00070000,1.00080000,1.00070000,1.00070000,3388762.00000000,3391259.43990000,3145
1656208800000,2022-06-26 02:00:00,USDC/USDT,1.00070000,1.00080000,1.00060000,1.00080000,7533970.00000000,7539275.56160000,4416
1656205200000,2022-06-26 01:00:00,USDC/USDT,1.00060000,1.00070000,1.00060000,1.00070000,13099854.00000000,13108859.44190000,4799
