https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI,Volume USDT
1655856000000.0,2022-06-22 00:00:00,SUSHI/USDT,1.2393,1.3174,1.1367,1.1871,162487.92772302247,192889.419
1655769600000.0,2022-06-21 00:00:00,SUSHI/USDT,1.1053,1.2958,1.0785,1.2393,362916.39211651735,449762.28475
1655683200000.0,2022-06-20 00:00:00,SUSHI/USDT,1.0418,1.1945,0.9985,1.1056,219295.8595785094,242453.50235
1655596800000.0,2022-06-19 00:00:00,SUSHI/USDT,0.928,1.0422,0.8884,1.0418,80756.49419274332,84132.11565
1655510400000.0,2022-06-18 00:00:00,SUSHI/USDT,1.0182,1.0575,0.8578,0.928,136245.06056034483,126435.4162
1655424000000.0,2022-06-17 00:00:00,SUSHI/USDT,0.9574,1.0461,0.9432,1.0182,101870.00839717148,103724.04255
1655337600000.0,2022-06-16 00:00:00,SUSHI/USDT,1.111,1.1334,0.932,0.9574,96706.08214957175,92586.40305
1655251200000.0,2022-06-15 00:00:00,SUSHI/USDT,1.0044,1.1252,0.8793,1.111,104602.0103510351,116212.8335
1655164800000.0,2022-06-14 00:00:00,SUSHI/USDT,0.9776,1.0304,0.8823,1.0044,183761.69539028275,184570.24685
1655078400000.0,2022-06-13 00:00:00,SUSHI/USDT,1.128,1.1468,0.9065,0.9776,166208.73041121112,162485.65485
1654992000000.0,2022-06-12 00:00:00,SUSHI/USDT,1.1912,1.2325,1.1,1.128,273157.7844414894,308121.98085
1654905600000.0,2022-06-11 00:00:00,SUSHI/USDT,1.3777,1.404,1.1638,1.1912,179806.62374076562,214185.6502
1654819200000.0,2022-06-10 00:00:00,SUSHI/USDT,1.4851,1.5052,1.3562,1.3777,62303.11762357553,85835.00515
1654732800000.0,2022-06-09 00:00:00,SUSHI/USDT,1.4976,1.5419,1.4549,1.4851,89115.15982088748,132344.92385
1654646400000.0,2022-06-08 00:00:00,SUSHI/USDT,1.5542,1.574,1.4795,1.4976,39990.38077590812,59889.59425
1654560000000.0,2022-06-07 00:00:00,SUSHI/USDT,1.6138,1.6141,1.4774,1.5542,83842.92536353107,130308.6746
1654473600000.0,2022-06-06 00:00:00,SUSHI/USDT,1.55,1.6921,1.5443,1.6138,141189.45237947704,227851.53825
1654387200000.0,2022-06-05 00:00:00,SUSHI/USDT,1.5804,1.6053,1.5142,1.55,29481.659096774194,45696.5716
1654300800000.0,2022-06-04 00:00:00,SUSHI/USDT,1.545,1.5909,1.5059,1.5804,66933.8628511769,105782.27685
1654214400000.0,2022-06-03 00:00:00,SUSHI/USDT,1.6825,1.6882,1.5224,1.545,50083.76537216829,77379.4175
1654128000000.0,2022-06-02 00:00:00,SUSHI/USDT,1.6264,1.7107,1.5764,1.6825,53676.24870728082,90310.28845
1654041600000.0,2022-06-01 00:00:00,SUSHI/USDT,1.8786,1.8786,1.5947,1.6264,145494.8211079685,236632.77705
1653955200000.0,2022-05-31 00:00:00,SUSHI/USDT,1.6964,1.9118,1.6116,1.8786,524093.9896465453,984562.96895
1653868800000.0,2022-05-30 00:00:00,SUSHI/USDT,1.4962,1.7107,1.4849,1.6964,255157.87862532426,432849.8253
1653782400000.0,2022-05-29 00:00:00,SUSHI/USDT,1.5288,1.5542,1.4564,1.4962,112583.8564363053,168447.966
1653696000000.0,2022-05-28 00:00:00,SUSHI/USDT,1.4235,1.5412,1.4127,1.5288,63676.96801412873,97349.3487
1653609600000.0,2022-05-27 00:00:00,SUSHI/USDT,1.4746,1.5488,1.3914,1.4235,77234.11812434142,109942.76715
1653523200000.0,2022-05-26 00:00:00,SUSHI/USDT,1.6537,1.708,1.428,1.4746,87718.87576291876,129350.2542
1653436800000.0,2022-05-25 00:00:00,SUSHI/USDT,1.666,1.7621,1.5969,1.6537,181527.14990627082,300191.4478
1653350400000.0,2022-05-24 00:00:00,SUSHI/USDT,1.5348,1.6895,1.5111,1.666,214031.67460984396,356576.7699
1653264000000.0,2022-05-23 00:00:00,SUSHI/USDT,1.4517,1.7074,1.4457,1.5348,365114.64497002866,560377.9571
1653177600000.0,2022-05-22 00:00:00,SUSHI/USDT,1.4475,1.5158,1.409,1.4517,121538.92536336707,176438.05795
1653091200000.0,2022-05-21 00:00:00,SUSHI/USDT,1.2953,1.4788,1.2714,1.4475,88195.68721934369,127663.25725
1653004800000.0,2022-05-20 00:00:00,SUSHI/USDT,1.354,1.3931,1.2581,1.2953,214681.98591059988,278077.57635
1652918400000.0,2022-05-19 00:00:00,SUSHI/USDT,1.2608,1.3851,1.2074,1.354,357783.7351920236,484439.17745
1652832000000.0,2022-05-18 00:00:00,SUSHI/USDT,1.4362,1.4859,1.2499,1.2603,101544.26081091803,127976.2319
1652745600000.0,2022-05-17 00:00:00,SUSHI/USDT,1.2707,1.5032,1.2642,1.4362,230356.5331430163,330838.0529
1652659200000.0,2022-05-16 00:00:00,SUSHI/USDT,1.3998,1.3998,1.2292,1.2707,134155.15932163375,170470.96095
1652572800000.0,2022-05-15 00:00:00,SUSHI/USDT,1.3198,1.4041,1.2629,1.3998,118840.2218174025,166352.5425
1652486400000.0,2022-05-14 00:00:00,SUSHI/USDT,1.3978,1.4194,1.1706,1.3198,162939.38725564477,215047.4033
1652400000000.0,2022-05-13 00:00:00,SUSHI/USDT,1.1384,1.6707,1.1108,1.3978,402174.0131277722,562158.83555
1652313600000.0,2022-05-12 00:00:00,SUSHI/USDT,1.3249,1.406,1.0874,1.1383,495036.472195379,563500.0163
1652227200000.0,2022-05-11 00:00:00,SUSHI/USDT,1.79,1.8426,1.2293,1.3249,496824.37870782707,658242.61935
1652140800000.0,2022-05-10 00:00:00,SUSHI/USDT,1.7195,1.9981,1.6794,1.7888,299692.7215731216,536090.34035
1652054400000.0,2022-05-09 00:00:00,SUSHI/USDT,2.1094,2.1578,1.7051,1.7228,318362.10053401435,548474.2268
1651968000000.0,2022-05-08 00:00:00,SUSHI/USDT,2.1413,2.1828,2.0608,2.1094,107758.02533895895,227304.77865
1651881600000.0,2022-05-07 00:00:00,SUSHI/USDT,2.2453,2.2575,2.082,2.1413,121080.22808574229,259269.0924
1651795200000.0,2022-05-06 00:00:00,SUSHI/USDT,2.2745,2.3211,2.1709,2.2453,142705.66271767693,320417.0245
1651708800000.0,2022-05-05 00:00:00,SUSHI/USDT,2.6165,2.6353,2.21,2.2745,255967.9573312816,582199.11895
1651622400000.0,2022-05-04 00:00:00,SUSHI/USDT,2.3269,2.6492,2.3162,2.6165,491391.04204089433,1285724.6615
1651536000000.0,2022-05-03 00:00:00,SUSHI/USDT,2.3615,2.4566,2.2998,2.3269,180022.3017748936,418893.894
1651449600000.0,2022-05-02 00:00:00,SUSHI/USDT,2.3887,2.4356,2.2639,2.3615,185081.68492483592,437070.39895
1651363200000.0,2022-05-01 00:00:00,SUSHI/USDT,2.2986,2.4598,2.2631,2.3887,156661.838301168,374218.13315
1651276800000.0,2022-04-30 00:00:00,SUSHI/USDT,2.7036,2.751,2.2488,2.2986,308655.8686809362,709476.37975
1651190400000.0,2022-04-29 00:00:00,SUSHI/USDT,2.9894,3.015,2.6623,2.7036,210631.644159639,569463.71315
1651104000000.0,2022-04-28 00:00:00,SUSHI/USDT,2.997,3.0463,2.9112,2.9894,166160.235732923,496719.4087
1651017600000.0,2022-04-27 00:00:00,SUSHI/USDT,2.9067,3.0271,2.9023,2.9962,181528.3184700621,543895.1478
1650931200000.0,2022-04-26 00:00:00,SUSHI/USDT,3.281,3.3098,2.8603,2.9067,164881.60283138955,479261.35495
1650844800000.0,2022-04-25 00:00:00,SUSHI/USDT,3.3617,3.3788,3.08,3.281,167615.2117189881,549945.50965
1650758400000.0,2022-04-24 00:00:00,SUSHI/USDT,3.4183,3.5624,3.3551,3.3617,192972.7486837017,648716.48925
1650672000000.0,2022-04-23 00:00:00,SUSHI/USDT,3.5297,3.541,3.3751,3.4183,154252.70998742068,527282.03855
1650585600000.0,2022-04-22 00:00:00,SUSHI/USDT,3.4503,3.7104,3.4246,3.5297,373011.0190667762,1316616.994
1650499200000.0,2022-04-21 00:00:00,SUSHI/USDT,3.5132,3.6629,3.3752,3.4503,413580.3748514622,1426976.36735
1650412800000.0,2022-04-20 00:00:00,SUSHI/USDT,3.3624,3.6842,3.2462,3.5132,256662.72486621884,901707.485
1650326400000.0,2022-04-19 00:00:00,SUSHI/USDT,3.295,3.3745,3.2392,3.3624,96057.36143825839,322983.2721
1650240000000.0,2022-04-18 00:00:00,SUSHI/USDT,3.1947,3.3138,3.0301,3.295,170519.99195751137,561863.3735
1650153600000.0,2022-04-17 00:00:00,SUSHI/USDT,3.3323,3.3928,3.167,3.1947,170542.65603969072,544832.62325
1650067200000.0,2022-04-16 00:00:00,SUSHI/USDT,3.2911,3.3633,3.2387,3.3323,125689.76445698166,418836.0021
1649980800000.0,2022-04-15 00:00:00,SUSHI/USDT,3.2196,3.3665,3.2029,3.2911,116446.18038041992,383236.02425
1649894400000.0,2022-04-14 00:00:00,SUSHI/USDT,3.3366,3.5262,3.1801,3.2196,162590.92547210836,523477.74365
1649808000000.0,2022-04-13 00:00:00,SUSHI/USDT,3.2174,3.3404,3.1711,3.3366,113472.60052148894,378612.6789
1649721600000.0,2022-04-12 00:00:00,SUSHI/USDT,3.107,3.2867,3.093,3.2174,81861.54268974948,263381.32745
1649635200000.0,2022-04-11 00:00:00,SUSHI/USDT,3.3921,3.4258,3.0776,3.107,162717.36620534275,505562.8568
1649548800000.0,2022-04-10 00:00:00,SUSHI/USDT,3.564,3.6235,3.383,3.3921,77428.72449220247,262645.97635
1649462400000.0,2022-04-09 00:00:00,SUSHI/USDT,3.3899,3.5734,3.3794,3.564,64187.5097362514,228764.2847
1649376000000.0,2022-04-08 00:00:00,SUSHI/USDT,3.6404,3.667,3.3572,3.3899,162233.60484085075,549955.69705
1649289600000.0,2022-04-07 00:00:00,SUSHI/USDT,3.5686,3.6956,3.4803,3.6404,78645.78797659597,286302.12655
1649203200000.0,2022-04-06 00:00:00,SUSHI/USDT,4.0836,4.0849,3.5502,3.5686,165379.6862074763,590173.9482
1649116800000.0,2022-04-05 00:00:00,SUSHI/USDT,4.3407,4.4105,4.0815,4.0836,150859.11129885397,616048.2669
1649030400000.0,2022-04-04 00:00:00,SUSHI/USDT,4.4492,4.4717,4.08,4.3407,175211.7637017071,760541.7027
1648944000000.0,2022-04-03 00:00:00,SUSHI/USDT,4.3493,4.5187,4.2822,4.4492,213432.17942551468,949602.4527
1648857600000.0,2022-04-02 00:00:00,SUSHI/USDT,4.5084,4.7971,4.3307,4.3493,297918.8914997816,1295738.6348
1648771200000.0,2022-04-01 00:00:00,SUSHI/USDT,4.4076,4.7688,4.1629,4.5084,380101.2773267678,1713648.5987
1648684800000.0,2022-03-31 00:00:00,SUSHI/USDT,4.4762,5.0209,4.3405,4.4076,1265697.2517810145,5578687.20695
1648598400000.0,2022-03-30 00:00:00,SUSHI/USDT,4.2141,4.4997,4.0081,4.4762,911649.0043005226,4080723.27305
1648512000000.0,2022-03-29 00:00:00,SUSHI/USDT,3.8021,4.263,3.7989,4.2141,820698.9288460169,3458507.35605
1648425600000.0,2022-03-28 00:00:00,SUSHI/USDT,3.9899,4.1609,3.7472,3.8021,635603.1072039137,2416626.5739
1648339200000.0,2022-03-27 00:00:00,SUSHI/USDT,3.6287,4.001,3.5448,3.9899,334221.9384195093,1333512.1121
1648252800000.0,2022-03-26 00:00:00,SUSHI/USDT,3.6131,3.7011,3.5359,3.6287,295411.57695593464,1071959.9893
1648166400000.0,2022-03-25 00:00:00,SUSHI/USDT,3.6626,3.7985,3.5156,3.6131,501438.91415958595,1811748.94075
1648080000000.0,2022-03-24 00:00:00,SUSHI/USDT,3.6786,3.7194,3.553,3.6626,435678.5579642877,1595716.2864
1647993600000.0,2022-03-23 00:00:00,SUSHI/USDT,3.45,3.6938,3.4316,3.6786,544881.3225955527,2004400.4333
1647907200000.0,2022-03-22 00:00:00,SUSHI/USDT,3.3045,3.5613,3.2909,3.45,361692.90778260864,1247840.53185
1647820800000.0,2022-03-21 00:00:00,SUSHI/USDT,3.2359,3.4037,3.1711,3.3045,290381.5497200787,959565.83105
1647734400000.0,2022-03-20 00:00:00,SUSHI/USDT,3.3502,3.5021,3.162,3.2359,297575.17216230417,962923.4996
1647648000000.0,2022-03-19 00:00:00,SUSHI/USDT,3.3033,3.4349,3.2711,3.3502,412538.7155244463,1382087.20475
1647561600000.0,2022-03-18 00:00:00,SUSHI/USDT,3.1661,3.3544,3.0693,3.3033,349964.25628916535,1156036.9278
1647475200000.0,2022-03-17 00:00:00,SUSHI/USDT,3.1098,3.2558,3.0963,3.1661,285937.69492435484,905307.3359
1647388800000.0,2022-03-16 00:00:00,SUSHI/USDT,2.9236,3.173,2.8854,3.1098,238619.8742845199,742060.08505
1647302400000.0,2022-03-15 00:00:00,SUSHI/USDT,2.8888,2.95,2.7693,2.9236,159506.90051648652,466334.37435
1647216000000.0,2022-03-14 00:00:00,SUSHI/USDT,2.7861,2.8958,2.7611,2.8888,143034.84927997785,413199.0726
1647129600000.0,2022-03-13 00:00:00,SUSHI/USDT,2.9099,2.96,2.7582,2.7861,92464.45744948136,257615.2249
1647043200000.0,2022-03-12 00:00:00,SUSHI/USDT,2.8974,2.987,2.8962,2.9099,112183.4423004227,326442.59875
1646956800000.0,2022-03-11 00:00:00,SUSHI/USDT,2.9823,3.003,2.8548,2.8974,232788.31902740386,674480.87555
1646870400000.0,2022-03-10 00:00:00,SUSHI/USDT,3.1858,3.186,2.8689,2.9823,347449.69729738793,1036199.23225
1646784000000.0,2022-03-09 00:00:00,SUSHI/USDT,2.8994,3.246,2.8941,3.1858,301613.2871178354,960879.6101
1646697600000.0,2022-03-08 00:00:00,SUSHI/USDT,2.8783,3.0871,2.8221,2.8994,371379.55473546253,1076777.881
1646611200000.0,2022-03-07 00:00:00,SUSHI/USDT,2.902,3.0218,2.7742,2.8783,316348.6289129,910546.2586
1646524800000.0,2022-03-06 00:00:00,SUSHI/USDT,3.1044,3.1365,2.8901,2.902,333482.125,967765.12675
1646438400000.0,2022-03-05 00:00:00,SUSHI/USDT,3.0415,3.1359,2.9477,3.1044,249106.85496392215,773327.32055
1646352000000.0,2022-03-04 00:00:00,SUSHI/USDT,3.3094,3.317,3.0027,3.0415,225374.27894131184,685475.8694
1646265600000.0,2022-03-03 00:00:00,SUSHI/USDT,3.4097,3.4302,3.232,3.3094,250898.40726415665,830323.189
1646179200000.0,2022-03-02 00:00:00,SUSHI/USDT,3.4715,3.6294,3.3659,3.4097,346157.7212071444,1180293.982
1646092800000.0,2022-03-01 00:00:00,SUSHI/USDT,3.5339,3.6219,3.4069,3.4715,437094.175745355,1517372.4311
1646006400000.0,2022-02-28 00:00:00,SUSHI/USDT,3.124,3.5339,3.0932,3.5339,300469.62146636855,1061829.5953
1645920000000.0,2022-02-27 00:00:00,SUSHI/USDT,3.2497,3.4402,3.0601,3.124,319269.8699423815,997399.0737
1645833600000.0,2022-02-26 00:00:00,SUSHI/USDT,3.2999,3.4345,3.2101,3.2492,287365.5611689031,933708.18135
1645747200000.0,2022-02-25 00:00:00,SUSHI/USDT,3.1394,3.3527,3.0891,3.2999,254275.3117973272,839083.1014
1645660800000.0,2022-02-24 00:00:00,SUSHI/USDT,3.2768,3.2952,2.7512,3.1394,285888.4074504682,897518.06635
1645574400000.0,2022-02-23 00:00:00,SUSHI/USDT,3.3934,3.5566,3.2752,3.2768,170933.67114257812,560115.4536
1645488000000.0,2022-02-22 00:00:00,SUSHI/USDT,3.2662,3.4036,3.1393,3.3934,199268.28514174573,676196.9988
1645401600000.0,2022-02-21 00:00:00,SUSHI/USDT,3.6359,3.8083,3.2617,3.2662,193613.46779131715,632380.3085
1645315200000.0,2022-02-20 00:00:00,SUSHI/USDT,3.8613,3.8654,3.5596,3.6359,124361.5341318518,452166.10195
1645228800000.0,2022-02-19 00:00:00,SUSHI/USDT,3.8983,3.9519,3.7405,3.8613,105811.15422267112,408568.6098
1645142400000.0,2022-02-18 00:00:00,SUSHI/USDT,3.9513,4.0909,3.8232,3.8983,161897.49535695047,631125.00615
1645056000000.0,2022-02-17 00:00:00,SUSHI/USDT,4.2986,4.3332,3.9,3.9513,184410.30187533217,728660.4258
