https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VET,Volume USDT
1645142400,2022-02-18 00:00:00,VET/USDT,0.0545653,0.0560831,0.052661,0.0531524,99058563.53729988,5377368.838649907469008
1645056000,2022-02-17 00:00:00,VET/USDT,0.0603237,0.061503,0.0541646,0.0545561,116816761.44732052,6739673.336883329148215
1644969600,2022-02-16 00:00:00,VET/USDT,0.0610943,0.061915,0.0582301,0.060319,127984096.53913893,7698082.48653211234925
1644883200,2022-02-15 00:00:00,VET/USDT,0.0561825,0.06111,0.0555844,0.061093,86826310.65940281,5109679.447848791080138
1644796800,2022-02-14 00:00:00,VET/USDT,0.056277,0.057367,0.0540355,0.0561449,114543135.55394016,6391738.092026517607345
1644710400,2022-02-13 00:00:00,VET/USDT,0.0575476,0.0584946,0.055117,0.056277,70947727.6523964,4051571.404314035051299
1644624000,2022-02-12 00:00:00,VET/USDT,0.0579121,0.05916,0.0556043,0.0575172,99755967.51982414,5724530.084930766848262
1644537600,2022-02-11 00:00:00,VET/USDT,0.0627855,0.064541,0.0566,0.0579103,178419888.36380542,10980030.530707371758225
1644451200,2022-02-10 00:00:00,VET/USDT,0.0670472,0.068448,0.0625,0.0627914,138974843.42546294,9101171.649238576432081
1644364800,2022-02-09 00:00:00,VET/USDT,0.06431,0.068178,0.0630555,0.0670696,115218147.78443914,7576596.661015954140675
1644278400,2022-02-08 00:00:00,VET/USDT,0.067807,0.0693838,0.0620476,0.064297,157888643.56803348,10319772.600389508074459
1644192000,2022-02-07 00:00:00,VET/USDT,0.0612858,0.067988,0.059949,0.067731,167647397.11461773,10761035.662589883084201
1644105600,2022-02-06 00:00:00,VET/USDT,0.0590777,0.0613956,0.05796,0.0613004,85381557.28557306,5078655.500285834634854
1644019200,2022-02-05 00:00:00,VET/USDT,0.0586342,0.0612115,0.057668,0.0590711,151012393.19370032,8969238.56878074500551
1643932800,2022-02-04 00:00:00,VET/USDT,0.0524779,0.0586387,0.0520402,0.0586387,126100479.48357828,7016339.801942459999489
1643846400,2022-02-03 00:00:00,VET/USDT,0.0519358,0.0526,0.0505808,0.0524715,87525151.39873033,4513830.257559374190826
1643760000,2022-02-02 00:00:00,VET/USDT,0.0545405,0.056415,0.0515822,0.0519018,117744274.48485332,6356534.201634768405832
1643673600,2022-02-01 00:00:00,VET/USDT,0.0538571,0.0554316,0.0533917,0.0545121,105895898.33847792,5772833.625662333278406
1643587200,2022-01-31 00:00:00,VET/USDT,0.0525816,0.0539776,0.0503521,0.0538394,96966056.57660701,5060757.396232912813446
1643500800,2022-01-30 00:00:00,VET/USDT,0.0544358,0.0555864,0.0515251,0.052553,92758313.6845048,4982218.753753285370989
1643414400,2022-01-29 00:00:00,VET/USDT,0.0538687,0.0555089,0.053279,0.0544151,113219326.94231842,6149490.778432203560982
1643328000,2022-01-28 00:00:00,VET/USDT,0.0522952,0.0541277,0.050727,0.0539024,179194248.74373032,9436845.08344108511885
1643241600,2022-01-27 00:00:00,VET/USDT,0.0533496,0.0545661,0.0500156,0.0523911,192204599.62041171,10033151.43133308399412
1643155200,2022-01-26 00:00:00,VET/USDT,0.0536081,0.0589,0.0513787,0.0533414,317175411.25921937,17406344.290986778900396
1643068800,2022-01-25 00:00:00,VET/USDT,0.0513213,0.0542912,0.049491,0.0536017,186639792.90653683,9740022.639111987421884
1642982400,2022-01-24 00:00:00,VET/USDT,0.0531117,0.0531281,0.0437807,0.0514229,264347683.83419016,12723965.118517910395875
1642896000,2022-01-23 00:00:00,VET/USDT,0.0516023,0.0546159,0.05,0.0531277,176628195.48382661,9210243.563072085934779
1642809600,2022-01-22 00:00:00,VET/USDT,0.0573958,0.059148,0.0449011,0.051603,302275449.41728603,15646617.897056998610405
1642723200,2022-01-21 00:00:00,VET/USDT,0.067556,0.068875,0.0536,0.0574198,281989205.21339815,17572084.412971374994193
1642636800,2022-01-20 00:00:00,VET/USDT,0.0707046,0.074761,0.067,0.0676,96479106.94159149,6878802.203839268267174
1642550400,2022-01-19 00:00:00,VET/USDT,0.0741275,0.074735,0.070176,0.0706975,67660556.30930266,4891113.925279309701223
1642464000,2022-01-18 00:00:00,VET/USDT,0.0752154,0.075997,0.0719999,0.0741553,81672372.46323714,6020616.80467357173482
1642377600,2022-01-17 00:00:00,VET/USDT,0.0784217,0.0785971,0.0736687,0.0751615,86694679.27563343,6556531.970939092145607
1642291200,2022-01-16 00:00:00,VET/USDT,0.0784941,0.079759,0.0771147,0.0784344,64798355.1740918,5084290.443536276792208
1642204800,2022-01-15 00:00:00,VET/USDT,0.0790084,0.080089,0.0774584,0.0784656,60675520.63388043,4784860.896631640343799
1642118400,2022-01-14 00:00:00,VET/USDT,0.0777687,0.079796,0.0754,0.079021,84844148.52610595,6594399.849978629996533
1642032000,2022-01-13 00:00:00,VET/USDT,0.0823991,0.08309,0.0767214,0.0777816,117001980.62119785,9375921.848369677951687
1641945600,2022-01-12 00:00:00,VET/USDT,0.0766613,0.0825546,0.0766596,0.0823071,114969552.1945746,9212679.112511526615369
1641859200,2022-01-11 00:00:00,VET/USDT,0.0730071,0.0769161,0.072117,0.0766613,88451072.69845514,6612824.763191128513424
1641772800,2022-01-10 00:00:00,VET/USDT,0.0766696,0.0776548,0.0689,0.072996,117576793.35765898,8555741.888696748972588
1641686400,2022-01-09 00:00:00,VET/USDT,0.0754645,0.078988,0.074516,0.0765832,88433681.32816729,6797046.232395570330075
1641600000,2022-01-08 00:00:00,VET/USDT,0.0785919,0.080768,0.0719834,0.0754646,134291921.21013021,10226172.488044901775316
1641513600,2022-01-07 00:00:00,VET/USDT,0.0826613,0.0828909,0.0761,0.0785864,154643655.66975803,12243218.215908007826318
1641427200,2022-01-06 00:00:00,VET/USDT,0.0845664,0.0849651,0.080267,0.0825636,152291383.33272663,12565627.317284588027702
1641340800,2022-01-05 00:00:00,VET/USDT,0.0859157,0.0960642,0.078359,0.0845533,370080029.69161459,33141102.346495548600745
1641254400,2022-01-04 00:00:00,VET/USDT,0.0859019,0.089793,0.0836945,0.0859157,115098284.8943015,10033269.040558513977765
1641168000,2022-01-03 00:00:00,VET/USDT,0.0871034,0.0887421,0.0842489,0.085838,87275403.40986434,7545827.715908544626481
1641081600,2022-01-02 00:00:00,VET/USDT,0.0866223,0.0888209,0.0842793,0.0871034,79043725.98900097,6850767.485280951580921
1640995200,2022-01-01 00:00:00,VET/USDT,0.0826019,0.0868813,0.082576,0.0866222,71462982.79287615,6047339.988009239778098
1640908800,2021-12-31 00:00:00,VET/USDT,0.084627,0.0874636,0.080854,0.0826232,120616138.31724953,10179648.688263339098186
1640822400,2021-12-30 00:00:00,VET/USDT,0.0825461,0.0865457,0.080582,0.0846422,113998636.68871672,9576839.191487864451032
1640736000,2021-12-29 00:00:00,VET/USDT,0.087651,0.0901288,0.081062,0.082547,127294109.80808261,10922869.619338312307431
1640649600,2021-12-28 00:00:00,VET/USDT,0.0977211,0.0977265,0.087049,0.0875749,192356309.39666794,17767254.361877804691024
