https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume EUR
1643846400000,2022-02-03 00:00:00,EUR/UST,1.129,1.144,1.1263,1.1423,2395596.2127314326,2097169.05605483
1643760000000,2022-02-02 00:00:00,EUR/UST,1.127,1.1326,1.1262,1.1292,522643.12615345715,462843.71781213
1643673600000,2022-02-01 00:00:00,EUR/UST,1.1223,1.1275,1.1164,1.1268,288021.3578928983,255610.00877964
1643587200000,2022-01-31 00:00:00,EUR/UST,1.1146,1.1241,1.112,1.1224,770808.7967457122,686750.53166938
1643500800000,2022-01-30 00:00:00,EUR/UST,1.114,1.1164,1.1119,1.1142,1068408.7374454406,958902.11581892
1643414400000,2022-01-29 00:00:00,EUR/UST,1.1141,1.115,1.1103,1.114,661416.3162275782,593730.9840463
1643328000000,2022-01-28 00:00:00,EUR/UST,1.1135,1.1166,1.1108,1.114,330961.4997949783,297092.90825402
1643241600000,2022-01-27 00:00:00,EUR/UST,1.1227,1.1232,1.1125,1.1134,779901.7079304126,700468.5718793
1643155200000,2022-01-26 00:00:00,EUR/UST,1.1295,1.13,1.1217,1.1229,825294.6456876121,734967.17934599
1643068800000,2022-01-25 00:00:00,EUR/UST,1.1313,1.1314,1.125,1.1294,559850.861611046,495706.44732694
1642982400000,2022-01-24 00:00:00,EUR/UST,1.1328,1.1337,1.1269,1.131,977734.460325673,864486.70232155
1642896000000,2022-01-23 00:00:00,EUR/UST,1.133,1.134,1.1314,1.1325,246541.81653705484,217696.96824464
1642809600000,2022-01-22 00:00:00,EUR/UST,1.1335,1.1402,1.1191,1.1334,1470699.7032890199,1297599.87937976
1642723200000,2022-01-21 00:00:00,EUR/UST,1.1312,1.1358,1.1277,1.1335,1803815.4356843368,1591367.83033466
1642636800000,2022-01-20 00:00:00,EUR/UST,1.1347,1.1359,1.1294,1.1313,1448950.1535479105,1280783.30553161
1642550400000,2022-01-19 00:00:00,EUR/UST,1.1331,1.1351,1.131,1.1344,1111713.8314057847,980001.61442682
1642464000000,2022-01-18 00:00:00,EUR/UST,1.1409,1.1419,1.1313,1.1327,623176.4841152508,550169.05104198
1642377600000,2022-01-17 00:00:00,EUR/UST,1.1406,1.1429,1.1385,1.1403,617149.6528599699,541216.91910898
1642291200000,2022-01-16 00:00:00,EUR/UST,1.1415,1.1423,1.1395,1.1395,242663.36992377532,212956.00695373
1642204800000,2022-01-15 00:00:00,EUR/UST,1.1411,1.1422,1.1401,1.1409,56382.3943862529,49419.22551166
1642118400000,2022-01-14 00:00:00,EUR/UST,1.1451,1.148,1.1395,1.141,796357.1663463417,697946.68391441
1642032000000,2022-01-13 00:00:00,EUR/UST,1.1434,1.1482,1.1432,1.1456,620105.5582443515,541293.25964067
1641945600000,2022-01-12 00:00:00,EUR/UST,1.1367,1.145,1.1348,1.1443,729145.3781769241,637197.74375332
1641859200000,2022-01-11 00:00:00,EUR/UST,1.1323,1.1375,1.1312,1.1366,355704.81353415694,312955.14124068
1641772800000,2022-01-10 00:00:00,EUR/UST,1.1352,1.1364,1.1259,1.133,477434.40396754007,421389.58867391
1641686400000,2022-01-09 00:00:00,EUR/UST,1.1355,1.1365,1.1285,1.1352,477209.8703526528,420375.150064
1641600000000,2022-01-08 00:00:00,EUR/UST,1.1363,1.1457,1.1347,1.1356,50301.974031847465,44295.50372653
1641513600000,2022-01-07 00:00:00,EUR/UST,1.1296,1.1372,1.1287,1.1358,190425.5560549424,167657.64752152
1641427200000,2022-01-06 00:00:00,EUR/UST,1.1306,1.133,1.1284,1.129,783046.3428009329,693575.14862793
1641340800000,2022-01-05 00:00:00,EUR/UST,1.1286,1.1346,1.1273,1.1311,716187.9812457219,633178.30540688
1641254400000,2022-01-04 00:00:00,EUR/UST,1.1293,1.132,1.1271,1.1284,381618.81376268505,338194.62403641
1641168000000,2022-01-03 00:00:00,EUR/UST,1.1371,1.1371,1.1279,1.1299,242277.6051505295,214423.93587975
1641081600000,2022-01-02 00:00:00,EUR/UST,1.1368,1.1377,1.1362,1.1371,14028.450714581937,12337.04222547
1640995200000,2022-01-01 00:00:00,EUR/UST,1.1375,1.1378,1.1359,1.1365,33056.966773720094,29086.640364029998
1640908800000,2021-12-31 00:00:00,EUR/UST,1.1322,1.1388,1.1298,1.1369,459001.77025428007,403730.99679328
1640822400000,2021-12-30 00:00:00,EUR/UST,1.1348,1.1354,1.1295,1.1321,525025.1040100177,463762.12702943
1640736000000,2021-12-29 00:00:00,EUR/UST,1.1307,1.1365,1.127,1.1358,1023915.188439965,901492.5061102
1640649600000,2021-12-28 00:00:00,EUR/UST,1.1319,1.133,1.1288,1.1307,212289.2566289618,187750.29329527
1640563200000,2021-12-27 00:00:00,EUR/UST,1.1312,1.1329,1.1288,1.1329,267614.7374391641,236220.97046444
1640476800000,2021-12-26 00:00:00,EUR/UST,1.1331,1.1342,1.1312,1.1321,63589.65207039275,56169.64231993
1640390400000,2021-12-25 00:00:00,EUR/UST,1.1339,1.134,1.1323,1.1335,21694.240041273395,19139.16192437
1640304000000,2021-12-24 00:00:00,EUR/UST,1.1324,1.1339,1.1298,1.1337,157989.5737843756,139357.4788607
1640217600000,2021-12-23 00:00:00,EUR/UST,1.1325,1.134,1.1288,1.1324,234585.26918322087,207157.6025991
1640131200000,2021-12-22 00:00:00,EUR/UST,1.1283,1.1337,1.1246,1.1322,431225.004441572,380873.52450236
1640044800000,2021-12-21 00:00:00,EUR/UST,1.1277,1.1299,1.1255,1.1284,441737.3294491205,391472.28770748
1639958400000,2021-12-20 00:00:00,EUR/UST,1.1237,1.1299,1.123,1.1275,291313.20046282845,258370.9095014
1639872000000,2021-12-19 00:00:00,EUR/UST,1.1232,1.1245,1.1221,1.1237,1115911.3748262725,993068.76819994
1639785600000,2021-12-18 00:00:00,EUR/UST,1.1234,1.1344,1.1211,1.1228,302569.4795732563,269477.6269801
1639699200000,2021-12-17 00:00:00,EUR/UST,1.1338,1.2369,1.1224,1.1235,164169.55631621758,146123.32560411
1639612800000,2021-12-16 00:00:00,EUR/UST,1.129,1.1345,1.1269,1.1329,443808.3724875681,391745.40779201
1639526400000,2021-12-15 00:00:00,EUR/UST,1.1254,1.1294,1.1217,1.1292,1312322.625843808,1162170.23188435
1639440000000,2021-12-14 00:00:00,EUR/UST,1.127,1.1322,1.1247,1.1253,1044199.1642564564,927929.58700476
1639353600000,2021-12-13 00:00:00,EUR/UST,1.1306,1.1309,1.1247,1.1272,845473.301166327,750065.02942364
1639267200000,2021-12-12 00:00:00,EUR/UST,1.1304,1.1318,1.1294,1.1308,6147.151017621636,5436.10808067
1639180800000,2021-12-11 00:00:00,EUR/UST,1.1302,1.1316,1.1297,1.1309,63294.00731270792,55967.81971236
1639094400000,2021-12-10 00:00:00,EUR/UST,1.1277,1.1353,1.1247,1.1305,412511.0975581762,364892.61172771
1639008000000,2021-12-09 00:00:00,EUR/UST,1.134,1.134,1.1266,1.1277,151382.35776533655,134239.91998345
1638921600000,2021-12-08 00:00:00,EUR/UST,1.1263,1.1346,1.125,1.1325,110759.02290313217,97800.46172462
