https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume USDT
1661446800000,2022-08-25 17:00:00,USDT/KZT,459.4628,461.2418,456.673,456.9823,168169.4864,368.0
1661443200000,2022-08-25 16:00:00,USDT/KZT,460.9079,461.358,456.6394,457.2046,165965.2698,363.0
1661439600000,2022-08-25 15:00:00,USDT/KZT,460.7082,461.2139,456.7223,457.5665,176163.1025,385.0
1661436000000,2022-08-25 14:00:00,USDT/KZT,458.9304,461.3781,453.0001,460.8161,180311.70743010764,391.28777712
1661432400000,2022-08-25 13:00:00,USDT/KZT,457.176,461.372,456.6457,461.2469,154978.9584,336.0
1661428800000,2022-08-25 12:00:00,USDT/KZT,457.2866,461.3309,456.6776,460.9746,168255.729,365.0
1661425200000,2022-08-25 11:00:00,USDT/KZT,457.648,461.1077,456.816,459.3828,184212.5028,401.0
1661421600000,2022-08-25 10:00:00,USDT/KZT,455.972,461.3321,455.3064,461.2679,183012.652004,396.76
1661418000000,2022-08-25 09:00:00,USDT/KZT,457.7638,457.8964,455.1003,455.4488,204951.96,450.0
1661414400000,2022-08-25 08:00:00,USDT/KZT,455.8672,458.1284,453.0001,455.89,391230.48103896616,858.16859558
1661410800000,2022-08-25 07:00:00,USDT/KZT,456.668,458.3756,454.0001,456.3634,333417.4539372162,730.596393
1661407200000,2022-08-25 06:00:00,USDT/KZT,457.6147,458.494,455.0,458.2918,329248.9697968176,718.42649115
1661403600000,2022-08-25 05:00:00,USDT/KZT,457.5794,458.4284,456.5137,457.4282,172907.8596,378.0
1661400000000,2022-08-25 04:00:00,USDT/KZT,457.0833,458.3811,455.0,458.213,155445.67400674193,339.24326461
1661396400000,2022-08-25 03:00:00,USDT/KZT,457.6906,458.4975,456.5465,458.1153,181413.6588,396.0
1661392800000,2022-08-25 02:00:00,USDT/KZT,458.4348,459.6999,455.0,456.9035,202151.90365820433,442.43894752
1661389200000,2022-08-25 01:00:00,USDT/KZT,457.9385,459.7651,457.0774,457.454,151417.274,331.0
1661385600000,2022-08-25 00:00:00,USDT/KZT,458.467,459.7149,455.0,457.2056,185950.30938216427,406.71048076
1661382000000,2022-08-24 23:00:00,USDT/KZT,457.7609,459.7422,457.1857,459.4511,199861.2285,435.0
1661378400000,2022-08-24 22:00:00,USDT/KZT,459.6333,459.661,457.0505,458.7471,186710.0697,407.0
1661374800000,2022-08-24 21:00:00,USDT/KZT,460.165,461.837,455.0,459.0373,203472.25404912734,443.25865033
1661371200000,2022-08-24 20:00:00,USDT/KZT,460.5635,461.9744,458.0025,460.0399,184936.0398,402.0
1661367600000,2022-08-24 19:00:00,USDT/KZT,460.3647,461.6828,455.0,459.8764,207152.41673361044,450.45237532
1661364000000,2022-08-24 18:00:00,USDT/KZT,458.3299,461.9966,455.0,460.8093,210877.6029189781,457.62445098
1661360400000,2022-08-24 17:00:00,USDT/KZT,464.9999,464.9999,458.0293,461.6744,169885.25796427915,367.97634429
1661356800000,2022-08-24 16:00:00,USDT/KZT,460.7201,461.9813,458.0165,461.7781,161622.335,350.0
1661353200000,2022-08-24 15:00:00,USDT/KZT,460.1012,461.9691,455.0,458.4401,179097.3591007722,390.66687033
1661349600000,2022-08-24 14:00:00,USDT/KZT,458.4992,461.8813,458.0681,460.9215,189438.7365,411.0
1661346000000,2022-08-24 13:00:00,USDT/KZT,459.2748,461.9508,455.0,458.3027,190175.7276009079,414.95659441
1661342400000,2022-08-24 12:00:00,USDT/KZT,458.985,461.9929,458.1008,459.658,151687.14,330.0
1661338800000,2022-08-24 11:00:00,USDT/KZT,461.9981,461.9981,458.096,460.1447,176235.4201,383.0
1661335200000,2022-08-24 10:00:00,USDT/KZT,458.329,461.9548,455.0,459.0652,175090.3220136714,381.40621858
1661331600000,2022-08-24 09:00:00,USDT/KZT,460.2609,465.4412,455.0,458.748,188226.78859840715,410.30541517
1661328000000,2022-08-24 08:00:00,USDT/KZT,461.1747,465.3631,459.6057,464.9996,182279.8432,392.0
1661324400000,2022-08-24 07:00:00,USDT/KZT,459.6105,465.4424,454.0001,464.8856,195079.7726271525,419.62963066
1661320800000,2022-08-24 06:00:00,USDT/KZT,466.8912,468.5832,455.0,459.7904,201797.73126793414,438.89070165
1661317200000,2022-08-24 05:00:00,USDT/KZT,466.0247,469.5793,456.0,463.6497,201583.5184305586,434.77547474
1661313600000,2022-08-24 04:00:00,USDT/KZT,469.9397,473.6914,457.0,463.6005,201968.34485175283,435.65169764
1661310000000,2022-08-24 03:00:00,USDT/KZT,471.635,473.9683,466.0926,472.0917,195445.9638,414.0
1661306400000,2022-08-24 02:00:00,USDT/KZT,468.5087,473.8754,466.0028,469.7978,184160.7376,392.0
1661302800000,2022-08-24 01:00:00,USDT/KZT,466.9305,473.8914,466.1402,469.1936,187677.44,400.0
1661299200000,2022-08-24 00:00:00,USDT/KZT,469.408,473.743,466.1004,467.5105,195886.8995,419.0
1661295600000,2022-08-23 23:00:00,USDT/KZT,469.2415,473.7314,466.0844,469.001,187600.4,400.0
1661292000000,2022-08-23 22:00:00,USDT/KZT,470.1676,473.8355,466.0013,471.9821,186432.9295,395.0
1661288400000,2022-08-23 21:00:00,USDT/KZT,470.7237,473.8857,466.0257,467.2397,182223.483,390.0
1661284800000,2022-08-23 20:00:00,USDT/KZT,470.9783,473.946,466.0482,473.5371,188941.3029,399.0
1661281200000,2022-08-23 19:00:00,USDT/KZT,468.7569,480.0,466.2026,468.971,185684.41994739,395.94009
1661277600000,2022-08-23 18:00:00,USDT/KZT,472.131,473.8265,466.0025,470.5814,173644.5366,369.0
1661274000000,2022-08-23 17:00:00,USDT/KZT,469.8999,473.9538,466.1063,471.5291,176823.4125,375.0
1661270400000,2022-08-23 16:00:00,USDT/KZT,470.8674,473.9038,466.1672,468.4487,162083.25019999998,346.0
1661266800000,2022-08-23 15:00:00,USDT/KZT,468.5284,475.0,464.5519,467.4174,187901.7948,402.0
1661263200000,2022-08-23 14:00:00,USDT/KZT,469.6934,477.2621,460.0,469.1499,169433.486385,361.15
1661259600000,2022-08-23 13:00:00,USDT/KZT,483.064,488.0,460.0,474.2022,330926.89778006816,697.86031735
1661256000000,2022-08-23 12:00:00,USDT/KZT,483.0994,485.5827,482.4026,482.6046,192559.2354,399.0
1661252400000,2022-08-23 11:00:00,USDT/KZT,484.6608,485.5415,482.563,485.4615,196126.446,404.0
1661248800000,2022-08-23 10:00:00,USDT/KZT,485.338,488.0,482.4201,484.1081,186597.6557383579,385.44625826
1661245200000,2022-08-23 09:00:00,USDT/KZT,483.751,485.3846,480.0,482.7239,194237.10392658238,402.37722625
1661241600000,2022-08-23 08:00:00,USDT/KZT,483.1969,485.4305,482.4174,482.9023,180122.5579,373.0
1661238000000,2022-08-23 07:00:00,USDT/KZT,483.8492,485.562,482.4831,483.5171,184220.01510000002,381.0
1661234400000,2022-08-23 06:00:00,USDT/KZT,482.6918,485.4915,482.4197,482.9316,183514.008,380.0
1661230800000,2022-08-23 05:00:00,USDT/KZT,484.6487,488.0,482.4506,485.3073,191548.34991339047,394.69496938
1661227200000,2022-08-23 04:00:00,USDT/KZT,488.4179,491.3147,482.817,484.8554,175517.6548,362.0
1661223600000,2022-08-23 03:00:00,USDT/KZT,488.1646,491.5776,485.123,488.9501,207314.84240000002,424.0
1661220000000,2022-08-23 02:00:00,USDT/KZT,487.3365,491.4223,485.1688,489.7164,193927.6944,396.0
1661216400000,2022-08-23 01:00:00,USDT/KZT,489.0809,491.5512,485.1413,488.5665,192006.63450000001,393.0
1661212800000,2022-08-23 00:00:00,USDT/KZT,489.4061,491.7566,485.4673,486.1805,212947.059,438.0
1661209200000,2022-08-22 23:00:00,USDT/KZT,486.5914,491.6846,485.1037,487.7528,184370.55839999998,378.0
1661205600000,2022-08-22 22:00:00,USDT/KZT,488.2084,491.8169,485.1062,491.7969,180981.2592,368.0
1661202000000,2022-08-22 21:00:00,USDT/KZT,486.0631,491.8989,485.1289,490.8402,185046.7554,377.0
1661198400000,2022-08-22 20:00:00,USDT/KZT,491.8573,491.8573,485.2943,486.3917,180451.3207,371.0
1661194800000,2022-08-22 19:00:00,USDT/KZT,489.7206,491.8708,485.1725,489.716,190009.808,388.0
1661191200000,2022-08-22 18:00:00,USDT/KZT,486.4562,491.8497,485.177,488.5641,191028.5631,391.0
1661187600000,2022-08-22 17:00:00,USDT/KZT,488.9112,491.8592,485.1609,491.135,168950.44,344.0
1661184000000,2022-08-22 16:00:00,USDT/KZT,490.3812,496.0,485.1386,487.6936,216624.4511889067,444.18145161
1661180400000,2022-08-22 15:00:00,USDT/KZT,490.4078,491.1977,484.909,488.9397,195086.94030000002,399.0
1661176800000,2022-08-22 14:00:00,USDT/KZT,486.2378,500.0,484.7102,488.2924,184675.58772057513,378.20696722
1661173200000,2022-08-22 13:00:00,USDT/KZT,474.9608,495.0,474.6077,489.0668,202069.63776697882,413.17390133
1661169600000,2022-08-22 12:00:00,USDT/KZT,479.7514,485.0,470.0002,475.7942,171862.8498649241,361.2125786
1661166000000,2022-08-22 11:00:00,USDT/KZT,484.5237,484.5237,470.0002,478.8155,321481.51485499996,671.41
1661162400000,2022-08-22 10:00:00,USDT/KZT,480.9709,485.4865,479.5092,479.6798,214896.5504,448.0
1661158800000,2022-08-22 09:00:00,USDT/KZT,484.5515,485.4543,479.514,483.7172,228314.5184,472.0
1661155200000,2022-08-22 08:00:00,USDT/KZT,479.6625,490.0,475.0,484.5679,190971.16001116534,394.10608918
1661151600000,2022-08-22 07:00:00,USDT/KZT,479.8751,485.3696,475.0,481.4717,199111.03524463417,413.54670533
1661148000000,2022-08-22 06:00:00,USDT/KZT,475.3736,490.0,475.0,482.5356,221811.29291361943,459.67860799
1661144400000,2022-08-22 05:00:00,USDT/KZT,489.7492,490.4693,475.3833,475.6413,209707.13780048737,440.89345858
1661140800000,2022-08-22 04:00:00,USDT/KZT,488.6639,490.3837,484.5625,484.5968,187538.96159999998,387.0
1661137200000,2022-08-22 03:00:00,USDT/KZT,484.2167,495.0,482.5498,488.509,174913.3637065927,358.0555603
1661133600000,2022-08-22 02:00:00,USDT/KZT,484.6736,485.8537,482.7126,484.727,174986.447,361.0
1661130000000,2022-08-22 01:00:00,USDT/KZT,485.4098,485.8435,482.5809,483.7354,221550.8132,458.0
1661126400000,2022-08-22 00:00:00,USDT/KZT,485.88,488.1758,480.0,483.2587,182520.57296588572,377.68709175
1661122800000,2022-08-21 23:00:00,USDT/KZT,491.6292,492.4046,481.3508,487.4896,192533.6748196861,394.94929701
1661119200000,2022-08-21 22:00:00,USDT/KZT,491.1437,492.5245,489.2844,492.4354,163488.5528,332.0
1661115600000,2022-08-21 21:00:00,USDT/KZT,490.6619,492.5165,489.2525,491.0606,199370.6036,406.0
1661112000000,2022-08-21 20:00:00,USDT/KZT,488.7244,495.0,485.5015,492.241,216613.86687104858,440.05653099
1661108400000,2022-08-21 19:00:00,USDT/KZT,487.8462,490.7115,486.8263,488.8267,175488.78530000002,359.0
1661104800000,2022-08-21 18:00:00,USDT/KZT,488.1519,490.7167,486.8273,490.079,203872.864,416.0
1661101200000,2022-08-21 17:00:00,USDT/KZT,490.1974,490.7103,486.8283,489.1631,180990.347,370.0
1661097600000,2022-08-21 16:00:00,USDT/KZT,492.6547,496.6968,485.0,488.9139,205020.52042110165,419.33870242
1661094000000,2022-08-21 15:00:00,USDT/KZT,495.2951,496.7161,492.7438,496.6787,175824.2598,354.0
1661090400000,2022-08-21 14:00:00,USDT/KZT,493.6406,496.7251,492.4923,495.7776,202277.2608,408.0
1661086800000,2022-08-21 13:00:00,USDT/KZT,488.308,496.6814,484.5658,495.6053,199728.9359,403.0
1661083200000,2022-08-21 12:00:00,USDT/KZT,484.1939,495.0,482.3255,486.7907,200119.48322424755,411.09964349
1661079600000,2022-08-21 11:00:00,USDT/KZT,487.2055,495.0,479.0,487.9391,181149.56688821036,371.2544596
1661076000000,2022-08-21 10:00:00,USDT/KZT,493.4722,496.8608,480.0,489.994,260431.39803795677,531.49915721
1661072400000,2022-08-21 09:00:00,USDT/KZT,495.1819,500.0,492.3823,493.9973,217098.9939224661,439.4740496
1661068800000,2022-08-21 08:00:00,USDT/KZT,509.0017,515.4598,490.0,492.7673,233424.35226657346,473.70097867
1661065200000,2022-08-21 07:00:00,USDT/KZT,508.0847,519.5297,494.0,494.0,193480.04,391.66
1661061600000,2022-08-21 06:00:00,USDT/KZT,518.4542,529.0,504.5198,516.2442,200137.08327413502,387.6790931
1661058000000,2022-08-21 05:00:00,USDT/KZT,511.6104,518.1051,504.7489,517.4256,185755.7904,359.0
1661054400000,2022-08-21 04:00:00,USDT/KZT,514.4047,518.4743,504.6849,510.2255,170415.317,334.0
1661050800000,2022-08-21 03:00:00,USDT/KZT,517.9104,517.9104,504.7363,515.7229,210414.94319999998,408.0
1661047200000,2022-08-21 02:00:00,USDT/KZT,514.496,518.0871,504.5438,512.5772,208106.34319999997,406.0
1661043600000,2022-08-21 01:00:00,USDT/KZT,507.2035,519.5235,501.5118,515.9,177985.5,345.0
1661040000000,2022-08-21 00:00:00,USDT/KZT,513.6669,517.6977,502.7138,512.6608,207627.624,405.0
1661036400000,2022-08-20 23:00:00,USDT/KZT,517.787,518.0058,501.4931,509.2949,182836.86909999998,359.0
1661032800000,2022-08-20 22:00:00,USDT/KZT,507.0391,518.0907,501.5748,513.2179,230948.055,450.0
1661029200000,2022-08-20 21:00:00,USDT/KZT,511.3539,517.7538,501.7831,508.9406,180673.913,355.0
1661025600000,2022-08-20 20:00:00,USDT/KZT,502.549,530.6015,499.906,506.0587,223858.96464146714,442.35770404
1661022000000,2022-08-20 19:00:00,USDT/KZT,499.1746,521.521,498.8132,509.132,244074.52690822395,479.39341253
1661018400000,2022-08-20 18:00:00,USDT/KZT,499.8431,515.0,495.1955,501.7646,215472.77217799998,429.43
1661014800000,2022-08-20 17:00:00,USDT/KZT,501.2378,506.1705,494.4332,505.7221,207346.06100000002,410.0
1661011200000,2022-08-20 16:00:00,USDT/KZT,502.0218,516.0,485.485,516.0,233324.56016772,452.17938017
1661007600000,2022-08-20 15:00:00,USDT/KZT,502.5288,513.0,497.6652,499.3444,215109.37979484044,430.78360305
1661004000000,2022-08-20 14:00:00,USDT/KZT,502.2292,505.1174,491.6424,500.9262,173320.4652,346.0
1661000400000,2022-08-20 13:00:00,USDT/KZT,502.1877,511.511,494.9877,503.0126,193944.52696692946,385.56594202
1660996800000,2022-08-20 12:00:00,USDT/KZT,495.9194,502.9266,495.0116,499.8532,189944.21600000001,380.0
1660993200000,2022-08-20 11:00:00,USDT/KZT,498.4716,502.7691,495.4736,497.6204,196062.4376,394.0
1660989600000,2022-08-20 10:00:00,USDT/KZT,496.1545,509.0,494.4108,501.7117,235764.58224519665,469.92043886
1660986000000,2022-08-20 09:00:00,USDT/KZT,500.6683,500.7352,494.1806,494.1806,145289.0964,294.0
1660982400000,2022-08-20 08:00:00,USDT/KZT,494.3854,506.0,491.3204,494.9831,223234.95200963295,450.99509864
1660978800000,2022-08-20 07:00:00,USDT/KZT,485.5396,502.0,483.554,494.331,205536.74870811056,415.78769834
1660975200000,2022-08-20 06:00:00,USDT/KZT,483.7675,488.3,483.2532,483.6854,197917.82926778455,409.18710647
1660971600000,2022-08-20 05:00:00,USDT/KZT,490.7294,491.4243,483.1586,485.8167,190440.1464,392.0
1660968000000,2022-08-20 04:00:00,USDT/KZT,485.3235,491.8875,479.1385,491.8875,190249.108968399,386.77361992
1660964400000,2022-08-20 03:00:00,USDT/KZT,507.8384,508.3808,473.473,485.8506,307932.11027999996,633.8
1660960800000,2022-08-20 02:00:00,USDT/KZT,501.9027,508.729,499.858,504.7782,206454.2838,409.0
1660957200000,2022-08-20 01:00:00,USDT/KZT,498.8229,515.515,498.2191,503.4539,202701.76142763006,402.62228861
1660953600000,2022-08-20 00:00:00,USDT/KZT,501.4494,510.0,495.8476,499.7161,205714.10251333757,411.66194668
1660950000000,2022-08-19 23:00:00,USDT/KZT,499.7727,508.0,495.5076,496.0467,192769.68017979705,388.61195968
1660946400000,2022-08-19 22:00:00,USDT/KZT,495.4415,505.3398,494.8841,500.9378,209220.96220632858,417.65856401
1660942800000,2022-08-19 21:00:00,USDT/KZT,490.4675,504.0,489.1882,500.2431,193687.47392120358,387.18669767
1660939200000,2022-08-19 20:00:00,USDT/KZT,486.1561,497.4949,486.054,489.5429,155638.3565557285,317.92587852
1660935600000,2022-08-19 19:00:00,USDT/KZT,485.0428,492.1434,484.1576,486.4135,183741.6198843127,377.7477802
1660932000000,2022-08-19 18:00:00,USDT/KZT,492.1966,495.4345,483.0,484.6098,216580.59757283903,446.91749439
1660928400000,2022-08-19 17:00:00,USDT/KZT,494.3397,496.288,492.5679,492.5679,196983.1562988831,399.9106647
1660924800000,2022-08-19 16:00:00,USDT/KZT,497.2659,498.1627,494.8249,495.7888,164601.8816,332.0
1660921200000,2022-08-19 15:00:00,USDT/KZT,494.7965,500.0,493.6775,495.5688,204170.36921046136,411.99197611
1660917600000,2022-08-19 14:00:00,USDT/KZT,494.2838,499.0,493.6174,496.0519,181395.47089788568,365.67841167
1660914000000,2022-08-19 13:00:00,USDT/KZT,493.4932,496.0,485.3141,493.9191,229427.26095898502,464.5037233
1660910400000,2022-08-19 12:00:00,USDT/KZT,497.1551,497.2014,492.228,492.228,187046.64,380.0
1660906800000,2022-08-19 11:00:00,USDT/KZT,480.3535,500.1711,479.1944,496.9302,200033.64502729016,402.53871676
1660903200000,2022-08-19 10:00:00,USDT/KZT,502.4387,505.0,474.0,479.1296,272846.97127531725,569.46381788
1660899600000,2022-08-19 09:00:00,USDT/KZT,502.2009,505.0,502.1574,503.4458,219824.13986482524,436.63913745
1660896000000,2022-08-19 08:00:00,USDT/KZT,502.5891,504.0,502.0268,503.1491,172413.3511117478,342.66850743
1660892400000,2022-08-19 07:00:00,USDT/KZT,502.829,503.1452,502.0468,502.2468,172772.8992,344.0
1660888800000,2022-08-19 06:00:00,USDT/KZT,493.7071,504.0,489.5066,502.3104,257611.74099499278,512.85368767
1660885200000,2022-08-19 05:00:00,USDT/KZT,492.1874,495.0,491.5719,492.9196,198574.323734129,402.85337352
1660881600000,2022-08-19 04:00:00,USDT/KZT,484.1941,492.0796,484.1499,492.0796,176719.73960951532,359.12835974
1660878000000,2022-08-19 03:00:00,USDT/KZT,482.2409,493.493,479.4943,484.2813,189838.2696,392.0
1660874400000,2022-08-19 02:00:00,USDT/KZT,485.0182,486.6167,480.1532,485.8416,182190.6,375.0
1660870800000,2022-08-19 01:00:00,USDT/KZT,485.022,486.5746,480.1471,483.8354,194017.99539999999,401.0
1660867200000,2022-08-19 00:00:00,USDT/KZT,486.1212,486.883,480.2257,482.7616,192139.1168,398.0
1660863600000,2022-08-18 23:00:00,USDT/KZT,480.6002,486.8302,480.1784,486.7675,189839.32499999998,390.0
1660860000000,2022-08-18 22:00:00,USDT/KZT,482.0713,486.7721,480.2176,483.9987,178595.5203,369.0
1660856400000,2022-08-18 21:00:00,USDT/KZT,483.0825,486.8749,480.413,481.7217,191243.5149,397.0
1660852800000,2022-08-18 20:00:00,USDT/KZT,486.7404,486.8764,480.3556,481.0981,157800.1768,328.0
1660849200000,2022-08-18 19:00:00,USDT/KZT,482.8512,486.8174,480.1641,482.1429,176946.4443,367.0
1660845600000,2022-08-18 18:00:00,USDT/KZT,480.9375,486.8676,475.0,484.0048,183794.4141311636,379.73675908
1660842000000,2022-08-18 17:00:00,USDT/KZT,483.567,486.7059,480.1476,480.1782,169983.0828,354.0
1660838400000,2022-08-18 16:00:00,USDT/KZT,483.4205,486.6162,480.105,484.2182,178192.29760000002,368.0
1660834800000,2022-08-18 15:00:00,USDT/KZT,479.6475,486.4516,478.8601,485.5269,178188.37230000002,367.0
1660831200000,2022-08-18 14:00:00,USDT/KZT,481.1366,492.0,478.8415,482.3181,184245.5142,382.0
1660827600000,2022-08-18 13:00:00,USDT/KZT,477.7915,491.0,476.7982,485.8544,265821.0516991549,547.12080759
1660824000000,2022-08-18 12:00:00,USDT/KZT,482.6961,483.1084,474.8943,479.1451,187824.8792,392.0
1660820400000,2022-08-18 11:00:00,USDT/KZT,482.96,483.0654,476.8181,477.1236,173672.9904,364.0
1660816800000,2022-08-18 10:00:00,USDT/KZT,484.0467,485.184,477.1177,479.4847,178368.30839999998,372.0
1660813200000,2022-08-18 09:00:00,USDT/KZT,479.5546,484.7564,472.472,484.7564,202469.55675436129,417.67278731
1660809600000,2022-08-18 08:00:00,USDT/KZT,480.1279,483.5275,477.1555,478.93,191093.07,399.0
1660806000000,2022-08-18 07:00:00,USDT/KZT,482.8359,487.1346,473.0,477.4884,194475.70664833568,407.28886115
1660802400000,2022-08-18 06:00:00,USDT/KZT,480.5866,487.4394,480.4332,486.4161,196025.68829999998,403.0
1660798800000,2022-08-18 05:00:00,USDT/KZT,486.6519,487.5122,480.6658,486.279,170197.65,350.0
1660795200000,2022-08-18 04:00:00,USDT/KZT,490.7352,494.2258,475.0,480.4715,220407.6430090415,458.731981
1660791600000,2022-08-18 03:00:00,USDT/KZT,493.7805,494.6723,490.3004,491.2042,199920.10940000002,407.0
1660788000000,2022-08-18 02:00:00,USDT/KZT,491.9588,494.6023,489.3574,491.9761,182031.15699999998,370.0
1660784400000,2022-08-18 01:00:00,USDT/KZT,489.6069,494.6444,489.2361,493.2981,204225.4134,414.0
1660780800000,2022-08-18 00:00:00,USDT/KZT,494.9274,503.3015,483.0,490.7054,236811.61507337252,482.59427158
1660777200000,2022-08-17 23:00:00,USDT/KZT,495.7365,496.5547,489.4785,494.7177,215905.76778821019,436.42216114
1660773600000,2022-08-17 22:00:00,USDT/KZT,494.3688,503.3434,491.0,496.1473,189035.11614929372,381.00603621
1660770000000,2022-08-17 21:00:00,USDT/KZT,493.7706,495.5103,492.9096,494.7164,193434.1124,391.0
1660766400000,2022-08-17 20:00:00,USDT/KZT,492.8669,495.4084,492.3683,492.8315,151792.102,308.0
1660762800000,2022-08-17 19:00:00,USDT/KZT,499.199,499.199,492.4157,492.8526,172991.2626,351.0
1660759200000,2022-08-17 18:00:00,USDT/KZT,498.2021,504.8451,490.0,490.0,215561.9670379,439.92238171
1660755600000,2022-08-17 17:00:00,USDT/KZT,498.9985,505.0422,496.4973,504.9823,187853.4156,372.0
1660752000000,2022-08-17 16:00:00,USDT/KZT,491.8852,511.511,489.2586,492.7254,213852.45113404447,434.01953935
1660748400000,2022-08-17 15:00:00,USDT/KZT,507.6543,507.6543,488.7388,493.4432,197377.28,400.0
1660744800000,2022-08-17 14:00:00,USDT/KZT,503.6565,650.0,482.7722,494.8939,251279.15368919904,507.7434854
1660741200000,2022-08-17 13:00:00,USDT/KZT,484.1424,503.575,481.6982,503.5353,320663.2233454624,636.82372089
1660737600000,2022-08-17 12:00:00,USDT/KZT,470.6373,495.0,470.6373,483.5722,219474.8009941237,453.86149368
1660734000000,2022-08-17 11:00:00,USDT/KZT,470.5417,470.698,470.3047,470.4905,156673.3365,333.0
1660730400000,2022-08-17 10:00:00,USDT/KZT,478.216,480.6019,470.3001,470.371,232821.97629023233,494.97519254
1660726800000,2022-08-17 09:00:00,USDT/KZT,475.5172,480.5022,474.0068,478.809,196311.69,410.0
1660723200000,2022-08-17 08:00:00,USDT/KZT,474.6294,480.0642,474.0472,475.3188,163509.6672,344.0
1660719600000,2022-08-17 07:00:00,USDT/KZT,478.2819,480.0142,473.8955,475.4773,184009.7151,387.0
1660716000000,2022-08-17 06:00:00,USDT/KZT,475.1901,479.9975,473.8362,476.1943,139524.9299,293.0
1660712400000,2022-08-17 05:00:00,USDT/KZT,479.0864,485.0,470.0,476.1436,251271.78096118613,527.72268904
1660708800000,2022-08-17 04:00:00,USDT/KZT,483.2506,483.3358,474.081,479.2631,173493.2422,362.0
1660705200000,2022-08-17 03:00:00,USDT/KZT,469.0528,483.3315,468.3671,483.2921,310706.3793693336,642.89563055
1660701600000,2022-08-17 02:00:00,USDT/KZT,468.5333,472.6574,468.4419,472.1481,167140.4274,354.0
1660698000000,2022-08-17 01:00:00,USDT/KZT,471.2738,472.0436,466.9155,468.7679,177663.0341,379.0
1660694400000,2022-08-17 00:00:00,USDT/KZT,469.0205,472.0221,466.5801,472.0221,168039.8676,356.0
1660690800000,2022-08-16 23:00:00,USDT/KZT,471.6697,471.6697,466.2963,468.4361,183626.9512,392.0
1660687200000,2022-08-16 22:00:00,USDT/KZT,468.4288,475.0,466.1826,470.6245,199122.08673632922,423.10182903
1660683600000,2022-08-16 21:00:00,USDT/KZT,468.4292,470.788,466.002,468.4612,153655.27360000001,328.0
1660680000000,2022-08-16 20:00:00,USDT/KZT,468.4674,471.03,466.0243,469.2905,192409.105,410.0
1660676400000,2022-08-16 19:00:00,USDT/KZT,471.0622,471.0622,465.9872,469.6969,183651.4879,391.0
1660672800000,2022-08-16 18:00:00,USDT/KZT,469.4583,470.9787,466.0198,468.2773,162960.50040000002,348.0
1660669200000,2022-08-16 17:00:00,USDT/KZT,468.0809,470.9983,465.9233,469.3132,188194.5932,401.0
1660665600000,2022-08-16 16:00:00,USDT/KZT,470.6405,470.9858,466.0477,466.5639,192224.3268,412.0
1660662000000,2022-08-16 15:00:00,USDT/KZT,470.8795,471.0803,465.9227,468.4853,189268.0612,404.0
1660658400000,2022-08-16 14:00:00,USDT/KZT,467.551,475.0,465.9877,470.9743,221719.7097848761,470.76817097
1660654800000,2022-08-16 13:00:00,USDT/KZT,469.438,471.0962,463.0,466.8621,187606.74636430663,401.84616906
1660651200000,2022-08-16 12:00:00,USDT/KZT,473.5089,473.6596,464.0,466.7018,201766.88517588674,432.32506319
1660647600000,2022-08-16 11:00:00,USDT/KZT,473.1357,474.0477,470.0421,471.3714,161209.0188,342.0
1660644000000,2022-08-16 10:00:00,USDT/KZT,472.5866,474.0976,470.0281,473.3728,185562.1376,392.0
1660640400000,2022-08-16 09:00:00,USDT/KZT,472.5754,474.2756,470.0074,472.6042,169664.9078,359.0
1660636800000,2022-08-16 08:00:00,USDT/KZT,473.5119,477.0,470.3424,472.3729,175377.7529345354,371.26971707
1660633200000,2022-08-16 07:00:00,USDT/KZT,472.7777,478.0,470.013,471.9428,156951.6790810379,332.56504619
1660629600000,2022-08-16 06:00:00,USDT/KZT,472.4996,474.057,470.0678,472.2605,194571.326,412.0
1660626000000,2022-08-16 05:00:00,USDT/KZT,472.9182,474.2978,470.0017,473.3761,182723.1746,386.0
1660622400000,2022-08-16 04:00:00,USDT/KZT,471.2071,474.0789,470.2768,472.2466,183231.6808,388.0
1660618800000,2022-08-16 03:00:00,USDT/KZT,472.3978,474.0395,470.0283,472.9107,178760.2446,378.0
1660615200000,2022-08-16 02:00:00,USDT/KZT,471.9015,474.1878,470.1286,472.3241,195069.8533,413.0
1660611600000,2022-08-16 01:00:00,USDT/KZT,472.7929,474.2258,470.0869,473.7997,175779.6887,371.0
1660608000000,2022-08-16 00:00:00,USDT/KZT,473.8941,474.2779,470.0468,472.3213,164367.8124,348.0
1660604400000,2022-08-15 23:00:00,USDT/KZT,471.966,474.1064,470.0633,473.0199,187315.8804,396.0
1660600800000,2022-08-15 22:00:00,USDT/KZT,470.0338,474.2526,470.0338,472.7311,180110.5491,381.0
1660597200000,2022-08-15 21:00:00,USDT/KZT,472.4463,473.9996,470.0274,472.4567,176698.8058,374.0
1660593600000,2022-08-15 20:00:00,USDT/KZT,470.9593,473.8149,470.0488,472.8806,186787.837,395.0
1660590000000,2022-08-15 19:00:00,USDT/KZT,469.206,477.0,469.206,470.7409,192370.59447100162,408.65494048
1660586400000,2022-08-15 18:00:00,USDT/KZT,469.4742,472.9904,469.1485,471.0078,163910.7144,348.0
1660582800000,2022-08-15 17:00:00,USDT/KZT,470.4565,476.0,469.1707,472.8024,189731.25547498683,401.29080452
