https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume EUR
1663354800,2022-09-16 19:00:00,ENJ/EUR,0.49384,0.49384,0.49384,0.49384,0.00000000,0.0
1663351200,2022-09-16 18:00:00,ENJ/EUR,0.49384,0.49384,0.49384,0.49384,0.00000000,0.0
1663347600,2022-09-16 17:00:00,ENJ/EUR,0.49378,0.49384,0.49378,0.49384,774.65788785,382.557051335844
1663344000,2022-09-16 16:00:00,ENJ/EUR,0.49784,0.49784,0.49784,0.49784,0.00000000,0.0
1663340400,2022-09-16 15:00:00,ENJ/EUR,0.49541,0.49931,0.49541,0.49784,16723.90968261,8325.831196390562
1663336800,2022-09-16 14:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663333200,2022-09-16 13:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663329600,2022-09-16 12:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663326000,2022-09-16 11:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663322400,2022-09-16 10:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663318800,2022-09-16 09:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663315200,2022-09-16 08:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,0.00000000,0.0
1663311600,2022-09-16 07:00:00,ENJ/EUR,0.49161,0.49161,0.49161,0.49161,124.35350898,61.1334285496578
1663308000,2022-09-16 06:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663304400,2022-09-16 05:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663300800,2022-09-16 04:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663297200,2022-09-16 03:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663293600,2022-09-16 02:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663290000,2022-09-16 01:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663286400,2022-09-16 00:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663282800,2022-09-15 23:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663275600,2022-09-15 21:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663272000,2022-09-15 20:00:00,ENJ/EUR,0.49423,0.49423,0.49423,0.49423,0.00000000,0.0
1663268400,2022-09-15 19:00:00,ENJ/EUR,0.49256,0.49423,0.49237,0.49423,17426.05794936,8612.480620312193
1663264800,2022-09-15 18:00:00,ENJ/EUR,0.49541,0.49541,0.49541,0.49541,0.00000000,0.0
1663261200,2022-09-15 17:00:00,ENJ/EUR,0.49575,0.49575,0.49539,0.49541,365.00000000,180.82465000000002
1663257600,2022-09-15 16:00:00,ENJ/EUR,0.49588,0.49588,0.49588,0.49588,0.00000000,0.0
1663254000,2022-09-15 15:00:00,ENJ/EUR,0.49588,0.49588,0.49588,0.49588,0.00000000,0.0
1663250400,2022-09-15 14:00:00,ENJ/EUR,0.49588,0.49588,0.49588,0.49588,0.00000000,0.0
1663246800,2022-09-15 13:00:00,ENJ/EUR,0.50029,0.50029,0.49588,0.49588,117.57681345,58.303990253586
1663243200,2022-09-15 12:00:00,ENJ/EUR,0.49945,0.49945,0.49945,0.49945,116.30000000,58.086035
1663239600,2022-09-15 11:00:00,ENJ/EUR,0.49655,0.49985,0.49655,0.49985,613.94875969,306.8822875310465
1663236000,2022-09-15 10:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663232400,2022-09-15 09:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663228800,2022-09-15 08:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663225200,2022-09-15 07:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663221600,2022-09-15 06:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663218000,2022-09-15 05:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663214400,2022-09-15 04:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663210800,2022-09-15 03:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663207200,2022-09-15 02:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663203600,2022-09-15 01:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663200000,2022-09-15 00:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663196400,2022-09-14 23:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663192800,2022-09-14 22:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663189200,2022-09-14 21:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663185600,2022-09-14 20:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,0.00000000,0.0
1663182000,2022-09-14 19:00:00,ENJ/EUR,0.50154,0.50154,0.50154,0.50154,65.94142361,33.0722615973594
1663178400,2022-09-14 18:00:00,ENJ/EUR,0.49947,0.49947,0.49947,0.49947,0.00000000,0.0
1663174800,2022-09-14 17:00:00,ENJ/EUR,0.49947,0.49947,0.49947,0.49947,0.00000000,0.0
1663171200,2022-09-14 16:00:00,ENJ/EUR,0.49947,0.49947,0.49947,0.49947,1007.45597437,503.1940355185839
1663167600,2022-09-14 15:00:00,ENJ/EUR,0.50390,0.50390,0.50390,0.50390,0.00000000,0.0
1663164000,2022-09-14 14:00:00,ENJ/EUR,0.50390,0.50390,0.50390,0.50390,0.00000000,0.0
1663160400,2022-09-14 13:00:00,ENJ/EUR,0.50390,0.50390,0.50390,0.50390,450.49998272,227.006941292608
1663156800,2022-09-14 12:00:00,ENJ/EUR,0.50236,0.50236,0.50236,0.50236,0.00000000,0.0
1663153200,2022-09-14 11:00:00,ENJ/EUR,0.50236,0.50236,0.50236,0.50236,0.00000000,0.0
1663149600,2022-09-14 10:00:00,ENJ/EUR,0.50236,0.50236,0.50236,0.50236,0.00000000,0.0
1663146000,2022-09-14 09:00:00,ENJ/EUR,0.50236,0.50236,0.50236,0.50236,392.15640024,197.00368922456641
1663142400,2022-09-14 08:00:00,ENJ/EUR,0.50233,0.50233,0.50233,0.50233,0.00000000,0.0
1663138800,2022-09-14 07:00:00,ENJ/EUR,0.50233,0.50233,0.50233,0.50233,0.00000000,0.0
1663135200,2022-09-14 06:00:00,ENJ/EUR,0.50400,0.50416,0.50233,0.50233,528.79140827,265.62778811626913
1663131600,2022-09-14 05:00:00,ENJ/EUR,0.50608,0.50608,0.50608,0.50608,246.25774581,124.62611999952479
1663128000,2022-09-14 04:00:00,ENJ/EUR,0.50324,0.50324,0.50324,0.50324,19.81179953,9.970089995477199
1663124400,2022-09-14 03:00:00,ENJ/EUR,0.49887,0.49887,0.49887,0.49887,0.00000000,0.0
1663120800,2022-09-14 02:00:00,ENJ/EUR,0.49887,0.49887,0.49887,0.49887,0.00000000,0.0
1663117200,2022-09-14 01:00:00,ENJ/EUR,0.49887,0.49887,0.49887,0.49887,2009.24132250,1002.350218555575
1663113600,2022-09-14 00:00:00,ENJ/EUR,0.49219,0.49219,0.49219,0.49219,0.00000000,0.0
1663110000,2022-09-13 23:00:00,ENJ/EUR,0.49219,0.49219,0.49219,0.49219,0.00000000,0.0
1663106400,2022-09-13 22:00:00,ENJ/EUR,0.49215,0.49219,0.49215,0.49219,17367.27686462,8547.999999997317
1663102800,2022-09-13 21:00:00,ENJ/EUR,0.49515,0.49515,0.49515,0.49515,0.00000000,0.0
1663099200,2022-09-13 20:00:00,ENJ/EUR,0.49515,0.49515,0.49515,0.49515,0.00000000,0.0
1663095600,2022-09-13 19:00:00,ENJ/EUR,0.49514,0.49515,0.49514,0.49515,3800.00000000,1881.57
1663092000,2022-09-13 18:00:00,ENJ/EUR,0.50666,0.50666,0.50496,0.50496,108.75419979,54.9165207259584
1663088400,2022-09-13 17:00:00,ENJ/EUR,0.50691,0.50691,0.50691,0.50691,196.48771971,99.60158999819609
1663084800,2022-09-13 16:00:00,ENJ/EUR,0.50416,0.50416,0.50416,0.50416,3537.56091434,1783.4967105736546
1663081200,2022-09-13 15:00:00,ENJ/EUR,0.50820,0.50820,0.50820,0.50820,0.00000000,0.0
1663077600,2022-09-13 14:00:00,ENJ/EUR,0.50820,0.50820,0.50820,0.50820,0.00000000,0.0
1663074000,2022-09-13 13:00:00,ENJ/EUR,0.50830,0.50830,0.50820,0.50820,229.57097372,116.667968844504
1663070400,2022-09-13 12:00:00,ENJ/EUR,0.53384,0.53384,0.50652,0.51016,306.71530500,156.4738799988
1663066800,2022-09-13 11:00:00,ENJ/EUR,0.53168,0.53180,0.53168,0.53180,41.25028260,21.93690028668
1663063200,2022-09-13 10:00:00,ENJ/EUR,0.53098,0.53113,0.52947,0.52947,2887.18337453,1528.6769813123992
1663059600,2022-09-13 09:00:00,ENJ/EUR,0.53763,0.53763,0.53763,0.53763,0.00000000,0.0
1663056000,2022-09-13 08:00:00,ENJ/EUR,0.53860,0.53860,0.53763,0.53763,584.36858592,314.17408284816963
1663052400,2022-09-13 07:00:00,ENJ/EUR,0.53114,0.53114,0.53114,0.53114,0.00000000,0.0
1663048800,2022-09-13 06:00:00,ENJ/EUR,0.53054,0.53114,0.53054,0.53114,5086.17497584,2701.4709766676574
1663045200,2022-09-13 05:00:00,ENJ/EUR,0.53075,0.53075,0.53075,0.53075,0.00000000,0.0
1663041600,2022-09-13 04:00:00,ENJ/EUR,0.53100,0.53100,0.53075,0.53075,37.56097217,19.9354859792275
1663038000,2022-09-13 03:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663034400,2022-09-13 02:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663030800,2022-09-13 01:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663027200,2022-09-13 00:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663023600,2022-09-12 23:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663020000,2022-09-12 22:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663016400,2022-09-12 21:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,0.00000000,0.0
1663012800,2022-09-12 20:00:00,ENJ/EUR,0.53638,0.53638,0.53638,0.53638,61.55866699,33.0188378000962
1663009200,2022-09-12 19:00:00,ENJ/EUR,0.53465,0.53465,0.53465,0.53465,59.38579815,31.750616980897497
1663005600,2022-09-12 18:00:00,ENJ/EUR,0.53193,0.53193,0.53193,0.53193,0.00000000,0.0
1663002000,2022-09-12 17:00:00,ENJ/EUR,0.53227,0.53227,0.53193,0.53193,63.17207530,33.603122014329
1662998400,2022-09-12 16:00:00,ENJ/EUR,0.53152,0.53249,0.53152,0.53193,50015.65650672,26604.82816561957
1662994800,2022-09-12 15:00:00,ENJ/EUR,0.54035,0.54035,0.54035,0.54035,152.55660016,82.43395889645599
1662991200,2022-09-12 14:00:00,ENJ/EUR,0.55297,0.55297,0.55297,0.55297,0.00000000,0.0
1662987600,2022-09-12 13:00:00,ENJ/EUR,0.55297,0.55297,0.55297,0.55297,0.00000000,0.0
1662984000,2022-09-12 12:00:00,ENJ/EUR,0.55297,0.55297,0.55297,0.55297,0.00000000,0.0
1662980400,2022-09-12 11:00:00,ENJ/EUR,0.55297,0.55297,0.55297,0.55297,0.00000000,0.0
1662976800,2022-09-12 10:00:00,ENJ/EUR,0.55297,0.55297,0.55297,0.55297,80.00000000,44.2376
1662973200,2022-09-12 09:00:00,ENJ/EUR,0.55006,0.55006,0.55006,0.55006,361.32669488,198.75136178569278
1662969600,2022-09-12 08:00:00,ENJ/EUR,0.54030,0.54030,0.54030,0.54030,0.00000000,0.0
1662966000,2022-09-12 07:00:00,ENJ/EUR,0.54031,0.54031,0.54030,0.54030,36.90541453,19.939995470559
1662962400,2022-09-12 06:00:00,ENJ/EUR,0.54509,0.54509,0.54509,0.54509,0.00000000,0.0
1662958800,2022-09-12 05:00:00,ENJ/EUR,0.54252,0.54509,0.54250,0.54509,2903.14264528,1582.4740245156752
1662955200,2022-09-12 04:00:00,ENJ/EUR,0.54749,0.54749,0.54749,0.54749,0.00000000,0.0
1662951600,2022-09-12 03:00:00,ENJ/EUR,0.54749,0.54749,0.54749,0.54749,0.00000000,0.0
1662948000,2022-09-12 02:00:00,ENJ/EUR,0.54749,0.54749,0.54749,0.54749,0.00000000,0.0
1662944400,2022-09-12 01:00:00,ENJ/EUR,0.54749,0.54749,0.54749,0.54749,48517.60897680,26562.905738708236
1662940800,2022-09-12 00:00:00,ENJ/EUR,0.53400,0.53400,0.53400,0.53400,0.00000000,0.0
1662937200,2022-09-11 23:00:00,ENJ/EUR,0.53314,0.53400,0.53314,0.53400,48517.60897680,25908.403193611204
1662933600,2022-09-11 22:00:00,ENJ/EUR,0.54483,0.54483,0.54483,0.54483,0.00000000,0.0
1662930000,2022-09-11 21:00:00,ENJ/EUR,0.54483,0.54483,0.54483,0.54483,0.00000000,0.0
1662926400,2022-09-11 20:00:00,ENJ/EUR,0.54477,0.54483,0.54477,0.54483,181.30658332,98.7812657902356
1662922800,2022-09-11 19:00:00,ENJ/EUR,0.54598,0.54598,0.54598,0.54598,0.00000000,0.0
1662919200,2022-09-11 18:00:00,ENJ/EUR,0.54804,0.54804,0.54598,0.54598,2243.81403150,1225.0775849183701
1662915600,2022-09-11 17:00:00,ENJ/EUR,0.55332,0.55332,0.55147,0.55147,230.11646573,126.9023273561231
1662912000,2022-09-11 16:00:00,ENJ/EUR,0.55063,0.55063,0.55063,0.55063,1807.44579603,995.2338786679989
1662908400,2022-09-11 15:00:00,ENJ/EUR,0.54288,0.54549,0.54288,0.54549,47650.33935133,25992.783612757004
1662904800,2022-09-11 14:00:00,ENJ/EUR,0.54585,0.54585,0.54585,0.54585,0.00000000,0.0
1662901200,2022-09-11 13:00:00,ENJ/EUR,0.54585,0.54585,0.54585,0.54585,0.00000000,0.0
1662897600,2022-09-11 12:00:00,ENJ/EUR,0.54306,0.54585,0.54306,0.54585,192.94833866,105.32085065756098
1662894000,2022-09-11 11:00:00,ENJ/EUR,0.54369,0.54369,0.54369,0.54369,949.03305484,515.9797815859596
1662890400,2022-09-11 10:00:00,ENJ/EUR,0.54362,0.54362,0.54362,0.54362,0.00000000,0.0
1662886800,2022-09-11 09:00:00,ENJ/EUR,0.54362,0.54362,0.54362,0.54362,0.00000000,0.0
1662883200,2022-09-11 08:00:00,ENJ/EUR,0.54111,0.54375,0.54111,0.54362,273.87321000,148.88295442019998
1662879600,2022-09-11 07:00:00,ENJ/EUR,0.53119,0.53119,0.53119,0.53119,0.00000000,0.0
1662876000,2022-09-11 06:00:00,ENJ/EUR,0.53180,0.53180,0.53119,0.53119,150.60795222,80.00143813974181
1662872400,2022-09-11 05:00:00,ENJ/EUR,0.54500,0.54500,0.54500,0.54500,0.00000000,0.0
1662868800,2022-09-11 04:00:00,ENJ/EUR,0.54500,0.54500,0.54500,0.54500,0.00000000,0.0
1662865200,2022-09-11 03:00:00,ENJ/EUR,0.54500,0.54500,0.54500,0.54500,0.00000000,0.0
1662861600,2022-09-11 02:00:00,ENJ/EUR,0.54500,0.54500,0.54500,0.54500,0.00000000,0.0
1662858000,2022-09-11 01:00:00,ENJ/EUR,0.54715,0.54715,0.54500,0.54500,1652.51422423,900.6202522053501
1662854400,2022-09-11 00:00:00,ENJ/EUR,0.54733,0.54733,0.54582,0.54582,2042.34618146,1114.7533927644972
1662850800,2022-09-10 23:00:00,ENJ/EUR,0.54332,0.54332,0.54332,0.54332,0.00000000,0.0
1662847200,2022-09-10 22:00:00,ENJ/EUR,0.54409,0.54409,0.54332,0.54332,294.77772743,160.1586348672676
1662843600,2022-09-10 21:00:00,ENJ/EUR,0.53827,0.53827,0.53827,0.53827,0.00000000,0.0
1662840000,2022-09-10 20:00:00,ENJ/EUR,0.53827,0.53827,0.53827,0.53827,72.29812121,38.9159097037067
1662836400,2022-09-10 19:00:00,ENJ/EUR,0.53478,0.53478,0.53478,0.53478,0.00000000,0.0
1662832800,2022-09-10 18:00:00,ENJ/EUR,0.53478,0.53478,0.53478,0.53478,0.00000000,0.0
1662829200,2022-09-10 17:00:00,ENJ/EUR,0.53478,0.53478,0.53478,0.53478,0.00000000,0.0
1662825600,2022-09-10 16:00:00,ENJ/EUR,0.53478,0.53478,0.53478,0.53478,18.64334866,9.970089996394801
1662822000,2022-09-10 15:00:00,ENJ/EUR,0.53549,0.53549,0.53549,0.53549,0.00000000,0.0
1662818400,2022-09-10 14:00:00,ENJ/EUR,0.53549,0.53549,0.53549,0.53549,0.00000000,0.0
1662814800,2022-09-10 13:00:00,ENJ/EUR,0.53549,0.53549,0.53549,0.53549,47590.64504040,25484.314512683795
1662811200,2022-09-10 12:00:00,ENJ/EUR,0.54402,0.54402,0.54402,0.54402,93.96870189,51.1208532021978
1662807600,2022-09-10 11:00:00,ENJ/EUR,0.54343,0.54343,0.54292,0.54292,138.26771861,75.0683097877412
1662804000,2022-09-10 10:00:00,ENJ/EUR,0.54364,0.54364,0.54364,0.54364,0.00000000,0.0
1662800400,2022-09-10 09:00:00,ENJ/EUR,0.54364,0.54364,0.54364,0.54364,162.94926394,88.58573784834161
1662796800,2022-09-10 08:00:00,ENJ/EUR,0.54649,0.54649,0.54649,0.54649,46773.46472710,25561.23073871288
1662793200,2022-09-10 07:00:00,ENJ/EUR,0.53604,0.53604,0.53600,0.53600,45239.66232689,24248.45900721304
1662789600,2022-09-10 06:00:00,ENJ/EUR,0.54039,0.54039,0.54039,0.54039,0.00000000,0.0
1662786000,2022-09-10 05:00:00,ENJ/EUR,0.53549,0.54039,0.53549,0.54039,2653.68994217,1434.0275078492464
1662782400,2022-09-10 04:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,0.00000000,0.0
1662778800,2022-09-10 03:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,0.00000000,0.0
1662775200,2022-09-10 02:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,0.00000000,0.0
1662771600,2022-09-10 01:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,0.00000000,0.0
1662768000,2022-09-10 00:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,0.00000000,0.0
1662764400,2022-09-09 23:00:00,ENJ/EUR,0.54382,0.54382,0.54382,0.54382,251.23411578,136.6261368434796
1662760800,2022-09-09 22:00:00,ENJ/EUR,0.54096,0.54096,0.54096,0.54096,44.18069727,23.8999899951792
1662757200,2022-09-09 21:00:00,ENJ/EUR,0.54061,0.54061,0.54061,0.54061,174.91121237,94.5587505193457
1662753600,2022-09-09 20:00:00,ENJ/EUR,0.53621,0.53621,0.53621,0.53621,0.00000000,0.0
1662750000,2022-09-09 19:00:00,ENJ/EUR,0.53671,0.53671,0.53621,0.53621,1928.17976159,1033.9092699621738
1662746400,2022-09-09 18:00:00,ENJ/EUR,0.53685,0.53685,0.53685,0.53685,0.00000000,0.0
1662742800,2022-09-09 17:00:00,ENJ/EUR,0.53685,0.53685,0.53685,0.53685,0.00000000,0.0
1662739200,2022-09-09 16:00:00,ENJ/EUR,0.53835,0.53835,0.53685,0.53685,1375.62596720,738.5048004913201
1662735600,2022-09-09 15:00:00,ENJ/EUR,0.54349,0.54349,0.54073,0.54269,2173.69871459,1179.644555420847
1662732000,2022-09-09 14:00:00,ENJ/EUR,0.54253,0.54349,0.54014,0.54349,47313.38457559,25714.35138298741
1662728400,2022-09-09 13:00:00,ENJ/EUR,0.54510,0.54510,0.54147,0.54147,1262.39185990,683.5473203800531
1662724800,2022-09-09 12:00:00,ENJ/EUR,0.54392,0.55026,0.54392,0.54830,4436.29862669,2432.422537014127
1662721200,2022-09-09 11:00:00,ENJ/EUR,0.54542,0.54542,0.54274,0.54274,493.49193837,267.8378146309338
1662717600,2022-09-09 10:00:00,ENJ/EUR,0.54275,0.54275,0.54275,0.54275,97.36421297,52.844426589467496
1662714000,2022-09-09 09:00:00,ENJ/EUR,0.54197,0.54197,0.54197,0.54197,216.37188301,117.2670694349297
1662710400,2022-09-09 08:00:00,ENJ/EUR,0.54148,0.54179,0.54148,0.54179,289.04703783,156.60279462591572
1662706800,2022-09-09 07:00:00,ENJ/EUR,0.53620,0.53620,0.53615,0.53615,2475.07128300,1327.0094683804502
1662703200,2022-09-09 06:00:00,ENJ/EUR,0.54070,0.54070,0.53981,0.53981,1075.00000000,580.29575
1662699600,2022-09-09 05:00:00,ENJ/EUR,0.53993,0.53993,0.53993,0.53993,30.00000000,16.1979
