https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPS,Volume BTC
1648929600,2022-04-02 20:00:00,EPS/BTC,0.00000452,0.00000455,0.0000045,0.00000455,280.4577,0.001271894573
1648926000,2022-04-02 19:00:00,EPS/BTC,0.00000451,0.00000452,0.0000045,0.0000045,674.8764,0.003046772621
1648922400,2022-04-02 18:00:00,EPS/BTC,0.00000456,0.00000456,0.00000446,0.00000449,8959.3571,0.040139263118
1648918800,2022-04-02 17:00:00,EPS/BTC,0.00000452,0.00000457,0.00000452,0.00000457,742.7797,0.003382702542
1648915200,2022-04-02 16:00:00,EPS/BTC,0.0000045,0.00000453,0.0000045,0.00000453,804.7506,0.003634129358
1648911600,2022-04-02 15:00:00,EPS/BTC,0.00000457,0.00000457,0.00000448,0.00000448,1885.0262,0.008521949502
1648908000,2022-04-02 14:00:00,EPS/BTC,0.00000456,0.00000461,0.00000456,0.00000457,1025.4591,0.004711058089
1648904400,2022-04-02 13:00:00,EPS/BTC,0.00000454,0.00000458,0.00000452,0.00000457,6096.6469,0.027663563188
1648900800,2022-04-02 12:00:00,EPS/BTC,0.00000454,0.00000456,0.00000452,0.00000454,777.9821,0.00353835189
1648897200,2022-04-02 11:00:00,EPS/BTC,0.00000453,0.00000455,0.00000453,0.00000455,12026.2554,0.054485437109
1648893600,2022-04-02 10:00:00,EPS/BTC,0.00000452,0.00000454,0.0000045,0.00000454,148.7299,0.000674325707
1648890000,2022-04-02 09:00:00,EPS/BTC,0.00000452,0.00000453,0.00000451,0.00000451,174.6422,0.000788756842
1648886400,2022-04-02 08:00:00,EPS/BTC,0.00000451,0.00000454,0.0000045,0.00000454,238.577,0.001080501215
1648882800,2022-04-02 07:00:00,EPS/BTC,0.00000454,0.00000454,0.00000452,0.00000452,1137.5175,0.00514228354
1648879200,2022-04-02 06:00:00,EPS/BTC,0.00000452,0.00000455,0.00000452,0.00000455,359.0431,0.001632233618
1648875600,2022-04-02 05:00:00,EPS/BTC,0.00000456,0.0000047,0.0000045,0.00000452,12036.72364318,0.054940229179946
1648872000,2022-04-02 04:00:00,EPS/BTC,0.0000046,0.0000046,0.00000456,0.00000456,775.3707,0.003547374017
1648868400,2022-04-02 03:00:00,EPS/BTC,0.00000458,0.00000462,0.00000458,0.00000462,1162.7718,0.005344013926
1648864800,2022-04-02 02:00:00,EPS/BTC,0.00000454,0.0000046,0.00000452,0.0000046,1624.0464,0.007398004224
1648861200,2022-04-02 01:00:00,EPS/BTC,0.00000455,0.00000458,0.00000454,0.00000456,762.6201,0.003472680742
1648857600,2022-04-02 00:00:00,EPS/BTC,0.00000455,0.00000465,0.00000455,0.00000457,5020.2505,0.023084810062
1648854000,2022-04-01 23:00:00,EPS/BTC,0.00000453,0.00000456,0.00000452,0.00000454,994.1925,0.004510726267
1648850400,2022-04-01 22:00:00,EPS/BTC,0.00000455,0.00000457,0.00000453,0.00000453,264.8704,0.001203936822
