https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DATX,Volume BTC
1650942000,2022-04-26 03:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,20005336,0.0140037352
1650938400,2022-04-26 02:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,28438661.33857142,0.019907062936999994
1650934800,2022-04-26 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,1496931,0.0010478517
1650931200,2022-04-26 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000006,0.0000000007,128315003.6458,0.08977622767827
1650927600,2022-04-25 23:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650924000,2022-04-25 22:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,279678.7516,0.00022374300128
1650920400,2022-04-25 21:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,6881462.5,0.00481802375
1650916800,2022-04-25 20:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650913200,2022-04-25 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,25762489.6664,0.01803374276648
1650909600,2022-04-25 18:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,7724175.7836,0.00609406929852
1650906000,2022-04-25 17:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1631457.4314,0.00130516594512
1650902400,2022-04-25 16:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650898800,2022-04-25 15:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650895200,2022-04-25 14:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650891600,2022-04-25 13:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,400918.6991,0.00028064308937
1650888000,2022-04-25 12:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650884400,2022-04-25 11:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,358252.8616,0.00025077700312
1650880800,2022-04-25 10:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,113737.5,0.00009099
1650877200,2022-04-25 09:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650873600,2022-04-25 08:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,224131.5857,0.00015689210999
1650870000,2022-04-25 07:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650866400,2022-04-25 06:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1404362.5,0.00112349
1650862800,2022-04-25 05:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650859200,2022-04-25 04:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650855600,2022-04-25 03:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650852000,2022-04-25 02:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650848400,2022-04-25 01:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650844800,2022-04-25 00:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,1154940.5536,0.00088395244288
1650841200,2022-04-24 23:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,10000,0.000007
1650837600,2022-04-24 22:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650834000,2022-04-24 21:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650830400,2022-04-24 20:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,471537.5,0.00037723
1650826800,2022-04-24 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650823200,2022-04-24 18:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000007,6895695.425,0.0051394867975
1650819600,2022-04-24 17:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,1278492.9334,0.00089494505338
1650816000,2022-04-24 16:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000007,1632149.8046,0.00122556904394
1650812400,2022-04-24 15:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650808800,2022-04-24 14:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,6885030.0494,0.00484426353458
1650805200,2022-04-24 13:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,38986.0139,0.00003118881112
1650801600,2022-04-24 12:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,678236.3091,0.00047476541637
1650798000,2022-04-24 11:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650794400,2022-04-24 10:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650790800,2022-04-24 09:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,302777.1272,0.00021194398904
1650787200,2022-04-24 08:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650783600,2022-04-24 07:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650780000,2022-04-24 06:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,884102.9831,0.00061887208817
1650776400,2022-04-24 05:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650772800,2022-04-24 04:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,3507437.5307,0.00280221939649
1650769200,2022-04-24 03:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650765600,2022-04-24 02:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650762000,2022-04-24 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650758400,2022-04-24 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650754800,2022-04-23 23:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650751200,2022-04-23 22:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,393675,0.0002755725
1650747600,2022-04-23 21:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650744000,2022-04-23 20:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650740400,2022-04-23 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,12574671.1722,0.00880226982054
1650736800,2022-04-23 18:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,112652.6316,0.00007885684212
1650733200,2022-04-23 17:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,3190484.8193,0.00223333937351
1650729600,2022-04-23 16:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,2907267.2547,0.00203508707829
1650726000,2022-04-23 15:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650722400,2022-04-23 14:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,31624.4486,0.00002213711402
1650718800,2022-04-23 13:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650715200,2022-04-23 12:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650711600,2022-04-23 11:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,1137664.8992,0.00079636542944
1650708000,2022-04-23 10:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,2947371.2174,0.00206315985218
1650704400,2022-04-23 09:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650700800,2022-04-23 08:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,6150566.2695,0.00430539638865
1650697200,2022-04-23 07:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650693600,2022-04-23 06:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,1380674.5885,0.00096647221195
1650690000,2022-04-23 05:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650686400,2022-04-23 04:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650682800,2022-04-23 03:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650679200,2022-04-23 02:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650675600,2022-04-23 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650672000,2022-04-23 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,708384.4946,0.00049586914622
1650668400,2022-04-22 23:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650664800,2022-04-22 22:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,6411455.2864,0.00448801870048
1650661200,2022-04-22 21:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,81543726.4378,0.05713557728767
1650657600,2022-04-22 20:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,15192195.3046,0.01063453671322
1650654000,2022-04-22 19:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,813879.7952,0.00060908335664
1650650400,2022-04-22 18:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1283471.5393,0.00102677723144
1650646800,2022-04-22 17:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,24945.4133,0.00001746178931
1650643200,2022-04-22 16:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,15192195.3046,0.01215375624368
1650639600,2022-04-22 15:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650636000,2022-04-22 14:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1099296.875,0.0008794375
1650632400,2022-04-22 13:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,697436.3641,0.00048840545487
1650628800,2022-04-22 12:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1469079.2425,0.001175263394
1650625200,2022-04-22 11:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,802793.72,0.000640779704
1650621600,2022-04-22 10:00:00,DATX/BTC,0.0000000008,0.0000000009,0.0000000008,0.0000000008,20119360.5851,0.01609730242659
1650618000,2022-04-22 09:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000008,33589007.2013,0.02667194837535
1650614400,2022-04-22 08:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,11116258.7412,0.00889300699296
1650610800,2022-04-22 07:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1822977.9241,0.00145838233928
1650607200,2022-04-22 06:00:00,DATX/BTC,0.0000000008,0.0000000009,0.0000000008,0.0000000009,1382110.0393,0.00117270275392
1650603600,2022-04-22 05:00:00,DATX/BTC,0.0000000008,0.0000000009,0.0000000008,0.0000000009,1620165.111,0.00129626750893
1650600000,2022-04-22 04:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,16527945.3623,0.01305458638326
1650596400,2022-04-22 03:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,11116258.7412,0.00889300699296
1650592800,2022-04-22 02:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,32218407.9483,0.02577472635864
1650589200,2022-04-22 01:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650585600,2022-04-22 00:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650582000,2022-04-21 23:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650578400,2022-04-21 22:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,125856.0207,0.00010068481656
1650574800,2022-04-21 21:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650571200,2022-04-21 20:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,23525.7456,0.00001882059648
1650567600,2022-04-21 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,836314.5978,0.00058542021846
1650564000,2022-04-21 18:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650560400,2022-04-21 17:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,57425.5565,0.0000459404452
1650556800,2022-04-21 16:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,99146.3082,0.00006940241574
1650553200,2022-04-21 15:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650549600,2022-04-21 14:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,72150.5233,0.00005050536631
1650546000,2022-04-21 13:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,11903.2079,0.00000833224553
1650542400,2022-04-21 12:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,74562.937,0.0000596503496
1650538800,2022-04-21 11:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,879940.7943,0.00061595855601
1650535200,2022-04-21 10:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,793475.6758,0.00063478054064
1650531600,2022-04-21 09:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650528000,2022-04-21 08:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,913145.8513,0.00063920209591
1650524400,2022-04-21 07:00:00,DATX/BTC,0.0000000007,0.0000000008,0.0000000007,0.0000000008,2083397.5619,0.00148414502659
1650520800,2022-04-21 06:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650517200,2022-04-21 05:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,4982.5174,0.00000348776218
1650513600,2022-04-21 04:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650510000,2022-04-21 03:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650506400,2022-04-21 02:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,835294.1177,0.00058470588239
1650502800,2022-04-21 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,510486.6201,0.00035734063407
1650499200,2022-04-21 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,143544.6428,0.00010048124996
1650495600,2022-04-20 23:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650492000,2022-04-20 22:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650488400,2022-04-20 21:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650484800,2022-04-20 20:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,150078.705,0.0001050550935
1650481200,2022-04-20 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650477600,2022-04-20 18:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650474000,2022-04-20 17:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650470400,2022-04-20 16:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,41129.0357,0.00002879032499
1650466800,2022-04-20 15:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650463200,2022-04-20 14:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650459600,2022-04-20 13:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,63141.7689,0.00004419923823
1650456000,2022-04-20 12:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,60935.3151,0.00004265472057
1650452400,2022-04-20 11:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,16875000,0.0118125
1650448800,2022-04-20 10:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,15713932.5634,0.01257114605072
1650445200,2022-04-20 09:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650441600,2022-04-20 08:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650438000,2022-04-20 07:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650434400,2022-04-20 06:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650430800,2022-04-20 05:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650427200,2022-04-20 04:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000007,4267666.8805,0.0033286180651
1650423600,2022-04-20 03:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,4011875.6243,0.00280831293701
1650420000,2022-04-20 02:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650416400,2022-04-20 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650412800,2022-04-20 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650409200,2022-04-19 23:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,113450,0.000079415
1650405600,2022-04-19 22:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,887880.1342,0.00062151609394
1650402000,2022-04-19 21:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650398400,2022-04-19 20:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000008,1779504.8331,0.00133670428825
1650394800,2022-04-19 19:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650391200,2022-04-19 18:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650387600,2022-04-19 17:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650384000,2022-04-19 16:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650380400,2022-04-19 15:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650376800,2022-04-19 14:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650373200,2022-04-19 13:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,1935291.6694,0.00135470416858
1650369600,2022-04-19 12:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,26675.8651,0.00001867310557
1650366000,2022-04-19 11:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650362400,2022-04-19 10:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650358800,2022-04-19 09:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650355200,2022-04-19 08:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,4011875.6243,0.00320950049944
1650351600,2022-04-19 07:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000007,0.0000000008,35371310.8436,0.02490803237613
1650348000,2022-04-19 06:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650344400,2022-04-19 05:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,0,0
1650340800,2022-04-19 04:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,1585449.7966,0.00126835983728
1650337200,2022-04-19 03:00:00,DATX/BTC,0.0000000008,0.0000000009,0.0000000008,0.0000000009,3234.4907,0.00000273966271
1650333600,2022-04-19 02:00:00,DATX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,24849521.3517,0.01987961708136
1650330000,2022-04-19 01:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0,0
1650326400,2022-04-19 00:00:00,DATX/BTC,0.0000000007,0.0000000007,0.0000000007,0.0000000007,14914.6497,0.00001044025479
