https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3S,Volume USDT
1644796800,2022-02-14 00:00:00,SUSHI3S/USDT,24.2954,26.2266,22.8938,23.6905,13339.73593966,324772.832049551592
1644710400,2022-02-13 00:00:00,SUSHI3S/USDT,22.3466,25,20.7637,24.3684,25826.9721422,584408.321504085326
1644624000,2022-02-12 00:00:00,SUSHI3S/USDT,23.2416,24.7057,20.4056,22.2797,41443.69828786,927870.504686127384
1644537600,2022-02-11 00:00:00,SUSHI3S/USDT,19.404,24.0981,18.102,23.172,33609.73835626,688365.769507760049
1644451200,2022-02-10 00:00:00,SUSHI3S/USDT,15.9114,19.8239,15.137,19.404,29360.3485384,495445.148878990457
1644364800,2022-02-09 00:00:00,SUSHI3S/USDT,16.9655,18.3333,15.4884,15.8799,20122.26185836,335220.723940507758
1644278400,2022-02-08 00:00:00,SUSHI3S/USDT,14.2091,18.2242,13.1182,17.0985,59930.19788146,1007352.819182262889
1644192000,2022-02-07 00:00:00,SUSHI3S/USDT,15.5667,16.9958,13.9465,14.2131,19635.72117709,301698.932145447301
1644105600,2022-02-06 00:00:00,SUSHI3S/USDT,16.8997,19.2545,15.6104,15.6887,21061.14959897,365105.159534048383
1644019200,2022-02-05 00:00:00,SUSHI3S/USDT,20.4166,20.7969,13.9896,16.9834,16912.79579731,282321.867347376072
1643932800,2022-02-04 00:00:00,SUSHI3S/USDT,27.7837,28.7946,20.1676,20.4309,6222.93385654,151043.453419345248
1643846400,2022-02-03 00:00:00,SUSHI3S/USDT,27.6678,30.8175,26.8496,27.7728,6103.29122308,174481.073761857444
1643760000,2022-02-02 00:00:00,SUSHI3S/USDT,23.4131,28.5586,22.1293,27.5516,12794.31308599,321268.845267000496
1643673600,2022-02-01 00:00:00,SUSHI3S/USDT,25.8596,26.2749,21,23.6543,5364.80394192,125055.334394613401
1643587200,2022-01-31 00:00:00,SUSHI3S/USDT,28.319,32.9954,24,25.8338,5971.6963015,173009.261604172237
1643500800,2022-01-30 00:00:00,SUSHI3S/USDT,26.588,30.22,23.5687,28.4703,5134.33546094,138115.828577682955
1643414400,2022-01-29 00:00:00,SUSHI3S/USDT,27.102,27.8563,24.1692,26.7,3544.14708163,93771.40218982072
1643328000,2022-01-28 00:00:00,SUSHI3S/USDT,29.8243,32.7669,26.2842,26.9928,5191.33365233,148988.094486750272
1643241600,2022-01-27 00:00:00,SUSHI3S/USDT,26.2985,33.6744,25.8144,29.6966,7345.78081456,219628.673900484559
1643155200,2022-01-26 00:00:00,SUSHI3S/USDT,22.2027,28.4707,18.2829,26.5831,14353.51104549,339009.559540990842
1643068800,2022-01-25 00:00:00,SUSHI3S/USDT,24.3783,26.9109,20.2846,22.2028,9438.56757405,221072.901462773665
1642982400,2022-01-24 00:00:00,SUSHI3S/USDT,21.1339,32.756,21.1339,24.4897,20708.48128369,569713.020671301143
1642896000,2022-01-23 00:00:00,SUSHI3S/USDT,25.4149,27.0662,18.7242,21.2372,13527.0588327,310768.426699546661
1642809600,2022-01-22 00:00:00,SUSHI3S/USDT,19.5352,30.6515,17.6393,25.4272,22267.15166838,527567.943190748798
1642723200,2022-01-21 00:00:00,SUSHI3S/USDT,13.4632,20.505,12.8666,19.3996,21304.37289665,340374.988471541329
1642636800,2022-01-20 00:00:00,SUSHI3S/USDT,12.147,13.8573,8.8912,13.4632,20280.48018812,218654.145682402605
1642550400,2022-01-19 00:00:00,SUSHI3S/USDT,11.2396,12.89,11.0938,12.2425,12001.55023054,144685.09849755662
1642464000,2022-01-18 00:00:00,SUSHI3S/USDT,10.1358,12.2748,9.5666,11.2396,14521.96184328,164827.292967563483
1642377600,2022-01-17 00:00:00,SUSHI3S/USDT,8.24,10.7101,8.2052,10.2192,13856.71562718,132591.032908237329
1642291200,2022-01-16 00:00:00,SUSHI3S/USDT,8.1342,8.7629,7.9001,8.24,8826.55884027,73547.374375469494
1642204800,2022-01-15 00:00:00,SUSHI3S/USDT,8.0536,8.2499,7.4224,8.1342,9630.61368845,75427.824807070725
1642118400,2022-01-14 00:00:00,SUSHI3S/USDT,8.0838,9.097,7.013,8.0537,32380.60630893,267869.578137900551
1642032000,2022-01-13 00:00:00,SUSHI3S/USDT,7.8072,8.6638,6.4001,8.1527,46831.48012251,347639.460256921701
1641945600,2022-01-12 00:00:00,SUSHI3S/USDT,8.2461,8.4623,7.2062,7.7844,31499.90162104,244406.736854309519
1641859200,2022-01-11 00:00:00,SUSHI3S/USDT,10.0567,10.5147,7.7119,8.269,30838.50845725,280090.93232311701
1641772800,2022-01-10 00:00:00,SUSHI3S/USDT,8.7936,11.2995,7.7458,10.0568,49087.57484316,472490.800003622525
1641686400,2022-01-09 00:00:00,SUSHI3S/USDT,10.3302,10.6348,7.5147,8.789,45689.53151084,394876.901950317769
1641600000,2022-01-08 00:00:00,SUSHI3S/USDT,8.2052,11.1709,7.7594,10.33,61115.87641471,572060.672974000894
1641513600,2022-01-07 00:00:00,SUSHI3S/USDT,7.3561,10.3,7.319,8.2052,79829.75232085,724217.265708828335
1641427200,2022-01-06 00:00:00,SUSHI3S/USDT,6.7935,8.293,6.3458,7.2833,71110.12564421,532155.192032213892
1641340800,2022-01-05 00:00:00,SUSHI3S/USDT,5.8689,7.77,3.8298,6.8312,162632.09616148,849475.799070900484
1641254400,2022-01-04 00:00:00,SUSHI3S/USDT,5.028,6.0107,4.5897,5.8538,87492.59385955,473587.361406215576
1641168000,2022-01-03 00:00:00,SUSHI3S/USDT,4.4192,5.1402,3.6573,5.0286,94763.59899417,417197.828448014203
1641081600,2022-01-02 00:00:00,SUSHI3S/USDT,4.1338,4.6,3.8131,4.4192,75536.82171109,320343.95291570566
1640995200,2022-01-01 00:00:00,SUSHI3S/USDT,3.7994,4.2863,3.7003,4.1188,102793.26270367,412722.221142885071
1640908800,2021-12-31 00:00:00,SUSHI3S/USDT,3.0571,3.889,2.9,3.8,239441.51985974,803924.257441233544
1640822400,2021-12-30 00:00:00,SUSHI3S/USDT,4.8004,5.55,2.7082,3.0924,332377.93845453,1275726.658310701798
1640736000,2021-12-29 00:00:00,SUSHI3S/USDT,5.0953,5.5679,3.75,4.8004,262242.42454217,1220878.640900274804
1640649600,2021-12-28 00:00:00,SUSHI3S/USDT,4.9999,6.175,3.9948,5.0953,461987.5372967,2337548.493712867091
