https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT,tradecount
1639508400000,2021-12-14 19:00:00,CHZ/USDT,0.27059,0.27482,0.27041,0.27284,7676835,2092207.26272,10982
1639504800000,2021-12-14 18:00:00,CHZ/USDT,0.27240,0.27549,0.26804,0.27058,9598190,2604811.71026,14120
1639501200000,2021-12-14 17:00:00,CHZ/USDT,0.27679,0.27816,0.27193,0.27241,8536208,2354244.46625,11810
1639497600000,2021-12-14 16:00:00,CHZ/USDT,0.27703,0.28009,0.27580,0.27678,13154518,3658951.24777,15573
1639494000000,2021-12-14 15:00:00,CHZ/USDT,0.27923,0.28263,0.27520,0.27718,16436764,4593505.42279,18913
1639490400000,2021-12-14 14:00:00,CHZ/USDT,0.27819,0.27952,0.27350,0.27923,12460649,3445758.72906,15850
1639486800000,2021-12-14 13:00:00,CHZ/USDT,0.28302,0.28582,0.27589,0.27825,25792246,7236879.13527,22838
1639483200000,2021-12-14 12:00:00,CHZ/USDT,0.28123,0.29684,0.27802,0.28302,51438382,14669197.52806,46481
1639479600000,2021-12-14 11:00:00,CHZ/USDT,0.27113,0.29118,0.26955,0.28121,80061306,22635747.04731,59047
1639476000000,2021-12-14 10:00:00,CHZ/USDT,0.26706,0.27162,0.26698,0.27113,7821548,2108558.92873,10104
1639472400000,2021-12-14 09:00:00,CHZ/USDT,0.27195,0.27239,0.26676,0.26710,6718427,1812166.66667,8690
1639468800000,2021-12-14 08:00:00,CHZ/USDT,0.26811,0.27228,0.26798,0.27198,8123867,2192288.92313,10024
1639465200000,2021-12-14 07:00:00,CHZ/USDT,0.26514,0.26877,0.26490,0.26824,7017824,1871626.12504,8861
1639461600000,2021-12-14 06:00:00,CHZ/USDT,0.26452,0.26717,0.26046,0.26514,12758380,3360232.92857,13486
1639458000000,2021-12-14 05:00:00,CHZ/USDT,0.26670,0.26939,0.26410,0.26448,7397464,1974177.66660,8351
1639454400000,2021-12-14 04:00:00,CHZ/USDT,0.26804,0.26941,0.26529,0.26669,7030871,1882271.59662,8290
1639450800000,2021-12-14 03:00:00,CHZ/USDT,0.26952,0.27033,0.26601,0.26805,7068194,1894845.21635,9554
1639447200000,2021-12-14 02:00:00,CHZ/USDT,0.26894,0.26975,0.26572,0.26952,6350663,1701832.23439,8373
1639443600000,2021-12-14 01:00:00,CHZ/USDT,0.27120,0.27155,0.26633,0.26892,7688116,2065434.85721,8315
1639440000000,2021-12-14 00:00:00,CHZ/USDT,0.27034,0.27304,0.26704,0.27125,10680412,2883113.72151,12423
1639436400000,2021-12-13 23:00:00,CHZ/USDT,0.27346,0.27571,0.27007,0.27042,8461745,2309849.68301,10999
1639432800000,2021-12-13 22:00:00,CHZ/USDT,0.27078,0.27453,0.26995,0.27353,8024344,2188833.20649,10119
1639429200000,2021-12-13 21:00:00,CHZ/USDT,0.27002,0.27182,0.26774,0.27078,9944942,2684789.14071,12953
1639425600000,2021-12-13 20:00:00,CHZ/USDT,0.27102,0.27329,0.26711,0.26999,14685269,3971284.25514,18377
1639422000000,2021-12-13 19:00:00,CHZ/USDT,0.27596,0.27601,0.26484,0.27097,31432142,8459601.32112,34685
1639418400000,2021-12-13 18:00:00,CHZ/USDT,0.27706,0.27823,0.27427,0.27600,7239981,2001025.85766,7413
1639414800000,2021-12-13 17:00:00,CHZ/USDT,0.27648,0.28256,0.27603,0.27709,16769131,4676605.84809,16258
1639411200000,2021-12-13 16:00:00,CHZ/USDT,0.27395,0.27724,0.27145,0.27653,22917101,6296466.64093,21821
1639407600000,2021-12-13 15:00:00,CHZ/USDT,0.28140,0.28140,0.27147,0.27392,22759481,6281699.00736,24027
1639404000000,2021-12-13 14:00:00,CHZ/USDT,0.28717,0.28726,0.27845,0.28142,18187292,5128073.58932,18842
1639400400000,2021-12-13 13:00:00,CHZ/USDT,0.28818,0.28818,0.28401,0.28722,8754783,2509050.51954,9525
1639396800000,2021-12-13 12:00:00,CHZ/USDT,0.28953,0.29098,0.28697,0.28810,7661987,2216266.11319,9091
1639393200000,2021-12-13 11:00:00,CHZ/USDT,0.28821,0.28976,0.28694,0.28953,6146502,1774588.99004,6789
1639389600000,2021-12-13 10:00:00,CHZ/USDT,0.28872,0.28972,0.28583,0.28821,7506153,2160768.14496,8922
1639386000000,2021-12-13 09:00:00,CHZ/USDT,0.28986,0.29006,0.28686,0.28862,6354551,1832743.88621,6738
1639382400000,2021-12-13 08:00:00,CHZ/USDT,0.28769,0.29091,0.28487,0.28984,12906314,3723727.55289,13274
1639378800000,2021-12-13 07:00:00,CHZ/USDT,0.29226,0.29349,0.28612,0.28748,19512985,5631262.15916,17155
1639375200000,2021-12-13 06:00:00,CHZ/USDT,0.29872,0.29872,0.29205,0.29240,7794494,2298153.66853,8779
1639371600000,2021-12-13 05:00:00,CHZ/USDT,0.29717,0.29903,0.29560,0.29878,5801340,1726494.84222,6503
1639368000000,2021-12-13 04:00:00,CHZ/USDT,0.29646,0.29763,0.29533,0.29719,4429977,1312831.27659,6863
1639364400000,2021-12-13 03:00:00,CHZ/USDT,0.29620,0.29817,0.29518,0.29645,4350359,1290685.54229,6474
1639360800000,2021-12-13 02:00:00,CHZ/USDT,0.29486,0.29775,0.29459,0.29618,7199519,2133583.06534,8824
1639357200000,2021-12-13 01:00:00,CHZ/USDT,0.30376,0.30384,0.29455,0.29481,13836824,4137200.20842,15412
1639353600000,2021-12-13 00:00:00,CHZ/USDT,0.30338,0.31067,0.30306,0.30368,14245079,4373667.37488,17873
1639350000000,2021-12-12 23:00:00,CHZ/USDT,0.30540,0.30632,0.30250,0.30329,5995422,1825076.25850,6350
1639346400000,2021-12-12 22:00:00,CHZ/USDT,0.30514,0.30589,0.30414,0.30535,3877245,1181799.97821,4346
1639342800000,2021-12-12 21:00:00,CHZ/USDT,0.30730,0.30737,0.30423,0.30511,4979045,1523198.96668,6060
1639339200000,2021-12-12 20:00:00,CHZ/USDT,0.30529,0.30850,0.30507,0.30730,6378248,1959858.77777,6761
1639335600000,2021-12-12 19:00:00,CHZ/USDT,0.30674,0.30740,0.30427,0.30527,5364012,1641365.77587,6640
1639332000000,2021-12-12 18:00:00,CHZ/USDT,0.30518,0.30867,0.30505,0.30673,10722263,3294582.01055,13214
1639328400000,2021-12-12 17:00:00,CHZ/USDT,0.30047,0.30645,0.29969,0.30509,15506406,4712055.96095,16120
1639324800000,2021-12-12 16:00:00,CHZ/USDT,0.29934,0.30057,0.29710,0.30048,5971489,1784929.98453,7129
1639321200000,2021-12-12 15:00:00,CHZ/USDT,0.30109,0.30149,0.29801,0.29941,5248101,1572753.77841,6295
1639317600000,2021-12-12 14:00:00,CHZ/USDT,0.30096,0.30236,0.29949,0.30108,5909036,1779313.64173,7229
1639314000000,2021-12-12 13:00:00,CHZ/USDT,0.30082,0.30197,0.29993,0.30092,6257976,1882575.55234,8033
1639310400000,2021-12-12 12:00:00,CHZ/USDT,0.29865,0.30300,0.29863,0.30077,9649120,2901109.68146,12201
1639306800000,2021-12-12 11:00:00,CHZ/USDT,0.29664,0.30146,0.29564,0.29869,10183875,3044406.71406,11256
1639303200000,2021-12-12 10:00:00,CHZ/USDT,0.29428,0.29694,0.29187,0.29660,7309275,2152260.36073,9544
1639299600000,2021-12-12 09:00:00,CHZ/USDT,0.29748,0.30018,0.29362,0.29428,10021362,2975515.36969,10946
1639296000000,2021-12-12 08:00:00,CHZ/USDT,0.29786,0.30177,0.29719,0.29764,15145670,4541967.47140,15132
1639292400000,2021-12-12 07:00:00,CHZ/USDT,0.29671,0.29880,0.29587,0.29787,3580255,1064433.32355,5559
1639288800000,2021-12-12 06:00:00,CHZ/USDT,0.29455,0.29740,0.29426,0.29672,3043214,901206.91123,5523
1639285200000,2021-12-12 05:00:00,CHZ/USDT,0.29419,0.29609,0.29387,0.29455,3391464,1001034.63532,6241
1639281600000,2021-12-12 04:00:00,CHZ/USDT,0.29735,0.29779,0.29309,0.29420,4921103,1455957.94033,7486
1639278000000,2021-12-12 03:00:00,CHZ/USDT,0.29578,0.29776,0.29521,0.29732,2978536,882855.25710,4529
1639274400000,2021-12-12 02:00:00,CHZ/USDT,0.29625,0.29751,0.29508,0.29572,3027856,897047.26087,4349
1639270800000,2021-12-12 01:00:00,CHZ/USDT,0.29706,0.29904,0.29538,0.29624,5206865,1547273.51478,6610
1639267200000,2021-12-12 00:00:00,CHZ/USDT,0.29749,0.29849,0.29565,0.29709,6082703,1806580.88497,8468
1639263600000,2021-12-11 23:00:00,CHZ/USDT,0.29368,0.29789,0.29366,0.29751,6578233,1948457.14051,7996
1639260000000,2021-12-11 22:00:00,CHZ/USDT,0.29363,0.29527,0.29298,0.29368,3779153,1111675.76547,5286
1639256400000,2021-12-11 21:00:00,CHZ/USDT,0.29325,0.29431,0.29106,0.29367,4347532,1271945.06551,6608
1639252800000,2021-12-11 20:00:00,CHZ/USDT,0.29153,0.29440,0.29121,0.29323,5846493,1711383.13201,7281
1639249200000,2021-12-11 19:00:00,CHZ/USDT,0.29498,0.29552,0.29100,0.29166,5306602,1557077.47023,6653
1639245600000,2021-12-11 18:00:00,CHZ/USDT,0.29535,0.29610,0.29418,0.29495,4289154,1266223.78902,6035
1639242000000,2021-12-11 17:00:00,CHZ/USDT,0.29624,0.29689,0.29406,0.29525,6502653,1922695.68528,7519
1639238400000,2021-12-11 16:00:00,CHZ/USDT,0.29475,0.29824,0.29387,0.29619,11342066,3363285.35678,13160
1639234800000,2021-12-11 15:00:00,CHZ/USDT,0.29253,0.29500,0.29226,0.29467,6357441,1865555.92355,7730
1639231200000,2021-12-11 14:00:00,CHZ/USDT,0.29197,0.29295,0.29032,0.29252,6154407,1796001.98874,8202
1639227600000,2021-12-11 13:00:00,CHZ/USDT,0.29401,0.29558,0.29068,0.29202,8552134,2507125.97432,9025
1639224000000,2021-12-11 12:00:00,CHZ/USDT,0.29311,0.29518,0.29230,0.29406,6805971,2001380.71245,5982
1639220400000,2021-12-11 11:00:00,CHZ/USDT,0.29448,0.29466,0.29188,0.29324,5553466,1629495.35397,6397
1639216800000,2021-12-11 10:00:00,CHZ/USDT,0.29490,0.29563,0.29341,0.29448,5737714,1690864.90671,6810
1639213200000,2021-12-11 09:00:00,CHZ/USDT,0.29409,0.29555,0.29192,0.29482,6821313,2003531.69201,7624
1639209600000,2021-12-11 08:00:00,CHZ/USDT,0.29072,0.29948,0.28881,0.29402,16732128,4932762.43327,16515
1639206000000,2021-12-11 07:00:00,CHZ/USDT,0.28737,0.29217,0.28699,0.29070,7533102,2182702.91740,8951
1639202400000,2021-12-11 06:00:00,CHZ/USDT,0.28934,0.29340,0.28687,0.28737,7729749,2239991.44713,9672
1639198800000,2021-12-11 05:00:00,CHZ/USDT,0.29031,0.29208,0.28843,0.28933,5636131,1635457.55372,6321
1639195200000,2021-12-11 04:00:00,CHZ/USDT,0.28924,0.29091,0.28791,0.29030,5087021,1471970.72770,6455
1639191600000,2021-12-11 03:00:00,CHZ/USDT,0.28880,0.29200,0.28816,0.28923,7276962,2113013.40565,9615
1639188000000,2021-12-11 02:00:00,CHZ/USDT,0.28667,0.28906,0.28616,0.28881,4979702,1432712.42085,6308
1639184400000,2021-12-11 01:00:00,CHZ/USDT,0.28477,0.29024,0.28422,0.28656,8463944,2434677.27958,9501
1639180800000,2021-12-11 00:00:00,CHZ/USDT,0.28331,0.29048,0.27914,0.28482,21972681,6249727.36925,25157
1639177200000,2021-12-10 23:00:00,CHZ/USDT,0.28968,0.29233,0.28222,0.28312,17049676,4896637.10392,18694
1639173600000,2021-12-10 22:00:00,CHZ/USDT,0.29285,0.29421,0.28901,0.28961,5889204,1717069.81030,7450
1639170000000,2021-12-10 21:00:00,CHZ/USDT,0.29785,0.29808,0.29230,0.29292,7376470,2179482.23782,8172
1639166400000,2021-12-10 20:00:00,CHZ/USDT,0.29580,0.29823,0.29565,0.29784,5672950,1684436.61753,7574
1639162800000,2021-12-10 19:00:00,CHZ/USDT,0.29393,0.29729,0.29274,0.29587,5140253,1517332.27719,7564
1639159200000,2021-12-10 18:00:00,CHZ/USDT,0.29326,0.29694,0.29244,0.29397,8052103,2374449.44768,10185
1639155600000,2021-12-10 17:00:00,CHZ/USDT,0.29142,0.29438,0.29027,0.29319,6582740,1924997.58114,8688
1639152000000,2021-12-10 16:00:00,CHZ/USDT,0.29585,0.29597,0.28958,0.29142,13159709,3843784.62536,16767
1639148400000,2021-12-10 15:00:00,CHZ/USDT,0.29796,0.30186,0.29378,0.29585,14241538,4251404.19847,16503
1639144800000,2021-12-10 14:00:00,CHZ/USDT,0.30840,0.30949,0.29634,0.29802,16179147,4897141.92426,17451
1639141200000,2021-12-10 13:00:00,CHZ/USDT,0.30299,0.30967,0.29957,0.30832,17085286,5216997.47392,18170
1639137600000,2021-12-10 12:00:00,CHZ/USDT,0.30132,0.30417,0.30078,0.30299,8510789,2574751.85891,11111
1639134000000,2021-12-10 11:00:00,CHZ/USDT,0.29769,0.30197,0.29685,0.30132,9365203,2808764.64098,10985
1639130400000,2021-12-10 10:00:00,CHZ/USDT,0.29751,0.30160,0.29641,0.29769,14312363,4275618.52336,12886
1639126800000,2021-12-10 09:00:00,CHZ/USDT,0.29501,0.29862,0.29223,0.29753,9535543,2816996.65735,10839
1639123200000,2021-12-10 08:00:00,CHZ/USDT,0.29137,0.29625,0.29050,0.29517,9928857,2914348.11575,12152
1639119600000,2021-12-10 07:00:00,CHZ/USDT,0.29369,0.29533,0.28790,0.29135,23649047,6904902.38824,23921
1639116000000,2021-12-10 06:00:00,CHZ/USDT,0.30085,0.30241,0.29328,0.29376,12173886,3629614.65222,12364
1639112400000,2021-12-10 05:00:00,CHZ/USDT,0.30159,0.30367,0.29830,0.30085,6897072,2075063.58417,9278
1639108800000,2021-12-10 04:00:00,CHZ/USDT,0.29952,0.30423,0.29714,0.30158,9355780,2816965.22648,10287
1639105200000,2021-12-10 03:00:00,CHZ/USDT,0.30234,0.30264,0.29772,0.29953,6914657,2071548.65044,7619
1639101600000,2021-12-10 02:00:00,CHZ/USDT,0.30171,0.30359,0.29922,0.30227,7598316,2293482.01722,8787
1639098000000,2021-12-10 01:00:00,CHZ/USDT,0.30130,0.30415,0.29894,0.30172,7455681,2250385.23136,10309
1639094400000,2021-12-10 00:00:00,CHZ/USDT,0.29646,0.30702,0.29630,0.30117,14585247,4400387.98803,19101
1639090800000,2021-12-09 23:00:00,CHZ/USDT,0.30244,0.30394,0.29600,0.29650,7759985,2334326.42334,10653
1639087200000,2021-12-09 22:00:00,CHZ/USDT,0.30244,0.30645,0.30020,0.30244,6652583,2020586.54784,8857
1639083600000,2021-12-09 21:00:00,CHZ/USDT,0.30003,0.30397,0.29891,0.30244,9070397,2736895.06125,10357
1639080000000,2021-12-09 20:00:00,CHZ/USDT,0.29994,0.30148,0.29651,0.30011,10988237,3284491.70927,13677
1639076400000,2021-12-09 19:00:00,CHZ/USDT,0.30021,0.30285,0.29908,0.29989,11192002,3365863.99320,13270
1639072800000,2021-12-09 18:00:00,CHZ/USDT,0.30667,0.31009,0.29789,0.30014,22154632,6711566.68097,25270
1639069200000,2021-12-09 17:00:00,CHZ/USDT,0.31109,0.31325,0.30600,0.30671,7969270,2473859.89309,10706
1639065600000,2021-12-09 16:00:00,CHZ/USDT,0.31126,0.31383,0.30925,0.31106,8198431,2552304.44267,12377
1639062000000,2021-12-09 15:00:00,CHZ/USDT,0.30937,0.31393,0.30654,0.31107,16806993,5212230.67990,19356
1639058400000,2021-12-09 14:00:00,CHZ/USDT,0.31952,0.32007,0.30732,0.30945,19876991,6195260.46928,24166
1639054800000,2021-12-09 13:00:00,CHZ/USDT,0.32145,0.32280,0.31626,0.31939,12689116,4055453.46994,16243
1639051200000,2021-12-09 12:00:00,CHZ/USDT,0.31667,0.32716,0.31366,0.32141,33549381,10776168.55314,28293
1639047600000,2021-12-09 11:00:00,CHZ/USDT,0.31738,0.31915,0.31492,0.31665,7370355,2335823.34610,10135
1639044000000,2021-12-09 10:00:00,CHZ/USDT,0.31430,0.31915,0.31205,0.31738,13581893,4279644.22109,15149
1639040400000,2021-12-09 09:00:00,CHZ/USDT,0.31938,0.31940,0.31155,0.31431,14568718,4579926.72692,16065
1639036800000,2021-12-09 08:00:00,CHZ/USDT,0.32056,0.32056,0.31517,0.31940,9652703,3068649.61989,11407
1639033200000,2021-12-09 07:00:00,CHZ/USDT,0.32130,0.32228,0.31483,0.32062,16297870,5183320.43436,15474
1639029600000,2021-12-09 06:00:00,CHZ/USDT,0.32315,0.32472,0.31940,0.32124,5121169,1648729.83132,6517
1639026000000,2021-12-09 05:00:00,CHZ/USDT,0.32419,0.32494,0.32203,0.32318,3329313,1076818.83073,6004
1639022400000,2021-12-09 04:00:00,CHZ/USDT,0.31920,0.32639,0.31865,0.32421,6713364,2167610.77696,9430
1639018800000,2021-12-09 03:00:00,CHZ/USDT,0.32121,0.32370,0.31826,0.31921,5607976,1798331.98531,9003
1639015200000,2021-12-09 02:00:00,CHZ/USDT,0.32664,0.32778,0.31805,0.32107,13737838,4412810.80627,17078
1639011600000,2021-12-09 01:00:00,CHZ/USDT,0.33162,0.33240,0.32599,0.32654,5394205,1777608.81711,9004
1639008000000,2021-12-09 00:00:00,CHZ/USDT,0.32973,0.33516,0.32827,0.33166,14749478,4893332.98133,21099
1639004400000,2021-12-08 23:00:00,CHZ/USDT,0.32450,0.33058,0.32449,0.32971,6357501,2082413.38177,9407
1639000800000,2021-12-08 22:00:00,CHZ/USDT,0.32665,0.32916,0.32294,0.32450,6578433,2144618.20847,8038
1638997200000,2021-12-08 21:00:00,CHZ/USDT,0.32684,0.32835,0.32521,0.32665,6495392,2123144.91580,8598
1638993600000,2021-12-08 20:00:00,CHZ/USDT,0.32621,0.32792,0.32447,0.32687,8156762,2660964.05981,10233
1638990000000,2021-12-08 19:00:00,CHZ/USDT,0.32596,0.32708,0.32434,0.32621,6953739,2265303.33780,11117
1638986400000,2021-12-08 18:00:00,CHZ/USDT,0.32411,0.32806,0.32263,0.32596,7682296,2502820.95159,12359
1638982800000,2021-12-08 17:00:00,CHZ/USDT,0.32590,0.32969,0.32270,0.32408,10440689,3403713.65185,13459
1638979200000,2021-12-08 16:00:00,CHZ/USDT,0.32532,0.32926,0.32076,0.32590,18442613,5975405.00630,20742
1638975600000,2021-12-08 15:00:00,CHZ/USDT,0.32170,0.33383,0.32129,0.32532,36597801,11992953.48532,33812
1638972000000,2021-12-08 14:00:00,CHZ/USDT,0.31200,0.32386,0.31052,0.32171,18610182,5927536.70947,22329
1638968400000,2021-12-08 13:00:00,CHZ/USDT,0.31408,0.31632,0.31112,0.31218,11131834,3493759.86939,13525
1638964800000,2021-12-08 12:00:00,CHZ/USDT,0.30776,0.31590,0.30486,0.31407,18613501,5784756.95536,19553
1638961200000,2021-12-08 11:00:00,CHZ/USDT,0.30490,0.31018,0.30174,0.30781,22059641,6764867.27781,24076
1638957600000,2021-12-08 10:00:00,CHZ/USDT,0.31922,0.32209,0.30390,0.30501,25112629,7814074.85358,24604
1638954000000,2021-12-08 09:00:00,CHZ/USDT,0.32240,0.32382,0.31788,0.31926,7179306,2303057.61463,10188
1638950400000,2021-12-08 08:00:00,CHZ/USDT,0.32148,0.32461,0.31929,0.32240,6912357,2223461.40475,9719
1638946800000,2021-12-08 07:00:00,CHZ/USDT,0.32270,0.32339,0.31971,0.32154,5434048,1744372.85849,8206
1638943200000,2021-12-08 06:00:00,CHZ/USDT,0.31887,0.32319,0.31879,0.32272,6401579,2058567.94563,9620
1638939600000,2021-12-08 05:00:00,CHZ/USDT,0.31818,0.32513,0.31630,0.31883,11447503,3673151.25191,13020
1638936000000,2021-12-08 04:00:00,CHZ/USDT,0.31228,0.32000,0.31222,0.31810,6857646,2175569.50647,10364
1638932400000,2021-12-08 03:00:00,CHZ/USDT,0.31704,0.32063,0.31137,0.31225,7326972,2321479.39671,10319
1638928800000,2021-12-08 02:00:00,CHZ/USDT,0.31909,0.32166,0.31662,0.31698,5177492,1654205.90300,8593
1638925200000,2021-12-08 01:00:00,CHZ/USDT,0.32152,0.32311,0.31724,0.31902,6304665,2019208.75309,9421
1638921600000,2021-12-08 00:00:00,CHZ/USDT,0.31748,0.32151,0.31327,0.32151,8925862,2829332.97680,12522
1638918000000,2021-12-07 23:00:00,CHZ/USDT,0.31400,0.31955,0.31268,0.31743,7594783,2404390.58658,9527
1638914400000,2021-12-07 22:00:00,CHZ/USDT,0.31711,0.31876,0.31255,0.31393,10054081,3174839.77334,11375
1638910800000,2021-12-07 21:00:00,CHZ/USDT,0.31601,0.32098,0.31533,0.31706,12196402,3887071.98776,15495
1638907200000,2021-12-07 20:00:00,CHZ/USDT,0.32301,0.32337,0.31235,0.31597,21693582,6865192.23702,25169
1638903600000,2021-12-07 19:00:00,CHZ/USDT,0.32425,0.32555,0.31940,0.32279,11398368,3680395.54502,15336
1638900000000,2021-12-07 18:00:00,CHZ/USDT,0.32628,0.32722,0.32271,0.32425,8910824,2892706.20547,12608
1638896400000,2021-12-07 17:00:00,CHZ/USDT,0.32703,0.32787,0.32104,0.32629,10943356,3555673.35965,16573
1638892800000,2021-12-07 16:00:00,CHZ/USDT,0.33394,0.33494,0.32293,0.32703,14859874,4885543.09130,18198
1638889200000,2021-12-07 15:00:00,CHZ/USDT,0.33479,0.33782,0.33307,0.33385,15155904,5083594.45401,16196
1638885600000,2021-12-07 14:00:00,CHZ/USDT,0.32779,0.33530,0.32644,0.33474,13127620,4354139.88490,15355
1638882000000,2021-12-07 13:00:00,CHZ/USDT,0.32496,0.32953,0.32487,0.32779,10599230,3471237.36228,14031
1638878400000,2021-12-07 12:00:00,CHZ/USDT,0.33655,0.33722,0.31919,0.32502,27334368,8929162.14460,31640
1638874800000,2021-12-07 11:00:00,CHZ/USDT,0.33612,0.33944,0.33437,0.33655,8651279,2912652.38474,12792
1638871200000,2021-12-07 10:00:00,CHZ/USDT,0.33492,0.33699,0.33299,0.33610,6191562,2072447.57723,10027
1638867600000,2021-12-07 09:00:00,CHZ/USDT,0.33845,0.34037,0.33394,0.33491,12095302,4074647.16138,16232
1638864000000,2021-12-07 08:00:00,CHZ/USDT,0.33821,0.33898,0.33435,0.33849,12551134,4223033.22022,16884
1638860400000,2021-12-07 07:00:00,CHZ/USDT,0.33058,0.34041,0.33023,0.33816,12718228,4254856.07369,17830
1638856800000,2021-12-07 06:00:00,CHZ/USDT,0.32722,0.33114,0.32707,0.33058,6282405,2065887.39704,9459
1638853200000,2021-12-07 05:00:00,CHZ/USDT,0.32550,0.32823,0.32537,0.32706,6120518,2001058.93533,8105
1638849600000,2021-12-07 04:00:00,CHZ/USDT,0.32800,0.32967,0.32351,0.32548,9279814,3032324.39438,10679
1638846000000,2021-12-07 03:00:00,CHZ/USDT,0.32739,0.32954,0.32599,0.32806,9990233,3270712.39178,14975
1638842400000,2021-12-07 02:00:00,CHZ/USDT,0.33157,0.33468,0.32696,0.32739,12255021,4053518.23127,17472
1638838800000,2021-12-07 01:00:00,CHZ/USDT,0.32849,0.33860,0.32516,0.33154,30114434,10039322.51785,36156
1638835200000,2021-12-07 00:00:00,CHZ/USDT,0.32029,0.32964,0.31857,0.32850,14102184,4555217.60603,19554
1638831600000,2021-12-06 23:00:00,CHZ/USDT,0.32232,0.32385,0.31863,0.32031,12589867,4042459.93537,13708
1638828000000,2021-12-06 22:00:00,CHZ/USDT,0.31590,0.32297,0.31577,0.32239,17633746,5645240.41060,20978
1638824400000,2021-12-06 21:00:00,CHZ/USDT,0.30432,0.31813,0.30415,0.31588,16236431,5063307.16191,20008
1638820800000,2021-12-06 20:00:00,CHZ/USDT,0.30714,0.30923,0.30332,0.30430,9678505,2967175.44336,12260
1638817200000,2021-12-06 19:00:00,CHZ/USDT,0.30459,0.31020,0.30459,0.30714,11659283,3589386.02697,14696
1638813600000,2021-12-06 18:00:00,CHZ/USDT,0.30297,0.30564,0.30044,0.30449,10351651,3136316.77650,11941
1638810000000,2021-12-06 17:00:00,CHZ/USDT,0.30821,0.30925,0.30237,0.30298,12664351,3871088.23982,13890
1638806400000,2021-12-06 16:00:00,CHZ/USDT,0.30479,0.30935,0.30240,0.30802,18884157,5775441.87215,23080
1638802800000,2021-12-06 15:00:00,CHZ/USDT,0.29448,0.30518,0.29122,0.30473,17691054,5281840.53440,20894
1638799200000,2021-12-06 14:00:00,CHZ/USDT,0.29736,0.29879,0.28991,0.29448,21584078,6352471.03531,21703
1638795600000,2021-12-06 13:00:00,CHZ/USDT,0.29703,0.30163,0.29218,0.29725,17242227,5126928.47290,19050
1638792000000,2021-12-06 12:00:00,CHZ/USDT,0.29399,0.30037,0.29010,0.29717,25922404,7657298.71017,24400
1638788400000,2021-12-06 11:00:00,CHZ/USDT,0.28571,0.29509,0.27918,0.29400,32886952,9420096.74341,32348
1638784800000,2021-12-06 10:00:00,CHZ/USDT,0.28693,0.29122,0.28231,0.28572,23686612,6790650.42275,21141
1638781200000,2021-12-06 09:00:00,CHZ/USDT,0.29913,0.30159,0.28424,0.28692,38772021,11299970.03307,34907
1638777600000,2021-12-06 08:00:00,CHZ/USDT,0.29435,0.30399,0.29205,0.29919,46137826,13748269.27842,41269
1638774000000,2021-12-06 07:00:00,CHZ/USDT,0.29523,0.29979,0.28816,0.29436,24569711,7224158.28007,27080
1638770400000,2021-12-06 06:00:00,CHZ/USDT,0.30071,0.30503,0.29422,0.29526,11414202,3419219.98648,15827
1638766800000,2021-12-06 05:00:00,CHZ/USDT,0.30717,0.30868,0.30071,0.30072,7160044,2182549.79858,11265
1638763200000,2021-12-06 04:00:00,CHZ/USDT,0.30516,0.31043,0.30414,0.30708,8208676,2524663.61803,12663
1638759600000,2021-12-06 03:00:00,CHZ/USDT,0.30342,0.30680,0.30257,0.30520,9772107,2974771.07222,13216
1638756000000,2021-12-06 02:00:00,CHZ/USDT,0.30378,0.30713,0.30254,0.30342,11822610,3603020.67586,15710
1638752400000,2021-12-06 01:00:00,CHZ/USDT,0.30037,0.30576,0.29786,0.30377,17402168,5256668.43530,19949
1638748800000,2021-12-06 00:00:00,CHZ/USDT,0.31816,0.31837,0.29630,0.30037,31458124,9540477.55620,33797
1638745200000,2021-12-05 23:00:00,CHZ/USDT,0.31909,0.32144,0.31279,0.31812,15218656,4821999.17365,19056
1638741600000,2021-12-05 22:00:00,CHZ/USDT,0.31614,0.31984,0.31008,0.31909,13690287,4324553.33659,14181
1638738000000,2021-12-05 21:00:00,CHZ/USDT,0.31370,0.31764,0.30603,0.31599,22295844,6964329.46322,21546
1638734400000,2021-12-05 20:00:00,CHZ/USDT,0.31405,0.31786,0.30900,0.31367,14817922,4649690.49417,15884
1638730800000,2021-12-05 19:00:00,CHZ/USDT,0.31453,0.31577,0.30767,0.31419,22966542,7143924.38176,21855
1638727200000,2021-12-05 18:00:00,CHZ/USDT,0.31951,0.31988,0.31425,0.31455,14290704,4532630.15410,14068
1638723600000,2021-12-05 17:00:00,CHZ/USDT,0.31274,0.32147,0.30974,0.31951,26161399,8279513.66100,23566
1638720000000,2021-12-05 16:00:00,CHZ/USDT,0.30880,0.31703,0.30765,0.31269,52592251,16460893.38433,40173
1638716400000,2021-12-05 15:00:00,CHZ/USDT,0.32533,0.32795,0.30137,0.30859,65970219,20582864.27507,58922
1638712800000,2021-12-05 14:00:00,CHZ/USDT,0.33748,0.33840,0.32353,0.32539,40599703,13364021.51671,36159
1638709200000,2021-12-05 13:00:00,CHZ/USDT,0.33954,0.34175,0.33339,0.33751,31538049,10633208.30856,28606
1638705600000,2021-12-05 12:00:00,CHZ/USDT,0.33470,0.35568,0.33224,0.33961,64986394,22509307.50844,64852
1638702000000,2021-12-05 11:00:00,CHZ/USDT,0.32582,0.33567,0.32488,0.33473,27292541,9025940.61860,23372
