https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCUR,Volume USDT
1643328000,2022-01-28 00:00:00,XCUR/USDT,1.885,1.99,1.81,1.96,104478.36454488,197734.33272215974
1643241600,2022-01-27 00:00:00,XCUR/USDT,1.879,2.976,1.78,1.884,401545.05269013,827382.0388677791
1643155200,2022-01-26 00:00:00,XCUR/USDT,1.858,2.225,1.817,1.87,294256.28747472,585146.94687119366
1643068800,2022-01-25 00:00:00,XCUR/USDT,1.777,1.996,1.736,1.858,192020.37201886,355409.78035371286
1642982400,2022-01-24 00:00:00,XCUR/USDT,2.105,2.105,1.556,1.775,322156.34771423,575095.48249527659
1642896000,2022-01-23 00:00:00,XCUR/USDT,2.133,2.291,1.973,2.097,188293.30198515,403780.13818181181
1642809600,2022-01-22 00:00:00,XCUR/USDT,2.117,2.2,2.114,2.133,353889.09665867,751623.08649719411
1642723200,2022-01-21 00:00:00,XCUR/USDT,2.461,2.494,1.909,2.115,528584.49146554,1197961.15010924816
1642636800,2022-01-20 00:00:00,XCUR/USDT,2.326,2.659,2.29,2.461,576373.37910928,1410329.14502244819
1642550400,2022-01-19 00:00:00,XCUR/USDT,2.17,2.446,1.948,2.335,408067.28419126,909903.85866720201
1642464000,2022-01-18 00:00:00,XCUR/USDT,2.016,2.399,2.016,2.169,290435.94592929,628896.26716980879
1642377600,2022-01-17 00:00:00,XCUR/USDT,2.122,2.164,1.957,2.025,213571.4933185,437551.93151853692
1642291200,2022-01-16 00:00:00,XCUR/USDT,2.43,2.438,2.086,2.116,274277.15351899,619120.58192402546
1642204800,2022-01-15 00:00:00,XCUR/USDT,1.993,2.61,1.993,2.434,319806.46524523,741934.32779272123
1642118400,2022-01-14 00:00:00,XCUR/USDT,1.973,2.198,1.878,1.993,288449.99929108,584354.79810626797
1642032000,2022-01-13 00:00:00,XCUR/USDT,2.057,2.35,1.95,1.972,403149.79836044,840227.47227066298
1641945600,2022-01-12 00:00:00,XCUR/USDT,1.772,2.39,1.725,2.058,582645.86362983,1223761.99144926749
1641859200,2022-01-11 00:00:00,XCUR/USDT,1.474,1.912,1.429,1.772,292508.04378561,475507.43325130758
1641772800,2022-01-10 00:00:00,XCUR/USDT,1.638,1.646,1.322,1.476,218196.70249661,324637.84969120609
1641686400,2022-01-09 00:00:00,XCUR/USDT,1.562,1.899,1.51,1.638,171339.56802072,279098.97788348467
1641600000,2022-01-08 00:00:00,XCUR/USDT,1.553,1.701,1.424,1.562,162250.85559079,251561.53463644237
1641513600,2022-01-07 00:00:00,XCUR/USDT,1.774,1.822,1.51,1.563,248758.30055215,410773.24533068
1641427200,2022-01-06 00:00:00,XCUR/USDT,1.925,1.997,1.71,1.766,220757.46158231,400413.57364604276
1641340800,2022-01-05 00:00:00,XCUR/USDT,2.106,2.203,1.9,1.925,180033.88631737,369951.7215705559
1641254400,2022-01-04 00:00:00,XCUR/USDT,2.142,2.28,2.01,2.109,149756.28913826,318095.30478222722
1641168000,2022-01-03 00:00:00,XCUR/USDT,2.185,2.369,2.05,2.131,173525.54850207,368463.46511815387
1641081600,2022-01-02 00:00:00,XCUR/USDT,2.031,2.286,2.005,2.192,163874.35161399,352151.1110005347
1640995200,2022-01-01 00:00:00,XCUR/USDT,2.125,2.166,1.94,2.03,146578.62782577,302001.5976625337
1640908800,2021-12-31 00:00:00,XCUR/USDT,2.177,2.292,2.033,2.113,131428.18405411,282444.30429453663
1640822400,2021-12-30 00:00:00,XCUR/USDT,2.168,2.375,2.143,2.175,167056.4562283,373999.99868289284
1640736000,2021-12-29 00:00:00,XCUR/USDT,2.309,2.41,2.101,2.168,180889.02456588,407561.30262865723
1640649600,2021-12-28 00:00:00,XCUR/USDT,2.599,2.608,2.179,2.31,260524.98266161,612307.86392591164
