https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GRT,Volume EUR
1660726800,2022-08-17 09:00:00,GRT/EUR,0.12765,0.12765,0.12765,0.12765,0.00000000,0.0
1660723200,2022-08-17 08:00:00,GRT/EUR,0.12765,0.12765,0.12765,0.12765,9186.04553130,1172.5987120704451
1660719600,2022-08-17 07:00:00,GRT/EUR,0.12798,0.12798,0.12744,0.12744,23389.28823158,2980.7308922325556
1660716000,2022-08-17 06:00:00,GRT/EUR,0.13190,0.13190,0.13190,0.13190,2327.19676824,306.957253730856
1660712400,2022-08-17 05:00:00,GRT/EUR,0.12942,0.12942,0.12942,0.12942,0.00000000,0.0
1660708800,2022-08-17 04:00:00,GRT/EUR,0.12942,0.12942,0.12942,0.12942,0.00000000,0.0
1660705200,2022-08-17 03:00:00,GRT/EUR,0.12942,0.12942,0.12942,0.12942,0.00000000,0.0
1660701600,2022-08-17 02:00:00,GRT/EUR,0.12942,0.12942,0.12942,0.12942,0.00000000,0.0
1660698000,2022-08-17 01:00:00,GRT/EUR,0.12942,0.12942,0.12942,0.12942,256.72722000,33.2256368124
1660694400,2022-08-17 00:00:00,GRT/EUR,0.12930,0.12930,0.12930,0.12930,0.00000000,0.0
1660690800,2022-08-16 23:00:00,GRT/EUR,0.12930,0.12930,0.12930,0.12930,0.00000000,0.0
1660687200,2022-08-16 22:00:00,GRT/EUR,0.12930,0.12930,0.12930,0.12930,0.00000000,0.0
1660683600,2022-08-16 21:00:00,GRT/EUR,0.12930,0.12930,0.12930,0.12930,325.00000000,42.0225
1660680000,2022-08-16 20:00:00,GRT/EUR,0.12858,0.12910,0.12858,0.12897,4619.18240000,595.735954128
1660676400,2022-08-16 19:00:00,GRT/EUR,0.12852,0.12856,0.12852,0.12856,429.63487000,55.2338588872
1660672800,2022-08-16 18:00:00,GRT/EUR,0.12928,0.12928,0.12928,0.12928,1000.00000000,129.28
1660669200,2022-08-16 17:00:00,GRT/EUR,0.12876,0.12877,0.12876,0.12877,2000.00000000,257.53999999999996
1660665600,2022-08-16 16:00:00,GRT/EUR,0.12938,0.12959,0.12700,0.12700,44024.26300501,5591.08140163627
1660662000,2022-08-16 15:00:00,GRT/EUR,0.12815,0.12912,0.12815,0.12911,3348.80581374,432.3643186119714
1660658400,2022-08-16 14:00:00,GRT/EUR,0.12901,0.12901,0.12805,0.12805,1853.33450850,237.319483813425
1660654800,2022-08-16 13:00:00,GRT/EUR,0.12960,0.12960,0.12908,0.12955,24682.38248331,3197.6026507128104
1660651200,2022-08-16 12:00:00,GRT/EUR,0.13054,0.13054,0.13030,0.13030,7898.61437262,1029.189452752386
1660647600,2022-08-16 11:00:00,GRT/EUR,0.13089,0.13089,0.13089,0.13089,225.00000000,29.45025
1660644000,2022-08-16 10:00:00,GRT/EUR,0.13129,0.13148,0.13060,0.13060,55302.85035909,7222.552256897154
1660640400,2022-08-16 09:00:00,GRT/EUR,0.13052,0.13081,0.13052,0.13081,1237.02841000,161.81568631209998
1660636800,2022-08-16 08:00:00,GRT/EUR,0.12943,0.12983,0.12942,0.12983,12624.59377453,1639.05100974723
1660633200,2022-08-16 07:00:00,GRT/EUR,0.12952,0.12984,0.12920,0.12984,19920.12439060,2586.4289508755046
1660629600,2022-08-16 06:00:00,GRT/EUR,0.12786,0.12894,0.12786,0.12894,12296.09569482,1585.4585788900908
1660626000,2022-08-16 05:00:00,GRT/EUR,0.12918,0.12918,0.12722,0.12762,13467.65752717,1718.7424536174356
1660622400,2022-08-16 04:00:00,GRT/EUR,0.13190,0.13190,0.13190,0.13190,473.71958000,62.483612601999994
1660618800,2022-08-16 03:00:00,GRT/EUR,0.12982,0.13030,0.12771,0.13030,7064.52373960,920.50744326988
1660615200,2022-08-16 02:00:00,GRT/EUR,0.13381,0.13381,0.13381,0.13381,0.00000000,0.0
1660611600,2022-08-16 01:00:00,GRT/EUR,0.13317,0.13381,0.13296,0.13381,18594.48765711,2488.1283933978893
1660608000,2022-08-16 00:00:00,GRT/EUR,0.13267,0.13267,0.13267,0.13267,3000.00000000,398.01000000000005
1660604400,2022-08-15 23:00:00,GRT/EUR,0.12999,0.12999,0.12967,0.12967,17843.24754446,2313.7339090901282
1660600800,2022-08-15 22:00:00,GRT/EUR,0.13193,0.13312,0.13193,0.13193,23952.39899946,3160.0399999987576
1660597200,2022-08-15 21:00:00,GRT/EUR,0.13256,0.13256,0.13255,0.13255,5252.03020387,696.1566035229686
1660593600,2022-08-15 20:00:00,GRT/EUR,0.13200,0.13200,0.13200,0.13200,1265.94651141,167.10493950612002
1660590000,2022-08-15 19:00:00,GRT/EUR,0.13185,0.13185,0.13185,0.13185,612.08206232,80.70301991689199
1660586400,2022-08-15 18:00:00,GRT/EUR,0.13300,0.13302,0.13272,0.13272,1842.97440492,244.59956302098243
1660582800,2022-08-15 17:00:00,GRT/EUR,0.13358,0.13380,0.13358,0.13380,9785.40858490,1309.28766865962
1660579200,2022-08-15 16:00:00,GRT/EUR,0.13337,0.13337,0.13278,0.13278,10511.78780149,1395.7551842818423
1660575600,2022-08-15 15:00:00,GRT/EUR,0.13270,0.13283,0.13232,0.13283,1576.75513148,209.4403841144884
1660572000,2022-08-15 14:00:00,GRT/EUR,0.13315,0.13328,0.13274,0.13274,25670.63405508,3407.5199644713193
1660568400,2022-08-15 13:00:00,GRT/EUR,0.13242,0.13242,0.13242,0.13242,515.65378000,68.2828735476
1660564800,2022-08-15 12:00:00,GRT/EUR,0.13348,0.13348,0.13329,0.13329,2077.47200287,276.90624326254226
1660561200,2022-08-15 11:00:00,GRT/EUR,0.13290,0.13291,0.13233,0.13233,2498.16157671,330.58172144603435
1660557600,2022-08-15 10:00:00,GRT/EUR,0.13315,0.13315,0.13185,0.13185,10032.26565962,1322.7542272208968
1660554000,2022-08-15 09:00:00,GRT/EUR,0.13239,0.13254,0.13239,0.13254,52067.40968072,6901.014479082628
1660550400,2022-08-15 08:00:00,GRT/EUR,0.13101,0.13330,0.13022,0.13318,15044.61869883,2003.6423183101792
1660546800,2022-08-15 07:00:00,GRT/EUR,0.13393,0.13393,0.13235,0.13279,20621.09005952,2738.2745490036605
1660543200,2022-08-15 06:00:00,GRT/EUR,0.13460,0.13460,0.13306,0.13306,9434.57055819,1255.3639584727616
1660539600,2022-08-15 05:00:00,GRT/EUR,0.14077,0.14077,0.14077,0.14077,0.00000000,0.0
1660536000,2022-08-15 04:00:00,GRT/EUR,0.14077,0.14077,0.14077,0.14077,0.00000000,0.0
1660532400,2022-08-15 03:00:00,GRT/EUR,0.14077,0.14077,0.14077,0.14077,1374.19289855,193.4451343288835
1660528800,2022-08-15 02:00:00,GRT/EUR,0.13992,0.14089,0.13992,0.14089,2954.60281010,416.273989914989
1660525200,2022-08-15 01:00:00,GRT/EUR,0.13696,0.13696,0.13696,0.13696,0.00000000,0.0
1660521600,2022-08-15 00:00:00,GRT/EUR,0.13696,0.13696,0.13696,0.13696,0.00000000,0.0
1660518000,2022-08-14 23:00:00,GRT/EUR,0.13696,0.13696,0.13696,0.13696,0.00000000,0.0
1660514400,2022-08-14 22:00:00,GRT/EUR,0.13522,0.13696,0.13522,0.13696,3965.92857000,543.1735769472
1660510800,2022-08-14 21:00:00,GRT/EUR,0.13675,0.13675,0.13675,0.13675,192.58203000,26.335592602500004
1660507200,2022-08-14 20:00:00,GRT/EUR,0.13701,0.13701,0.13645,0.13647,3768.36529273,514.2688114988631
1660503600,2022-08-14 19:00:00,GRT/EUR,0.13588,0.13687,0.13588,0.13687,13410.98346641,1835.5613070475365
1660500000,2022-08-14 18:00:00,GRT/EUR,0.13566,0.13566,0.13566,0.13566,181.56729000,24.631418561400004
1660496400,2022-08-14 17:00:00,GRT/EUR,0.13554,0.13609,0.13454,0.13546,29976.63463301,4060.6349273875344
1660492800,2022-08-14 16:00:00,GRT/EUR,0.13961,0.13962,0.13961,0.13962,3826.14853387,534.2068582989293
1660489200,2022-08-14 15:00:00,GRT/EUR,0.13928,0.13947,0.13928,0.13947,3994.42637903,557.1026470833142
1660485600,2022-08-14 14:00:00,GRT/EUR,0.14050,0.14050,0.14050,0.14050,0.00000000,0.0
1660482000,2022-08-14 13:00:00,GRT/EUR,0.14166,0.14166,0.14050,0.14050,530.46223118,74.52994348079001
1660478400,2022-08-14 12:00:00,GRT/EUR,0.14503,0.14503,0.14503,0.14503,0.00000000,0.0
1660474800,2022-08-14 11:00:00,GRT/EUR,0.14469,0.14503,0.14469,0.14503,1572.67307961,228.0847767358383
1660471200,2022-08-14 10:00:00,GRT/EUR,0.14503,0.14503,0.14503,0.14503,0.00000000,0.0
1660467600,2022-08-14 09:00:00,GRT/EUR,0.14536,0.14557,0.14490,0.14503,4661.86799309,676.1107150378426
1660464000,2022-08-14 08:00:00,GRT/EUR,0.14444,0.14444,0.14371,0.14371,10075.00000000,1447.87825
1660460400,2022-08-14 07:00:00,GRT/EUR,0.14547,0.14547,0.14547,0.14547,500.00000000,72.735
1660456800,2022-08-14 06:00:00,GRT/EUR,0.14414,0.14414,0.14414,0.14414,208.75086000,30.089348960399995
1660453200,2022-08-14 05:00:00,GRT/EUR,0.14352,0.14352,0.14352,0.14352,863.44741833,123.92197347872161
1660449600,2022-08-14 04:00:00,GRT/EUR,0.14389,0.14389,0.14296,0.14296,4173.48985810,596.642110113976
1660446000,2022-08-14 03:00:00,GRT/EUR,0.14067,0.14067,0.14067,0.14067,0.00000000,0.0
1660442400,2022-08-14 02:00:00,GRT/EUR,0.14067,0.14067,0.14067,0.14067,0.00000000,0.0
1660438800,2022-08-14 01:00:00,GRT/EUR,0.14067,0.14067,0.14067,0.14067,0.00000000,0.0
1660435200,2022-08-14 00:00:00,GRT/EUR,0.14067,0.14067,0.14067,0.14067,0.00000000,0.0
1660431600,2022-08-13 23:00:00,GRT/EUR,0.14067,0.14067,0.14067,0.14067,3536.73448496,497.51243999932313
1660428000,2022-08-13 22:00:00,GRT/EUR,0.14015,0.14015,0.14015,0.14015,7121.65181938,998.099502486107
1660424400,2022-08-13 21:00:00,GRT/EUR,0.14085,0.14088,0.14085,0.14088,4896.85202370,689.868513098856
1660420800,2022-08-13 20:00:00,GRT/EUR,0.14009,0.14009,0.14009,0.14009,1033.04793117,144.7196846776053
1660417200,2022-08-13 19:00:00,GRT/EUR,0.14000,0.14037,0.14000,0.14037,856.90098742,120.28319160414539
1660413600,2022-08-13 18:00:00,GRT/EUR,0.14014,0.14014,0.14014,0.14014,3414.60259304,478.5224073886256
1660410000,2022-08-13 17:00:00,GRT/EUR,0.14190,0.14190,0.14190,0.14190,4358.11803042,618.4169485165979
1660406400,2022-08-13 16:00:00,GRT/EUR,0.14185,0.14185,0.14185,0.14185,0.00000000,0.0
1660402800,2022-08-13 15:00:00,GRT/EUR,0.14185,0.14185,0.14185,0.14185,300.00000000,42.555
1660399200,2022-08-13 14:00:00,GRT/EUR,0.14017,0.14017,0.14017,0.14017,0.00000000,0.0
1660395600,2022-08-13 13:00:00,GRT/EUR,0.13972,0.14017,0.13972,0.14017,1322.18335283,185.3304405661811
1660392000,2022-08-13 12:00:00,GRT/EUR,0.13918,0.13918,0.13907,0.13907,457.51623000,63.6267821061
1660388400,2022-08-13 11:00:00,GRT/EUR,0.13947,0.13947,0.13894,0.13894,1421.22036805,197.464357936867
1660384800,2022-08-13 10:00:00,GRT/EUR,0.13946,0.13946,0.13946,0.13946,1322.42963557,184.4260369765922
1660381200,2022-08-13 09:00:00,GRT/EUR,0.13935,0.14030,0.13935,0.14030,2928.69479345,410.895879521035
1660377600,2022-08-13 08:00:00,GRT/EUR,0.14029,0.14029,0.13987,0.13994,11718.93215916,1639.9473663528506
1660374000,2022-08-13 07:00:00,GRT/EUR,0.14214,0.14219,0.14214,0.14219,8795.64300525,1250.6524789164976
1660370400,2022-08-13 06:00:00,GRT/EUR,0.14401,0.14473,0.14341,0.14341,4326.44167639,620.4550008110899
1660366800,2022-08-13 05:00:00,GRT/EUR,0.14459,0.14459,0.14306,0.14374,507.69530058,72.9761225053692
1660363200,2022-08-13 04:00:00,GRT/EUR,0.14528,0.14528,0.14528,0.14528,0.00000000,0.0
1660359600,2022-08-13 03:00:00,GRT/EUR,0.14532,0.14532,0.14525,0.14528,9186.04553130,1334.548694787264
1660356000,2022-08-13 02:00:00,GRT/EUR,0.14368,0.14632,0.14362,0.14617,39034.21688546,5705.631482147688
1660352400,2022-08-13 01:00:00,GRT/EUR,0.14372,0.14515,0.14372,0.14515,4426.06861652,642.4438596878781
1660348800,2022-08-13 00:00:00,GRT/EUR,0.14198,0.14198,0.14198,0.14198,0.00000000,0.0
1660345200,2022-08-12 23:00:00,GRT/EUR,0.14096,0.14199,0.14096,0.14198,5805.89238284,824.3206005156233
1660341600,2022-08-12 22:00:00,GRT/EUR,0.13892,0.13892,0.13892,0.13892,0.00000000,0.0
1660338000,2022-08-12 21:00:00,GRT/EUR,0.13903,0.13903,0.13892,0.13892,5589.03825810,776.429194815252
1660334400,2022-08-12 20:00:00,GRT/EUR,0.13941,0.13972,0.13932,0.13972,5167.03313954,721.9378702565289
1660330800,2022-08-12 19:00:00,GRT/EUR,0.14025,0.14025,0.14025,0.14025,0.00000000,0.0
1660327200,2022-08-12 18:00:00,GRT/EUR,0.14025,0.14025,0.14025,0.14025,1757.54189590,246.49525089997505
1660323600,2022-08-12 17:00:00,GRT/EUR,0.13948,0.13948,0.13948,0.13948,210.00000000,29.290799999999997
1660320000,2022-08-12 16:00:00,GRT/EUR,0.13953,0.14034,0.13930,0.14034,8755.37772041,1228.7297092823394
1660316400,2022-08-12 15:00:00,GRT/EUR,0.13936,0.14033,0.13936,0.14033,1405.18896385,197.1901672970705
1660312800,2022-08-12 14:00:00,GRT/EUR,0.13770,0.13770,0.13770,0.13770,714.75457662,98.42170520057398
1660309200,2022-08-12 13:00:00,GRT/EUR,0.13711,0.13711,0.13711,0.13711,678.01207000,92.9622349177
1660305600,2022-08-12 12:00:00,GRT/EUR,0.13468,0.13619,0.13468,0.13619,11106.66521978,1512.6167362818383
1660302000,2022-08-12 11:00:00,GRT/EUR,0.13634,0.13634,0.13582,0.13582,2323.79395590,315.61769509033803
1660298400,2022-08-12 10:00:00,GRT/EUR,0.13701,0.13701,0.13701,0.13701,316.25553000,43.330170165300004
1660294800,2022-08-12 09:00:00,GRT/EUR,0.13951,0.13951,0.13951,0.13951,0.00000000,0.0
1660291200,2022-08-12 08:00:00,GRT/EUR,0.13906,0.13951,0.13906,0.13951,2838.03476073,395.9342294694423
1660287600,2022-08-12 07:00:00,GRT/EUR,0.13912,0.13953,0.13912,0.13953,2850.07470272,397.67092327052154
1660284000,2022-08-12 06:00:00,GRT/EUR,0.13980,0.13980,0.13804,0.13804,4122.00627108,569.0017456598832
1660280400,2022-08-12 05:00:00,GRT/EUR,0.14127,0.14127,0.14127,0.14127,0.00000000,0.0
1660276800,2022-08-12 04:00:00,GRT/EUR,0.14127,0.14127,0.14127,0.14127,0.00000000,0.0
1660273200,2022-08-12 03:00:00,GRT/EUR,0.14195,0.14195,0.14127,0.14127,1848.81298000,261.1818096846
1660269600,2022-08-12 02:00:00,GRT/EUR,0.13925,0.13925,0.13925,0.13925,0.00000000,0.0
1660266000,2022-08-12 01:00:00,GRT/EUR,0.13925,0.13925,0.13925,0.13925,500.00000000,69.625
1660262400,2022-08-12 00:00:00,GRT/EUR,0.13783,0.13783,0.13783,0.13783,0.00000000,0.0
1660258800,2022-08-11 23:00:00,GRT/EUR,0.13783,0.13783,0.13783,0.13783,0.00000000,0.0
1660255200,2022-08-11 22:00:00,GRT/EUR,0.13783,0.13783,0.13783,0.13783,210.00000000,28.944300000000002
1660251600,2022-08-11 21:00:00,GRT/EUR,0.13849,0.13901,0.13820,0.13820,13933.51300385,1925.6114971320696
1660248000,2022-08-11 20:00:00,GRT/EUR,0.13812,0.13812,0.13812,0.13812,350.00000000,48.342
1660244400,2022-08-11 19:00:00,GRT/EUR,0.13854,0.13854,0.13854,0.13854,0.00000000,0.0
1660240800,2022-08-11 18:00:00,GRT/EUR,0.13854,0.13854,0.13854,0.13854,0.00000000,0.0
1660237200,2022-08-11 17:00:00,GRT/EUR,0.13781,0.13854,0.13781,0.13854,787.22298000,109.0618716492
1660233600,2022-08-11 16:00:00,GRT/EUR,0.13707,0.13707,0.13707,0.13707,344.81418253,47.263679999387094
1660230000,2022-08-11 15:00:00,GRT/EUR,0.13809,0.13838,0.13746,0.13746,956.35884000,131.4610861464
1660226400,2022-08-11 14:00:00,GRT/EUR,0.14038,0.14038,0.13737,0.13847,18021.41886532,2495.4258702808606
1660222800,2022-08-11 13:00:00,GRT/EUR,0.14075,0.14075,0.13915,0.13915,6151.85331386,856.0303886236189
1660219200,2022-08-11 12:00:00,GRT/EUR,0.14016,0.14016,0.14016,0.14016,0.00000000,0.0
1660215600,2022-08-11 11:00:00,GRT/EUR,0.14021,0.14026,0.13966,0.14016,14976.48747019,2099.1044838218304
1660212000,2022-08-11 10:00:00,GRT/EUR,0.13952,0.13981,0.13900,0.13981,1138.64624634,159.1941317007954
1660208400,2022-08-11 09:00:00,GRT/EUR,0.13951,0.13964,0.13948,0.13964,21643.38577776,3022.282390006406
1660204800,2022-08-11 08:00:00,GRT/EUR,0.13834,0.13834,0.13834,0.13834,494.49154394,68.40796018865959
1660201200,2022-08-11 07:00:00,GRT/EUR,0.14179,0.14186,0.13897,0.13897,5674.31389888,788.5594025273537
1660197600,2022-08-11 06:00:00,GRT/EUR,0.14267,0.14267,0.14200,0.14200,6972.81009111,990.13903293762
1660194000,2022-08-11 05:00:00,GRT/EUR,0.14383,0.14434,0.14383,0.14434,26831.08747866,3872.7991666697844
1660190400,2022-08-11 04:00:00,GRT/EUR,0.14200,0.14200,0.14200,0.14200,0.00000000,0.0
1660186800,2022-08-11 03:00:00,GRT/EUR,0.14200,0.14200,0.14200,0.14200,33932.71641018,4818.445730245559
1660183200,2022-08-11 02:00:00,GRT/EUR,0.14049,0.14049,0.14049,0.14049,500.00000000,70.245
1660179600,2022-08-11 01:00:00,GRT/EUR,0.14246,0.14246,0.14228,0.14228,5424.50838949,771.7990536566372
1660176000,2022-08-11 00:00:00,GRT/EUR,0.14119,0.14119,0.14119,0.14119,0.00000000,0.0
1660172400,2022-08-10 23:00:00,GRT/EUR,0.14119,0.14119,0.14119,0.14119,4508.31510000,636.529008969
1660168800,2022-08-10 22:00:00,GRT/EUR,0.14100,0.14100,0.14100,0.14100,957.79420314,135.04898264274
1660165200,2022-08-10 21:00:00,GRT/EUR,0.13883,0.13883,0.13883,0.13883,0.00000000,0.0
1660161600,2022-08-10 20:00:00,GRT/EUR,0.13974,0.13974,0.13879,0.13883,6587.82511678,914.5877609625675
1660158000,2022-08-10 19:00:00,GRT/EUR,0.13848,0.13848,0.13848,0.13848,9484.74071065,1313.446893610812
1660154400,2022-08-10 18:00:00,GRT/EUR,0.13795,0.13795,0.13795,0.13795,3244.04465386,447.51595999998693
1660150800,2022-08-10 17:00:00,GRT/EUR,0.13727,0.13847,0.13727,0.13847,31402.67090556,4348.327840292894
1660147200,2022-08-10 16:00:00,GRT/EUR,0.13830,0.13830,0.13747,0.13763,4359.05749304,599.9370827670951
1660143600,2022-08-10 15:00:00,GRT/EUR,0.13897,0.13898,0.13816,0.13816,14461.03628150,1997.9367726520402
1660140000,2022-08-10 14:00:00,GRT/EUR,0.13898,0.13898,0.13868,0.13868,35221.45269493,4884.511059732892
1660136400,2022-08-10 13:00:00,GRT/EUR,0.13966,0.13966,0.13966,0.13966,7862.21781898,1098.0373405987468
1660132800,2022-08-10 12:00:00,GRT/EUR,0.14131,0.14131,0.14131,0.14131,2055.95754015,290.5273599985965
1660129200,2022-08-10 11:00:00,GRT/EUR,0.13481,0.13547,0.13481,0.13547,9970.05238300,1350.64299632501
1660125600,2022-08-10 10:00:00,GRT/EUR,0.13530,0.13530,0.13501,0.13501,4530.78936631,611.7018723455132
1660122000,2022-08-10 09:00:00,GRT/EUR,0.13478,0.13489,0.13478,0.13489,7941.34786977,1071.2084141532755
1660118400,2022-08-10 08:00:00,GRT/EUR,0.13306,0.13499,0.13306,0.13499,13496.43438860,1821.883678117114
1660114800,2022-08-10 07:00:00,GRT/EUR,0.13317,0.13345,0.13317,0.13345,13921.61237315,1857.8391711968675
1660111200,2022-08-10 06:00:00,GRT/EUR,0.13421,0.13421,0.13391,0.13394,5217.69264661,698.8577530869435
1660107600,2022-08-10 05:00:00,GRT/EUR,0.13708,0.13708,0.13592,0.13592,1378.13228539,187.31574023020883
1660104000,2022-08-10 04:00:00,GRT/EUR,0.13496,0.13496,0.13496,0.13496,0.00000000,0.0
1660100400,2022-08-10 03:00:00,GRT/EUR,0.13450,0.13496,0.13447,0.13496,4464.41891811,602.5179771881255
1660096800,2022-08-10 02:00:00,GRT/EUR,0.13334,0.13334,0.13257,0.13257,10255.77723073,1359.608387477876
1660093200,2022-08-10 01:00:00,GRT/EUR,0.13671,0.13671,0.13665,0.13665,3465.88371185,473.61300922430246
1660089600,2022-08-10 00:00:00,GRT/EUR,0.13901,0.13901,0.13901,0.13901,0.00000000,0.0
1660086000,2022-08-09 23:00:00,GRT/EUR,0.13901,0.13901,0.13901,0.13901,0.00000000,0.0
1660082400,2022-08-09 22:00:00,GRT/EUR,0.13779,0.13907,0.13779,0.13901,14759.71264671,2051.7476550191573
1660078800,2022-08-09 21:00:00,GRT/EUR,0.13967,0.13985,0.13898,0.13898,19656.56338888,2731.869179786542
1660075200,2022-08-09 20:00:00,GRT/EUR,0.13863,0.13863,0.13863,0.13863,0.00000000,0.0
1660071600,2022-08-09 19:00:00,GRT/EUR,0.13775,0.13863,0.13775,0.13863,3000.84750592,416.0074897456896
1660068000,2022-08-09 18:00:00,GRT/EUR,0.14180,0.14180,0.13771,0.13828,17770.48085429,2457.3020925312208
1660064400,2022-08-09 17:00:00,GRT/EUR,0.13855,0.13855,0.13770,0.13770,1092.00000000,150.36839999999998
1660060800,2022-08-09 16:00:00,GRT/EUR,0.13604,0.13702,0.13604,0.13702,9555.74854130,1309.3286651289259
1660057200,2022-08-09 15:00:00,GRT/EUR,0.13476,0.13502,0.13434,0.13434,3500.69523300,470.2833976012199
1660053600,2022-08-09 14:00:00,GRT/EUR,0.13500,0.13506,0.13340,0.13480,22773.70554634,3069.895507646632
1660050000,2022-08-09 13:00:00,GRT/EUR,0.13983,0.14019,0.13922,0.13922,1479.59178250,205.98876795965
1660046400,2022-08-09 12:00:00,GRT/EUR,0.14041,0.14041,0.14006,0.14006,1045.22774591,146.3945980921546
1660042800,2022-08-09 11:00:00,GRT/EUR,0.14018,0.14083,0.13998,0.13998,10919.34947739,1528.4905398450521
1660039200,2022-08-09 10:00:00,GRT/EUR,0.13734,0.14001,0.13734,0.13958,1794.65502071,250.4979477907018
1660035600,2022-08-09 09:00:00,GRT/EUR,0.13736,0.13736,0.13685,0.13726,2913.27045091,399.8755020919066
1660032000,2022-08-09 08:00:00,GRT/EUR,0.14000,0.14014,0.13901,0.13901,19554.40485665,2718.2578191229163
1660028400,2022-08-09 07:00:00,GRT/EUR,0.14285,0.14285,0.14088,0.14110,45262.37775590,6386.521501357491
1660024800,2022-08-09 06:00:00,GRT/EUR,0.14313,0.14322,0.14300,0.14300,4925.19928098,704.30349718014
1660021200,2022-08-09 05:00:00,GRT/EUR,0.14620,0.14620,0.14595,0.14595,1364.69390807,199.17707588281647
1660017600,2022-08-09 04:00:00,GRT/EUR,0.14899,0.14960,0.14707,0.14707,6181.40785256,909.0996528759993
1660014000,2022-08-09 03:00:00,GRT/EUR,0.14633,0.18000,0.14633,0.14767,45773.96201226,6759.440970350434
1660010400,2022-08-09 02:00:00,GRT/EUR,0.14593,0.14593,0.14593,0.14593,0.00000000,0.0
1660006800,2022-08-09 01:00:00,GRT/EUR,0.14593,0.14593,0.14593,0.14593,0.00000000,0.0
1660003200,2022-08-09 00:00:00,GRT/EUR,0.14579,0.14626,0.14443,0.14593,3640.32618591,531.2328003098463
1659999600,2022-08-08 23:00:00,GRT/EUR,0.14627,0.14627,0.14627,0.14627,0.00000000,0.0
1659996000,2022-08-08 22:00:00,GRT/EUR,0.14576,0.14627,0.14575,0.14627,10744.00118143,1571.525052807766
1659992400,2022-08-08 21:00:00,GRT/EUR,0.14400,0.14594,0.14400,0.14594,1698.00267000,247.80650965979999
1659988800,2022-08-08 20:00:00,GRT/EUR,0.14510,0.14532,0.14510,0.14532,22887.11812729,3325.956006257783
1659985200,2022-08-08 19:00:00,GRT/EUR,0.14515,0.14520,0.14487,0.14487,3566.67308911,516.7039304193657
1659981600,2022-08-08 18:00:00,GRT/EUR,0.14371,0.14548,0.14366,0.14457,14713.94032138,2127.1943522619067
1659978000,2022-08-08 17:00:00,GRT/EUR,0.14651,0.14672,0.14374,0.14374,60709.85577958,8726.434669756829
1659974400,2022-08-08 16:00:00,GRT/EUR,0.14781,0.14828,0.14614,0.14766,52933.44549614,7816.1525619600325
1659970800,2022-08-08 15:00:00,GRT/EUR,0.14894,0.14941,0.14628,0.14628,43114.30826199,6306.761012563898
1659967200,2022-08-08 14:00:00,GRT/EUR,0.14987,0.14989,0.14868,0.14868,5013.56283209,745.4165218751411
1659963600,2022-08-08 13:00:00,GRT/EUR,0.15154,0.15236,0.14947,0.14997,80535.71657114,12077.941414173865
1659960000,2022-08-08 12:00:00,GRT/EUR,0.15309,0.15401,0.15173,0.15401,17341.06957105,2670.6981246374107
1659956400,2022-08-08 11:00:00,GRT/EUR,0.15410,0.15441,0.15159,0.15431,9515.29145939,1468.304625098471
1659952800,2022-08-08 10:00:00,GRT/EUR,0.14473,0.15401,0.14473,0.15040,98186.48318457,14767.247070959327
1659949200,2022-08-08 09:00:00,GRT/EUR,0.14178,0.14269,0.14117,0.14146,6386.22937461,903.3960073323307
1659945600,2022-08-08 08:00:00,GRT/EUR,0.13971,0.14385,0.13971,0.13990,163735.87216548,22906.64851595065
1659942000,2022-08-08 07:00:00,GRT/EUR,0.13523,0.14000,0.13523,0.14000,71663.20841504,10032.849178105602
1659938400,2022-08-08 06:00:00,GRT/EUR,0.13271,0.13400,0.13271,0.13400,1254.94670814,168.16285889076002
1659934800,2022-08-08 05:00:00,GRT/EUR,0.13166,0.13301,0.13166,0.13189,11566.32070961,1525.482038390463
1659931200,2022-08-08 04:00:00,GRT/EUR,0.13024,0.13038,0.13011,0.13038,10084.90519070,1314.8699387634658
1659927600,2022-08-08 03:00:00,GRT/EUR,0.12933,0.12933,0.12933,0.12933,3725.00000000,481.75425
1659924000,2022-08-08 02:00:00,GRT/EUR,0.12798,0.12798,0.12798,0.12798,7153.52566994,915.5082152389213
1659920400,2022-08-08 01:00:00,GRT/EUR,0.12638,0.12638,0.12638,0.12638,13175.58845305,1665.130868696459
1659916800,2022-08-08 00:00:00,GRT/EUR,0.12585,0.12585,0.12585,0.12585,0.00000000,0.0
1659913200,2022-08-07 23:00:00,GRT/EUR,0.12585,0.12585,0.12585,0.12585,1559.80168494,196.301042049699
1659909600,2022-08-07 22:00:00,GRT/EUR,0.12695,0.12719,0.12651,0.12651,5775.08905179,730.6065159419529
1659906000,2022-08-07 21:00:00,GRT/EUR,0.12855,0.12855,0.12855,0.12855,0.00000000,0.0
1659902400,2022-08-07 20:00:00,GRT/EUR,0.12780,0.12858,0.12780,0.12855,8617.87578851,1107.8279326129605
1659898800,2022-08-07 19:00:00,GRT/EUR,0.12616,0.12616,0.12616,0.12616,1577.40155358,199.0049799996528
1659895200,2022-08-07 18:00:00,GRT/EUR,0.12591,0.12591,0.12572,0.12572,2154.74820871,270.89494479902123
1659891600,2022-08-07 17:00:00,GRT/EUR,0.12576,0.12576,0.12576,0.12576,899.69157551,113.1452125361376
