https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AR,Volume USDT
1642118400,2022-01-14 00:00:00,AR/USDT,49.552,51.382,48.502,50.252,19343.06872246,968677.20451804938
1642032000,2022-01-13 00:00:00,AR/USDT,52.095,54.372,49.308,49.514,40420.06506319,2109864.39089051719
1641945600,2022-01-12 00:00:00,AR/USDT,48.271,53.197,48.114,52.088,44975.06225121,2295073.73236287028
1641859200,2022-01-11 00:00:00,AR/USDT,46.46,48.717,44.659,48.213,25527.43888791,1194239.05622085475
1641772800,2022-01-10 00:00:00,AR/USDT,50.248,52.769,43.594,46.252,25558.67959701,1217273.35157320739
1641686400,2022-01-09 00:00:00,AR/USDT,47.551,52.165,46.94,50.337,30379.56237728,1513760.69024447716
1641600000,2022-01-08 00:00:00,AR/USDT,49.571,51.682,45.165,47.499,29180.7782131,1418944.0000442106
1641513600,2022-01-07 00:00:00,AR/USDT,55.309,55.502,48,49.568,38572.55296917,1949101.12374214131
1641427200,2022-01-06 00:00:00,AR/USDT,56.201,57.135,52.803,55.309,35087.92695305,1941401.70167676403
1641340800,2022-01-05 00:00:00,AR/USDT,62.637,65.328,52.347,56.27,48159.88756027,2866524.7884904547
1641254400,2022-01-04 00:00:00,AR/USDT,59.798,68.8,58.921,62.637,56827.18132616,3669996.21448331929
1641168000,2022-01-03 00:00:00,AR/USDT,60.124,61.278,57.004,59.819,22583.92236658,1336760.91446547005
1641081600,2022-01-02 00:00:00,AR/USDT,66.121,66.157,59.87,60.192,21773.47604004,1351755.57270657699
1640995200,2022-01-01 00:00:00,AR/USDT,58.898,68.732,58.887,66.115,29143.04117184,1862649.3249945822
1640908800,2021-12-31 00:00:00,AR/USDT,58.107,63.915,56.317,59.072,38038.45988681,2309572.19166432637
1640822400,2021-12-30 00:00:00,AR/USDT,54.775,58.421,52.268,58.129,20820.30375547,1159874.83339197849
1640736000,2021-12-29 00:00:00,AR/USDT,53.34,58.768,53,54.759,38527.1931917,2156022.37244826894
1640649600,2021-12-28 00:00:00,AR/USDT,59.868,59.87,53.084,53.346,38092.40189158,2159727.7105943544
