https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume USDT
1644192000,2022-02-07 00:00:00,UOS/USDT,1.19817,1.3594,1.169,1.30024,3460602.43475906,4383323.1208225219507
1644105600,2022-02-06 00:00:00,UOS/USDT,1.13957,1.2,1.13244,1.19701,1720650.46411161,1995718.4385114024806
1644019200,2022-02-05 00:00:00,UOS/USDT,1.17248,1.19572,1.12507,1.13809,1750490.4230725,2024899.8118291164525
1643932800,2022-02-04 00:00:00,UOS/USDT,1.08657,1.18986,1.038,1.17201,2866315.86541248,3156696.7930055592602
1643846400,2022-02-03 00:00:00,UOS/USDT,1.04339,1.08986,0.98001,1.08984,1673639.68461869,1731443.1717978307598
1643760000,2022-02-02 00:00:00,UOS/USDT,1.14883,1.15278,1.032,1.04227,2640144.28147256,2900876.4089853990096
1643673600,2022-02-01 00:00:00,UOS/USDT,1.09197,1.16699,1.08245,1.14752,1912359.44612954,2142230.0102933496503
1643587200,2022-01-31 00:00:00,UOS/USDT,1.07618,1.09803,1.01,1.09026,2006150.11816809,2104372.5950369689457
1643500800,2022-01-30 00:00:00,UOS/USDT,1.04785,1.13598,1.03447,1.07756,2454005.13603284,2666580.6805265380692
1643414400,2022-01-29 00:00:00,UOS/USDT,1.04553,1.0741,1.002,1.0479,1383992.53883699,1443479.7474281339602
1643328000,2022-01-28 00:00:00,UOS/USDT,0.99692,1.06998,0.94983,1.04422,1648825.40233309,1655901.5566315586439
1643241600,2022-01-27 00:00:00,UOS/USDT,1.02999,1.09008,0.95407,0.99692,2422650.0089609,2440393.8159538304761
1643155200,2022-01-26 00:00:00,UOS/USDT,0.9994,1.10999,0.97707,1.02828,4931544.46289429,5195656.7507901934885
1643068800,2022-01-25 00:00:00,UOS/USDT,0.88329,1.03802,0.85275,0.99943,3754344.76193504,3597830.3582267979175
1642982400,2022-01-24 00:00:00,UOS/USDT,0.90224,0.94896,0.78147,0.8826,3373546.37798451,2878145.0896447966604
1642896000,2022-01-23 00:00:00,UOS/USDT,0.80696,0.95,0.80404,0.90224,2509834.07245623,2196767.429915259458
1642809600,2022-01-22 00:00:00,UOS/USDT,0.91712,0.92856,0.75,0.80696,4636611.88191615,3841153.724206590695
1642723200,2022-01-21 00:00:00,UOS/USDT,1.13556,1.14928,0.88,0.91734,6399728.35920733,6422917.9475563625859
1642636800,2022-01-20 00:00:00,UOS/USDT,1.16998,1.276,1.13,1.13132,2038684.41255253,2445276.6688733305157
1642550400,2022-01-19 00:00:00,UOS/USDT,1.2362,1.26435,1.15,1.16932,1513362.78185342,1805726.7431630762156
1642464000,2022-01-18 00:00:00,UOS/USDT,1.22796,1.27029,1.14444,1.23604,1908659.20638768,2299970.7669790063052
1642377600,2022-01-17 00:00:00,UOS/USDT,1.31242,1.32299,1.20002,1.2267,1295966.40072603,1627101.487811117401
1642291200,2022-01-16 00:00:00,UOS/USDT,1.35666,1.37186,1.27848,1.31,997248.28239143,1316948.431665669742
1642204800,2022-01-15 00:00:00,UOS/USDT,1.30023,1.3873,1.265,1.35277,876691.76909099,1165446.4824078660846
1642118400,2022-01-14 00:00:00,UOS/USDT,1.29547,1.34,1.265,1.29875,1081418.76132758,1407943.223062479981
1642032000,2022-01-13 00:00:00,UOS/USDT,1.35215,1.43299,1.27512,1.29591,1722671.81672366,2344823.474994475594
1641945600,2022-01-12 00:00:00,UOS/USDT,1.23852,1.455,1.22673,1.35215,2880606.35906571,3937092.525666128911
1641859200,2022-01-11 00:00:00,UOS/USDT,1.13249,1.24224,1.09,1.23651,1935676.7605912,2250468.8121962486285
1641772800,2022-01-10 00:00:00,UOS/USDT,1.253,1.25712,1.06,1.13191,3239517.05456145,3700831.3019298107656
1641686400,2022-01-09 00:00:00,UOS/USDT,1.19956,1.328,1.18,1.25031,1630773.42959611,2017122.9767714318278
1641600000,2022-01-08 00:00:00,UOS/USDT,1.26533,1.368,1.17084,1.19978,2005043.27429244,2534891.1404846644935
1641513600,2022-01-07 00:00:00,UOS/USDT,1.4075,1.45296,1.25,1.26224,2436181.61161399,3223552.6708804994031
1641427200,2022-01-06 00:00:00,UOS/USDT,1.36358,1.42998,1.2684,1.4075,3484250.15584045,4683602.5080785472794
1641340800,2022-01-05 00:00:00,UOS/USDT,1.46028,1.46794,1.32,1.36012,2831467.58579273,3967009.9630467567293
1641254400,2022-01-04 00:00:00,UOS/USDT,1.54062,1.542,1.41406,1.46019,2015051.62035747,2956682.1717909228439
1641168000,2022-01-03 00:00:00,UOS/USDT,1.5552,1.57883,1.48,1.53937,1240948.23214682,1907592.09983242978
1641081600,2022-01-02 00:00:00,UOS/USDT,1.5792,1.625,1.51401,1.5552,1151342.98987334,1800520.1131076540285
1640995200,2022-01-01 00:00:00,UOS/USDT,1.56661,1.64,1.50172,1.57868,1365104.85786755,2148262.0539117547881
1640908800,2021-12-31 00:00:00,UOS/USDT,1.49023,1.6608,1.48191,1.56661,2097117.93489006,3291359.6036275021832
1640822400,2021-12-30 00:00:00,UOS/USDT,1.54293,1.57338,1.45,1.48452,2558133.78900074,3832138.2555085672223
1640736000,2021-12-29 00:00:00,UOS/USDT,1.68262,1.69498,1.50001,1.53984,1501460.96118463,2415023.6729106558699
