https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FRR,Volume USDT
1644019200,2022-02-05 00:00:00,FRR/USDT,0.1979,0.2155,0.1849,0.1893,880714.92430056,178189.194443374279
1643932800,2022-02-04 00:00:00,FRR/USDT,0.1872,0.2163,0.1872,0.1971,1073733.00673023,212331.834736050276
1643846400,2022-02-03 00:00:00,FRR/USDT,0.184,0.192,0.1751,0.186,177979.0361798,32568.144292001048
1643760000,2022-02-02 00:00:00,FRR/USDT,0.1948,0.234,0.182,0.184,896749.21047077,181768.116171388911
1643673600,2022-02-01 00:00:00,FRR/USDT,0.1727,0.2024,0.1634,0.1958,1129550.98055199,210490.841553102205
1643587200,2022-01-31 00:00:00,FRR/USDT,0.2039,0.216,0.1608,0.1736,3623609.92176383,674767.942919300183
1643500800,2022-01-30 00:00:00,FRR/USDT,0.145,0.279,0.1413,0.2038,8421652.68648343,1737074.907812093402
1643414400,2022-01-29 00:00:00,FRR/USDT,0.1225,0.1523,0.1217,0.145,803603.29321067,109485.457119322031
1643328000,2022-01-28 00:00:00,FRR/USDT,0.1184,0.1354,0.1137,0.1227,2735055.99602883,330264.979928266731
1643241600,2022-01-27 00:00:00,FRR/USDT,0.1307,0.135,0.1159,0.1189,4989140.1398765,613297.406704659789
1643155200,2022-01-26 00:00:00,FRR/USDT,0.1279,0.1364,0.1166,0.1307,2992101.37276932,382608.736199916784
1643068800,2022-01-25 00:00:00,FRR/USDT,0.1066,0.1393,0.1055,0.1279,10034217.72881656,1230182.924742872384
1642982400,2022-01-24 00:00:00,FRR/USDT,0.1117,0.1221,0.0981,0.1067,9928158.82187787,1087780.363844547165
1642896000,2022-01-23 00:00:00,FRR/USDT,0.131,0.174,0.1104,0.1117,20656371.94937955,2937876.408527605403
1642809600,2022-01-22 00:00:00,FRR/USDT,0.0803,0.177,0.0733,0.1311,25571587.65856393,3121536.053166466041
1642723200,2022-01-21 00:00:00,FRR/USDT,0.1108,0.1252,0.0757,0.0803,10879830.45387383,1031283.125907597465
1642636800,2022-01-20 00:00:00,FRR/USDT,0.1559,0.156,0.1052,0.1108,8023196.44814833,1041570.179974755186
1642550400,2022-01-19 00:00:00,FRR/USDT,0.286,0.58,0.138,0.1559,12036865.78695926,2760203.432087529488
