https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REVV,Volume USDT
1644105600,2022-02-06 00:00:00,REVV/USDT,0.110429,0.116254,0.106992,0.110009,303347.10552481,33818.5340783214135
1644019200,2022-02-05 00:00:00,REVV/USDT,0.104597,0.112267,0.104438,0.110187,336645.65681833,36670.47037592225885
1643932800,2022-02-04 00:00:00,REVV/USDT,0.099284,0.108176,0.098659,0.104521,415406.2248885,42998.57828267464056
1643846400,2022-02-03 00:00:00,REVV/USDT,0.102036,0.103471,0.098228,0.099005,156854.23906719,15852.70089839693272
1643760000,2022-02-02 00:00:00,REVV/USDT,0.105798,0.107241,0.101318,0.101551,237057.57543599,24874.96066698862361
1643673600,2022-02-01 00:00:00,REVV/USDT,0.107207,0.108883,0.105234,0.10618,123277.42748574,13198.69543576349709
1643587200,2022-01-31 00:00:00,REVV/USDT,0.098672,0.108,0.098228,0.108,1005203.07301867,103712.41931276481201
1643500800,2022-01-30 00:00:00,REVV/USDT,0.10139,0.111329,0.098672,0.099033,903416.02982153,93801.46558297569078
1643414400,2022-01-29 00:00:00,REVV/USDT,0.092446,0.101782,0.09128,0.101782,598163.08644585,57523.40817282218927
1643328000,2022-01-28 00:00:00,REVV/USDT,0.0919,0.09476,0.09021,0.092345,339476.52814613,31379.44552607475691
1643241600,2022-01-27 00:00:00,REVV/USDT,0.090307,0.095252,0.084148,0.0919,483399.69718879,43969.40100502363505
1643155200,2022-01-26 00:00:00,REVV/USDT,0.090752,0.096824,0.089347,0.090307,532455.85393141,49492.38613539133606
1643068800,2022-01-25 00:00:00,REVV/USDT,0.093733,0.094289,0.088694,0.090752,678731.7496549,62124.39209239585041
1642982400,2022-01-24 00:00:00,REVV/USDT,0.087598,0.094274,0.077001,0.093733,1217186.04500276,103759.42608505042378
1642896000,2022-01-23 00:00:00,REVV/USDT,0.086728,0.091093,0.083783,0.087534,745793.63193612,65715.30952141120283
1642809600,2022-01-22 00:00:00,REVV/USDT,0.098007,0.098092,0.080414,0.086728,1012065.58833215,88590.16669286203078
1642723200,2022-01-21 00:00:00,REVV/USDT,0.10594,0.113623,0.096943,0.098007,1232129.42647866,126579.15421028489911
1642636800,2022-01-20 00:00:00,REVV/USDT,0.111299,0.11378,0.105298,0.10594,596449.8076506,65792.30640571707047
1642550400,2022-01-19 00:00:00,REVV/USDT,0.116635,0.117064,0.108849,0.111299,540101.82033207,60276.93503843305833
1642464000,2022-01-18 00:00:00,REVV/USDT,0.120524,0.121204,0.108724,0.116543,635675.87439763,73008.73040747830515
1642377600,2022-01-17 00:00:00,REVV/USDT,0.126029,0.12737,0.1175,0.120264,200400.95202049,24510.87426441999018
1642291200,2022-01-16 00:00:00,REVV/USDT,0.122881,0.157141,0.121299,0.126039,672425.24504375,88254.14095565019142
1642204800,2022-01-15 00:00:00,REVV/USDT,0.123562,0.125832,0.12015,0.123371,275471.33057396,33971.85832097327982
1642118400,2022-01-14 00:00:00,REVV/USDT,0.126641,0.128614,0.120002,0.123562,238275.56426995,29613.25781292474345
1642032000,2022-01-13 00:00:00,REVV/USDT,0.128144,0.12961,0.123971,0.1259,298098.01355086,37983.96090216827446
1641945600,2022-01-12 00:00:00,REVV/USDT,0.122899,0.132329,0.12,0.128031,616024.98757376,76957.84261661094075
1641859200,2022-01-11 00:00:00,REVV/USDT,0.112583,0.126801,0.111355,0.122504,799539.87102916,94430.34698662191771
1641772800,2022-01-10 00:00:00,REVV/USDT,0.124671,0.128026,0.108012,0.111735,972616.03845222,112808.72268158083928
1641686400,2022-01-09 00:00:00,REVV/USDT,0.124186,0.128106,0.12044,0.124671,369389.05529565,45880.24519779860002
1641600000,2022-01-08 00:00:00,REVV/USDT,0.129577,0.132771,0.12,0.12426,714414.78654172,89630.29319160875116
1641513600,2022-01-07 00:00:00,REVV/USDT,0.135901,0.143786,0.125295,0.129491,881837.67575866,115205.79058260095884
1641427200,2022-01-06 00:00:00,REVV/USDT,0.133282,0.136562,0.125075,0.135304,468632.86375942,62145.07224605424052
1641340800,2022-01-05 00:00:00,REVV/USDT,0.14995,0.162146,0.132643,0.133924,1427989.05126231,214575.00181828278613
1641254400,2022-01-04 00:00:00,REVV/USDT,0.15087,0.153999,0.147297,0.149003,310558.7580862,46897.0767380221608
1641168000,2022-01-03 00:00:00,REVV/USDT,0.157073,0.158509,0.149,0.15149,641203.92204264,99374.91214028036809
1641081600,2022-01-02 00:00:00,REVV/USDT,0.156455,0.158181,0.148036,0.157073,431753.43023166,66751.18606578257101
1640995200,2022-01-01 00:00:00,REVV/USDT,0.149951,0.16,0.149803,0.1553,786866.00150972,122032.05244314462096
1640908800,2021-12-31 00:00:00,REVV/USDT,0.155,0.158916,0.147988,0.149235,770118.55345989,118188.05247366695898
1640822400,2021-12-30 00:00:00,REVV/USDT,0.1577,0.159739,0.15389,0.1544,373025.35527038,58392.41724886895641
1640736000,2021-12-29 00:00:00,REVV/USDT,0.161303,0.166774,0.15363,0.157139,576990.81225325,92923.23017024032355
1640649600,2021-12-28 00:00:00,REVV/USDT,0.178979,0.179255,0.16,0.162222,833721.14090391,140781.44126309541992
