https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USDC
1643932800,2022-02-04 00:00:00,USDT/USDC,1.0004,1.0025,1.0002,1.0007,6588546.67891462,6592369.318816820189
1643846400,2022-02-03 00:00:00,USDT/USDC,1.0004,1.0006,1,1.0004,6335713.68002459,6338161.232795526868
1643760000,2022-02-02 00:00:00,USDT/USDC,1.0005,1.0007,0.94,1.0004,8726883.30783095,8711314.11515978661
1643673600,2022-02-01 00:00:00,USDT/USDC,1.0004,1.0008,1.0003,1.0005,6015101.67382387,6018394.645731614847
1643587200,2022-01-31 00:00:00,USDT/USDC,1.0003,1.0005,0.9996,1.0003,6803272.11073961,6804912.212826478409
1643500800,2022-01-30 00:00:00,USDT/USDC,1,1.0009,1,1.0004,8182615.64419294,8186664.907100706836
1643414400,2022-01-29 00:00:00,USDT/USDC,1.0004,1.0005,0.9999,1,6208336.98893556,6210133.218865416235
1643328000,2022-01-28 00:00:00,USDT/USDC,1,1.0006,0.9996,1.0004,12996338.62911858,12998846.159400824758
1643241600,2022-01-27 00:00:00,USDT/USDC,1.0005,1.0009,0.9996,1,13055710.28612039,13060224.953766879759
1643155200,2022-01-26 00:00:00,USDT/USDC,1.0004,1.0009,1.0003,1.0005,11109569.04297302,11116412.079535629536
1643068800,2022-01-25 00:00:00,USDT/USDC,1.0002,1.0006,0.9831,1.0005,7430757.5879924,7428744.917005839687
1642982400,2022-01-24 00:00:00,USDT/USDC,1.0003,1.0006,0.9997,1.0003,13243809.63789585,13247587.674942678005
1642896000,2022-01-23 00:00:00,USDT/USDC,0.9997,1.008,0.982,1.0003,9522173.13096344,9524102.203065927964
1642809600,2022-01-22 00:00:00,USDT/USDC,1,1.0006,0.994,0.9998,15457126.40008238,15458819.197551373202
1642723200,2022-01-21 00:00:00,USDT/USDC,1,1.0003,0.9989,1,16539540.42635075,16538501.193078213373
1642636800,2022-01-20 00:00:00,USDT/USDC,1.0004,1.0005,0.9999,1,7489534.08029383,7491308.188145739098
1642550400,2022-01-19 00:00:00,USDT/USDC,1.0001,1.0004,0.971,1.0004,8254389.44928453,8251201.611293953624
1642464000,2022-01-18 00:00:00,USDT/USDC,1.0003,1.0006,0.9976,1.0002,6185424.32318397,6186732.549708899726
1642377600,2022-01-17 00:00:00,USDT/USDC,1.0004,1.0007,0.9999,1.0003,6993164.18538844,6995849.551101732395
1642291200,2022-01-16 00:00:00,USDT/USDC,1.0005,1.0009,1,1.0004,6017790.67314912,6020400.131730007676
1642204800,2022-01-15 00:00:00,USDT/USDC,1.0003,1.0006,1.0002,1.0004,5492053.9369449,5494323.005592336939
1642118400,2022-01-14 00:00:00,USDT/USDC,1.0004,1.0006,1,1.0004,6360233.02135299,6362474.175684485496
1642032000,2022-01-13 00:00:00,USDT/USDC,1.0002,1.0012,1,1.0004,7096222.99200541,7099560.271961234717
1641945600,2022-01-12 00:00:00,USDT/USDC,1.0004,1.0008,0.9992,1.0002,9464182.65072222,9467007.826915062238
1641859200,2022-01-11 00:00:00,USDT/USDC,1,1.0009,0.9997,1.0004,9394653.303955,9397221.418843340779
1641772800,2022-01-10 00:00:00,USDT/USDC,0.9999,1.0003,0.9995,1,9360245.34604384,9360340.617798658698
1641686400,2022-01-09 00:00:00,USDT/USDC,0.9999,1.0005,0.999,0.9999,7253540.19157025,7252782.161443288526
1641600000,2022-01-08 00:00:00,USDT/USDC,0.9996,1.0001,0.9993,0.9999,8855749.67275566,8854190.651387938384
1641513600,2022-01-07 00:00:00,USDT/USDC,1,1,0.9985,0.9996,11768891.20535043,11765468.912392239498
1641427200,2022-01-06 00:00:00,USDT/USDC,0.9999,1,0.9988,0.9999,11875317.68243969,11872655.720162095149
1641340800,2022-01-05 00:00:00,USDT/USDC,0.9999,1.0003,0.997,0.9998,13236176.90738714,13233949.558733183552
1641254400,2022-01-04 00:00:00,USDT/USDC,1.0004,1.0005,0.9995,0.9999,7656855.08914442,7656967.814585796091
1641168000,2022-01-03 00:00:00,USDT/USDC,1.0002,1.0009,0.9992,1.0004,9602776.29224578,9603806.271722127191
1641081600,2022-01-02 00:00:00,USDT/USDC,1,1.0009,0.9994,1.0002,6325695.80739961,6326519.606889759821
1640995200,2022-01-01 00:00:00,USDT/USDC,1.0001,1.0004,0.997,1,5905388.69275079,5905348.778369929735
1640908800,2021-12-31 00:00:00,USDT/USDC,1.0001,1.0005,0.9994,1,7526193.34183812,7526459.204862084336
1640822400,2021-12-30 00:00:00,USDT/USDC,1.0003,1.0004,0.9997,1,6554857.08152054,6555527.205483267359
1640736000,2021-12-29 00:00:00,USDT/USDC,0.9999,1.0011,0.999,1.0002,8281113.77494027,8282832.645159795251
1640649600,2021-12-28 00:00:00,USDT/USDC,1.0004,1.0007,0.999,1,11889127.06532458,11892083.278090298178
