https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume USDT
1642377600,2022-01-17 00:00:00,COMP/USDT,191.35,191.94,177.78,181.39,3103.83085292,566888.9891313914
1642291200,2022-01-16 00:00:00,COMP/USDT,190.3,192.36,186.4,191.11,1742.12313712,331339.5357054774
1642204800,2022-01-15 00:00:00,COMP/USDT,190.15,199.45,189.1,190.51,2625.42940887,509613.2567098344
1642118400,2022-01-14 00:00:00,COMP/USDT,186.69,193.23,182.59,190.16,1751.39051107,329354.026350295
1642032000,2022-01-13 00:00:00,COMP/USDT,196.64,202.23,186.21,186.54,3052.47521828,592169.4881041673
1641945600,2022-01-12 00:00:00,COMP/USDT,189.89,199.57,189.85,196.51,2781.56773531,543804.4153609621
1641859200,2022-01-11 00:00:00,COMP/USDT,183.42,192.57,180.88,189.92,3848.22093464,720058.0333379739
1641772800,2022-01-10 00:00:00,COMP/USDT,194.18,197.23,175.15,183.44,6768.71060651,1247316.0292900137
1641686400,2022-01-09 00:00:00,COMP/USDT,187.77,200.5,186.26,194.18,3825.20243935,746163.9228742705
1641600000,2022-01-08 00:00:00,COMP/USDT,194.56,198.63,180.35,187.96,5452.62367264,1042101.1290397289
1641513600,2022-01-07 00:00:00,COMP/USDT,204.12,204.81,185.65,194.7,9009.80782523,1754154.2131235959
1641427200,2022-01-06 00:00:00,COMP/USDT,204.18,205.81,191.88,204.12,8594.82712666,1717450.7795012504
1641340800,2022-01-05 00:00:00,COMP/USDT,223.51,245.12,196.61,204.36,11893.17407143,2733441.6096859394
1641254400,2022-01-04 00:00:00,COMP/USDT,220.58,236.63,213.98,223.09,10673.22970372,2416795.9212252155
1641168000,2022-01-03 00:00:00,COMP/USDT,210.37,225.28,205.65,220.38,8793.55781128,1905441.3848090975
1641081600,2022-01-02 00:00:00,COMP/USDT,210.61,211.99,202.31,210.37,4083.43939712,848106.2753622164
1640995200,2022-01-01 00:00:00,COMP/USDT,199.59,213.33,197.28,210.58,4618.54000506,940914.6254353539
1640908800,2021-12-31 00:00:00,COMP/USDT,199.36,208.34,193.47,199.59,7252.61500385,1466531.5401756759
1640822400,2021-12-30 00:00:00,COMP/USDT,198.42,205.73,192.75,199.66,4614.8186724,920460.5577627725
1640736000,2021-12-29 00:00:00,COMP/USDT,209.01,212.74,195.97,198.42,7126.89708407,1461795.0926883301
1640649600,2021-12-28 00:00:00,COMP/USDT,236.33,236.33,208.54,208.91,12198.07144654,2703378.7624210111
