https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZ,Volume USDT
1643720400,2022-02-01 13:00:00,XTZ/USDT,3.63707,3.64748,3.56878,3.58388,12022.9653892,43489.6540057309247
1643716800,2022-02-01 12:00:00,XTZ/USDT,3.57373,3.64349,3.55889,3.64338,22613.23008895,81536.5074288639919
1643713200,2022-02-01 11:00:00,XTZ/USDT,3.52823,3.58789,3.51562,3.57803,9607.00315531,34163.8869216630974
1643709600,2022-02-01 10:00:00,XTZ/USDT,3.51288,3.53768,3.49453,3.52581,22477.91154606,79072.8810978250199
1643706000,2022-02-01 09:00:00,XTZ/USDT,3.59467,3.62771,3.5042,3.51144,19751.27695479,70364.0689005643031
1643702400,2022-02-01 08:00:00,XTZ/USDT,3.58601,3.59888,3.5616,3.59368,24627.01367515,88218.637554521171
1643698800,2022-02-01 07:00:00,XTZ/USDT,3.53537,3.6,3.53537,3.58577,37690.94703906,134944.3363613180382
1643695200,2022-02-01 06:00:00,XTZ/USDT,3.51217,3.53941,3.49334,3.53672,18504.42719882,65022.0814254186645
1643691600,2022-02-01 05:00:00,XTZ/USDT,3.53868,3.54812,3.50794,3.51321,9892.79814839,34895.3297356763425
1643688000,2022-02-01 04:00:00,XTZ/USDT,3.54338,3.5444,3.508,3.53803,3749.00559273,13204.0374654101888
1643684400,2022-02-01 03:00:00,XTZ/USDT,3.51755,3.554,3.51472,3.54346,30910.19410052,109048.0822644561819
1643680800,2022-02-01 02:00:00,XTZ/USDT,3.50126,3.52442,3.48179,3.5178,23293.29595854,81681.3681740988576
1643677200,2022-02-01 01:00:00,XTZ/USDT,3.51621,3.53023,3.49113,3.50336,7449.43809937,26136.5748775048849
1643673600,2022-02-01 00:00:00,XTZ/USDT,3.48526,3.54635,3.47392,3.5188,27741.40944501,97733.5760248370725
1643670000,2022-01-31 23:00:00,XTZ/USDT,3.47392,3.49513,3.46161,3.48785,37782.87130736,131235.2626150851986
1643666400,2022-01-31 22:00:00,XTZ/USDT,3.46586,3.52799,3.46093,3.47239,28834.10070768,100958.8765900979426
1643662800,2022-01-31 21:00:00,XTZ/USDT,3.44789,3.49384,3.4363,3.46533,11409.43086558,39484.3808213088385
1643659200,2022-01-31 20:00:00,XTZ/USDT,3.39831,3.4569,3.38521,3.4569,8083.5285697,27682.0948270221519
1643655600,2022-01-31 19:00:00,XTZ/USDT,3.4117,3.43519,3.38619,3.39873,18985.71780198,64709.7782783892746
1643652000,2022-01-31 18:00:00,XTZ/USDT,3.43158,3.45884,3.412,3.41719,17155.45934487,58906.7813097433428
1643648400,2022-01-31 17:00:00,XTZ/USDT,3.4299,3.43948,3.4,3.43732,12691.93679568,43394.0221487689704
1643644800,2022-01-31 16:00:00,XTZ/USDT,3.43672,3.44708,3.40073,3.42807,22823.87238553,78113.7694518696203
1643641200,2022-01-31 15:00:00,XTZ/USDT,3.44416,3.4672,3.42729,3.435,36521.19534866,125640.8063200221436
1643637600,2022-01-31 14:00:00,XTZ/USDT,3.3889,3.45691,3.37654,3.44096,47657.06807908,163254.756702263701
1643634000,2022-01-31 13:00:00,XTZ/USDT,3.37712,3.39969,3.33683,3.38879,27934.5197402,93948.7092650178756
1643630400,2022-01-31 12:00:00,XTZ/USDT,3.46238,3.47491,3.37669,3.37996,37275.62481499,127456.5734951242537
1643626800,2022-01-31 11:00:00,XTZ/USDT,3.3636,3.47903,3.3636,3.46179,74735.86636225,256122.5692230282177
1643623200,2022-01-31 10:00:00,XTZ/USDT,3.22831,3.37167,3.22831,3.36309,25906.56015778,86195.8277074612093
1643619600,2022-01-31 09:00:00,XTZ/USDT,3.21591,3.24439,3.20987,3.22527,6535.03068522,21073.9713448378832
1643616000,2022-01-31 08:00:00,XTZ/USDT,3.20271,3.22266,3.19378,3.21527,3939.92252462,12636.0013263431587
1643612400,2022-01-31 07:00:00,XTZ/USDT,3.168,3.22014,3.16399,3.20838,7983.09660882,25597.0922476646423
1643608800,2022-01-31 06:00:00,XTZ/USDT,3.18944,3.21359,3.168,3.17186,15148.27665628,48340.1670890909758
1643605200,2022-01-31 05:00:00,XTZ/USDT,3.17018,3.19293,3.1584,3.18684,3741.85878967,11886.190782678159
1643601600,2022-01-31 04:00:00,XTZ/USDT,3.18336,3.1879,3.13815,3.1681,12419.27743306,39331.981729537452
1643598000,2022-01-31 03:00:00,XTZ/USDT,3.17597,3.18955,3.15664,3.18955,19731.49558746,62568.4104242494836
1643594400,2022-01-31 02:00:00,XTZ/USDT,3.14367,3.18702,3.098,3.17999,27048.17697497,85356.2448346474545
1643590800,2022-01-31 01:00:00,XTZ/USDT,3.14394,3.17184,3.13351,3.15273,18382.88128611,57957.2437566828537
1643587200,2022-01-31 00:00:00,XTZ/USDT,3.27435,3.27993,3.125,3.14665,29824.97569935,95203.518950453318
1643583600,2022-01-30 23:00:00,XTZ/USDT,3.26945,3.31703,3.26027,3.27281,19739.99492846,64832.7217417873181
1643580000,2022-01-30 22:00:00,XTZ/USDT,3.24169,3.2781,3.21818,3.2674,20033.40709059,65193.2204312549978
1643576400,2022-01-30 21:00:00,XTZ/USDT,3.26267,3.2661,3.20183,3.23141,20422.32802562,65983.0791443164817
1643572800,2022-01-30 20:00:00,XTZ/USDT,3.2556,3.29844,3.22944,3.26057,87748.27106308,286239.7575932794821
1643569200,2022-01-30 19:00:00,XTZ/USDT,3.32613,3.32613,3.2332,3.25747,42802.23911655,139473.3551866089419
1643565600,2022-01-30 18:00:00,XTZ/USDT,3.35799,3.37518,3.31951,3.32561,19192.31097389,64197.078836590691
1643562000,2022-01-30 17:00:00,XTZ/USDT,3.34237,3.3685,3.33344,3.3626,17483.54098065,58623.3370018682597
1643558400,2022-01-30 16:00:00,XTZ/USDT,3.38266,3.3912,3.30816,3.3433,39252.18989702,130893.3508260916465
1643554800,2022-01-30 15:00:00,XTZ/USDT,3.35115,3.39031,3.32248,3.37778,23100.9929427,77788.5193787616441
1643551200,2022-01-30 14:00:00,XTZ/USDT,3.39695,3.405,3.30599,3.35284,50908.67257481,170582.4487739868486
1643547600,2022-01-30 13:00:00,XTZ/USDT,3.37456,3.44531,3.37456,3.40601,68134.1924452,232491.0744220203005
1643544000,2022-01-30 12:00:00,XTZ/USDT,3.33,3.41104,3.32471,3.37222,29318.18556337,99259.4009434977616
1643540400,2022-01-30 11:00:00,XTZ/USDT,3.34339,3.3811,3.32183,3.328,32214.83970046,107609.0543982204703
1643536800,2022-01-30 10:00:00,XTZ/USDT,3.33762,3.365,3.33564,3.34421,31703.25712035,106240.9274586932142
1643533200,2022-01-30 09:00:00,XTZ/USDT,3.37178,3.40837,3.33,3.34017,31953.44064183,107553.2681984362793
1643529600,2022-01-30 08:00:00,XTZ/USDT,3.36429,3.39618,3.35231,3.37296,20573.51435375,69317.9682558365952
1643526000,2022-01-30 07:00:00,XTZ/USDT,3.36846,3.39107,3.35003,3.36562,27720.98950626,93510.1581410480386
1643522400,2022-01-30 06:00:00,XTZ/USDT,3.41277,3.41277,3.3565,3.36787,35269.57324358,119264.7949074179699
1643518800,2022-01-30 05:00:00,XTZ/USDT,3.44411,3.45565,3.40364,3.40832,17980.5971569,61603.9192943876578
1643515200,2022-01-30 04:00:00,XTZ/USDT,3.47358,3.50008,3.42077,3.43849,61868.49334965,213951.166096755882
1643511600,2022-01-30 03:00:00,XTZ/USDT,3.26297,3.50653,3.26106,3.47358,154257.59429134,524776.2738761041016
1643508000,2022-01-30 02:00:00,XTZ/USDT,3.19368,3.27921,3.19368,3.25968,51774.71198896,168329.4555333822249
1643504400,2022-01-30 01:00:00,XTZ/USDT,3.12993,3.1989,3.12993,3.19656,22683.09675454,71909.5671794726767
1643500800,2022-01-30 00:00:00,XTZ/USDT,3.09544,3.1648,3.09016,3.12621,37147.52054629,116296.2768727724753
1643497200,2022-01-29 23:00:00,XTZ/USDT,3.09109,3.09435,3.05974,3.09435,12202.79090516,37488.517189152365
1643493600,2022-01-29 22:00:00,XTZ/USDT,3.11871,3.12175,3.0859,3.10024,36051.2242368,111918.7253684889564
1643490000,2022-01-29 21:00:00,XTZ/USDT,3.08332,3.1256,3.07609,3.12504,13820.35042454,42954.0445167753309
1643486400,2022-01-29 20:00:00,XTZ/USDT,3.06774,3.1265,3.05444,3.08267,16255.23391509,50294.4045650235197
1643482800,2022-01-29 19:00:00,XTZ/USDT,3.06155,3.08963,3.05735,3.0672,7013.40378889,21583.1696928936794
1643479200,2022-01-29 18:00:00,XTZ/USDT,3.04556,3.07038,3.03961,3.06152,6275.40527392,19183.78825463093
1643475600,2022-01-29 17:00:00,XTZ/USDT,3.05253,3.06774,3.04336,3.04609,6714.97712355,20510.529392068224
1643472000,2022-01-29 16:00:00,XTZ/USDT,3.04363,3.05303,3.01181,3.05303,7836.34512977,23824.2468640063988
1643468400,2022-01-29 15:00:00,XTZ/USDT,3.03432,3.06973,3.00407,3.04249,30008.41530578,91083.8976748152167
1643464800,2022-01-29 14:00:00,XTZ/USDT,3.12697,3.12726,3.0249,3.04082,17625.42599134,54321.7187456940969
1643461200,2022-01-29 13:00:00,XTZ/USDT,3.09708,3.13245,3.08786,3.11693,6451.29795648,20089.6345644181647
1643457600,2022-01-29 12:00:00,XTZ/USDT,3.08888,3.11828,3.076,3.09953,8594.40328282,26639.6760183076901
1643454000,2022-01-29 11:00:00,XTZ/USDT,3.0965,3.0965,3.07278,3.08985,4693.50823842,14478.6983937458966
1643450400,2022-01-29 10:00:00,XTZ/USDT,3.08029,3.10044,3.06661,3.0978,10517.66361762,32414.5459991993837
1643446800,2022-01-29 09:00:00,XTZ/USDT,3.09511,3.09731,3.07078,3.08364,18604.47995322,57326.9410538602614
1643443200,2022-01-29 08:00:00,XTZ/USDT,3.11232,3.11364,3.09009,3.09478,10000.06575398,31047.0899519636358
1643439600,2022-01-29 07:00:00,XTZ/USDT,3.12168,3.1242,3.09703,3.11473,17442.37389755,54274.8576334044532
1643436000,2022-01-29 06:00:00,XTZ/USDT,3.09534,3.12121,3.085,3.12121,23842.28822756,74090.2461255762287
1643432400,2022-01-29 05:00:00,XTZ/USDT,3.09024,3.09507,3.06429,3.09496,6413.37234106,19778.6694313530417
1643428800,2022-01-29 04:00:00,XTZ/USDT,3.07253,3.09426,3.07037,3.09146,15583.55939239,48071.803080204688
1643425200,2022-01-29 03:00:00,XTZ/USDT,3.04583,3.08392,3.04583,3.08006,17660.90952305,54247.5237554398537
1643421600,2022-01-29 02:00:00,XTZ/USDT,3.04186,3.04524,3.0225,3.04524,11051.60581609,33590.1494768307669
1643418000,2022-01-29 01:00:00,XTZ/USDT,3.039,3.07697,3.00925,3.0408,26380.03860703,80397.1024146830809
1643414400,2022-01-29 00:00:00,XTZ/USDT,3.02302,3.0655,3.02195,3.03991,15433.91036578,46919.3023765739256
1643410800,2022-01-28 23:00:00,XTZ/USDT,2.98813,3.04533,2.98797,3.02698,7813.17762382,23557.1550384108859
1643407200,2022-01-28 22:00:00,XTZ/USDT,3.02222,3.02683,2.98774,2.98943,13326.82938785,40127.0121952121329
1643403600,2022-01-28 21:00:00,XTZ/USDT,2.98763,3.04538,2.98763,3.01902,29913.07843696,90304.8440109952781
1643400000,2022-01-28 20:00:00,XTZ/USDT,2.95095,2.9966,2.94714,2.98355,14101.72588551,41860.4594401938475
1643396400,2022-01-28 19:00:00,XTZ/USDT,2.95579,2.95939,2.91756,2.95405,12352.48315815,36346.2502375084709
1643392800,2022-01-28 18:00:00,XTZ/USDT,2.92662,2.97211,2.92035,2.95301,8609.14936662,25335.5666684768301
1643389200,2022-01-28 17:00:00,XTZ/USDT,2.95826,2.97575,2.9156,2.92967,10223.55371522,30118.0049622980334
1643385600,2022-01-28 16:00:00,XTZ/USDT,2.95034,2.99101,2.93991,2.95894,12406.04774427,36766.6655895556822
1643382000,2022-01-28 15:00:00,XTZ/USDT,2.8929,2.9597,2.88441,2.94635,23875.88549236,69683.7931680619325
1643378400,2022-01-28 14:00:00,XTZ/USDT,2.91361,2.92835,2.86471,2.89631,22330.90900234,64660.3507111209874
1643374800,2022-01-28 13:00:00,XTZ/USDT,2.85581,2.92296,2.85116,2.90594,35376.39356893,102528.886825164401
1643371200,2022-01-28 12:00:00,XTZ/USDT,2.88686,2.8959,2.83174,2.85253,11656.11768802,33365.0587750420885
1643367600,2022-01-28 11:00:00,XTZ/USDT,2.89011,2.89998,2.85091,2.8881,25417.54081891,73085.6280437840707
1643364000,2022-01-28 10:00:00,XTZ/USDT,2.89243,2.9036,2.85442,2.88996,19041.08465928,54852.4256938127843
1643360400,2022-01-28 09:00:00,XTZ/USDT,2.90309,2.926,2.86972,2.90329,9033.42917458,26216.3330311205469
1643356800,2022-01-28 08:00:00,XTZ/USDT,2.89516,2.91471,2.86552,2.90915,17561.45295758,50661.5741266585694
1643353200,2022-01-28 07:00:00,XTZ/USDT,2.91159,2.93939,2.88916,2.89717,111252.17457327,322115.3088668324243
1643349600,2022-01-28 06:00:00,XTZ/USDT,2.94001,2.96764,2.91305,2.9154,13010.57172781,38254.1363075047115
1643346000,2022-01-28 05:00:00,XTZ/USDT,2.93991,2.94867,2.898,2.93624,6771.51375861,19781.3787931239068
1643342400,2022-01-28 04:00:00,XTZ/USDT,2.96959,2.97818,2.9156,2.93812,7331.28563884,21566.4237442905647
1643338800,2022-01-28 03:00:00,XTZ/USDT,2.93045,2.98064,2.92721,2.96444,17170.6572978,50832.3486017733103
1643335200,2022-01-28 02:00:00,XTZ/USDT,2.89391,2.94281,2.85002,2.93897,18204.01431885,52721.0429441605096
1643331600,2022-01-28 01:00:00,XTZ/USDT,2.90225,3.01365,2.87497,2.89584,49673.49870737,146160.9228708567841
1643328000,2022-01-28 00:00:00,XTZ/USDT,2.90288,2.93583,2.8516,2.89928,34024.04969739,98028.7385097364578
1643324400,2022-01-27 23:00:00,XTZ/USDT,2.83192,2.93024,2.83136,2.90915,22660.18435488,65204.7940506725047
1643320800,2022-01-27 22:00:00,XTZ/USDT,2.79839,2.86287,2.75636,2.83304,28108.83589057,78427.9123900742097
1643317200,2022-01-27 21:00:00,XTZ/USDT,2.78314,2.82077,2.76559,2.80109,31868.28107268,88924.2880385385122
1643313600,2022-01-27 20:00:00,XTZ/USDT,2.88594,2.90915,2.7776,2.77968,30846.30524549,87268.0598020925046
1643310000,2022-01-27 19:00:00,XTZ/USDT,2.9246,2.93212,2.8575,2.87852,13746.84492876,39576.2590939325181
1643306400,2022-01-27 18:00:00,XTZ/USDT,2.94587,2.94867,2.88973,2.91508,24517.04126533,71129.8694005424594
1643302800,2022-01-27 17:00:00,XTZ/USDT,2.96764,2.97923,2.91973,2.93905,10615.8756014,31230.3816095398959
1643299200,2022-01-27 16:00:00,XTZ/USDT,3.00523,3.01167,2.945,2.97348,33551.30422013,99826.5515570202032
1643295600,2022-01-27 15:00:00,XTZ/USDT,3.00209,3.055,2.97449,3.00231,126034.42531672,380213.3676094003912
1643292000,2022-01-27 14:00:00,XTZ/USDT,2.99316,3.03389,2.976,3.00412,23746.57239664,71329.3641026720215
1643288400,2022-01-27 13:00:00,XTZ/USDT,2.95923,2.99369,2.95034,2.99101,9582.93996175,28525.0476563287659
1643284800,2022-01-27 12:00:00,XTZ/USDT,2.95573,2.97092,2.93542,2.95923,12554.3222,37144.7782528333412
1643281200,2022-01-27 11:00:00,XTZ/USDT,2.91671,2.95573,2.91364,2.952,5438.42550737,15976.5975657264144
1643277600,2022-01-27 10:00:00,XTZ/USDT,2.91289,2.92769,2.89583,2.90608,9138.90709175,26586.6283688174601
1643274000,2022-01-27 09:00:00,XTZ/USDT,2.89749,2.92526,2.88499,2.91247,9238.40990516,26890.178775640618
1643270400,2022-01-27 08:00:00,XTZ/USDT,2.85529,2.8992,2.8269,2.89376,12677.07669689,36173.953530590271
1643266800,2022-01-27 07:00:00,XTZ/USDT,2.84598,2.87642,2.8336,2.85476,9615.20577852,27449.5103440636285
1643263200,2022-01-27 06:00:00,XTZ/USDT,2.81795,2.85075,2.8008,2.84837,8110.4782828,22922.6736300972103
1643259600,2022-01-27 05:00:00,XTZ/USDT,2.80393,2.8268,2.80129,2.81555,8417.26322629,23679.6802158528433
1643256000,2022-01-27 04:00:00,XTZ/USDT,2.7645,2.80743,2.7371,2.80323,42941.98424568,119322.9318750823949
1643252400,2022-01-27 03:00:00,XTZ/USDT,2.81016,2.83406,2.7482,2.76286,17215.88272467,48001.5454464535918
1643248800,2022-01-27 02:00:00,XTZ/USDT,2.82633,2.82854,2.78659,2.81168,15228.3203345,42726.356401114699
1643245200,2022-01-27 01:00:00,XTZ/USDT,2.9815,2.9815,2.8264,2.82798,11636.35637979,33454.7761819887214
1643241600,2022-01-27 00:00:00,XTZ/USDT,2.94009,2.98778,2.92314,2.98209,11613.81971126,34455.5513633649246
1643238000,2022-01-26 23:00:00,XTZ/USDT,2.92437,2.96921,2.91671,2.94223,4655.83559798,13719.9501167213004
1643234400,2022-01-26 22:00:00,XTZ/USDT,2.85754,2.92938,2.85503,2.92268,17017.25368515,49203.7198027848786
1643230800,2022-01-26 21:00:00,XTZ/USDT,2.9683,2.99461,2.85609,2.86152,29085.21776214,84588.4765697020826
1643227200,2022-01-26 20:00:00,XTZ/USDT,3.07514,3.07688,2.95519,2.9766,32945.08878295,98944.4714601516272
1643223600,2022-01-26 19:00:00,XTZ/USDT,3.08976,3.22689,3.0498,3.07872,71520.27463879,224804.9043288757946
1643220000,2022-01-26 18:00:00,XTZ/USDT,3.04474,3.09855,2.9719,3.08976,36012.04031745,108736.6713527849323
1643216400,2022-01-26 17:00:00,XTZ/USDT,3.07731,3.08773,3.0421,3.0421,20619.18511963,63116.2217456074671
1643212800,2022-01-26 16:00:00,XTZ/USDT,3.045,3.08566,3.03993,3.081,46357.41523486,141806.8405874513848
1643209200,2022-01-26 15:00:00,XTZ/USDT,3.0735,3.095,3.02474,3.04605,44184.19502161,135355.8202939481392
1643205600,2022-01-26 14:00:00,XTZ/USDT,3.06458,3.10281,3.04953,3.0761,49859.27407379,153797.4076820423889
1643202000,2022-01-26 13:00:00,XTZ/USDT,2.99673,3.08673,2.98894,3.06648,33070.31489899,100802.7199297441775
1643198400,2022-01-26 12:00:00,XTZ/USDT,3.00597,3.00925,2.98237,2.99432,9455.48775648,28338.7535919623887
1643194800,2022-01-26 11:00:00,XTZ/USDT,3.00883,3.0347,2.98572,3.00665,10894.48198569,32708.3098714632209
1643191200,2022-01-26 10:00:00,XTZ/USDT,2.96521,3.0177,2.95269,3.0073,10182.92475263,30453.4739872993802
1643187600,2022-01-26 09:00:00,XTZ/USDT,2.97801,3.00529,2.95573,2.96803,19260.67318305,57422.2303664689525
1643184000,2022-01-26 08:00:00,XTZ/USDT,2.95279,2.99049,2.95279,2.98028,8941.4890627,26625.4699189595695
1643180400,2022-01-26 07:00:00,XTZ/USDT,2.95667,2.96318,2.93242,2.95358,8670.80243406,25592.3512877387378
1643176800,2022-01-26 06:00:00,XTZ/USDT,2.99744,2.99751,2.9508,2.9565,10769.70841781,32039.3136199614775
1643173200,2022-01-26 05:00:00,XTZ/USDT,3.00407,3.01193,2.98447,2.9966,7071.6426072,21204.5925682936776
1643169600,2022-01-26 04:00:00,XTZ/USDT,2.95894,3.01734,2.95156,3.00231,48350.8809715,144371.4015057097685
1643166000,2022-01-26 03:00:00,XTZ/USDT,2.90303,2.95842,2.90303,2.95533,23968.05417092,70494.6171575873965
1643162400,2022-01-26 02:00:00,XTZ/USDT,2.9274,2.94738,2.90362,2.90362,17079.42817665,50060.7367792068505
1643158800,2022-01-26 01:00:00,XTZ/USDT,2.89791,2.928,2.8905,2.92434,24829.57939287,72261.343902272881
1643155200,2022-01-26 00:00:00,XTZ/USDT,2.92049,2.93335,2.87704,2.89669,19933.74903082,57823.0224726335045
1643151600,2022-01-25 23:00:00,XTZ/USDT,2.90625,2.94211,2.89647,2.91716,6064.15156422,17704.9122284882797
1643148000,2022-01-25 22:00:00,XTZ/USDT,2.89583,2.90616,2.87416,2.90616,11550.04517865,33352.0898568609736
1643144400,2022-01-25 21:00:00,XTZ/USDT,2.91584,2.91584,2.872,2.88732,8350.5388965,24201.8040636433917
1643140800,2022-01-25 20:00:00,XTZ/USDT,2.95369,2.95706,2.88195,2.91821,28175.81052413,82478.143997847613
1643137200,2022-01-25 19:00:00,XTZ/USDT,3.0037,3.0037,2.934,2.95458,10787.79791191,32002.3008874580575
1643133600,2022-01-25 18:00:00,XTZ/USDT,2.95805,3.01404,2.93808,2.9998,21601.60133233,64335.9146962515942
1643130000,2022-01-25 17:00:00,XTZ/USDT,2.94975,2.998,2.93775,2.95899,30328.02566356,89982.2896503004894
1643126400,2022-01-25 16:00:00,XTZ/USDT,2.90879,2.97937,2.90879,2.9473,27719.90130222,81756.5018610253161
1643122800,2022-01-25 15:00:00,XTZ/USDT,2.87336,2.94648,2.84369,2.9075,18201.9244604,52512.1805593889065
1643119200,2022-01-25 14:00:00,XTZ/USDT,2.88996,2.97352,2.86749,2.87201,18227.04819739,53186.3789943290786
1643115600,2022-01-25 13:00:00,XTZ/USDT,2.89303,2.90306,2.85876,2.89113,10250.39777533,29551.7246305512715
1643112000,2022-01-25 12:00:00,XTZ/USDT,2.87752,2.92888,2.85975,2.89383,32968.73545286,95326.0980098884438
1643108400,2022-01-25 11:00:00,XTZ/USDT,2.89174,2.91619,2.86915,2.87833,13427.68711688,38794.3566109980303
1643104800,2022-01-25 10:00:00,XTZ/USDT,2.93639,2.98162,2.8929,2.89788,18969.22444275,55439.5773645674329
1643101200,2022-01-25 09:00:00,XTZ/USDT,2.89179,2.9512,2.88844,2.93775,27043.55856259,79073.1204724543549
1643097600,2022-01-25 08:00:00,XTZ/USDT,2.9008,2.94772,2.87416,2.8938,19589.60085488,57166.5687071272829
1643094000,2022-01-25 07:00:00,XTZ/USDT,2.8766,2.9028,2.84816,2.9028,20987.2361118,60130.9903256651272
1643090400,2022-01-25 06:00:00,XTZ/USDT,2.91775,2.92222,2.87704,2.87704,6083.89605834,17649.9122032561983
1643086800,2022-01-25 05:00:00,XTZ/USDT,2.9127,2.91756,2.87468,2.91655,21011.76598078,60889.7986862559351
1643083200,2022-01-25 04:00:00,XTZ/USDT,2.93762,2.93762,2.91159,2.91481,1913.47840165,5599.0117454261598
1643079600,2022-01-25 03:00:00,XTZ/USDT,2.95351,2.95351,2.91671,2.94318,10949.76018,32087.8489730465637
1643076000,2022-01-25 02:00:00,XTZ/USDT,2.92978,2.98032,2.92978,2.96372,8810.85142332,26035.6003535999972
1643072400,2022-01-25 01:00:00,XTZ/USDT,2.91104,2.94772,2.91104,2.92665,34382.94185101,100824.9960541438629
1643068800,2022-01-25 00:00:00,XTZ/USDT,2.97008,2.98924,2.90625,2.91671,45130.7664378,133717.0769233753494
1643065200,2022-01-24 23:00:00,XTZ/USDT,2.93173,2.98823,2.93173,2.97,18190.88297569,54080.2451526411635
1643061600,2022-01-24 22:00:00,XTZ/USDT,2.93208,2.94772,2.92,2.93445,10724.16468991,31472.0583368134168
1643058000,2022-01-24 21:00:00,XTZ/USDT,2.94353,2.95352,2.90094,2.93138,44387.87569978,129901.593539131566
1643054400,2022-01-24 20:00:00,XTZ/USDT,2.82148,2.977,2.81243,2.9458,21717.31043591,62781.4629364226406
1643050800,2022-01-24 19:00:00,XTZ/USDT,2.79881,2.82589,2.775,2.82443,20187.67001658,56451.0559392342765
1643047200,2022-01-24 18:00:00,XTZ/USDT,2.76302,2.83115,2.73331,2.7988,35986.97458242,100559.4320683236749
1643043600,2022-01-24 17:00:00,XTZ/USDT,2.68444,2.77899,2.63186,2.75946,28568.81290867,77799.2583718404752
1643040000,2022-01-24 16:00:00,XTZ/USDT,2.73702,2.76366,2.64837,2.68674,36104.69234981,98508.4927320788214
1643036400,2022-01-24 15:00:00,XTZ/USDT,2.6449,2.75081,2.58661,2.74116,32124.60311199,86084.9849682740796
1643032800,2022-01-24 14:00:00,XTZ/USDT,2.56963,2.7055,2.54709,2.64728,22951.02682266,60296.1350155411851
1643029200,2022-01-24 13:00:00,XTZ/USDT,2.56818,2.616,2.54442,2.572,43350.90235201,112134.1391340513057
1643025600,2022-01-24 12:00:00,XTZ/USDT,2.6135,2.64053,2.5428,2.5572,18545.707132,47987.878313725192
1643022000,2022-01-24 11:00:00,XTZ/USDT,2.5918,2.67925,2.57282,2.61649,36051.29362471,94943.1052733586661
1643018400,2022-01-24 10:00:00,XTZ/USDT,2.71522,2.72072,2.58596,2.58827,53430.77798463,140859.5712244311005
1643014800,2022-01-24 09:00:00,XTZ/USDT,2.80367,2.81646,2.70127,2.71253,48691.57248972,133701.6089402842681
1643011200,2022-01-24 08:00:00,XTZ/USDT,2.84426,2.875,2.78243,2.81371,48795.21474765,137665.9626084930353
1643007600,2022-01-24 07:00:00,XTZ/USDT,2.88552,2.88552,2.8333,2.84272,14246.8712874,40641.8894666313688
1643004000,2022-01-24 06:00:00,XTZ/USDT,2.88435,2.90845,2.85672,2.88603,26902.32522853,77956.1799956914412
1643000400,2022-01-24 05:00:00,XTZ/USDT,2.9023,2.90282,2.86117,2.88446,8027.4414496,23161.1461093494171
1642996800,2022-01-24 04:00:00,XTZ/USDT,2.96058,2.97778,2.90094,2.90807,29517.50842481,86641.7902381787029
1642993200,2022-01-24 03:00:00,XTZ/USDT,2.93245,2.9602,2.92369,2.95451,2506.85331014,7387.1347174099425
1642989600,2022-01-24 02:00:00,XTZ/USDT,2.97615,2.97966,2.92888,2.93302,10371.14554481,30639.1705925518787
1642986000,2022-01-24 01:00:00,XTZ/USDT,2.99626,3.01259,2.96228,2.97426,13202.26627204,39413.1515111413681
1642982400,2022-01-24 00:00:00,XTZ/USDT,3.08111,3.08111,2.996,2.996,17519.49997144,53135.4772383358487
1642978800,2022-01-23 23:00:00,XTZ/USDT,2.92778,3.08222,2.92206,3.07903,60961.70100207,185492.779347734435
1642975200,2022-01-23 22:00:00,XTZ/USDT,2.90255,2.93278,2.8937,2.93004,3202.90750883,9328.2806126724943
1642971600,2022-01-23 21:00:00,XTZ/USDT,2.89926,2.93,2.86915,2.90454,26518.94782194,77023.1577029332981
1642968000,2022-01-23 20:00:00,XTZ/USDT,2.8623,2.91314,2.84282,2.90373,19272.68757785,55928.9511347187847
1642964400,2022-01-23 19:00:00,XTZ/USDT,2.89206,2.91475,2.83624,2.85327,50482.29041942,145096.1655260039428
1642960800,2022-01-23 18:00:00,XTZ/USDT,2.96041,2.97647,2.87544,2.89611,33980.57626275,99041.0566197455526
1642957200,2022-01-23 17:00:00,XTZ/USDT,2.97688,2.99612,2.96058,2.96303,7506.43022155,22383.0942984241858
1642953600,2022-01-23 16:00:00,XTZ/USDT,3.0021,3.04404,2.97092,2.97688,18292.61560859,55153.4148120858022
1642950000,2022-01-23 15:00:00,XTZ/USDT,3.02949,3.03648,2.9626,3.01246,35869.71659543,107547.8205381925636
1642946400,2022-01-23 14:00:00,XTZ/USDT,3.10364,3.11471,2.96087,3.03491,74789.67967409,227562.5456002543061
1642942800,2022-01-23 13:00:00,XTZ/USDT,3.0717,3.111,3.05093,3.10532,8664.48386945,26692.2379915864159
1642939200,2022-01-23 12:00:00,XTZ/USDT,3.06696,3.08,3.03787,3.07814,14354.24260174,43878.9692162576974
1642935600,2022-01-23 11:00:00,XTZ/USDT,3.10566,3.11015,3.0486,3.07,20493.9019362,62873.9886977708571
1642932000,2022-01-23 10:00:00,XTZ/USDT,3.12621,3.13023,3.0879,3.11042,12396.55884377,38475.814929836362
1642928400,2022-01-23 09:00:00,XTZ/USDT,3.10791,3.1575,3.0946,3.12158,13838.24699137,43295.4319675775055
1642924800,2022-01-23 08:00:00,XTZ/USDT,3.04409,3.14897,3.03401,3.10732,31314.7310343,96863.0345802583604
