https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKA,Volume USDT
1657083600,2022-07-06 05:00:00,LOKA/USDT,0.5224,0.5224,0.5157,0.521,852.4291,442.4680494
1657080000,2022-07-06 04:00:00,LOKA/USDT,0.5223,0.528,0.5223,0.524,3930.2667,2059.60406101
1657076400,2022-07-06 03:00:00,LOKA/USDT,0.5174,0.5203,0.5174,0.5203,17.6845,9.19516731
1657072800,2022-07-06 02:00:00,LOKA/USDT,0.5163,0.517,0.5137,0.5149,148.5416,76.47529995
1657069200,2022-07-06 01:00:00,LOKA/USDT,0.5272,0.5284,0.5171,0.5208,741.1192,388.73955651
1657065600,2022-07-06 00:00:00,LOKA/USDT,0.5195,0.5263,0.5195,0.5263,102.8461,53.96022172
1657062000,2022-07-05 23:00:00,LOKA/USDT,0.5249,0.5249,0.5188,0.5188,646.2122,338.57484875
1657058400,2022-07-05 22:00:00,LOKA/USDT,0.5242,0.5258,0.522,0.5258,46.43,24.27645931
1657054800,2022-07-05 21:00:00,LOKA/USDT,0.5333,0.5333,0.5233,0.5265,656.2347,346.49820167
1657051200,2022-07-05 20:00:00,LOKA/USDT,0.5358,0.5415,0.5344,0.5345,490.86718859,265.086825677997
1657047600,2022-07-05 19:00:00,LOKA/USDT,0.53,0.536,0.5296,0.5344,240.44443922,128.249121362288
1657044000,2022-07-05 18:00:00,LOKA/USDT,0.5162,0.53,0.5158,0.53,1236.557,644.64425639
1657040400,2022-07-05 17:00:00,LOKA/USDT,0.518,0.5209,0.518,0.5204,465.5545,241.88338268
1657036800,2022-07-05 16:00:00,LOKA/USDT,0.5171,0.5203,0.5159,0.5159,706.8524,365.57488435
1657033200,2022-07-05 15:00:00,LOKA/USDT,0.5122,0.5165,0.512,0.5165,550.98276079,284.047358998035
1657029600,2022-07-05 14:00:00,LOKA/USDT,0.5109,0.5167,0.5109,0.5167,201.4192,103.99451584
1657026000,2022-07-05 13:00:00,LOKA/USDT,0.5156,0.518,0.5114,0.5114,2341.9884,1203.91843842
1657022400,2022-07-05 12:00:00,LOKA/USDT,0.535,0.535,0.512,0.5156,5911.9351,3057.20890166
1657018800,2022-07-05 11:00:00,LOKA/USDT,0.5428,0.545,0.5357,0.5362,667.73171124,363.419292335684
1657015200,2022-07-05 10:00:00,LOKA/USDT,0.5371,0.5424,0.5371,0.5424,79.0578,42.65616876
1657011600,2022-07-05 09:00:00,LOKA/USDT,0.544,0.545,0.538,0.538,1307.912,710.27658448
1657008000,2022-07-05 08:00:00,LOKA/USDT,0.5572,0.5575,0.5441,0.5441,2805.7283,1543.33658687
1657004400,2022-07-05 07:00:00,LOKA/USDT,0.5557,0.5596,0.5557,0.5596,1163.3913,647.3483366
1657000800,2022-07-05 06:00:00,LOKA/USDT,0.5578,0.5578,0.5578,0.5578,0,0
1656997200,2022-07-05 05:00:00,LOKA/USDT,0.553,0.5595,0.5505,0.5578,4342.60004716,2415.342613454936
1656993600,2022-07-05 04:00:00,LOKA/USDT,0.55,0.55,0.5496,0.5496,4.3065,2.36802156
1656990000,2022-07-05 03:00:00,LOKA/USDT,0.5511,0.5524,0.5511,0.5524,111.4972,61.53988116
1656986400,2022-07-05 02:00:00,LOKA/USDT,0.5563,0.5566,0.5517,0.5517,2360.24679302,1310.723040325402
1656982800,2022-07-05 01:00:00,LOKA/USDT,0.5575,0.558,0.5526,0.5526,504.91250755,279.47715999575
1656979200,2022-07-05 00:00:00,LOKA/USDT,0.5549,0.5575,0.5549,0.5553,828.6106657,459.80633766775
1656975600,2022-07-04 23:00:00,LOKA/USDT,0.551,0.5554,0.5503,0.5554,947.6057,524.00659434
1656972000,2022-07-04 22:00:00,LOKA/USDT,0.546,0.5543,0.546,0.5543,1038.3777,570.83028988
1656968400,2022-07-04 21:00:00,LOKA/USDT,0.5428,0.5454,0.5401,0.5454,1596.3,866.01742026
1656964800,2022-07-04 20:00:00,LOKA/USDT,0.5431,0.5431,0.5431,0.5431,0,0
1656961200,2022-07-04 19:00:00,LOKA/USDT,0.5428,0.5431,0.5423,0.5431,1507.1045,817.93230465
1656957600,2022-07-04 18:00:00,LOKA/USDT,0.5457,0.547,0.5244,0.547,6503.7261,3528.43964408
1656954000,2022-07-04 17:00:00,LOKA/USDT,0.5428,0.5476,0.491,0.5456,25427.3833,13555.4467152
1656950400,2022-07-04 16:00:00,LOKA/USDT,0.5403,0.5403,0.5386,0.5386,92.5335,49.96062134
1656946800,2022-07-04 15:00:00,LOKA/USDT,0.5385,0.5496,0.5385,0.5461,4316.22133815,2334.21970031753
1656943200,2022-07-04 14:00:00,LOKA/USDT,0.5403,0.5403,0.5337,0.5382,4450.6662,2388.12812862
1656939600,2022-07-04 13:00:00,LOKA/USDT,0.5462,0.5462,0.5405,0.5411,1979.4549,1071.7526485
1656936000,2022-07-04 12:00:00,LOKA/USDT,0.5496,0.5511,0.5474,0.5474,128.5132,70.48013393
1656932400,2022-07-04 11:00:00,LOKA/USDT,0.5435,0.5481,0.5414,0.5481,1328.0072,720.45955393
1656928800,2022-07-04 10:00:00,LOKA/USDT,0.5381,0.5466,0.5381,0.5445,2242.4209,1220.32931419
1656925200,2022-07-04 09:00:00,LOKA/USDT,0.5363,0.5386,0.532,0.5386,9298.2314,4950.75699778
1656921600,2022-07-04 08:00:00,LOKA/USDT,0.5372,0.5413,0.5351,0.5413,14069.20458875,7572.270355212985
1656918000,2022-07-04 07:00:00,LOKA/USDT,0.5304,0.5374,0.5304,0.5374,2347.02,1253.94504398
1656914400,2022-07-04 06:00:00,LOKA/USDT,0.5309,0.5317,0.5309,0.5314,1791.8919,951.9403418
1656910800,2022-07-04 05:00:00,LOKA/USDT,0.5308,0.5308,0.5281,0.5296,824.2534,435.97090923
1656907200,2022-07-04 04:00:00,LOKA/USDT,0.5308,0.535,0.5308,0.535,590.4181,314.21663818
1656903600,2022-07-04 03:00:00,LOKA/USDT,0.5258,0.532,0.5232,0.532,226.022,119.82850528
1656900000,2022-07-04 02:00:00,LOKA/USDT,0.536,0.5403,0.5263,0.5263,1005.9072,532.37837838
1656896400,2022-07-04 01:00:00,LOKA/USDT,0.5326,0.5327,0.5316,0.5327,141.3486,75.17749224
1656892800,2022-07-04 00:00:00,LOKA/USDT,0.5374,0.5374,0.5374,0.5374,86.8443,46.67012682
1656889200,2022-07-03 23:00:00,LOKA/USDT,0.5352,0.5352,0.5352,0.5352,19.1294843,10.23809999736
1656885600,2022-07-03 22:00:00,LOKA/USDT,0.535,0.5356,0.5328,0.5356,1169.3873,624.70698309
1656882000,2022-07-03 21:00:00,LOKA/USDT,0.5394,0.5394,0.5356,0.5356,113.154,60.64428982
1656878400,2022-07-03 20:00:00,LOKA/USDT,0.5419,0.5454,0.5387,0.5438,6856.01431861,3710.368751487872
1656874800,2022-07-03 19:00:00,LOKA/USDT,0.5345,0.5407,0.5345,0.5407,904.8009,486.14907852
1656871200,2022-07-03 18:00:00,LOKA/USDT,0.5311,0.5337,0.5311,0.5337,114.9501,61.32714262
1656867600,2022-07-03 17:00:00,LOKA/USDT,0.528,0.528,0.528,0.528,107.2402,56.6228256
1656864000,2022-07-03 16:00:00,LOKA/USDT,0.5281,0.5281,0.5281,0.5281,0,0
1656860400,2022-07-03 15:00:00,LOKA/USDT,0.5309,0.5309,0.5275,0.5281,1705.48119272,902.560352185048
1656856800,2022-07-03 14:00:00,LOKA/USDT,0.5217,0.5305,0.5217,0.5305,3726.8919,1966.96518174
1656853200,2022-07-03 13:00:00,LOKA/USDT,0.53,0.53,0.5186,0.5208,1368.66446226,712.7224778478
1656849600,2022-07-03 12:00:00,LOKA/USDT,0.5309,0.5311,0.528,0.528,918.7427,485.9729593
1656846000,2022-07-03 11:00:00,LOKA/USDT,0.5346,0.5346,0.5309,0.5331,12.0231,6.40421011
1656842400,2022-07-03 10:00:00,LOKA/USDT,0.5319,0.533,0.5319,0.5328,709.3914,377.51409135
1656838800,2022-07-03 09:00:00,LOKA/USDT,0.5326,0.533,0.5316,0.5316,281.0795,149.42356332
1656835200,2022-07-03 08:00:00,LOKA/USDT,0.5371,0.5371,0.5285,0.5285,1115.4432,596.43029081
1656831600,2022-07-03 07:00:00,LOKA/USDT,0.5368,0.5368,0.5368,0.5368,0.3335,0.1790228
1656828000,2022-07-03 06:00:00,LOKA/USDT,0.55,0.55,0.5377,0.5381,7622.8276,4136.00839642
1656824400,2022-07-03 05:00:00,LOKA/USDT,0.564,0.5688,0.5511,0.5514,3623.4138,2005.8584067
1656820800,2022-07-03 04:00:00,LOKA/USDT,0.57,0.5709,0.552,0.5632,3964.7912,2228.63334824
1656817200,2022-07-03 03:00:00,LOKA/USDT,0.5675,0.5748,0.5675,0.5748,2468.3534,1408.25213654
1656813600,2022-07-03 02:00:00,LOKA/USDT,0.5632,0.5679,0.5632,0.5674,1272.56457003,720.836215015022
1656810000,2022-07-03 01:00:00,LOKA/USDT,0.5632,0.5632,0.5583,0.5583,43.0442,24.1206547
1656806400,2022-07-03 00:00:00,LOKA/USDT,0.5598,0.5598,0.5598,0.5598,1.3836,0.77453928
1656802800,2022-07-02 23:00:00,LOKA/USDT,0.5629,0.5629,0.5616,0.5616,310.42,174.60259427
1656799200,2022-07-02 22:00:00,LOKA/USDT,0.5631,0.5636,0.5631,0.5635,210.90814216,118.846199989895
1656795600,2022-07-02 21:00:00,LOKA/USDT,0.5566,0.5605,0.5566,0.5605,0.71011213,0.395944218865
1656792000,2022-07-02 20:00:00,LOKA/USDT,0.5593,0.5623,0.5575,0.5575,2185.5727,1225.40809828846
1656788400,2022-07-02 19:00:00,LOKA/USDT,0.5563,0.5569,0.5563,0.5569,114.0693,63.4712808
1656784800,2022-07-02 18:00:00,LOKA/USDT,0.5517,0.5575,0.5517,0.5575,766.6435,424.47241284
1656781200,2022-07-02 17:00:00,LOKA/USDT,0.5501,0.5511,0.5501,0.5511,173.09944677,95.232212368177
1656777600,2022-07-02 16:00:00,LOKA/USDT,0.5474,0.5506,0.5474,0.5506,478.25536252,263.267031837202
1656774000,2022-07-02 15:00:00,LOKA/USDT,0.5483,0.5487,0.5483,0.5487,8.0471,4.41276445
1656770400,2022-07-02 14:00:00,LOKA/USDT,0.5437,0.548,0.5437,0.548,95.6936,52.10414688
1656766800,2022-07-02 13:00:00,LOKA/USDT,0.5448,0.5448,0.543,0.543,104.0691,56.69487888
1656763200,2022-07-02 12:00:00,LOKA/USDT,0.5462,0.5481,0.5462,0.5481,5.8087,3.17926094
1656759600,2022-07-02 11:00:00,LOKA/USDT,0.546,0.5463,0.5412,0.5412,85.113,46.4407023
1656756000,2022-07-02 10:00:00,LOKA/USDT,0.5428,0.5448,0.5428,0.5448,233.8589,127.3141034
1656752400,2022-07-02 09:00:00,LOKA/USDT,0.538,0.538,0.538,0.538,0.1873,0.1007674
1656748800,2022-07-02 08:00:00,LOKA/USDT,0.54,0.5413,0.5386,0.5407,142.0392,76.83419992
1656745200,2022-07-02 07:00:00,LOKA/USDT,0.5411,0.5415,0.5411,0.5411,974.77775817,527.472780569055
1656741600,2022-07-02 06:00:00,LOKA/USDT,0.5454,0.5454,0.5454,0.5454,0,0
1656738000,2022-07-02 05:00:00,LOKA/USDT,0.5416,0.5454,0.5416,0.5454,32.53007161,17.674454156094
1656734400,2022-07-02 04:00:00,LOKA/USDT,0.537,0.537,0.537,0.537,0,0
1656730800,2022-07-02 03:00:00,LOKA/USDT,0.5407,0.5421,0.537,0.537,326.259,175.8742558
1656727200,2022-07-02 02:00:00,LOKA/USDT,0.546,0.546,0.5419,0.5419,234.4721,127.64511068
1656723600,2022-07-02 01:00:00,LOKA/USDT,0.5481,0.5486,0.5461,0.5462,162.8781,89.04512685
1656720000,2022-07-02 00:00:00,LOKA/USDT,0.5496,0.5496,0.5496,0.5496,1.3836,0.76042656
1656716400,2022-07-01 23:00:00,LOKA/USDT,0.552,0.5618,0.5503,0.5503,2461.01085562,1363.327076285695
1656712800,2022-07-01 22:00:00,LOKA/USDT,0.5542,0.5542,0.5523,0.5523,446.5376,247.39668499
1656709200,2022-07-01 21:00:00,LOKA/USDT,0.5533,0.5533,0.5533,0.5533,1.0025,0.55468325
1656705600,2022-07-01 20:00:00,LOKA/USDT,0.553,0.56,0.553,0.556,21.7234,12.10580424
1656702000,2022-07-01 19:00:00,LOKA/USDT,0.5497,0.5497,0.5496,0.5496,241.3836,132.68842656
1656698400,2022-07-01 18:00:00,LOKA/USDT,0.5545,0.5559,0.5538,0.5538,53.69863015,29.77001214707
1656694800,2022-07-01 17:00:00,LOKA/USDT,0.549,0.5543,0.549,0.5543,16.5539,9.11385659
1656691200,2022-07-01 16:00:00,LOKA/USDT,0.5496,0.5511,0.5496,0.5509,11.908,6.56035986
1656687600,2022-07-01 15:00:00,LOKA/USDT,0.552,0.552,0.5444,0.5444,849.6914,464.83100055
1656684000,2022-07-01 14:00:00,LOKA/USDT,0.553,0.553,0.548,0.548,959.8834,528.89403011
1656680400,2022-07-01 13:00:00,LOKA/USDT,0.552,0.5575,0.5508,0.5559,3267.41086327,1807.741959507291
1656676800,2022-07-01 12:00:00,LOKA/USDT,0.5503,0.5514,0.5472,0.55,2275.87342927,1252.819156444026
1656673200,2022-07-01 11:00:00,LOKA/USDT,0.548,0.5527,0.548,0.5527,969.8756,535.0477247
1656669600,2022-07-01 10:00:00,LOKA/USDT,0.5605,0.5605,0.5416,0.5467,3610.131,1971.94435669
1656666000,2022-07-01 09:00:00,LOKA/USDT,0.5602,0.5607,0.5574,0.558,827.3464,462.62278534
1656662400,2022-07-01 08:00:00,LOKA/USDT,0.5615,0.564,0.5598,0.56,1010.4487,567.32930707
1656658800,2022-07-01 07:00:00,LOKA/USDT,0.5567,0.5655,0.5567,0.5655,1747.7672,979.45994144
1656655200,2022-07-01 06:00:00,LOKA/USDT,0.5567,0.5577,0.5526,0.5577,2626.2517,1462.55611282
1656651600,2022-07-01 05:00:00,LOKA/USDT,0.5583,0.56,0.5559,0.557,3502.8818,1951.44274912
1656648000,2022-07-01 04:00:00,LOKA/USDT,0.5565,0.5661,0.5565,0.5589,1325.6158,748.33987679
1656644400,2022-07-01 03:00:00,LOKA/USDT,0.5775,0.5775,0.5574,0.5574,2151.8527,1218.79562929
1656640800,2022-07-01 02:00:00,LOKA/USDT,0.5728,0.5802,0.5728,0.5755,2009.75026387,1161.939570866278
1656637200,2022-07-01 01:00:00,LOKA/USDT,0.5648,0.572,0.5648,0.572,3700.7586,2105.35285442
1656633600,2022-07-01 00:00:00,LOKA/USDT,0.5573,0.5702,0.5571,0.5666,6798.0947,3850.7606125
1656630000,2022-06-30 23:00:00,LOKA/USDT,0.5458,0.5575,0.5435,0.5575,2159.9085,1194.52792911
1656626400,2022-06-30 22:00:00,LOKA/USDT,0.5462,0.5482,0.546,0.546,288.1593,157.89673353
1656622800,2022-06-30 21:00:00,LOKA/USDT,0.5375,0.5496,0.5375,0.5424,3019.86743516,1645.955833835808
1656619200,2022-06-30 20:00:00,LOKA/USDT,0.552,0.5571,0.5346,0.539,15428.8359,8407.44191817
1656615600,2022-06-30 19:00:00,LOKA/USDT,0.5331,0.5517,0.531,0.5517,5040.0231,2734.64673863
1656612000,2022-06-30 18:00:00,LOKA/USDT,0.5415,0.5415,0.532,0.533,3688.7406,1978.45846178
1656608400,2022-06-30 17:00:00,LOKA/USDT,0.5401,0.5401,0.5386,0.5398,557.3263,300.95392969
1656604800,2022-06-30 16:00:00,LOKA/USDT,0.5415,0.5474,0.54,0.54,1883.49109592,1026.447038346608
1656601200,2022-06-30 15:00:00,LOKA/USDT,0.5332,0.5419,0.5332,0.5385,1235.82643673,664.960900556566
1656597600,2022-06-30 14:00:00,LOKA/USDT,0.5233,0.5326,0.5233,0.5326,264.22637443,140.16025614676
1656594000,2022-06-30 13:00:00,LOKA/USDT,0.5362,0.5362,0.522,0.5226,6139.4177,3226.8854147
1656590400,2022-06-30 12:00:00,LOKA/USDT,0.5283,0.536,0.5283,0.536,254.6112,136.10746937
1656586800,2022-06-30 11:00:00,LOKA/USDT,0.5261,0.5292,0.526,0.5267,345.8805,181.9755846
1656583200,2022-06-30 10:00:00,LOKA/USDT,0.5347,0.5347,0.524,0.524,7575.91724006,4015.806293995956
1656579600,2022-06-30 09:00:00,LOKA/USDT,0.5332,0.536,0.5256,0.536,2323.8411,1227.30468987
1656576000,2022-06-30 08:00:00,LOKA/USDT,0.5418,0.5418,0.5338,0.5338,4377.6932,2361.03428492
1656572400,2022-06-30 07:00:00,LOKA/USDT,0.5477,0.5484,0.5418,0.5418,1478.6954,806.38357366
1656568800,2022-06-30 06:00:00,LOKA/USDT,0.5637,0.5645,0.546,0.547,3746.1631,2071.13958597
1656565200,2022-06-30 05:00:00,LOKA/USDT,0.5688,0.5688,0.5605,0.5614,2092.5024,1177.96856538
1656561600,2022-06-30 04:00:00,LOKA/USDT,0.5796,0.5827,0.569,0.569,6494.9199,3748.6633093
1656558000,2022-06-30 03:00:00,LOKA/USDT,0.5863,0.5863,0.58,0.581,6.814,3.95995126
1656554400,2022-06-30 02:00:00,LOKA/USDT,0.5754,0.588,0.5754,0.5859,4474.37553427,2595.009024716374
1656550800,2022-06-30 01:00:00,LOKA/USDT,0.5734,0.5763,0.5648,0.5763,1298.3378,738.69126801
1656547200,2022-06-30 00:00:00,LOKA/USDT,0.5768,0.5778,0.574,0.5749,1207.58842037,696.045453249601
1656543600,2022-06-29 23:00:00,LOKA/USDT,0.57,0.5766,0.57,0.5766,2002.78972927,1147.084971377082
1656540000,2022-06-29 22:00:00,LOKA/USDT,0.5643,0.5681,0.5643,0.5681,166.4683,94.34968555
1656536400,2022-06-29 21:00:00,LOKA/USDT,0.5666,0.5688,0.5666,0.5685,56.4056,32.06338128
1656532800,2022-06-29 20:00:00,LOKA/USDT,0.5631,0.5667,0.5631,0.5654,2375.1184,1342.85787468
1656529200,2022-06-29 19:00:00,LOKA/USDT,0.5586,0.5598,0.5564,0.5598,6.3576,3.54997176
1656525600,2022-06-29 18:00:00,LOKA/USDT,0.5597,0.5622,0.5597,0.5622,102.9921,57.86412543
1656522000,2022-06-29 17:00:00,LOKA/USDT,0.5543,0.5564,0.553,0.5564,183.7425,101.63551902
1656518400,2022-06-29 16:00:00,LOKA/USDT,0.5632,0.5632,0.5548,0.5548,760.1118,426.0396595
1656514800,2022-06-29 15:00:00,LOKA/USDT,0.5698,0.5759,0.5631,0.5666,2726.40640592,1551.763717937952
1656511200,2022-06-29 14:00:00,LOKA/USDT,0.5618,0.5688,0.5618,0.5688,1174.5798,660.5632506
1656507600,2022-06-29 13:00:00,LOKA/USDT,0.5637,0.5641,0.5514,0.5605,2520.06088092,1397.433335354884
1656504000,2022-06-29 12:00:00,LOKA/USDT,0.5662,0.5671,0.5618,0.5618,1173.69041803,662.556631024813
1656500400,2022-06-29 11:00:00,LOKA/USDT,0.5719,0.5737,0.5543,0.5648,2688.85757861,1514.082865888557
1656496800,2022-06-29 10:00:00,LOKA/USDT,0.5718,0.572,0.5674,0.5712,4168.57045124,2374.211353999244
1656493200,2022-06-29 09:00:00,LOKA/USDT,0.5613,0.5715,0.5613,0.5714,5533.793,3138.92309872
1656489600,2022-06-29 08:00:00,LOKA/USDT,0.5568,0.5623,0.5568,0.5606,3089.55527959,1727.407095615712
1656486000,2022-06-29 07:00:00,LOKA/USDT,0.5581,0.5623,0.555,0.5554,3544.9311,1977.18227263
1656482400,2022-06-29 06:00:00,LOKA/USDT,0.559,0.5602,0.5554,0.5564,2716.6992,1516.65879245
1656478800,2022-06-29 05:00:00,LOKA/USDT,0.5734,0.5745,0.5558,0.5558,2484.971,1403.14311003
1656475200,2022-06-29 04:00:00,LOKA/USDT,0.572,0.572,0.569,0.5704,464.6959,264.64910396
1656471600,2022-06-29 03:00:00,LOKA/USDT,0.5743,0.5743,0.568,0.5693,2281.4042,1303.02219837
1656468000,2022-06-29 02:00:00,LOKA/USDT,0.5737,0.5786,0.5707,0.5778,1738.0258,1000.30232993
1656464400,2022-06-29 01:00:00,LOKA/USDT,0.5698,0.5745,0.5698,0.5736,553.3387,316.5301296
1656460800,2022-06-29 00:00:00,LOKA/USDT,0.5636,0.5705,0.5607,0.568,2031.4555,1145.282749
1656457200,2022-06-28 23:00:00,LOKA/USDT,0.5648,0.5671,0.5637,0.5658,2585.71461178,1461.459351354548
1656453600,2022-06-28 22:00:00,LOKA/USDT,0.5791,0.5795,0.5659,0.5683,1882.683,1071.6157492
1656450000,2022-06-28 21:00:00,LOKA/USDT,0.5732,0.5776,0.5732,0.5775,23.5282,13.56916382
1656446400,2022-06-28 20:00:00,LOKA/USDT,0.5757,0.5759,0.5707,0.5707,896.54,514.92832465
1656442800,2022-06-28 19:00:00,LOKA/USDT,0.5811,0.5811,0.5745,0.5745,2430.9574,1405.69689177
1656439200,2022-06-28 18:00:00,LOKA/USDT,0.5947,0.5947,0.5811,0.5836,2535.8263,1489.21489022
1656435600,2022-06-28 17:00:00,LOKA/USDT,0.6001,0.6002,0.596,0.5964,1614.6457,964.04570872
1656432000,2022-06-28 16:00:00,LOKA/USDT,0.596,0.603,0.596,0.5992,1049.0732,628.91406204
1656428400,2022-06-28 15:00:00,LOKA/USDT,0.6015,0.6015,0.5972,0.5972,1140.7973,684.79819073
1656424800,2022-06-28 14:00:00,LOKA/USDT,0.6123,0.6123,0.5986,0.6,3849.76954422,2321.812479569688
1656421200,2022-06-28 13:00:00,LOKA/USDT,0.6151,0.6151,0.6151,0.6151,2.1027,1.29337077
1656417600,2022-06-28 12:00:00,LOKA/USDT,0.6131,0.6169,0.6123,0.6123,1078.50202512,662.954012056528
1656414000,2022-06-28 11:00:00,LOKA/USDT,0.6168,0.6199,0.6133,0.6133,2017.0654,1247.07078316
1656410400,2022-06-28 10:00:00,LOKA/USDT,0.6176,0.6176,0.6125,0.6137,3629.3278,2229.332036
1656406800,2022-06-28 09:00:00,LOKA/USDT,0.62,0.6211,0.6177,0.6177,1658.3309,1026.69659759
1656403200,2022-06-28 08:00:00,LOKA/USDT,0.6111,0.6187,0.611,0.6187,430.92825855,264.485581564885
1656399600,2022-06-28 07:00:00,LOKA/USDT,0.6134,0.6134,0.61,0.61,510.1611,312.81233512
1656396000,2022-06-28 06:00:00,LOKA/USDT,0.6039,0.6174,0.6039,0.6113,5111.93251072,3123.191211948883
1656392400,2022-06-28 05:00:00,LOKA/USDT,0.6004,0.6039,0.6004,0.6039,275.1066,165.61183463
1656388800,2022-06-28 04:00:00,LOKA/USDT,0.5973,0.6,0.5973,0.6,20.9104,12.49864543
1656385200,2022-06-28 03:00:00,LOKA/USDT,0.5938,0.5979,0.5937,0.5979,127.5744,76.09649463
1656381600,2022-06-28 02:00:00,LOKA/USDT,0.5984,0.5984,0.5881,0.59,2671.8751,1581.88607436
1656378000,2022-06-28 01:00:00,LOKA/USDT,0.6132,0.6132,0.5972,0.5972,2484.65923777,1491.813371515129
1656374400,2022-06-28 00:00:00,LOKA/USDT,0.6142,0.6196,0.614,0.614,1537.5535,948.47187071
1656370800,2022-06-27 23:00:00,LOKA/USDT,0.6198,0.6198,0.6108,0.6116,929.55755997,573.023157707652
1656367200,2022-06-27 22:00:00,LOKA/USDT,0.6182,0.623,0.6182,0.623,1430.45763561,889.21856815503
1656363600,2022-06-27 21:00:00,LOKA/USDT,0.6143,0.6143,0.6142,0.6142,75.4707,46.35720559
1656360000,2022-06-27 20:00:00,LOKA/USDT,0.6151,0.6176,0.6151,0.6176,337.1632,207.71860979
1656356400,2022-06-27 19:00:00,LOKA/USDT,0.611,0.6132,0.611,0.6116,941.5039,577.26712641
1656352800,2022-06-27 18:00:00,LOKA/USDT,0.6135,0.6171,0.6036,0.6117,745.22315846,455.956537225666
1656349200,2022-06-27 17:00:00,LOKA/USDT,0.6138,0.6138,0.6137,0.6137,82.7722055,50.79740647535
1656345600,2022-06-27 16:00:00,LOKA/USDT,0.6143,0.6143,0.612,0.612,487.8014,298.95355026
1656342000,2022-06-27 15:00:00,LOKA/USDT,0.6175,0.6176,0.6101,0.6176,2033.91724679,1244.648968876231
1656338400,2022-06-27 14:00:00,LOKA/USDT,0.6163,0.6163,0.6021,0.6154,5822.8839,3537.69408595
1656334800,2022-06-27 13:00:00,LOKA/USDT,0.6385,0.6455,0.6176,0.6178,4356.197,2738.13588409
1656331200,2022-06-27 12:00:00,LOKA/USDT,0.6383,0.6383,0.6372,0.6372,788.3862,503.13823913
1656327600,2022-06-27 11:00:00,LOKA/USDT,0.6463,0.6463,0.64,0.64,1752.655,1125.00829558
1656324000,2022-06-27 10:00:00,LOKA/USDT,0.6598,0.6598,0.6459,0.6487,15218.3696,9854.64813639
1656320400,2022-06-27 09:00:00,LOKA/USDT,0.6598,0.6608,0.6553,0.6606,2825.99796487,1858.512279963642
1656316800,2022-06-27 08:00:00,LOKA/USDT,0.6461,0.6608,0.6461,0.6601,3540.8750727,2319.292777689734
1656313200,2022-06-27 07:00:00,LOKA/USDT,0.6409,0.6461,0.6409,0.6461,667.9535622,428.94814026742
1656309600,2022-06-27 06:00:00,LOKA/USDT,0.6371,0.6418,0.6371,0.6418,2557.0976,1635.858464
1656306000,2022-06-27 05:00:00,LOKA/USDT,0.6374,0.6386,0.6374,0.6386,18.1475,11.5769935
1656302400,2022-06-27 04:00:00,LOKA/USDT,0.6361,0.6375,0.6361,0.6375,137.8844,87.708945
1656298800,2022-06-27 03:00:00,LOKA/USDT,0.638,0.641,0.638,0.641,48.6376,31.16364065
1656295200,2022-06-27 02:00:00,LOKA/USDT,0.6226,0.6382,0.6226,0.6335,4678.67879925,2954.464808753825
1656291600,2022-06-27 01:00:00,LOKA/USDT,0.621,0.6313,0.6181,0.6208,1845.3402,1150.54929552
1656288000,2022-06-27 00:00:00,LOKA/USDT,0.6126,0.6258,0.6126,0.6211,2741.7387,1690.32777215
1656284400,2022-06-26 23:00:00,LOKA/USDT,0.621,0.6226,0.6127,0.6127,2148.86731881,1328.296489614484
1656280800,2022-06-26 22:00:00,LOKA/USDT,0.6449,0.6449,0.6176,0.6184,2836.7196,1785.65657934
1656277200,2022-06-26 21:00:00,LOKA/USDT,0.6561,0.6561,0.645,0.645,2768.70774247,1810.440754094687
1656273600,2022-06-26 20:00:00,LOKA/USDT,0.6482,0.656,0.645,0.656,706.39151822,457.492028555712
1656270000,2022-06-26 19:00:00,LOKA/USDT,0.65,0.6584,0.6486,0.6499,747.7827,487.17283135
1656266400,2022-06-26 18:00:00,LOKA/USDT,0.6668,0.6668,0.65,0.65,7855.72784448,5166.094193249984
1656262800,2022-06-26 17:00:00,LOKA/USDT,0.672,0.6942,0.668,0.668,6346.03968927,4316.669815009994
1656259200,2022-06-26 16:00:00,LOKA/USDT,0.6822,0.6826,0.6672,0.6702,3908.39823777,2632.342254213454
1656255600,2022-06-26 15:00:00,LOKA/USDT,0.695,0.7049,0.672,0.6806,15259.75762595,10482.63400284714
1656252000,2022-06-26 14:00:00,LOKA/USDT,0.672,0.7375,0.672,0.6921,42981.4830507,30583.615156939979
1656248400,2022-06-26 13:00:00,LOKA/USDT,0.6821,0.6821,0.6675,0.6675,3583.6757,2409.79464678
1656244800,2022-06-26 12:00:00,LOKA/USDT,0.683,0.7008,0.6796,0.6811,22510.8049864,15651.542392098246
1656241200,2022-06-26 11:00:00,LOKA/USDT,0.674,0.6828,0.6717,0.6828,4231.52355748,2868.650470004748
1656237600,2022-06-26 10:00:00,LOKA/USDT,0.6654,0.6735,0.6604,0.6735,2155.76672402,1433.352608014032
1656234000,2022-06-26 09:00:00,LOKA/USDT,0.6828,0.6876,0.6657,0.6657,3211.63876979,2174.2130857949
1656230400,2022-06-26 08:00:00,LOKA/USDT,0.6732,0.694,0.6732,0.6826,5849.81173793,3993.772063905286
