https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC,tradecount
1628208000000,2021-08-06 00:00:00,ETH/BTC,0.06918700,0.06965000,0.06660000,0.06749800,163140.67000000,11097.20886944,243747
1628121600000,2021-08-05 00:00:00,ETH/BTC,0.06858800,0.07324200,0.06713300,0.06918200,255311.17900000,17762.22607859,387318
1628035200000,2021-08-04 00:00:00,ETH/BTC,0.06566900,0.06934900,0.06523500,0.06858900,152456.21200000,10226.74935492,252138
1627948800000,2021-08-03 00:00:00,ETH/BTC,0.06659500,0.06673300,0.06382900,0.06566600,150450.43300000,9805.61165345,238367
1627862400000,2021-08-02 00:00:00,ETH/BTC,0.06412100,0.06705000,0.06355700,0.06659300,138994.78500000,9119.99615979,219190
1627776000000,2021-08-01 00:00:00,ETH/BTC,0.06104000,0.06505300,0.06103500,0.06411400,164902.61800000,10348.43889331,253217
1627689600000,2021-07-31 00:00:00,ETH/BTC,0.05832800,0.06111900,0.05810000,0.06104000,104037.74800000,6174.65208572,164503
1627603200000,2021-07-30 00:00:00,ETH/BTC,0.05954700,0.06097300,0.05831500,0.05832600,164188.10600000,9855.28941746,230866
1627516800000,2021-07-29 00:00:00,ETH/BTC,0.05749300,0.05977800,0.05720200,0.05954700,120907.72900000,7023.23083270,167658
1627430400000,2021-07-28 00:00:00,ETH/BTC,0.05827300,0.05844100,0.05703100,0.05748100,151434.43600000,8725.05525753,211175
1627344000000,2021-07-27 00:00:00,ETH/BTC,0.05982000,0.06034700,0.05827100,0.05827900,153685.55000000,9111.35841627,225287
1627257600000,2021-07-26 00:00:00,ETH/BTC,0.06190100,0.06254900,0.05866900,0.05983100,228273.76300000,13822.04151004,314919
1627171200000,2021-07-25 00:00:00,ETH/BTC,0.06377700,0.06386900,0.06188300,0.06190900,91959.60200000,5769.40708636,140037
1627084800000,2021-07-24 00:00:00,ETH/BTC,0.06316400,0.06407800,0.06281700,0.06377100,108781.05100000,6902.15787127,156490
1626998400000,2021-07-23 00:00:00,ETH/BTC,0.06269900,0.06383900,0.06223200,0.06316400,121233.46200000,7660.69718137,162975
1626912000000,2021-07-22 00:00:00,ETH/BTC,0.06209000,0.06293000,0.06137600,0.06269700,135376.40800000,8421.69571719,170908
1626825600000,2021-07-21 00:00:00,ETH/BTC,0.05995200,0.06250000,0.05947400,0.06208900,143453.63400000,8746.97634581,204305
1626739200000,2021-07-20 00:00:00,ETH/BTC,0.05897100,0.06067500,0.05779000,0.05995300,127310.98100000,7522.11098218,168017
1626652800000,2021-07-19 00:00:00,ETH/BTC,0.05952100,0.06024400,0.05869700,0.05897100,87260.36700000,5184.50240112,133743
1626566400000,2021-07-18 00:00:00,ETH/BTC,0.06026100,0.06212100,0.05939100,0.05952000,129297.67100000,7892.35651357,166944
1626480000000,2021-07-17 00:00:00,ETH/BTC,0.05979000,0.06027400,0.05908200,0.06026400,74687.56300000,4461.90420719,115150
1626393600000,2021-07-16 00:00:00,ETH/BTC,0.06021800,0.06137600,0.05910800,0.05978600,90944.76300000,5462.13988492,145609
1626307200000,2021-07-15 00:00:00,ETH/BTC,0.06076400,0.06215900,0.05968600,0.06022600,108489.92700000,6559.07715714,163917
1626220800000,2021-07-14 00:00:00,ETH/BTC,0.05929000,0.06139800,0.05840300,0.06076800,125201.30700000,7495.02667776,167366
1626134400000,2021-07-13 00:00:00,ETH/BTC,0.06140100,0.06156700,0.05927700,0.05929800,107891.36400000,6539.90996171,157679
1626048000000,2021-07-12 00:00:00,ETH/BTC,0.06248500,0.06300400,0.06102900,0.06140000,103174.02500000,6421.09059898,144092
1625961600000,2021-07-11 00:00:00,ETH/BTC,0.06300300,0.06374500,0.06235900,0.06248800,76613.66900000,4815.96571742,104158
1625875200000,2021-07-10 00:00:00,ETH/BTC,0.06349200,0.06410600,0.06202100,0.06300000,98763.87600000,6208.84281575,138505
1625788800000,2021-07-09 00:00:00,ETH/BTC,0.06436700,0.06512000,0.06301000,0.06349200,135230.21600000,8664.08937138,186563
1625702400000,2021-07-08 00:00:00,ETH/BTC,0.06840900,0.06888700,0.06414400,0.06436600,151556.58300000,10068.51156029,212197
1625616000000,2021-07-07 00:00:00,ETH/BTC,0.06786300,0.06913800,0.06741500,0.06840100,117143.75600000,7998.93358475,171742
1625529600000,2021-07-06 00:00:00,ETH/BTC,0.06519600,0.06857400,0.06508000,0.06786400,124841.84400000,8380.82848808,202321
1625443200000,2021-07-05 00:00:00,ETH/BTC,0.06581300,0.06695000,0.06472600,0.06517900,110928.06600000,7316.22706512,176438
1625356800000,2021-07-04 00:00:00,ETH/BTC,0.06423100,0.06663500,0.06365700,0.06582200,109416.51100000,7156.76330934,174024
1625270400000,2021-07-03 00:00:00,ETH/BTC,0.06375700,0.06450000,0.06335500,0.06423100,100484.47200000,6421.07432411,149671
1625184000000,2021-07-02 00:00:00,ETH/BTC,0.06287500,0.06408000,0.06151500,0.06375800,110886.66400000,6931.51875399,177920
1625097600000,2021-07-01 00:00:00,ETH/BTC,0.06492400,0.06498900,0.06266900,0.06286500,124075.33900000,7903.57661564,196444
1625011200000,2021-06-30 00:00:00,ETH/BTC,0.06029800,0.06550200,0.05996800,0.06493200,160059.63300000,9965.29779577,237167
1624924800000,2021-06-29 00:00:00,ETH/BTC,0.06042400,0.06199700,0.06015700,0.06028900,158986.83300000,9709.45785585,228429
1624838400000,2021-06-28 00:00:00,ETH/BTC,0.05712400,0.06199700,0.05694100,0.06043100,244052.88900000,14486.84937147,299056
1624752000000,2021-06-27 00:00:00,ETH/BTC,0.05667700,0.05732700,0.05520500,0.05712300,148346.99700000,8320.98231970,190465
1624665600000,2021-06-26 00:00:00,ETH/BTC,0.05728800,0.05756400,0.05601000,0.05667700,151322.25900000,8589.07794439,198614
1624579200000,2021-06-25 00:00:00,ETH/BTC,0.05740100,0.05839400,0.05526700,0.05729000,185397.82500000,10505.99190036,232180
1624492800000,2021-06-24 00:00:00,ETH/BTC,0.05844700,0.05880200,0.05696400,0.05740200,223237.04400000,12989.48652657,222018
1624406400000,2021-06-23 00:00:00,ETH/BTC,0.05778700,0.05960400,0.05700000,0.05845500,157331.54300000,9226.03671361,211385
1624320000000,2021-06-22 00:00:00,ETH/BTC,0.05964800,0.06098800,0.05743500,0.05780600,234852.27800000,13935.84705227,341929
1624233600000,2021-06-21 00:00:00,ETH/BTC,0.06303300,0.06357800,0.05892900,0.05964800,232717.63100000,14142.50702384,349980
1624147200000,2021-06-20 00:00:00,ETH/BTC,0.06101500,0.06354500,0.06083300,0.06303500,139642.79300000,8634.61055288,197758
1624060800000,2021-06-19 00:00:00,ETH/BTC,0.06235600,0.06314500,0.06101000,0.06101000,110000.14000000,6853.97217059,165151
1623974400000,2021-06-18 00:00:00,ETH/BTC,0.06230000,0.06246700,0.06031300,0.06236000,131406.23900000,8084.61195162,193131
1623888000000,2021-06-17 00:00:00,ETH/BTC,0.06175600,0.06279100,0.06096300,0.06230400,114289.95100000,7077.50326090,163247
1623801600000,2021-06-16 00:00:00,ETH/BTC,0.06335500,0.06339700,0.06142500,0.06176100,120161.52400000,7517.68078672,166156
1623715200000,2021-06-15 00:00:00,ETH/BTC,0.06370400,0.06520000,0.06296700,0.06334900,149346.69500000,9585.71990033,194293
1623628800000,2021-06-14 00:00:00,ETH/BTC,0.06430600,0.06464600,0.06238900,0.06369900,163306.55700000,10377.26965430,215381
1623542400000,2021-06-13 00:00:00,ETH/BTC,0.06669200,0.06759900,0.06354000,0.06430600,142796.28800000,9358.07029963,199568
1623456000000,2021-06-12 00:00:00,ETH/BTC,0.06306000,0.06817700,0.06279300,0.06669600,185466.09200000,12266.58278980,220340
1623369600000,2021-06-11 00:00:00,ETH/BTC,0.06738500,0.06749900,0.06272000,0.06305800,162635.09700000,10652.04678896,218838
1623283200000,2021-06-10 00:00:00,ETH/BTC,0.06981200,0.06992100,0.06689600,0.06739600,176599.50400000,12047.53173233,228578
1623196800000,2021-06-09 00:00:00,ETH/BTC,0.07512300,0.07530800,0.06931000,0.06982100,238348.30500000,17186.49131372,333147
1623110400000,2021-06-08 00:00:00,ETH/BTC,0.07724900,0.07757200,0.07431300,0.07512400,182142.57000000,13793.31253411,305348
1623024000000,2021-06-07 00:00:00,ETH/BTC,0.07575200,0.07759400,0.07548000,0.07723700,163761.04300000,12548.35044951,266688
1622937600000,2021-06-06 00:00:00,ETH/BTC,0.07398900,0.07596100,0.07362600,0.07573700,120623.42300000,9034.00525437,204804
1622851200000,2021-06-05 00:00:00,ETH/BTC,0.07301300,0.07500000,0.07260000,0.07398600,143662.75200000,10568.89873577,242495
1622764800000,2021-06-04 00:00:00,ETH/BTC,0.07280500,0.07360000,0.07109200,0.07300200,150735.50600000,10881.57890375,264347
1622678400000,2021-06-03 00:00:00,ETH/BTC,0.07202800,0.07371700,0.07157100,0.07281100,163383.68700000,11868.07127739,263921
1622592000000,2021-06-02 00:00:00,ETH/BTC,0.07179000,0.07353300,0.07088600,0.07202600,154246.67600000,11155.59933187,259597
1622505600000,2021-06-01 00:00:00,ETH/BTC,0.07266800,0.07285800,0.07035900,0.07179300,181701.32700000,12980.04200521,298898
1622419200000,2021-05-31 00:00:00,ETH/BTC,0.06693300,0.07276100,0.06601400,0.07266800,253940.17500000,17600.78640017,380039
1622332800000,2021-05-30 00:00:00,ETH/BTC,0.06585600,0.06847500,0.06511000,0.06692700,186924.73900000,12534.97047756,280266
1622246400000,2021-05-29 00:00:00,ETH/BTC,0.06765000,0.07011000,0.06504700,0.06584800,229759.77400000,15597.80874415,349824
1622160000000,2021-05-28 00:00:00,ETH/BTC,0.07119300,0.07159400,0.06700000,0.06765700,261508.25200000,18226.00791241,426313
1622073600000,2021-05-27 00:00:00,ETH/BTC,0.07352900,0.07374000,0.07036800,0.07118900,190468.95500000,13599.74020175,321909
1621987200000,2021-05-26 00:00:00,ETH/BTC,0.07057000,0.07358000,0.06930400,0.07352900,272406.81500000,19391.43947763,444023
1621900800000,2021-05-25 00:00:00,ETH/BTC,0.06826600,0.07099900,0.06484000,0.07056600,332450.80900000,22586.92654851,523690
1621814400000,2021-05-24 00:00:00,ETH/BTC,0.06048300,0.06846100,0.05988100,0.06822500,419857.53100000,26829.02800148,630999
1621728000000,2021-05-23 00:00:00,ETH/BTC,0.06127300,0.06259000,0.05533200,0.06048400,523051.84700000,30882.98180964,711587
1621641600000,2021-05-22 00:00:00,ETH/BTC,0.06524500,0.06556000,0.05993500,0.06127300,347449.02100000,21715.21733405,534801
1621555200000,2021-05-21 00:00:00,ETH/BTC,0.06831100,0.07035700,0.06270000,0.06525300,386120.81100000,25652.06987278,613904
1621468800000,2021-05-20 00:00:00,ETH/BTC,0.06655900,0.07069600,0.06094100,0.06829900,448935.32000000,29892.86923709,754506
1621382400000,2021-05-19 00:00:00,ETH/BTC,0.07876200,0.07942800,0.06100000,0.06654000,804099.17400000,56836.34203517,1201493
1621296000000,2021-05-18 00:00:00,ETH/BTC,0.07539100,0.07980000,0.07498200,0.07875900,238564.98900000,18496.02729644,383674
1621209600000,2021-05-17 00:00:00,ETH/BTC,0.07715200,0.07878600,0.07401000,0.07538100,302302.75300000,23045.26761725,510698
1621123200000,2021-05-16 00:00:00,ETH/BTC,0.07795900,0.08021900,0.07439500,0.07715200,292505.43500000,22550.91343898,475043
1621036800000,2021-05-15 00:00:00,ETH/BTC,0.08177500,0.08240000,0.07752800,0.07797500,250682.45500000,19949.46221158,412162
1620950400000,2021-05-14 00:00:00,ETH/BTC,0.07488600,0.08207000,0.07445100,0.08177500,282870.19900000,22370.62492830,454530
1620864000000,2021-05-13 00:00:00,ETH/BTC,0.07693200,0.07975700,0.07342800,0.07488800,448829.08800000,34428.35358165,783127
1620777600000,2021-05-12 00:00:00,ETH/BTC,0.07363700,0.08009800,0.07271700,0.07697100,399219.78700000,30275.51120526,658207
1620691200000,2021-05-11 00:00:00,ETH/BTC,0.07071000,0.07370000,0.06894100,0.07364400,256981.81100000,18289.46346048,437879
1620604800000,2021-05-10 00:00:00,ETH/BTC,0.06737500,0.07337700,0.06574200,0.07072200,420706.59900000,29649.24153926,694174
1620518400000,2021-05-09 00:00:00,ETH/BTC,0.06643900,0.06890000,0.06532000,0.06737500,296905.34000000,19935.75776801,478376
1620432000000,2021-05-08 00:00:00,ETH/BTC,0.06070300,0.06730000,0.05979300,0.06642800,373976.01000000,23503.09429689,564070
1620345600000,2021-05-07 00:00:00,ETH/BTC,0.06188200,0.06216800,0.06012200,0.06070100,210118.24700000,12857.20627175,347178
1620259200000,2021-05-06 00:00:00,ETH/BTC,0.06135900,0.06310000,0.05960000,0.06188100,263263.14800000,16142.65771466,422145
1620172800000,2021-05-05 00:00:00,ETH/BTC,0.06090400,0.06200400,0.05700000,0.06136300,371097.54800000,22268.15153328,536297
1620086400000,2021-05-04 00:00:00,ETH/BTC,0.06001700,0.06441200,0.05732100,0.06088600,524105.19700000,31743.59536163,756797
1620000000000,2021-05-03 00:00:00,ETH/BTC,0.05213100,0.06020100,0.05182500,0.05999500,429333.30200000,23783.56819270,592224
1619913600000,2021-05-02 00:00:00,ETH/BTC,0.05094400,0.05267600,0.05077100,0.05213400,188335.39800000,9716.77594080,271263
1619827200000,2021-05-01 00:00:00,ETH/BTC,0.04805400,0.05120700,0.04730800,0.05094800,251319.23200000,12467.54283323,327208
1619740800000,2021-04-30 00:00:00,ETH/BTC,0.05148600,0.05166500,0.04770200,0.04805400,295218.30200000,14648.17839252,358460
1619654400000,2021-04-29 00:00:00,ETH/BTC,0.05011400,0.05190000,0.04950100,0.05149200,242185.74800000,12338.96278906,334603
1619568000000,2021-04-28 00:00:00,ETH/BTC,0.04845700,0.05033800,0.04752300,0.05011400,260077.98000000,12759.39789104,356793
1619481600000,2021-04-27 00:00:00,ETH/BTC,0.04689600,0.04868000,0.04644400,0.04845700,184509.35500000,8750.12051049,238245
1619395200000,2021-04-26 00:00:00,ETH/BTC,0.04728400,0.04801100,0.04600000,0.04689500,206812.67500000,9677.13318275,264869
1619308800000,2021-04-25 00:00:00,ETH/BTC,0.04422200,0.04735000,0.04371000,0.04729800,183278.88100000,8439.88653865,213370
1619222400000,2021-04-24 00:00:00,ETH/BTC,0.04631500,0.04632000,0.04410100,0.04422200,164214.32300000,7423.10060895,220877
1619136000000,2021-04-23 00:00:00,ETH/BTC,0.04639000,0.04702600,0.04350000,0.04632000,454987.69500000,20691.70590966,552042
1619049600000,2021-04-22 00:00:00,ETH/BTC,0.04381700,0.04819500,0.04348200,0.04639000,569124.95200000,26343.17277436,715344
1618963200000,2021-04-21 00:00:00,ETH/BTC,0.04130100,0.04402700,0.04099700,0.04381500,376984.78300000,16001.14392893,464363
1618876800000,2021-04-20 00:00:00,ETH/BTC,0.03884800,0.04144000,0.03801300,0.04129900,299245.31400000,11875.24917330,417540
1618790400000,2021-04-19 00:00:00,ETH/BTC,0.03981600,0.04000000,0.03829800,0.03884400,198644.93700000,7787.46301570,319242
1618704000000,2021-04-18 00:00:00,ETH/BTC,0.03861900,0.03989000,0.03705000,0.03981600,338071.58600000,13127.36644854,580300
1618617600000,2021-04-17 00:00:00,ETH/BTC,0.03949400,0.04017200,0.03855900,0.03861900,225044.63100000,8882.93879953,353735
1618531200000,2021-04-16 00:00:00,ETH/BTC,0.03979500,0.04009400,0.03805000,0.03949100,303816.64600000,11955.87642613,445941
1618444800000,2021-04-15 00:00:00,ETH/BTC,0.03863500,0.04017700,0.03833500,0.03979500,296939.15200000,11642.00811861,405338
1618358400000,2021-04-14 00:00:00,ETH/BTC,0.03617500,0.03890000,0.03608200,0.03863500,339288.41200000,12641.14277920,469763
1618272000000,2021-04-13 00:00:00,ETH/BTC,0.03571400,0.03660300,0.03488300,0.03617600,294881.89500000,10545.83449207,373039
1618185600000,2021-04-12 00:00:00,ETH/BTC,0.03585400,0.03609000,0.03515900,0.03571400,200031.24800000,7144.80987589,246548
1618099200000,2021-04-11 00:00:00,ETH/BTC,0.03569600,0.03609500,0.03541400,0.03585400,152751.93700000,5468.16228971,219997
1618012800000,2021-04-10 00:00:00,ETH/BTC,0.03554600,0.03656800,0.03547500,0.03569200,230910.57400000,8261.16313951,279347
1617926400000,2021-04-09 00:00:00,ETH/BTC,0.03582400,0.03597800,0.03528400,0.03554600,161137.26800000,5744.52806405,203308
1617840000000,2021-04-08 00:00:00,ETH/BTC,0.03508000,0.03593000,0.03497000,0.03581600,186761.61700000,6625.87315253,233037
1617753600000,2021-04-07 00:00:00,ETH/BTC,0.03641900,0.03659100,0.03470800,0.03509400,248961.59800000,8852.94185430,360125
1617667200000,2021-04-06 00:00:00,ETH/BTC,0.03564100,0.03660500,0.03560800,0.03641500,235222.68600000,8498.17194028,326595
1617580800000,2021-04-05 00:00:00,ETH/BTC,0.03566800,0.03610500,0.03521000,0.03563700,230293.70800000,8207.89357751,312027
1617494400000,2021-04-04 00:00:00,ETH/BTC,0.03520400,0.03596100,0.03491900,0.03566900,186558.86000000,6620.49334391,229410
1617408000000,2021-04-03 00:00:00,ETH/BTC,0.03619000,0.03626500,0.03458500,0.03520900,271274.39700000,9608.31598544,319925
1617321600000,2021-04-02 00:00:00,ETH/BTC,0.03351200,0.03630000,0.03314300,0.03619000,300198.17200000,10309.15126161,361393
1617235200000,2021-04-01 00:00:00,ETH/BTC,0.03267400,0.03370100,0.03242200,0.03351200,284980.22000000,9387.93423818,300456
1617148800000,2021-03-31 00:00:00,ETH/BTC,0.03132800,0.03304300,0.03091400,0.03267000,266275.62700000,8443.19370753,317690
1617062400000,2021-03-30 00:00:00,ETH/BTC,0.03152900,0.03173000,0.03102400,0.03132600,229456.11600000,7179.86672415,226401
1616976000000,2021-03-29 00:00:00,ETH/BTC,0.03024600,0.03181700,0.03020100,0.03153000,275550.98900000,8538.56750001,278652
1616889600000,2021-03-28 00:00:00,ETH/BTC,0.03067800,0.03070300,0.03021000,0.03024300,163463.61400000,4978.54417555,180309
1616803200000,2021-03-27 00:00:00,ETH/BTC,0.03087500,0.03107600,0.03036400,0.03068100,171759.26800000,5282.30683684,194821
1616716800000,2021-03-26 00:00:00,ETH/BTC,0.03092100,0.03124000,0.03028100,0.03087700,268637.27700000,8273.39418519,251159
1616630400000,2021-03-25 00:00:00,ETH/BTC,0.03025200,0.03133200,0.02992800,0.03092000,260196.99700000,7962.62588659,289494
1616544000000,2021-03-24 00:00:00,ETH/BTC,0.03069700,0.03105500,0.02934100,0.03025100,262494.17300000,7967.89347101,304557
1616457600000,2021-03-23 00:00:00,ETH/BTC,0.03108400,0.03140000,0.03050500,0.03069700,216316.51900000,6693.23495219,256537
1616371200000,2021-03-22 00:00:00,ETH/BTC,0.03109000,0.03145000,0.03057100,0.03108400,208982.64900000,6497.30564930,251766
1616284800000,2021-03-21 00:00:00,ETH/BTC,0.03108000,0.03164600,0.03080600,0.03109000,170746.69100000,5324.51831746,208839
1616198400000,2021-03-20 00:00:00,ETH/BTC,0.03117400,0.03149400,0.03094200,0.03107800,176469.29500000,5507.54845238,227218
1616112000000,2021-03-19 00:00:00,ETH/BTC,0.03081100,0.03121000,0.03067900,0.03117400,184446.91500000,5709.44033899,221866
1616025600000,2021-03-18 00:00:00,ETH/BTC,0.03095700,0.03138800,0.03041000,0.03080700,245495.20300000,7589.84283333,245773
1615939200000,2021-03-17 00:00:00,ETH/BTC,0.03172600,0.03244600,0.03091200,0.03095900,293981.45500000,9338.46536313,307337
1615852800000,2021-03-16 00:00:00,ETH/BTC,0.03225400,0.03272400,0.03150300,0.03172500,294601.13500000,9487.12985233,306863
1615766400000,2021-03-15 00:00:00,ETH/BTC,0.03133100,0.03226800,0.03071800,0.03225400,345752.27100000,10876.44198203,378267
1615680000000,2021-03-14 00:00:00,ETH/BTC,0.03141200,0.03144700,0.03086400,0.03133200,221908.01200000,6911.39889225,252710
1615593600000,2021-03-13 00:00:00,ETH/BTC,0.03086100,0.03185600,0.03062100,0.03141200,326889.33600000,10230.84118772,340552
1615507200000,2021-03-12 00:00:00,ETH/BTC,0.03160700,0.03193300,0.03043900,0.03086000,287987.79800000,9014.95905349,342596
1615420800000,2021-03-11 00:00:00,ETH/BTC,0.03214000,0.03244100,0.03138800,0.03159900,329124.79800000,10484.56176540,322898
1615334400000,2021-03-10 00:00:00,ETH/BTC,0.03408900,0.03412400,0.03170200,0.03214000,336915.43900000,11084.17082869,352900
1615248000000,2021-03-09 00:00:00,ETH/BTC,0.03500000,0.03520900,0.03344700,0.03408300,316921.89000000,10775.70305860,352236
1615161600000,2021-03-08 00:00:00,ETH/BTC,0.03387100,0.03528100,0.03358700,0.03499700,382024.40600000,13059.71067805,378696
1615075200000,2021-03-07 00:00:00,ETH/BTC,0.03376100,0.03434000,0.03239500,0.03387200,323946.01000000,10755.50104528,318406
1614988800000,2021-03-06 00:00:00,ETH/BTC,0.03134600,0.03450000,0.03132400,0.03376200,396988.56900000,13048.23843030,371076
1614902400000,2021-03-05 00:00:00,ETH/BTC,0.03182000,0.03196200,0.03077100,0.03134400,318884.87800000,9965.55928933,332458
1614816000000,2021-03-04 00:00:00,ETH/BTC,0.03113500,0.03227500,0.03105600,0.03181700,309058.78700000,9774.38990603,332147
1614729600000,2021-03-03 00:00:00,ETH/BTC,0.03069900,0.03189100,0.03066300,0.03113500,314426.42600000,9858.13758190,329754
1614643200000,2021-03-02 00:00:00,ETH/BTC,0.03164900,0.03219900,0.03066200,0.03069500,350267.19600000,11076.06399983,338841
1614556800000,2021-03-01 00:00:00,ETH/BTC,0.03144100,0.03213100,0.03091500,0.03164900,331524.01600000,10437.58200149,342618
1614470400000,2021-02-28 00:00:00,ETH/BTC,0.03162900,0.03173200,0.02993300,0.03144000,339350.94400000,10430.07263380,375463
1614384000000,2021-02-27 00:00:00,ETH/BTC,0.03120300,0.03231900,0.03100200,0.03163000,285985.54400000,9010.82905690,329058
1614297600000,2021-02-26 00:00:00,ETH/BTC,0.03147600,0.03254900,0.03112700,0.03119700,333212.37300000,10585.43128763,415953
1614211200000,2021-02-25 00:00:00,ETH/BTC,0.03267800,0.03290400,0.03105600,0.03147500,291747.04000000,9365.35225599,367428
1614124800000,2021-02-24 00:00:00,ETH/BTC,0.03226600,0.03355100,0.03190300,0.03267200,366610.14200000,12045.47111562,447204
1614038400000,2021-02-23 00:00:00,ETH/BTC,0.03286000,0.03315800,0.03008000,0.03226600,562256.97500000,17883.76529772,668661
1613952000000,2021-02-22 00:00:00,ETH/BTC,0.03367600,0.03423900,0.03200000,0.03285900,467019.52400000,15421.14518892,582788
1613865600000,2021-02-21 00:00:00,ETH/BTC,0.03425300,0.03456100,0.03328300,0.03367400,279375.05800000,9522.81636156,367540
1613779200000,2021-02-20 00:00:00,ETH/BTC,0.03497700,0.03668200,0.03346400,0.03425100,452028.72500000,15970.48874768,526016
1613692800000,2021-02-19 00:00:00,ETH/BTC,0.03761900,0.03776800,0.03477600,0.03497700,382607.77400000,13938.34911867,409768
1613606400000,2021-02-18 00:00:00,ETH/BTC,0.03550300,0.03765400,0.03535700,0.03760500,425808.96300000,15672.29690488,443958
1613520000000,2021-02-17 00:00:00,ETH/BTC,0.03625600,0.03626300,0.03487800,0.03549100,386547.30800000,13679.58193138,409933
1613433600000,2021-02-16 00:00:00,ETH/BTC,0.03713400,0.03740000,0.03570100,0.03625100,323201.71000000,11781.96052269,388401
1613347200000,2021-02-15 00:00:00,ETH/BTC,0.03705300,0.03799800,0.03606200,0.03713200,361129.54700000,13408.71323575,424764
1613260800000,2021-02-14 00:00:00,ETH/BTC,0.03849600,0.03883200,0.03682000,0.03705300,305525.78700000,11464.53592221,376636
1613174400000,2021-02-13 00:00:00,ETH/BTC,0.03890600,0.03929000,0.03804000,0.03849800,288083.59700000,11111.58032336,394413
1613088000000,2021-02-12 00:00:00,ETH/BTC,0.03722900,0.03936300,0.03670000,0.03890000,395028.85400000,14918.13694608,481471
1613001600000,2021-02-11 00:00:00,ETH/BTC,0.03885800,0.03918200,0.03688600,0.03723500,366935.79200000,13958.87718962,426539
1612915200000,2021-02-10 00:00:00,ETH/BTC,0.03811500,0.03980000,0.03763800,0.03885000,464221.56600000,17922.29229324,533565
1612828800000,2021-02-09 00:00:00,ETH/BTC,0.03773100,0.03887600,0.03658600,0.03811300,544896.08100000,20495.19392364,570173
1612742400000,2021-02-08 00:00:00,ETH/BTC,0.04153900,0.04228500,0.03723200,0.03773100,558028.06200000,22278.06940734,621977
1612656000000,2021-02-07 00:00:00,ETH/BTC,0.04276000,0.04317500,0.03992600,0.04153700,400986.45500000,16616.63501443,485377
1612569600000,2021-02-06 00:00:00,ETH/BTC,0.04489200,0.04523600,0.04061100,0.04276000,626839.15400000,26616.57157643,624820
1612483200000,2021-02-05 00:00:00,ETH/BTC,0.04320000,0.04618000,0.04310000,0.04488800,420896.42900000,18825.29345457,503648
1612396800000,2021-02-04 00:00:00,ETH/BTC,0.04424500,0.04473400,0.04280000,0.04319400,468671.18900000,20536.15712679,563165
1612310400000,2021-02-03 00:00:00,ETH/BTC,0.04262300,0.04446600,0.04173000,0.04424200,493335.91700000,21240.78678160,646418
1612224000000,2021-02-02 00:00:00,ETH/BTC,0.04099900,0.04332900,0.04050600,0.04262300,621840.63500000,25900.71695338,639460
1612137600000,2021-02-01 00:00:00,ETH/BTC,0.03966400,0.04115300,0.03847700,0.04099600,359752.56500000,14166.13144435,366174
1612051200000,2021-01-31 00:00:00,ETH/BTC,0.04022000,0.04055300,0.03956400,0.03966200,281806.76800000,11277.99922803,332862
1611964800000,2021-01-30 00:00:00,ETH/BTC,0.04028200,0.04057900,0.03920200,0.04022000,351100.10200000,14033.10186027,412794
1611878400000,2021-01-29 00:00:00,ETH/BTC,0.03983800,0.04090200,0.03623300,0.04028100,843388.97300000,32512.25372668,831960
1611792000000,2021-01-28 00:00:00,ETH/BTC,0.04083300,0.04240000,0.03976400,0.03984300,383916.52900000,15840.47352119,444671
1611705600000,2021-01-27 00:00:00,ETH/BTC,0.04206500,0.04263600,0.04037500,0.04084100,443591.08600000,18270.74023194,498956
1611619200000,2021-01-26 00:00:00,ETH/BTC,0.04085300,0.04230000,0.04007400,0.04206500,422323.02300000,17463.82177825,468189
1611532800000,2021-01-25 00:00:00,ETH/BTC,0.04316000,0.04500000,0.04043800,0.04085400,608404.25800000,25676.75975613,598468
1611446400000,2021-01-24 00:00:00,ETH/BTC,0.03844900,0.04336400,0.03844900,0.04316300,466092.49200000,19138.44237385,483741
1611360000000,2021-01-23 00:00:00,ETH/BTC,0.03740400,0.03915900,0.03718900,0.03845000,293801.40400000,11285.83916976,350866
1611273600000,2021-01-22 00:00:00,ETH/BTC,0.03605600,0.03845000,0.03550000,0.03740200,383799.81800000,14337.57924664,506131
1611187200000,2021-01-21 00:00:00,ETH/BTC,0.03882000,0.03905000,0.03601700,0.03603600,473041.33600000,17947.78498761,521006
1611100800000,2021-01-20 00:00:00,ETH/BTC,0.03807900,0.03899300,0.03627200,0.03881900,504868.53900000,19123.19446230,559594
1611014400000,2021-01-19 00:00:00,ETH/BTC,0.03436300,0.03887700,0.03424100,0.03807900,652730.69900000,24238.27426400,529610
1610928000000,2021-01-18 00:00:00,ETH/BTC,0.03440000,0.03464300,0.03328600,0.03435700,296037.99600000,10061.41461716,247006
1610841600000,2021-01-17 00:00:00,ETH/BTC,0.03411000,0.03487700,0.03375800,0.03440000,311123.37100000,10689.35257766,313857
1610755200000,2021-01-16 00:00:00,ETH/BTC,0.03180500,0.03482900,0.03164700,0.03411400,371173.99700000,12329.32321701,398589
1610668800000,2021-01-15 00:00:00,ETH/BTC,0.03145500,0.03257700,0.03111400,0.03181200,435872.08300000,13921.23314208,428390
1610582400000,2021-01-14 00:00:00,ETH/BTC,0.03023400,0.03152200,0.02944000,0.03145100,398031.01900000,12091.72746724,366196
