https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume ETH
1573567200,2019-11-12 14:00:00,ETH/PLN,727.93,727.93,719.13,724.89,3092.46,4.285
1573563600,2019-11-12 13:00:00,ETH/PLN,727.96,731.29,720.34,727.93,3271.8,4.51
1573560000,2019-11-12 12:00:00,ETH/PLN,724.15,731.33,720.29,727.96,3260.89,4.491
1573556400,2019-11-12 11:00:00,ETH/PLN,720.49,731.33,720.4,724.15,3260.47,4.49
1573552800,2019-11-12 10:00:00,ETH/PLN,726.46,731.52,720.37,720.49,3139.8,4.323
1573549200,2019-11-12 09:00:00,ETH/PLN,723.94,731.38,720.74,726.46,3126.6,4.305
1573545600,2019-11-12 08:00:00,ETH/PLN,721.89,731.07,720.34,723.94,3247.99,4.474
1573542000,2019-11-12 07:00:00,ETH/PLN,722.61,731.52,720.82,721.89,3222.9,4.435
1573538400,2019-11-12 06:00:00,ETH/PLN,724.55,731.41,720.62,722.61,3099.05,4.268
1573534800,2019-11-12 05:00:00,ETH/PLN,722.83,731.13,720.86,724.55,3239.74,4.464
1573531200,2019-11-12 04:00:00,ETH/PLN,726.93,731.37,720.11,722.83,3093.24,4.265
1573527600,2019-11-12 03:00:00,ETH/PLN,724.29,730.96,720.11,726.93,3212.24,4.431
1573524000,2019-11-12 02:00:00,ETH/PLN,723.65,731.52,720.3,724.29,3237.02,4.458
1573520400,2019-11-12 01:00:00,ETH/PLN,726.98,731.42,720.32,723.65,3237.2,4.461
1573516800,2019-11-12 00:00:00,ETH/PLN,729.3,731.52,720.43,726.98,3148.55,4.337
1573513200,2019-11-11 23:00:00,ETH/PLN,727.7,731.11,719.99,729.3,3253.76,4.486
1573509600,2019-11-11 22:00:00,ETH/PLN,723.03,731.42,721.67,727.7,3183.11,4.384
1573506000,2019-11-11 21:00:00,ETH/PLN,727.65,731.51,720.43,723.03,3074.39,4.237
1573502400,2019-11-11 20:00:00,ETH/PLN,727.27,731.46,720.28,727.65,3309.96,4.557
1573498800,2019-11-11 19:00:00,ETH/PLN,727.4,731.47,720.29,727.27,3109.46,4.283
1573495200,2019-11-11 18:00:00,ETH/PLN,730.66,731.57,720.44,727.4,3201.06,4.408
1573491600,2019-11-11 17:00:00,ETH/PLN,720.92,730.66,720.37,730.66,3114.62,4.294
1573488000,2019-11-11 16:00:00,ETH/PLN,730.19,733.0,720.41,720.92,3327.18,4.586
1573484400,2019-11-11 15:00:00,ETH/PLN,722.78,731.49,720.59,730.19,3233.22,4.455
1573480800,2019-11-11 14:00:00,ETH/PLN,729.98,731.47,720.39,722.78,3259.52,4.493
1573477200,2019-11-11 13:00:00,ETH/PLN,730.14,731.56,720.35,729.98,3166.75,4.359
1573473600,2019-11-11 12:00:00,ETH/PLN,731.2,731.47,720.42,730.14,3269.19,4.502
1573470000,2019-11-11 11:00:00,ETH/PLN,721.9,731.28,720.37,731.2,3176.04,4.375
1573466400,2019-11-11 10:00:00,ETH/PLN,731.03,731.47,720.85,721.9,3173.49,4.37
1573462800,2019-11-11 09:00:00,ETH/PLN,727.9,731.29,720.32,731.03,3257.28,4.486
1573459200,2019-11-11 08:00:00,ETH/PLN,726.69,731.56,720.39,727.9,3212.18,4.427
1573455600,2019-11-11 07:00:00,ETH/PLN,724.36,731.56,720.37,726.69,1537.83,2.117
1573452000,2019-11-11 06:00:00,ETH/PLN,729.07,731.7,722.06,724.36,3247.94,4.465
1573448400,2019-11-11 05:00:00,ETH/PLN,727.59,731.5,722.09,729.07,3235.7,4.452
1573444800,2019-11-11 04:00:00,ETH/PLN,731.04,731.57,722.47,727.59,3227.93,4.441
1573441200,2019-11-11 03:00:00,ETH/PLN,730.59,733.45,722.7,731.04,3286.98,4.514
1573437600,2019-11-11 02:00:00,ETH/PLN,732.38,733.62,723.18,730.59,3178.71,4.368
1573434000,2019-11-11 01:00:00,ETH/PLN,723.23,733.4,722.25,732.38,3326.2,4.572
1573430400,2019-11-11 00:00:00,ETH/PLN,732.75,733.55,720.64,723.23,3113.35,4.277
1573426800,2019-11-10 23:00:00,ETH/PLN,732.69,732.84,720.86,732.75,3267.46,4.499
1573423200,2019-11-10 22:00:00,ETH/PLN,730.99,733.35,720.99,732.69,3232.81,4.442
1573419600,2019-11-10 21:00:00,ETH/PLN,732.5,732.73,721.06,730.99,3282.26,4.513
1573416000,2019-11-10 20:00:00,ETH/PLN,724.5,733.51,722.06,732.5,3287.75,4.516
1573412400,2019-11-10 19:00:00,ETH/PLN,732.78,733.65,721.16,724.5,3151.28,4.329
1573408800,2019-11-10 18:00:00,ETH/PLN,722.31,733.27,720.49,732.78,3233.81,4.449
1573405200,2019-11-10 17:00:00,ETH/PLN,730.07,733.03,720.52,722.31,3176.01,4.368
1573401600,2019-11-10 16:00:00,ETH/PLN,722.15,733.51,719.83,730.07,3284.76,4.525
1573398000,2019-11-10 15:00:00,ETH/PLN,720.96,723.56,719.43,722.15,3138.35,4.349
1573394400,2019-11-10 14:00:00,ETH/PLN,721.33,723.55,719.38,720.96,3160.75,4.381
1573390800,2019-11-10 13:00:00,ETH/PLN,720.39,723.38,719.38,721.33,3204.93,4.443
1573387200,2019-11-10 12:00:00,ETH/PLN,721.79,723.54,719.46,720.39,3179.88,4.409
1573383600,2019-11-10 11:00:00,ETH/PLN,722.73,723.47,719.59,721.79,3181.88,4.409
1573380000,2019-11-10 10:00:00,ETH/PLN,721.4,723.45,719.41,722.73,3290.36,4.56
1573376400,2019-11-10 09:00:00,ETH/PLN,721.51,723.49,719.57,721.4,3207.45,4.445
1573372800,2019-11-10 08:00:00,ETH/PLN,722.46,723.48,719.44,721.51,3201.27,4.437
1573369200,2019-11-10 07:00:00,ETH/PLN,721.04,723.5,719.41,722.46,3202.75,4.44
1573365600,2019-11-10 06:00:00,ETH/PLN,720.73,723.31,719.38,721.04,3152.99,4.371
1573362000,2019-11-10 05:00:00,ETH/PLN,720.34,723.57,719.54,720.73,3218.06,4.46
1573358400,2019-11-10 04:00:00,ETH/PLN,722.8,723.56,719.44,720.34,3236.16,4.485
1573354800,2019-11-10 03:00:00,ETH/PLN,722.67,723.42,719.38,722.8,3200.13,4.436
1573351200,2019-11-10 02:00:00,ETH/PLN,721.48,723.52,719.44,722.67,3253.62,4.508
1573347600,2019-11-10 01:00:00,ETH/PLN,722.99,723.32,719.38,721.48,3198.6,4.435
1573344000,2019-11-10 00:00:00,ETH/PLN,723.42,723.42,719.5,722.99,3196.66,4.432
1573340400,2019-11-09 23:00:00,ETH/PLN,721.29,723.55,719.42,723.42,3162.81,4.383
1573336800,2019-11-09 22:00:00,ETH/PLN,721.56,723.38,719.38,721.29,3127.7,4.336
1573333200,2019-11-09 21:00:00,ETH/PLN,719.91,723.47,719.39,721.56,3292.43,4.563
1573329600,2019-11-09 20:00:00,ETH/PLN,722.58,724.1,719.44,719.91,3192.37,4.426
1573326000,2019-11-09 19:00:00,ETH/PLN,729.19,729.19,719.41,722.58,3184.26,4.412
1573322400,2019-11-09 18:00:00,ETH/PLN,720.43,729.67,718.85,729.19,3211.05,4.445
1573318800,2019-11-09 17:00:00,ETH/PLN,719.21,721.29,719.2,720.43,3285.06,4.56
1573315200,2019-11-09 16:00:00,ETH/PLN,720.85,721.42,719.17,719.21,3254.72,4.518
1573311600,2019-11-09 15:00:00,ETH/PLN,720.89,721.42,719.16,720.85,3216.53,4.467
1573308000,2019-11-09 14:00:00,ETH/PLN,720.75,721.41,719.17,720.89,3339.77,4.637
1573304400,2019-11-09 13:00:00,ETH/PLN,719.93,721.44,719.16,720.75,3249.68,4.511
1573300800,2019-11-09 12:00:00,ETH/PLN,719.55,721.22,719.14,719.93,3103.41,4.309
1573297200,2019-11-09 11:00:00,ETH/PLN,719.23,721.41,719.15,719.55,3297.37,4.578
1573293600,2019-11-09 10:00:00,ETH/PLN,719.67,721.36,719.16,719.23,3246.11,4.507
1573290000,2019-11-09 09:00:00,ETH/PLN,720.2,721.36,719.28,719.67,3262.82,4.53
1573286400,2019-11-09 08:00:00,ETH/PLN,720.4,721.43,719.17,720.2,3210.53,4.457
1573282800,2019-11-09 07:00:00,ETH/PLN,720.95,721.37,719.2,720.4,3283.1,4.559
1573279200,2019-11-09 06:00:00,ETH/PLN,721.17,721.4,719.18,720.95,3058.65,4.245
1573275600,2019-11-09 05:00:00,ETH/PLN,720.84,721.43,719.17,721.17,3258.27,4.523
1573272000,2019-11-09 04:00:00,ETH/PLN,720.09,721.41,719.14,720.84,3230.94,4.486
1573268400,2019-11-09 03:00:00,ETH/PLN,720.85,721.43,719.17,720.09,3147.14,4.369
1573264800,2019-11-09 02:00:00,ETH/PLN,721.0,721.73,719.14,720.85,3197.46,4.439
1573261200,2019-11-09 01:00:00,ETH/PLN,721.37,721.43,719.16,721.0,3119.09,4.331
1573257600,2019-11-09 00:00:00,ETH/PLN,718.85,721.43,718.85,721.37,2829.46,3.928
1573254000,2019-11-08 23:00:00,ETH/PLN,718.85,718.85,718.85,718.85,0.0,0.0
1573250400,2019-11-08 22:00:00,ETH/PLN,718.85,718.85,718.85,718.85,0.0,0.0
1573246800,2019-11-08 21:00:00,ETH/PLN,718.85,718.85,718.85,718.85,0.0,0.0
1573243200,2019-11-08 20:00:00,ETH/PLN,718.85,718.85,718.85,718.85,0.0,0.0
1573239600,2019-11-08 19:00:00,ETH/PLN,710.1,718.85,702.1,718.85,2389.17,3.362
1573236000,2019-11-08 18:00:00,ETH/PLN,707.72,716.88,702.18,710.1,3205.02,4.514
1573232400,2019-11-08 17:00:00,ETH/PLN,708.83,716.93,702.03,707.72,3123.0,4.393
1573228800,2019-11-08 16:00:00,ETH/PLN,717.27,723.68,698.0,708.83,3072.63,4.32
1573225200,2019-11-08 15:00:00,ETH/PLN,699.72,717.27,692.36,717.27,3036.18,4.309
1573221600,2019-11-08 14:00:00,ETH/PLN,715.84,718.09,691.96,699.72,3255.35,4.622
1573218000,2019-11-08 13:00:00,ETH/PLN,720.49,720.49,695.39,715.84,3117.89,4.375
1573214400,2019-11-08 12:00:00,ETH/PLN,718.42,722.5,710.49,720.49,3286.78,4.586
1573210800,2019-11-08 11:00:00,ETH/PLN,719.19,721.65,707.85,718.42,3215.69,4.496
1573207200,2019-11-08 10:00:00,ETH/PLN,707.99,724.6,705.75,719.19,3165.72,4.427
1573203600,2019-11-08 09:00:00,ETH/PLN,717.76,721.21,700.12,707.99,3141.96,4.405
1573200000,2019-11-08 08:00:00,ETH/PLN,724.11,724.11,698.07,717.76,2785.82,3.904
1573196400,2019-11-08 07:00:00,ETH/PLN,726.74,728.74,720.55,724.11,3161.55,4.362
1573192800,2019-11-08 06:00:00,ETH/PLN,726.46,728.92,720.78,726.74,3058.59,4.219
1573189200,2019-11-08 05:00:00,ETH/PLN,729.92,733.89,722.09,726.46,3153.25,4.333
1573185600,2019-11-08 04:00:00,ETH/PLN,722.17,733.44,721.37,729.92,3252.14,4.473
1573182000,2019-11-08 03:00:00,ETH/PLN,721.91,733.41,721.39,722.17,3081.74,4.24
1573178400,2019-11-08 02:00:00,ETH/PLN,721.55,735.59,720.95,721.91,3279.7,4.516
1573174800,2019-11-08 01:00:00,ETH/PLN,720.99,730.44,720.92,721.55,3151.33,4.341
1573171200,2019-11-08 00:00:00,ETH/PLN,723.27,730.41,720.99,720.99,3246.04,4.472
1573167600,2019-11-07 23:00:00,ETH/PLN,722.51,730.33,721.33,723.27,3268.16,4.502
1573164000,2019-11-07 22:00:00,ETH/PLN,721.38,730.03,721.26,722.51,3207.67,4.417
1573160400,2019-11-07 21:00:00,ETH/PLN,724.53,730.12,720.97,721.38,3145.97,4.34
1573156800,2019-11-07 20:00:00,ETH/PLN,722.69,729.36,719.73,724.53,3343.47,4.61
1573153200,2019-11-07 19:00:00,ETH/PLN,724.21,729.24,721.35,722.69,3265.9,4.504
1573149600,2019-11-07 18:00:00,ETH/PLN,729.07,729.44,721.2,724.21,3169.82,4.372
1573146000,2019-11-07 17:00:00,ETH/PLN,724.0,734.37,721.68,729.07,3185.37,4.376
1573142400,2019-11-07 16:00:00,ETH/PLN,722.01,735.53,721.22,724.0,3283.17,4.515
1573138800,2019-11-07 15:00:00,ETH/PLN,725.26,730.64,721.8,722.01,3217.86,4.432
1573135200,2019-11-07 14:00:00,ETH/PLN,730.0,730.51,721.26,725.26,3260.77,4.492
1573131600,2019-11-07 13:00:00,ETH/PLN,728.91,730.76,721.35,730.0,3190.11,4.393
1573128000,2019-11-07 12:00:00,ETH/PLN,724.57,730.74,721.35,728.91,3264.89,4.493
1573124400,2019-11-07 11:00:00,ETH/PLN,724.32,730.74,721.26,724.57,3204.68,4.413
1573120800,2019-11-07 10:00:00,ETH/PLN,723.22,730.84,721.13,724.32,3147.97,4.337
1573117200,2019-11-07 09:00:00,ETH/PLN,726.22,735.46,721.3,723.22,3227.32,4.442
1573113600,2019-11-07 08:00:00,ETH/PLN,735.09,739.3,722.29,726.22,3302.06,4.521
1573110000,2019-11-07 07:00:00,ETH/PLN,726.63,739.79,723.42,735.09,3230.96,4.414
1573106400,2019-11-07 06:00:00,ETH/PLN,733.05,742.08,718.42,726.63,3166.42,4.329
1573102800,2019-11-07 05:00:00,ETH/PLN,737.19,740.54,714.64,733.05,3191.56,4.374
1573099200,2019-11-07 04:00:00,ETH/PLN,718.48,744.01,717.22,737.19,3184.67,4.358
1573095600,2019-11-07 03:00:00,ETH/PLN,734.0,739.0,717.96,718.48,3138.05,4.31
1573092000,2019-11-07 02:00:00,ETH/PLN,734.9,741.63,717.1,734.0,3228.78,4.434
1573088400,2019-11-07 01:00:00,ETH/PLN,733.05,745.02,721.96,734.9,3257.51,4.432
1573084800,2019-11-07 00:00:00,ETH/PLN,734.38,744.73,725.35,733.05,882.75,1.201
1573081200,2019-11-06 23:00:00,ETH/PLN,734.38,734.38,734.38,734.38,0.0,0.0
1573077600,2019-11-06 22:00:00,ETH/PLN,734.38,734.38,734.38,734.38,0.0,0.0
1573074000,2019-11-06 21:00:00,ETH/PLN,731.27,741.86,717.85,734.38,3191.09,4.374
1573070400,2019-11-06 20:00:00,ETH/PLN,738.37,741.46,716.05,731.27,3254.06,4.459
1573066800,2019-11-06 19:00:00,ETH/PLN,729.03,742.86,719.67,738.37,3176.03,4.343
1573063200,2019-11-06 18:00:00,ETH/PLN,738.57,743.01,721.08,729.03,3230.62,4.414
1573059600,2019-11-06 17:00:00,ETH/PLN,723.18,742.89,716.48,738.57,3319.19,4.545
1573056000,2019-11-06 16:00:00,ETH/PLN,736.25,742.83,717.67,723.18,3138.12,4.297
1573052400,2019-11-06 15:00:00,ETH/PLN,721.02,742.85,718.08,736.25,3277.37,4.485
1573048800,2019-11-06 14:00:00,ETH/PLN,741.27,743.93,718.74,721.02,3544.57,4.843
1573045200,2019-11-06 13:00:00,ETH/PLN,737.66,744.47,718.87,741.27,3161.39,4.321
1573041600,2019-11-06 12:00:00,ETH/PLN,728.41,742.62,718.99,737.66,3200.12,4.39
1573038000,2019-11-06 11:00:00,ETH/PLN,722.0,741.55,719.78,728.41,3266.54,4.478
1573034400,2019-11-06 10:00:00,ETH/PLN,741.91,744.35,722.0,722.0,3323.77,4.529
1573030800,2019-11-06 09:00:00,ETH/PLN,745.51,745.53,724.36,741.91,3209.93,4.362
1573027200,2019-11-06 08:00:00,ETH/PLN,744.13,745.51,724.84,745.51,3206.91,4.37
1573023600,2019-11-06 07:00:00,ETH/PLN,736.4,745.74,721.96,744.13,3413.98,4.63
1573020000,2019-11-06 06:00:00,ETH/PLN,733.65,745.38,725.67,736.4,3190.25,4.335
1573016400,2019-11-06 05:00:00,ETH/PLN,725.09,744.58,723.67,733.65,3277.46,4.467
1573012800,2019-11-06 04:00:00,ETH/PLN,719.01,743.35,719.01,725.09,3336.79,4.557
1573009200,2019-11-06 03:00:00,ETH/PLN,720.39,744.12,719.01,719.01,3312.75,4.525
1573005600,2019-11-06 02:00:00,ETH/PLN,719.84,734.98,716.78,720.39,3257.92,4.481
1573002000,2019-11-06 01:00:00,ETH/PLN,734.32,734.8,716.02,719.84,3227.01,4.452
1572998400,2019-11-06 00:00:00,ETH/PLN,737.67,737.67,714.74,734.32,3204.86,4.41
1572994800,2019-11-05 23:00:00,ETH/PLN,723.99,739.72,716.66,737.67,3160.37,4.342
1572991200,2019-11-05 22:00:00,ETH/PLN,739.93,739.93,717.27,723.99,3231.61,4.444
1572987600,2019-11-05 21:00:00,ETH/PLN,725.45,739.93,719.81,739.93,3201.76,4.391
1572984000,2019-11-05 20:00:00,ETH/PLN,727.43,740.01,720.67,725.45,3268.77,4.465
1572980400,2019-11-05 19:00:00,ETH/PLN,742.45,742.92,718.87,727.43,3364.3,4.598
1572976800,2019-11-05 18:00:00,ETH/PLN,743.08,746.92,721.16,742.45,3324.58,4.535
1572973200,2019-11-05 17:00:00,ETH/PLN,732.21,747.92,719.62,743.08,3195.7,4.343
1572969600,2019-11-05 16:00:00,ETH/PLN,725.32,734.89,717.83,732.21,3866.51,5.332
1572966000,2019-11-05 15:00:00,ETH/PLN,712.79,726.72,712.79,725.32,3214.9,4.456
1572962400,2019-11-05 14:00:00,ETH/PLN,710.25,725.85,707.9,712.79,3115.18,4.336
1572958800,2019-11-05 13:00:00,ETH/PLN,713.25,723.53,705.14,710.25,3204.74,4.496
1572955200,2019-11-05 12:00:00,ETH/PLN,712.49,723.48,705.24,713.25,3106.45,4.357
1572951600,2019-11-05 11:00:00,ETH/PLN,717.81,719.51,704.67,712.49,3174.42,4.46
1572948000,2019-11-05 10:00:00,ETH/PLN,710.48,718.6,704.55,717.81,3215.32,4.514
1572944400,2019-11-05 09:00:00,ETH/PLN,707.52,716.76,704.24,710.48,3094.75,4.363
1572940800,2019-11-05 08:00:00,ETH/PLN,717.3,717.3,704.45,707.52,2888.57,4.07
1572937200,2019-11-05 07:00:00,ETH/PLN,718.61,719.24,704.89,717.3,3133.42,4.4
1572933600,2019-11-05 06:00:00,ETH/PLN,721.04,721.04,704.52,718.61,3075.6,4.326
1572930000,2019-11-05 05:00:00,ETH/PLN,710.2,722.37,704.47,721.04,3098.43,4.356
1572926400,2019-11-05 04:00:00,ETH/PLN,716.27,724.09,705.36,710.2,3208.71,4.494
1572922800,2019-11-05 03:00:00,ETH/PLN,708.11,724.07,706.05,716.27,3109.67,4.342
1572919200,2019-11-05 02:00:00,ETH/PLN,725.22,725.22,705.14,708.11,3171.9,4.433
1572915600,2019-11-05 01:00:00,ETH/PLN,712.9,725.22,704.62,725.22,3271.83,4.571
1572912000,2019-11-05 00:00:00,ETH/PLN,703.38,724.18,703.38,712.9,3268.68,4.583
1572908400,2019-11-04 23:00:00,ETH/PLN,704.13,724.1,702.99,703.38,3075.9,4.318
1572904800,2019-11-04 22:00:00,ETH/PLN,716.39,724.82,700.03,704.13,3211.15,4.512
1572901200,2019-11-04 21:00:00,ETH/PLN,711.0,725.29,706.95,716.39,3155.53,4.414
1572897600,2019-11-04 20:00:00,ETH/PLN,705.16,724.19,703.99,711.0,3257.28,4.565
1572894000,2019-11-04 19:00:00,ETH/PLN,707.13,724.92,700.77,705.16,3287.94,4.603
1572890400,2019-11-04 18:00:00,ETH/PLN,728.57,730.29,704.86,707.13,3122.89,4.361
1572886800,2019-11-04 17:00:00,ETH/PLN,723.45,730.12,704.79,728.57,3195.42,4.456
1572883200,2019-11-04 16:00:00,ETH/PLN,700.09,727.74,699.88,723.45,3061.5,4.327
1572879600,2019-11-04 15:00:00,ETH/PLN,705.77,706.22,698.33,700.09,3085.43,4.392
1572876000,2019-11-04 14:00:00,ETH/PLN,703.35,706.28,694.81,705.77,3174.09,4.526
1572872400,2019-11-04 13:00:00,ETH/PLN,695.6,706.13,693.3,703.35,3065.56,4.374
1572868800,2019-11-04 12:00:00,ETH/PLN,695.67,705.58,693.79,695.6,3199.85,4.574
1572865200,2019-11-04 11:00:00,ETH/PLN,680.97,696.68,676.54,695.67,2977.03,4.31
1572861600,2019-11-04 10:00:00,ETH/PLN,682.98,695.77,679.71,680.97,3065.81,4.449
1572858000,2019-11-04 09:00:00,ETH/PLN,684.26,695.1,679.17,682.98,3140.38,4.563
1572854400,2019-11-04 08:00:00,ETH/PLN,693.95,695.45,679.31,684.26,3066.81,4.458
1572850800,2019-11-04 07:00:00,ETH/PLN,685.19,695.36,679.68,693.95,3069.65,4.461
1572847200,2019-11-04 06:00:00,ETH/PLN,681.88,694.8,677.38,685.19,2927.88,4.263
1572843600,2019-11-04 05:00:00,ETH/PLN,682.72,695.34,675.91,681.88,3036.73,4.43
1572840000,2019-11-04 04:00:00,ETH/PLN,682.3,695.38,676.48,682.72,3066.45,4.462
1572836400,2019-11-04 03:00:00,ETH/PLN,686.48,695.48,680.23,682.3,3057.8,4.448
1572832800,2019-11-04 02:00:00,ETH/PLN,694.13,695.43,680.14,686.48,3072.78,4.467
1572829200,2019-11-04 01:00:00,ETH/PLN,690.32,694.78,678.39,694.13,3143.86,4.581
1572825600,2019-11-04 00:00:00,ETH/PLN,694.52,696.23,676.84,690.32,3015.47,4.375
1572822000,2019-11-03 23:00:00,ETH/PLN,692.64,696.48,689.36,694.52,3129.28,4.514
1572818400,2019-11-03 22:00:00,ETH/PLN,694.94,696.49,689.33,692.64,3077.38,4.439
1572814800,2019-11-03 21:00:00,ETH/PLN,694.76,696.18,689.43,694.94,3076.43,4.439
1572811200,2019-11-03 20:00:00,ETH/PLN,690.98,696.4,689.36,694.76,3098.97,4.471
1572807600,2019-11-03 19:00:00,ETH/PLN,690.31,696.36,689.39,690.98,3071.44,4.434
1572804000,2019-11-03 18:00:00,ETH/PLN,690.92,695.9,689.36,690.31,3086.38,4.458
1572800400,2019-11-03 17:00:00,ETH/PLN,693.33,696.25,689.22,690.92,3017.85,4.356
1572796800,2019-11-03 16:00:00,ETH/PLN,685.78,703.23,677.28,693.33,3528.48,5.095
1572793200,2019-11-03 15:00:00,ETH/PLN,688.0,701.91,684.23,685.78,3032.81,4.379
1572789600,2019-11-03 14:00:00,ETH/PLN,697.95,704.4,684.51,688.0,3157.28,4.553
1572786000,2019-11-03 13:00:00,ETH/PLN,686.2,704.41,684.52,697.95,3106.0,4.472
1572782400,2019-11-03 12:00:00,ETH/PLN,699.31,704.49,685.39,686.2,3035.76,4.372
1572778800,2019-11-03 11:00:00,ETH/PLN,702.09,705.22,684.75,699.31,3081.3,4.42
1572775200,2019-11-03 10:00:00,ETH/PLN,703.19,706.19,700.73,702.09,3138.58,4.461
1572771600,2019-11-03 09:00:00,ETH/PLN,705.05,706.16,700.79,703.19,3019.13,4.294
1572768000,2019-11-03 08:00:00,ETH/PLN,704.71,706.21,700.86,705.05,3036.47,4.316
1572764400,2019-11-03 07:00:00,ETH/PLN,705.86,706.2,700.94,704.71,3228.05,4.589
1572760800,2019-11-03 06:00:00,ETH/PLN,703.3,705.86,700.58,705.86,3016.34,4.29
1572757200,2019-11-03 05:00:00,ETH/PLN,701.59,705.31,700.73,703.3,3155.0,4.489
1572753600,2019-11-03 04:00:00,ETH/PLN,702.79,705.36,700.67,701.59,3103.53,4.416
1572750000,2019-11-03 03:00:00,ETH/PLN,702.23,705.36,700.63,702.79,3100.15,4.41
1572746400,2019-11-03 02:00:00,ETH/PLN,704.8,705.26,700.72,702.23,2477.94,3.526
1572742800,2019-11-03 01:00:00,ETH/PLN,705.19,705.25,700.62,704.8,2892.63,4.114
1572739200,2019-11-03 00:00:00,ETH/PLN,700.83,705.34,700.64,705.19,2987.66,4.25
1572735600,2019-11-02 23:00:00,ETH/PLN,702.12,705.29,700.64,700.83,3210.15,4.569
1572732000,2019-11-02 22:00:00,ETH/PLN,703.72,705.33,700.64,702.12,3124.01,4.445
1572728400,2019-11-02 21:00:00,ETH/PLN,700.21,706.25,700.01,703.72,3114.08,4.428
1572724800,2019-11-02 20:00:00,ETH/PLN,702.15,705.92,700.21,700.21,3230.55,4.594
1572721200,2019-11-02 19:00:00,ETH/PLN,702.9,706.3,700.88,702.15,3035.14,4.316
1572717600,2019-11-02 18:00:00,ETH/PLN,701.03,706.28,700.79,702.9,3137.49,4.459
1572714000,2019-11-02 17:00:00,ETH/PLN,700.55,706.24,692.84,701.03,3157.84,4.496
1572710400,2019-11-02 16:00:00,ETH/PLN,701.51,706.3,691.94,700.55,3024.24,4.326
1572706800,2019-11-02 15:00:00,ETH/PLN,695.25,705.02,692.56,701.51,3113.65,4.459
1572703200,2019-11-02 14:00:00,ETH/PLN,699.97,704.77,691.9,695.25,3125.65,4.477
1572699600,2019-11-02 13:00:00,ETH/PLN,696.7,705.25,692.25,699.97,3090.48,4.425
1572696000,2019-11-02 12:00:00,ETH/PLN,695.5,705.27,691.71,696.7,3080.1,4.404
1572692400,2019-11-02 11:00:00,ETH/PLN,698.95,704.96,691.81,695.5,3003.67,4.299
1572688800,2019-11-02 10:00:00,ETH/PLN,687.58,705.12,682.0,698.95,3254.95,4.671
1572685200,2019-11-02 09:00:00,ETH/PLN,689.34,704.26,684.92,687.58,3119.64,4.495
1572681600,2019-11-02 08:00:00,ETH/PLN,703.31,704.33,685.13,689.34,3100.9,4.458
1572678000,2019-11-02 07:00:00,ETH/PLN,688.67,703.51,684.54,703.31,3037.3,4.376
1572674400,2019-11-02 06:00:00,ETH/PLN,688.43,704.24,684.52,688.67,2882.44,4.147
1572670800,2019-11-02 05:00:00,ETH/PLN,691.08,704.17,684.53,688.43,3109.88,4.487
1572667200,2019-11-02 04:00:00,ETH/PLN,686.92,704.06,685.54,691.08,3104.03,4.466
1572663600,2019-11-02 03:00:00,ETH/PLN,694.65,704.36,684.69,686.92,3136.03,4.515
1572660000,2019-11-02 02:00:00,ETH/PLN,686.4,704.49,685.87,694.65,3044.57,4.382
1572656400,2019-11-02 01:00:00,ETH/PLN,697.22,704.14,686.4,686.4,2993.42,4.302
1572652800,2019-11-02 00:00:00,ETH/PLN,691.85,704.2,686.35,697.22,3148.26,4.521
1572649200,2019-11-01 23:00:00,ETH/PLN,696.93,704.39,685.32,691.85,3116.55,4.485
1572645600,2019-11-01 22:00:00,ETH/PLN,698.63,704.09,688.81,696.93,3096.31,4.437
1572642000,2019-11-01 21:00:00,ETH/PLN,691.93,703.16,687.08,698.63,3035.7,4.367
1572638400,2019-11-01 20:00:00,ETH/PLN,685.12,703.26,685.12,691.93,3041.37,4.376
1572634800,2019-11-01 19:00:00,ETH/PLN,689.26,703.07,684.96,685.12,3152.41,4.542
1572631200,2019-11-01 18:00:00,ETH/PLN,685.0,701.91,684.87,689.26,3152.47,4.552
1572627600,2019-11-01 17:00:00,ETH/PLN,695.06,703.29,684.56,685.0,3070.03,4.42
1572624000,2019-11-01 16:00:00,ETH/PLN,690.29,702.69,684.45,695.06,2999.16,4.325
1572620400,2019-11-01 15:00:00,ETH/PLN,695.93,703.71,684.44,690.29,3240.72,4.669
1572616800,2019-11-01 14:00:00,ETH/PLN,701.21,703.65,684.63,695.93,3104.6,4.473
1572613200,2019-11-01 13:00:00,ETH/PLN,687.0,702.31,686.07,701.21,3082.97,4.444
1572609600,2019-11-01 12:00:00,ETH/PLN,696.16,703.62,684.63,687.0,3046.51,4.39
1572606000,2019-11-01 11:00:00,ETH/PLN,691.15,704.46,684.6,696.16,3150.59,4.54
1572602400,2019-11-01 10:00:00,ETH/PLN,701.75,703.85,684.76,691.15,3216.55,4.627
1572598800,2019-11-01 09:00:00,ETH/PLN,690.33,704.48,684.61,701.75,3003.46,4.321
1572595200,2019-11-01 08:00:00,ETH/PLN,703.55,704.66,685.32,690.33,3072.91,4.423
1572591600,2019-11-01 07:00:00,ETH/PLN,697.27,704.42,685.36,703.55,3049.67,4.387
1572588000,2019-11-01 06:00:00,ETH/PLN,699.25,705.49,684.69,697.27,2981.24,4.281
