https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KOK,Volume USDT
1643932800,2022-02-04 00:00:00,KOK/USDT,5.5237,5.6481,5.5,5.5551,1439819.4396241,8002207.060634410445
1643846400,2022-02-03 00:00:00,KOK/USDT,5.5339,5.5812,5.51,5.524,886067.47122944,4904741.720563647867
1643760000,2022-02-02 00:00:00,KOK/USDT,5.531,5.5631,5.521,5.5339,565291.67860863,3131280.359848497512
1643673600,2022-02-01 00:00:00,KOK/USDT,5.5668,5.571,5.5205,5.531,397991.50097867,2208732.450015043411
1643587200,2022-01-31 00:00:00,KOK/USDT,5.6237,5.6237,5.5146,5.5668,444039.59459498,2472389.694602926114
1643500800,2022-01-30 00:00:00,KOK/USDT,5.6213,5.65,5.55,5.6237,903947.40712962,5064111.966046433705
1643414400,2022-01-29 00:00:00,KOK/USDT,5.5436,5.8,5.52,5.6203,1649461.6860477,9284812.496463318263
1643328000,2022-01-28 00:00:00,KOK/USDT,5.4385,5.55,5.4345,5.5462,1352215.52086576,7444049.67565682986
1643241600,2022-01-27 00:00:00,KOK/USDT,5.4199,5.54,5.39,5.4428,1636211.30199263,8933406.509263162814
1643155200,2022-01-26 00:00:00,KOK/USDT,5.5062,5.56,5.415,5.4199,1272884.82257745,6978719.037969778411
1643068800,2022-01-25 00:00:00,KOK/USDT,5.5201,5.5753,5.4125,5.506,1246396.6922027,6880252.921372928279
1642982400,2022-01-24 00:00:00,KOK/USDT,5.5608,5.65,5.509,5.5275,1755048.32392747,9786253.416947153216
1642896000,2022-01-23 00:00:00,KOK/USDT,5.5052,5.6401,5.5001,5.5608,1335618.01513806,7426798.024137638085
1642809600,2022-01-22 00:00:00,KOK/USDT,5.5433,5.591,5.475,5.5016,1306783.40492408,7211550.645839129817
1642723200,2022-01-21 00:00:00,KOK/USDT,5.6101,5.6907,5.5,5.5433,1853675.09377701,10350559.719232498472
1642636800,2022-01-20 00:00:00,KOK/USDT,5.6105,5.7202,5.587,5.615,1404243.50611361,7904947.322474104828
1642550400,2022-01-19 00:00:00,KOK/USDT,5.6217,5.6712,5.601,5.6105,874264.67407025,4920399.345638927885
1642464000,2022-01-18 00:00:00,KOK/USDT,5.6001,5.77,5.52,5.6252,2377640.87121597,13425825.270448734279
1642377600,2022-01-17 00:00:00,KOK/USDT,5.5714,5.6362,5.48,5.6,1016728.27795992,5628157.63589685506
1642291200,2022-01-16 00:00:00,KOK/USDT,5.5857,5.696,5.55,5.565,774693.71331956,4332084.240742089361
1642204800,2022-01-15 00:00:00,KOK/USDT,5.5789,5.7199,5.5251,5.5916,1258007.54342231,7047374.289442890455
1642118400,2022-01-14 00:00:00,KOK/USDT,5.5153,5.75,5.48,5.5812,1712091.55427572,9608541.309831566413
1642032000,2022-01-13 00:00:00,KOK/USDT,5.5993,5.65,5.5113,5.5153,1063701.32141002,5943929.511861438711
1641945600,2022-01-12 00:00:00,KOK/USDT,5.5379,5.7299,5.5,5.6036,1389882.0474367,7789015.118453789466
1641859200,2022-01-11 00:00:00,KOK/USDT,5.5003,5.65,5.5,5.552,1043234.72997725,5793411.237683492965
1641772800,2022-01-10 00:00:00,KOK/USDT,5.6,5.6055,5.4443,5.5053,852270.98624589,4722599.123847594548
1641686400,2022-01-09 00:00:00,KOK/USDT,5.6054,5.725,5.6,5.6032,437193.2251558,2465670.449855284153
1641600000,2022-01-08 00:00:00,KOK/USDT,5.7307,5.7396,5.6001,5.6105,728417.1109636,4145415.961736041345
1641513600,2022-01-07 00:00:00,KOK/USDT,5.7447,5.8298,5.7256,5.73,1365228.78367538,7880236.484812433676
1641427200,2022-01-06 00:00:00,KOK/USDT,5.6,5.8577,5.23,5.74,1966963.58484363,11204181.574925492768
1641340800,2022-01-05 00:00:00,KOK/USDT,5.6905,5.7369,5.6,5.6,1052448.54886488,5966875.5624727965
1641254400,2022-01-04 00:00:00,KOK/USDT,5.7,5.74,5.62,5.6934,852972.63993648,4856836.531365143327
1641168000,2022-01-03 00:00:00,KOK/USDT,5.8,5.835,5.7,5.7107,995001.9387917,5729935.772395098603
1641081600,2022-01-02 00:00:00,KOK/USDT,5.8173,5.8361,5.745,5.8,683283.32764547,3957866.48069911044
1640995200,2022-01-01 00:00:00,KOK/USDT,5.6475,5.9015,5.6255,5.8254,745392.51773246,4311972.134588939808
1640908800,2021-12-31 00:00:00,KOK/USDT,5.6957,5.75,5.61,5.6266,1154711.41483235,6570365.7625753646
1640822400,2021-12-30 00:00:00,KOK/USDT,5.4681,6.2117,5.41,5.6866,2248103.91006128,12835112.606829874102
1640736000,2021-12-29 00:00:00,KOK/USDT,5.439,5.6144,5.3541,5.4667,1123593.76482082,6147399.813084450628
1640649600,2021-12-28 00:00:00,KOK/USDT,5.5089,5.7,5,5.4389,2004404.57096536,10866954.551243737581
