https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHST,Volume USDT
1661479200,2022-08-26 02:00:00,GHST/USDT,1.2996,1.3005,1.2911,1.3003,8.019,10.40400911
1661475600,2022-08-26 01:00:00,GHST/USDT,1.2957,1.3014,1.2919,1.2996,29.8621,38.58863317
1661472000,2022-08-26 00:00:00,GHST/USDT,1.3003,1.3016,1.294,1.2957,9.2679,12.01201336
1661468400,2022-08-25 23:00:00,GHST/USDT,1.3003,1.3014,1.2921,1.3003,66.523,86.30751127
1661464800,2022-08-25 22:00:00,GHST/USDT,1.3022,1.3022,1.2954,1.3003,55.2347,71.57025179
1661461200,2022-08-25 21:00:00,GHST/USDT,1.2996,1.3026,1.2986,1.3026,61.1543,79.49606296
1661457600,2022-08-25 20:00:00,GHST/USDT,1.2995,1.2995,1.2984,1.2995,1.9762,2.56668282
1661454000,2022-08-25 19:00:00,GHST/USDT,1.2929,1.2995,1.2929,1.2941,10.2015,13.23582873
1661450400,2022-08-25 18:00:00,GHST/USDT,1.2957,1.2984,1.295,1.2984,202.4098,262.80068679
1661446800,2022-08-25 17:00:00,GHST/USDT,1.2918,1.2994,1.2905,1.2994,450.7491,585.20699083
1661443200,2022-08-25 16:00:00,GHST/USDT,1.3006,1.3026,1.2698,1.2983,3032.4015,3907.65421104
1661439600,2022-08-25 15:00:00,GHST/USDT,1.303,1.304,1.294,1.3006,538.2871,700.28198099
1661436000,2022-08-25 14:00:00,GHST/USDT,1.3094,1.3097,1.2945,1.3014,1017.207,1321.2510654
1661432400,2022-08-25 13:00:00,GHST/USDT,1.3064,1.3119,1.3029,1.3092,218.7347,286.12947603
1661428800,2022-08-25 12:00:00,GHST/USDT,1.3064,1.3064,1.3018,1.3063,152.1357,198.49636738
1661425200,2022-08-25 11:00:00,GHST/USDT,1.3086,1.3094,1.3016,1.3028,187.0445,244.45073674
1661421600,2022-08-25 10:00:00,GHST/USDT,1.3094,1.3094,1.3081,1.3088,1.1086,1.45080583
1661418000,2022-08-25 09:00:00,GHST/USDT,1.3098,1.3101,1.3014,1.3014,101.4968,132.37843605
1661414400,2022-08-25 08:00:00,GHST/USDT,1.3139,1.3179,1.3097,1.3098,14.5898,19.11790438
1661410800,2022-08-25 07:00:00,GHST/USDT,1.3163,1.3232,1.3111,1.3145,378.4337,497.83034443
1661407200,2022-08-25 06:00:00,GHST/USDT,1.3131,1.3203,1.3117,1.312,340.5872,449.34057785
1661403600,2022-08-25 05:00:00,GHST/USDT,1.3188,1.3188,1.3128,1.3139,1.8726,2.46522493
1661400000,2022-08-25 04:00:00,GHST/USDT,1.3146,1.3188,1.3128,1.3188,1.7185,2.26001652
1661396400,2022-08-25 03:00:00,GHST/USDT,1.3131,1.3153,1.313,1.313,2.2332,2.93355704
1661392800,2022-08-25 02:00:00,GHST/USDT,1.3097,1.319,1.3067,1.314,443.1687,581.93607051
1661389200,2022-08-25 01:00:00,GHST/USDT,1.308,1.3141,1.305,1.305,124.4346,163.4251509
1661385600,2022-08-25 00:00:00,GHST/USDT,1.3037,1.3085,1.3032,1.3085,4.2081,5.48516155
1661382000,2022-08-24 23:00:00,GHST/USDT,1.3037,1.3037,1.3036,1.3036,1.2894,1.6809543
1661378400,2022-08-24 22:00:00,GHST/USDT,1.3065,1.3089,1.3036,1.3036,2.1535,2.81203436
1661374800,2022-08-24 21:00:00,GHST/USDT,1.3072,1.3127,1.3036,1.3127,39.5145,51.55906324
1661371200,2022-08-24 20:00:00,GHST/USDT,1.3118,1.3169,1.3097,1.3097,202.9943,266.21221525
1661367600,2022-08-24 19:00:00,GHST/USDT,1.3147,1.3147,1.312,1.3145,6.4842,8.52320299
1661364000,2022-08-24 18:00:00,GHST/USDT,1.3135,1.3147,1.3128,1.3147,125.8937,165.34069999
1661360400,2022-08-24 17:00:00,GHST/USDT,1.3174,1.3174,1.3174,1.3174,0.7643,1.00688882
1661356800,2022-08-24 16:00:00,GHST/USDT,1.3097,1.3174,1.3097,1.3174,36.6523,48.28278476
1661353200,2022-08-24 15:00:00,GHST/USDT,1.305,1.318,1.305,1.3174,6.5957,8.65174726
1661349600,2022-08-24 14:00:00,GHST/USDT,1.305,1.3178,1.305,1.3056,9.8131,12.88347609
1661346000,2022-08-24 13:00:00,GHST/USDT,1.3102,1.3128,1.305,1.3128,108.3047,141.56497352
1661342400,2022-08-24 12:00:00,GHST/USDT,1.3127,1.3144,1.3127,1.3144,1.4528,1.90794483
1661338800,2022-08-24 11:00:00,GHST/USDT,1.3097,1.3125,1.305,1.3118,2.949,3.8662809
1661335200,2022-08-24 10:00:00,GHST/USDT,1.305,1.3097,1.3036,1.3036,57.0558,74.39203526
1661331600,2022-08-24 09:00:00,GHST/USDT,1.3043,1.3116,1.3043,1.305,4.7449,6.21422495
1661328000,2022-08-24 08:00:00,GHST/USDT,1.3097,1.3097,1.3097,1.3097,0.776,1.0163272
1661324400,2022-08-24 07:00:00,GHST/USDT,1.3108,1.3108,1.3037,1.3037,5.3514,6.98597394
1661320800,2022-08-24 06:00:00,GHST/USDT,1.3097,1.3108,1.305,1.305,0.8885,1.16185565
1661317200,2022-08-24 05:00:00,GHST/USDT,1.3097,1.3144,1.3036,1.3097,13.6459,17.82527463
1661313600,2022-08-24 04:00:00,GHST/USDT,1.3096,1.3152,1.305,1.3097,5.9652,7.81696234
1661310000,2022-08-24 03:00:00,GHST/USDT,1.3114,1.3114,1.3051,1.3051,2.095,2.74044583
1661306400,2022-08-24 02:00:00,GHST/USDT,1.3092,1.3128,1.3036,1.3079,1529.8553,2000.8950044
1661302800,2022-08-24 01:00:00,GHST/USDT,1.3071,1.3071,1.3028,1.303,188.9715,246.42750097
1661299200,2022-08-24 00:00:00,GHST/USDT,1.3108,1.3152,1.3071,1.3071,759.358,997.90154136
1661295600,2022-08-23 23:00:00,GHST/USDT,1.3112,1.3142,1.2417,1.3108,3224.2909,4173.78895709
1661292000,2022-08-23 22:00:00,GHST/USDT,1.3129,1.3142,1.3118,1.3118,3.0955,4.06374514
1661288400,2022-08-23 21:00:00,GHST/USDT,1.3178,1.3178,1.3072,1.3144,1.7637,2.31677678
1661284800,2022-08-23 20:00:00,GHST/USDT,1.3178,1.3178,1.3097,1.3178,7.6831,10.12005068
1661281200,2022-08-23 19:00:00,GHST/USDT,1.323,1.323,1.3078,1.3178,124.6377,163.50516463
1661277600,2022-08-23 18:00:00,GHST/USDT,1.3191,1.3232,1.3152,1.3232,21.4504,28.37032522
1661274000,2022-08-23 17:00:00,GHST/USDT,1.3232,1.325,1.3144,1.325,104.5129,138.34742563
1661270400,2022-08-23 16:00:00,GHST/USDT,1.3147,1.3238,1.3146,1.3158,3.4947,4.60135405
1661266800,2022-08-23 15:00:00,GHST/USDT,1.3184,1.3229,1.3137,1.3164,20.2123,26.70023345
1661263200,2022-08-23 14:00:00,GHST/USDT,1.3183,1.3184,1.3114,1.3165,96.6287,127.24056937
1661259600,2022-08-23 13:00:00,GHST/USDT,1.3191,1.3272,1.311,1.3181,280.4148,369.7373732
1661256000,2022-08-23 12:00:00,GHST/USDT,1.3169,1.3269,1.3169,1.3191,238.8072,315.206529
1661252400,2022-08-23 11:00:00,GHST/USDT,1.3116,1.3186,1.3116,1.3142,2.3607,3.10408701
1661248800,2022-08-23 10:00:00,GHST/USDT,1.3136,1.3185,1.3116,1.3116,2.2964,3.02022397
1661245200,2022-08-23 09:00:00,GHST/USDT,1.3189,1.3237,1.3116,1.3119,131.6358,173.11395727
1661241600,2022-08-23 08:00:00,GHST/USDT,1.3121,1.319,1.3121,1.319,3.7057,4.88110227
1661238000,2022-08-23 07:00:00,GHST/USDT,1.3108,1.3184,1.3108,1.3184,4.8701,6.41114025
1661234400,2022-08-23 06:00:00,GHST/USDT,1.3108,1.3108,1.3108,1.3108,3.1964,4.18984112
1661230800,2022-08-23 05:00:00,GHST/USDT,1.3184,1.3223,1.3108,1.3111,22.8471,30.12577587
1661227200,2022-08-23 04:00:00,GHST/USDT,1.3191,1.3191,1.3127,1.3184,2.6801,3.52374233
1661223600,2022-08-23 03:00:00,GHST/USDT,1.3185,1.3242,1.3185,1.3191,11.3116,14.94852909
1661220000,2022-08-23 02:00:00,GHST/USDT,1.3178,1.3191,1.3127,1.3127,139.8517,183.9755573
1661216400,2022-08-23 01:00:00,GHST/USDT,1.3245,1.3252,1.3157,1.3157,1105.4005,1462.19531252
1661212800,2022-08-23 00:00:00,GHST/USDT,1.322,1.3252,1.3194,1.3252,141.0302,186.43248871
1661209200,2022-08-22 23:00:00,GHST/USDT,1.319,1.322,1.312,1.322,139.1238,183.38371024
1661205600,2022-08-22 22:00:00,GHST/USDT,1.3108,1.3191,1.3098,1.319,95.77111302,126.049468434898
1661202000,2022-08-22 21:00:00,GHST/USDT,1.3175,1.3184,1.3109,1.312,112.6077,148.08544045
1661198400,2022-08-22 20:00:00,GHST/USDT,1.3128,1.3191,1.3116,1.3191,3.6994,4.86747129
1661194800,2022-08-22 19:00:00,GHST/USDT,1.3167,1.3191,1.3116,1.3128,45.808,60.32551728
1661191200,2022-08-22 18:00:00,GHST/USDT,1.3104,1.3191,1.3104,1.3191,448.7649,590.54375207
1661187600,2022-08-22 17:00:00,GHST/USDT,1.3108,1.3179,1.3099,1.3099,5.8096,7.62497166
1661184000,2022-08-22 16:00:00,GHST/USDT,1.3097,1.3181,1.3049,1.3108,926.3485,1213.11632645
1661180400,2022-08-22 15:00:00,GHST/USDT,1.3128,1.318,1.3058,1.3174,380.3837,498.83308822
1661176800,2022-08-22 14:00:00,GHST/USDT,1.311,1.3184,1.305,1.3128,578.1135,756.40077993
1661173200,2022-08-22 13:00:00,GHST/USDT,1.311,1.3184,1.3108,1.3184,5.2741,6.91901814
1661169600,2022-08-22 12:00:00,GHST/USDT,1.3111,1.318,1.3108,1.3108,1.2723,1.66900842
1661166000,2022-08-22 11:00:00,GHST/USDT,1.3185,1.3191,1.3111,1.3184,5.757,7.55823817
1661162400,2022-08-22 10:00:00,GHST/USDT,1.3154,1.3193,1.3116,1.3116,125.8337,165.48551499
1661158800,2022-08-22 09:00:00,GHST/USDT,1.3157,1.3157,1.3145,1.3145,422.8007,556.19582141
1661155200,2022-08-22 08:00:00,GHST/USDT,1.3049,1.3191,1.3014,1.3157,566.6052,743.91094912
1661151600,2022-08-22 07:00:00,GHST/USDT,1.3122,1.3167,1.3005,1.3084,957.2019,1249.60867271
1661148000,2022-08-22 06:00:00,GHST/USDT,1.3171,1.3172,1.305,1.308,232.2217,305.05213336
1661144400,2022-08-22 05:00:00,GHST/USDT,1.3127,1.3172,1.3114,1.3143,994.3236,1306.52156817
1661140800,2022-08-22 04:00:00,GHST/USDT,1.312,1.3171,1.3071,1.3171,128.7379,169.00426679
1661137200,2022-08-22 03:00:00,GHST/USDT,1.3097,1.3169,1.3052,1.3119,96.796,127.28552084
1661133600,2022-08-22 02:00:00,GHST/USDT,1.3097,1.3097,1.3039,1.3046,197.9565,258.21299679
1661130000,2022-08-22 01:00:00,GHST/USDT,1.3128,1.3169,1.3071,1.3097,494.0973,649.89241928
1661126400,2022-08-22 00:00:00,GHST/USDT,1.3169,1.3169,1.3052,1.3069,13.1496,17.23646889
1661122800,2022-08-21 23:00:00,GHST/USDT,1.3144,1.317,1.3121,1.3156,1.8334,2.40808614
1661119200,2022-08-21 22:00:00,GHST/USDT,1.3165,1.3165,1.3083,1.311,86.125,113.01771478
1661115600,2022-08-21 21:00:00,GHST/USDT,1.317,1.3171,1.3122,1.3171,474.4464,624.50342113
1661112000,2022-08-21 20:00:00,GHST/USDT,1.3116,1.317,1.3108,1.3117,75.7569,99.48906543
1661108400,2022-08-21 19:00:00,GHST/USDT,1.317,1.317,1.3125,1.3164,50.2313,65.95517048
1661104800,2022-08-21 18:00:00,GHST/USDT,1.3153,1.317,1.3128,1.3128,298.3611,392.3675419
1661101200,2022-08-21 17:00:00,GHST/USDT,1.3188,1.3234,1.3153,1.3153,380.5852,500.78198423
1661097600,2022-08-21 16:00:00,GHST/USDT,1.3141,1.3208,1.314,1.3174,34.9281,45.99826157
1661094000,2022-08-21 15:00:00,GHST/USDT,1.314,1.3141,1.314,1.3141,8.3868,11.02100059
1661090400,2022-08-21 14:00:00,GHST/USDT,1.3111,1.3141,1.3108,1.314,433.4115,569.5345729
1661086800,2022-08-21 13:00:00,GHST/USDT,1.3116,1.314,1.3111,1.314,5.4592,7.16026373
1661083200,2022-08-21 12:00:00,GHST/USDT,1.318,1.3197,1.3116,1.3116,16.6892,21.98345784
1661079600,2022-08-21 11:00:00,GHST/USDT,1.3176,1.318,1.31,1.318,112.8056,148.14951622
1661076000,2022-08-21 10:00:00,GHST/USDT,1.3191,1.3245,1.3138,1.3176,5.4789,7.23579774
1661072400,2022-08-21 09:00:00,GHST/USDT,1.3191,1.3242,1.3136,1.3136,102.2877,134.68587095
1661068800,2022-08-21 08:00:00,GHST/USDT,1.318,1.3191,1.3144,1.3191,8.0066,10.54475196
1661065200,2022-08-21 07:00:00,GHST/USDT,1.314,1.3328,1.314,1.3144,391.7569,517.87691941
1661061600,2022-08-21 06:00:00,GHST/USDT,1.3238,1.3238,1.314,1.314,118.2994,156.06581385
1661058000,2022-08-21 05:00:00,GHST/USDT,1.3216,1.3238,1.3211,1.3238,1.1256,1.48822343
1661054400,2022-08-21 04:00:00,GHST/USDT,1.3197,1.3223,1.3147,1.3201,377.6497,498.16013046
1661050800,2022-08-21 03:00:00,GHST/USDT,1.3129,1.3222,1.3129,1.3197,486.8163,643.15381848
1661047200,2022-08-21 02:00:00,GHST/USDT,1.3213,1.3213,1.3089,1.3184,48.7806,63.90100068
1661043600,2022-08-21 01:00:00,GHST/USDT,1.3191,1.3238,1.3152,1.3229,116.0302,152.71069225
1661040000,2022-08-21 00:00:00,GHST/USDT,1.3184,1.3272,1.3184,1.3228,123.3901,163.49111373
1661036400,2022-08-20 23:00:00,GHST/USDT,1.3184,1.3184,1.3104,1.3184,56.5705,74.47830676
1661032800,2022-08-20 22:00:00,GHST/USDT,1.3138,1.3184,1.3083,1.3184,381.583,501.35858274
1661029200,2022-08-20 21:00:00,GHST/USDT,1.3133,1.3139,1.3071,1.3071,7.6303,9.9911721
1661025600,2022-08-20 20:00:00,GHST/USDT,1.31,1.3139,1.3097,1.3097,349.0349,457.34847999
1661022000,2022-08-20 19:00:00,GHST/USDT,1.3102,1.3103,1.31,1.31,141.6433,185.55371111
1661018400,2022-08-20 18:00:00,GHST/USDT,1.3101,1.3102,1.31,1.3102,50.7072,66.43303376
1661014800,2022-08-20 17:00:00,GHST/USDT,1.3102,1.3102,1.3101,1.3102,3.8824,5.0866505
1661011200,2022-08-20 16:00:00,GHST/USDT,1.3144,1.3184,1.3102,1.3102,2.6145,3.44299808
1661007600,2022-08-20 15:00:00,GHST/USDT,1.3113,1.3144,1.3102,1.3144,99.151,130.05526705
1661004000,2022-08-20 14:00:00,GHST/USDT,1.3144,1.3184,1.3055,1.3084,960.3844,1254.73909678
1661000400,2022-08-20 13:00:00,GHST/USDT,1.3128,1.3144,1.3057,1.3144,11.8047,15.42701268
1660996800,2022-08-20 12:00:00,GHST/USDT,1.3184,1.3185,1.3059,1.3128,245.7627,322.35497957
1660993200,2022-08-20 11:00:00,GHST/USDT,1.3173,1.3173,1.3055,1.3167,344.0318,451.50201774
1660989600,2022-08-20 10:00:00,GHST/USDT,1.3145,1.3184,1.3098,1.3098,19.6188,25.7816976
1660986000,2022-08-20 09:00:00,GHST/USDT,1.3236,1.3286,1.3022,1.3184,1584.5937,2075.51024704
1660982400,2022-08-20 08:00:00,GHST/USDT,1.3269,1.3299,1.3136,1.3273,553.4594,731.8314132
1660978800,2022-08-20 07:00:00,GHST/USDT,1.3238,1.3269,1.3191,1.3269,6.8949,9.13095889
1660975200,2022-08-20 06:00:00,GHST/USDT,1.3299,1.332,1.3179,1.3179,167.9569,221.99615486
1660971600,2022-08-20 05:00:00,GHST/USDT,1.33,1.3368,1.3232,1.329,461.1911,612.1524671
1660968000,2022-08-20 04:00:00,GHST/USDT,1.329,1.3362,1.3263,1.33,339.2411,451.31270153
1660964400,2022-08-20 03:00:00,GHST/USDT,1.3265,1.3333,1.3263,1.3263,261.3284,346.71880612
1660960800,2022-08-20 02:00:00,GHST/USDT,1.3238,1.3348,1.3238,1.3284,45.6751,60.73076195
1660957200,2022-08-20 01:00:00,GHST/USDT,1.3271,1.3312,1.3178,1.3238,1970.7362,2605.31132928
1660953600,2022-08-20 00:00:00,GHST/USDT,1.3354,1.3354,1.3131,1.3271,181.5073,240.4641539
1660950000,2022-08-19 23:00:00,GHST/USDT,1.3152,1.3386,1.3138,1.3286,1411.2877,1860.58092997
1660946400,2022-08-19 22:00:00,GHST/USDT,1.3158,1.3512,1.3138,1.3232,2774.4605,3663.97445842
1660942800,2022-08-19 21:00:00,GHST/USDT,1.3289,1.3407,1.3136,1.3191,2316.6323,3066.88085121
1660939200,2022-08-19 20:00:00,GHST/USDT,1.3127,1.4186,1.3127,1.3302,24234.0684,33255.23969104
1660935600,2022-08-19 19:00:00,GHST/USDT,1.305,1.3127,1.3016,1.305,50.5795,66.31530634
1660932000,2022-08-19 18:00:00,GHST/USDT,1.2981,1.3111,1.2981,1.3111,85.2319,111.22623564
1660928400,2022-08-19 17:00:00,GHST/USDT,1.311,1.311,1.2975,1.2978,1212.6983,1578.86331475
1660924800,2022-08-19 16:00:00,GHST/USDT,1.3097,1.3132,1.3019,1.3097,23.6262,30.83067834
1660921200,2022-08-19 15:00:00,GHST/USDT,1.3027,1.3096,1.3016,1.3074,426.2908,557.62411795
1660917600,2022-08-19 14:00:00,GHST/USDT,1.3066,1.3132,1.3027,1.3092,421.5075,551.0235778
1660914000,2022-08-19 13:00:00,GHST/USDT,1.3017,1.3132,1.3017,1.305,135.2256,176.78252905
1660910400,2022-08-19 12:00:00,GHST/USDT,1.3124,1.3138,1.3031,1.3091,372.1836,486.40497718
1660906800,2022-08-19 11:00:00,GHST/USDT,1.3272,1.3355,1.3032,1.3111,1082.7425,1422.87610129
1660903200,2022-08-19 10:00:00,GHST/USDT,1.3097,1.3373,1.3016,1.3271,1477.5234,1957.3483296
1660899600,2022-08-19 09:00:00,GHST/USDT,1.3016,1.3152,1.3014,1.3097,82.4946,107.99728297
1660896000,2022-08-19 08:00:00,GHST/USDT,1.2958,1.3084,1.2958,1.3016,235.0464,307.40518489
1660892400,2022-08-19 07:00:00,GHST/USDT,1.291,1.3031,1.272,1.2958,1769.7233,2272.90700246
1660888800,2022-08-19 06:00:00,GHST/USDT,1.3001,1.3041,1.2854,1.291,259.68,336.15919228
1660885200,2022-08-19 05:00:00,GHST/USDT,1.305,1.3074,1.2869,1.2914,660.6542,853.15671354
1660881600,2022-08-19 04:00:00,GHST/USDT,1.2986,1.305,1.2966,1.2987,6.0976,7.92820549
1660878000,2022-08-19 03:00:00,GHST/USDT,1.2979,1.3053,1.2966,1.2967,6.8187,8.8800897
1660874400,2022-08-19 02:00:00,GHST/USDT,1.2958,1.3054,1.2956,1.2967,64.1914,83.39554243
1660870800,2022-08-19 01:00:00,GHST/USDT,1.3003,1.3064,1.2927,1.3016,134.6806,175.38294492
1660867200,2022-08-19 00:00:00,GHST/USDT,1.3024,1.3057,1.2853,1.2992,1267.7737,1646.48171262
1660863600,2022-08-18 23:00:00,GHST/USDT,1.3043,1.3073,1.2859,1.3032,748.1917,965.74076761
1660860000,2022-08-18 22:00:00,GHST/USDT,1.3073,1.3073,1.3016,1.3039,8.2881,10.80697066
1660856400,2022-08-18 21:00:00,GHST/USDT,1.3046,1.3073,1.3046,1.3073,6.4346,8.41019542
1660852800,2022-08-18 20:00:00,GHST/USDT,1.305,1.3097,1.3016,1.3032,13.5936,17.72276193
1660849200,2022-08-18 19:00:00,GHST/USDT,1.307,1.3112,1.3007,1.3112,55.0508,71.96351953
1660845600,2022-08-18 18:00:00,GHST/USDT,1.3021,1.3074,1.3008,1.3008,2.4328,3.17166691
1660842000,2022-08-18 17:00:00,GHST/USDT,1.3043,1.3114,1.3015,1.3015,37.7564,49.35629333
1660838400,2022-08-18 16:00:00,GHST/USDT,1.305,1.309,1.2959,1.3043,141.4435,184.96152105
1660834800,2022-08-18 15:00:00,GHST/USDT,1.3074,1.3082,1.2938,1.3032,1248.7036,1621.66095342
1660831200,2022-08-18 14:00:00,GHST/USDT,1.3132,1.314,1.3075,1.3084,127.5865,167.4923407
1660827600,2022-08-18 13:00:00,GHST/USDT,1.3143,1.3144,1.3054,1.3132,371.4823,485.94020754
1660824000,2022-08-18 12:00:00,GHST/USDT,1.3127,1.3132,1.3055,1.3132,56.1795,73.3951401
1660820400,2022-08-18 11:00:00,GHST/USDT,1.3083,1.3127,1.3054,1.3054,318.9879,417.36867691
1660816800,2022-08-18 10:00:00,GHST/USDT,1.3111,1.3127,1.3046,1.3083,212.0636,278.08191432
1660813200,2022-08-18 09:00:00,GHST/USDT,1.3041,1.3111,1.3041,1.3111,6.7496,8.82799573
1660809600,2022-08-18 08:00:00,GHST/USDT,1.3066,1.3113,1.3041,1.3041,356.2671,465.54530883
1660806000,2022-08-18 07:00:00,GHST/USDT,1.3002,1.3066,1.3002,1.3066,167.5702,218.91089838
1660802400,2022-08-18 06:00:00,GHST/USDT,1.305,1.3066,1.3002,1.3002,33.0482,43.15490551
1660798800,2022-08-18 05:00:00,GHST/USDT,1.3003,1.305,1.3001,1.305,1.584,2.06073876
1660795200,2022-08-18 04:00:00,GHST/USDT,1.3019,1.3074,1.3003,1.3003,956.6425,1245.64494954
1660791600,2022-08-18 03:00:00,GHST/USDT,1.3063,1.3074,1.3016,1.3017,13.3353,17.36806367
1660788000,2022-08-18 02:00:00,GHST/USDT,1.3064,1.3084,1.3016,1.3016,10.7844,14.0492297
1660784400,2022-08-18 01:00:00,GHST/USDT,1.3018,1.3084,1.3017,1.3084,10.1148,13.22683377
1660780800,2022-08-18 00:00:00,GHST/USDT,1.3061,1.3084,1.3018,1.3018,7.9368,10.36248754
1660777200,2022-08-17 23:00:00,GHST/USDT,1.3016,1.3084,1.3016,1.3016,3.451,4.50569496
1660773600,2022-08-17 22:00:00,GHST/USDT,1.3014,1.3096,1.3007,1.3096,534.8941,699.40726351
1660770000,2022-08-17 21:00:00,GHST/USDT,1.307,1.3074,1.3006,1.3014,85.3698,111.56119759
1660766400,2022-08-17 20:00:00,GHST/USDT,1.3123,1.3123,1.3005,1.3006,435.582,567.04659329
1660762800,2022-08-17 19:00:00,GHST/USDT,1.3111,1.3127,1.3032,1.3097,11.7676,15.38997386
1660759200,2022-08-17 18:00:00,GHST/USDT,1.3146,1.3146,1.3075,1.3127,466.3674,610.65118927
1660755600,2022-08-17 17:00:00,GHST/USDT,1.3147,1.3149,1.31,1.3149,7.1762,9.41485394
1660752000,2022-08-17 16:00:00,GHST/USDT,1.3157,1.3157,1.31,1.3129,117.4704,154.04155455
1660748400,2022-08-17 15:00:00,GHST/USDT,1.3101,1.3101,1.31,1.3101,3.6734,4.81250017
1660744800,2022-08-17 14:00:00,GHST/USDT,1.3107,1.3178,1.3101,1.3101,18.676,24.47490399
1660741200,2022-08-17 13:00:00,GHST/USDT,1.3151,1.3152,1.3108,1.3114,25.7165,33.75954781
1660737600,2022-08-17 12:00:00,GHST/USDT,1.3161,1.3206,1.3042,1.3198,1989.4083,2616.18169843
1660734000,2022-08-17 11:00:00,GHST/USDT,1.3257,1.3267,1.3174,1.3174,743.2317,980.9120584
1660730400,2022-08-17 10:00:00,GHST/USDT,1.3228,1.3232,1.3205,1.3205,151.5245,200.31617989
1660726800,2022-08-17 09:00:00,GHST/USDT,1.3198,1.3331,1.3175,1.3224,1332.1327,1766.9892612
1660723200,2022-08-17 08:00:00,GHST/USDT,1.3174,1.321,1.3172,1.3205,170.1305,224.31792394
1660719600,2022-08-17 07:00:00,GHST/USDT,1.3247,1.3254,1.3163,1.3163,854.1272,1129.71046155
1660716000,2022-08-17 06:00:00,GHST/USDT,1.3243,1.326,1.3207,1.326,39.1648,51.8530775
1660712400,2022-08-17 05:00:00,GHST/USDT,1.3232,1.326,1.3217,1.3243,33.4871,44.33901508
1660708800,2022-08-17 04:00:00,GHST/USDT,1.3195,1.3225,1.3195,1.3217,716.7462,946.70773372
1660705200,2022-08-17 03:00:00,GHST/USDT,1.3186,1.3195,1.3156,1.3168,261.2329,344.23930536
1660701600,2022-08-17 02:00:00,GHST/USDT,1.3195,1.3195,1.3167,1.319,4.1297,5.44531294
1660698000,2022-08-17 01:00:00,GHST/USDT,1.3184,1.3195,1.3153,1.3195,822.1783,1082.86038286
1660694400,2022-08-17 00:00:00,GHST/USDT,1.3188,1.3194,1.3181,1.3192,18.8596,24.86551014
1660690800,2022-08-16 23:00:00,GHST/USDT,1.3154,1.3191,1.3154,1.3155,214.8181,282.62003464
1660687200,2022-08-16 22:00:00,GHST/USDT,1.3154,1.3174,1.3153,1.3173,3.1994,4.2100454
1660683600,2022-08-16 21:00:00,GHST/USDT,1.3192,1.3192,1.3174,1.3174,16.1799,21.31566936
1660680000,2022-08-16 20:00:00,GHST/USDT,1.3192,1.3193,1.3166,1.3192,29.9208,39.451606
1660676400,2022-08-16 19:00:00,GHST/USDT,1.3191,1.3191,1.3154,1.3166,3.1496,4.14686795
1660672800,2022-08-16 18:00:00,GHST/USDT,1.3195,1.3196,1.3154,1.3186,92.4884,122.0241141
1660669200,2022-08-16 17:00:00,GHST/USDT,1.3158,1.3195,1.3158,1.3195,138.4527,182.61549477
1660665600,2022-08-16 16:00:00,GHST/USDT,1.317,1.3196,1.3137,1.3175,317.8817,418.46025554
1660662000,2022-08-16 15:00:00,GHST/USDT,1.319,1.3198,1.3169,1.3197,13.2964,17.52358177
1660658400,2022-08-16 14:00:00,GHST/USDT,1.3224,1.3224,1.319,1.319,543.8441,718.83690543
1660654800,2022-08-16 13:00:00,GHST/USDT,1.3227,1.3273,1.3217,1.3224,8.0315,10.63974671
1660651200,2022-08-16 12:00:00,GHST/USDT,1.3215,1.3274,1.3214,1.3235,430.2283,569.35727748
1660647600,2022-08-16 11:00:00,GHST/USDT,1.324,1.3241,1.3214,1.3241,444.4212,587.38822335
1660644000,2022-08-16 10:00:00,GHST/USDT,1.325,1.325,1.325,1.325,1.9363,2.5655975
1660640400,2022-08-16 09:00:00,GHST/USDT,1.325,1.325,1.3209,1.325,6.7351,8.91189474
1660636800,2022-08-16 08:00:00,GHST/USDT,1.325,1.325,1.325,1.325,0,0
1660633200,2022-08-16 07:00:00,GHST/USDT,1.325,1.325,1.325,1.325,0,0
1660629600,2022-08-16 06:00:00,GHST/USDT,1.325,1.325,1.325,1.325,0.1865,0.2471125
1660626000,2022-08-16 05:00:00,GHST/USDT,1.3238,1.325,1.3185,1.325,509.6405,675.23320477
1660622400,2022-08-16 04:00:00,GHST/USDT,1.3273,1.3274,1.3169,1.3169,253.7957,335.40952604
1660618800,2022-08-16 03:00:00,GHST/USDT,1.322,1.3273,1.3197,1.3223,1017.6143,1347.94024018
1660615200,2022-08-16 02:00:00,GHST/USDT,1.322,1.322,1.3219,1.3219,13.0953,17.31086471
1660611600,2022-08-16 01:00:00,GHST/USDT,1.3238,1.3274,1.3196,1.3221,19.9852,26.49775804
1660608000,2022-08-16 00:00:00,GHST/USDT,1.3238,1.3238,1.3178,1.3179,1.8742,2.47470881
1660604400,2022-08-15 23:00:00,GHST/USDT,1.3193,1.3274,1.3168,1.3171,446.8224,590.75466596
1660600800,2022-08-15 22:00:00,GHST/USDT,1.3193,1.3254,1.319,1.3219,896.5188,1186.47098446
1660597200,2022-08-15 21:00:00,GHST/USDT,1.3191,1.3252,1.3191,1.3193,69.0979,91.17532237
