https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume EUR
1660874400,2022-08-19 02:00:00,UMA/EUR,2.94,2.94,2.94,2.94,66.47297404,195.43054367759999
1660870800,2022-08-19 01:00:00,UMA/EUR,3.00,3.02,2.94,2.94,192.55459271,566.1105025674
1660867200,2022-08-19 00:00:00,UMA/EUR,3.10,3.10,3.01,3.06,427.60085494,1308.4586161164
1660863600,2022-08-18 23:00:00,UMA/EUR,3.14,3.14,3.11,3.11,18.37046816,57.1321559776
1660860000,2022-08-18 22:00:00,UMA/EUR,3.19,3.19,3.19,3.19,3.24635054,10.3558582226
1660856400,2022-08-18 21:00:00,UMA/EUR,3.22,3.22,3.19,3.19,228.85294952,730.0409089688001
1660852800,2022-08-18 20:00:00,UMA/EUR,3.17,3.17,3.17,3.17,0.00000000,0.0
1660849200,2022-08-18 19:00:00,UMA/EUR,3.17,3.17,3.17,3.17,0.00000000,0.0
1660845600,2022-08-18 18:00:00,UMA/EUR,3.15,3.17,3.15,3.17,57.94652902,183.6904969934
1660842000,2022-08-18 17:00:00,UMA/EUR,3.19,3.19,3.19,3.19,103.85663971,331.3026806749
1660838400,2022-08-18 16:00:00,UMA/EUR,3.23,3.23,3.18,3.18,230.00023674,731.4007528332
1660834800,2022-08-18 15:00:00,UMA/EUR,3.18,3.19,3.18,3.19,269.67210517,860.2540154923
1660831200,2022-08-18 14:00:00,UMA/EUR,3.21,3.22,3.20,3.21,327.09514149,1049.9754041829
1660827600,2022-08-18 13:00:00,UMA/EUR,3.23,3.23,3.19,3.19,500.27241143,1595.8689924617
1660824000,2022-08-18 12:00:00,UMA/EUR,3.22,3.22,3.22,3.22,0.00000000,0.0
1660820400,2022-08-18 11:00:00,UMA/EUR,3.22,3.22,3.22,3.22,0.00000000,0.0
1660816800,2022-08-18 10:00:00,UMA/EUR,3.22,3.22,3.22,3.22,0.00000000,0.0
1660813200,2022-08-18 09:00:00,UMA/EUR,3.22,3.22,3.22,3.22,0.00000000,0.0
1660809600,2022-08-18 08:00:00,UMA/EUR,3.22,3.22,3.22,3.22,3.20100000,10.307220000000001
1660806000,2022-08-18 07:00:00,UMA/EUR,3.23,3.23,3.23,3.23,35.03416475,113.1603521425
1660802400,2022-08-18 06:00:00,UMA/EUR,3.24,3.26,3.24,3.26,138.86319145,452.6940041269999
1660798800,2022-08-18 05:00:00,UMA/EUR,3.24,3.25,3.24,3.25,6.43124010,20.901530325
1660795200,2022-08-18 04:00:00,UMA/EUR,3.24,3.24,3.22,3.22,44.89058210,144.547674362
1660791600,2022-08-18 03:00:00,UMA/EUR,3.21,3.21,3.21,3.21,35.25987957,113.1842134197
1660788000,2022-08-18 02:00:00,UMA/EUR,3.23,3.23,3.21,3.21,28.92000000,92.8332
1660784400,2022-08-18 01:00:00,UMA/EUR,3.19,3.19,3.19,3.19,0.00000000,0.0
1660780800,2022-08-18 00:00:00,UMA/EUR,3.19,3.19,3.19,3.19,40.44240577,129.0112744063
1660777200,2022-08-17 23:00:00,UMA/EUR,3.21,3.21,3.17,3.17,9.45577978,29.9748219026
1660773600,2022-08-17 22:00:00,UMA/EUR,3.23,3.23,3.23,3.23,18.97724593,61.2965043539
1660770000,2022-08-17 21:00:00,UMA/EUR,3.27,3.27,3.23,3.23,38.82138193,125.3930636339
1660766400,2022-08-17 20:00:00,UMA/EUR,3.26,3.26,3.26,3.26,10.00000000,32.599999999999994
1660762800,2022-08-17 19:00:00,UMA/EUR,3.29,3.29,3.26,3.26,2304.99007774,7514.267653432399
1660759200,2022-08-17 18:00:00,UMA/EUR,3.31,3.31,3.31,3.31,373.29881756,1235.6190861236
1660755600,2022-08-17 17:00:00,UMA/EUR,3.29,3.30,3.29,3.30,407.83854133,1345.867186389
1660752000,2022-08-17 16:00:00,UMA/EUR,3.34,3.34,3.30,3.30,387.99298176,1280.3768398079999
1660748400,2022-08-17 15:00:00,UMA/EUR,3.38,3.38,3.36,3.36,3274.26323087,11001.5244557232
1660744800,2022-08-17 14:00:00,UMA/EUR,3.37,3.37,3.33,3.33,536.26051849,1785.7475265717
1660741200,2022-08-17 13:00:00,UMA/EUR,3.46,3.46,3.39,3.39,4899.50592244,16609.3250770716
1660737600,2022-08-17 12:00:00,UMA/EUR,3.39,3.48,3.39,3.48,271.61161220,945.208410456
1660734000,2022-08-17 11:00:00,UMA/EUR,3.46,3.46,3.41,3.41,61.87457660,210.992306206
1660730400,2022-08-17 10:00:00,UMA/EUR,3.40,3.55,3.37,3.48,1268.82262556,4415.5027369488
1660726800,2022-08-17 09:00:00,UMA/EUR,3.40,3.40,3.40,3.40,3.14291966,10.685926843999999
1660723200,2022-08-17 08:00:00,UMA/EUR,3.35,3.35,3.35,3.35,16.30775104,54.630965984
1660719600,2022-08-17 07:00:00,UMA/EUR,3.43,3.43,3.37,3.37,471.72199264,1589.7031151968001
1660716000,2022-08-17 06:00:00,UMA/EUR,3.38,3.56,3.38,3.46,529.06702989,1830.5719234193998
1660712400,2022-08-17 05:00:00,UMA/EUR,3.36,3.38,3.36,3.36,1011.87196649,3399.8898074064
1660708800,2022-08-17 04:00:00,UMA/EUR,3.37,3.37,3.37,3.37,6.82490854,22.9999417798
1660705200,2022-08-17 03:00:00,UMA/EUR,3.32,3.32,3.32,3.32,0.00000000,0.0
1660701600,2022-08-17 02:00:00,UMA/EUR,3.30,3.32,3.30,3.32,23.09408444,76.6723603408
1660698000,2022-08-17 01:00:00,UMA/EUR,3.28,3.28,3.28,3.28,176.08170303,577.5479859384
1660694400,2022-08-17 00:00:00,UMA/EUR,3.27,3.31,3.25,3.31,2361.75140653,7817.397155614301
1660690800,2022-08-16 23:00:00,UMA/EUR,3.31,3.31,3.31,3.31,0.00000000,0.0
1660687200,2022-08-16 22:00:00,UMA/EUR,3.31,3.31,3.31,3.31,0.00000000,0.0
1660683600,2022-08-16 21:00:00,UMA/EUR,3.31,3.31,3.31,3.31,7.96000000,26.3476
1660680000,2022-08-16 20:00:00,UMA/EUR,3.38,3.38,3.32,3.32,31.79469461,105.5583861052
1660676400,2022-08-16 19:00:00,UMA/EUR,3.36,3.36,3.35,3.35,584.92909464,1959.512467044
1660672800,2022-08-16 18:00:00,UMA/EUR,3.35,3.35,3.34,3.34,564.88150812,1886.7042371208001
1660669200,2022-08-16 17:00:00,UMA/EUR,3.39,3.41,3.39,3.39,72.71427773,246.50140150470003
1660665600,2022-08-16 16:00:00,UMA/EUR,3.51,3.51,3.39,3.44,190.98349813,656.9832335671999
1660662000,2022-08-16 15:00:00,UMA/EUR,3.23,3.68,3.23,3.52,2568.56099143,9041.3346898336
1660658400,2022-08-16 14:00:00,UMA/EUR,3.22,3.22,3.21,3.21,56.23052959,180.4999999839
1660654800,2022-08-16 13:00:00,UMA/EUR,3.24,3.24,3.23,3.23,127.08883011,410.49692125530004
1660651200,2022-08-16 12:00:00,UMA/EUR,3.28,3.28,3.28,3.28,78.22300000,256.57144
1660647600,2022-08-16 11:00:00,UMA/EUR,3.27,3.27,3.27,3.27,162.06031095,529.9372168065
1660644000,2022-08-16 10:00:00,UMA/EUR,3.30,3.30,3.30,3.30,0.00000000,0.0
1660640400,2022-08-16 09:00:00,UMA/EUR,3.30,3.30,3.30,3.30,85.10098059,280.833235947
1660636800,2022-08-16 08:00:00,UMA/EUR,3.29,3.29,3.29,3.29,6.23052959,20.4984423511
1660633200,2022-08-16 07:00:00,UMA/EUR,3.27,3.27,3.27,3.27,9.99000000,32.6673
1660629600,2022-08-16 06:00:00,UMA/EUR,3.23,3.23,3.23,3.23,169.82590537,548.5376743451
1660626000,2022-08-16 05:00:00,UMA/EUR,3.21,3.23,3.20,3.23,1585.75303608,5121.9823065384
1660622400,2022-08-16 04:00:00,UMA/EUR,3.25,3.25,3.23,3.23,550.46853448,1778.0133663704
1660618800,2022-08-16 03:00:00,UMA/EUR,3.22,3.22,3.22,3.22,237.04278218,763.2777586196
1660615200,2022-08-16 02:00:00,UMA/EUR,3.24,3.24,3.24,3.24,14.15942029,45.8765217396
1660611600,2022-08-16 01:00:00,UMA/EUR,3.27,3.29,3.27,3.27,254.59888065,832.5383397255
1660608000,2022-08-16 00:00:00,UMA/EUR,3.26,3.26,3.26,3.26,409.76737106,1335.8416296556
1660604400,2022-08-15 23:00:00,UMA/EUR,3.22,3.22,3.21,3.21,1073.77899079,3446.8305604359
1660600800,2022-08-15 22:00:00,UMA/EUR,3.25,3.28,3.25,3.25,441.67000000,1435.4275
1660597200,2022-08-15 21:00:00,UMA/EUR,3.26,3.26,3.26,3.26,9.02000000,29.405199999999997
1660593600,2022-08-15 20:00:00,UMA/EUR,3.25,3.29,3.25,3.26,193.97431610,632.356270486
1660590000,2022-08-15 19:00:00,UMA/EUR,3.28,3.28,3.25,3.25,159.13422400,517.1862279999999
1660586400,2022-08-15 18:00:00,UMA/EUR,3.28,3.30,3.28,3.30,11.87000000,39.17099999999999
1660582800,2022-08-15 17:00:00,UMA/EUR,3.28,3.28,3.28,3.28,0.00000000,0.0
1660579200,2022-08-15 16:00:00,UMA/EUR,3.27,3.28,3.27,3.28,103.43711318,339.27373123039996
1660575600,2022-08-15 15:00:00,UMA/EUR,3.31,3.31,3.31,3.31,0.00000000,0.0
1660572000,2022-08-15 14:00:00,UMA/EUR,3.31,3.31,3.31,3.31,65.34774626,216.3010401206
1660568400,2022-08-15 13:00:00,UMA/EUR,3.27,3.31,3.27,3.31,121.72011212,402.8935711172
1660564800,2022-08-15 12:00:00,UMA/EUR,3.27,3.27,3.27,3.27,1517.22200710,4961.315963217
1660561200,2022-08-15 11:00:00,UMA/EUR,3.33,3.33,3.33,3.33,22.21321321,73.96999998929999
1660557600,2022-08-15 10:00:00,UMA/EUR,3.30,3.30,3.30,3.30,0.00000000,0.0
1660554000,2022-08-15 09:00:00,UMA/EUR,3.28,3.30,3.28,3.30,50.05361538,165.17693075399998
1660550400,2022-08-15 08:00:00,UMA/EUR,3.28,3.28,3.27,3.28,301.32556392,988.3478496575999
1660546800,2022-08-15 07:00:00,UMA/EUR,3.30,3.30,3.28,3.28,277.36927616,909.7712258048
1660543200,2022-08-15 06:00:00,UMA/EUR,3.35,3.37,3.30,3.30,1995.43621091,6584.9394960029995
1660539600,2022-08-15 05:00:00,UMA/EUR,3.46,3.46,3.41,3.41,179.10231323,610.7388881143
1660536000,2022-08-15 04:00:00,UMA/EUR,3.40,3.42,3.40,3.40,150.00000000,510.0
1660532400,2022-08-15 03:00:00,UMA/EUR,3.41,3.41,3.41,3.41,88.00000000,300.08000000000004
1660528800,2022-08-15 02:00:00,UMA/EUR,3.45,3.45,3.45,3.45,0.00000000,0.0
1660525200,2022-08-15 01:00:00,UMA/EUR,3.45,3.45,3.45,3.45,6.71647575,23.171841337500002
1660521600,2022-08-15 00:00:00,UMA/EUR,3.37,3.44,3.37,3.44,191.29648961,658.0599242584
1660518000,2022-08-14 23:00:00,UMA/EUR,3.43,3.43,3.39,3.39,100.96942029,342.2863347831
1660514400,2022-08-14 22:00:00,UMA/EUR,3.43,3.45,3.43,3.45,18.25383582,62.975733579
1660510800,2022-08-14 21:00:00,UMA/EUR,3.43,3.44,3.40,3.40,263.17377617,894.790838978
1660507200,2022-08-14 20:00:00,UMA/EUR,3.38,3.41,3.37,3.41,1560.79686852,5322.3173216532
1660503600,2022-08-14 19:00:00,UMA/EUR,3.40,3.45,3.40,3.40,1954.40860254,6644.9892486359995
1660500000,2022-08-14 18:00:00,UMA/EUR,3.33,3.44,3.31,3.40,1493.61151870,5078.27916358
1660496400,2022-08-14 17:00:00,UMA/EUR,3.32,3.38,3.31,3.38,705.75038936,2385.4363160368
1660492800,2022-08-14 16:00:00,UMA/EUR,3.46,3.46,3.32,3.32,2070.87578633,6875.3076106156
1660489200,2022-08-14 15:00:00,UMA/EUR,3.46,3.46,3.41,3.44,2756.98594276,9484.0316430944
1660485600,2022-08-14 14:00:00,UMA/EUR,3.44,3.44,3.42,3.43,428.66430724,1470.3185738332002
1660482000,2022-08-14 13:00:00,UMA/EUR,3.45,3.49,3.40,3.43,1324.68429252,4543.667123343601
1660478400,2022-08-14 12:00:00,UMA/EUR,3.49,3.49,3.47,3.48,346.07191908,1204.3302783984
1660474800,2022-08-14 11:00:00,UMA/EUR,3.49,3.54,3.49,3.49,458.29414081,1599.4465514269
1660471200,2022-08-14 10:00:00,UMA/EUR,3.57,3.57,3.48,3.48,305.40044980,1062.793565304
1660467600,2022-08-14 09:00:00,UMA/EUR,3.54,3.57,3.50,3.52,722.14692506,2541.9571762112
1660464000,2022-08-14 08:00:00,UMA/EUR,3.69,3.70,3.51,3.51,5631.51843533,19766.6297080083
1660460400,2022-08-14 07:00:00,UMA/EUR,3.65,3.72,3.65,3.72,251.23903712,934.6092180864001
1660456800,2022-08-14 06:00:00,UMA/EUR,3.62,3.62,3.58,3.58,2012.29759229,7204.0253803982005
1660453200,2022-08-14 05:00:00,UMA/EUR,3.67,3.68,3.59,3.59,572.61978692,2055.7050350428
1660449600,2022-08-14 04:00:00,UMA/EUR,3.84,3.90,3.76,3.77,200.87230755,757.2885994635
1660446000,2022-08-14 03:00:00,UMA/EUR,3.73,3.76,3.73,3.76,70.22212543,264.0351916168
1660442400,2022-08-14 02:00:00,UMA/EUR,3.67,3.67,3.66,3.66,17.28410872,63.2598379152
1660438800,2022-08-14 01:00:00,UMA/EUR,3.67,3.80,3.67,3.80,42.87261696,162.915944448
1660435200,2022-08-14 00:00:00,UMA/EUR,3.63,3.63,3.63,3.63,6.52654091,23.691343503299997
1660431600,2022-08-13 23:00:00,UMA/EUR,3.81,3.81,3.69,3.73,86.87828590,324.056006407
1660428000,2022-08-13 22:00:00,UMA/EUR,3.82,3.84,3.75,3.78,2115.48717026,7996.541503582799
1660424400,2022-08-13 21:00:00,UMA/EUR,3.87,4.00,3.82,3.82,2828.34348828,10804.2721252296
1660420800,2022-08-13 20:00:00,UMA/EUR,3.87,3.88,3.76,3.88,5916.75646035,22957.015066158
1660417200,2022-08-13 19:00:00,UMA/EUR,4.01,4.20,3.94,3.95,4195.81843552,16573.482820304
1660413600,2022-08-13 18:00:00,UMA/EUR,3.78,4.13,3.75,3.98,11374.17751642,45269.226515351605
1660410000,2022-08-13 17:00:00,UMA/EUR,3.80,3.86,3.73,3.78,2749.07486109,10391.5029749202
1660406400,2022-08-13 16:00:00,UMA/EUR,3.50,3.97,3.50,3.75,9772.63836036,36647.39385135
1660402800,2022-08-13 15:00:00,UMA/EUR,3.42,3.46,3.42,3.42,2296.88928558,7855.3613566836
1660399200,2022-08-13 14:00:00,UMA/EUR,3.44,3.55,3.44,3.48,3704.86175728,12892.9189153344
1660395600,2022-08-13 13:00:00,UMA/EUR,3.45,3.54,3.41,3.43,2517.39771687,8634.6741688641
1660392000,2022-08-13 12:00:00,UMA/EUR,3.13,3.55,3.13,3.49,3434.94089158,11987.9437116142
1660388400,2022-08-13 11:00:00,UMA/EUR,3.13,3.13,3.13,3.13,0.00000000,0.0
1660384800,2022-08-13 10:00:00,UMA/EUR,3.17,3.17,3.13,3.13,182.33000000,570.6929
1660381200,2022-08-13 09:00:00,UMA/EUR,3.10,3.30,3.10,3.20,818.80189098,2620.1660511360005
1660377600,2022-08-13 08:00:00,UMA/EUR,3.06,3.06,3.05,3.05,133.59775399,407.4731496695
1660374000,2022-08-13 07:00:00,UMA/EUR,3.08,3.08,3.08,3.08,0.00000000,0.0
1660370400,2022-08-13 06:00:00,UMA/EUR,3.07,3.08,3.07,3.08,224.68636363,692.0339999803999
1660366800,2022-08-13 05:00:00,UMA/EUR,3.05,3.06,3.03,3.06,491.17967320,1503.0097999920001
1660363200,2022-08-13 04:00:00,UMA/EUR,3.13,3.13,3.13,3.13,0.00000000,0.0
1660359600,2022-08-13 03:00:00,UMA/EUR,3.13,3.13,3.13,3.13,0.00000000,0.0
1660356000,2022-08-13 02:00:00,UMA/EUR,3.13,3.13,3.13,3.13,0.00000000,0.0
1660352400,2022-08-13 01:00:00,UMA/EUR,3.13,3.13,3.13,3.13,0.00000000,0.0
1660348800,2022-08-13 00:00:00,UMA/EUR,3.13,3.13,3.13,3.13,182.00000000,569.66
1660345200,2022-08-12 23:00:00,UMA/EUR,3.12,3.13,3.10,3.13,510.14807558,1596.7634765654
1660341600,2022-08-12 22:00:00,UMA/EUR,3.16,3.30,3.12,3.14,6178.57875979,19400.7373057406
1660338000,2022-08-12 21:00:00,UMA/EUR,3.03,3.19,3.01,3.15,3964.13600225,12487.028407087499
1660334400,2022-08-12 20:00:00,UMA/EUR,3.01,3.02,3.01,3.02,1238.26747819,3739.5677841338
1660330800,2022-08-12 19:00:00,UMA/EUR,3.05,3.05,3.01,3.01,78.77067984,237.09974631839998
1660327200,2022-08-12 18:00:00,UMA/EUR,2.99,2.99,2.99,2.99,13.53177258,40.460000014200006
1660323600,2022-08-12 17:00:00,UMA/EUR,2.97,2.97,2.97,2.97,0.00000000,0.0
1660320000,2022-08-12 16:00:00,UMA/EUR,2.97,2.97,2.97,2.97,0.00000000,0.0
1660316400,2022-08-12 15:00:00,UMA/EUR,2.98,2.98,2.97,2.97,114.00000000,338.58000000000004
1660312800,2022-08-12 14:00:00,UMA/EUR,2.95,2.95,2.95,2.95,0.00000000,0.0
1660309200,2022-08-12 13:00:00,UMA/EUR,2.95,2.95,2.95,2.95,0.00000000,0.0
1660305600,2022-08-12 12:00:00,UMA/EUR,2.94,2.95,2.94,2.95,114.81386212,338.700893254
1660302000,2022-08-12 11:00:00,UMA/EUR,2.97,2.97,2.97,2.97,10.00000000,29.700000000000003
1660298400,2022-08-12 10:00:00,UMA/EUR,2.97,2.97,2.97,2.97,0.00000000,0.0
1660294800,2022-08-12 09:00:00,UMA/EUR,2.97,2.97,2.97,2.97,0.00000000,0.0
1660291200,2022-08-12 08:00:00,UMA/EUR,2.97,3.00,2.97,2.97,324.81052825,964.6872689025
1660287600,2022-08-12 07:00:00,UMA/EUR,2.94,2.94,2.94,2.94,0.00000000,0.0
1660284000,2022-08-12 06:00:00,UMA/EUR,2.94,2.94,2.94,2.94,0.00000000,0.0
1660280400,2022-08-12 05:00:00,UMA/EUR,2.96,2.96,2.94,2.94,110.40662336,324.5954726784
1660276800,2022-08-12 04:00:00,UMA/EUR,2.91,2.91,2.91,2.91,0.00000000,0.0
1660273200,2022-08-12 03:00:00,UMA/EUR,2.91,2.91,2.91,2.91,0.00000000,0.0
1660269600,2022-08-12 02:00:00,UMA/EUR,2.91,2.91,2.91,2.91,0.00000000,0.0
1660266000,2022-08-12 01:00:00,UMA/EUR,2.91,2.91,2.91,2.91,0.00000000,0.0
1660262400,2022-08-12 00:00:00,UMA/EUR,2.91,2.91,2.91,2.91,151.52734620,440.944577442
1660258800,2022-08-11 23:00:00,UMA/EUR,2.91,2.93,2.91,2.93,23.89674301,70.01745701930001
1660255200,2022-08-11 22:00:00,UMA/EUR,2.93,2.93,2.93,2.93,65.35022194,191.4761502842
1660251600,2022-08-11 21:00:00,UMA/EUR,2.93,2.93,2.93,2.93,9.75000000,28.567500000000003
1660248000,2022-08-11 20:00:00,UMA/EUR,2.95,2.97,2.95,2.97,56.53000000,167.8941
1660244400,2022-08-11 19:00:00,UMA/EUR,2.96,2.96,2.96,2.96,0.00000000,0.0
1660240800,2022-08-11 18:00:00,UMA/EUR,2.94,2.96,2.94,2.96,36.85135135,109.079999996
1660237200,2022-08-11 17:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1660233600,2022-08-11 16:00:00,UMA/EUR,2.97,2.99,2.97,2.99,26.80461279,80.1457922421
1660230000,2022-08-11 15:00:00,UMA/EUR,2.98,2.98,2.95,2.95,105.73825503,311.92785233850003
1660226400,2022-08-11 14:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1660222800,2022-08-11 13:00:00,UMA/EUR,2.99,2.99,2.99,2.99,395.84230724,1183.5684986476
1660219200,2022-08-11 12:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1660215600,2022-08-11 11:00:00,UMA/EUR,3.01,3.01,3.01,3.01,36.97726469,111.30156671689998
1660212000,2022-08-11 10:00:00,UMA/EUR,3.03,3.03,3.03,3.03,3.28382838,9.9499999914
1660208400,2022-08-11 09:00:00,UMA/EUR,3.02,3.02,3.02,3.02,67.40473865,203.562310723
1660204800,2022-08-11 08:00:00,UMA/EUR,3.01,3.01,3.01,3.01,207.89700997,625.7700000097
1660201200,2022-08-11 07:00:00,UMA/EUR,3.03,3.03,3.03,3.03,70.99804365,215.1240722595
1660197600,2022-08-11 06:00:00,UMA/EUR,3.05,3.05,3.04,3.04,190.81027200,580.06322688
1660194000,2022-08-11 05:00:00,UMA/EUR,3.07,3.08,3.05,3.06,1563.67486503,4784.845086991801
1660190400,2022-08-11 04:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1660186800,2022-08-11 03:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1660183200,2022-08-11 02:00:00,UMA/EUR,2.99,2.99,2.99,2.99,568.29417451,1699.1995817849
1660179600,2022-08-11 01:00:00,UMA/EUR,3.01,3.01,3.01,3.01,8.96000000,26.9696
1660176000,2022-08-11 00:00:00,UMA/EUR,2.98,2.98,2.98,2.98,0.00000000,0.0
1660172400,2022-08-10 23:00:00,UMA/EUR,2.98,2.98,2.98,2.98,10.00000000,29.8
1660168800,2022-08-10 22:00:00,UMA/EUR,3.00,3.00,3.00,3.00,0.00000000,0.0
1660165200,2022-08-10 21:00:00,UMA/EUR,3.00,3.00,3.00,3.00,0.00000000,0.0
1660161600,2022-08-10 20:00:00,UMA/EUR,2.97,3.00,2.97,3.00,119.98014650,359.9404395
1660158000,2022-08-10 19:00:00,UMA/EUR,2.97,2.97,2.96,2.96,76.33683434,225.95702964639997
1660154400,2022-08-10 18:00:00,UMA/EUR,2.99,2.99,2.99,2.99,5.26455026,15.741005277400001
1660150800,2022-08-10 17:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1660147200,2022-08-10 16:00:00,UMA/EUR,2.99,3.00,2.99,2.99,108.48142068,324.3594478332
1660143600,2022-08-10 15:00:00,UMA/EUR,2.97,3.00,2.97,3.00,367.09126086,1101.27378258
1660140000,2022-08-10 14:00:00,UMA/EUR,2.96,2.96,2.95,2.95,257.51080032,759.656860944
1660136400,2022-08-10 13:00:00,UMA/EUR,2.95,2.99,2.95,2.97,354.22347996,1052.0437354812002
1660132800,2022-08-10 12:00:00,UMA/EUR,2.92,2.92,2.92,2.92,63.63259743,185.80718449559998
1660129200,2022-08-10 11:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660125600,2022-08-10 10:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660122000,2022-08-10 09:00:00,UMA/EUR,2.88,2.88,2.88,2.88,50.10863124,144.3128579712
1660118400,2022-08-10 08:00:00,UMA/EUR,2.86,2.86,2.86,2.86,0.00000000,0.0
1660114800,2022-08-10 07:00:00,UMA/EUR,2.86,2.86,2.86,2.86,0.00000000,0.0
1660111200,2022-08-10 06:00:00,UMA/EUR,2.86,2.86,2.86,2.86,0.00000000,0.0
1660107600,2022-08-10 05:00:00,UMA/EUR,2.86,2.86,2.86,2.86,87.33031235,249.76469332099998
1660104000,2022-08-10 04:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660100400,2022-08-10 03:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660096800,2022-08-10 02:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660093200,2022-08-10 01:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660089600,2022-08-10 00:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660086000,2022-08-09 23:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660082400,2022-08-09 22:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660078800,2022-08-09 21:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660075200,2022-08-09 20:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1660071600,2022-08-09 19:00:00,UMA/EUR,2.88,2.88,2.88,2.88,18.99652777,54.7099999776
1660068000,2022-08-09 18:00:00,UMA/EUR,2.86,2.87,2.86,2.87,126.18738695,362.1578005465
1660064400,2022-08-09 17:00:00,UMA/EUR,2.87,2.87,2.87,2.87,0.00000000,0.0
1660060800,2022-08-09 16:00:00,UMA/EUR,2.87,2.87,2.87,2.87,34.61672473,99.3499999751
1660057200,2022-08-09 15:00:00,UMA/EUR,2.86,2.86,2.86,2.86,220.00000000,629.1999999999999
1660053600,2022-08-09 14:00:00,UMA/EUR,2.88,2.88,2.88,2.88,78.15000000,225.072
1660050000,2022-08-09 13:00:00,UMA/EUR,2.91,2.91,2.91,2.91,0.00000000,0.0
1660046400,2022-08-09 12:00:00,UMA/EUR,2.88,2.91,2.88,2.91,306.80857077,892.8129409407001
1660042800,2022-08-09 11:00:00,UMA/EUR,2.89,2.90,2.89,2.90,415.43335829,1204.756739041
1660039200,2022-08-09 10:00:00,UMA/EUR,2.94,2.94,2.90,2.90,82.20712565,238.40066438499997
1660035600,2022-08-09 09:00:00,UMA/EUR,2.94,2.97,2.93,2.93,968.30929640,2837.146238452
1660032000,2022-08-09 08:00:00,UMA/EUR,2.99,2.99,2.99,2.99,9.76744186,29.2046511614
1660028400,2022-08-09 07:00:00,UMA/EUR,3.01,3.01,3.01,3.01,100.00000000,301.0
1660024800,2022-08-09 06:00:00,UMA/EUR,2.99,3.02,2.99,3.02,13.85060256,41.8288197312
1660021200,2022-08-09 05:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1660017600,2022-08-09 04:00:00,UMA/EUR,3.01,3.01,3.01,3.01,13.54267024,40.763437422399996
1660014000,2022-08-09 03:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1660010400,2022-08-09 02:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1660006800,2022-08-09 01:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1660003200,2022-08-09 00:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1659999600,2022-08-08 23:00:00,UMA/EUR,3.01,3.01,3.01,3.01,0.00000000,0.0
1659996000,2022-08-08 22:00:00,UMA/EUR,3.01,3.01,3.01,3.01,8.96000000,26.9696
1659992400,2022-08-08 21:00:00,UMA/EUR,3.01,3.01,3.01,3.01,6.71096346,20.2000000146
1659988800,2022-08-08 20:00:00,UMA/EUR,2.99,2.99,2.99,2.99,0.00000000,0.0
1659985200,2022-08-08 19:00:00,UMA/EUR,3.02,3.02,2.99,2.99,44.00000000,131.56
1659981600,2022-08-08 18:00:00,UMA/EUR,3.00,3.00,3.00,3.00,0.00000000,0.0
1659978000,2022-08-08 17:00:00,UMA/EUR,2.99,3.00,2.99,3.00,142.73026315,428.19078945
1659974400,2022-08-08 16:00:00,UMA/EUR,3.00,3.00,3.00,3.00,342.72666666,1028.17999998
1659970800,2022-08-08 15:00:00,UMA/EUR,3.03,3.04,3.00,3.00,227.94658176,683.83974528
1659967200,2022-08-08 14:00:00,UMA/EUR,3.07,3.07,3.07,3.07,0.00000000,0.0
1659963600,2022-08-08 13:00:00,UMA/EUR,3.03,3.09,3.03,3.07,175.61651560,539.142702892
1659960000,2022-08-08 12:00:00,UMA/EUR,3.04,3.06,3.04,3.06,190.10813771,581.7309013926
