https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume BTC,tradecount
1645920000000,2022-02-27 00:00:00,ADA/BTC,0.00002267,0.00002298,0.00002220,0.00002272,20132519.50000000,454.92385352,37301
1645833600000,2022-02-26 00:00:00,ADA/BTC,0.00002291,0.00002356,0.00002264,0.00002268,20427522.30000000,471.09443503,37693
1645747200000,2022-02-25 00:00:00,ADA/BTC,0.00002225,0.00002312,0.00002166,0.00002292,26846405.20000000,596.91342062,50398
1645660800000,2022-02-24 00:00:00,ADA/BTC,0.00002325,0.00002343,0.00002142,0.00002226,94307652.20000000,2102.30043358,134366
1645574400000,2022-02-23 00:00:00,ADA/BTC,0.00002321,0.00002475,0.00002308,0.00002325,42613287.60000000,1019.65816135,62552
1645488000000,2022-02-22 00:00:00,ADA/BTC,0.00002314,0.00002349,0.00002235,0.00002322,53878830.70000000,1235.24112082,68271
1645401600000,2022-02-21 00:00:00,ADA/BTC,0.00002427,0.00002528,0.00002308,0.00002315,45363137.60000000,1102.14406782,65848
1645315200000,2022-02-20 00:00:00,ADA/BTC,0.00002486,0.00002495,0.00002390,0.00002427,37627122.10000000,918.73527197,49790
1645228800000,2022-02-19 00:00:00,ADA/BTC,0.00002490,0.00002520,0.00002454,0.00002486,21690363.30000000,539.38562769,31373
1645142400000,2022-02-18 00:00:00,ADA/BTC,0.00002516,0.00002556,0.00002477,0.00002490,21366895.60000000,538.22743405,39266
1645056000000,2022-02-17 00:00:00,ADA/BTC,0.00002468,0.00002534,0.00002447,0.00002517,18955874.60000000,471.87866387,35162
1644969600000,2022-02-16 00:00:00,ADA/BTC,0.00002486,0.00002510,0.00002449,0.00002468,17690645.40000000,438.26734692,30095
1644883200000,2022-02-15 00:00:00,ADA/BTC,0.00002467,0.00002515,0.00002399,0.00002487,29442526.60000000,728.64799180,42116
1644796800000,2022-02-14 00:00:00,ADA/BTC,0.00002478,0.00002490,0.00002428,0.00002467,22566823.60000000,554.47841148,34206
1644710400000,2022-02-13 00:00:00,ADA/BTC,0.00002508,0.00002523,0.00002464,0.00002478,21831222.60000000,543.32642273,34765
1644624000000,2022-02-12 00:00:00,ADA/BTC,0.00002547,0.00002575,0.00002454,0.00002508,31650378.10000000,795.20797168,52728
1644537600000,2022-02-11 00:00:00,ADA/BTC,0.00002644,0.00002677,0.00002539,0.00002547,22513947.40000000,590.67850521,40789
1644451200000,2022-02-10 00:00:00,ADA/BTC,0.00002692,0.00002717,0.00002622,0.00002645,31486124.30000000,840.03298233,46747
1644364800000,2022-02-09 00:00:00,ADA/BTC,0.00002670,0.00002754,0.00002651,0.00002692,27880675.10000000,754.89052540,43302
1644278400000,2022-02-08 00:00:00,ADA/BTC,0.00002734,0.00002854,0.00002635,0.00002669,45518102.30000000,1243.66393209,84370
1644192000000,2022-02-07 00:00:00,ADA/BTC,0.00002695,0.00002803,0.00002675,0.00002733,43920311.40000000,1200.42996240,71702
1644105600000,2022-02-06 00:00:00,ADA/BTC,0.00002719,0.00002748,0.00002668,0.00002695,18598225.30000000,502.58609761,39248
1644019200000,2022-02-05 00:00:00,ADA/BTC,0.00002740,0.00002828,0.00002677,0.00002719,30036802.40000000,825.71613546,54470
1643932800000,2022-02-04 00:00:00,ADA/BTC,0.00002843,0.00002848,0.00002700,0.00002740,29766919.40000000,826.98044012,45782
1643846400000,2022-02-03 00:00:00,ADA/BTC,0.00002783,0.00002873,0.00002771,0.00002842,22931187.20000000,648.10086220,43472
1643760000000,2022-02-02 00:00:00,ADA/BTC,0.00002832,0.00002844,0.00002760,0.00002783,24261978.30000000,679.05439218,49106
1643673600000,2022-02-01 00:00:00,ADA/BTC,0.00002734,0.00002832,0.00002700,0.00002831,26189143.50000000,720.84362353,48932
1643587200000,2022-01-31 00:00:00,ADA/BTC,0.00002733,0.00002774,0.00002710,0.00002733,20349758.70000000,557.92552264,39403
1643500800000,2022-01-30 00:00:00,ADA/BTC,0.00002776,0.00002818,0.00002727,0.00002733,15642250.90000000,434.21430720,34029
1643414400000,2022-01-29 00:00:00,ADA/BTC,0.00002778,0.00002848,0.00002767,0.00002776,19288101.10000000,540.28143982,46048
1643328000000,2022-01-28 00:00:00,ADA/BTC,0.00002807,0.00002844,0.00002766,0.00002780,26044062.90000000,728.58747141,55941
1643241600000,2022-01-27 00:00:00,ADA/BTC,0.00002926,0.00002926,0.00002804,0.00002807,35392862.30000000,1013.56785229,83748
1643155200000,2022-01-26 00:00:00,ADA/BTC,0.00002820,0.00003016,0.00002767,0.00002927,52878480.70000000,1523.59856908,143869
1643068800000,2022-01-25 00:00:00,ADA/BTC,0.00002907,0.00002919,0.00002769,0.00002820,44406234.60000000,1258.25193992,111925
1642982400000,2022-01-24 00:00:00,ADA/BTC,0.00003102,0.00003102,0.00002871,0.00002908,94730591.40000000,2791.92341702,153754
1642896000000,2022-01-23 00:00:00,ADA/BTC,0.00003054,0.00003242,0.00003006,0.00003102,81529902.40000000,2535.76222822,143378
1642809600000,2022-01-22 00:00:00,ADA/BTC,0.00003075,0.00003177,0.00002689,0.00003053,145181159.40000000,4352.64201872,263282
1642723200000,2022-01-21 00:00:00,ADA/BTC,0.00003095,0.00003198,0.00003042,0.00003074,83488472.10000000,2601.94797166,137317
1642636800000,2022-01-20 00:00:00,ADA/BTC,0.00003208,0.00003294,0.00003068,0.00003097,62829399.60000000,2008.85450422,122409
1642550400000,2022-01-19 00:00:00,ADA/BTC,0.00003443,0.00003618,0.00003184,0.00003209,85925415.80000000,2908.31604422,163592
1642464000000,2022-01-18 00:00:00,ADA/BTC,0.00003796,0.00003879,0.00003406,0.00003443,107091697.40000000,3869.96975583,196982
1642377600000,2022-01-17 00:00:00,ADA/BTC,0.00003275,0.00003802,0.00003235,0.00003796,134545858.50000000,4784.75059211,275285
1642291200000,2022-01-16 00:00:00,ADA/BTC,0.00002998,0.00003291,0.00002991,0.00003276,67130557.90000000,2147.24778241,131506
1642204800000,2022-01-15 00:00:00,ADA/BTC,0.00002999,0.00003030,0.00002935,0.00002998,21044694.40000000,625.62046597,45341
1642118400000,2022-01-14 00:00:00,ADA/BTC,0.00002895,0.00003053,0.00002885,0.00003000,42350743.20000000,1257.42872797,85804
1642032000000,2022-01-13 00:00:00,ADA/BTC,0.00002988,0.00003094,0.00002885,0.00002896,43802102.00000000,1300.28816648,104617
1641945600000,2022-01-12 00:00:00,ADA/BTC,0.00002778,0.00002991,0.00002778,0.00002989,39408111.30000000,1138.84435602,77461
1641859200000,2022-01-11 00:00:00,ADA/BTC,0.00002685,0.00002803,0.00002683,0.00002779,27811177.50000000,765.18268203,49291
1641772800000,2022-01-10 00:00:00,ADA/BTC,0.00002796,0.00002809,0.00002684,0.00002686,36129398.20000000,989.46736924,69326
1641686400000,2022-01-09 00:00:00,ADA/BTC,0.00002836,0.00002863,0.00002767,0.00002795,32302799.70000000,907.61977166,56856
1641600000000,2022-01-08 00:00:00,ADA/BTC,0.00002911,0.00002977,0.00002640,0.00002834,44209112.50000000,1267.89599514,87727
1641513600000,2022-01-07 00:00:00,ADA/BTC,0.00002972,0.00002984,0.00002882,0.00002910,42861475.90000000,1253.54499815,76616
1641427200000,2022-01-06 00:00:00,ADA/BTC,0.00002833,0.00003000,0.00002781,0.00002971,40033962.30000000,1149.18154386,76224
1641340800000,2022-01-05 00:00:00,ADA/BTC,0.00002857,0.00002907,0.00002783,0.00002829,31526084.00000000,899.05170351,63289
1641254400000,2022-01-04 00:00:00,ADA/BTC,0.00002840,0.00002880,0.00002812,0.00002856,26276530.20000000,748.78821740,48018
1641168000000,2022-01-03 00:00:00,ADA/BTC,0.00002912,0.00002914,0.00002838,0.00002841,21407040.90000000,616.83782059,44562
1641081600000,2022-01-02 00:00:00,ADA/BTC,0.00002891,0.00002914,0.00002851,0.00002912,20509418.60000000,592.74277169,39341
1640995200000,2022-01-01 00:00:00,ADA/BTC,0.00002830,0.00002898,0.00002795,0.00002889,18481356.60000000,523.71711856,44259
1640908800000,2021-12-31 00:00:00,ADA/BTC,0.00002882,0.00002894,0.00002797,0.00002831,26961800.70000000,762.64051621,46130
1640822400000,2021-12-30 00:00:00,ADA/BTC,0.00002867,0.00002894,0.00002790,0.00002882,26597269.50000000,757.69353336,57583
1640736000000,2021-12-29 00:00:00,ADA/BTC,0.00002942,0.00002993,0.00002850,0.00002865,30591802.40000000,891.77369456,69006
1640649600000,2021-12-28 00:00:00,ADA/BTC,0.00002988,0.00003126,0.00002909,0.00002942,38425748.20000000,1150.65192304,91058
1640563200000,2021-12-27 00:00:00,ADA/BTC,0.00002866,0.00003141,0.00002854,0.00002989,39235821.20000000,1183.71041608,89328
1640476800000,2021-12-26 00:00:00,ADA/BTC,0.00002882,0.00002917,0.00002833,0.00002866,21939162.00000000,631.18672856,48437
1640390400000,2021-12-25 00:00:00,ADA/BTC,0.00002740,0.00002885,0.00002727,0.00002882,18946220.60000000,532.83245798,39958
1640304000000,2021-12-24 00:00:00,ADA/BTC,0.00002900,0.00002912,0.00002734,0.00002742,21626339.60000000,611.59947853,60679
1640217600000,2021-12-23 00:00:00,ADA/BTC,0.00002732,0.00002938,0.00002714,0.00002900,36246979.10000000,1022.03868201,94848
1640131200000,2021-12-22 00:00:00,ADA/BTC,0.00002618,0.00002786,0.00002616,0.00002732,34588475.50000000,936.62311970,62716
1640044800000,2021-12-21 00:00:00,ADA/BTC,0.00002638,0.00002647,0.00002563,0.00002618,18245026.80000000,474.19146975,37867
1639958400000,2021-12-20 00:00:00,ADA/BTC,0.00002664,0.00002678,0.00002626,0.00002638,19609794.80000000,519.27550385,40175
1639872000000,2021-12-19 00:00:00,ADA/BTC,0.00002654,0.00002771,0.00002599,0.00002664,23259395.10000000,626.66765307,57651
1639785600000,2021-12-18 00:00:00,ADA/BTC,0.00002639,0.00002700,0.00002626,0.00002653,11580214.10000000,307.90936005,31142
1639699200000,2021-12-17 00:00:00,ADA/BTC,0.00002603,0.00002663,0.00002569,0.00002639,20482638.10000000,537.06297935,50670
1639612800000,2021-12-16 00:00:00,ADA/BTC,0.00002684,0.00002699,0.00002597,0.00002601,19366866.10000000,516.01561675,38864
1639526400000,2021-12-15 00:00:00,ADA/BTC,0.00002620,0.00002699,0.00002570,0.00002683,23707746.80000000,621.72092971,56164
1639440000000,2021-12-14 00:00:00,ADA/BTC,0.00002621,0.00002656,0.00002578,0.00002620,30476100.90000000,798.13682872,57443
1639353600000,2021-12-13 00:00:00,ADA/BTC,0.00002690,0.00002705,0.00002581,0.00002620,26791932.10000000,708.04855381,54590
1639267200000,2021-12-12 00:00:00,ADA/BTC,0.00002741,0.00002867,0.00002672,0.00002689,27923411.50000000,767.04336768,67997
1639180800000,2021-12-11 00:00:00,ADA/BTC,0.00002567,0.00002788,0.00002530,0.00002741,31119169.50000000,823.45667985,63448
1639094400000,2021-12-10 00:00:00,ADA/BTC,0.00002711,0.00002728,0.00002563,0.00002568,38209569.10000000,1016.56169423,55611
1639008000000,2021-12-09 00:00:00,ADA/BTC,0.00002767,0.00002788,0.00002708,0.00002712,27659241.20000000,760.46873173,46486
1638921600000,2021-12-08 00:00:00,ADA/BTC,0.00002724,0.00002806,0.00002684,0.00002767,28431194.00000000,781.98719853,65925
1638835200000,2021-12-07 00:00:00,ADA/BTC,0.00002814,0.00002888,0.00002722,0.00002725,41283212.30000000,1160.09554405,81404
1638748800000,2021-12-06 00:00:00,ADA/BTC,0.00002791,0.00002839,0.00002639,0.00002815,52743726.20000000,1440.23438442,109237
1638662400000,2021-12-05 00:00:00,ADA/BTC,0.00002888,0.00002897,0.00002685,0.00002792,45018570.50000000,1251.50747145,105180
1638576000000,2021-12-04 00:00:00,ADA/BTC,0.00002903,0.00002939,0.00002636,0.00002889,113877431.20000000,3209.83846590,242849
1638489600000,2021-12-03 00:00:00,ADA/BTC,0.00003045,0.00003058,0.00002861,0.00002902,34830210.40000000,1022.23429501,98339
1638403200000,2021-12-02 00:00:00,ADA/BTC,0.00002705,0.00003113,0.00002693,0.00003045,81238464.00000000,2397.13132838,179053
1638316800000,2021-12-01 00:00:00,ADA/BTC,0.00002729,0.00002812,0.00002694,0.00002705,32076720.20000000,883.38531341,75206
1638230400000,2021-11-30 00:00:00,ADA/BTC,0.00002773,0.00002823,0.00002715,0.00002730,29431674.50000000,811.55641598,63428
1638144000000,2021-11-29 00:00:00,ADA/BTC,0.00002784,0.00002808,0.00002735,0.00002773,25350433.10000000,701.20039803,52907
1638057600000,2021-11-28 00:00:00,ADA/BTC,0.00002820,0.00002822,0.00002658,0.00002784,39091898.60000000,1076.52017030,71998
1637971200000,2021-11-27 00:00:00,ADA/BTC,0.00002853,0.00002895,0.00002817,0.00002821,20945112.20000000,597.55232908,43741
1637884800000,2021-11-26 00:00:00,ADA/BTC,0.00002842,0.00002903,0.00002699,0.00002853,56065772.20000000,1582.64499706,99218
1637798400000,2021-11-25 00:00:00,ADA/BTC,0.00002915,0.00002975,0.00002811,0.00002841,44570257.50000000,1290.67435348,93606
1637712000000,2021-11-24 00:00:00,ADA/BTC,0.00003041,0.00003250,0.00002830,0.00002915,58996574.60000000,1732.25658342,140407
1637625600000,2021-11-23 00:00:00,ADA/BTC,0.00003158,0.00003203,0.00003023,0.00003041,26461203.20000000,823.94664263,72100
1637539200000,2021-11-22 00:00:00,ADA/BTC,0.00003131,0.00003178,0.00003084,0.00003159,25478109.40000000,798.31522864,64796
1637452800000,2021-11-21 00:00:00,ADA/BTC,0.00003219,0.00003221,0.00003130,0.00003131,15599647.70000000,493.96593251,46760
1637366400000,2021-11-20 00:00:00,ADA/BTC,0.00003209,0.00003335,0.00003183,0.00003220,23015437.20000000,746.38918908,69406
1637280000000,2021-11-19 00:00:00,ADA/BTC,0.00003141,0.00003274,0.00003121,0.00003208,22100039.10000000,707.30093371,76776
1637193600000,2021-11-18 00:00:00,ADA/BTC,0.00003110,0.00003156,0.00003000,0.00003141,37402603.80000000,1158.45485558,87256
1637107200000,2021-11-17 00:00:00,ADA/BTC,0.00003120,0.00003139,0.00003022,0.00003110,29525459.50000000,913.85411244,72440
1637020800000,2021-11-16 00:00:00,ADA/BTC,0.00003172,0.00003272,0.00003008,0.00003121,47694307.60000000,1499.66993711,127826
1636934400000,2021-11-15 00:00:00,ADA/BTC,0.00003114,0.00003179,0.00003096,0.00003173,16477601.20000000,518.40292640,49909
1636848000000,2021-11-14 00:00:00,ADA/BTC,0.00003184,0.00003188,0.00003069,0.00003114,16145329.30000000,509.12369459,48389
1636761600000,2021-11-13 00:00:00,ADA/BTC,0.00003190,0.00003251,0.00003177,0.00003185,15445142.70000000,494.66173115,43199
1636675200000,2021-11-12 00:00:00,ADA/BTC,0.00003210,0.00003228,0.00003109,0.00003190,25558224.30000000,815.13506545,65844
1636588800000,2021-11-11 00:00:00,ADA/BTC,0.00003233,0.00003298,0.00003198,0.00003210,23582895.10000000,763.62301806,69705
1636502400000,2021-11-10 00:00:00,ADA/BTC,0.00003391,0.00003464,0.00003056,0.00003234,76420936.70000000,2508.10387463,177806
1636416000000,2021-11-09 00:00:00,ADA/BTC,0.00003147,0.00003509,0.00003117,0.00003391,112545277.40000000,3767.55233524,240371
1636329600000,2021-11-08 00:00:00,ADA/BTC,0.00003194,0.00003247,0.00003049,0.00003148,54976454.10000000,1725.90456759,99913
1636243200000,2021-11-07 00:00:00,ADA/BTC,0.00003260,0.00003285,0.00003189,0.00003194,20124787.40000000,649.17920106,53921
1636156800000,2021-11-06 00:00:00,ADA/BTC,0.00003251,0.00003329,0.00003234,0.00003260,23528073.10000000,768.33858545,51436
1636070400000,2021-11-05 00:00:00,ADA/BTC,0.00003230,0.00003268,0.00003198,0.00003251,22356399.90000000,722.23349125,52157
1635984000000,2021-11-04 00:00:00,ADA/BTC,0.00003279,0.00003337,0.00003180,0.00003230,33497143.10000000,1090.28867955,70522
1635897600000,2021-11-03 00:00:00,ADA/BTC,0.00003118,0.00003399,0.00003092,0.00003277,74496031.40000000,2447.12255065,153350
1635811200000,2021-11-02 00:00:00,ADA/BTC,0.00003198,0.00003200,0.00003095,0.00003117,35278127.60000000,1107.82233252,70071
1635724800000,2021-11-01 00:00:00,ADA/BTC,0.00003206,0.00003254,0.00003142,0.00003198,37196519.40000000,1188.31165888,72720
1635638400000,2021-10-31 00:00:00,ADA/BTC,0.00003163,0.00003286,0.00003117,0.00003206,38233472.50000000,1226.39228753,84839
1635552000000,2021-10-30 00:00:00,ADA/BTC,0.00003237,0.00003249,0.00003146,0.00003162,31052696.60000000,997.02449771,68056
1635465600000,2021-10-29 00:00:00,ADA/BTC,0.00003279,0.00003321,0.00003211,0.00003236,36822065.60000000,1201.57374266,81201
1635379200000,2021-10-28 00:00:00,ADA/BTC,0.00003273,0.00003580,0.00003224,0.00003279,56386926.30000000,1860.83635326,128008
1635292800000,2021-10-27 00:00:00,ADA/BTC,0.00003544,0.00003549,0.00003126,0.00003272,80970703.10000000,2720.03318048,176663
1635206400000,2021-10-26 00:00:00,ADA/BTC,0.00003401,0.00003579,0.00003398,0.00003544,44778305.20000000,1562.48474500,88315
1635120000000,2021-10-25 00:00:00,ADA/BTC,0.00003482,0.00003491,0.00003382,0.00003400,35270878.40000000,1207.62236988,71102
1635033600000,2021-10-24 00:00:00,ADA/BTC,0.00003535,0.00003543,0.00003465,0.00003482,34291378.60000000,1204.81036692,54765
1634947200000,2021-10-23 00:00:00,ADA/BTC,0.00003552,0.00003588,0.00003495,0.00003535,39518867.50000000,1394.78740862,62624
1634860800000,2021-10-22 00:00:00,ADA/BTC,0.00003436,0.00003633,0.00003430,0.00003552,39059756.00000000,1367.97256899,87174
1634774400000,2021-10-21 00:00:00,ADA/BTC,0.00003316,0.00003507,0.00003314,0.00003435,62136582.00000000,2137.64097428,123534
1634688000000,2021-10-20 00:00:00,ADA/BTC,0.00003282,0.00003381,0.00003268,0.00003316,43127304.30000000,1425.35603832,84738
1634601600000,2021-10-19 00:00:00,ADA/BTC,0.00003431,0.00003475,0.00003255,0.00003281,42270443.90000000,1427.04608456,82696
1634515200000,2021-10-18 00:00:00,ADA/BTC,0.00003508,0.00003518,0.00003400,0.00003431,38092002.80000000,1318.82081480,70200
1634428800000,2021-10-17 00:00:00,ADA/BTC,0.00003578,0.00003602,0.00003491,0.00003508,25406534.00000000,903.14920468,60840
1634342400000,2021-10-16 00:00:00,ADA/BTC,0.00003594,0.00003656,0.00003550,0.00003578,30955437.10000000,1116.73769534,63698
1634256000000,2021-10-15 00:00:00,ADA/BTC,0.00003788,0.00003794,0.00003547,0.00003594,59757792.00000000,2181.12758155,128140
1634169600000,2021-10-14 00:00:00,ADA/BTC,0.00003817,0.00003860,0.00003724,0.00003788,30400226.50000000,1153.16302535,72914
1634083200000,2021-10-13 00:00:00,ADA/BTC,0.00003781,0.00003876,0.00003706,0.00003817,34502188.70000000,1311.51287627,82723
1633996800000,2021-10-12 00:00:00,ADA/BTC,0.00003778,0.00003909,0.00003647,0.00003781,37621159.90000000,1410.00924972,91293
1633910400000,2021-10-11 00:00:00,ADA/BTC,0.00004004,0.00004023,0.00003715,0.00003778,31440913.80000000,1214.00615746,84725
1633824000000,2021-10-10 00:00:00,ADA/BTC,0.00004128,0.00004132,0.00003970,0.00004004,23051202.20000000,934.40080351,67575
1633737600000,2021-10-09 00:00:00,ADA/BTC,0.00004146,0.00004186,0.00004091,0.00004128,19492592.20000000,805.83344734,57169
1633651200000,2021-10-08 00:00:00,ADA/BTC,0.00004235,0.00004237,0.00004090,0.00004146,24071721.80000000,1002.12102094,87724
1633564800000,2021-10-07 00:00:00,ADA/BTC,0.00003994,0.00004355,0.00003929,0.00004235,51802101.80000000,2169.83684752,150015
1633478400000,2021-10-06 00:00:00,ADA/BTC,0.00004338,0.00004348,0.00003956,0.00003993,51144513.90000000,2112.41463950,140784
1633392000000,2021-10-05 00:00:00,ADA/BTC,0.00004451,0.00004528,0.00004310,0.00004337,26365312.90000000,1163.39647456,91945
1633305600000,2021-10-04 00:00:00,ADA/BTC,0.00004672,0.00004674,0.00004429,0.00004451,28540964.80000000,1298.78803481,97256
1633219200000,2021-10-03 00:00:00,ADA/BTC,0.00004719,0.00004777,0.00004650,0.00004670,21096625.70000000,993.67203919,58912
1633132800000,2021-10-02 00:00:00,ADA/BTC,0.00004686,0.00004837,0.00004619,0.00004717,24878030.00000000,1175.08452013,72985
1633046400000,2021-10-01 00:00:00,ADA/BTC,0.00004827,0.00004868,0.00004625,0.00004687,29911214.00000000,1415.25205131,101001
1632960000000,2021-09-30 00:00:00,ADA/BTC,0.00004973,0.00004973,0.00004800,0.00004827,16945613.70000000,822.46819160,72373
1632873600000,2021-09-29 00:00:00,ADA/BTC,0.00004964,0.00005051,0.00004909,0.00004972,19379499.20000000,962.33209682,75381
1632787200000,2021-09-28 00:00:00,ADA/BTC,0.00005054,0.00005102,0.00004906,0.00004964,23897004.70000000,1199.10238623,86479
1632700800000,2021-09-27 00:00:00,ADA/BTC,0.00005112,0.00005170,0.00004992,0.00005054,26622147.50000000,1352.93248826,92398
1632614400000,2021-09-26 00:00:00,ADA/BTC,0.00005390,0.00005390,0.00005093,0.00005113,39076425.80000000,2052.97801854,141956
1632528000000,2021-09-25 00:00:00,ADA/BTC,0.00005319,0.00005754,0.00005303,0.00005390,67193324.20000000,3719.74609891,212672
1632441600000,2021-09-24 00:00:00,ADA/BTC,0.00005187,0.00005542,0.00005030,0.00005319,123244431.40000000,6510.86090328,290798
1632355200000,2021-09-23 00:00:00,ADA/BTC,0.00005183,0.00005229,0.00005016,0.00005186,32079840.70000000,1637.73241500,124815
1632268800000,2021-09-22 00:00:00,ADA/BTC,0.00004878,0.00005200,0.00004816,0.00005182,46607053.30000000,2335.83589252,163623
1632182400000,2021-09-21 00:00:00,ADA/BTC,0.00004836,0.00005145,0.00004776,0.00004879,80362298.40000000,3972.61229342,233939
1632096000000,2021-09-20 00:00:00,ADA/BTC,0.00004832,0.00004955,0.00004644,0.00004836,69412832.50000000,3321.33040404,217991
1632009600000,2021-09-19 00:00:00,ADA/BTC,0.00004909,0.00004975,0.00004809,0.00004831,25694242.90000000,1260.27562508,79354
1631923200000,2021-09-18 00:00:00,ADA/BTC,0.00004967,0.00005009,0.00004889,0.00004909,22867614.70000000,1130.54637328,69286
1631836800000,2021-09-17 00:00:00,ADA/BTC,0.00005063,0.00005085,0.00004920,0.00004967,23079376.40000000,1154.97379328,81558
1631750400000,2021-09-16 00:00:00,ADA/BTC,0.00005204,0.00005244,0.00005046,0.00005062,30621442.90000000,1567.80480358,107438
1631664000000,2021-09-15 00:00:00,ADA/BTC,0.00005088,0.00005364,0.00005006,0.00005205,52944293.50000000,2743.93852257,163102
1631577600000,2021-09-14 00:00:00,ADA/BTC,0.00005344,0.00005360,0.00005012,0.00005088,40696931.80000000,2101.33819936,147925
1631491200000,2021-09-13 00:00:00,ADA/BTC,0.00005607,0.00005615,0.00005218,0.00005344,56955453.70000000,3077.98407668,205468
1631404800000,2021-09-12 00:00:00,ADA/BTC,0.00005839,0.00006084,0.00005569,0.00005606,73867269.90000000,4250.10328683,275520
1631318400000,2021-09-11 00:00:00,ADA/BTC,0.00005316,0.00006147,0.00005277,0.00005838,97962694.30000000,5719.40533952,346648
1631232000000,2021-09-10 00:00:00,ADA/BTC,0.00005427,0.00005509,0.00005068,0.00005316,45620834.70000000,2416.98350833,171959
1631145600000,2021-09-09 00:00:00,ADA/BTC,0.00005365,0.00005662,0.00005243,0.00005427,57825114.50000000,3160.57875191,205940
1631059200000,2021-09-08 00:00:00,ADA/BTC,0.00005364,0.00005504,0.00004940,0.00005363,102872768.30000000,5365.69334935,290439
1630972800000,2021-09-07 00:00:00,ADA/BTC,0.00005379,0.00005462,0.00004601,0.00005365,174343981.30000000,8967.37383133,411633
1630886400000,2021-09-06 00:00:00,ADA/BTC,0.00005624,0.00005648,0.00005356,0.00005379,48349509.60000000,2675.50601273,118733
1630800000000,2021-09-05 00:00:00,ADA/BTC,0.00005672,0.00005818,0.00005600,0.00005624,42947713.90000000,2460.58370319,119661
1630713600000,2021-09-04 00:00:00,ADA/BTC,0.00005933,0.00005938,0.00005635,0.00005672,46366785.20000000,2684.23867885,131337
1630627200000,2021-09-03 00:00:00,ADA/BTC,0.00006009,0.00006044,0.00005791,0.00005932,50110753.80000000,2977.70228863,135601
1630540800000,2021-09-02 00:00:00,ADA/BTC,0.00005878,0.00006271,0.00005814,0.00006009,85133012.60000000,5147.01694625,238490
1630454400000,2021-09-01 00:00:00,ADA/BTC,0.00005876,0.00005992,0.00005836,0.00005879,46980296.20000000,2776.11231434,136344
1630368000000,2021-08-31 00:00:00,ADA/BTC,0.00005820,0.00006000,0.00005783,0.00005875,53876346.80000000,3169.50791712,154786
1630281600000,2021-08-30 00:00:00,ADA/BTC,0.00005846,0.00005934,0.00005730,0.00005820,49599612.70000000,2900.24608085,144780
1630195200000,2021-08-29 00:00:00,ADA/BTC,0.00005825,0.00006050,0.00005678,0.00005845,55380002.30000000,3255.23889507,141806
1630108800000,2021-08-28 00:00:00,ADA/BTC,0.00006004,0.00006006,0.00005733,0.00005824,44939893.00000000,2616.93677542,124943
1630022400000,2021-08-27 00:00:00,ADA/BTC,0.00005399,0.00006013,0.00005369,0.00006003,94240758.70000000,5422.65956831,211474
1629936000000,2021-08-26 00:00:00,ADA/BTC,0.00005593,0.00005652,0.00005276,0.00005399,75493580.50000000,4139.18671425,188738
1629849600000,2021-08-25 00:00:00,ADA/BTC,0.00005703,0.00005801,0.00005502,0.00005594,80288205.00000000,4529.51517893,210472
1629763200000,2021-08-24 00:00:00,ADA/BTC,0.00005889,0.00005934,0.00005413,0.00005704,104478471.00000000,5976.31599846,284755
1629676800000,2021-08-23 00:00:00,ADA/BTC,0.00005495,0.00005990,0.00005380,0.00005890,123192847.00000000,7035.51038551,328825
1629590400000,2021-08-22 00:00:00,ADA/BTC,0.00004986,0.00005520,0.00004984,0.00005495,88047533.00000000,4643.63177366,234001
1629504000000,2021-08-21 00:00:00,ADA/BTC,0.00004978,0.00005186,0.00004876,0.00004988,46418914.00000000,2327.95661947,166745
1629417600000,2021-08-20 00:00:00,ADA/BTC,0.00005219,0.00005417,0.00004917,0.00004978,110998061.00000000,5792.14517733,287977
1629331200000,2021-08-19 00:00:00,ADA/BTC,0.00004708,0.00005258,0.00004621,0.00005222,132848323.00000000,6484.38402959,329616
1629244800000,2021-08-18 00:00:00,ADA/BTC,0.00004304,0.00004804,0.00004233,0.00004708,77640537.00000000,3524.66016213,232886
1629158400000,2021-08-17 00:00:00,ADA/BTC,0.00004513,0.00004610,0.00004287,0.00004305,51318358.00000000,2293.51008638,154844
1629072000000,2021-08-16 00:00:00,ADA/BTC,0.00004614,0.00004641,0.00004458,0.00004514,47682637.00000000,2171.06458842,143032
1628985600000,2021-08-15 00:00:00,ADA/BTC,0.00004648,0.00004765,0.00004440,0.00004613,55240934.00000000,2547.33495993,171760
1628899200000,2021-08-14 00:00:00,ADA/BTC,0.00004473,0.00004750,0.00004394,0.00004648,104975652.00000000,4821.94774226,279822
1628812800000,2021-08-13 00:00:00,ADA/BTC,0.00004126,0.00004500,0.00004118,0.00004473,98471135.00000000,4249.77789790,245440
1628726400000,2021-08-12 00:00:00,ADA/BTC,0.00003940,0.00004127,0.00003822,0.00004127,65788081.00000000,2598.83561856,194197
1628640000000,2021-08-11 00:00:00,ADA/BTC,0.00003681,0.00004084,0.00003661,0.00003939,87599672.00000000,3410.87615826,245814
1628553600000,2021-08-10 00:00:00,ADA/BTC,0.00003188,0.00003720,0.00003166,0.00003681,62157496.00000000,2146.29500192,165380
1628467200000,2021-08-09 00:00:00,ADA/BTC,0.00003255,0.00003281,0.00003181,0.00003188,28912673.00000000,934.13067377,65934
