https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USDT
1651219200000.0,2022-04-29 08:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,19588.166783321667,19590.1256
1651215600000.0,2022-04-29 07:00:00,UST/USDT,1.0001,1.0002,1.0,1.0001,367733.17058294173,367769.9439
1651212000000.0,2022-04-29 06:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,35443.72282771723,35447.2672
1651208400000.0,2022-04-29 05:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0001,42254.30416958305,42258.5296
1651204800000.0,2022-04-29 04:00:00,UST/USDT,1.0001,1.0002,1.0,1.0002,22354.361127774446,22358.832
1651201200000.0,2022-04-29 03:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,48284.0591940806,48288.8876
1651197600000.0,2022-04-29 02:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,63246.499350064994,63252.824
1651194000000.0,2022-04-29 01:00:00,UST/USDT,1.0,1.0001,0.9999,1.0001,20326.15488451155,20328.1875
1651190400000.0,2022-04-29 00:00:00,UST/USDT,0.9999,1.0,0.9998,1.0,7668.4968,7668.4968
1651186800000.0,2022-04-28 23:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,2058.7954795479545,2058.5896
1651183200000.0,2022-04-28 22:00:00,UST/USDT,0.9999,0.9999,0.9997,0.9999,57635.34203420342,57629.5785
1651179600000.0,2022-04-28 21:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,35189.93439343934,35186.4154
1651176000000.0,2022-04-28 20:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,15551.838483848383,15550.2833
1651172400000.0,2022-04-28 19:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,7482.782878287829,7482.0346
1651168800000.0,2022-04-28 18:00:00,UST/USDT,0.9999,1.0001,0.9998,0.9999,88170.21162116212,88161.3946
1651165200000.0,2022-04-28 17:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,60327.43344334433,60321.4007
1651161600000.0,2022-04-28 16:00:00,UST/USDT,0.9999,0.9999,0.9998,0.9999,13946.620162016203,13945.2255
1651158000000.0,2022-04-28 15:00:00,UST/USDT,0.9999,0.9999,0.9997,0.9999,167642.58685868589,167625.8226
1651154400000.0,2022-04-28 14:00:00,UST/USDT,1.0,1.0,0.9998,0.9999,181191.0388038804,181172.9197
1651150800000.0,2022-04-28 13:00:00,UST/USDT,0.9999,1.0,0.9999,1.0,67596.2385,67596.2385
1651147200000.0,2022-04-28 12:00:00,UST/USDT,0.9999,1.0,0.9999,0.9999,279311.6264626463,279283.6953
1651143600000.0,2022-04-28 11:00:00,UST/USDT,0.9999,1.0,0.9999,0.9999,21580.02630263026,21577.8683
1651140000000.0,2022-04-28 10:00:00,UST/USDT,1.0002,1.0002,0.9999,0.9999,61228.461646164615,61222.3388
1651136400000.0,2022-04-28 09:00:00,UST/USDT,1.0003,1.0004,1.0001,1.0002,193667.05768846232,193705.7911
1651132800000.0,2022-04-28 08:00:00,UST/USDT,1.0004,1.0004,1.0002,1.0003,200921.5800259922,200981.8565
1651129200000.0,2022-04-28 07:00:00,UST/USDT,1.0,1.0006,1.0,1.0004,193500.18702518992,193577.5871
1651125600000.0,2022-04-28 06:00:00,UST/USDT,1.0,1.0001,1.0,1.0,35419.9724,35419.9724
1651122000000.0,2022-04-28 05:00:00,UST/USDT,1.0002,1.0003,1.0,1.0,106758.6732,106758.6732
1651118400000.0,2022-04-28 04:00:00,UST/USDT,1.0003,1.0003,1.0002,1.0002,8927.748950209958,8929.5345
1651114800000.0,2022-04-28 03:00:00,UST/USDT,1.0003,1.0003,1.0002,1.0003,4482.994501649505,4484.3394
1651111200000.0,2022-04-28 02:00:00,UST/USDT,1.0,1.0003,0.9999,1.0003,60185.65260421873,60203.7083
1651107600000.0,2022-04-28 01:00:00,UST/USDT,1.0002,1.0002,0.9999,1.0,46155.0292,46155.0292
1651104000000.0,2022-04-28 00:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0002,57515.073585282946,57526.5766
1651100400000.0,2022-04-27 23:00:00,UST/USDT,1.0001,1.0002,1.0,1.0002,19488.312137572488,19492.2098
1651096800000.0,2022-04-27 22:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,30558.021597840216,30561.0774
1651093200000.0,2022-04-27 21:00:00,UST/USDT,1.0005,1.0005,1.0,1.0001,116219.25447455254,116230.8764
1651089600000.0,2022-04-27 20:00:00,UST/USDT,1.0001,1.0006,1.0,1.0005,171330.48295852073,171416.1482
1651086000000.0,2022-04-27 19:00:00,UST/USDT,1.0,1.0001,0.9999,1.0001,83712.96220377962,83721.3335
1651082400000.0,2022-04-27 18:00:00,UST/USDT,1.0,1.0,0.9999,1.0,25688.5767,25688.5767
1651078800000.0,2022-04-27 17:00:00,UST/USDT,1.0,1.0001,0.9999,1.0,138458.1311,138458.1311
1651075200000.0,2022-04-27 16:00:00,UST/USDT,1.0,1.0003,0.9999,1.0,3495249.6892,3495249.6892
1651071600000.0,2022-04-27 15:00:00,UST/USDT,1.0,1.0001,0.9999,1.0,191935.0175,191935.0175
1651068000000.0,2022-04-27 14:00:00,UST/USDT,1.0,1.0003,0.9999,1.0,173102.0258,173102.0258
1651064400000.0,2022-04-27 13:00:00,UST/USDT,1.0,1.0002,0.9999,1.0,176325.0323,176325.0323
1651060800000.0,2022-04-27 12:00:00,UST/USDT,1.0006,1.0006,1.0,1.0,284138.07,284138.07
1651057200000.0,2022-04-27 11:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0006,48609.6685988407,48638.8344
1651053600000.0,2022-04-27 10:00:00,UST/USDT,1.0007,1.0007,1.0006,1.0007,40655.85560107925,40684.3147
1651050000000.0,2022-04-27 09:00:00,UST/USDT,1.0006,1.0007,1.0005,1.0007,30556.841111222144,30578.2309
1651046400000.0,2022-04-27 08:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,64173.99410353788,64212.4985
1651042800000.0,2022-04-27 07:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,23042.60733559864,23056.4329
1651039200000.0,2022-04-27 06:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,8407.93014191485,8412.9749
1651035600000.0,2022-04-27 05:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,13333.90235858485,13341.9027
1651032000000.0,2022-04-27 04:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,8438.31041375175,8443.3734
1651028400000.0,2022-04-27 03:00:00,UST/USDT,1.0006,1.0007,1.0,1.0006,175703.50259844094,175808.9247
1651024800000.0,2022-04-27 02:00:00,UST/USDT,1.0002,1.0006,1.0001,1.0006,18082.765640615635,18093.6153
1651021200000.0,2022-04-27 01:00:00,UST/USDT,1.0001,1.0002,1.0,1.0002,203532.64637072585,203573.3529
1651017600000.0,2022-04-27 00:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,55038.49605039496,55043.9999
1651014000000.0,2022-04-26 23:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,55124.032996700334,55129.5454
1651010400000.0,2022-04-26 22:00:00,UST/USDT,1.0002,1.0005,1.0,1.0001,1155305.3606639337,1155420.8912
1651006800000.0,2022-04-26 21:00:00,UST/USDT,1.0007,1.0007,1.0001,1.0002,301586.5064987003,301646.8238
1651003200000.0,2022-04-26 20:00:00,UST/USDT,1.0006,1.0007,1.0005,1.0007,11791.794943539522,11800.0492
1650999600000.0,2022-04-26 19:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0006,20096.242054767143,20108.2998
1650996000000.0,2022-04-26 18:00:00,UST/USDT,1.0005,1.001,1.0005,1.0007,100721.27760567603,100791.7825
1650992400000.0,2022-04-26 17:00:00,UST/USDT,1.0005,1.0005,1.0004,1.0005,98860.27586206897,98909.706
1650988800000.0,2022-04-26 16:00:00,UST/USDT,1.0005,1.0005,1.0003,1.0005,114980.13203398301,115037.6221
1650985200000.0,2022-04-26 15:00:00,UST/USDT,1.0005,1.0005,1.0004,1.0005,26023.868265867066,26036.8802
1650981600000.0,2022-04-26 14:00:00,UST/USDT,1.0006,1.0006,1.0004,1.0005,136004.22218890555,136072.2243
1650978000000.0,2022-04-26 13:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,36762.49800119929,36784.5555
1650974400000.0,2022-04-26 12:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,4758.657405556666,4761.5126
1650970800000.0,2022-04-26 11:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,122383.50069958027,122456.9308
1650967200000.0,2022-04-26 10:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,11794.651808914652,11801.7286
1650963600000.0,2022-04-26 09:00:00,UST/USDT,1.001,1.001,1.0005,1.0006,47816.67889266441,47845.3689
1650960000000.0,2022-04-26 08:00:00,UST/USDT,1.001,1.001,1.0009,1.001,1260.9975024975026,1262.2585
1650956400000.0,2022-04-26 07:00:00,UST/USDT,1.0009,1.0011,1.0008,1.001,58164.1102897103,58222.2744
1650952800000.0,2022-04-26 06:00:00,UST/USDT,1.0008,1.001,1.0007,1.0009,60996.145469077834,61051.042
1650949200000.0,2022-04-26 05:00:00,UST/USDT,1.0007,1.0008,1.0006,1.0008,94466.2943645084,94541.8674
1650945600000.0,2022-04-26 04:00:00,UST/USDT,1.0009,1.0009,1.0006,1.0007,76896.25712001599,76950.0845
1650942000000.0,2022-04-26 03:00:00,UST/USDT,1.0011,1.0011,1.0009,1.0009,47419.385153361975,47462.0626
1650938400000.0,2022-04-26 02:00:00,UST/USDT,1.0012,1.0013,1.0009,1.0011,106092.7985216262,106209.5006
1650934800000.0,2022-04-26 01:00:00,UST/USDT,1.001,1.0013,1.0009,1.0012,69546.1374350779,69629.5928
1650931200000.0,2022-04-26 00:00:00,UST/USDT,1.001,1.001,1.0009,1.001,7210.653846153847,7217.8645
1650927600000.0,2022-04-25 23:00:00,UST/USDT,1.001,1.001,1.0009,1.001,15037.419580419582,15052.457
1650924000000.0,2022-04-25 22:00:00,UST/USDT,1.001,1.001,1.0009,1.001,12864.955644355645,12877.8206
1650920400000.0,2022-04-25 21:00:00,UST/USDT,1.0008,1.0011,1.0007,1.001,56366.857942057955,56423.2248
1650916800000.0,2022-04-25 20:00:00,UST/USDT,1.001,1.0014,1.0007,1.0008,98018.57713828937,98096.992
1650913200000.0,2022-04-25 19:00:00,UST/USDT,1.001,1.001,1.0009,1.001,166.98471528471532,167.1517
1650909600000.0,2022-04-25 18:00:00,UST/USDT,1.0011,1.0011,1.0009,1.001,29070.945254745257,29100.0162
1650906000000.0,2022-04-25 17:00:00,UST/USDT,1.0007,1.0015,1.0006,1.0011,114143.4763759864,114269.0342
1650902400000.0,2022-04-25 16:00:00,UST/USDT,1.0011,1.0011,1.0004,1.0007,205905.06865194364,206049.2022
1650898800000.0,2022-04-25 15:00:00,UST/USDT,1.001,1.0011,1.0008,1.0011,82256.11027869344,82346.592
1650895200000.0,2022-04-25 14:00:00,UST/USDT,1.0011,1.0011,1.0009,1.001,47619.61708291709,47667.2367
1650891600000.0,2022-04-25 13:00:00,UST/USDT,1.0006,1.0019,1.0005,1.0011,243976.33792827887,244244.7119
1650888000000.0,2022-04-25 12:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0006,21029.34769138517,21041.9653
1650884400000.0,2022-04-25 11:00:00,UST/USDT,1.0011,1.0011,1.0005,1.0007,62021.82402318378,62065.2393
1650880800000.0,2022-04-25 10:00:00,UST/USDT,1.0012,1.0012,1.001,1.0011,30369.904505044447,30403.3114
1650877200000.0,2022-04-25 09:00:00,UST/USDT,1.0011,1.0012,1.001,1.0012,82203.67449061126,82302.3189
1650873600000.0,2022-04-25 08:00:00,UST/USDT,1.0011,1.0011,1.001,1.0011,28022.42872839876,28053.2534
1650870000000.0,2022-04-25 07:00:00,UST/USDT,1.0011,1.0018,1.001,1.0011,150548.61911896913,150714.2226
1650866400000.0,2022-04-25 06:00:00,UST/USDT,1.0012,1.0012,1.001,1.0011,93586.20087903304,93689.1457
1650862800000.0,2022-04-25 05:00:00,UST/USDT,1.0007,1.0013,1.0007,1.0012,45712.540551338396,45767.3956
1650859200000.0,2022-04-25 04:00:00,UST/USDT,1.0006,1.0008,1.0005,1.0007,6848.43389627261,6853.2278
1650855600000.0,2022-04-25 03:00:00,UST/USDT,1.0007,1.0007,1.0001,1.0006,134761.07335598642,134841.93
1650852000000.0,2022-04-25 02:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0007,22441.006695313285,22456.7154
1650848400000.0,2022-04-25 01:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,14708.91646682654,14720.6836
1650844800000.0,2022-04-25 00:00:00,UST/USDT,1.0009,1.0009,1.0007,1.0008,21417.314848121507,21434.4487
1650841200000.0,2022-04-24 23:00:00,UST/USDT,1.0008,1.0009,1.0008,1.0009,11609.056449195725,11619.5046
1650837600000.0,2022-04-24 22:00:00,UST/USDT,1.0008,1.0009,1.0008,1.0008,10821.946442845723,10830.604
1650834000000.0,2022-04-24 21:00:00,UST/USDT,1.0009,1.0009,1.0008,1.0008,2120.141586730616,2121.8377
1650830400000.0,2022-04-24 20:00:00,UST/USDT,1.0009,1.001,1.0009,1.0009,13416.007193525827,13428.0816
1650826800000.0,2022-04-24 19:00:00,UST/USDT,1.001,1.001,1.0009,1.0009,16206.000399640327,16220.5858
1650823200000.0,2022-04-24 18:00:00,UST/USDT,1.0009,1.001,1.0009,1.001,401.9601398601399,402.3621
1650819600000.0,2022-04-24 17:00:00,UST/USDT,1.001,1.001,1.0009,1.0009,10104.000000000002,10113.0936
1650816000000.0,2022-04-24 16:00:00,UST/USDT,1.001,1.001,1.0009,1.001,23707.673026973032,23731.3807
1650812400000.0,2022-04-24 15:00:00,UST/USDT,1.001,1.001,1.0009,1.001,10851.647752247754,10862.4994
1650808800000.0,2022-04-24 14:00:00,UST/USDT,1.0011,1.0011,1.0009,1.001,40700.93226773227,40741.6332
1650805200000.0,2022-04-24 13:00:00,UST/USDT,1.0013,1.0013,1.001,1.0011,113984.15063430226,114109.5332
1650801600000.0,2022-04-24 12:00:00,UST/USDT,1.0013,1.0013,1.0012,1.0013,23547.65005492859,23578.262
1650798000000.0,2022-04-24 11:00:00,UST/USDT,1.0013,1.0013,1.0012,1.0013,814.9198042544691,815.9792
1650794400000.0,2022-04-24 10:00:00,UST/USDT,1.0013,1.0013,1.0012,1.0013,579.9570558274244,580.711
1650790800000.0,2022-04-24 09:00:00,UST/USDT,1.0014,1.0014,1.0012,1.0013,79975.20053929891,80079.1683
1650787200000.0,2022-04-24 08:00:00,UST/USDT,1.0014,1.0015,1.0013,1.0014,61981.3059716397,62068.0798
1650783600000.0,2022-04-24 07:00:00,UST/USDT,1.0014,1.0014,1.0013,1.0014,13151.789994008386,13170.2025
1650780000000.0,2022-04-24 06:00:00,UST/USDT,1.0015,1.0015,1.0013,1.0014,136657.61154383863,136848.9322
1650776400000.0,2022-04-24 05:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,52603.907438841736,52682.8133
1650772800000.0,2022-04-24 04:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,831.997603594608,833.2456
1650769200000.0,2022-04-24 03:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,3051.793609585621,3056.3713
1650765600000.0,2022-04-24 02:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,12015.801697453819,12033.8254
1650762000000.0,2022-04-24 01:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,207571.27348976533,207882.6304
1650758400000.0,2022-04-24 00:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,11646.859311033448,11664.3296
1650754800000.0,2022-04-23 23:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,25483.798202695954,25522.0239
1650751200000.0,2022-04-23 22:00:00,UST/USDT,1.0015,1.0015,1.0014,1.0015,2714.770644033949,2718.8428
1650747600000.0,2022-04-23 21:00:00,UST/USDT,1.0015,1.0016,1.0014,1.0015,5032.046430354469,5039.5945
1650744000000.0,2022-04-23 20:00:00,UST/USDT,1.0012,1.0016,1.0011,1.0015,20241.389615576634,20271.7517
1650740400000.0,2022-04-23 19:00:00,UST/USDT,1.0012,1.0012,1.0011,1.0012,3576.6478226128643,3580.9398
1650736800000.0,2022-04-23 18:00:00,UST/USDT,1.001,1.0012,1.0009,1.0012,8352.123651618056,8362.1462
1650733200000.0,2022-04-23 17:00:00,UST/USDT,1.001,1.001,1.0009,1.001,15358.496103896106,15373.8546
1650729600000.0,2022-04-23 16:00:00,UST/USDT,1.001,1.001,1.0009,1.001,58455.977822177825,58514.4338
1650726000000.0,2022-04-23 15:00:00,UST/USDT,1.001,1.001,1.0009,1.001,108806.79750249752,108915.6043
1650722400000.0,2022-04-23 14:00:00,UST/USDT,1.0015,1.0019,1.001,1.001,266670.2827172827,266936.953
1650718800000.0,2022-04-23 13:00:00,UST/USDT,1.002,1.002,1.0015,1.0015,114175.07808287568,114346.3407
1650715200000.0,2022-04-23 12:00:00,UST/USDT,1.0021,1.0021,1.0019,1.002,38282.6877245509,38359.2531
1650711600000.0,2022-04-23 11:00:00,UST/USDT,1.0023,1.0023,1.002,1.0021,144483.4201177527,144786.8353
1650708000000.0,2022-04-23 10:00:00,UST/USDT,1.0022,1.0023,1.0022,1.0023,5922.5999201835775,5936.2219
1650704400000.0,2022-04-23 09:00:00,UST/USDT,1.0022,1.0027,1.0021,1.0022,92167.82757932549,92370.5968
1650700800000.0,2022-04-23 08:00:00,UST/USDT,1.0021,1.0025,1.0021,1.0022,19794.11823987228,19837.6653
1650697200000.0,2022-04-23 07:00:00,UST/USDT,1.0021,1.0024,1.002,1.0021,19020.43309050993,19060.376
1650693600000.0,2022-04-23 06:00:00,UST/USDT,1.0021,1.0021,1.002,1.0021,5110.998503143399,5121.7316
1650690000000.0,2022-04-23 05:00:00,UST/USDT,1.0021,1.0021,1.002,1.0021,47496.3966669993,47596.1391
1650686400000.0,2022-04-23 04:00:00,UST/USDT,1.002,1.0024,1.0019,1.0021,98789.2766190999,98996.7341
1650682800000.0,2022-04-23 03:00:00,UST/USDT,1.002,1.002,1.0019,1.002,11993.992115768464,12017.9801
1650679200000.0,2022-04-23 02:00:00,UST/USDT,1.0021,1.0021,1.0019,1.002,5988.49251497006,6000.4695
1650675600000.0,2022-04-23 01:00:00,UST/USDT,1.0022,1.0022,1.0021,1.0021,5532.1076738848415,5543.7251
1650672000000.0,2022-04-23 00:00:00,UST/USDT,1.0022,1.0022,1.0021,1.0022,4993.6055677509485,5004.5915
1650668400000.0,2022-04-22 23:00:00,UST/USDT,1.0022,1.0022,1.0021,1.0022,10796.491618439433,10820.2439
1650664800000.0,2022-04-22 22:00:00,UST/USDT,1.0022,1.0022,1.0021,1.0022,3349.686988625025,3357.0563
1650661200000.0,2022-04-22 21:00:00,UST/USDT,1.0018,1.0022,1.0017,1.0022,29265.82538415486,29330.2102
1650657600000.0,2022-04-22 20:00:00,UST/USDT,1.0023,1.0023,1.0017,1.0018,857568.6241764822,859112.2477
1650654000000.0,2022-04-22 19:00:00,UST/USDT,1.0023,1.0023,1.0022,1.0023,6889.733213608701,6905.5796
1650650400000.0,2022-04-22 18:00:00,UST/USDT,1.0025,1.0025,1.002,1.0023,48177.574778010574,48288.3832
1650646800000.0,2022-04-22 17:00:00,UST/USDT,1.0024,1.0025,1.0021,1.0025,42380.38872817955,42486.3397
1650643200000.0,2022-04-22 16:00:00,UST/USDT,1.0022,1.0029,1.0021,1.0024,83690.37430167597,83891.2312
1650639600000.0,2022-04-22 15:00:00,UST/USDT,1.0024,1.0024,1.002,1.0021,106289.69523999601,106512.9036
1650636000000.0,2022-04-22 14:00:00,UST/USDT,1.0024,1.0025,1.0023,1.0024,15274.945131683959,15311.605
1650632400000.0,2022-04-22 13:00:00,UST/USDT,1.0023,1.0024,1.0022,1.0024,33575.79579010375,33656.3777
1650628800000.0,2022-04-22 12:00:00,UST/USDT,1.0023,1.0023,1.0022,1.0023,934.9159932156041,937.0663
1650625200000.0,2022-04-22 11:00:00,UST/USDT,1.0022,1.0023,1.0021,1.0023,18400.389603911008,18442.7105
1650621600000.0,2022-04-22 10:00:00,UST/USDT,1.0022,1.0022,1.002,1.0022,95962.91768110158,96174.0361
1650618000000.0,2022-04-22 09:00:00,UST/USDT,1.0023,1.0023,1.0021,1.0022,12817.464178806626,12845.6626
1650614400000.0,2022-04-22 08:00:00,UST/USDT,1.0026,1.0026,1.0022,1.0023,5924.153746383318,5937.7793
1650610800000.0,2022-04-22 07:00:00,UST/USDT,1.0025,1.0026,1.0025,1.0026,298630.0617394774,299406.4999
1650607200000.0,2022-04-22 06:00:00,UST/USDT,1.0026,1.0027,1.0024,1.0025,134179.33895261845,134514.7873
1650603600000.0,2022-04-22 05:00:00,UST/USDT,1.0028,1.0028,1.0026,1.0026,14607.17703969679,14645.1557
1650600000000.0,2022-04-22 04:00:00,UST/USDT,1.0028,1.0028,1.0027,1.0028,63009.3092341444,63185.7353
1650596400000.0,2022-04-22 03:00:00,UST/USDT,1.0028,1.0028,1.0027,1.0028,23863.21290386917,23930.0299
1650592800000.0,2022-04-22 02:00:00,UST/USDT,1.0028,1.0028,1.0027,1.0028,10493.000797766255,10522.3812
1650589200000.0,2022-04-22 01:00:00,UST/USDT,1.0032,1.0032,1.0027,1.0028,62539.11547666534,62714.225
1650585600000.0,2022-04-22 00:00:00,UST/USDT,1.0034,1.0034,1.0031,1.0032,36276.123405103666,36392.207
1650582000000.0,2022-04-21 23:00:00,UST/USDT,1.0034,1.0034,1.0033,1.0034,26211.95983655571,26301.0805
1650578400000.0,2022-04-21 22:00:00,UST/USDT,1.0033,1.0034,1.0032,1.0034,26167.54933227028,26256.519
1650574800000.0,2022-04-21 21:00:00,UST/USDT,1.0031,1.0033,1.003,1.0033,5952.801754211103,5972.446
1650571200000.0,2022-04-21 20:00:00,UST/USDT,1.0031,1.0031,1.003,1.0031,23744.379224404343,23817.9868
1650567600000.0,2022-04-21 19:00:00,UST/USDT,1.0031,1.0031,1.003,1.0031,874.9133685574717,877.6256
1650564000000.0,2022-04-21 18:00:00,UST/USDT,1.0026,1.0031,1.0025,1.0031,17484.729538430864,17538.9322
1650560400000.0,2022-04-21 17:00:00,UST/USDT,1.0026,1.0026,1.0025,1.0026,18055.98663474965,18102.9322
1650556800000.0,2022-04-21 16:00:00,UST/USDT,1.0026,1.0026,1.0025,1.0026,16310.523040095752,16352.9304
1650553200000.0,2022-04-21 15:00:00,UST/USDT,1.003,1.003,1.0024,1.0026,225957.4636943946,226544.9531
1650549600000.0,2022-04-21 14:00:00,UST/USDT,1.0032,1.0034,1.0026,1.003,779737.2498504488,782076.4616
1650546000000.0,2022-04-21 13:00:00,UST/USDT,1.0033,1.0033,1.003,1.0032,24815.697966507174,24895.1082
1650542400000.0,2022-04-21 12:00:00,UST/USDT,1.0034,1.0034,1.0032,1.0033,7335.526163659922,7359.7334
1650538800000.0,2022-04-21 11:00:00,UST/USDT,1.0036,1.0036,1.0033,1.0034,47618.646003587804,47780.5494
1650535200000.0,2022-04-21 10:00:00,UST/USDT,1.0032,1.0038,1.0031,1.0036,79405.38730569948,79691.2467
1650531600000.0,2022-04-21 09:00:00,UST/USDT,1.0033,1.0033,1.0031,1.0032,4644.814593301435,4659.678
1650528000000.0,2022-04-21 08:00:00,UST/USDT,1.0035,1.0037,1.0032,1.0033,60054.66510515299,60252.8455
1650524400000.0,2022-04-21 07:00:00,UST/USDT,1.0037,1.0037,1.0033,1.0035,49851.625211758845,50026.1059
1650520800000.0,2022-04-21 06:00:00,UST/USDT,1.0032,1.0037,1.0031,1.0037,117877.82703995217,118313.975
1650517200000.0,2022-04-21 05:00:00,UST/USDT,1.0036,1.0036,1.0031,1.0032,30375.3428030303,30472.5439
1650513600000.0,2022-04-21 04:00:00,UST/USDT,1.0037,1.0037,1.0029,1.0036,332957.81646074133,334156.4646
1650510000000.0,2022-04-21 03:00:00,UST/USDT,1.0037,1.0037,1.0036,1.0037,3502.6829729999,3515.6429
1650506400000.0,2022-04-21 02:00:00,UST/USDT,1.0038,1.0038,1.0036,1.0037,61401.98744644814,61629.1748
1650502800000.0,2022-04-21 01:00:00,UST/USDT,1.0038,1.0038,1.0037,1.0038,6041.967124925283,6064.9266
1650499200000.0,2022-04-21 00:00:00,UST/USDT,1.0039,1.0039,1.0037,1.0038,25550.91581988444,25648.0093
1650495600000.0,2022-04-20 23:00:00,UST/USDT,1.0039,1.0039,1.0038,1.0039,2882.9382408606434,2894.1817
1650492000000.0,2022-04-20 22:00:00,UST/USDT,1.0042,1.0042,1.0038,1.0039,71620.1940432314,71899.5128
1650488400000.0,2022-04-20 21:00:00,UST/USDT,1.0042,1.0042,1.0041,1.0042,1721.9657438757222,1729.198
1650484800000.0,2022-04-20 20:00:00,UST/USDT,1.0042,1.0042,1.0041,1.0042,59784.9864568811,60036.0834
1650481200000.0,2022-04-20 19:00:00,UST/USDT,1.0036,1.0042,1.0035,1.0042,99900.07677753436,100319.6571
1650477600000.0,2022-04-20 18:00:00,UST/USDT,1.0038,1.0038,1.0035,1.0036,22232.867676365084,22312.906
1650474000000.0,2022-04-20 17:00:00,UST/USDT,1.0035,1.0038,1.0034,1.0038,22922.606495317792,23009.7124
1650470400000.0,2022-04-20 16:00:00,UST/USDT,1.0033,1.0038,1.0032,1.0035,84503.18236173393,84798.9435
1650466800000.0,2022-04-20 15:00:00,UST/USDT,1.0034,1.0034,1.0032,1.0033,67780.61955546695,68004.2956
1650463200000.0,2022-04-20 14:00:00,UST/USDT,1.0033,1.0034,1.0032,1.0034,36845.23121387283,36970.505
1650459600000.0,2022-04-20 13:00:00,UST/USDT,1.0035,1.0035,1.0032,1.0033,39449.15628426193,39579.3385
1650456000000.0,2022-04-20 12:00:00,UST/USDT,1.0036,1.0036,1.0035,1.0035,12552.080418535126,12596.0127
1650452400000.0,2022-04-20 11:00:00,UST/USDT,1.0036,1.0036,1.0035,1.0036,6699.694101235552,6723.813
1650448800000.0,2022-04-20 10:00:00,UST/USDT,1.0038,1.0038,1.0035,1.0036,12647.506775607812,12693.0378
1650445200000.0,2022-04-20 09:00:00,UST/USDT,1.0038,1.0038,1.0037,1.0038,51182.20990237099,51376.7023
1650441600000.0,2022-04-20 08:00:00,UST/USDT,1.0035,1.0038,1.0034,1.0038,15514.155907551305,15573.1097
1650438000000.0,2022-04-20 07:00:00,UST/USDT,1.0034,1.0037,1.0033,1.0035,30118.112007972093,30223.5254
1650434400000.0,2022-04-20 06:00:00,UST/USDT,1.0034,1.0034,1.0033,1.0034,1059.9949172812437,1063.5989
1650430800000.0,2022-04-20 05:00:00,UST/USDT,1.0034,1.0034,1.0033,1.0034,21841.954554514647,21916.2172
1650427200000.0,2022-04-20 04:00:00,UST/USDT,1.0038,1.0038,1.0029,1.0034,27350.18626669324,27443.1769
1650423600000.0,2022-04-20 03:00:00,UST/USDT,1.0037,1.004,1.0036,1.0038,22209.93823470811,22294.336
1650420000000.0,2022-04-20 02:00:00,UST/USDT,1.0037,1.0037,1.0036,1.0037,5809.754010162399,5831.2501
1650416400000.0,2022-04-20 01:00:00,UST/USDT,1.0037,1.0037,1.0036,1.0037,7177.997409584536,7204.556
1650412800000.0,2022-04-20 00:00:00,UST/USDT,1.0036,1.0038,1.0035,1.0037,14636.63385473747,14690.7894
1650409200000.0,2022-04-19 23:00:00,UST/USDT,1.0033,1.004,1.0033,1.0036,69908.2638501395,70159.9336
1650405600000.0,2022-04-19 22:00:00,UST/USDT,1.0034,1.0034,1.0031,1.0033,55488.84391508023,55671.9571
