https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HOTCROSS,Volume USDT
1645488000,2022-02-22 00:00:00,HOTCROSS/USDT,0.22324,0.22973,0.22046,0.2282,1329447.80123117,298502.6525714568741
1645401600,2022-02-21 00:00:00,HOTCROSS/USDT,0.23298,0.2446,0.2217,0.2239,7225572.11537443,1683583.7152958386934
1645315200,2022-02-20 00:00:00,HOTCROSS/USDT,0.24924,0.2559,0.23204,0.23341,3758804.19398657,905044.3027430008469
1645228800,2022-02-19 00:00:00,HOTCROSS/USDT,0.25072,0.2607,0.24542,0.2497,2696079.66991016,677923.1218981720563
1645142400,2022-02-18 00:00:00,HOTCROSS/USDT,0.25397,0.25919,0.24663,0.25115,2722313.62609384,682177.5354115614617
1645056000,2022-02-17 00:00:00,HOTCROSS/USDT,0.2688,0.2941,0.25183,0.2533,5772225.2909428,1548115.7361816460401
1644969600,2022-02-16 00:00:00,HOTCROSS/USDT,0.28205,0.29581,0.26485,0.26928,3439663.66741921,938295.9842757626193
1644883200,2022-02-15 00:00:00,HOTCROSS/USDT,0.27125,0.30118,0.27037,0.28146,1975614.1230928,559792.6700410714647
1644796800,2022-02-14 00:00:00,HOTCROSS/USDT,0.27129,0.27638,0.26617,0.27188,161676.16215463,43684.3665906710701
1644710400,2022-02-13 00:00:00,HOTCROSS/USDT,0.26784,0.2758,0.26331,0.27074,176009.22940885,47218.5362500866091
1644624000,2022-02-12 00:00:00,HOTCROSS/USDT,0.26988,0.27062,0.25909,0.26703,210631.08081989,55976.9616074122728
1644537600,2022-02-11 00:00:00,HOTCROSS/USDT,0.29212,0.2941,0.26092,0.27041,4482968.67297129,1254083.9323475285178
1644451200,2022-02-10 00:00:00,HOTCROSS/USDT,0.2968,0.29694,0.28783,0.29224,74954.30970939,21996.338477107601
1644364800,2022-02-09 00:00:00,HOTCROSS/USDT,0.28588,0.30016,0.28501,0.2968,50243.62892754,14731.475555432635
1644278400,2022-02-08 00:00:00,HOTCROSS/USDT,0.30364,0.30396,0.2859,0.28726,122133.23530338,36388.174154016636
1644192000,2022-02-07 00:00:00,HOTCROSS/USDT,0.30068,0.30364,0.30019,0.30364,123456.50948716,37344.3056369186297
1644105600,2022-02-06 00:00:00,HOTCROSS/USDT,0.30297,0.3046,0.29795,0.30132,56648.92914669,17008.1660563612343
1644019200,2022-02-05 00:00:00,HOTCROSS/USDT,0.2897,0.31084,0.28915,0.30312,170374.65401897,51332.0841102799756
1643932800,2022-02-04 00:00:00,HOTCROSS/USDT,0.27958,0.29118,0.2752,0.29067,294039.84852645,83376.4066214477303
1643846400,2022-02-03 00:00:00,HOTCROSS/USDT,0.28354,0.28443,0.27547,0.27951,314230.40436936,87848.8724897735566
1643760000,2022-02-02 00:00:00,HOTCROSS/USDT,0.29236,0.29423,0.28305,0.28305,279900.61282538,81091.1217006076246
1643673600,2022-02-01 00:00:00,HOTCROSS/USDT,0.2878,0.30929,0.28452,0.29339,754942.84937223,221062.2960189780386
1643587200,2022-01-31 00:00:00,HOTCROSS/USDT,0.29532,0.29991,0.2853,0.28773,724535.19186454,211512.8781819050184
1643500800,2022-01-30 00:00:00,HOTCROSS/USDT,0.29382,0.32998,0.28736,0.29584,737694.98871871,224564.9178013997903
1643414400,2022-01-29 00:00:00,HOTCROSS/USDT,0.29085,0.29505,0.2887,0.29365,248430.2518512,72422.0156507715531
1643328000,2022-01-28 00:00:00,HOTCROSS/USDT,0.27055,0.32086,0.26379,0.29106,1829430.12235669,542652.2469956275325
1643241600,2022-01-27 00:00:00,HOTCROSS/USDT,0.26889,0.27728,0.26058,0.27011,326089.72171184,87049.4855733741364
1643155200,2022-01-26 00:00:00,HOTCROSS/USDT,0.27155,0.28041,0.26457,0.26929,408735.41551794,111176.7709787269087
1643068800,2022-01-25 00:00:00,HOTCROSS/USDT,0.26346,0.27141,0.25718,0.27141,124035.12486208,32912.7688374570965
1642982400,2022-01-24 00:00:00,HOTCROSS/USDT,0.27866,0.28025,0.24508,0.26332,634700.91148575,167951.3774962422052
1642896000,2022-01-23 00:00:00,HOTCROSS/USDT,0.25788,0.28722,0.25591,0.27771,5729347.8331892,1527776.3810654339726
1642809600,2022-01-22 00:00:00,HOTCROSS/USDT,0.27998,0.28542,0.24521,0.25573,5402219.1249706,1414609.934236910076
1642723200,2022-01-21 00:00:00,HOTCROSS/USDT,0.32033,0.33208,0.2726,0.28012,3142147.57740762,938304.4845908562002
1642636800,2022-01-20 00:00:00,HOTCROSS/USDT,0.32529,0.32826,0.3201,0.32081,758855.9965431,247227.0712304409517
1642550400,2022-01-19 00:00:00,HOTCROSS/USDT,0.31775,0.32622,0.31201,0.32617,277684.75686116,89296.0950103259356
1642464000,2022-01-18 00:00:00,HOTCROSS/USDT,0.31872,0.32482,0.31182,0.31752,457143.92061333,145681.8163036265796
1642377600,2022-01-17 00:00:00,HOTCROSS/USDT,0.33465,0.33533,0.31695,0.31909,1035683.00678165,334003.2434140526657
1642291200,2022-01-16 00:00:00,HOTCROSS/USDT,0.33776,0.34712,0.32808,0.33469,1429010.28962492,482909.966152355831
1642204800,2022-01-15 00:00:00,HOTCROSS/USDT,0.32805,0.33949,0.32476,0.33838,670133.27788223,221434.0472534254991
1642118400,2022-01-14 00:00:00,HOTCROSS/USDT,0.32207,0.3305,0.31923,0.32718,316509.81292122,103214.5211843099271
1642032000,2022-01-13 00:00:00,HOTCROSS/USDT,0.33418,0.33837,0.321,0.32203,463947.42308684,154311.2291064266784
1641945600,2022-01-12 00:00:00,HOTCROSS/USDT,0.32891,0.33988,0.32393,0.3334,958546.56111552,316553.1263999127604
1641859200,2022-01-11 00:00:00,HOTCROSS/USDT,0.30588,0.32996,0.30558,0.32837,856657.62995786,274595.7274420893748
1641772800,2022-01-10 00:00:00,HOTCROSS/USDT,0.30884,0.35699,0.30005,0.30704,2536392.44385335,791564.1809634120153
1641686400,2022-01-09 00:00:00,HOTCROSS/USDT,0.30065,0.30925,0.29991,0.30918,197157.2620483,59998.5176637101073
1641600000,2022-01-08 00:00:00,HOTCROSS/USDT,0.29359,0.32312,0.29263,0.30074,418775.72148329,129376.3750753775362
1641513600,2022-01-07 00:00:00,HOTCROSS/USDT,0.31636,0.31804,0.28696,0.29385,4582339.52422341,1366756.3571465049016
1641427200,2022-01-06 00:00:00,HOTCROSS/USDT,0.3091,0.32089,0.29299,0.31623,5542256.17138069,1694682.5499082633146
1641340800,2022-01-05 00:00:00,HOTCROSS/USDT,0.35443,0.35483,0.29613,0.30714,3799342.31551479,1203127.2852795349399
1641254400,2022-01-04 00:00:00,HOTCROSS/USDT,0.36624,0.39525,0.35,0.35456,3233510.30857161,1162304.9497266326495
1641168000,2022-01-03 00:00:00,HOTCROSS/USDT,0.37003,0.3782,0.359,0.36625,2048446.96289063,756388.318272141575
1641081600,2022-01-02 00:00:00,HOTCROSS/USDT,0.36474,0.37448,0.35713,0.3693,896580.92626534,328544.6599712612579
1640995200,2022-01-01 00:00:00,HOTCROSS/USDT,0.35265,0.36596,0.34835,0.36567,2424609.93672254,862082.1252390703979
1640908800,2021-12-31 00:00:00,HOTCROSS/USDT,0.35707,0.35812,0.344,0.35057,2923622.56948002,1025392.9064488607051
1640822400,2021-12-30 00:00:00,HOTCROSS/USDT,0.36014,0.36737,0.35265,0.35716,1619212.67878106,582243.8866494135021
1640736000,2021-12-29 00:00:00,HOTCROSS/USDT,0.36908,0.4026,0.35955,0.36167,2142396.75608461,799937.3522880040793
1640649600,2021-12-28 00:00:00,HOTCROSS/USDT,0.38851,0.45,0.36637,0.36978,3549890.38574436,1372040.3375975710161
