https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ICP,Volume BTC
1644019200,2022-02-05 00:00:00,ICP/BTC,0.000536,0.000557,0.000529,0.000538,4122.16641466,2.23835378638525
1643932800,2022-02-04 00:00:00,ICP/BTC,0.000557,0.000563,0.000532,0.000535,5912.19805383,3.23362620958918
1643846400,2022-02-03 00:00:00,ICP/BTC,0.000586,0.000596,0.00055,0.000557,10057.40408081,5.70012605957147
1643760000,2022-02-02 00:00:00,ICP/BTC,0.000521,0.000597,0.000519,0.000585,21157.50392906,12.0241045926389
1643673600,2022-02-01 00:00:00,ICP/BTC,0.000515,0.000531,0.000514,0.000521,5855.94159339,3.04488127054532
1643587200,2022-01-31 00:00:00,ICP/BTC,0.000508,0.000523,0.000503,0.000515,7715.47595113,3.95758819608352
1643500800,2022-01-30 00:00:00,ICP/BTC,0.000528,0.000537,0.000504,0.000508,7889.11336496,4.10542636019376
1643414400,2022-01-29 00:00:00,ICP/BTC,0.000538,0.000563,0.000527,0.000528,7806.14248962,4.25840848447585
1643328000,2022-01-28 00:00:00,ICP/BTC,0.000528,0.000555,0.000515,0.000539,13535.09884001,7.186193418692
1643241600,2022-01-27 00:00:00,ICP/BTC,0.000537,0.000579,0.000516,0.000527,13199.10945233,7.02832516419668
1643155200,2022-01-26 00:00:00,ICP/BTC,0.000541,0.000569,0.000535,0.000538,8285.69041823,4.54474335218614
1643068800,2022-01-25 00:00:00,ICP/BTC,0.000566,0.000587,0.000538,0.000543,12688.18724829,7.19743148328843
1642982400,2022-01-24 00:00:00,ICP/BTC,0.000587,0.00062,0.000549,0.000565,24085.06594615,13.95853969188769
1642896000,2022-01-23 00:00:00,ICP/BTC,0.000585,0.000617,0.000578,0.000586,11073.91712129,6.54422550935684
1642809600,2022-01-22 00:00:00,ICP/BTC,0.000663,0.000693,0.000532,0.000586,25619.77529861,15.57981106541875
1642723200,2022-01-21 00:00:00,ICP/BTC,0.000614,0.00067,0.000586,0.000663,19738.94286515,12.3892921542624
1642636800,2022-01-20 00:00:00,ICP/BTC,0.000636,0.00066,0.000611,0.000614,8507.88483729,5.40828563077873
1642550400,2022-01-19 00:00:00,ICP/BTC,0.000695,0.000698,0.000628,0.000636,10058.17414785,6.64247978056744
1642464000,2022-01-18 00:00:00,ICP/BTC,0.000702,0.00075,0.000681,0.000694,12698.39741471,9.00116289264935
1642377600,2022-01-17 00:00:00,ICP/BTC,0.000724,0.000726,0.000674,0.000702,10530.57817626,7.3531607805854
1642291200,2022-01-16 00:00:00,ICP/BTC,0.000755,0.000768,0.000714,0.000723,11010.83930396,8.09207635875814
1642204800,2022-01-15 00:00:00,ICP/BTC,0.000755,0.000786,0.000741,0.000756,6354.86076863,4.82199023107689
1642118400,2022-01-14 00:00:00,ICP/BTC,0.000736,0.000775,0.000733,0.000756,12303.18384234,9.27667084725616
1642032000,2022-01-13 00:00:00,ICP/BTC,0.000797,0.000798,0.000735,0.000738,8855.53263193,6.78791881093301
1641945600,2022-01-12 00:00:00,ICP/BTC,0.000805,0.000822,0.000765,0.000797,14095.44919843,11.21373815828123
1641859200,2022-01-11 00:00:00,ICP/BTC,0.000821,0.000884,0.000789,0.000805,18622.38144031,15.55492765806573
1641772800,2022-01-10 00:00:00,ICP/BTC,0.000862,0.000899,0.000799,0.000818,23333.81912973,19.7081459690353
1641686400,2022-01-09 00:00:00,ICP/BTC,0.000791,0.000946,0.000791,0.000862,24373.66226272,20.53006514560631
1641600000,2022-01-08 00:00:00,ICP/BTC,0.000728,0.000805,0.000724,0.000789,30290.95192757,23.53235983182151
1641513600,2022-01-07 00:00:00,ICP/BTC,0.00071,0.000774,0.000658,0.000728,20590.31165469,14.71039549409337
1641427200,2022-01-06 00:00:00,ICP/BTC,0.000704,0.000755,0.000669,0.00071,21149.38335571,14.87259071565707
1641340800,2022-01-05 00:00:00,ICP/BTC,0.000738,0.000818,0.000685,0.000706,30909.17753715,22.93242412737388
1641254400,2022-01-04 00:00:00,ICP/BTC,0.000631,0.00077,0.000605,0.000737,31755.27273253,21.73054509580683
1641168000,2022-01-03 00:00:00,ICP/BTC,0.000578,0.000634,0.00056,0.000632,22708.35611258,13.75801406925222
1641081600,2022-01-02 00:00:00,ICP/BTC,0.000536,0.0006,0.000536,0.000576,14383.83752253,8.34326712920591
1640995200,2022-01-01 00:00:00,ICP/BTC,0.000529,0.000547,0.000528,0.000538,3634.19164286,1.94472071947678
1640908800,2021-12-31 00:00:00,ICP/BTC,0.000526,0.00055,0.000522,0.000529,7817.23863092,4.18855800448765
1640822400,2021-12-30 00:00:00,ICP/BTC,0.000516,0.000548,0.000507,0.000526,9304.0304959,4.92339941259076
1640736000,2021-12-29 00:00:00,ICP/BTC,0.000521,0.000526,0.000506,0.000517,9339.91741233,4.82649611717507
1640649600,2021-12-28 00:00:00,ICP/BTC,0.000558,0.000558,0.000516,0.00052,13364.92841678,7.11392888177324
