https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEE,Volume USDT
1644019200,2022-02-05 00:00:00,ZEE/USDT,0.133,0.1498,0.1317,0.1378,244136.2067692,34034.377550501327
1643932800,2022-02-04 00:00:00,ZEE/USDT,0.1248,0.1499,0.1213,0.1329,572541.68545032,78507.340868420951
1643846400,2022-02-03 00:00:00,ZEE/USDT,0.1273,0.1278,0.1231,0.1257,72096.42758091,9068.572638842576
1643760000,2022-02-02 00:00:00,ZEE/USDT,0.1323,0.1367,0.1268,0.1269,156587.1046315,20617.09715838083
1643673600,2022-02-01 00:00:00,ZEE/USDT,0.1246,0.1357,0.1232,0.1325,152226.57149815,19935.544886978752
1643587200,2022-01-31 00:00:00,ZEE/USDT,0.1246,0.1309,0.1141,0.124,208404.31314947,24994.854918693691
1643500800,2022-01-30 00:00:00,ZEE/USDT,0.13,0.1342,0.121,0.1255,154202.45186668,19403.029534701847
1643414400,2022-01-29 00:00:00,ZEE/USDT,0.1177,0.1423,0.1165,0.1291,262152.05363328,33383.078671305248
1643328000,2022-01-28 00:00:00,ZEE/USDT,0.1226,0.1231,0.1044,0.1168,438694.06555522,49269.562601384299
1643241600,2022-01-27 00:00:00,ZEE/USDT,0.1225,0.1275,0.1133,0.1226,107968.24866348,12984.937945453616
1643155200,2022-01-26 00:00:00,ZEE/USDT,0.1209,0.141,0.1203,0.1216,324701.58476747,41702.788826435557
1643068800,2022-01-25 00:00:00,ZEE/USDT,0.1244,0.1428,0.1196,0.1206,468490.86987468,59607.220223023864
1642982400,2022-01-24 00:00:00,ZEE/USDT,0.126,0.1312,0.11,0.1243,526185.73507038,63133.21946018318
1642896000,2022-01-23 00:00:00,ZEE/USDT,0.1204,0.1328,0.12,0.1255,674301.54446394,84883.72506100617
1642809600,2022-01-22 00:00:00,ZEE/USDT,0.1348,0.1498,0.1174,0.12,1668387.7017206,220470.759974435377
1642723200,2022-01-21 00:00:00,ZEE/USDT,0.1598,0.1598,0.1339,0.134,267964.03483912,40323.952123876511
1642636800,2022-01-20 00:00:00,ZEE/USDT,0.1603,0.1692,0.1586,0.1612,176918.76949557,28618.895430019713
1642550400,2022-01-19 00:00:00,ZEE/USDT,0.16,0.1687,0.1576,0.1614,491961.80885698,79106.023850363592
1642464000,2022-01-18 00:00:00,ZEE/USDT,0.1695,0.176,0.16,0.16,1077159.13422851,182509.206708807029
1642377600,2022-01-17 00:00:00,ZEE/USDT,0.1708,0.182,0.1691,0.1695,1088883.4195436,188951.870665481371
1642291200,2022-01-16 00:00:00,ZEE/USDT,0.1737,0.182,0.17,0.1716,602237.16171372,105156.229625860588
1642204800,2022-01-15 00:00:00,ZEE/USDT,0.1771,0.1844,0.1693,0.1738,1166985.84950525,205770.645634684289
1642118400,2022-01-14 00:00:00,ZEE/USDT,0.1826,0.1844,0.1683,0.1764,523147.56020056,91651.630396706818
1642032000,2022-01-13 00:00:00,ZEE/USDT,0.1841,0.1874,0.1699,0.183,703091.21730825,126533.377420505739
1641945600,2022-01-12 00:00:00,ZEE/USDT,0.1716,0.1874,0.1693,0.1841,695440.27595599,123997.419959141375
1641859200,2022-01-11 00:00:00,ZEE/USDT,0.1632,0.176,0.1615,0.1721,551694.24931985,93598.353759533445
1641772800,2022-01-10 00:00:00,ZEE/USDT,0.174,0.1771,0.16,0.1638,1185544.79486367,200085.083441467221
1641686400,2022-01-09 00:00:00,ZEE/USDT,0.1802,0.1833,0.1668,0.1743,912486.84139449,158974.997595005402
1641600000,2022-01-08 00:00:00,ZEE/USDT,0.1786,0.1861,0.165,0.18,669565.16931848,116862.591547612895
1641513600,2022-01-07 00:00:00,ZEE/USDT,0.185,0.1894,0.1677,0.1787,479493.02440606,85535.760645399421
1641427200,2022-01-06 00:00:00,ZEE/USDT,0.1923,0.1985,0.1831,0.1864,344659.39174082,65528.600394685596
1641340800,2022-01-05 00:00:00,ZEE/USDT,0.218,0.2296,0.1914,0.1923,459783.50353667,98081.942445367063
1641254400,2022-01-04 00:00:00,ZEE/USDT,0.218,0.2349,0.2169,0.2176,538028.27030188,120047.488555249097
1641168000,2022-01-03 00:00:00,ZEE/USDT,0.2167,0.2226,0.2158,0.218,311951.7779329,68341.449075681568
1641081600,2022-01-02 00:00:00,ZEE/USDT,0.2166,0.2308,0.2137,0.2158,527499.38894686,116454.693921863844
1640995200,2022-01-01 00:00:00,ZEE/USDT,0.2169,0.2236,0.216,0.2162,234675.21734302,51580.246380336376
1640908800,2021-12-31 00:00:00,ZEE/USDT,0.2339,0.2339,0.2121,0.2163,718944.33154945,158936.127785740221
1640822400,2021-12-30 00:00:00,ZEE/USDT,0.2316,0.2519,0.2304,0.233,315986.46813739,76330.157836892392
1640736000,2021-12-29 00:00:00,ZEE/USDT,0.2347,0.2708,0.2317,0.2317,877334.30895048,219217.984909280126
1640649600,2021-12-28 00:00:00,ZEE/USDT,0.2595,0.2599,0.2342,0.2342,783020.33703589,189946.8019174706
