https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WSIENNA,Volume USDT
1644364800,2022-02-09 00:00:00,WSIENNA/USDT,9.0135,9.0135,8.4803,8.8436,3528.78837271,31210.258853124116
1644278400,2022-02-08 00:00:00,WSIENNA/USDT,8.6354,9.4,8.3504,9.0035,5560.81164232,48632.14716947717
1644192000,2022-02-07 00:00:00,WSIENNA/USDT,7.943,8.8599,7.8726,8.6354,7744.36696157,64006.50792206292
1644105600,2022-02-06 00:00:00,WSIENNA/USDT,7.8977,8.5731,7.7413,7.9537,5993.7142697,48639.650487717585
1644019200,2022-02-05 00:00:00,WSIENNA/USDT,7.52,12.5,7.3631,7.8977,33207.25679696,301023.343739686156
1643932800,2022-02-04 00:00:00,WSIENNA/USDT,7.0464,7.5419,7.0036,7.5113,1999.29158817,14507.525885878239
1643846400,2022-02-03 00:00:00,WSIENNA/USDT,6.9125,7.5422,6.8014,7.0464,1888.88823579,13339.114627574515
1643760000,2022-02-02 00:00:00,WSIENNA/USDT,7.0035,7.4061,6.87,6.9125,1134.00489445,8022.490522051968
1643673600,2022-02-01 00:00:00,WSIENNA/USDT,6.9496,7.695,6.8495,7.0099,2390.6142241,17058.935277333774
1643587200,2022-01-31 00:00:00,WSIENNA/USDT,6.9856,7.7336,6.8,7.0116,2173.29079129,15397.257937876353
1643500800,2022-01-30 00:00:00,WSIENNA/USDT,7.02,7.3934,6.7741,6.9856,1993.59492668,14111.120520733968
1643414400,2022-01-29 00:00:00,WSIENNA/USDT,7.2773,7.2773,7,7,1124.55073327,8086.735430761996
1643328000,2022-01-28 00:00:00,WSIENNA/USDT,8.4002,8.4665,6.798,7.263,6109.90441424,44959.977336818355
1643241600,2022-01-27 00:00:00,WSIENNA/USDT,8.043,8.3954,7.6869,8.3453,1725.78311182,13778.717700747308
1643155200,2022-01-26 00:00:00,WSIENNA/USDT,7.9878,8.9009,7.6664,8.0401,5358.69473922,43799.40552588576
1643068800,2022-01-25 00:00:00,WSIENNA/USDT,8.5719,8.5719,7.8102,7.9939,5069.35263597,41072.540635912682
1642982400,2022-01-24 00:00:00,WSIENNA/USDT,8.9705,9.039,8.1759,8.5011,2935.30868265,25400.983411536563
1642896000,2022-01-23 00:00:00,WSIENNA/USDT,8.9992,11.2665,8.7135,9.0395,8476.95024797,80601.716114043927
1642809600,2022-01-22 00:00:00,WSIENNA/USDT,9.944,10.1543,8.5,8.9996,13785.4750192,128820.179654050881
1642723200,2022-01-21 00:00:00,WSIENNA/USDT,10.8625,11.1201,9.5299,9.944,11651.81003057,115702.796775551245
1642636800,2022-01-20 00:00:00,WSIENNA/USDT,12.4162,12.4235,10.7363,10.8576,7029.77019769,79822.203798027907
1642550400,2022-01-19 00:00:00,WSIENNA/USDT,12.1233,13.75,10.5315,12.4162,14112.46297405,175506.700276430482
1642464000,2022-01-18 00:00:00,WSIENNA/USDT,12.6805,13.5001,12.122,12.122,7194.74960237,93273.52666898124
1642377600,2022-01-17 00:00:00,WSIENNA/USDT,13.7971,14.0001,12.6,12.6444,14414.39076316,189874.175684167742
1642291200,2022-01-16 00:00:00,WSIENNA/USDT,13.9359,16.28,13.3,13.7971,12975.39898357,187386.961927444604
1642204800,2022-01-15 00:00:00,WSIENNA/USDT,12.1586,16.8,11.9594,14.0017,30293.08310491,428164.962092195756
1642118400,2022-01-14 00:00:00,WSIENNA/USDT,10.2579,17.5,10.0743,12.1619,63739.5693157,830896.170506598447
1642032000,2022-01-13 00:00:00,WSIENNA/USDT,9.8664,10.311,9.7999,10.311,2839.29504709,28728.621342846703
1641945600,2022-01-12 00:00:00,WSIENNA/USDT,9.949,10.3407,9.8069,9.807,3739.05570422,37319.628144373699
1641859200,2022-01-11 00:00:00,WSIENNA/USDT,9.8448,10.2667,9.8069,9.8925,2186.19236349,21551.019000953482
1641772800,2022-01-10 00:00:00,WSIENNA/USDT,10.0401,10.2692,9.8236,9.8457,4160.60053187,41425.479496370549
1641686400,2022-01-09 00:00:00,WSIENNA/USDT,10.1134,10.2667,9.9792,10.0963,4044.88275609,40653.032945230302
1641600000,2022-01-08 00:00:00,WSIENNA/USDT,11.2622,11.62,10.0839,10.1488,12594.14071952,134470.920024860267
1641513600,2022-01-07 00:00:00,WSIENNA/USDT,10.65,14.2635,10.2223,11.263,20542.13690392,244668.029968581176
1641427200,2022-01-06 00:00:00,WSIENNA/USDT,10.4623,10.7663,10.2224,10.65,3863.96087836,39972.94576885386
1641340800,2022-01-05 00:00:00,WSIENNA/USDT,11.4321,11.6,10.3608,10.5161,6511.98151841,69920.410579049077
1641254400,2022-01-04 00:00:00,WSIENNA/USDT,11.3007,11.7655,11.141,11.43,1084.68452818,12378.377469925035
1641168000,2022-01-03 00:00:00,WSIENNA/USDT,11.0196,11.7,10.7,11.3431,2518.05512794,28245.420566769276
1641081600,2022-01-02 00:00:00,WSIENNA/USDT,11.1435,11.6668,10.8914,11.0196,1846.31753847,20672.593274387243
1640995200,2022-01-01 00:00:00,WSIENNA/USDT,10.8249,11.7897,10.6378,11.1446,5512.08070744,60989.74497655882
1640908800,2021-12-31 00:00:00,WSIENNA/USDT,11.1495,11.2483,10.6378,10.8211,4393.377735,47896.82920233921
1640822400,2021-12-30 00:00:00,WSIENNA/USDT,11.1279,11.35,11.1252,11.1514,820.32362418,9140.879035523313
1640736000,2021-12-29 00:00:00,WSIENNA/USDT,11.3056,11.6,11.1252,11.1279,1418.37997929,16049.199635344804
1640649600,2021-12-28 00:00:00,WSIENNA/USDT,12.7095,12.7095,11.3,11.3492,4507.16252367,53275.622610583791
