https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLCL,Volume USDT
1657440000,2022-07-10 08:00:00,SLCL/USDT,0.1246,0.1246,0.1246,0.1246,10.53,1.312038
1657436400,2022-07-10 07:00:00,SLCL/USDT,0.1248,0.1248,0.1248,0.1248,0,0
1657432800,2022-07-10 06:00:00,SLCL/USDT,0.1248,0.1248,0.1248,0.1248,235.4876,29.38885248
1657429200,2022-07-10 05:00:00,SLCL/USDT,0.1238,0.1254,0.1232,0.125,9253.0009,1154.44816076
1657425600,2022-07-10 04:00:00,SLCL/USDT,0.1236,0.1244,0.1236,0.1244,1398.2439,173.41019964
1657422000,2022-07-10 03:00:00,SLCL/USDT,0.123,0.123,0.123,0.123,65,7.995
1657418400,2022-07-10 02:00:00,SLCL/USDT,0.1236,0.1236,0.1236,0.1236,0,0
1657414800,2022-07-10 01:00:00,SLCL/USDT,0.1236,0.1236,0.1236,0.1236,0,0
1657411200,2022-07-10 00:00:00,SLCL/USDT,0.1236,0.1236,0.1236,0.1236,0,0
1657407600,2022-07-09 23:00:00,SLCL/USDT,0.1236,0.1236,0.1236,0.1236,0,0
1657404000,2022-07-09 22:00:00,SLCL/USDT,0.1236,0.1236,0.1236,0.1236,34.3236,4.24239696
1657400400,2022-07-09 21:00:00,SLCL/USDT,0.1231,0.1231,0.1231,0.1231,0,0
1657396800,2022-07-09 20:00:00,SLCL/USDT,0.1232,0.1232,0.1231,0.1231,153.8491,18.94865665
1657393200,2022-07-09 19:00:00,SLCL/USDT,0.1232,0.1232,0.1232,0.1232,65.9569,8.12589008
1657389600,2022-07-09 18:00:00,SLCL/USDT,0.1242,0.1242,0.1232,0.1232,6722.6006,830.25827568
1657386000,2022-07-09 17:00:00,SLCL/USDT,0.1246,0.1247,0.1246,0.1247,1192.0742,148.62516582
1657382400,2022-07-09 16:00:00,SLCL/USDT,0.1246,0.1246,0.124,0.124,168.7791,20.98324836
1657378800,2022-07-09 15:00:00,SLCL/USDT,0.124,0.1245,0.124,0.1245,3064.5067,381.37998963
1657375200,2022-07-09 14:00:00,SLCL/USDT,0.1233,0.124,0.1233,0.124,1173.0276,144.9679824
1657371600,2022-07-09 13:00:00,SLCL/USDT,0.1238,0.1238,0.1238,0.1238,99.6888,12.34147344
1657368000,2022-07-09 12:00:00,SLCL/USDT,0.1233,0.1233,0.1232,0.1232,21.1724,2.610421
1657364400,2022-07-09 11:00:00,SLCL/USDT,0.1233,0.1233,0.1233,0.1233,0,0
1657360800,2022-07-09 10:00:00,SLCL/USDT,0.1233,0.1233,0.1233,0.1233,0,0
1657357200,2022-07-09 09:00:00,SLCL/USDT,0.1233,0.1233,0.1233,0.1233,1191.5425,146.91719025
1657353600,2022-07-09 08:00:00,SLCL/USDT,0.1238,0.1238,0.1233,0.1233,145.5089,17.97743677
1657350000,2022-07-09 07:00:00,SLCL/USDT,0.1238,0.1238,0.1238,0.1238,0,0
1657346400,2022-07-09 06:00:00,SLCL/USDT,0.1238,0.1238,0.1238,0.1238,1.3268,0.16425784
1657342800,2022-07-09 05:00:00,SLCL/USDT,0.1236,0.1236,0.1233,0.1233,6232.6832,769.93572064
1657339200,2022-07-09 04:00:00,SLCL/USDT,0.1237,0.1237,0.1237,0.1237,2279.8875,282.02208375
1657335600,2022-07-09 03:00:00,SLCL/USDT,0.1246,0.1246,0.1236,0.1237,2537.1826,314.64091999
1657332000,2022-07-09 02:00:00,SLCL/USDT,0.1251,0.1251,0.1251,0.1251,500,62.55
1657328400,2022-07-09 01:00:00,SLCL/USDT,0.1251,0.1251,0.1251,0.1251,0,0
1657324800,2022-07-09 00:00:00,SLCL/USDT,0.125,0.1251,0.125,0.1251,398.3609,49.81908817
1657321200,2022-07-08 23:00:00,SLCL/USDT,0.124,0.1248,0.124,0.1248,6305.0138,786.24662056
1657317600,2022-07-08 22:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,0,0
1657314000,2022-07-08 21:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,0,0
1657310400,2022-07-08 20:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,435,53.679
1657306800,2022-07-08 19:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,0,0
1657303200,2022-07-08 18:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,0,0
1657299600,2022-07-08 17:00:00,SLCL/USDT,0.1236,0.1236,0.1234,0.1234,928.2562,114.6452703
1657296000,2022-07-08 16:00:00,SLCL/USDT,0.124,0.1244,0.1236,0.1236,1285.3396,159.55062964
1657292400,2022-07-08 15:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,53.824,6.6418816
1657288800,2022-07-08 14:00:00,SLCL/USDT,0.1235,0.124,0.1235,0.124,1397.7938,172.68785445
1657285200,2022-07-08 13:00:00,SLCL/USDT,0.1235,0.1235,0.1235,0.1235,86.6135,10.69676725
1657281600,2022-07-08 12:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,0,0
1657278000,2022-07-08 11:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,23.9218,2.95195012
1657274400,2022-07-08 10:00:00,SLCL/USDT,0.1234,0.1234,0.1234,0.1234,21.06,2.598804
1657270800,2022-07-08 09:00:00,SLCL/USDT,0.1247,0.1247,0.1236,0.1236,24980.53,3094.45658021
1657267200,2022-07-08 08:00:00,SLCL/USDT,0.1247,0.1247,0.1247,0.1247,10.53,1.313091
1657263600,2022-07-08 07:00:00,SLCL/USDT,0.1247,0.1247,0.1247,0.1247,21.06,2.626182
1657260000,2022-07-08 06:00:00,SLCL/USDT,0.1247,0.1247,0.1247,0.1247,786.6372,98.09365884
1657256400,2022-07-08 05:00:00,SLCL/USDT,0.1248,0.1252,0.1247,0.1247,1131.8142,141.28410681
1657252800,2022-07-08 04:00:00,SLCL/USDT,0.1248,0.1248,0.1248,0.1248,435,54.288
1657249200,2022-07-08 03:00:00,SLCL/USDT,0.1252,0.1252,0.1244,0.1248,870,108.53426532
1657245600,2022-07-08 02:00:00,SLCL/USDT,0.1254,0.1254,0.1254,0.1254,2.0365,0.2553771
1657242000,2022-07-08 01:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,0,0
1657238400,2022-07-08 00:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,825.426,103.3433352
1657234800,2022-07-07 23:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,0,0
1657231200,2022-07-07 22:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,79.8722,9.99999944
1657227600,2022-07-07 21:00:00,SLCL/USDT,0.1252,0.1252,0.1248,0.1248,1210.7073,151.20702378
1657224000,2022-07-07 20:00:00,SLCL/USDT,0.1258,0.1258,0.1252,0.1252,662.1342,83.11479184
1657220400,2022-07-07 19:00:00,SLCL/USDT,0.1258,0.1258,0.1258,0.1258,123.3129,15.51276282
1657216800,2022-07-07 18:00:00,SLCL/USDT,0.1263,0.1263,0.1263,0.1263,395.8828,49.99999764
1657213200,2022-07-07 17:00:00,SLCL/USDT,0.1254,0.1264,0.1254,0.1264,2136.7051,268.94630315
1657209600,2022-07-07 16:00:00,SLCL/USDT,0.1249,0.1254,0.1248,0.1249,2383.7944,297.8199703
1657206000,2022-07-07 15:00:00,SLCL/USDT,0.1252,0.1252,0.1249,0.1249,9.5683,1.19747686
1657202400,2022-07-07 14:00:00,SLCL/USDT,0.1249,0.1249,0.1249,0.1249,71.2775,8.90255975
1657198800,2022-07-07 13:00:00,SLCL/USDT,0.1252,0.1258,0.1248,0.1248,6514.5383,815.0383821
1657195200,2022-07-07 12:00:00,SLCL/USDT,0.1256,0.1256,0.1253,0.1253,941.1925,117.98010678
1657191600,2022-07-07 11:00:00,SLCL/USDT,0.1256,0.1262,0.1256,0.1256,559.889,70.39727508
1657188000,2022-07-07 10:00:00,SLCL/USDT,0.126,0.126,0.1252,0.1252,6004.1259,753.18537648
1657184400,2022-07-07 09:00:00,SLCL/USDT,0.1256,0.1256,0.1255,0.1255,579.3973,72.72566754
1657180800,2022-07-07 08:00:00,SLCL/USDT,0.126,0.126,0.1257,0.1257,2809.2808,353.15574677
1657177200,2022-07-07 07:00:00,SLCL/USDT,0.1262,0.1262,0.126,0.126,243.2811,30.6993131
1657173600,2022-07-07 06:00:00,SLCL/USDT,0.1268,0.1268,0.1262,0.1262,1.5772,0.1995158
1657170000,2022-07-07 05:00:00,SLCL/USDT,0.126,0.1268,0.1259,0.1268,3019.55601689,381.43037084995
1657166400,2022-07-07 04:00:00,SLCL/USDT,0.126,0.126,0.126,0.126,49.2,6.1992
1657162800,2022-07-07 03:00:00,SLCL/USDT,0.1265,0.1265,0.1265,0.1265,2,0.253
1657159200,2022-07-07 02:00:00,SLCL/USDT,0.1266,0.1266,0.1262,0.1262,7.79525532,0.986088809682
1657155600,2022-07-07 01:00:00,SLCL/USDT,0.1268,0.1268,0.1262,0.1262,14691.8336,1857.64163251
1657152000,2022-07-07 00:00:00,SLCL/USDT,0.1266,0.1303,0.1266,0.1268,23710.0815881,3053.89361711943
1657148400,2022-07-06 23:00:00,SLCL/USDT,0.1264,0.1264,0.1264,0.1264,1295.0605,163.6956472
1657144800,2022-07-06 22:00:00,SLCL/USDT,0.1264,0.1264,0.1258,0.1264,2929.8089,369.94765608
1657141200,2022-07-06 21:00:00,SLCL/USDT,0.1275,0.1275,0.1264,0.1265,21507.8753,2731.36083851
1657137600,2022-07-06 20:00:00,SLCL/USDT,0.1238,0.1304,0.1205,0.1274,275342.3719,34829.29764095808
1657134000,2022-07-06 19:00:00,SLCL/USDT,0.1253,0.1253,0.1226,0.124,24534.2636,3047.00138924
1657130400,2022-07-06 18:00:00,SLCL/USDT,0.1253,0.1253,0.1253,0.1253,20.0257,2.50922021
1657126800,2022-07-06 17:00:00,SLCL/USDT,0.125,0.1253,0.1248,0.1248,642.79622585,80.362277159005
1657123200,2022-07-06 16:00:00,SLCL/USDT,0.1255,0.1255,0.125,0.125,5796.2293,726.18814113
1657119600,2022-07-06 15:00:00,SLCL/USDT,0.1254,0.1255,0.1252,0.1255,2414.6472,302.49219259
1657116000,2022-07-06 14:00:00,SLCL/USDT,0.1256,0.126,0.1256,0.126,482.73270952,60.69883851952
1657112400,2022-07-06 13:00:00,SLCL/USDT,0.1248,0.1256,0.1248,0.1256,1265.50540863,158.504116740476
1657108800,2022-07-06 12:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,0,0
1657105200,2022-07-06 11:00:00,SLCL/USDT,0.1252,0.1252,0.1252,0.1252,389.41789137,48.755119999524
1657101600,2022-07-06 10:00:00,SLCL/USDT,0.1266,0.1266,0.1245,0.125,27776.8004,3476.88123733
1657098000,2022-07-06 09:00:00,SLCL/USDT,0.1264,0.1264,0.1258,0.1264,637.7797,80.48309648
1657094400,2022-07-06 08:00:00,SLCL/USDT,0.1267,0.1267,0.1267,0.1267,0,0
1657090800,2022-07-06 07:00:00,SLCL/USDT,0.1267,0.1267,0.1267,0.1267,100,12.67
1657087200,2022-07-06 06:00:00,SLCL/USDT,0.1282,0.1282,0.126,0.1268,29144.4776,3687.52584206
1657083600,2022-07-06 05:00:00,SLCL/USDT,0.1282,0.1282,0.1282,0.1282,123.5617,15.84060994
1657080000,2022-07-06 04:00:00,SLCL/USDT,0.1284,0.1284,0.1276,0.1276,5494.61,705.27487722
1657076400,2022-07-06 03:00:00,SLCL/USDT,0.1282,0.1282,0.1282,0.1282,0,0
1657072800,2022-07-06 02:00:00,SLCL/USDT,0.1282,0.1282,0.1282,0.1282,944.6391,121.10273262
1657069200,2022-07-06 01:00:00,SLCL/USDT,0.1281,0.1281,0.1281,0.1281,0,0
1657065600,2022-07-06 00:00:00,SLCL/USDT,0.1281,0.1281,0.1281,0.1281,65,8.3265
1657062000,2022-07-05 23:00:00,SLCL/USDT,0.1275,0.1275,0.1275,0.1275,0,0
1657058400,2022-07-05 22:00:00,SLCL/USDT,0.1284,0.1284,0.1275,0.1275,6472.1141,829.7786794
1657054800,2022-07-05 21:00:00,SLCL/USDT,0.1278,0.1278,0.1278,0.1278,0,0
1657051200,2022-07-05 20:00:00,SLCL/USDT,0.1284,0.1284,0.1278,0.1278,164.4107,21.04682718
1657047600,2022-07-05 19:00:00,SLCL/USDT,0.1285,0.1285,0.1284,0.1285,162.128,20.8332744
1657044000,2022-07-05 18:00:00,SLCL/USDT,0.1285,0.1285,0.1284,0.1284,43.5598,5.59463112
1657040400,2022-07-05 17:00:00,SLCL/USDT,0.1285,0.1285,0.1285,0.1285,68.655,8.8221675
1657036800,2022-07-05 16:00:00,SLCL/USDT,0.1284,0.1284,0.1284,0.1284,635.6357,81.61562388
1657033200,2022-07-05 15:00:00,SLCL/USDT,0.1285,0.1285,0.1285,0.1285,625.1057,80.32608245
1657029600,2022-07-05 14:00:00,SLCL/USDT,0.1302,0.1302,0.1273,0.1284,27476.6045,3531.85870158
1657026000,2022-07-05 13:00:00,SLCL/USDT,0.1302,0.1302,0.1297,0.1297,1550.4713,201.47814784
1657022400,2022-07-05 12:00:00,SLCL/USDT,0.1309,0.1309,0.1309,0.1309,2,0.2618
1657018800,2022-07-05 11:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1657015200,2022-07-05 10:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,194.466,25.4167062
1657011600,2022-07-05 09:00:00,SLCL/USDT,0.1301,0.1301,0.1301,0.1301,0,0
1657008000,2022-07-05 08:00:00,SLCL/USDT,0.1308,0.1308,0.1301,0.1301,7759.80013994,1012.518179284152
1657004400,2022-07-05 07:00:00,SLCL/USDT,0.1329,0.1329,0.1308,0.1313,2787.54742012,365.81997792443
1657000800,2022-07-05 06:00:00,SLCL/USDT,0.1327,0.1329,0.1322,0.1329,2181.51241534,289.281898018686
1656997200,2022-07-05 05:00:00,SLCL/USDT,0.1327,0.1327,0.1327,0.1327,0,0
1656993600,2022-07-05 04:00:00,SLCL/USDT,0.1334,0.1334,0.1327,0.1327,230.18974032,30.565036218688
1656990000,2022-07-05 03:00:00,SLCL/USDT,0.1334,0.1334,0.1334,0.1334,0,0
1656986400,2022-07-05 02:00:00,SLCL/USDT,0.1334,0.1334,0.1334,0.1334,1.886,0.2515924
1656982800,2022-07-05 01:00:00,SLCL/USDT,0.1328,0.1328,0.1328,0.1328,115.9241,15.39472048
1656979200,2022-07-05 00:00:00,SLCL/USDT,0.1334,0.1334,0.1334,0.1334,0,0
1656975600,2022-07-04 23:00:00,SLCL/USDT,0.1334,0.1334,0.1334,0.1334,0,0
1656972000,2022-07-04 22:00:00,SLCL/USDT,0.1315,0.1334,0.1315,0.1334,6614.31498381,876.98866532016
1656968400,2022-07-04 21:00:00,SLCL/USDT,0.1309,0.1315,0.1309,0.1315,404.26851574,53.11050217981
1656964800,2022-07-04 20:00:00,SLCL/USDT,0.1322,0.1322,0.1309,0.1309,4421.7839,581.3586885
1656961200,2022-07-04 19:00:00,SLCL/USDT,0.1322,0.1328,0.1322,0.1328,315.87048192,41.890599998976
1656957600,2022-07-04 18:00:00,SLCL/USDT,0.1328,0.1328,0.1328,0.1328,75.18072289,9.983999999792
1656954000,2022-07-04 17:00:00,SLCL/USDT,0.1328,0.1328,0.1321,0.1328,1831.09136746,242.387804448688
1656950400,2022-07-04 16:00:00,SLCL/USDT,0.1328,0.1328,0.1328,0.1328,135.6958,18.02040224
1656946800,2022-07-04 15:00:00,SLCL/USDT,0.13,0.1335,0.13,0.1335,14947.73363534,1985.730336757973
1656943200,2022-07-04 14:00:00,SLCL/USDT,0.1305,0.1305,0.1305,0.1305,0,0
1656939600,2022-07-04 13:00:00,SLCL/USDT,0.1305,0.1305,0.1305,0.1305,68.4957,8.93868885
1656936000,2022-07-04 12:00:00,SLCL/USDT,0.1307,0.1307,0.13,0.13,4261.2097,553.957961
1656932400,2022-07-04 11:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656928800,2022-07-04 10:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656925200,2022-07-04 09:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656921600,2022-07-04 08:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656918000,2022-07-04 07:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656914400,2022-07-04 06:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,0,0
1656910800,2022-07-04 05:00:00,SLCL/USDT,0.1307,0.1307,0.1307,0.1307,12.0154,1.57041278
1656907200,2022-07-04 04:00:00,SLCL/USDT,0.1301,0.1301,0.1301,0.1301,0,0
1656903600,2022-07-04 03:00:00,SLCL/USDT,0.1302,0.1302,0.1301,0.1301,2164.3331,281.58595291
1656900000,2022-07-04 02:00:00,SLCL/USDT,0.1302,0.1302,0.1302,0.1302,0,0
1656896400,2022-07-04 01:00:00,SLCL/USDT,0.1302,0.1302,0.1302,0.1302,65,8.463
1656892800,2022-07-04 00:00:00,SLCL/USDT,0.1309,0.1309,0.1309,0.1309,100,13.09
1656889200,2022-07-03 23:00:00,SLCL/USDT,0.1302,0.1302,0.1302,0.1302,67.3,8.76246
1656885600,2022-07-03 22:00:00,SLCL/USDT,0.1304,0.1304,0.13,0.13,6492.3803,844.08580276
1656882000,2022-07-03 21:00:00,SLCL/USDT,0.1304,0.1304,0.1304,0.1304,14.2959,1.86418536
1656878400,2022-07-03 20:00:00,SLCL/USDT,0.1305,0.1311,0.1305,0.1305,1298.5582,169.68062456
1656874800,2022-07-03 19:00:00,SLCL/USDT,0.1305,0.1305,0.1305,0.1305,50,6.525
1656871200,2022-07-03 18:00:00,SLCL/USDT,0.1304,0.1304,0.1304,0.1304,633.3809,82.59286936
1656867600,2022-07-03 17:00:00,SLCL/USDT,0.132,0.132,0.1289,0.1303,27600.4255,3597.0872334
1656864000,2022-07-03 16:00:00,SLCL/USDT,0.1332,0.1332,0.132,0.132,1073.48354144,142.706071619808
1656860400,2022-07-03 15:00:00,SLCL/USDT,0.1332,0.1332,0.1332,0.1332,0,0
1656856800,2022-07-03 14:00:00,SLCL/USDT,0.1332,0.1332,0.1332,0.1332,7.49549549,0.998399999268
1656853200,2022-07-03 13:00:00,SLCL/USDT,0.1329,0.1332,0.1322,0.1326,783.9125,104.23795864
1656849600,2022-07-03 12:00:00,SLCL/USDT,0.1322,0.1322,0.1322,0.1322,0,0
1656846000,2022-07-03 11:00:00,SLCL/USDT,0.1324,0.1324,0.1322,0.1322,154.0525,20.36909278
1656842400,2022-07-03 10:00:00,SLCL/USDT,0.133,0.133,0.1324,0.1324,1232.36,163.72422938
1656838800,2022-07-03 09:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656835200,2022-07-03 08:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656831600,2022-07-03 07:00:00,SLCL/USDT,0.1332,0.1332,0.133,0.133,490.3979,65.26174314
1656828000,2022-07-03 06:00:00,SLCL/USDT,0.1335,0.1339,0.1335,0.1339,490.39790619,65.578799998841
1656824400,2022-07-03 05:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656820800,2022-07-03 04:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656817200,2022-07-03 03:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656813600,2022-07-03 02:00:00,SLCL/USDT,0.133,0.133,0.133,0.133,0,0
1656810000,2022-07-03 01:00:00,SLCL/USDT,0.1336,0.1336,0.133,0.133,1484.4909,197.57294426
1656806400,2022-07-03 00:00:00,SLCL/USDT,0.1342,0.1342,0.1336,0.1336,1162.8949,155.5826728
1656802800,2022-07-02 23:00:00,SLCL/USDT,0.1349,0.1349,0.1349,0.1349,0,0
1656799200,2022-07-02 22:00:00,SLCL/USDT,0.1342,0.1349,0.1342,0.1349,215.77308984,28.957267559416
1656795600,2022-07-02 21:00:00,SLCL/USDT,0.1317,0.1353,0.1317,0.134,14909.17001966,2004.923906587608
1656792000,2022-07-02 20:00:00,SLCL/USDT,0.1315,0.1317,0.1315,0.1317,370.07177069,48.670999999873
1656788400,2022-07-02 19:00:00,SLCL/USDT,0.1308,0.1311,0.1308,0.1311,238.662,31.2204717
1656784800,2022-07-02 18:00:00,SLCL/USDT,0.1309,0.1309,0.1309,0.1309,503.1994,65.86880146
1656781200,2022-07-02 17:00:00,SLCL/USDT,0.1314,0.132,0.131,0.131,3522.45986409,461.90698477988
1656777600,2022-07-02 16:00:00,SLCL/USDT,0.132,0.132,0.132,0.132,8.0787,1.0663884
1656774000,2022-07-02 15:00:00,SLCL/USDT,0.1311,0.132,0.1311,0.1314,755.97454553,99.38581527996
1656770400,2022-07-02 14:00:00,SLCL/USDT,0.1317,0.1317,0.1317,0.1317,75.5163,9.94549671
1656766800,2022-07-02 13:00:00,SLCL/USDT,0.1317,0.1317,0.1317,0.1317,7.91,1.041747
1656763200,2022-07-02 12:00:00,SLCL/USDT,0.1312,0.1312,0.1312,0.1312,1486.0068,194.96409216
1656759600,2022-07-02 11:00:00,SLCL/USDT,0.1314,0.1314,0.1314,0.1314,0,0
1656756000,2022-07-02 10:00:00,SLCL/USDT,0.1326,0.1326,0.1314,0.1314,5364.1177,705.7204506
1656752400,2022-07-02 09:00:00,SLCL/USDT,0.1316,0.1333,0.1314,0.1333,6026.1298,794.36637011569
1656748800,2022-07-02 08:00:00,SLCL/USDT,0.1317,0.1317,0.1317,0.1317,10.7927,1.42139859
1656745200,2022-07-02 07:00:00,SLCL/USDT,0.1314,0.1323,0.1314,0.1323,315.17614149,41.540854179967
1656741600,2022-07-02 06:00:00,SLCL/USDT,0.1319,0.1321,0.1319,0.1321,369.9056542,48.82599999982
1656738000,2022-07-02 05:00:00,SLCL/USDT,0.1314,0.1314,0.1314,0.1314,121.6926,15.99040764
1656734400,2022-07-02 04:00:00,SLCL/USDT,0.1335,0.1341,0.1314,0.1314,4782.45099373,633.081657689193
1656730800,2022-07-02 03:00:00,SLCL/USDT,0.1328,0.1328,0.1328,0.1328,0,0
1656727200,2022-07-02 02:00:00,SLCL/USDT,0.1335,0.1335,0.1328,0.1328,1011.4145,134.51616787
1656723600,2022-07-02 01:00:00,SLCL/USDT,0.1335,0.1335,0.1335,0.1335,116.643,15.5718405
1656720000,2022-07-02 00:00:00,SLCL/USDT,0.1332,0.1332,0.133,0.133,4212.366,560.92515948
1656716400,2022-07-01 23:00:00,SLCL/USDT,0.1332,0.1332,0.1332,0.1332,0,0
1656712800,2022-07-01 22:00:00,SLCL/USDT,0.1332,0.1332,0.1332,0.1332,0,0
1656709200,2022-07-01 21:00:00,SLCL/USDT,0.1332,0.1332,0.1332,0.1332,1289.6349,171.77936868
1656705600,2022-07-01 20:00:00,SLCL/USDT,0.1331,0.1331,0.133,0.133,259.697,34.54019266
1656702000,2022-07-01 19:00:00,SLCL/USDT,0.134,0.134,0.1332,0.1332,1440.5899,192.5207579
1656698400,2022-07-01 18:00:00,SLCL/USDT,0.1352,0.1352,0.134,0.134,2125.3823,286.6473164
1656694800,2022-07-01 17:00:00,SLCL/USDT,0.1359,0.1363,0.1354,0.1354,2731.42980575,371.896812758407
1656691200,2022-07-01 16:00:00,SLCL/USDT,0.1348,0.1359,0.1344,0.1359,1726.2292,233.22668447
1656687600,2022-07-01 15:00:00,SLCL/USDT,0.1352,0.1353,0.1348,0.1348,2054.6304,277.8063687
1656684000,2022-07-01 14:00:00,SLCL/USDT,0.134,0.1351,0.1324,0.1351,10238.77438868,1365.824686930115
1656680400,2022-07-01 13:00:00,SLCL/USDT,0.1325,0.1375,0.1325,0.134,29493.05508783,3994.423262102058
1656676800,2022-07-01 12:00:00,SLCL/USDT,0.132,0.1325,0.1319,0.1325,1531.33781698,201.98687306985
1656673200,2022-07-01 11:00:00,SLCL/USDT,0.132,0.132,0.132,0.132,0,0
1656669600,2022-07-01 10:00:00,SLCL/USDT,0.1334,0.1334,0.1319,0.132,6487.0532067,859.77334005909
1656666000,2022-07-01 09:00:00,SLCL/USDT,0.1338,0.1341,0.1332,0.1341,1151.8552,153.96093737
1656662400,2022-07-01 08:00:00,SLCL/USDT,0.1345,0.1345,0.1338,0.1338,419.3592,56.32067431
1656658800,2022-07-01 07:00:00,SLCL/USDT,0.1347,0.1349,0.1338,0.1345,6935.68747323,931.308635819435
1656655200,2022-07-01 06:00:00,SLCL/USDT,0.1342,0.1342,0.1342,0.1342,58.8074,7.89195308
1656651600,2022-07-01 05:00:00,SLCL/USDT,0.1342,0.1342,0.1342,0.1342,1437.3341,192.89023622
1656648000,2022-07-01 04:00:00,SLCL/USDT,0.1346,0.1346,0.1342,0.1342,752.7583,101.16383402
1656644400,2022-07-01 03:00:00,SLCL/USDT,0.1347,0.1353,0.1347,0.1353,874.989704,118.054699999006
1656640800,2022-07-01 02:00:00,SLCL/USDT,0.1337,0.1347,0.1337,0.134,1823.0652,244.62466437301
1656637200,2022-07-01 01:00:00,SLCL/USDT,0.1337,0.1337,0.1337,0.1337,55.7539267,7.45429999979
1656633600,2022-07-01 00:00:00,SLCL/USDT,0.1337,0.1337,0.1337,0.1337,8.86588631,1.185368999647
1656630000,2022-06-30 23:00:00,SLCL/USDT,0.134,0.134,0.1332,0.1332,2537.2002,338.3392697
1656626400,2022-06-30 22:00:00,SLCL/USDT,0.1348,0.1348,0.134,0.134,2920.53,391.96111022
1656622800,2022-06-30 21:00:00,SLCL/USDT,0.1348,0.1348,0.1348,0.1348,140.9601,19.00142148
1656619200,2022-06-30 20:00:00,SLCL/USDT,0.1349,0.1354,0.1349,0.1354,3373.43051816,456.239976218864
1656615600,2022-06-30 19:00:00,SLCL/USDT,0.1346,0.1346,0.1344,0.1344,927.1519,124.68216574
1656612000,2022-06-30 18:00:00,SLCL/USDT,0.1351,0.1352,0.1344,0.1352,542.0263031,73.08744521912
1656608400,2022-06-30 17:00:00,SLCL/USDT,0.1343,0.1351,0.1343,0.1351,2720.1383,365.61212845
1656604800,2022-06-30 16:00:00,SLCL/USDT,0.1358,0.1358,0.1344,0.1347,3251.6994,438.57245514
1656601200,2022-06-30 15:00:00,SLCL/USDT,0.1398,0.1398,0.1349,0.136,22545.4140038,3078.1717742687
1656597600,2022-06-30 14:00:00,SLCL/USDT,0.1418,0.1423,0.1398,0.1398,12570.54059122,1777.51266441724
1656594000,2022-06-30 13:00:00,SLCL/USDT,0.1458,0.1458,0.1416,0.1423,37220.4542,5332.16871178
1656590400,2022-06-30 12:00:00,SLCL/USDT,0.1458,0.1458,0.1458,0.1458,0,0
1656586800,2022-06-30 11:00:00,SLCL/USDT,0.1458,0.1458,0.1458,0.1458,136.9863,19.97260254
1656583200,2022-06-30 10:00:00,SLCL/USDT,0.147,0.1471,0.146,0.146,11425.2486,1671.56518168
1656579600,2022-06-30 09:00:00,SLCL/USDT,0.1475,0.1475,0.1475,0.1475,246.375,36.3403125
1656576000,2022-06-30 08:00:00,SLCL/USDT,0.1478,0.148,0.1469,0.1476,7013.6726,1036.61540944
1656572400,2022-06-30 07:00:00,SLCL/USDT,0.148,0.148,0.148,0.148,263.8783,39.0539884
1656568800,2022-06-30 06:00:00,SLCL/USDT,0.148,0.148,0.148,0.148,65,9.62
1656565200,2022-06-30 05:00:00,SLCL/USDT,0.148,0.148,0.1478,0.1478,291.3795,43.07838096
1656561600,2022-06-30 04:00:00,SLCL/USDT,0.1485,0.1485,0.148,0.148,8821.6467,1308.63819305
1656558000,2022-06-30 03:00:00,SLCL/USDT,0.1485,0.1485,0.1485,0.1485,6.3,0.93555
1656554400,2022-06-30 02:00:00,SLCL/USDT,0.1484,0.1484,0.1484,0.1484,0,0
