https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHO,Volume USDT
1644278400,2022-02-08 00:00:00,ETHO/USDT,0.0477,0.0503,0.0437,0.0458,1615435.21470228,75195.663307452513
1644192000,2022-02-07 00:00:00,ETHO/USDT,0.045,0.05,0.0441,0.0475,1556001.443244,73734.937649873653
1644105600,2022-02-06 00:00:00,ETHO/USDT,0.0462,0.0473,0.0435,0.045,1009680.68861146,45712.444647981999
1644019200,2022-02-05 00:00:00,ETHO/USDT,0.0476,0.053,0.0414,0.0462,2642051.55375577,125944.845442046591
1643932800,2022-02-04 00:00:00,ETHO/USDT,0.0462,0.0506,0.0455,0.0475,2112381.87772392,101563.284072534935
1643846400,2022-02-03 00:00:00,ETHO/USDT,0.0434,0.0519,0.0421,0.0462,2757108.4848254,126901.126053831458
1643760000,2022-02-02 00:00:00,ETHO/USDT,0.0428,0.0462,0.0424,0.0432,1234346.04561783,54398.176447709468
1643673600,2022-02-01 00:00:00,ETHO/USDT,0.0444,0.0481,0.0424,0.0429,2260030.07987316,101814.097719754055
1643587200,2022-01-31 00:00:00,ETHO/USDT,0.0413,0.0454,0.0382,0.0442,1940299.87348286,80798.458811845729
1643500800,2022-01-30 00:00:00,ETHO/USDT,0.0402,0.0462,0.0398,0.0413,1301365.40399169,54725.278342656377
1643414400,2022-01-29 00:00:00,ETHO/USDT,0.043,0.0452,0.0371,0.0402,2131528.63785574,87961.660365382313
1643328000,2022-01-28 00:00:00,ETHO/USDT,0.044,0.0468,0.0398,0.0427,1438433.66940194,61559.042406170118
1643241600,2022-01-27 00:00:00,ETHO/USDT,0.0446,0.07,0.0415,0.0439,8584730.33531962,453264.997026478846
1643155200,2022-01-26 00:00:00,ETHO/USDT,0.0424,0.0474,0.041,0.0445,1875697.26963405,80607.702632007522
1643068800,2022-01-25 00:00:00,ETHO/USDT,0.0439,0.0468,0.042,0.0426,1282700.2082015,56525.440436860819
1642982400,2022-01-24 00:00:00,ETHO/USDT,0.0451,0.0466,0.0387,0.0439,1161564.02882423,50094.030198936396
1642896000,2022-01-23 00:00:00,ETHO/USDT,0.0425,0.047,0.0416,0.0451,1359237.55695914,61033.669650709232
1642809600,2022-01-22 00:00:00,ETHO/USDT,0.0558,0.0578,0.0417,0.0428,3815541.8155058,185225.330390171437
1642723200,2022-01-21 00:00:00,ETHO/USDT,0.0652,0.0689,0.0523,0.0559,3106628.0769795,190594.00668664125
1642636800,2022-01-20 00:00:00,ETHO/USDT,0.0676,0.0779,0.0647,0.0653,3200586.65508315,223476.898302373242
1642550400,2022-01-19 00:00:00,ETHO/USDT,0.0618,0.08,0.0607,0.0676,3908495.61975344,279025.54541173103
1642464000,2022-01-18 00:00:00,ETHO/USDT,0.062,0.0621,0.059,0.0619,385554.31677596,23319.124464072867
1642377600,2022-01-17 00:00:00,ETHO/USDT,0.0646,0.0681,0.0615,0.0619,562014.43843048,36172.801377105982
1642291200,2022-01-16 00:00:00,ETHO/USDT,0.0619,0.067,0.061,0.0646,1042942.95831852,66187.269072597032
1642204800,2022-01-15 00:00:00,ETHO/USDT,0.0599,0.0641,0.0581,0.0622,768953.07003623,47349.601619142717
1642118400,2022-01-14 00:00:00,ETHO/USDT,0.0624,0.0654,0.0574,0.0598,1187091.29946691,73533.587317650088
1642032000,2022-01-13 00:00:00,ETHO/USDT,0.0621,0.0647,0.0606,0.0625,797722.93897465,50156.157681312611
1641945600,2022-01-12 00:00:00,ETHO/USDT,0.0653,0.066,0.0603,0.0621,1151962.79416048,72441.567460860332
1641859200,2022-01-11 00:00:00,ETHO/USDT,0.0677,0.0716,0.0647,0.0653,1908001.67281057,128773.220949302347
1641772800,2022-01-10 00:00:00,ETHO/USDT,0.0687,0.091,0.0623,0.0675,6711709.55277195,519188.052852760887
1641686400,2022-01-09 00:00:00,ETHO/USDT,0.0616,0.071,0.0596,0.0688,1224865.28767098,78030.610018185615
1641600000,2022-01-08 00:00:00,ETHO/USDT,0.0639,0.0675,0.0567,0.0619,1313318.08395771,82122.7298341689
1641513600,2022-01-07 00:00:00,ETHO/USDT,0.0704,0.0721,0.0601,0.0643,1687434.36772335,112614.470557319951
1641427200,2022-01-06 00:00:00,ETHO/USDT,0.0731,0.0746,0.0697,0.0708,941776.18790182,67903.003983222712
1641340800,2022-01-05 00:00:00,ETHO/USDT,0.0758,0.0807,0.0698,0.0731,2498041.77448189,190981.709248216451
1641254400,2022-01-04 00:00:00,ETHO/USDT,0.0703,0.0789,0.0688,0.0754,1950206.11947546,144037.033871286862
1641168000,2022-01-03 00:00:00,ETHO/USDT,0.0727,0.076,0.0691,0.0706,749002.69605098,54025.997579636064
1641081600,2022-01-02 00:00:00,ETHO/USDT,0.0729,0.0749,0.071,0.0723,627466.90386567,45792.267937598442
1640995200,2022-01-01 00:00:00,ETHO/USDT,0.0682,0.076,0.0681,0.0728,1261865.7867661,92205.266411650462
1640908800,2021-12-31 00:00:00,ETHO/USDT,0.0677,0.0725,0.0659,0.0682,1286210.89722183,88933.006868936316
1640822400,2021-12-30 00:00:00,ETHO/USDT,0.0692,0.0793,0.0636,0.0681,2327470.18062566,162881.732235872348
1640736000,2021-12-29 00:00:00,ETHO/USDT,0.0712,0.073,0.0683,0.0696,702379.35404653,49559.198251991116
1640649600,2021-12-28 00:00:00,ETHO/USDT,0.0824,0.0833,0.069,0.0709,2905249.85228642,225295.582446820201
