https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XPR,Volume USDT
1644710400,2022-02-13 00:00:00,XPR/USDT,0.01279,0.01289,0.01176,0.01193,87894806.85610434,1081758.980434800557
1644624000,2022-02-12 00:00:00,XPR/USDT,0.01242,0.01302,0.01164,0.01276,122771226.04727951,1522209.5145151427957
1644537600,2022-02-11 00:00:00,XPR/USDT,0.01338,0.01426,0.01226,0.01244,180558603.31609004,2402550.2695197864321
1644451200,2022-02-10 00:00:00,XPR/USDT,0.01509,0.0151,0.01305,0.01337,245167761.72031181,3440201.2032877244315
1644364800,2022-02-09 00:00:00,XPR/USDT,0.01534,0.01562,0.01407,0.01509,122759862.76682444,1835403.480793851385
1644278400,2022-02-08 00:00:00,XPR/USDT,0.01583,0.01603,0.0134,0.01536,268983439.04397306,3950474.877741831739
1644192000,2022-02-07 00:00:00,XPR/USDT,0.01262,0.01792,0.01239,0.01584,578853873.06411139,9037663.9145963261879
1644105600,2022-02-06 00:00:00,XPR/USDT,0.0111,0.0127,0.01092,0.0126,192054294.53480516,2273273.7160744776559
1644019200,2022-02-05 00:00:00,XPR/USDT,0.01057,0.0113,0.01029,0.01113,120200633.66204487,1305751.1185428316573
1643932800,2022-02-04 00:00:00,XPR/USDT,0.00935,0.01062,0.0093,0.0106,145221897.10573292,1448283.565275136512
1643846400,2022-02-03 00:00:00,XPR/USDT,0.00953,0.00962,0.00911,0.00935,121806450.1040956,1132796.6022729102637
1643760000,2022-02-02 00:00:00,XPR/USDT,0.00957,0.0102,0.00942,0.00952,118116070.01809052,1147385.9807689299921
1643673600,2022-02-01 00:00:00,XPR/USDT,0.00994,0.01074,0.00901,0.00957,235456372.37501552,2280064.175120058632
1643587200,2022-01-31 00:00:00,XPR/USDT,0.00971,0.01009,0.00935,0.00993,120714735.43563091,1167899.9541235256193
1643500800,2022-01-30 00:00:00,XPR/USDT,0.01042,0.01054,0.00941,0.00971,119067084.4771793,1180612.4750970070063
1643414400,2022-01-29 00:00:00,XPR/USDT,0.01048,0.01065,0.0102,0.0104,82739349.63272918,858729.4694356062831
1643328000,2022-01-28 00:00:00,XPR/USDT,0.01041,0.01065,0.00985,0.01046,102833512.39958501,1055166.2302654941348
1643241600,2022-01-27 00:00:00,XPR/USDT,0.01038,0.01051,0.00956,0.01041,118681103.49386084,1184311.1950646797801
1643155200,2022-01-26 00:00:00,XPR/USDT,0.01044,0.01142,0.01018,0.01035,168437314.77045685,1803297.1718100607678
1643068800,2022-01-25 00:00:00,XPR/USDT,0.01023,0.01094,0.01004,0.01045,112037232.08369194,1175520.6012710483889
1642982400,2022-01-24 00:00:00,XPR/USDT,0.01032,0.01078,0.00913,0.01025,253047305.49788228,2491005.8074652828858
1642896000,2022-01-23 00:00:00,XPR/USDT,0.00999,0.01045,0.00994,0.01032,202605259.15166764,2065196.5074342358166
1642809600,2022-01-22 00:00:00,XPR/USDT,0.01112,0.01113,0.0092,0.00998,352913140.17893415,3464183.2150218763403
1642723200,2022-01-21 00:00:00,XPR/USDT,0.01228,0.0123,0.01094,0.01111,312515174.91606291,3660784.5545384054455
1642636800,2022-01-20 00:00:00,XPR/USDT,0.01396,0.01401,0.01227,0.01227,310590221.24476848,4133061.018961124328
1642550400,2022-01-19 00:00:00,XPR/USDT,0.01426,0.01445,0.01391,0.01394,122781345.67685764,1734958.5961140642182
1642464000,2022-01-18 00:00:00,XPR/USDT,0.0145,0.01461,0.01391,0.01425,124964598.60503616,1774552.6408591096135
1642377600,2022-01-17 00:00:00,XPR/USDT,0.01507,0.01509,0.01429,0.0145,108518022.06896237,1594059.9661151893487
1642291200,2022-01-16 00:00:00,XPR/USDT,0.01503,0.01526,0.01492,0.01506,94650581.71608436,1423972.3452066224274
1642204800,2022-01-15 00:00:00,XPR/USDT,0.015,0.01528,0.01481,0.01503,86484952.19668898,1298928.409521113352
1642118400,2022-01-14 00:00:00,XPR/USDT,0.01483,0.01551,0.01452,0.015,116900570.2958766,1730737.1856988008573
1642032000,2022-01-13 00:00:00,XPR/USDT,0.01543,0.01625,0.01479,0.01482,143823697.43243278,2203412.8194851502371
1641945600,2022-01-12 00:00:00,XPR/USDT,0.01475,0.01603,0.01468,0.01542,177179071.00150801,2726223.2502640478962
1641859200,2022-01-11 00:00:00,XPR/USDT,0.01402,0.0148,0.01396,0.01475,111978496.26596705,1595493.1292562914145
1641772800,2022-01-10 00:00:00,XPR/USDT,0.01544,0.01544,0.01338,0.01401,172446986.82535812,2472662.6427338256636
1641686400,2022-01-09 00:00:00,XPR/USDT,0.01496,0.0158,0.01476,0.01542,152106105.94666689,2316012.6380480650943
1641600000,2022-01-08 00:00:00,XPR/USDT,0.01562,0.01608,0.0147,0.01495,156071800.46392432,2400829.5274470102376
1641513600,2022-01-07 00:00:00,XPR/USDT,0.01708,0.01708,0.01526,0.01562,139863002.5469221,2231396.570158122739
1641427200,2022-01-06 00:00:00,XPR/USDT,0.0177,0.01776,0.01626,0.01706,143590381.54669522,2434325.2017085521169
1641340800,2022-01-05 00:00:00,XPR/USDT,0.0195,0.02089,0.01633,0.01768,286949197.59985723,5392588.2968479547137
1641254400,2022-01-04 00:00:00,XPR/USDT,0.01737,0.02026,0.01705,0.01947,248752970.00498183,4629809.9512058956834
1641168000,2022-01-03 00:00:00,XPR/USDT,0.0166,0.01869,0.01619,0.01736,305749016.22329818,5397536.7322228436475
1641081600,2022-01-02 00:00:00,XPR/USDT,0.01655,0.01695,0.01638,0.01661,149574333.96412028,2490922.8529250958172
1640995200,2022-01-01 00:00:00,XPR/USDT,0.01578,0.017,0.01577,0.01654,125737101.56482149,2063567.9423487224298
1640908800,2021-12-31 00:00:00,XPR/USDT,0.01653,0.01699,0.01561,0.01579,150774302.92413547,2457698.1798870569123
1640822400,2021-12-30 00:00:00,XPR/USDT,0.01562,0.01687,0.01526,0.01653,121933168.44370655,1966024.9082012663128
1640736000,2021-12-29 00:00:00,XPR/USDT,0.01651,0.01683,0.0155,0.01559,82585811.72795396,1334096.8733180767297
1640649600,2021-12-28 00:00:00,XPR/USDT,0.01875,0.0188,0.01628,0.01651,160821505.47556955,2761461.2193304916025
