https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKU,Volume USDT
1643932800,2022-02-04 00:00:00,SKU/USDT,0.0931,0.1045,0.0931,0.099,3101541.14540497,296971.209787663784
1643846400,2022-02-03 00:00:00,SKU/USDT,0.095,0.0987,0.0919,0.0937,3134938.98349914,300364.183954861787
1643760000,2022-02-02 00:00:00,SKU/USDT,0.0903,0.1044,0.0885,0.095,2946271.35906184,279973.430917567271
1643673600,2022-02-01 00:00:00,SKU/USDT,0.0888,0.0929,0.0884,0.0902,2337618.83766024,211866.410655531119
1643587200,2022-01-31 00:00:00,SKU/USDT,0.0852,0.0902,0.0815,0.0888,3427718.62392505,295406.102110616165
1643500800,2022-01-30 00:00:00,SKU/USDT,0.0886,0.0929,0.0838,0.0854,2054707.01648142,178259.426030687278
1643414400,2022-01-29 00:00:00,SKU/USDT,0.0845,0.0897,0.0841,0.089,2179796.3404488,187744.998558381503
1643328000,2022-01-28 00:00:00,SKU/USDT,0.0861,0.088,0.0815,0.0845,3031270.48241265,260604.318053287528
1643241600,2022-01-27 00:00:00,SKU/USDT,0.0892,0.0908,0.0838,0.0862,4092699.34831649,356797.304243885375
1643155200,2022-01-26 00:00:00,SKU/USDT,0.0833,0.0901,0.0798,0.0892,4996974.2395867,420657.831392596671
1643068800,2022-01-25 00:00:00,SKU/USDT,0.0851,0.0885,0.0814,0.0836,2621465.69602819,224761.964723474069
1642982400,2022-01-24 00:00:00,SKU/USDT,0.092,0.0931,0.0829,0.0851,5258413.84545767,450929.389880789517
1642896000,2022-01-23 00:00:00,SKU/USDT,0.0885,0.0931,0.0865,0.092,795221.7509428,71976.124666443631
1642809600,2022-01-22 00:00:00,SKU/USDT,0.1135,0.1136,0.0871,0.0889,980133.41392283,97404.434800194435
1642723200,2022-01-21 00:00:00,SKU/USDT,0.1285,0.1293,0.1053,0.1137,1122305.33848916,134186.168189982878
1642636800,2022-01-20 00:00:00,SKU/USDT,0.1347,0.1352,0.1285,0.1289,403404.80171671,53669.893584659734
1642550400,2022-01-19 00:00:00,SKU/USDT,0.1333,0.1361,0.1287,0.1347,84592.52166632,11299.389732210613
1642464000,2022-01-18 00:00:00,SKU/USDT,0.1342,0.1482,0.13,0.1333,305732.10820091,41436.661743216475
1642377600,2022-01-17 00:00:00,SKU/USDT,0.1337,0.138,0.1321,0.1343,72992.55795567,9831.221830064727
1642291200,2022-01-16 00:00:00,SKU/USDT,0.1337,0.1419,0.1308,0.1336,223002.65579795,30293.471213100991
1642204800,2022-01-15 00:00:00,SKU/USDT,0.139,0.1439,0.1326,0.1346,205115.60613661,28311.925661003466
1642118400,2022-01-14 00:00:00,SKU/USDT,0.1349,0.1402,0.1326,0.1389,155621.16368625,21347.120802521819
1642032000,2022-01-13 00:00:00,SKU/USDT,0.1447,0.1447,0.1285,0.1351,314630.35640064,43610.712833135922
1641945600,2022-01-12 00:00:00,SKU/USDT,0.1367,0.1487,0.1317,0.1438,237417.23834828,33345.741304436271
1641859200,2022-01-11 00:00:00,SKU/USDT,0.1392,0.1449,0.1348,0.1369,199566.48403946,27770.616710687719
1641772800,2022-01-10 00:00:00,SKU/USDT,0.1414,0.159,0.1342,0.1385,517115.1099553,74977.673508627856
1641686400,2022-01-09 00:00:00,SKU/USDT,0.1256,0.205,0.1224,0.1413,3438410.20696027,541966.997714488707
1641600000,2022-01-08 00:00:00,SKU/USDT,0.128,0.1288,0.1219,0.1256,132487.08394093,16671.286611898875
1641513600,2022-01-07 00:00:00,SKU/USDT,0.1296,0.1314,0.1162,0.1271,222273.43723742,27771.170619090614
1641427200,2022-01-06 00:00:00,SKU/USDT,0.1328,0.1336,0.1179,0.1296,157415.07255908,20186.960832682042
1641340800,2022-01-05 00:00:00,SKU/USDT,0.1326,0.1393,0.1322,0.1329,63187.01696601,8479.749134558096
1641254400,2022-01-04 00:00:00,SKU/USDT,0.1322,0.1399,0.1249,0.1326,222315.04611765,29135.40551460672
1641168000,2022-01-03 00:00:00,SKU/USDT,0.1297,0.1345,0.124,0.1315,121403.19698354,15772.119225323506
1641081600,2022-01-02 00:00:00,SKU/USDT,0.1273,0.1354,0.1219,0.1295,259885.83325258,33737.238982560106
1640995200,2022-01-01 00:00:00,SKU/USDT,0.1253,0.1288,0.1206,0.1271,123749.52704139,15469.713431139123
1640908800,2021-12-31 00:00:00,SKU/USDT,0.1294,0.1298,0.1241,0.1253,41473.404979,5252.615974310092
1640822400,2021-12-30 00:00:00,SKU/USDT,0.1316,0.1386,0.1288,0.1294,72581.69017199,9626.151935545702
1640736000,2021-12-29 00:00:00,SKU/USDT,0.137,0.1399,0.1315,0.1324,101756.37966754,13789.344530470003
1640649600,2021-12-28 00:00:00,SKU/USDT,0.1421,0.1421,0.1314,0.1371,140245.18985267,19126.979428930575
