https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PRQ
1660870800000,2022-08-19 01:00:00,PRQ/BTC,6.1e-06,6.14e-06,6.08e-06,6.08e-06,0.055853028794755205,9186.35342019
1660867200000,2022-08-19 00:00:00,PRQ/BTC,6.05e-06,6.14e-06,6.01e-06,6.12e-06,0.0427876167475836,6991.44064503
1660863600000,2022-08-18 23:00:00,PRQ/BTC,6.05e-06,6.08e-06,6e-06,6.03e-06,0.03578805,5935.0
1660860000000,2022-08-18 22:00:00,PRQ/BTC,6.05e-06,6.09e-06,6e-06,6.08e-06,0.03844384,6323.0
1660856400000,2022-08-18 21:00:00,PRQ/BTC,6.03e-06,6.08e-06,6e-06,6.04e-06,0.04833812,8003.0
1660852800000,2022-08-18 20:00:00,PRQ/BTC,6.07e-06,6.08e-06,6.01e-06,6.04e-06,0.04157332,6883.0
1660849200000,2022-08-18 19:00:00,PRQ/BTC,6.01e-06,6.07e-06,6e-06,6.06e-06,0.052612919999999994,8682.0
1660845600000,2022-08-18 18:00:00,PRQ/BTC,6.04e-06,6.07e-06,6e-06,6.05e-06,0.0464882,7684.0
1660842000000,2022-08-18 17:00:00,PRQ/BTC,6.04e-06,6.08e-06,6.01e-06,6.06e-06,0.04110498,6783.0
1660838400000,2022-08-18 16:00:00,PRQ/BTC,6.02e-06,6.09e-06,6.01e-06,6.01e-06,0.04154112,6912.0
1660834800000,2022-08-18 15:00:00,PRQ/BTC,6.07e-06,6.07e-06,6e-06,6.04e-06,0.05410632,8958.0
1660831200000,2022-08-18 14:00:00,PRQ/BTC,6.18e-06,6.18e-06,6.01e-06,6.01e-06,0.042131601895995,7010.2498995
1660827600000,2022-08-18 13:00:00,PRQ/BTC,6.09e-06,6.15e-06,6.08e-06,6.12e-06,0.0450432,7360.0
1660824000000,2022-08-18 12:00:00,PRQ/BTC,6.16e-06,6.17e-06,6.08e-06,6.12e-06,0.048292919999999996,7891.0
1660820400000,2022-08-18 11:00:00,PRQ/BTC,6.1e-06,6.25e-06,6.06e-06,6.16e-06,0.057371667583999995,9313.5824
1660816800000,2022-08-18 10:00:00,PRQ/BTC,6.04e-06,6.17e-06,6.03e-06,6.04e-06,0.05048232,8358.0
1660813200000,2022-08-18 09:00:00,PRQ/BTC,6.18e-06,6.18e-06,6.03e-06,6.04e-06,0.06162008,10202.0
1660809600000,2022-08-18 08:00:00,PRQ/BTC,6.11e-06,6.16e-06,6.04e-06,6.08e-06,0.06856416,11277.0
1660806000000,2022-08-18 07:00:00,PRQ/BTC,6.07e-06,6.18e-06,6.07e-06,6.12e-06,0.04465764,7297.0
1660802400000,2022-08-18 06:00:00,PRQ/BTC,6.12e-06,6.18e-06,6.08e-06,6.13e-06,0.04641023,7571.0
1660798800000,2022-08-18 05:00:00,PRQ/BTC,6.15e-06,6.18e-06,6.08e-06,6.16e-06,0.054300400000000006,8815.0
1660795200000,2022-08-18 04:00:00,PRQ/BTC,6.14e-06,6.17e-06,6.08e-06,6.16e-06,0.05218136,8471.0
1660791600000,2022-08-18 03:00:00,PRQ/BTC,6.1e-06,6.18e-06,6.09e-06,6.1e-06,0.0397354,6514.0
1660788000000,2022-08-18 02:00:00,PRQ/BTC,6.16e-06,6.17e-06,6.09e-06,6.15e-06,0.040786800000000005,6632.0
1660784400000,2022-08-18 01:00:00,PRQ/BTC,6.08e-06,6.17e-06,6.08e-06,6.14e-06,0.05905452,9618.0
1660780800000,2022-08-18 00:00:00,PRQ/BTC,6.16e-06,6.19e-06,6e-06,6.1e-06,0.052994838974684,8687.67852044
1660777200000,2022-08-17 23:00:00,PRQ/BTC,6.23e-06,6.27e-06,6.16e-06,6.16e-06,0.0396281876854248,6433.14735153
1660773600000,2022-08-17 22:00:00,PRQ/BTC,6.26e-06,6.38e-06,6.25e-06,6.38e-06,0.0547085,8575.0
1660770000000,2022-08-17 21:00:00,PRQ/BTC,6.32e-06,6.38e-06,6.28e-06,6.38e-06,0.05868962,9199.0
1660766400000,2022-08-17 20:00:00,PRQ/BTC,6.29e-06,6.38e-06,6.25e-06,6.28e-06,0.03928768,6256.0
1660762800000,2022-08-17 19:00:00,PRQ/BTC,6.31e-06,6.37e-06,6.28e-06,6.32e-06,0.06211928,9829.0
1660759200000,2022-08-17 18:00:00,PRQ/BTC,6.32e-06,6.38e-06,6.28e-06,6.31e-06,0.04197412,6652.0
1660755600000,2022-08-17 17:00:00,PRQ/BTC,6.36e-06,6.38e-06,6.3e-06,6.32e-06,0.05256976,8318.0
1660752000000,2022-08-17 16:00:00,PRQ/BTC,6.27e-06,6.37e-06,6.27e-06,6.33e-06,0.04541775,7175.0
1660748400000,2022-08-17 15:00:00,PRQ/BTC,6.29e-06,6.38e-06,6.27e-06,6.35e-06,0.04562475,7185.0
1660744800000,2022-08-17 14:00:00,PRQ/BTC,6.19e-06,6.31e-06,6.19e-06,6.22e-06,0.07173231480916299,11532.52649665
1660741200000,2022-08-17 13:00:00,PRQ/BTC,6.18e-06,6.23e-06,6.18e-06,6.21e-06,0.05045625,8125.0
1660737600000,2022-08-17 12:00:00,PRQ/BTC,6.18e-06,6.23e-06,6.17e-06,6.2e-06,0.0362266,5843.0
1660734000000,2022-08-17 11:00:00,PRQ/BTC,6.2e-06,6.28e-06,6.17e-06,6.17e-06,0.042644467686339706,6911.58309341
1660730400000,2022-08-17 10:00:00,PRQ/BTC,6.21e-06,6.23e-06,6.18e-06,6.22e-06,0.061372739999999995,9867.0
1660726800000,2022-08-17 09:00:00,PRQ/BTC,6.18e-06,6.23e-06,6.17e-06,6.17e-06,0.04117858,6674.0
1660723200000,2022-08-17 08:00:00,PRQ/BTC,6.18e-06,6.23e-06,6.17e-06,6.23e-06,0.04269419,6853.0
1660719600000,2022-08-17 07:00:00,PRQ/BTC,6.19e-06,6.28e-06,6.17e-06,6.19e-06,0.05003377,8083.0
1660716000000,2022-08-17 06:00:00,PRQ/BTC,6.32e-06,6.36e-06,6.19e-06,6.19e-06,0.040138385044105704,6484.39176803
1660712400000,2022-08-17 05:00:00,PRQ/BTC,6.26e-06,6.33e-06,6.18e-06,6.33e-06,0.06514836,10292.0
1660708800000,2022-08-17 04:00:00,PRQ/BTC,6.29e-06,6.32e-06,6.22e-06,6.29e-06,0.04767191,7579.0
1660705200000,2022-08-17 03:00:00,PRQ/BTC,6.3e-06,6.32e-06,6.21e-06,6.3e-06,0.0432873,6871.0
1660701600000,2022-08-17 02:00:00,PRQ/BTC,6.21e-06,6.34e-06,6.21e-06,6.3e-06,0.0521325,8275.0
1660698000000,2022-08-17 01:00:00,PRQ/BTC,6.24e-06,6.33e-06,6.21e-06,6.21e-06,0.0474444,7640.0
1660694400000,2022-08-17 00:00:00,PRQ/BTC,6.31e-06,6.35e-06,6.23e-06,6.32e-06,0.052677199999999993,8335.0
1660690800000,2022-08-16 23:00:00,PRQ/BTC,6.33e-06,6.35e-06,6.24e-06,6.35e-06,0.06090285,9591.0
1660687200000,2022-08-16 22:00:00,PRQ/BTC,6.29e-06,6.31e-06,6.21e-06,6.28e-06,0.0449334,7155.0
1660683600000,2022-08-16 21:00:00,PRQ/BTC,6.27e-06,6.35e-06,6.24e-06,6.24e-06,0.0585,9375.0
1660680000000,2022-08-16 20:00:00,PRQ/BTC,6.17e-06,6.35e-06,6.17e-06,6.34e-06,0.0545874,8610.0
1660676400000,2022-08-16 19:00:00,PRQ/BTC,6.12e-06,6.2e-06,6.07e-06,6.11e-06,0.0462534347057484,7570.12024644
1660672800000,2022-08-16 18:00:00,PRQ/BTC,6.3e-06,6.32e-06,6.18e-06,6.18e-06,0.048286742195911204,7813.38870484
1660669200000,2022-08-16 17:00:00,PRQ/BTC,6.24e-06,6.36e-06,6.24e-06,6.35e-06,0.04725035,7441.0
1660665600000,2022-08-16 16:00:00,PRQ/BTC,6.35e-06,6.36e-06,6.18e-06,6.36e-06,0.04842504,7614.0
1660662000000,2022-08-16 15:00:00,PRQ/BTC,6.34e-06,6.35e-06,6.19e-06,6.28e-06,0.0411654,6555.0
1660658400000,2022-08-16 14:00:00,PRQ/BTC,6.33e-06,6.36e-06,6.23e-06,6.35e-06,0.042760900000000004,6734.0
1660654800000,2022-08-16 13:00:00,PRQ/BTC,6.28e-06,6.44e-06,6.25e-06,6.34e-06,0.057921652153995404,9135.90727981
1660651200000,2022-08-16 12:00:00,PRQ/BTC,6.34e-06,6.34e-06,6.22e-06,6.27e-06,0.04217829,6727.0
1660647600000,2022-08-16 11:00:00,PRQ/BTC,6.27e-06,6.33e-06,6.23e-06,6.26e-06,0.04052724,6474.0
1660644000000,2022-08-16 10:00:00,PRQ/BTC,6.26e-06,6.43e-06,6.21e-06,6.23e-06,0.0498086475558385,7994.96750495
1660640400000,2022-08-16 09:00:00,PRQ/BTC,6.28e-06,6.34e-06,6.19e-06,6.29e-06,0.04696743,7467.0
1660636800000,2022-08-16 08:00:00,PRQ/BTC,6.29e-06,6.34e-06,6.18e-06,6.33e-06,0.05149455,8135.0
1660633200000,2022-08-16 07:00:00,PRQ/BTC,6.27e-06,6.33e-06,6.16e-06,6.28e-06,0.05216796,8307.0
1660629600000,2022-08-16 06:00:00,PRQ/BTC,6.29e-06,6.34e-06,6.24e-06,6.32e-06,0.0312524,4945.0
1660626000000,2022-08-16 05:00:00,PRQ/BTC,6.22e-06,6.35e-06,6.22e-06,6.29e-06,0.0454138,7220.0
1660622400000,2022-08-16 04:00:00,PRQ/BTC,6.25e-06,6.33e-06,6.23e-06,6.25e-06,0.04363125,6981.0
1660618800000,2022-08-16 03:00:00,PRQ/BTC,6.29e-06,6.35e-06,6.23e-06,6.27e-06,0.05472456,8728.0
1660615200000,2022-08-16 02:00:00,PRQ/BTC,6.33e-06,6.33e-06,6.22e-06,6.22e-06,0.0584991,9405.0
1660611600000,2022-08-16 01:00:00,PRQ/BTC,6.23e-06,6.33e-06,6.2e-06,6.26e-06,0.05381722,8597.0
1660608000000,2022-08-16 00:00:00,PRQ/BTC,6.24e-06,6.32e-06,6.2e-06,6.23e-06,0.05141619,8253.0
1660604400000,2022-08-15 23:00:00,PRQ/BTC,6.23e-06,6.34e-06,6.18e-06,6.28e-06,0.04767776,7592.0
1660600800000,2022-08-15 22:00:00,PRQ/BTC,6.33e-06,6.34e-06,6.22e-06,6.32e-06,0.048196319999999994,7626.0
1660597200000,2022-08-15 21:00:00,PRQ/BTC,6.28e-06,6.33e-06,6.21e-06,6.33e-06,0.040752540000000004,6438.0
1660593600000,2022-08-15 20:00:00,PRQ/BTC,6.33e-06,6.34e-06,6.18e-06,6.25e-06,0.043118750000000004,6899.0
1660590000000,2022-08-15 19:00:00,PRQ/BTC,6.24e-06,6.34e-06,6.22e-06,6.33e-06,0.057925830000000005,9151.0
1660586400000,2022-08-15 18:00:00,PRQ/BTC,6.23e-06,6.34e-06,6.23e-06,6.23e-06,0.05369014,8618.0
1660582800000,2022-08-15 17:00:00,PRQ/BTC,6.3e-06,6.34e-06,6.2e-06,6.3e-06,0.0419832,6664.0
1660579200000,2022-08-15 16:00:00,PRQ/BTC,6.29e-06,6.3e-06,6.2e-06,6.23e-06,0.05198935,8345.0
1660575600000,2022-08-15 15:00:00,PRQ/BTC,6.24e-06,6.32e-06,6.21e-06,6.27e-06,0.05952738,9494.0
1660572000000,2022-08-15 14:00:00,PRQ/BTC,6.25e-06,6.33e-06,6.2e-06,6.33e-06,0.050298180000000005,7946.0
1660568400000,2022-08-15 13:00:00,PRQ/BTC,6.34e-06,6.34e-06,6.21e-06,6.32e-06,0.047128239999999995,7457.0
1660564800000,2022-08-15 12:00:00,PRQ/BTC,6.26e-06,6.31e-06,6.22e-06,6.26e-06,0.04718788,7538.0
1660561200000,2022-08-15 11:00:00,PRQ/BTC,6.27e-06,6.32e-06,6.21e-06,6.26e-06,0.0502365,8025.0
1660557600000,2022-08-15 10:00:00,PRQ/BTC,6.31e-06,6.33e-06,6.2e-06,6.3e-06,0.0603666,9582.0
1660554000000,2022-08-15 09:00:00,PRQ/BTC,6.2e-06,6.33e-06,6.19e-06,6.22e-06,0.0458725,7375.0
1660550400000,2022-08-15 08:00:00,PRQ/BTC,6.25e-06,6.25e-06,6.13e-06,6.18e-06,0.05075016,8212.0
1660546800000,2022-08-15 07:00:00,PRQ/BTC,6.25e-06,6.3e-06,6.16e-06,6.16e-06,0.046655840000000004,7574.0
1660543200000,2022-08-15 06:00:00,PRQ/BTC,6.26e-06,6.32e-06,6.17e-06,6.21e-06,0.04228389,6809.0
1660539600000,2022-08-15 05:00:00,PRQ/BTC,6.17e-06,6.32e-06,6.12e-06,6.22e-06,0.05892206,9473.0
1660536000000,2022-08-15 04:00:00,PRQ/BTC,6.17e-06,6.23e-06,6.15e-06,6.21e-06,0.04368735,7035.0
1660532400000,2022-08-15 03:00:00,PRQ/BTC,6.12e-06,6.29e-06,6.1e-06,6.29e-06,0.04752724,7556.0
1660528800000,2022-08-15 02:00:00,PRQ/BTC,6.22e-06,6.29e-06,6.13e-06,6.17e-06,0.04478186,7258.0
1660525200000,2022-08-15 01:00:00,PRQ/BTC,6.35e-06,6.35e-06,6.13e-06,6.2e-06,0.051804075590538,8355.49606299
1660521600000,2022-08-15 00:00:00,PRQ/BTC,6.23e-06,6.29e-06,6.14e-06,6.23e-06,0.054269529999999996,8711.0
1660518000000,2022-08-14 23:00:00,PRQ/BTC,6.14e-06,6.32e-06,6.14e-06,6.28e-06,0.04476384,7128.0
1660514400000,2022-08-14 22:00:00,PRQ/BTC,6.2e-06,6.3e-06,6.14e-06,6.17e-06,0.059725600000000004,9680.0
1660510800000,2022-08-14 21:00:00,PRQ/BTC,6.17e-06,6.34e-06,6.17e-06,6.26e-06,0.04780136,7636.0
1660507200000,2022-08-14 20:00:00,PRQ/BTC,6.32e-06,6.32e-06,6.15e-06,6.24e-06,0.055236480000000004,8852.0
1660503600000,2022-08-14 19:00:00,PRQ/BTC,6.59e-06,6.71e-06,5.87e-06,6.16e-06,0.06960834136933601,11300.0554171
1660500000000,2022-08-14 18:00:00,PRQ/BTC,6.69e-06,6.71e-06,6.52e-06,6.6e-06,0.05947457802693001,9011.29970105
1660496400000,2022-08-14 17:00:00,PRQ/BTC,6.6e-06,6.84e-06,6.54e-06,6.84e-06,0.038817,5675.0
1660492800000,2022-08-14 16:00:00,PRQ/BTC,6.61e-06,6.63e-06,6.5e-06,6.54e-06,0.04372644,6686.0
1660489200000,2022-08-14 15:00:00,PRQ/BTC,6.63e-06,6.64e-06,6.56e-06,6.63e-06,0.05179356,7812.0
1660485600000,2022-08-14 14:00:00,PRQ/BTC,6.63e-06,6.65e-06,6.53e-06,6.61e-06,0.05145224,7784.0
1660482000000,2022-08-14 13:00:00,PRQ/BTC,6.62e-06,6.63e-06,6.5e-06,6.59e-06,0.06692804,10156.0
1660478400000,2022-08-14 12:00:00,PRQ/BTC,6.51e-06,6.71e-06,6.51e-06,6.59e-06,0.05490831422175589,8332.06589101
1660474800000,2022-08-14 11:00:00,PRQ/BTC,6.49e-06,6.52e-06,6.45e-06,6.52e-06,0.048979986175642004,7512.26781835
1660471200000,2022-08-14 10:00:00,PRQ/BTC,6.47e-06,6.51e-06,6.47e-06,6.49e-06,0.04487835,6915.0
1660467600000,2022-08-14 09:00:00,PRQ/BTC,6.5e-06,6.51e-06,6.46e-06,6.5e-06,0.059968999999999995,9226.0
1660464000000,2022-08-14 08:00:00,PRQ/BTC,6.49e-06,6.51e-06,6.45e-06,6.51e-06,0.05062176,7776.0
1660460400000,2022-08-14 07:00:00,PRQ/BTC,6.46e-06,6.49e-06,6.43e-06,6.49e-06,0.050511669999999995,7783.0
1660456800000,2022-08-14 06:00:00,PRQ/BTC,6.44e-06,6.51e-06,6.44e-06,6.46e-06,0.0594966,9210.0
1660453200000,2022-08-14 05:00:00,PRQ/BTC,6.46e-06,6.49e-06,6.42e-06,6.47e-06,0.04899731,7573.0
1660449600000,2022-08-14 04:00:00,PRQ/BTC,6.47e-06,6.48e-06,6.41e-06,6.45e-06,0.04313115,6687.0
1660446000000,2022-08-14 03:00:00,PRQ/BTC,6.44e-06,6.49e-06,6.42e-06,6.42e-06,0.05200842,8101.0
1660442400000,2022-08-14 02:00:00,PRQ/BTC,6.41e-06,6.47e-06,6.41e-06,6.43e-06,0.04344108,6756.0
1660438800000,2022-08-14 01:00:00,PRQ/BTC,6.52e-06,6.54e-06,6.42e-06,6.44e-06,0.055557880000000004,8627.0
1660435200000,2022-08-14 00:00:00,PRQ/BTC,6.54e-06,6.62e-06,6.51e-06,6.54e-06,0.05224806,7989.0
1660431600000,2022-08-13 23:00:00,PRQ/BTC,6.56e-06,6.61e-06,6.52e-06,6.55e-06,0.0418414,6388.0
1660428000000,2022-08-13 22:00:00,PRQ/BTC,6.59e-06,6.61e-06,6.51e-06,6.51e-06,0.05708619,8769.0
1660424400000,2022-08-13 21:00:00,PRQ/BTC,6.57e-06,6.62e-06,6.52e-06,6.62e-06,0.06243984,9432.0
1660420800000,2022-08-13 20:00:00,PRQ/BTC,6.58e-06,6.62e-06,6.51e-06,6.55e-06,0.0548104,8368.0
1660417200000,2022-08-13 19:00:00,PRQ/BTC,6.57e-06,6.64e-06,6.5e-06,6.5e-06,0.055249999999999994,8500.0
1660413600000,2022-08-13 18:00:00,PRQ/BTC,6.61e-06,6.64e-06,6.56e-06,6.56e-06,0.04914752,7492.0
1660410000000,2022-08-13 17:00:00,PRQ/BTC,6.64e-06,6.64e-06,6.57e-06,6.63e-06,0.04993716,7532.0
1660406400000,2022-08-13 16:00:00,PRQ/BTC,6.63e-06,6.63e-06,6.56e-06,6.58e-06,0.03724938,5661.0
1660402800000,2022-08-13 15:00:00,PRQ/BTC,6.62e-06,6.64e-06,6.56e-06,6.64e-06,0.05041752,7593.0
1660399200000,2022-08-13 14:00:00,PRQ/BTC,6.59e-06,6.64e-06,6.56e-06,6.6e-06,0.047322,7170.0
1660395600000,2022-08-13 13:00:00,PRQ/BTC,6.6e-06,6.64e-06,6.57e-06,6.6e-06,0.056383800000000005,8543.0
1660392000000,2022-08-13 12:00:00,PRQ/BTC,6.61e-06,6.64e-06,6.54e-06,6.6e-06,0.0444642,6737.0
1660388400000,2022-08-13 11:00:00,PRQ/BTC,6.56e-06,6.64e-06,6.56e-06,6.64e-06,0.0475092,7155.0
1660384800000,2022-08-13 10:00:00,PRQ/BTC,6.62e-06,6.64e-06,6.56e-06,6.61e-06,0.06122843,9263.0
1660381200000,2022-08-13 09:00:00,PRQ/BTC,6.52e-06,6.62e-06,6.52e-06,6.61e-06,0.0630308391793848,9535.67914968
1660377600000,2022-08-13 08:00:00,PRQ/BTC,6.49e-06,6.55e-06,6.46e-06,6.54e-06,0.04566228,6982.0
1660374000000,2022-08-13 07:00:00,PRQ/BTC,6.47e-06,6.53e-06,6.46e-06,6.52e-06,0.052903280000000004,8114.0
1660370400000,2022-08-13 06:00:00,PRQ/BTC,6.44e-06,6.53e-06,6.43e-06,6.5e-06,0.066365,10210.0
1660366800000,2022-08-13 05:00:00,PRQ/BTC,6.5e-06,6.51e-06,6.42e-06,6.49e-06,0.05814391,8959.0
1660363200000,2022-08-13 04:00:00,PRQ/BTC,6.47e-06,6.5e-06,6.42e-06,6.46e-06,0.04989704,7724.0
1660359600000,2022-08-13 03:00:00,PRQ/BTC,6.51e-06,6.51e-06,6.43e-06,6.48e-06,0.04796496,7402.0
1660356000000,2022-08-13 02:00:00,PRQ/BTC,6.48e-06,6.54e-06,6.43e-06,6.54e-06,0.05593662,8553.0
1660352400000,2022-08-13 01:00:00,PRQ/BTC,6.53e-06,6.53e-06,6.45e-06,6.45e-06,0.053674506603788995,8321.62893082
1660348800000,2022-08-13 00:00:00,PRQ/BTC,6.62e-06,6.62e-06,6.41e-06,6.44e-06,0.051616010003006405,8014.90838556
1660345200000,2022-08-12 23:00:00,PRQ/BTC,6.65e-06,6.66e-06,6.61e-06,6.65e-06,0.0491834,7396.0
1660341600000,2022-08-12 22:00:00,PRQ/BTC,6.61e-06,6.67e-06,6.6e-06,6.62e-06,0.06961592,10516.0
1660338000000,2022-08-12 21:00:00,PRQ/BTC,6.64e-06,6.65e-06,6.6e-06,6.63e-06,0.05157477,7779.0
1660334400000,2022-08-12 20:00:00,PRQ/BTC,6.66e-06,6.66e-06,6.61e-06,6.66e-06,0.07272719999999999,10920.0
1660330800000,2022-08-12 19:00:00,PRQ/BTC,6.62e-06,6.65e-06,6.56e-06,6.64e-06,0.06139169682158321,9245.73747313
1660327200000,2022-08-12 18:00:00,PRQ/BTC,6.6e-06,6.64e-06,6.57e-06,6.63e-06,0.04078776,6152.0
1660323600000,2022-08-12 17:00:00,PRQ/BTC,6.61e-06,6.63e-06,6.58e-06,6.58e-06,0.04524408,6876.0
1660320000000,2022-08-12 16:00:00,PRQ/BTC,6.63e-06,6.65e-06,6.6e-06,6.65e-06,0.04031895,6063.0
1660316400000,2022-08-12 15:00:00,PRQ/BTC,6.6e-06,6.66e-06,6.58e-06,6.64e-06,0.04364472,6573.0
1660312800000,2022-08-12 14:00:00,PRQ/BTC,6.59e-06,6.6e-06,6.52e-06,6.58e-06,0.047119379999999995,7161.0
1660309200000,2022-08-12 13:00:00,PRQ/BTC,6.61e-06,6.61e-06,6.52e-06,6.58e-06,0.059871419999999995,9099.0
1660305600000,2022-08-12 12:00:00,PRQ/BTC,6.6e-06,6.65e-06,6.54e-06,6.61e-06,0.03966661,6001.0
1660302000000,2022-08-12 11:00:00,PRQ/BTC,6.62e-06,6.64e-06,6.54e-06,6.61e-06,0.06559103000000001,9923.0
1660298400000,2022-08-12 10:00:00,PRQ/BTC,6.52e-06,6.61e-06,6.51e-06,6.61e-06,0.05683278,8598.0
1660294800000,2022-08-12 09:00:00,PRQ/BTC,6.54e-06,6.59e-06,6.52e-06,6.56e-06,0.05959104,9084.0
1660291200000,2022-08-12 08:00:00,PRQ/BTC,6.62e-06,6.62e-06,6.54e-06,6.57e-06,0.03639123,5539.0
1660287600000,2022-08-12 07:00:00,PRQ/BTC,6.56e-06,6.58e-06,6.51e-06,6.54e-06,0.0459435,7025.0
1660284000000,2022-08-12 06:00:00,PRQ/BTC,6.56e-06,6.61e-06,6.53e-06,6.58e-06,0.054416599999999996,8270.0
1660280400000,2022-08-12 05:00:00,PRQ/BTC,6.54e-06,6.68e-06,6.53e-06,6.6e-06,0.048823970784864,7397.57133104
1660276800000,2022-08-12 04:00:00,PRQ/BTC,6.58e-06,6.64e-06,6.49e-06,6.56e-06,0.045590352273041604,6949.74882211
1660273200000,2022-08-12 03:00:00,PRQ/BTC,6.59e-06,6.63e-06,6.55e-06,6.57e-06,0.07263135,11055.0
1660269600000,2022-08-12 02:00:00,PRQ/BTC,6.78e-06,6.83e-06,6.59e-06,6.61e-06,0.06765996,10236.0
1660266000000,2022-08-12 01:00:00,PRQ/BTC,6.56e-06,6.6e-06,6.52e-06,6.54e-06,0.05458284,8346.0
1660262400000,2022-08-12 00:00:00,PRQ/BTC,6.64e-06,6.64e-06,6.53e-06,6.53e-06,0.051058070000000004,7819.0
1660258800000,2022-08-11 23:00:00,PRQ/BTC,6.78e-06,6.84e-06,6.58e-06,6.58e-06,0.041664559999999996,6332.0
1660255200000,2022-08-11 22:00:00,PRQ/BTC,6.51e-06,6.79e-06,6.5e-06,6.79e-06,0.0594804,8760.0
1660251600000,2022-08-11 21:00:00,PRQ/BTC,6.67e-06,6.67e-06,6.45e-06,6.54e-06,0.05834988,8922.0
1660248000000,2022-08-11 20:00:00,PRQ/BTC,6.56e-06,7.04e-06,6.5e-06,6.67e-06,0.0714366954171265,10710.14923795
1660244400000,2022-08-11 19:00:00,PRQ/BTC,6.53e-06,6.6e-06,6.46e-06,6.52e-06,0.055361320000000006,8491.0
1660240800000,2022-08-11 18:00:00,PRQ/BTC,6.65e-06,6.7e-06,6.54e-06,6.57e-06,0.0475668,7240.0
1660237200000,2022-08-11 17:00:00,PRQ/BTC,6.53e-06,6.84e-06,6.52e-06,6.73e-06,0.0619833,9210.0
1660233600000,2022-08-11 16:00:00,PRQ/BTC,6.53e-06,6.74e-06,6.53e-06,6.61e-06,0.04439937,6717.0
1660226400000,2022-08-11 14:00:00,PRQ/BTC,6.54e-06,6.54e-06,6.54e-06,6.54e-06,0.00211896,324.0
1660222800000,2022-08-11 13:00:00,PRQ/BTC,6.54e-06,6.63e-06,6.51e-06,6.55e-06,0.051765578657559,7903.14177978
1660219200000,2022-08-11 12:00:00,PRQ/BTC,6.59e-06,6.6e-06,6.51e-06,6.51e-06,0.0577437,8870.0
1660215600000,2022-08-11 11:00:00,PRQ/BTC,6.84e-06,6.84e-06,6.55e-06,6.57e-06,0.053503681542003,8143.6349379
1660212000000,2022-08-11 10:00:00,PRQ/BTC,6.86e-06,7.09e-06,6.51e-06,6.77e-06,0.0785027638316364,11595.68151132
1660208400000,2022-08-11 09:00:00,PRQ/BTC,6.9e-06,7.01e-06,6.6e-06,6.77e-06,0.0658350141189988,9724.52202644
1660204800000,2022-08-11 08:00:00,PRQ/BTC,6.92e-06,6.99e-06,6.87e-06,6.92e-06,0.06304812,9111.0
1660201200000,2022-08-11 07:00:00,PRQ/BTC,6.89e-06,7e-06,6.8e-06,7e-06,0.059493,8499.0
1660197600000,2022-08-11 06:00:00,PRQ/BTC,6.92e-06,6.99e-06,6.86e-06,6.97e-06,0.05993503,8599.0
1660194000000,2022-08-11 05:00:00,PRQ/BTC,6.94e-06,6.99e-06,6.87e-06,6.99e-06,0.04871331,6969.0
1660190400000,2022-08-11 04:00:00,PRQ/BTC,6.94e-06,6.99e-06,6.87e-06,6.94e-06,0.06554829999999999,9445.0
1660186800000,2022-08-11 03:00:00,PRQ/BTC,6.99e-06,7.04e-06,6.86e-06,6.92e-06,0.061754079999999996,8924.0
1660183200000,2022-08-11 02:00:00,PRQ/BTC,6.85e-06,7e-06,6.85e-06,7e-06,0.048909,6987.0
1660179600000,2022-08-11 01:00:00,PRQ/BTC,6.44e-06,7.03e-06,6.4e-06,7.03e-06,0.07469414716737209,10625.05649607
1660176000000,2022-08-11 00:00:00,PRQ/BTC,6.45e-06,6.52e-06,6.41e-06,6.49e-06,0.062440289999999996,9621.0
1660172400000,2022-08-10 23:00:00,PRQ/BTC,6.52e-06,6.52e-06,6.41e-06,6.49e-06,0.055411619999999995,8538.0
1660168800000,2022-08-10 22:00:00,PRQ/BTC,6.44e-06,6.52e-06,6.4e-06,6.52e-06,0.04918688,7544.0
1660165200000,2022-08-10 21:00:00,PRQ/BTC,6.46e-06,6.61e-06,6.4e-06,6.41e-06,0.0490318696266326,7649.27763286
1660161600000,2022-08-10 20:00:00,PRQ/BTC,6.43e-06,6.5e-06,6.4e-06,6.41e-06,0.05442731,8491.0
1660158000000,2022-08-10 19:00:00,PRQ/BTC,6.27e-06,6.57e-06,6.26e-06,6.41e-06,0.055343832934795605,8633.98329716
1660154400000,2022-08-10 18:00:00,PRQ/BTC,6.26e-06,6.39e-06,6.22e-06,6.34e-06,0.06258703142405661,9871.77151799
1660150800000,2022-08-10 17:00:00,PRQ/BTC,6.31e-06,6.47e-06,6.21e-06,6.31e-06,0.053028445743199905,8403.87412729
1660147200000,2022-08-10 16:00:00,PRQ/BTC,6.37e-06,6.49e-06,6.28e-06,6.49e-06,0.06695999256410089,10317.41025641
1660143600000,2022-08-10 15:00:00,PRQ/BTC,6.3e-06,6.38e-06,6.17e-06,6.34e-06,0.051927797494614604,8190.50433669
1660140000000,2022-08-10 14:00:00,PRQ/BTC,6.36e-06,6.39e-06,6.27e-06,6.35e-06,0.0545338,8588.0
1660136400000,2022-08-10 13:00:00,PRQ/BTC,6.49e-06,6.49e-06,6.25e-06,6.33e-06,0.057020640000000004,9008.0
