https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3L,Volume USDT
1656702000,2022-07-01 19:00:00,BNB3L/USDT,0.1435,0.1446,0.1414,0.1431,4972.96456865,705.983297427271
1656698400,2022-07-01 18:00:00,BNB3L/USDT,0.1451,0.1453,0.1427,0.1427,2028.01832491,292.157095909423
1656694800,2022-07-01 17:00:00,BNB3L/USDT,0.1416,0.1459,0.141,0.1446,2136.5965945,305.881527367217
1656691200,2022-07-01 16:00:00,BNB3L/USDT,0.139,0.1431,0.139,0.1401,429.83762403,60.476213988688
1656687600,2022-07-01 15:00:00,BNB3L/USDT,0.1387,0.1403,0.1374,0.1374,362.06754809,49.969208959701
1656684000,2022-07-01 14:00:00,BNB3L/USDT,0.1429,0.1429,0.136,0.1403,13194.73941063,1828.480509357226
1656680400,2022-07-01 13:00:00,BNB3L/USDT,0.143,0.1446,0.1415,0.1446,3732.4726,537.32990504
1656676800,2022-07-01 12:00:00,BNB3L/USDT,0.1444,0.146,0.1419,0.1444,12066.24748796,1730.881986669016
1656673200,2022-07-01 11:00:00,BNB3L/USDT,0.1429,0.1497,0.1429,0.1454,28267.69994842,4155.072998026096
1656669600,2022-07-01 10:00:00,BNB3L/USDT,0.1496,0.1531,0.1435,0.1445,1396.30191287,207.593477266573
1656666000,2022-07-01 09:00:00,BNB3L/USDT,0.1539,0.1539,0.15,0.15,7894.0603081,1199.070328075839
1656662400,2022-07-01 08:00:00,BNB3L/USDT,0.1535,0.1582,0.1514,0.1533,10107.00022996,1564.323210735917
1656658800,2022-07-01 07:00:00,BNB3L/USDT,0.1462,0.1534,0.1462,0.1534,2023.18577128,299.39404849892
1656655200,2022-07-01 06:00:00,BNB3L/USDT,0.1474,0.1487,0.1471,0.1474,3063.51689929,452.561129668613
1656651600,2022-07-01 05:00:00,BNB3L/USDT,0.1468,0.1468,0.1443,0.1458,837.917,122.77046629
1656648000,2022-07-01 04:00:00,BNB3L/USDT,0.1514,0.1514,0.1457,0.147,4698.14868442,691.804442997976
1656644400,2022-07-01 03:00:00,BNB3L/USDT,0.1577,0.1595,0.15,0.15,9997.9609,1553.32562496
1656640800,2022-07-01 02:00:00,BNB3L/USDT,0.1594,0.1608,0.1577,0.1595,34686.67560251,5510.40984092543
1656637200,2022-07-01 01:00:00,BNB3L/USDT,0.1539,0.1595,0.1539,0.159,12323.90669503,1937.492161853717
1656633600,2022-07-01 00:00:00,BNB3L/USDT,0.1458,0.1564,0.143,0.153,55166.04170936,8234.288130642748
1656630000,2022-06-30 23:00:00,BNB3L/USDT,0.1364,0.1474,0.1329,0.1474,34078.31795459,4769.728199605051
1656626400,2022-06-30 22:00:00,BNB3L/USDT,0.1316,0.1395,0.1301,0.135,11666.68818195,1576.703621751591
1656622800,2022-06-30 21:00:00,BNB3L/USDT,0.1323,0.1345,0.1313,0.1313,5323.50349217,708.432451987827
1656619200,2022-06-30 20:00:00,BNB3L/USDT,0.133,0.135,0.1288,0.1322,18244.64423123,2375.118059204752
1656615600,2022-06-30 19:00:00,BNB3L/USDT,0.1336,0.1363,0.1295,0.1323,5341.00540339,712.530086555399
1656612000,2022-06-30 18:00:00,BNB3L/USDT,0.1366,0.1367,0.1314,0.1335,7289.80947991,972.590815458917
1656608400,2022-06-30 17:00:00,BNB3L/USDT,0.1376,0.1402,0.1356,0.1376,5046.2167,698.11973756
1656604800,2022-06-30 16:00:00,BNB3L/USDT,0.1349,0.1407,0.1324,0.1371,9374.75452595,1282.882102613038
1656601200,2022-06-30 15:00:00,BNB3L/USDT,0.1315,0.135,0.1296,0.1332,5172.32244484,689.031295373654
1656597600,2022-06-30 14:00:00,BNB3L/USDT,0.1243,0.1314,0.1243,0.1313,8966.16219507,1149.207400545097
1656594000,2022-06-30 13:00:00,BNB3L/USDT,0.131,0.1333,0.1228,0.1234,4580.19124489,578.487470069544
1656590400,2022-06-30 12:00:00,BNB3L/USDT,0.1269,0.131,0.1269,0.129,12378.13442516,1602.013875614969
1656586800,2022-06-30 11:00:00,BNB3L/USDT,0.125,0.1289,0.1237,0.1263,5448.84535595,684.541617173799
1656583200,2022-06-30 10:00:00,BNB3L/USDT,0.126,0.1269,0.1218,0.1228,4617.69659753,583.53109517715
1656579600,2022-06-30 09:00:00,BNB3L/USDT,0.126,0.126,0.1192,0.1256,9530.01950183,1183.91377528778
1656576000,2022-06-30 08:00:00,BNB3L/USDT,0.1306,0.1306,0.1254,0.1264,10026.21895984,1283.975208388271
1656572400,2022-06-30 07:00:00,BNB3L/USDT,0.1329,0.1329,0.1295,0.1296,1230.92859496,161.337346937912
1656568800,2022-06-30 06:00:00,BNB3L/USDT,0.1431,0.1431,0.1339,0.1339,15950.11852752,2181.669274179968
1656565200,2022-06-30 05:00:00,BNB3L/USDT,0.1454,0.1458,0.1428,0.1446,4628.32343542,669.479598424382
1656561600,2022-06-30 04:00:00,BNB3L/USDT,0.1477,0.148,0.1436,0.1436,4060.01468652,590.953433759004
1656558000,2022-06-30 03:00:00,BNB3L/USDT,0.1454,0.1476,0.1451,0.1476,219.35666395,32.17159998902
1656554400,2022-06-30 02:00:00,BNB3L/USDT,0.1446,0.1468,0.1445,0.1468,1818.371,265.61370845
1656550800,2022-06-30 01:00:00,BNB3L/USDT,0.1443,0.1468,0.1409,0.1441,2846.0448,409.15244317
1656547200,2022-06-30 00:00:00,BNB3L/USDT,0.1476,0.1483,0.1433,0.1449,5878.6358,857.93506767
1656543600,2022-06-29 23:00:00,BNB3L/USDT,0.1486,0.1486,0.1451,0.1464,16776.79745186,2459.799240578978
1656540000,2022-06-29 22:00:00,BNB3L/USDT,0.153,0.1532,0.1487,0.1509,7378.02185216,1114.120077078949
1656536400,2022-06-29 21:00:00,BNB3L/USDT,0.1509,0.154,0.1506,0.151,4154.25443896,635.42301727984
1656532800,2022-06-29 20:00:00,BNB3L/USDT,0.1508,0.1535,0.1486,0.1491,3365.23278706,508.702451909002
1656529200,2022-06-29 19:00:00,BNB3L/USDT,0.1467,0.1497,0.1461,0.1488,7025.37265989,1037.316070045898
1656525600,2022-06-29 18:00:00,BNB3L/USDT,0.1454,0.1491,0.1447,0.1468,15096.11269645,2220.575980999052
1656522000,2022-06-29 17:00:00,BNB3L/USDT,0.1425,0.1441,0.1399,0.1441,4519.64702877,640.529286805664
1656518400,2022-06-29 16:00:00,BNB3L/USDT,0.1451,0.1451,0.1399,0.1414,36900.55059335,5241.234732347425
1656514800,2022-06-29 15:00:00,BNB3L/USDT,0.1464,0.1483,0.1435,0.1468,4378.08860585,633.164058884715
1656511200,2022-06-29 14:00:00,BNB3L/USDT,0.1437,0.1472,0.1437,0.1467,8198.30914877,1202.594510207794
1656507600,2022-06-29 13:00:00,BNB3L/USDT,0.1454,0.1481,0.1381,0.1439,9721.03539594,1385.731853236698
1656504000,2022-06-29 12:00:00,BNB3L/USDT,0.1483,0.1515,0.1429,0.1433,9120.31437314,1338.737664698444
1656500400,2022-06-29 11:00:00,BNB3L/USDT,0.148,0.1483,0.143,0.1483,23562.86843671,3488.602596774093
1656496800,2022-06-29 10:00:00,BNB3L/USDT,0.1492,0.1507,0.148,0.148,33386.30740059,4957.669015888913
1656493200,2022-06-29 09:00:00,BNB3L/USDT,0.1484,0.1528,0.1484,0.1495,55515.99992378,8341.204445424694
1656489600,2022-06-29 08:00:00,BNB3L/USDT,0.1498,0.1498,0.1469,0.1469,497.80080427,74.052636289646
1656486000,2022-06-29 07:00:00,BNB3L/USDT,0.1471,0.1508,0.1471,0.1508,952.78329741,140.855962409011
1656482400,2022-06-29 06:00:00,BNB3L/USDT,0.1504,0.1516,0.1437,0.1454,77490.45967618,11567.729924598888
1656478800,2022-06-29 05:00:00,BNB3L/USDT,0.1574,0.1574,0.148,0.1497,2905.779,436.54833378
1656475200,2022-06-29 04:00:00,BNB3L/USDT,0.1606,0.1616,0.1525,0.1558,2606.10442051,411.912228559039
1656471600,2022-06-29 03:00:00,BNB3L/USDT,0.1669,0.1686,0.1572,0.1597,23082.61199511,3731.549927233419
1656468000,2022-06-29 02:00:00,BNB3L/USDT,0.1651,0.1687,0.1651,0.1687,206.8895,34.50163664
1656464400,2022-06-29 01:00:00,BNB3L/USDT,0.1657,0.1682,0.1657,0.1667,147.3455,24.61947184
1656460800,2022-06-29 00:00:00,BNB3L/USDT,0.1621,0.1661,0.1603,0.1654,2343.616,382.378096
1656457200,2022-06-28 23:00:00,BNB3L/USDT,0.1641,0.167,0.1601,0.1637,1856.8552,303.39411836
1656453600,2022-06-28 22:00:00,BNB3L/USDT,0.1752,0.1752,0.1651,0.1651,7850.63958553,1335.764386717722
1656450000,2022-06-28 21:00:00,BNB3L/USDT,0.177,0.1773,0.1763,0.1763,609.0547,107.79018287
1656446400,2022-06-28 20:00:00,BNB3L/USDT,0.1756,0.1774,0.1737,0.1754,7576.6552,1328.40334494
1656442800,2022-06-28 19:00:00,BNB3L/USDT,0.1769,0.1819,0.175,0.1773,6568.44326166,1156.200368968613
1656439200,2022-06-28 18:00:00,BNB3L/USDT,0.1805,0.1805,0.1769,0.1782,2101.1623418,377.31149839966
1656435600,2022-06-28 17:00:00,BNB3L/USDT,0.1823,0.1826,0.1785,0.1826,135.84071585,24.58242243836
1656432000,2022-06-28 16:00:00,BNB3L/USDT,0.1809,0.1854,0.1794,0.1833,3634.61745474,663.006923835146
1656428400,2022-06-28 15:00:00,BNB3L/USDT,0.1868,0.1995,0.1816,0.1816,27384.12249111,5181.631740307021
1656424800,2022-06-28 14:00:00,BNB3L/USDT,0.1935,0.1935,0.1789,0.1863,7378.68732739,1368.201944308712
1656421200,2022-06-28 13:00:00,BNB3L/USDT,0.1893,0.195,0.1878,0.1935,9016.74005506,1729.815780268158
1656417600,2022-06-28 12:00:00,BNB3L/USDT,0.1921,0.1955,0.1889,0.1889,18349.62593638,3536.822078819512
1656414000,2022-06-28 11:00:00,BNB3L/USDT,0.19,0.1931,0.1897,0.1921,8591.9912,1638.01239522
1656410400,2022-06-28 10:00:00,BNB3L/USDT,0.1906,0.1906,0.1876,0.1877,426.078,80.10192044
1656406800,2022-06-28 09:00:00,BNB3L/USDT,0.1936,0.194,0.1895,0.19,15273.7419,2917.17771378
1656403200,2022-06-28 08:00:00,BNB3L/USDT,0.1877,0.1938,0.187,0.1923,19104.97991671,3627.660028135245
1656399600,2022-06-28 07:00:00,BNB3L/USDT,0.1851,0.1906,0.1845,0.1853,15834.92361014,2978.581583338571
1656396000,2022-06-28 06:00:00,BNB3L/USDT,0.181,0.1849,0.181,0.1843,5176.95796276,942.546966629012
1656392400,2022-06-28 05:00:00,BNB3L/USDT,0.1787,0.1813,0.178,0.1793,333.9556,60.19224242
1656388800,2022-06-28 04:00:00,BNB3L/USDT,0.1808,0.1815,0.1787,0.1798,11801.0168,2134.40152645
1656385200,2022-06-28 03:00:00,BNB3L/USDT,0.1754,0.1808,0.1754,0.1808,8028.8089,1431.0026484
1656381600,2022-06-28 02:00:00,BNB3L/USDT,0.1754,0.178,0.1718,0.1737,2213.03509887,387.27441692886
1656378000,2022-06-28 01:00:00,BNB3L/USDT,0.179,0.1796,0.1729,0.1729,4225.6169,743.17399689
1656374400,2022-06-28 00:00:00,BNB3L/USDT,0.1797,0.1832,0.1756,0.1779,17467.02477429,3171.654144058391
1656370800,2022-06-27 23:00:00,BNB3L/USDT,0.1808,0.184,0.1776,0.1785,1461.21807651,265.831404614283
1656367200,2022-06-27 22:00:00,BNB3L/USDT,0.1806,0.1833,0.1782,0.1808,9631.87326095,1744.190581903997
1656363600,2022-06-27 21:00:00,BNB3L/USDT,0.1786,0.1786,0.1783,0.1783,278.9231,49.78687034
1656360000,2022-06-27 20:00:00,BNB3L/USDT,0.18,0.1832,0.1787,0.1787,7710.23214787,1390.666513243846
1656356400,2022-06-27 19:00:00,BNB3L/USDT,0.1798,0.1805,0.1779,0.18,783.2857,141.05774993
1656352800,2022-06-27 18:00:00,BNB3L/USDT,0.1795,0.1862,0.1765,0.1815,4705.23951143,856.789045168266
1656349200,2022-06-27 17:00:00,BNB3L/USDT,0.1801,0.1819,0.179,0.179,4963.08995971,890.807821059057
1656345600,2022-06-27 16:00:00,BNB3L/USDT,0.1804,0.1804,0.18,0.18,305.18601751,55.000001998804
1656342000,2022-06-27 15:00:00,BNB3L/USDT,0.1748,0.178,0.1748,0.178,290.5317,51.63009746
1656338400,2022-06-27 14:00:00,BNB3L/USDT,0.1735,0.1751,0.1709,0.1725,5753.3617,990.47632427
1656334800,2022-06-27 13:00:00,BNB3L/USDT,0.1866,0.1872,0.1756,0.1756,8118.80653075,1454.6964158364
1656331200,2022-06-27 12:00:00,BNB3L/USDT,0.1872,0.1883,0.1867,0.1883,7942.421,1489.02616427
1656327600,2022-06-27 11:00:00,BNB3L/USDT,0.1924,0.1983,0.1873,0.1882,13835.66863589,2682.887058558467
1656324000,2022-06-27 10:00:00,BNB3L/USDT,0.1931,0.1932,0.1905,0.1907,831.40533596,160.462892168704
1656320400,2022-06-27 09:00:00,BNB3L/USDT,0.1938,0.1938,0.1922,0.1922,527.9361,101.47323858
1656316800,2022-06-27 08:00:00,BNB3L/USDT,0.1919,0.1932,0.1912,0.1929,405.64192176,78.27067770968
1656313200,2022-06-27 07:00:00,BNB3L/USDT,0.1898,0.1927,0.1898,0.1903,4557.11558873,866.177010024787
1656309600,2022-06-27 06:00:00,BNB3L/USDT,0.1863,0.1873,0.1838,0.187,18906.38904142,3511.323148587966
1656306000,2022-06-27 05:00:00,BNB3L/USDT,0.19,0.1903,0.1863,0.1863,32152.6764,6051.13139894
1656302400,2022-06-27 04:00:00,BNB3L/USDT,0.1878,0.19,0.1871,0.1894,7111.77935556,1341.719234813773
1656298800,2022-06-27 03:00:00,BNB3L/USDT,0.1843,0.1886,0.1833,0.1869,4063.4298,758.15246201
1656295200,2022-06-27 02:00:00,BNB3L/USDT,0.1828,0.1828,0.1828,0.1828,45.247,8.2711516
1656291600,2022-06-27 01:00:00,BNB3L/USDT,0.1786,0.1786,0.1785,0.1785,2206.5462,394.05494252
1656288000,2022-06-27 00:00:00,BNB3L/USDT,0.1772,0.1857,0.1768,0.1806,5254.0393,953.03868623
1656284400,2022-06-26 23:00:00,BNB3L/USDT,0.1845,0.1845,0.1764,0.1764,1013.3412,182.90409133
1656280800,2022-06-26 22:00:00,BNB3L/USDT,0.1909,0.1909,0.1783,0.182,2330.29219884,422.376723749576
1656277200,2022-06-26 21:00:00,BNB3L/USDT,0.1937,0.1937,0.1902,0.1911,4259.71246499,811.502526199589
1656273600,2022-06-26 20:00:00,BNB3L/USDT,0.1886,0.1925,0.1886,0.1925,1371.9278,259.98356732
1656270000,2022-06-26 19:00:00,BNB3L/USDT,0.1849,0.1887,0.1846,0.1878,1508.93461435,281.006800727845
1656266400,2022-06-26 18:00:00,BNB3L/USDT,0.1888,0.1888,0.1834,0.1834,6024.80669237,1117.222044129456
1656262800,2022-06-26 17:00:00,BNB3L/USDT,0.192,0.192,0.185,0.1863,6216.82996666,1165.88836245872
1656259200,2022-06-26 16:00:00,BNB3L/USDT,0.1924,0.1933,0.1906,0.192,2097.01126965,402.713822369216
1656255600,2022-06-26 15:00:00,BNB3L/USDT,0.1948,0.1949,0.189,0.1919,5162.03748688,990.545217627221
1656252000,2022-06-26 14:00:00,BNB3L/USDT,0.1953,0.1972,0.1946,0.1954,1537.26349229,300.621180189588
1656248400,2022-06-26 13:00:00,BNB3L/USDT,0.1942,0.1955,0.192,0.1943,3488.77587923,674.878647068165
1656244800,2022-06-26 12:00:00,BNB3L/USDT,0.2014,0.2057,0.1951,0.1955,23633.97223586,4774.136546412115
1656241200,2022-06-26 11:00:00,BNB3L/USDT,0.1907,0.2037,0.1907,0.2027,28456.43887716,5598.588038592922
1656237600,2022-06-26 10:00:00,BNB3L/USDT,0.1898,0.1898,0.1898,0.1898,119.0051,22.58716798
1656234000,2022-06-26 09:00:00,BNB3L/USDT,0.1943,0.1974,0.1906,0.1906,5341.9629077,1034.8766280115
1656230400,2022-06-26 08:00:00,BNB3L/USDT,0.1908,0.195,0.1908,0.1923,5677.42565982,1101.999681117892
1656226800,2022-06-26 07:00:00,BNB3L/USDT,0.1942,0.1942,0.1899,0.1899,11689.6481,2253.25153248
1656223200,2022-06-26 06:00:00,BNB3L/USDT,0.1909,0.1944,0.1896,0.1931,7636.54268574,1471.439092708768
1656219600,2022-06-26 05:00:00,BNB3L/USDT,0.1925,0.1934,0.1899,0.1899,4168.88330909,802.462594949825
1656216000,2022-06-26 04:00:00,BNB3L/USDT,0.1906,0.1938,0.1887,0.1904,7573.6063,1456.47685644
1656212400,2022-06-26 03:00:00,BNB3L/USDT,0.1868,0.1902,0.1868,0.1902,13.63067434,2.585199999468
1656208800,2022-06-26 02:00:00,BNB3L/USDT,0.1872,0.1895,0.1872,0.1873,565.5337,106.56864098
1656205200,2022-06-26 01:00:00,BNB3L/USDT,0.1934,0.1934,0.1842,0.1877,1147.09511283,214.570175308182
1656201600,2022-06-26 00:00:00,BNB3L/USDT,0.1943,0.1943,0.1897,0.1905,3918.8224,745.41397164
1656198000,2022-06-25 23:00:00,BNB3L/USDT,0.1927,0.1949,0.1908,0.1918,2964.73552883,570.954403638967
1656194400,2022-06-25 22:00:00,BNB3L/USDT,0.193,0.1935,0.1893,0.1917,24495.66628622,4704.04037356046
1656190800,2022-06-25 21:00:00,BNB3L/USDT,0.1834,0.1925,0.1834,0.1917,3691.05772214,699.629462628092
1656187200,2022-06-25 20:00:00,BNB3L/USDT,0.1826,0.1832,0.1821,0.1825,3411.63214549,622.291643607333
1656183600,2022-06-25 19:00:00,BNB3L/USDT,0.1845,0.185,0.1817,0.1825,2357.53862547,432.83938130718
1656180000,2022-06-25 18:00:00,BNB3L/USDT,0.1783,0.1845,0.1783,0.1845,1277.94044824,232.738701323546
1656176400,2022-06-25 17:00:00,BNB3L/USDT,0.1742,0.1799,0.1705,0.1783,23965.0210146,4175.605476167556
1656172800,2022-06-25 16:00:00,BNB3L/USDT,0.1697,0.1769,0.1697,0.1746,3022.50255339,524.611492495173
1656169200,2022-06-25 15:00:00,BNB3L/USDT,0.1771,0.1771,0.1689,0.1697,15000.01578394,2590.490972474682
1656165600,2022-06-25 14:00:00,BNB3L/USDT,0.1821,0.1821,0.177,0.1793,4289.3509,761.97735236
1656162000,2022-06-25 13:00:00,BNB3L/USDT,0.178,0.1821,0.1765,0.1816,1391.27642163,249.796701427871
1656158400,2022-06-25 12:00:00,BNB3L/USDT,0.1891,0.1909,0.1753,0.1791,43932.38131707,8026.592174195541
1656154800,2022-06-25 11:00:00,BNB3L/USDT,0.1911,0.1912,0.1864,0.1864,2767.44241103,523.949490208506
1656151200,2022-06-25 10:00:00,BNB3L/USDT,0.1912,0.1926,0.19,0.1917,19321.20468946,3688.754032466103
1656147600,2022-06-25 09:00:00,BNB3L/USDT,0.1895,0.1966,0.1895,0.1906,27831.83301057,5339.421341238062
1656144000,2022-06-25 08:00:00,BNB3L/USDT,0.1975,0.202,0.1882,0.1886,23377.91024467,4609.379522430157
1656140400,2022-06-25 07:00:00,BNB3L/USDT,0.1922,0.1979,0.1921,0.1972,18343.32830171,3614.746364203962
1656136800,2022-06-25 06:00:00,BNB3L/USDT,0.1906,0.1921,0.1894,0.1912,915.1289,173.99219804
1656133200,2022-06-25 05:00:00,BNB3L/USDT,0.1902,0.1951,0.1902,0.1921,10631.07962595,2045.624164809135
1656129600,2022-06-25 04:00:00,BNB3L/USDT,0.1895,0.1922,0.1865,0.1921,7739.55936895,1468.649104943647
1656126000,2022-06-25 03:00:00,BNB3L/USDT,0.184,0.1909,0.184,0.1909,3056.98757445,568.546624133945
1656122400,2022-06-25 02:00:00,BNB3L/USDT,0.195,0.195,0.1834,0.1838,15544.83945177,2962.159848825326
1656118800,2022-06-25 01:00:00,BNB3L/USDT,0.1925,0.1975,0.1925,0.1952,4084.97006311,801.323182949237
1656115200,2022-06-25 00:00:00,BNB3L/USDT,0.1929,0.1972,0.1886,0.1938,22735.02642851,4367.569928469153
1656111600,2022-06-24 23:00:00,BNB3L/USDT,0.1956,0.1993,0.1935,0.1947,3157.9949,621.15345317
1656108000,2022-06-24 22:00:00,BNB3L/USDT,0.1964,0.2009,0.1958,0.1958,8058.72128867,1597.24569986467
1656104400,2022-06-24 21:00:00,BNB3L/USDT,0.1896,0.196,0.1896,0.196,12671.97480542,2450.123407496377
1656100800,2022-06-24 20:00:00,BNB3L/USDT,0.1918,0.1956,0.1889,0.1896,8205.54995727,1579.240789461101
1656097200,2022-06-24 19:00:00,BNB3L/USDT,0.1894,0.1924,0.1876,0.1914,3693.8034,700.5982957
1656093600,2022-06-24 18:00:00,BNB3L/USDT,0.1842,0.19,0.1827,0.1896,13779.28609647,2553.230805806223
1656090000,2022-06-24 17:00:00,BNB3L/USDT,0.1853,0.19,0.1831,0.1847,17134.12131547,3199.459500668578
1656086400,2022-06-24 16:00:00,BNB3L/USDT,0.1843,0.1848,0.179,0.1839,13214.5232,2398.80685416
1656082800,2022-06-24 15:00:00,BNB3L/USDT,0.1868,0.188,0.1825,0.1848,32145.04429953,5931.653204054858
1656079200,2022-06-24 14:00:00,BNB3L/USDT,0.1941,0.195,0.1854,0.1863,31094.16526666,5953.12759156872
1656075600,2022-06-24 13:00:00,BNB3L/USDT,0.1939,0.1988,0.1915,0.1915,19257.57466165,3760.842980683172
1656072000,2022-06-24 12:00:00,BNB3L/USDT,0.188,0.1989,0.1863,0.1929,40108.84595254,7756.970984937526
1656068400,2022-06-24 11:00:00,BNB3L/USDT,0.1812,0.1905,0.1812,0.187,14963.55287563,2770.466065489808
1656064800,2022-06-24 10:00:00,BNB3L/USDT,0.1759,0.1812,0.1759,0.1812,4724.92602553,841.883312598688
1656061200,2022-06-24 09:00:00,BNB3L/USDT,0.1798,0.1819,0.1729,0.1747,40662.16677609,7110.321968682327
1656057600,2022-06-24 08:00:00,BNB3L/USDT,0.1763,0.181,0.1735,0.1806,3756.3218291,667.047191227797
1656054000,2022-06-24 07:00:00,BNB3L/USDT,0.1723,0.1778,0.172,0.1757,5598.15528345,979.13674003156
1656050400,2022-06-24 06:00:00,BNB3L/USDT,0.1714,0.176,0.1714,0.1723,1770.74844293,306.905863818077
1656046800,2022-06-24 05:00:00,BNB3L/USDT,0.1743,0.1778,0.172,0.172,19353.8822248,3420.573076340116
1656043200,2022-06-24 04:00:00,BNB3L/USDT,0.1759,0.1779,0.1712,0.174,21900.79780888,3776.48088617888
1656039600,2022-06-24 03:00:00,BNB3L/USDT,0.1773,0.1812,0.176,0.176,3177.79690277,568.819090367492
1656036000,2022-06-24 02:00:00,BNB3L/USDT,0.1732,0.1817,0.1732,0.1774,17726.73883018,3134.838733332776
1656032400,2022-06-24 01:00:00,BNB3L/USDT,0.1707,0.1783,0.1691,0.1743,6789.51824282,1186.947493128547
1656028800,2022-06-24 00:00:00,BNB3L/USDT,0.1698,0.1749,0.1689,0.1709,3920.53198741,671.920579768205
1656025200,2022-06-23 23:00:00,BNB3L/USDT,0.1688,0.1709,0.1683,0.1709,4729.0499,801.33427609
1656021600,2022-06-23 22:00:00,BNB3L/USDT,0.165,0.1709,0.165,0.168,60913.68324975,10217.353882920617
1656018000,2022-06-23 21:00:00,BNB3L/USDT,0.1675,0.1714,0.1649,0.1649,17137.85902921,2884.842062556594
1656014400,2022-06-23 20:00:00,BNB3L/USDT,0.1706,0.1727,0.1654,0.1675,72284.47806012,12323.320417235274
1656010800,2022-06-23 19:00:00,BNB3L/USDT,0.158,0.1733,0.158,0.1708,30122.73650791,5066.679893074538
1656007200,2022-06-23 18:00:00,BNB3L/USDT,0.157,0.1589,0.156,0.156,5195.85210755,819.444811196238
1656003600,2022-06-23 17:00:00,BNB3L/USDT,0.1553,0.1582,0.1547,0.1582,16887.3657,2650.01289103
1656000000,2022-06-23 16:00:00,BNB3L/USDT,0.1575,0.1589,0.1558,0.1565,22805.75093861,3576.056608318969
1655996400,2022-06-23 15:00:00,BNB3L/USDT,0.1676,0.1685,0.1535,0.1567,24976.69779831,3992.344928634001
1655992800,2022-06-23 14:00:00,BNB3L/USDT,0.1608,0.1665,0.158,0.1665,52840.24606105,8516.330279587319
1655989200,2022-06-23 13:00:00,BNB3L/USDT,0.1626,0.1689,0.1607,0.1618,13361.21966996,2193.828309422174
1655985600,2022-06-23 12:00:00,BNB3L/USDT,0.1633,0.168,0.1621,0.1621,36880.73909559,6050.452009083422
1655982000,2022-06-23 11:00:00,BNB3L/USDT,0.1682,0.1687,0.1608,0.1614,49997.10541303,8182.272183434494
1655978400,2022-06-23 10:00:00,BNB3L/USDT,0.1599,0.1676,0.1582,0.1676,30104.32476203,4857.24824780144
1655974800,2022-06-23 09:00:00,BNB3L/USDT,0.1578,0.1595,0.1541,0.1595,7493.05151908,1169.256909469376
1655971200,2022-06-23 08:00:00,BNB3L/USDT,0.157,0.1592,0.1562,0.1567,1634.9606,257.72183415
1655967600,2022-06-23 07:00:00,BNB3L/USDT,0.1587,0.1595,0.1552,0.1569,4086.79333365,642.017234447175
1655964000,2022-06-23 06:00:00,BNB3L/USDT,0.1523,0.1595,0.1518,0.1575,5190.28822979,804.942360599032
1655960400,2022-06-23 05:00:00,BNB3L/USDT,0.1525,0.1554,0.1517,0.1517,969.13751908,148.99231703619
1655956800,2022-06-23 04:00:00,BNB3L/USDT,0.1473,0.1533,0.1473,0.1529,5638.82143553,852.514093347797
1655953200,2022-06-23 03:00:00,BNB3L/USDT,0.1478,0.1487,0.1459,0.1467,5160.3198,757.98618973
1655949600,2022-06-23 02:00:00,BNB3L/USDT,0.1495,0.1596,0.1461,0.1479,36084.52390457,5511.671454789372
1655946000,2022-06-23 01:00:00,BNB3L/USDT,0.1503,0.1545,0.1488,0.1488,8992.67202491,1360.796422908897
1655942400,2022-06-23 00:00:00,BNB3L/USDT,0.141,0.152,0.1403,0.1508,36325.04480757,5195.201519395123
1655938800,2022-06-22 23:00:00,BNB3L/USDT,0.1432,0.1442,0.1378,0.1413,16752.81980297,2328.948888737885
1655935200,2022-06-22 22:00:00,BNB3L/USDT,0.1443,0.1462,0.1413,0.1448,11578.82906569,1668.272557877533
1655931600,2022-06-22 21:00:00,BNB3L/USDT,0.14,0.1452,0.14,0.1452,37119.9456798,5245.013433837498
1655928000,2022-06-22 20:00:00,BNB3L/USDT,0.143,0.1453,0.1376,0.1406,9404.30608128,1308.467734819984
1655924400,2022-06-22 19:00:00,BNB3L/USDT,0.145,0.1462,0.1417,0.1456,4848.47297595,698.34718881832
1655920800,2022-06-22 18:00:00,BNB3L/USDT,0.1473,0.1484,0.1448,0.1448,5044.94592647,736.870697413268
1655917200,2022-06-22 17:00:00,BNB3L/USDT,0.1447,0.1476,0.1445,0.1466,6212.62541435,902.985713662185
1655913600,2022-06-22 16:00:00,BNB3L/USDT,0.1403,0.1451,0.1376,0.1451,3738.08989047,528.554627538258
1655910000,2022-06-22 15:00:00,BNB3L/USDT,0.1504,0.1504,0.1406,0.1406,11222.85840241,1644.582403315755
1655906400,2022-06-22 14:00:00,BNB3L/USDT,0.1505,0.1529,0.1483,0.1507,21038.54749665,3173.936281594616
1655902800,2022-06-22 13:00:00,BNB3L/USDT,0.1419,0.1495,0.1386,0.1475,7176.41738847,1043.537639083729
1655899200,2022-06-22 12:00:00,BNB3L/USDT,0.1441,0.1453,0.1389,0.1405,5055.36886806,721.346181548403
1655895600,2022-06-22 11:00:00,BNB3L/USDT,0.1419,0.1457,0.1399,0.1434,7696.67756195,1093.084433428945
1655892000,2022-06-22 10:00:00,BNB3L/USDT,0.1406,0.1412,0.1393,0.1407,56.40978343,7.931358178601
1655888400,2022-06-22 09:00:00,BNB3L/USDT,0.1379,0.1419,0.1378,0.1414,2460.40553561,344.943259329763
