https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USD
1656979200,2022-07-05,USDT/USD,1.0014,1.0016,1.0007,1.0008,314388.731857,314640.24284248555
1656892800,2022-07-04,USDT/USD,1.0019,1.0022,1.0013,1.0013,362283.665062,362754.6338265806
1656806400,2022-07-03,USDT/USD,1.0022,1.0023,1.0018,1.0019,236113.582567,236562.1983738773
1656720000,2022-07-02,USDT/USD,1.0014,1.0022,1.0,1.0019,437568.840761,438400.2215584459
1656633600,2022-07-01,USDT/USD,1.0015,1.0018,1.0011,1.0017,596130.172616,597143.5939094473
1656547200,2022-06-30,USDT/USD,1.0013,1.0015,1.0,1.0012,601157.769981,601879.1593049773
1656460800,2022-06-29,USDT/USD,1.0005,1.0016,1.0,1.001,457694.145664,458151.83980966394
1656374400,2022-06-28,USDT/USD,1.0008,1.0009,1.0002,1.0008,433878.752219,434225.8552207752
1656288000,2022-06-27,USDT/USD,1.0006,1.0009,1.0005,1.0005,298823.000442,298972.411942221
1656201600,2022-06-26,USDT/USD,1.0003,1.0008,1.0002,1.0008,246901.990746,247099.51233859677
1656115200,2022-06-25,USDT/USD,1.0006,1.0007,1.0001,1.0006,217126.578503,217256.8544501018
1656028800,2022-06-24,USDT/USD,0.9998,1.0006,0.9998,1.0003,371432.870263,371544.30012407893
1655942400,2022-06-23,USDT/USD,0.9999,1.0001,0.9996,0.9998,320584.968213,320520.8512193574
1655856000,2022-06-22,USDT/USD,0.9999,1.0013,0.9994,0.9999,369021.702312,368984.80014176876
1655769600,2022-06-21,USDT/USD,0.9999,1.0017,0.9959,0.9999,405145.161947,405104.6474308053
1655683200,2022-06-20,USDT/USD,1.0001,1.0002,0.9988,0.9999,324003.94988,323971.54948501196
1655596800,2022-06-19,USDT/USD,0.9995,1.0003,0.9988,0.9998,406516.34392,406435.040651216
1655510400,2022-06-18,USDT/USD,1.0,1.0001,0.9986,0.9995,776098.479053,775710.4298134735
1655424000,2022-06-17,USDT/USD,0.9999,1.0,0.9996,0.9997,328747.874506,328649.25014364824
1655337600,2022-06-16,USDT/USD,1.0001,1.0004,0.9993,0.9999,638420.448165,638356.6061201835
1655251200,2022-06-15,USDT/USD,1.0012,1.0012,0.9989,1.0001,1718875.018487,1719046.9059888485
1655164800,2022-06-14,USDT/USD,1.0009,1.0018,0.9996,1.0012,1717715.362703,1719776.6211382437
1655078400,2022-06-13,USDT/USD,1.0006,1.0015,0.9989,1.0012,1808310.666994,1810480.639794393
1654992000,2022-06-12,USDT/USD,1.0004,1.001,1.0004,1.0009,390284.306659,390635.56253499305
1654905600,2022-06-11,USDT/USD,1.0003,1.001,1.0002,1.0005,285685.168289,285828.0108731445
1654819200,2022-06-10,USDT/USD,1.0004,1.0005,1.0,1.0005,384969.25419,385161.738817095
1654732800,2022-06-09,USDT/USD,1.0005,1.0007,1.0001,1.0004,348736.432263,348875.9268359052
1654646400,2022-06-08,USDT/USD,1.0008,1.0009,1.0002,1.0005,302724.422122,302875.784333061
1654560000,2022-06-07,USDT/USD,1.0006,1.0008,1.0003,1.0006,301576.733432,301757.6794720592
1654473600,2022-06-06,USDT/USD,1.001,1.001,1.0004,1.0004,272602.929132,272711.9703036528
1654387200,2022-06-05,USDT/USD,1.0008,1.0012,1.0006,1.001,163788.431866,163952.22029786598
1654300800,2022-06-04,USDT/USD,1.001,1.0013,1.0008,1.0011,184855.466646,185058.8076593106
1654214400,2022-06-03,USDT/USD,1.0012,1.0016,1.001,1.001,591645.031383,592236.6764143829
1654128000,2022-06-02,USDT/USD,1.0008,1.0016,1.0007,1.0011,601525.621985,602187.3001691835
1654041600,2022-06-01,USDT/USD,1.0007,1.0021,1.0006,1.0008,642250.174365,642763.9745044919
1653955200,2022-05-31,USDT/USD,1.0005,1.0021,1.0003,1.0009,545838.403618,546329.6581812561
1653868800,2022-05-30,USDT/USD,1.0007,1.001,0.999,1.0005,417448.781172,417657.50556258595
1653782400,2022-05-29,USDT/USD,1.0006,1.0011,1.0003,1.0007,248971.700028,249145.98021801957
1653696000,2022-05-28,USDT/USD,1.0008,1.001,1.0006,1.0009,170697.893417,170851.5215210753
1653609600,2022-05-27,USDT/USD,1.0003,1.0009,1.0,1.0006,564337.441504,564676.0439689023
1653523200,2022-05-26,USDT/USD,1.0005,1.0015,0.9993,1.0003,988941.442467,989238.1248997401
1653436800,2022-05-25,USDT/USD,1.0002,1.0008,0.9986,1.0005,479015.724538,479255.23240026896
1653350400,2022-05-24,USDT/USD,0.9999,1.0005,0.9999,1.0001,362491.840455,362528.0896390455
1653264000,2022-05-23,USDT/USD,1.0,1.0002,0.9996,0.9999,492102.161726,492052.9515098274
1653177600,2022-05-22,USDT/USD,1.0,1.0002,0.9997,1.0,259987.500019,259987.500019
1653091200,2022-05-21,USDT/USD,0.9997,1.0,0.9994,0.9997,222026.839735,221960.2316830795
1653004800,2022-05-20,USDT/USD,0.9991,0.9997,0.999,0.9994,394970.48804,394733.505747176
1652918400,2022-05-19,USDT/USD,0.9993,0.9995,0.9985,0.9994,548520.466793,548191.3545129242
1652832000,2022-05-18,USDT/USD,0.9996,0.9999,0.999,0.9992,528884.591989,528461.4843154087
1652745600,2022-05-17,USDT/USD,0.9996,1.0009,0.9994,0.9999,942044.127081,941949.922668292
1652659200,2022-05-16,USDT/USD,0.9998,1.0005,0.9992,0.9995,831052.034867,830636.5088495665
1652572800,2022-05-15,USDT/USD,1.0003,1.0003,0.9997,0.9998,527562.236716,527456.7242686568
1652486400,2022-05-14,USDT/USD,0.9995,1.0004,0.9992,1.0,600576.802087,600576.802087
1652400000,2022-05-13,USDT/USD,1.001,1.0011,0.9902,0.9995,1012019.661131,1011513.6513004346
1652313600,2022-05-12,USDT/USD,1.001,1.0014,0.3601,1.0,3275376.233819,3275376.233819
1652227200,2022-05-11,USDT/USD,1.0019,1.0026,1.0005,1.0013,3082822.276114,3086829.9450729485
1652140800,2022-05-10,USDT/USD,1.0017,1.0021,1.001,1.002,1081429.593325,1083592.45251165
1652054400,2022-05-09,USDT/USD,1.0023,1.0026,1.0016,1.0017,1003701.573567,1005407.8662420639
1651968000,2022-05-08,USDT/USD,1.0024,1.0027,1.0019,1.0023,394508.72397,395416.094035131
1651881600,2022-05-07,USDT/USD,1.002,1.0024,1.002,1.0024,341820.20762,342640.576118288
1651795200,2022-05-06,USDT/USD,1.0018,1.0026,1.0015,1.002,901450.418419,903253.3192558379
1651708800,2022-05-05,USDT/USD,1.0019,1.0025,1.0015,1.0018,802285.983195,803730.097964751
1651622400,2022-05-04,USDT/USD,1.0021,1.0027,1.0019,1.0019,717157.081529,718519.679983905
1651536000,2022-05-03,USDT/USD,1.0019,1.0022,1.0017,1.0022,503034.99361,504141.670595942
1651449600,2022-05-02,USDT/USD,1.0026,1.0029,1.0019,1.0022,582296.715274,583577.7680476027
1651363200,2022-05-01,USDT/USD,1.0025,1.0029,1.0023,1.0029,485941.310348,487350.5401480092
1651276800,2022-04-30,USDT/USD,1.0018,1.0027,1.0018,1.0023,508475.888695,509645.3832389985
1651190400,2022-04-29,USDT/USD,1.0014,1.0023,1.0014,1.0017,695467.849822,696650.1451666974
1651104000,2022-04-28,USDT/USD,1.0021,1.0022,1.0014,1.0014,619533.076189,620400.4224956647
1651017600,2022-04-27,USDT/USD,1.0017,1.0024,1.0017,1.0021,658780.764424,660164.2040292905
1650931200,2022-04-26,USDT/USD,1.0018,1.0023,1.0017,1.002,677436.720276,678791.593716552
1650844800,2022-04-25,USDT/USD,1.0013,1.0021,1.0012,1.0018,531209.421115,532165.5980730071
1650758400,2022-04-24,USDT/USD,1.0016,1.0016,1.0012,1.0015,250049.937181,250425.0120867715
1650672000,2022-04-23,USDT/USD,1.0013,1.0016,1.0011,1.0015,270450.797665,270856.47386149754
1650585600,2022-04-22,USDT/USD,1.0013,1.0016,1.0011,1.0014,517601.861537,518326.5041431518
1650499200,2022-04-21,USDT/USD,1.0025,1.0025,1.001,1.0011,884276.155504,885248.8592750545
1650412800,2022-04-20,USDT/USD,1.0023,1.0028,1.0022,1.0022,917220.524781,919238.4099355182
1650326400,2022-04-19,USDT/USD,1.0027,1.0036,1.0021,1.0023,1264126.875691,1267034.3675050891
1650240000,2022-04-18,USDT/USD,1.0023,1.0033,1.0023,1.0029,958525.862067,961305.5870669942
1650153600,2022-04-17,USDT/USD,1.0026,1.0028,1.0019,1.0026,732539.14344,734443.745212944
1650067200,2022-04-16,USDT/USD,1.0024,1.003,1.0021,1.0023,1006604.796688,1008919.9877203823
1649980800,2022-04-15,USDT/USD,1.0023,1.0029,1.0016,1.0022,1477974.882461,1481226.4272024143
1649894400,2022-04-14,USDT/USD,1.0021,1.003,1.0019,1.002,1478317.788602,1481274.424179204
1649808000,2022-04-13,USDT/USD,1.0022,1.0032,1.0017,1.0021,1511091.688347,1514264.9808925285
1649721600,2022-04-12,USDT/USD,1.0014,1.0025,1.0012,1.0025,1026203.960442,1028769.4703431049
1649635200,2022-04-11,USDT/USD,1.0029,1.0037,1.0011,1.0014,1514805.384575,1516926.1121134053
1649548800,2022-04-10,USDT/USD,1.003,1.0041,1.0028,1.0029,991581.772244,994457.3593835075
1649462400,2022-04-09,USDT/USD,1.0021,1.0035,1.0019,1.003,895308.776447,897994.7027763409
1649376000,2022-04-08,USDT/USD,1.0027,1.0033,1.002,1.0023,1392298.46637,1395500.752842651
1649289600,2022-04-07,USDT/USD,1.0021,1.0036,1.002,1.0027,1152750.342661,1155862.7685861846
1649203200,2022-04-06,USDT/USD,1.0023,1.0028,1.0019,1.0023,1174455.714185,1177156.9623276254
1649116800,2022-04-05,USDT/USD,1.0024,1.0032,1.0019,1.0023,1249019.997446,1251892.7434401258
1649030400,2022-04-04,USDT/USD,1.0023,1.0027,1.002,1.0024,922368.184994,924581.8686379855
1648944000,2022-04-03,USDT/USD,1.002,1.0029,1.0019,1.0024,946702.100294,948974.1853347055
1648857600,2022-04-02,USDT/USD,1.0018,1.0024,1.0015,1.002,938821.286967,940698.929540934
1648771200,2022-04-01,USDT/USD,1.0012,1.0019,1.0011,1.0015,1293473.348648,1295413.558670972
1648684800,2022-03-31,USDT/USD,1.0013,1.0018,1.0009,1.0014,1397894.751782,1399851.804434495
1648598400,2022-03-30,USDT/USD,1.0015,1.0017,1.0006,1.0013,1328369.142351,1330096.0222360564
1648512000,2022-03-29,USDT/USD,1.0017,1.0018,1.0012,1.0016,918423.044432,919892.5213030913
1648425600,2022-03-28,USDT/USD,1.0019,1.0021,1.0007,1.0014,1215774.54276,1217476.627119864
1648339200,2022-03-27,USDT/USD,1.0013,1.0023,1.0012,1.0018,821391.868992,822870.3743561857
1648252800,2022-03-26,USDT/USD,1.0024,1.003,1.0013,1.0013,964778.078562,966032.2900641307
1648166400,2022-03-25,USDT/USD,1.0024,1.0027,1.0019,1.0022,826079.239919,827896.6142468217
1648080000,2022-03-24,USDT/USD,1.0022,1.0033,1.0021,1.0024,1198291.94912,1201167.849797888
1647993600,2022-03-23,USDT/USD,1.0022,1.0027,1.0021,1.0022,696809.201247,698342.1814897434
1647907200,2022-03-22,USDT/USD,1.0028,1.0029,1.002,1.0022,780925.281416,782643.3170351152
1647820800,2022-03-21,USDT/USD,1.0023,1.003,1.0021,1.0027,684097.094953,685944.157109373
1647734400,2022-03-20,USDT/USD,1.0011,1.0028,1.0009,1.0026,724007.001851,725889.4200558126
1647648000,2022-03-19,USDT/USD,1.0009,1.0011,1.0006,1.0011,217056.998514,217295.76121236544
1647561600,2022-03-18,USDT/USD,1.0009,1.002,1.0003,1.0006,837945.585903,838448.3532545418
1647475200,2022-03-17,USDT/USD,1.0014,1.0022,1.0006,1.0008,812116.526672,812766.2198933375
1647388800,2022-03-16,USDT/USD,1.0014,1.0025,1.0013,1.0014,692370.286577,693339.6049782078
1647302400,2022-03-15,USDT/USD,1.0015,1.0019,1.0012,1.0017,523020.254704,523909.3891369968
1647216000,2022-03-14,USDT/USD,1.0019,1.0021,1.0012,1.0012,610664.183117,611396.9801367405
1647129600,2022-03-13,USDT/USD,1.0016,1.002,1.0015,1.0019,250153.525523,250628.8172214937
1647043200,2022-03-12,USDT/USD,1.0019,1.002,1.0014,1.0019,407729.387422,408504.0732581018
1646956800,2022-03-11,USDT/USD,1.0018,1.0019,1.0014,1.0019,362445.390307,363134.0365485833
1646870400,2022-03-10,USDT/USD,1.0016,1.0019,1.0012,1.0018,480916.158289,481781.8073739202
1646784000,2022-03-09,USDT/USD,1.0015,1.0019,1.001,1.0017,560983.824479,561937.4969806143
1646697600,2022-03-08,USDT/USD,1.0014,1.0015,1.001,1.0015,423051.191962,423685.768749943
1646611200,2022-03-07,USDT/USD,1.0015,1.0019,1.001,1.0014,486221.030366,486901.73980851244
1646524800,2022-03-06,USDT/USD,1.0015,1.0018,1.0012,1.0014,380191.400374,380723.6683345236
1646438400,2022-03-05,USDT/USD,1.0015,1.0018,1.0012,1.0018,295319.501812,295851.0769152616
1646352000,2022-03-04,USDT/USD,1.0011,1.0015,1.001,1.0012,567386.340266,568067.2038743192
1646265600,2022-03-03,USDT/USD,1.0012,1.0014,1.001,1.0011,458092.226954,458596.12840364943
1646179200,2022-03-02,USDT/USD,1.0006,1.0013,1.0006,1.0012,408866.41691,409357.05661029206
1646092800,2022-03-01,USDT/USD,1.0009,1.0011,1.0004,1.0007,661961.872274,662425.2455845918
1646006400,2022-02-28,USDT/USD,1.0013,1.002,1.0007,1.0011,881082.47362,882051.664340982
1645920000,2022-02-27,USDT/USD,1.0016,1.0018,1.001,1.0013,577992.942232,578744.3330569016
1645833600,2022-02-26,USDT/USD,1.0007,1.0018,1.0007,1.0017,589012.734506,590014.0561546602
1645747200,2022-02-25,USDT/USD,1.0013,1.0013,1.0007,1.001,460511.064948,460971.57601294795
1645660800,2022-02-24,USDT/USD,1.0004,1.0014,1.0003,1.0011,875632.116877,876595.3122055647
1645574400,2022-02-23,USDT/USD,1.0009,1.001,1.0003,1.0004,452294.525672,452475.4434822688
1645488000,2022-02-22,USDT/USD,1.0005,1.0009,1.0004,1.0009,274250.801603,274497.6273244427
1645401600,2022-02-21,USDT/USD,1.0011,1.0012,1.0004,1.0007,400275.340771,400555.5335095397
1645315200,2022-02-20,USDT/USD,1.0012,1.0013,1.0009,1.0009,325855.357323,326148.62714459066
1645228800,2022-02-19,USDT/USD,1.0009,1.0013,1.0008,1.0012,284973.264516,285315.2324334192
1645142400,2022-02-18,USDT/USD,1.0008,1.0012,1.0005,1.0011,276150.176533,276453.9417271863
1645056000,2022-02-17,USDT/USD,1.0008,1.0009,1.0005,1.0005,249401.623996,249526.324807998
1644969600,2022-02-16,USDT/USD,1.0007,1.001,1.0005,1.0008,215349.781348,215522.06117307837
1644883200,2022-02-15,USDT/USD,1.0008,1.0009,1.0005,1.0006,247582.124301,247730.6735755806
1644796800,2022-02-14,USDT/USD,1.0004,1.0008,1.0003,1.0006,274491.251235,274655.945985741
1644710400,2022-02-13,USDT/USD,1.0015,1.0016,0.9999,1.0006,432948.384141,433208.15317148453
1644624000,2022-02-12,USDT/USD,1.0017,1.0018,1.0012,1.0016,337581.472195,338121.602550512
1644537600,2022-02-11,USDT/USD,1.0017,1.0018,1.0013,1.0017,402476.230657,403160.4402491169
1644451200,2022-02-10,USDT/USD,1.0015,1.002,1.0014,1.0017,472661.834645,473465.3597638965
1644364800,2022-02-09,USDT/USD,1.0014,1.0017,1.0014,1.0017,396045.729582,396719.0073222894
1644278400,2022-02-08,USDT/USD,1.0013,1.0017,1.0011,1.0014,424388.326686,424982.4703433604
1644192000,2022-02-07,USDT/USD,1.0011,1.0015,1.0004,1.0011,726660.304426,727459.6307608687
1644105600,2022-02-06,USDT/USD,1.0012,1.0015,1.001,1.0011,274419.344481,274721.2057599291
1644019200,2022-02-05,USDT/USD,1.001,1.0014,1.0009,1.001,281286.839186,281568.126025186
1643932800,2022-02-04,USDT/USD,1.001,1.0013,1.0009,1.001,315609.404269,315925.01367326896
1643846400,2022-02-03,USDT/USD,1.0008,1.0014,1.0008,1.001,450258.154613,450708.41276761296
1643760000,2022-02-02,USDT/USD,1.0006,1.0011,1.0004,1.0011,349575.519296,349960.05236722564
1643673600,2022-02-01,USDT/USD,1.0007,1.0008,1.0003,1.0004,422456.542802,422625.5254191208
1643587200,2022-01-31,USDT/USD,1.001,1.0013,1.0003,1.0004,420481.68556,420649.878234224
1643500800,2022-01-30,USDT/USD,1.0011,1.0015,1.0009,1.001,237877.676384,238115.55406038396
1643414400,2022-01-29,USDT/USD,1.0011,1.0019,1.0009,1.0011,332059.918153,332425.18406296836
1643328000,2022-01-28,USDT/USD,1.0016,1.0019,1.0009,1.0011,433880.079535,434357.34762248857
1643241600,2022-01-27,USDT/USD,1.0013,1.0019,1.0013,1.0016,484944.779586,485720.6912333376
1643155200,2022-01-26,USDT/USD,1.001,1.0017,1.001,1.0013,571664.087457,572407.2507706942
1643068800,2022-01-25,USDT/USD,1.0007,1.0014,1.0007,1.001,411918.478261,412330.396739261
1642982400,2022-01-24,USDT/USD,1.001,1.0013,1.0002,1.001,810527.257104,811337.7843611039
1642896000,2022-01-23,USDT/USD,1.001,1.0013,1.0008,1.0008,495992.214835,496389.0086068679
1642809600,2022-01-22,USDT/USD,1.0007,1.0014,1.0002,1.0013,1028442.575466,1029779.5508141059
1642723200,2022-01-21,USDT/USD,1.0004,1.0013,1.0003,1.0009,1090933.62883,1091915.469095947
1642636800,2022-01-20,USDT/USD,1.0004,1.0008,1.0002,1.0005,376024.889195,376212.9016395975
1642550400,2022-01-19,USDT/USD,1.0003,1.0007,1.0002,1.0004,343940.51401,344078.090215604
1642464000,2022-01-18,USDT/USD,1.0005,1.0009,1.0003,1.0006,413914.967603,414163.31658356177
1642377600,2022-01-17,USDT/USD,1.001,1.0011,1.0005,1.0008,329134.35673,329397.664215384
1642291200,2022-01-16,USDT/USD,1.0006,1.0014,1.0006,1.0007,168146.568367,168264.2709648569
1642204800,2022-01-15,USDT/USD,1.0008,1.0014,1.0006,1.0009,226144.814746,226348.34507927136
1642118400,2022-01-14,USDT/USD,1.0004,1.0009,1.0004,1.0009,272180.33184,272425.294138656
1642032000,2022-01-13,USDT/USD,1.0008,1.0009,0.9999,1.0004,478399.745186,478591.10508407437
1641945600,2022-01-12,USDT/USD,1.0006,1.0009,1.0001,1.0006,343490.367237,343696.4614573422
1641859200,2022-01-11,USDT/USD,1.0008,1.0014,1.0001,1.0007,470451.470077,470780.78610605386
1641772800,2022-01-10,USDT/USD,1.0009,1.0009,1.0004,1.0008,555678.527791,556123.0706132327
1641686400,2022-01-09,USDT/USD,1.0005,1.001,1.0002,1.0006,347145.598105,347353.885463863
1641600000,2022-01-08,USDT/USD,1.0003,1.0007,1.0002,1.0005,363929.475172,364111.439909586
1641513600,2022-01-07,USDT/USD,1.0003,1.001,1.0001,1.0004,736186.587836,736481.0624711344
1641427200,2022-01-06,USDT/USD,1.0004,1.0007,1.0001,1.0003,535110.516706,535271.0498610118
1641340800,2022-01-05,USDT/USD,1.0008,1.0008,1.0001,1.0004,652286.277351,652547.1918619403
1641254400,2022-01-04,USDT/USD,1.0008,1.001,1.0004,1.0008,357402.284834,357688.20666186715
1641168000,2022-01-03,USDT/USD,1.0007,1.0009,1.0003,1.0008,370095.863226,370391.93991658074
1641081600,2022-01-02,USDT/USD,1.0007,1.0008,1.0002,1.0004,264341.737272,264447.4739669088
1640995200,2022-01-01,USDT/USD,1.0007,1.001,1.0005,1.0005,209828.293587,209933.20773379348
1640908800,2021-12-31,USDT/USD,1.0006,1.0011,1.0003,1.0007,482995.819127,483333.91620038886
1640822400,2021-12-30,USDT/USD,1.0007,1.0014,1.0003,1.0006,486104.755832,486396.4186854992
1640736000,2021-12-29,USDT/USD,1.0007,1.001,1.0,1.0007,702790.583277,703282.5366852939
