https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLY,Volume USDT
1660867200,2022-08-19 00:00:00,PLY/USDT,0.001508,0.001548,0.001355,0.001385,17348352.6815,24659.6825363838
1660780800,2022-08-18 00:00:00,PLY/USDT,0.00149,0.001637,0.001485,0.001512,21093701.1385,32656.4284710555
1660694400,2022-08-17 00:00:00,PLY/USDT,0.001529,0.001625,0.00147,0.001506,18433688.9525,27680.8685122574
1660608000,2022-08-16 00:00:00,PLY/USDT,0.001534,0.001712,0.001481,0.001528,24457693.0317,37672.8982087147
1660521600,2022-08-15 00:00:00,PLY/USDT,0.001593,0.001615,0.001496,0.001533,52895998.8767,82207.3112885134
1660435200,2022-08-14 00:00:00,PLY/USDT,0.001672,0.001672,0.001549,0.001576,10229223.6980422,16496.4537250989338
1660348800,2022-08-13 00:00:00,PLY/USDT,0.001721,0.00175,0.001615,0.001685,10651791.3215,17920.5437135794
1660262400,2022-08-12 00:00:00,PLY/USDT,0.001668,0.001766,0.001648,0.001725,8771752.6875,14983.6562961706
1660176000,2022-08-11 00:00:00,PLY/USDT,0.001756,0.001851,0.00165,0.00168,15628173.2909,27272.2792501141
1660089600,2022-08-10 00:00:00,PLY/USDT,0.001794,0.001978,0.001635,0.001751,22939444.1916,41466.7233562176
1660003200,2022-08-09 00:00:00,PLY/USDT,0.001885,0.001948,0.001709,0.001779,9107122.949,16861.3695318242
1659916800,2022-08-08 00:00:00,PLY/USDT,0.001663,0.002082,0.001651,0.001875,20792495.2078,38380.1865523491
1659830400,2022-08-07 00:00:00,PLY/USDT,0.001635,0.001736,0.00161,0.001658,9563211.2372,15924.6181971014
1659744000,2022-08-06 00:00:00,PLY/USDT,0.001809,0.002042,0.001605,0.001622,63392763.4827,115262.4553216525
1659657600,2022-08-05 00:00:00,PLY/USDT,0.001437,0.002462,0.001426,0.001808,120625990.1873,216002.127854621
1659571200,2022-08-04 00:00:00,PLY/USDT,0.001509,0.001587,0.00138,0.001443,22365266.9137,32859.9974140274
1659484800,2022-08-03 00:00:00,PLY/USDT,0.001555,0.001579,0.00145,0.001508,20205492.7414,30200.3531205947
1659398400,2022-08-02 00:00:00,PLY/USDT,0.001411,0.0022,0.001303,0.001553,105531564.616,176595.2957023585
1659312000,2022-08-01 00:00:00,PLY/USDT,0.001322,0.001455,0.00124,0.001395,19683693.6831,26354.0199260501
1659225600,2022-07-31 00:00:00,PLY/USDT,0.001407,0.001438,0.001296,0.001324,7911845.9189,10760.3719197866
1659139200,2022-07-30 00:00:00,PLY/USDT,0.001384,0.001491,0.00131,0.001412,13416639.4515,18936.5518066508
1659052800,2022-07-29 00:00:00,PLY/USDT,0.001379,0.001603,0.0013,0.001392,52185053.9815,73732.2312083174
1658966400,2022-07-28 00:00:00,PLY/USDT,0.001221,0.0024,0.001177,0.001375,104784699.1649,172277.5223038034
1658880000,2022-07-27 00:00:00,PLY/USDT,0.001127,0.001265,0.001084,0.001213,22161920.1839,26359.8996591338
1658793600,2022-07-26 00:00:00,PLY/USDT,0.001186,0.001195,0.001084,0.001132,4111050.3749,4713.2149602307
1658707200,2022-07-25 00:00:00,PLY/USDT,0.001281,0.001317,0.001185,0.001192,12296864.7612,15062.2149506185
1658620800,2022-07-24 00:00:00,PLY/USDT,0.001257,0.001326,0.00124,0.001269,6774899.5653,8664.1145922049
1658534400,2022-07-23 00:00:00,PLY/USDT,0.001286,0.001336,0.00124,0.001255,4081297.5994,5181.0261193791
1658448000,2022-07-22 00:00:00,PLY/USDT,0.001338,0.001449,0.00124,0.00128,22085520.8417,29662.8804302485
1658361600,2022-07-21 00:00:00,PLY/USDT,0.001312,0.00136,0.0012,0.001328,25273573.0828,32214.8843040357
1658275200,2022-07-20 00:00:00,PLY/USDT,0.001457,0.001741,0.00131,0.00131,58944461.84305467,83881.38336441543663
1658188800,2022-07-19 00:00:00,PLY/USDT,0.001374,0.001469,0.001369,0.001453,13541472.93128774,19243.40370466783378
1658102400,2022-07-18 00:00:00,PLY/USDT,0.001221,0.001526,0.001221,0.001375,32742584.67659352,44316.01397830522147
1658016000,2022-07-17 00:00:00,PLY/USDT,0.001235,0.001249,0.001185,0.001221,6526663.03625123,7955.55627275573185
1657929600,2022-07-16 00:00:00,PLY/USDT,0.001203,0.001249,0.001167,0.001235,10802271.95150349,13045.61674699974701
1657843200,2022-07-15 00:00:00,PLY/USDT,0.001299,0.001301,0.00116,0.001213,14798790.82605068,18355.83265507149665
1657756800,2022-07-14 00:00:00,PLY/USDT,0.001328,0.001328,0.001236,0.001295,22055338.69107753,27851.66803988068997
1657670400,2022-07-13 00:00:00,PLY/USDT,0.001269,0.001328,0.001256,0.001328,7307271.99796775,9443.1744777152189
1657584000,2022-07-12 00:00:00,PLY/USDT,0.001353,0.001353,0.001266,0.001275,6045455.33921897,7888.70591162718244
1657497600,2022-07-11 00:00:00,PLY/USDT,0.001355,0.001435,0.001321,0.001337,12292550.45153362,16932.6162991551849
1657411200,2022-07-10 00:00:00,PLY/USDT,0.001486,0.001495,0.001251,0.001367,17721203.99929217,24629.9380576146666
1657324800,2022-07-09 00:00:00,PLY/USDT,0.00147,0.001517,0.001459,0.00149,5305197.67463148,7926.64864393944438
1657238400,2022-07-08 00:00:00,PLY/USDT,0.00157,0.001573,0.00142,0.001463,10521252.30683724,15767.09772792714672
1657152000,2022-07-07 00:00:00,PLY/USDT,0.001597,0.001678,0.001411,0.001569,37938504.42121327,58038.67108032807692
1657065600,2022-07-06 00:00:00,PLY/USDT,0.001405,0.00275,0.001382,0.001598,148534430.69881983,275171.05117217998053
1656979200,2022-07-05 00:00:00,PLY/USDT,0.001488,0.0015,0.00138,0.001401,8242474.94010711,11801.94867102516453
1656892800,2022-07-04 00:00:00,PLY/USDT,0.001465,0.001544,0.001391,0.001493,18026426.02019329,26427.09487535486537
1656806400,2022-07-03 00:00:00,PLY/USDT,0.001455,0.001515,0.001327,0.001478,17995651.81383652,25407.2859966942772
1656720000,2022-07-02 00:00:00,PLY/USDT,0.001371,0.00183,0.001312,0.001456,64866675.29512806,100533.47093625983491
1656633600,2022-07-01 00:00:00,PLY/USDT,0.001372,0.00147,0.001311,0.001368,8749796.22562434,11961.29794358880246
1656547200,2022-06-30 00:00:00,PLY/USDT,0.001484,0.001484,0.001362,0.001378,4147827.28055579,5754.15886141983613
1656460800,2022-06-29 00:00:00,PLY/USDT,0.001484,0.001571,0.00138,0.001486,15492300.80933882,22961.75736150772384
1656374400,2022-06-28 00:00:00,PLY/USDT,0.001514,0.001661,0.001438,0.001463,14164464.32350947,21992.75264765456673
1656288000,2022-06-27 00:00:00,PLY/USDT,0.001451,0.001685,0.001427,0.001516,38920495.8618053,59146.63117998449784
1656201600,2022-06-26 00:00:00,PLY/USDT,0.001575,0.001581,0.001447,0.001452,12274609.16895701,18459.6290760082587
1656115200,2022-06-25 00:00:00,PLY/USDT,0.001567,0.001639,0.001487,0.001557,5016259.99663292,7840.3605109398885
1656028800,2022-06-24 00:00:00,PLY/USDT,0.001508,0.001639,0.00145,0.001558,17646642.90167805,26563.32872601332885
1655942400,2022-06-23 00:00:00,PLY/USDT,0.001513,0.001644,0.00147,0.001502,8141545.16759769,12668.87059980408363
1655856000,2022-06-22 00:00:00,PLY/USDT,0.001606,0.001622,0.001493,0.001516,6811573.59129749,10522.64025761183779
1655769600,2022-06-21 00:00:00,PLY/USDT,0.001473,0.0021,0.001355,0.001605,40575267.01676632,68481.1767877556584
1655683200,2022-06-20 00:00:00,PLY/USDT,0.001542,0.001623,0.001311,0.001457,37920064.8369574,55143.04414739173783
1655596800,2022-06-19 00:00:00,PLY/USDT,0.001512,0.0023,0.001351,0.001533,101993149.74777577,172614.05176651112332
1655510400,2022-06-18 00:00:00,PLY/USDT,0.00149,0.00238,0.001308,0.001515,81575060.64046506,150389.96546250038657
1655424000,2022-06-17 00:00:00,PLY/USDT,0.001485,0.001624,0.00147,0.00149,11410148.69502046,17415.08295581339177
1655337600,2022-06-16 00:00:00,PLY/USDT,0.001688,0.001731,0.001472,0.001486,8075099.08298079,12496.72457437523216
1655251200,2022-06-15 00:00:00,PLY/USDT,0.0016,0.001712,0.00144,0.001702,11888005.15000362,18256.15640658937024
1655164800,2022-06-14 00:00:00,PLY/USDT,0.00161,0.00182,0.00155,0.0016,11764067.04451239,19467.7277665717402
1655078400,2022-06-13 00:00:00,PLY/USDT,0.00195,0.00195,0.00155,0.0016,10381245.08497592,17828.6449220819397
1654992000,2022-06-12 00:00:00,PLY/USDT,0.00205,0.00212,0.00192,0.00197,5238336.87641727,10517.8450847225285
1654905600,2022-06-11 00:00:00,PLY/USDT,0.00229,0.00235,0.00201,0.00205,10227452.3849862,22875.5110614947974
1654819200,2022-06-10 00:00:00,PLY/USDT,0.00258,0.00264,0.00219,0.00231,6644261.97719133,16110.9799751273301
1654732800,2022-06-09 00:00:00,PLY/USDT,0.00265,0.00277,0.00253,0.00255,9123084.84928354,24191.8813026638338
1654646400,2022-06-08 00:00:00,PLY/USDT,0.00282,0.00285,0.00257,0.00264,17423996.85413106,46689.0746449456502
1654560000,2022-06-07 00:00:00,PLY/USDT,0.00279,0.00293,0.00253,0.00281,9103448.55259636,25119.4427831820184
1654473600,2022-06-06 00:00:00,PLY/USDT,0.00293,0.00308,0.00265,0.0028,10523255.00321914,30069.6688203533779
1654387200,2022-06-05 00:00:00,PLY/USDT,0.00288,0.00312,0.0028,0.00293,7196149.45103828,21192.5925802365508
1654300800,2022-06-04 00:00:00,PLY/USDT,0.00276,0.0031,0.00273,0.00289,7834312.26929372,22356.2797736529908
1654214400,2022-06-03 00:00:00,PLY/USDT,0.00293,0.003,0.0027,0.00276,3647952.79964303,10661.5392286185303
1654128000,2022-06-02 00:00:00,PLY/USDT,0.00272,0.00296,0.0026,0.00291,6660405.89928143,18641.5622847856744
1654041600,2022-06-01 00:00:00,PLY/USDT,0.00294,0.003,0.00262,0.00271,7950839.17827185,22211.9846086676423
1653955200,2022-05-31 00:00:00,PLY/USDT,0.00303,0.00329,0.00283,0.00294,21454378.73630059,65757.8132946959827
1653868800,2022-05-30 00:00:00,PLY/USDT,0.00289,0.00304,0.00283,0.00301,3764271.82668523,11062.5085321108309
1653782400,2022-05-29 00:00:00,PLY/USDT,0.00273,0.00294,0.00265,0.0029,9217176.95161758,25684.0917791479198
1653696000,2022-05-28 00:00:00,PLY/USDT,0.00272,0.00347,0.0026,0.00272,32297322.36462363,96121.2652905926595
1653609600,2022-05-27 00:00:00,PLY/USDT,0.00252,0.00281,0.00236,0.00272,18548584.11002553,48282.8586238893307
1653523200,2022-05-26 00:00:00,PLY/USDT,0.00251,0.00271,0.00231,0.00252,24084051.83209203,60063.7039955118135
1653436800,2022-05-25 00:00:00,PLY/USDT,0.00258,0.00271,0.00237,0.0025,15334668.64615075,38427.0171259022547
1653350400,2022-05-24 00:00:00,PLY/USDT,0.00254,0.00266,0.0024,0.00257,11387359.04565453,28772.1399918770467
1653264000,2022-05-23 00:00:00,PLY/USDT,0.00277,0.00287,0.00253,0.00254,13557773.04695558,36787.3347306344182
1653177600,2022-05-22 00:00:00,PLY/USDT,0.00281,0.00299,0.00262,0.00279,22990755.41768942,64384.2485814425281
1653091200,2022-05-21 00:00:00,PLY/USDT,0.00258,0.00297,0.00252,0.0028,50917507.09710358,141676.1672345257826
1653004800,2022-05-20 00:00:00,PLY/USDT,0.00292,0.00297,0.00252,0.00259,12279345.51703864,33244.9110508295879
1652918400,2022-05-19 00:00:00,PLY/USDT,0.00305,0.00311,0.00265,0.00294,16633627.29321329,47460.8955898575061
1652832000,2022-05-18 00:00:00,PLY/USDT,0.00281,0.00335,0.0025,0.00305,51875384.7761951,151335.190588969
1652745600,2022-05-17 00:00:00,PLY/USDT,0.0027,0.00302,0.00252,0.00282,13156632.87871424,36396.187921501506
1652659200,2022-05-16 00:00:00,PLY/USDT,0.00294,0.00296,0.00256,0.00268,12051998.65088886,32794.7979549655342
1652572800,2022-05-15 00:00:00,PLY/USDT,0.00271,0.003,0.00241,0.00293,19302527.41793565,53369.9905503502765
1652486400,2022-05-14 00:00:00,PLY/USDT,0.00292,0.003,0.00243,0.0027,32975798.40468019,89382.1387020799993
1652400000,2022-05-13 00:00:00,PLY/USDT,0.00265,0.00478,0.00264,0.00291,68284909.80882821,230743.0895426304471
1652313600,2022-05-12 00:00:00,PLY/USDT,0.0022,0.00572,0.00161,0.00264,123102973.54052037,389411.6041817898251
1652227200,2022-05-11 00:00:00,PLY/USDT,0.00453,0.0049,0.00151,0.00216,100257422.68551988,291349.2740167296573
1652140800,2022-05-10 00:00:00,PLY/USDT,0.0062,0.00675,0.004,0.00453,66630541.69461565,363120.2750287999966
1652054400,2022-05-09 00:00:00,PLY/USDT,0.00773,0.00839,0.00609,0.00616,53392876.37706462,386791.5998969611842
1651968000,2022-05-08 00:00:00,PLY/USDT,0.00958,0.00972,0.0074,0.00772,78657673.20095294,666654.2989163854014
1651881600,2022-05-07 00:00:00,PLY/USDT,0.0128,0.0135,0.00906,0.0096,79213093.70185626,900601.9507909062814
1651795200,2022-05-06 00:00:00,PLY/USDT,0.01509,0.01621,0.01055,0.0128,262051517.72945255,3348740.2325007652745
1651708800,2022-05-05 00:00:00,PLY/USDT,0.005,0.06,0.005,0.0151,930474064.07022964,17779891.3879950803059
