https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PDEX,Volume USDT
1643587200,2022-01-31 00:00:00,PDEX/USDT,7.9573,7.982,7.5337,7.6238,27189.3446953,208945.982351629576
1643500800,2022-01-30 00:00:00,PDEX/USDT,8.1778,8.3345,7.8058,7.953,12592.38115518,102040.780569277406
1643414400,2022-01-29 00:00:00,PDEX/USDT,8.1036,8.35,7.8991,8.2036,15489.94117943,126694.951983699309
1643328000,2022-01-28 00:00:00,PDEX/USDT,7.6173,8.1574,7.5656,8.1058,14217.37933367,110718.275024266748
1643241600,2022-01-27 00:00:00,PDEX/USDT,7.5443,7.91,7.3928,7.6086,20125.46349666,154222.388952587403
1643155200,2022-01-26 00:00:00,PDEX/USDT,8.058,8.5071,7.5034,7.5132,34497.01913144,275130.11506822938
1643068800,2022-01-25 00:00:00,PDEX/USDT,7.9412,8.4229,7.5001,8.0335,43130.59056325,342745.339428830053
1642982400,2022-01-24 00:00:00,PDEX/USDT,8.1773,8.2847,7.1339,7.9138,39811.98155864,302393.456121413438
1642896000,2022-01-23 00:00:00,PDEX/USDT,7.9462,8.5112,7.8456,8.1773,26561.77413882,217424.529740634721
1642809600,2022-01-22 00:00:00,PDEX/USDT,8.568,8.8799,7.6917,7.9159,35895.26556818,292083.271693445753
1642723200,2022-01-21 00:00:00,PDEX/USDT,10.65,10.8973,8.4259,8.5692,46664.68434135,441114.807367942862
1642636800,2022-01-20 00:00:00,PDEX/USDT,10.9242,11.7234,10.65,10.66,29021.08814713,318767.963429371257
1642550400,2022-01-19 00:00:00,PDEX/USDT,12.1188,12.1794,10.7,10.9191,31797.6748384,352635.870618475074
1642464000,2022-01-18 00:00:00,PDEX/USDT,11.9278,12.3194,11.86,12.1188,18417.40346287,221767.165478511683
1642377600,2022-01-17 00:00:00,PDEX/USDT,12.0077,12.45,11.6282,11.8796,25817.87785977,307504.366376313076
1642291200,2022-01-16 00:00:00,PDEX/USDT,12.9,13.1617,11.6499,12.0025,22634.21849296,278229.784422076502
1642204800,2022-01-15 00:00:00,PDEX/USDT,12.5375,13.8,11.88,12.9048,55470.09606902,712446.659229185819
1642118400,2022-01-14 00:00:00,PDEX/USDT,10.9199,12.9913,10.868,12.5375,58270.18365888,685137.8005570422
1642032000,2022-01-13 00:00:00,PDEX/USDT,9.8431,11.0181,9.6946,10.9248,49117.87192924,509315.287089976684
1641945600,2022-01-12 00:00:00,PDEX/USDT,8.6423,10.271,8.5641,9.8764,33942.08749349,320987.395166785521
1641859200,2022-01-11 00:00:00,PDEX/USDT,8.3392,8.9986,8.2839,8.6038,19263.75879782,166342.902873063636
1641772800,2022-01-10 00:00:00,PDEX/USDT,8.9363,9.1094,8.2278,8.3392,23753.44220898,205017.343255274938
1641686400,2022-01-09 00:00:00,PDEX/USDT,8.8985,9.4563,8.8521,8.8963,17638.99998001,160327.917528057556
1641600000,2022-01-08 00:00:00,PDEX/USDT,9.0477,9.8298,8.5641,8.9259,28556.92818397,261160.634756931048
1641513600,2022-01-07 00:00:00,PDEX/USDT,9.2779,9.4417,8.588,9.0161,30893.60568356,276524.025576056008
1641427200,2022-01-06 00:00:00,PDEX/USDT,9.6251,9.8315,9.0181,9.2381,23486.01292709,220014.588060911079
1641340800,2022-01-05 00:00:00,PDEX/USDT,10.4429,10.895,9.4572,9.6251,33445.41735313,339715.665683483971
1641254400,2022-01-04 00:00:00,PDEX/USDT,11.46,11.5352,10.3865,10.4485,18311.10091012,200713.229110916867
1641168000,2022-01-03 00:00:00,PDEX/USDT,11.1167,11.5156,10.9745,11.46,17829.55944056,200611.980323076568
1641081600,2022-01-02 00:00:00,PDEX/USDT,11.3423,11.3467,10.7057,11.1167,13936.8082305,152669.932409014526
1640995200,2022-01-01 00:00:00,PDEX/USDT,10.5165,11.388,10.3833,11.3796,15787.75586844,171262.242975363863
1640908800,2021-12-31 00:00:00,PDEX/USDT,11.2701,11.9133,10.2722,10.5075,31276.67387974,345351.939809398644
1640822400,2021-12-30 00:00:00,PDEX/USDT,10.2574,11.625,10.2,11.2736,38714.45813505,419614.566460010512
1640736000,2021-12-29 00:00:00,PDEX/USDT,10.4175,10.6248,10.2,10.2769,16752.57053204,173879.316520500888
1640649600,2021-12-28 00:00:00,PDEX/USDT,11.435,11.55,10.2432,10.4027,21231.54859996,229372.757808506067
