https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDON,Volume USDT
1643673600,2022-02-01 00:00:00,KDON/USDT,0.2565,0.285,0.256,0.269,194463.47781634,52836.900382261426
1643587200,2022-01-31 00:00:00,KDON/USDT,0.2695,0.2863,0.2451,0.2565,301608.86485534,79188.105490029959
1643500800,2022-01-30 00:00:00,KDON/USDT,0.27,0.2831,0.25,0.2695,163247.25131128,42767.565438820872
1643414400,2022-01-29 00:00:00,KDON/USDT,0.2616,0.294,0.255,0.2684,367399.23113401,98129.873528343057
1643328000,2022-01-28 00:00:00,KDON/USDT,0.3036,0.3092,0.242,0.262,410664.71509358,110732.553851794827
1643241600,2022-01-27 00:00:00,KDON/USDT,0.264,0.3213,0.2411,0.3036,585928.134697,163495.790093664843
1643155200,2022-01-26 00:00:00,KDON/USDT,0.2585,0.2745,0.2424,0.2641,242211.62807566,62964.183907533443
1643068800,2022-01-25 00:00:00,KDON/USDT,0.2692,0.2926,0.2451,0.259,244220.24592707,65500.641833384708
1642982400,2022-01-24 00:00:00,KDON/USDT,0.3061,0.308,0.2427,0.2696,369975.1364267,102094.495327756609
1642896000,2022-01-23 00:00:00,KDON/USDT,0.2925,0.3803,0.2896,0.3052,683021.05809588,224125.819540086082
1642809600,2022-01-22 00:00:00,KDON/USDT,0.2855,0.315,0.243,0.2928,358381.4030267,100694.27541786085
1642723200,2022-01-21 00:00:00,KDON/USDT,0.3569,0.3692,0.28,0.2836,380114.70478117,123745.314499058272
1642636800,2022-01-20 00:00:00,KDON/USDT,0.3585,0.445,0.3421,0.3576,634607.00064836,244035.959927947981
1642550400,2022-01-19 00:00:00,KDON/USDT,0.3254,0.4124,0.32,0.359,471547.22938347,170059.125655669242
1642464000,2022-01-18 00:00:00,KDON/USDT,0.3446,0.3513,0.31,0.3278,310511.20362819,100529.43458019634
1642377600,2022-01-17 00:00:00,KDON/USDT,0.351,0.373,0.335,0.3432,482702.23289118,168146.790626066451
1642291200,2022-01-16 00:00:00,KDON/USDT,0.393,0.3948,0.3501,0.3507,312605.01974918,116869.200425347543
1642204800,2022-01-15 00:00:00,KDON/USDT,0.3996,0.4061,0.3048,0.3917,640545.03003313,234130.353616374724
1642118400,2022-01-14 00:00:00,KDON/USDT,0.4455,0.4905,0.3933,0.3996,995562.35546857,422802.541343120481
1642032000,2022-01-13 00:00:00,KDON/USDT,0.3114,0.49,0.2926,0.4443,2142194.49156726,852993.297467477276
1641945600,2022-01-12 00:00:00,KDON/USDT,0.3111,0.332,0.2942,0.3116,268156.54669448,83395.855940960005
1641859200,2022-01-11 00:00:00,KDON/USDT,0.292,0.3326,0.2731,0.3116,227803.2613208,68225.293381329149
1641772800,2022-01-10 00:00:00,KDON/USDT,0.2971,0.3024,0.2645,0.2925,106910.43012714,30563.909015347552
1641686400,2022-01-09 00:00:00,KDON/USDT,0.2943,0.3058,0.288,0.2975,113631.9521259,33411.867472392002
1641600000,2022-01-08 00:00:00,KDON/USDT,0.298,0.3169,0.288,0.2943,177512.05649956,53466.27848007611
1641513600,2022-01-07 00:00:00,KDON/USDT,0.3109,0.3132,0.288,0.299,281052.44983324,83219.875838635773
1641427200,2022-01-06 00:00:00,KDON/USDT,0.3255,0.3424,0.3092,0.3092,228215.89618893,73347.364300341997
1641340800,2022-01-05 00:00:00,KDON/USDT,0.3455,0.379,0.3221,0.327,330251.03374977,116894.865550446679
1641254400,2022-01-04 00:00:00,KDON/USDT,0.357,0.3804,0.3193,0.346,316916.66963134,111449.153085259626
1641168000,2022-01-03 00:00:00,KDON/USDT,0.3549,0.3718,0.335,0.357,259937.9870043,91347.008702261177
1641081600,2022-01-02 00:00:00,KDON/USDT,0.3505,0.3759,0.3358,0.3554,200356.50763853,71342.153635367505
1640995200,2022-01-01 00:00:00,KDON/USDT,0.3533,0.362,0.3387,0.3512,164942.30545333,57333.146422323254
1640908800,2021-12-31 00:00:00,KDON/USDT,0.3581,0.3798,0.3332,0.3533,295612.2794611,104607.15711916581
1640822400,2021-12-30 00:00:00,KDON/USDT,0.3706,0.3816,0.338,0.3588,198329.6029491,70973.46773080449
1640736000,2021-12-29 00:00:00,KDON/USDT,0.362,0.406,0.3517,0.3724,411428.6740639,155330.888649499454
1640649600,2021-12-28 00:00:00,KDON/USDT,0.4004,0.4004,0.3586,0.3618,277357.13584837,104156.652716792186
