https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume BTC,tradecount
1645660800000,2022-02-24 00:00:00,NEO/BTC,0.00052400,0.00055900,0.00049300,0.00055600,177317.72000000,92.29506617,11229
1645574400000,2022-02-23 00:00:00,NEO/BTC,0.00053800,0.00054300,0.00052200,0.00052400,64124.80000000,34.16840078,6182
1645488000000,2022-02-22 00:00:00,NEO/BTC,0.00054500,0.00054900,0.00052700,0.00053800,107808.83000000,58.02146384,5291
1645401600000,2022-02-21 00:00:00,NEO/BTC,0.00060100,0.00062200,0.00054000,0.00054400,123331.27000000,71.37443705,8405
1645315200000,2022-02-20 00:00:00,NEO/BTC,0.00062400,0.00065700,0.00059400,0.00060100,152633.12000000,96.40566543,9442
1645228800000,2022-02-19 00:00:00,NEO/BTC,0.00065600,0.00068200,0.00061300,0.00062400,186620.64000000,120.13986952,10124
1645142400000,2022-02-18 00:00:00,NEO/BTC,0.00058400,0.00067200,0.00058000,0.00065600,295777.46000000,189.16025799,18112
1645056000000,2022-02-17 00:00:00,NEO/BTC,0.00058600,0.00059000,0.00055800,0.00058400,115649.73000000,66.74081345,7219
1644969600000,2022-02-16 00:00:00,NEO/BTC,0.00050900,0.00059100,0.00050900,0.00058500,297499.11000000,165.14995870,14795
1644883200000,2022-02-15 00:00:00,NEO/BTC,0.00050000,0.00051600,0.00049900,0.00050800,44898.31000000,22.78374693,2956
1644796800000,2022-02-14 00:00:00,NEO/BTC,0.00051800,0.00051800,0.00049200,0.00050100,67788.33000000,34.10726304,4528
1644710400000,2022-02-13 00:00:00,NEO/BTC,0.00050900,0.00052100,0.00049800,0.00051700,65093.52000000,33.28428979,5988
1644624000000,2022-02-12 00:00:00,NEO/BTC,0.00052400,0.00052700,0.00050500,0.00051000,71627.70000000,36.88589404,4627
1644537600000,2022-02-11 00:00:00,NEO/BTC,0.00054700,0.00058700,0.00051800,0.00052400,135600.01000000,75.68781263,8678
1644451200000,2022-02-10 00:00:00,NEO/BTC,0.00054100,0.00057700,0.00054000,0.00054700,115453.82000000,64.79273088,7869
1644364800000,2022-02-09 00:00:00,NEO/BTC,0.00052300,0.00054300,0.00051900,0.00054100,42670.95000000,22.69730085,5041
1644278400000,2022-02-08 00:00:00,NEO/BTC,0.00054200,0.00055000,0.00050300,0.00052300,65595.04000000,34.23861854,5508
1644192000000,2022-02-07 00:00:00,NEO/BTC,0.00053300,0.00055700,0.00052900,0.00054100,60438.91000000,32.83845898,6374
1644105600000,2022-02-06 00:00:00,NEO/BTC,0.00053500,0.00054300,0.00052300,0.00053300,28878.29000000,15.35586289,3883
1644019200000,2022-02-05 00:00:00,NEO/BTC,0.00053900,0.00055200,0.00052800,0.00053400,66506.56000000,35.87993044,5963
1643932800000,2022-02-04 00:00:00,NEO/BTC,0.00054200,0.00058800,0.00053900,0.00054000,122030.69000000,68.99087484,8913
1643846400000,2022-02-03 00:00:00,NEO/BTC,0.00054500,0.00055300,0.00052900,0.00054100,34179.58000000,18.36186305,4961
1643760000000,2022-02-02 00:00:00,NEO/BTC,0.00051500,0.00057600,0.00051400,0.00054600,139132.15000000,76.26924332,9785
1643673600000,2022-02-01 00:00:00,NEO/BTC,0.00051200,0.00053000,0.00051000,0.00051400,51394.34000000,26.71336808,4394
1643587200000,2022-01-31 00:00:00,NEO/BTC,0.00051700,0.00051800,0.00050700,0.00051200,47301.41000000,24.20426832,4806
1643500800000,2022-01-30 00:00:00,NEO/BTC,0.00050800,0.00052900,0.00050700,0.00051600,60203.61000000,31.09048706,4811
1643414400000,2022-01-29 00:00:00,NEO/BTC,0.00050500,0.00051600,0.00050100,0.00050600,60047.42000000,30.45645893,4978
1643328000000,2022-01-28 00:00:00,NEO/BTC,0.00048600,0.00050600,0.00048400,0.00050500,41232.66000000,20.44182875,2374
1643241600000,2022-01-27 00:00:00,NEO/BTC,0.00049200,0.00050200,0.00048400,0.00048700,77274.64000000,38.07036496,5100
1643155200000,2022-01-26 00:00:00,NEO/BTC,0.00049300,0.00051000,0.00048700,0.00049300,89415.92000000,44.54664489,4965
1643068800000,2022-01-25 00:00:00,NEO/BTC,0.00049300,0.00050000,0.00048700,0.00049400,66242.79000000,32.66409653,3850
1642982400000,2022-01-24 00:00:00,NEO/BTC,0.00051200,0.00051400,0.00048700,0.00049400,107711.36000000,53.55321863,7740
1642896000000,2022-01-23 00:00:00,NEO/BTC,0.00050800,0.00052600,0.00050500,0.00051200,165057.74000000,85.10244930,12919
1642809600000,2022-01-22 00:00:00,NEO/BTC,0.00053700,0.00054700,0.00047600,0.00050800,175193.79000000,89.30391233,14973
1642723200000,2022-01-21 00:00:00,NEO/BTC,0.00055800,0.00056600,0.00053400,0.00053600,88275.91000000,48.74812985,10121
1642636800000,2022-01-20 00:00:00,NEO/BTC,0.00057200,0.00057700,0.00055500,0.00055800,41343.65000000,23.42310296,2703
1642550400000,2022-01-19 00:00:00,NEO/BTC,0.00060100,0.00061700,0.00057300,0.00057300,63245.25000000,37.35119638,5402
1642464000000,2022-01-18 00:00:00,NEO/BTC,0.00056700,0.00062300,0.00056300,0.00060100,113707.69000000,67.50600744,8652
1642377600000,2022-01-17 00:00:00,NEO/BTC,0.00058400,0.00058400,0.00056300,0.00056600,36549.45000000,20.80572108,3582
1642291200000,2022-01-16 00:00:00,NEO/BTC,0.00058800,0.00059000,0.00058000,0.00058400,29717.58000000,17.38628132,4709
1642204800000,2022-01-15 00:00:00,NEO/BTC,0.00057800,0.00060200,0.00057700,0.00058900,77119.29000000,45.46821814,5847
1642118400000,2022-01-14 00:00:00,NEO/BTC,0.00055300,0.00058000,0.00055000,0.00057900,55137.55000000,31.33303046,5129
1642032000000,2022-01-13 00:00:00,NEO/BTC,0.00056400,0.00056800,0.00055100,0.00055300,28824.28000000,16.11873267,2107
1641945600000,2022-01-12 00:00:00,NEO/BTC,0.00055700,0.00057200,0.00055600,0.00056400,37160.68000000,20.89069663,4301
1641859200000,2022-01-11 00:00:00,NEO/BTC,0.00054200,0.00055800,0.00054100,0.00055800,29393.79000000,16.15321185,2685
1641772800000,2022-01-10 00:00:00,NEO/BTC,0.00056600,0.00057500,0.00053800,0.00054200,58879.35000000,32.82479888,5609
1641686400000,2022-01-09 00:00:00,NEO/BTC,0.00055300,0.00056900,0.00055300,0.00056600,40938.76000000,23.01900585,3406
1641600000000,2022-01-08 00:00:00,NEO/BTC,0.00056900,0.00059300,0.00055200,0.00055400,92971.17000000,53.11593049,4233
1641513600000,2022-01-07 00:00:00,NEO/BTC,0.00057400,0.00057900,0.00055500,0.00056800,86826.22000000,49.41945759,4641
1641427200000,2022-01-06 00:00:00,NEO/BTC,0.00056200,0.00058000,0.00055700,0.00057400,72760.68000000,41.11413038,3511
1641340800000,2022-01-05 00:00:00,NEO/BTC,0.00056800,0.00058600,0.00055300,0.00056300,76272.54000000,43.45420206,4628
1641254400000,2022-01-04 00:00:00,NEO/BTC,0.00057400,0.00057500,0.00056200,0.00056800,47904.68000000,27.22498175,2599
1641168000000,2022-01-03 00:00:00,NEO/BTC,0.00057100,0.00058200,0.00056800,0.00057300,42289.02000000,24.19343080,2383
1641081600000,2022-01-02 00:00:00,NEO/BTC,0.00055300,0.00057500,0.00055100,0.00057100,41285.15000000,23.32056074,2464
1640995200000,2022-01-01 00:00:00,NEO/BTC,0.00055700,0.00055900,0.00055100,0.00055100,22494.31000000,12.48431116,1252
1640908800000,2021-12-31 00:00:00,NEO/BTC,0.00055400,0.00055700,0.00054500,0.00055500,49187.36000000,27.10348103,3687
1640822400000,2021-12-30 00:00:00,NEO/BTC,0.00056100,0.00056200,0.00054500,0.00055400,76317.12000000,42.14446581,5173
1640736000000,2021-12-29 00:00:00,NEO/BTC,0.00056800,0.00057000,0.00055600,0.00056200,38349.48000000,21.58784757,4209
1640649600000,2021-12-28 00:00:00,NEO/BTC,0.00058300,0.00058300,0.00056100,0.00056900,50729.49000000,28.82656291,6366
1640563200000,2021-12-27 00:00:00,NEO/BTC,0.00058200,0.00059400,0.00057900,0.00058400,32619.53000000,19.11535051,3659
1640476800000,2021-12-26 00:00:00,NEO/BTC,0.00058500,0.00058800,0.00057600,0.00058200,29773.09000000,17.33567947,3247
1640390400000,2021-12-25 00:00:00,NEO/BTC,0.00057000,0.00059400,0.00056900,0.00058400,51577.73000000,29.91194883,6932
1640304000000,2021-12-24 00:00:00,NEO/BTC,0.00058500,0.00058600,0.00056700,0.00057000,52141.07000000,30.01154111,3418
1640217600000,2021-12-23 00:00:00,NEO/BTC,0.00056200,0.00059000,0.00056100,0.00058400,67838.79000000,39.05887830,5767
1640131200000,2021-12-22 00:00:00,NEO/BTC,0.00053900,0.00057100,0.00053900,0.00056100,48830.76000000,27.14860109,3102
1640044800000,2021-12-21 00:00:00,NEO/BTC,0.00054700,0.00054900,0.00053400,0.00053900,46761.10000000,25.27809308,2254
1639958400000,2021-12-20 00:00:00,NEO/BTC,0.00054200,0.00054800,0.00052700,0.00054600,61405.82000000,33.05035215,3097
1639872000000,2021-12-19 00:00:00,NEO/BTC,0.00055200,0.00055600,0.00054000,0.00054300,25517.15000000,13.99459056,1511
1639785600000,2021-12-18 00:00:00,NEO/BTC,0.00055000,0.00055800,0.00054600,0.00055100,38591.89000000,21.32196574,1866
1639699200000,2021-12-17 00:00:00,NEO/BTC,0.00055400,0.00057000,0.00054100,0.00055100,47953.57000000,26.47266264,2789
1639612800000,2021-12-16 00:00:00,NEO/BTC,0.00055600,0.00059400,0.00055400,0.00055500,52115.87000000,29.49967011,3235
1639526400000,2021-12-15 00:00:00,NEO/BTC,0.00054500,0.00055800,0.00053200,0.00055600,52901.43000000,28.78464755,3232
1639440000000,2021-12-14 00:00:00,NEO/BTC,0.00054100,0.00056000,0.00053600,0.00054500,60051.60000000,32.82102488,3400
1639353600000,2021-12-13 00:00:00,NEO/BTC,0.00056100,0.00056400,0.00053900,0.00054200,46088.67000000,25.29028781,2917
1639267200000,2021-12-12 00:00:00,NEO/BTC,0.00056800,0.00056800,0.00055600,0.00056100,23947.31000000,13.45638804,1483
1639180800000,2021-12-11 00:00:00,NEO/BTC,0.00056700,0.00057700,0.00056100,0.00056800,32196.96000000,18.33535306,2132
1639094400000,2021-12-10 00:00:00,NEO/BTC,0.00058700,0.00058900,0.00056800,0.00056800,48601.04000000,27.97516382,3385
1639008000000,2021-12-09 00:00:00,NEO/BTC,0.00061800,0.00061800,0.00058600,0.00058700,55411.40000000,33.17255670,4114
1638921600000,2021-12-08 00:00:00,NEO/BTC,0.00058700,0.00062700,0.00058200,0.00061700,93127.23000000,56.71936931,7525
1638835200000,2021-12-07 00:00:00,NEO/BTC,0.00058200,0.00059300,0.00057200,0.00058600,56438.20000000,32.86664354,3587
1638748800000,2021-12-06 00:00:00,NEO/BTC,0.00057200,0.00058700,0.00055100,0.00058300,109323.72000000,62.29552959,6619
1638662400000,2021-12-05 00:00:00,NEO/BTC,0.00060300,0.00061700,0.00056100,0.00057200,106715.57000000,62.84150392,7135
1638576000000,2021-12-04 00:00:00,NEO/BTC,0.00065400,0.00065400,0.00052700,0.00060300,260639.76000000,153.43878578,17421
1638489600000,2021-12-03 00:00:00,NEO/BTC,0.00064700,0.00067400,0.00064300,0.00065300,70927.61000000,46.53299288,6383
1638403200000,2021-12-02 00:00:00,NEO/BTC,0.00065400,0.00065400,0.00064000,0.00064700,41359.08000000,26.70525430,3289
1638316800000,2021-12-01 00:00:00,NEO/BTC,0.00065900,0.00067000,0.00064900,0.00065400,40598.49000000,26.77978066,3320
1638230400000,2021-11-30 00:00:00,NEO/BTC,0.00066500,0.00067100,0.00065600,0.00065900,34733.48000000,23.06038845,3359
1638144000000,2021-11-29 00:00:00,NEO/BTC,0.00066300,0.00066600,0.00065300,0.00066500,36736.80000000,24.19257612,3078
1638057600000,2021-11-28 00:00:00,NEO/BTC,0.00068600,0.00069000,0.00065800,0.00066400,38672.11000000,25.98201110,3724
1637971200000,2021-11-27 00:00:00,NEO/BTC,0.00069100,0.00070300,0.00068100,0.00068500,38905.47000000,26.94311237,3849
1637884800000,2021-11-26 00:00:00,NEO/BTC,0.00069900,0.00070100,0.00065200,0.00069100,87817.75000000,59.91875433,7662
1637798400000,2021-11-25 00:00:00,NEO/BTC,0.00068600,0.00070900,0.00067800,0.00069800,51988.61000000,36.03143584,5197
1637712000000,2021-11-24 00:00:00,NEO/BTC,0.00070000,0.00070700,0.00067700,0.00068600,50053.96000000,34.57752678,4566
1637625600000,2021-11-23 00:00:00,NEO/BTC,0.00071500,0.00071700,0.00069600,0.00070100,42175.36000000,29.72126837,4070
1637539200000,2021-11-22 00:00:00,NEO/BTC,0.00071000,0.00073000,0.00069500,0.00071400,65910.11000000,46.59671238,5679
1637452800000,2021-11-21 00:00:00,NEO/BTC,0.00070400,0.00072100,0.00070200,0.00070900,37718.46000000,26.82401234,3410
1637366400000,2021-11-20 00:00:00,NEO/BTC,0.00071400,0.00072300,0.00070100,0.00070400,45770.97000000,32.51978665,3384
1637280000000,2021-11-19 00:00:00,NEO/BTC,0.00070100,0.00072300,0.00069300,0.00071600,56440.70000000,40.21003723,4373
1637193600000,2021-11-18 00:00:00,NEO/BTC,0.00071700,0.00072100,0.00067700,0.00070000,61040.44000000,42.58437050,5395
1637107200000,2021-11-17 00:00:00,NEO/BTC,0.00071300,0.00072200,0.00070100,0.00071700,47737.94000000,33.95466739,5172
1637020800000,2021-11-16 00:00:00,NEO/BTC,0.00074100,0.00074300,0.00068900,0.00071300,96760.91000000,69.60085270,9695
1636934400000,2021-11-15 00:00:00,NEO/BTC,0.00074000,0.00075700,0.00073500,0.00074000,41707.16000000,31.02899355,4997
1636848000000,2021-11-14 00:00:00,NEO/BTC,0.00076200,0.00076400,0.00074000,0.00074100,28620.04000000,21.48365658,3567
1636761600000,2021-11-13 00:00:00,NEO/BTC,0.00073900,0.00077100,0.00073300,0.00076300,61393.88000000,46.39192197,6956
1636675200000,2021-11-12 00:00:00,NEO/BTC,0.00074900,0.00075400,0.00072700,0.00073900,52083.51000000,38.52830278,6370
1636588800000,2021-11-11 00:00:00,NEO/BTC,0.00074300,0.00076700,0.00073500,0.00075000,48709.72000000,36.58976842,6194
1636502400000,2021-11-10 00:00:00,NEO/BTC,0.00078400,0.00079200,0.00070200,0.00074300,121739.30000000,91.91187889,12930
1636416000000,2021-11-09 00:00:00,NEO/BTC,0.00074900,0.00079500,0.00074300,0.00078500,136730.31000000,105.29660594,15769
1636329600000,2021-11-08 00:00:00,NEO/BTC,0.00073100,0.00075300,0.00071000,0.00074900,106089.75000000,77.62518344,11428
1636243200000,2021-11-07 00:00:00,NEO/BTC,0.00073200,0.00074000,0.00072100,0.00073200,33183.71000000,24.26219587,4969
1636156800000,2021-11-06 00:00:00,NEO/BTC,0.00074100,0.00074700,0.00070900,0.00073200,52369.24000000,38.12595384,6315
1636070400000,2021-11-05 00:00:00,NEO/BTC,0.00075600,0.00075600,0.00073400,0.00074000,40119.15000000,29.78623393,5920
1635984000000,2021-11-04 00:00:00,NEO/BTC,0.00074700,0.00077100,0.00074000,0.00075800,64143.35000000,48.37651821,7060
1635897600000,2021-11-03 00:00:00,NEO/BTC,0.00073400,0.00076200,0.00071800,0.00074700,85515.08000000,63.27543016,10099
1635811200000,2021-11-02 00:00:00,NEO/BTC,0.00074300,0.00075100,0.00072200,0.00073400,59076.32000000,43.46538488,7144
1635724800000,2021-11-01 00:00:00,NEO/BTC,0.00072900,0.00077400,0.00070700,0.00074100,146634.08000000,108.35032068,12727
1635638400000,2021-10-31 00:00:00,NEO/BTC,0.00068800,0.00077400,0.00068300,0.00072900,145746.94000000,106.35665328,12711
1635552000000,2021-10-30 00:00:00,NEO/BTC,0.00069500,0.00069900,0.00067700,0.00068800,47416.63000000,32.76740074,4243
1635465600000,2021-10-29 00:00:00,NEO/BTC,0.00068300,0.00069500,0.00067500,0.00069500,36213.32000000,24.78927210,3795
1635379200000,2021-10-28 00:00:00,NEO/BTC,0.00067300,0.00070400,0.00067000,0.00068300,55178.65000000,37.62472341,5685
1635292800000,2021-10-27 00:00:00,NEO/BTC,0.00073600,0.00074400,0.00065000,0.00067300,110631.48000000,77.22215589,10140
1635206400000,2021-10-26 00:00:00,NEO/BTC,0.00070600,0.00074100,0.00070500,0.00073600,54651.28000000,39.46008999,5342
1635120000000,2021-10-25 00:00:00,NEO/BTC,0.00071900,0.00072000,0.00069600,0.00070600,38564.84000000,27.21165420,3796
1635033600000,2021-10-24 00:00:00,NEO/BTC,0.00073000,0.00073800,0.00071000,0.00072000,51380.28000000,37.36608228,4113
1634947200000,2021-10-23 00:00:00,NEO/BTC,0.00073200,0.00073600,0.00072100,0.00073000,35405.04000000,25.78605195,3237
1634860800000,2021-10-22 00:00:00,NEO/BTC,0.00072400,0.00073300,0.00071500,0.00073300,82634.90000000,59.80250961,5447
1634774400000,2021-10-21 00:00:00,NEO/BTC,0.00069000,0.00072300,0.00068900,0.00072300,71793.47000000,50.73780810,7093
1634688000000,2021-10-20 00:00:00,NEO/BTC,0.00066900,0.00069300,0.00066100,0.00068900,49905.89000000,33.75612879,5387
1634601600000,2021-10-19 00:00:00,NEO/BTC,0.00069300,0.00070000,0.00066100,0.00066700,40013.06000000,27.32267532,4796
1634515200000,2021-10-18 00:00:00,NEO/BTC,0.00070300,0.00070400,0.00068300,0.00069200,38600.12000000,26.81303900,5033
1634428800000,2021-10-17 00:00:00,NEO/BTC,0.00073100,0.00073500,0.00070000,0.00070300,39616.04000000,28.53552903,5213
1634342400000,2021-10-16 00:00:00,NEO/BTC,0.00072500,0.00074100,0.00071500,0.00073000,43973.47000000,32.17222860,4805
1634256000000,2021-10-15 00:00:00,NEO/BTC,0.00078300,0.00078400,0.00071800,0.00072400,81970.42000000,60.73139605,8534
1634169600000,2021-10-14 00:00:00,NEO/BTC,0.00078200,0.00079700,0.00076100,0.00078300,38171.50000000,29.81008330,5118
1634083200000,2021-10-13 00:00:00,NEO/BTC,0.00079000,0.00079900,0.00076900,0.00078100,46908.07000000,36.81234646,5570
1633996800000,2021-10-12 00:00:00,NEO/BTC,0.00078500,0.00080100,0.00073900,0.00079100,57591.63000000,44.25755507,7745
1633910400000,2021-10-11 00:00:00,NEO/BTC,0.00082800,0.00083100,0.00077000,0.00078600,79944.00000000,64.64673333,8237
1633824000000,2021-10-10 00:00:00,NEO/BTC,0.00088600,0.00088700,0.00082700,0.00082900,59795.67000000,50.92165989,7480
1633737600000,2021-10-09 00:00:00,NEO/BTC,0.00086700,0.00090900,0.00085800,0.00088700,87676.89000000,77.45470904,10936
1633651200000,2021-10-08 00:00:00,NEO/BTC,0.00085700,0.00088600,0.00083300,0.00086700,68449.58000000,58.77988473,9192
1633564800000,2021-10-07 00:00:00,NEO/BTC,0.00083800,0.00086900,0.00082600,0.00085600,68640.54000000,58.17119182,8856
1633478400000,2021-10-06 00:00:00,NEO/BTC,0.00091000,0.00092100,0.00083200,0.00083800,125053.29000000,109.06490818,13187
1633392000000,2021-10-05 00:00:00,NEO/BTC,0.00087500,0.00094800,0.00086000,0.00090800,161127.37000000,146.00058778,16290
1633305600000,2021-10-04 00:00:00,NEO/BTC,0.00092200,0.00093100,0.00087000,0.00087400,60635.33000000,54.11150683,7087
1633219200000,2021-10-03 00:00:00,NEO/BTC,0.00089000,0.00095800,0.00087700,0.00092200,110138.77000000,100.99549798,11133
1633132800000,2021-10-02 00:00:00,NEO/BTC,0.00087900,0.00090800,0.00087600,0.00088900,59408.14000000,52.93420037,6510
1633046400000,2021-10-01 00:00:00,NEO/BTC,0.00089500,0.00091000,0.00087100,0.00087900,62195.51000000,55.17588937,7529
1632960000000,2021-09-30 00:00:00,NEO/BTC,0.00089200,0.00090400,0.00087800,0.00089500,32677.74000000,29.09884347,4553
1632873600000,2021-09-29 00:00:00,NEO/BTC,0.00087700,0.00092300,0.00087100,0.00089300,53324.53000000,47.96684627,6242
1632787200000,2021-09-28 00:00:00,NEO/BTC,0.00088800,0.00090000,0.00087300,0.00087600,38443.84000000,34.06668846,4575
1632700800000,2021-09-27 00:00:00,NEO/BTC,0.00089700,0.00090500,0.00088200,0.00088900,35247.47000000,31.55264482,4525
1632614400000,2021-09-26 00:00:00,NEO/BTC,0.00091500,0.00091500,0.00087000,0.00089700,65446.23000000,58.51150572,7770
1632528000000,2021-09-25 00:00:00,NEO/BTC,0.00092800,0.00094400,0.00090400,0.00091400,38627.00000000,35.68489101,5515
1632441600000,2021-09-24 00:00:00,NEO/BTC,0.00097900,0.00098400,0.00092100,0.00092900,81755.53000000,76.80277403,9452
1632355200000,2021-09-23 00:00:00,NEO/BTC,0.00098700,0.00099700,0.00096100,0.00097700,45193.05000000,44.27137101,6868
1632268800000,2021-09-22 00:00:00,NEO/BTC,0.00092100,0.00098700,0.00090100,0.00098700,86484.49000000,82.15592882,10433
1632182400000,2021-09-21 00:00:00,NEO/BTC,0.00096500,0.00097200,0.00091600,0.00092000,84326.49000000,79.90399334,9775
1632096000000,2021-09-20 00:00:00,NEO/BTC,0.00101900,0.00102000,0.00095700,0.00096700,126424.64000000,124.00523439,12618
1632009600000,2021-09-19 00:00:00,NEO/BTC,0.00102800,0.00104400,0.00101000,0.00101800,37347.30000000,38.38172476,5225
1631923200000,2021-09-18 00:00:00,NEO/BTC,0.00103200,0.00104700,0.00101900,0.00102800,47108.40000000,48.43513768,5989
1631836800000,2021-09-17 00:00:00,NEO/BTC,0.00106000,0.00106400,0.00102200,0.00103200,65665.73000000,68.33623429,7227
1631750400000,2021-09-16 00:00:00,NEO/BTC,0.00109700,0.00110200,0.00104600,0.00105900,56808.68000000,60.97377708,8342
1631664000000,2021-09-15 00:00:00,NEO/BTC,0.00110000,0.00111100,0.00107700,0.00109700,68005.40000000,73.98284557,7443
1631577600000,2021-09-14 00:00:00,NEO/BTC,0.00107800,0.00113300,0.00107000,0.00110000,199434.06000000,220.48153775,17458
1631491200000,2021-09-13 00:00:00,NEO/BTC,0.00111900,0.00112100,0.00105000,0.00107700,135262.46000000,145.35959389,13380
1631404800000,2021-09-12 00:00:00,NEO/BTC,0.00108500,0.00112600,0.00106300,0.00112100,88392.51000000,97.15632740,7823
1631318400000,2021-09-11 00:00:00,NEO/BTC,0.00107300,0.00109800,0.00105300,0.00108500,61454.01000000,66.31887845,6580
1631232000000,2021-09-10 00:00:00,NEO/BTC,0.00109200,0.00113600,0.00103800,0.00107200,163137.57000000,178.34438868,15921
1631145600000,2021-09-09 00:00:00,NEO/BTC,0.00106700,0.00111100,0.00105100,0.00109100,113624.76000000,123.61757162,10312
1631059200000,2021-09-08 00:00:00,NEO/BTC,0.00106500,0.00109300,0.00099600,0.00106600,199559.64000000,207.92418840,16615
1630972800000,2021-09-07 00:00:00,NEO/BTC,0.00120900,0.00121800,0.00097400,0.00106400,326485.54000000,358.58705243,30199
1630886400000,2021-09-06 00:00:00,NEO/BTC,0.00127000,0.00128900,0.00119800,0.00120800,198781.39000000,246.28452387,20427
1630800000000,2021-09-05 00:00:00,NEO/BTC,0.00116200,0.00129400,0.00115500,0.00127200,322499.58000000,397.56589516,26988
1630713600000,2021-09-04 00:00:00,NEO/BTC,0.00114500,0.00117900,0.00114000,0.00116000,111018.20000000,128.77984658,9558
1630627200000,2021-09-03 00:00:00,NEO/BTC,0.00112500,0.00117500,0.00111200,0.00114500,152027.98000000,174.13728109,13342
1630540800000,2021-09-02 00:00:00,NEO/BTC,0.00113000,0.00113700,0.00110200,0.00112400,134072.13000000,149.98234382,9612
1630454400000,2021-09-01 00:00:00,NEO/BTC,0.00110700,0.00115500,0.00107800,0.00113100,141971.02000000,159.19043593,10599
1630368000000,2021-08-31 00:00:00,NEO/BTC,0.00109800,0.00112700,0.00109100,0.00110600,71496.90000000,79.29766035,7285
1630281600000,2021-08-30 00:00:00,NEO/BTC,0.00111700,0.00111800,0.00108400,0.00109800,56344.88000000,62.00408384,5642
1630195200000,2021-08-29 00:00:00,NEO/BTC,0.00111700,0.00116000,0.00111100,0.00111600,64251.77000000,72.88029473,6632
1630108800000,2021-08-28 00:00:00,NEO/BTC,0.00113000,0.00114200,0.00110200,0.00111500,48372.05000000,53.87357805,5146
1630022400000,2021-08-27 00:00:00,NEO/BTC,0.00109700,0.00113800,0.00106300,0.00113100,102220.38000000,112.70819094,9176
1629936000000,2021-08-26 00:00:00,NEO/BTC,0.00114900,0.00119600,0.00109100,0.00109500,118632.66000000,134.41368670,12084
1629849600000,2021-08-25 00:00:00,NEO/BTC,0.00116400,0.00117800,0.00110900,0.00115000,129314.37000000,148.08118152,12172
1629763200000,2021-08-24 00:00:00,NEO/BTC,0.00122800,0.00127000,0.00114700,0.00116600,275121.15000000,332.13842481,24224
1629676800000,2021-08-23 00:00:00,NEO/BTC,0.00112600,0.00124300,0.00111200,0.00122800,309898.47000000,369.37462179,24895
1629590400000,2021-08-22 00:00:00,NEO/BTC,0.00113300,0.00115600,0.00110800,0.00112700,105205.07000000,119.36395028,10602
1629504000000,2021-08-21 00:00:00,NEO/BTC,0.00114500,0.00116800,0.00112300,0.00113400,82995.42000000,95.10194700,9699
1629417600000,2021-08-20 00:00:00,NEO/BTC,0.00116100,0.00120400,0.00113500,0.00114700,92850.66000000,108.29666967,11771
1629331200000,2021-08-19 00:00:00,NEO/BTC,0.00115500,0.00116600,0.00111300,0.00116100,81817.52000000,93.21392061,9906
1629244800000,2021-08-18 00:00:00,NEO/BTC,0.00116100,0.00117200,0.00109800,0.00115400,152970.81000000,174.13733437,16068
1629158400000,2021-08-17 00:00:00,NEO/BTC,0.00122700,0.00124400,0.00115400,0.00115900,130392.78000000,157.11386448,17284
1629072000000,2021-08-16 00:00:00,NEO/BTC,0.00125500,0.00128400,0.00120200,0.00122800,139683.20000000,173.30407166,15919
1628985600000,2021-08-15 00:00:00,NEO/BTC,0.00118400,0.00127000,0.00115300,0.00125500,130417.74000000,156.68716446,15452
1628899200000,2021-08-14 00:00:00,NEO/BTC,0.00115900,0.00119400,0.00113100,0.00118500,144213.09000000,167.90510828,18422
1628812800000,2021-08-13 00:00:00,NEO/BTC,0.00109400,0.00117600,0.00108400,0.00116000,146875.90000000,165.70776858,17008
1628726400000,2021-08-12 00:00:00,NEO/BTC,0.00107100,0.00115100,0.00105500,0.00109500,162001.81000000,177.50213074,21726
1628640000000,2021-08-11 00:00:00,NEO/BTC,0.00102600,0.00109500,0.00102600,0.00107100,144323.83000000,153.71159202,17380
1628553600000,2021-08-10 00:00:00,NEO/BTC,0.00100400,0.00103700,0.00099300,0.00102500,101432.09000000,102.85856276,10479
1628467200000,2021-08-09 00:00:00,NEO/BTC,0.00102900,0.00104700,0.00099800,0.00100500,83203.25000000,84.60771273,9308
1628380800000,2021-08-08 00:00:00,NEO/BTC,0.00105200,0.00108500,0.00100600,0.00102900,163799.62000000,170.81226677,15147
1628294400000,2021-08-07 00:00:00,NEO/BTC,0.00103800,0.00111100,0.00103200,0.00105200,148175.02000000,159.40158434,19229
1628208000000,2021-08-06 00:00:00,NEO/BTC,0.00107500,0.00109300,0.00103100,0.00103800,97784.94000000,103.41585298,12267
1628121600000,2021-08-05 00:00:00,NEO/BTC,0.00109800,0.00112500,0.00106900,0.00107500,81549.00000000,89.62585991,10770
1628035200000,2021-08-04 00:00:00,NEO/BTC,0.00108600,0.00113600,0.00107800,0.00109800,108737.69000000,120.14462163,11581
1627948800000,2021-08-03 00:00:00,NEO/BTC,0.00110800,0.00110900,0.00107400,0.00108500,64808.13000000,70.57205564,10906
1627862400000,2021-08-02 00:00:00,NEO/BTC,0.00105600,0.00117600,0.00104400,0.00110900,212502.29000000,236.87482647,24634
1627776000000,2021-08-01 00:00:00,NEO/BTC,0.00110500,0.00110800,0.00104000,0.00105700,167519.74000000,178.89708262,22992
