https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTL,Volume USDT
1661558400,2022-08-27 00:00:00,MTL/USDT,1.15,1.1609,1.143,1.1552,7978.00460464,9184.219329521155
1661554800,2022-08-26 23:00:00,MTL/USDT,1.1791,1.1811,1.1381,1.15,9455.67784867,10880.377724449781
1661551200,2022-08-26 22:00:00,MTL/USDT,1.1905,1.1913,1.1735,1.1774,2420.03300373,2862.125231043549
1661547600,2022-08-26 21:00:00,MTL/USDT,1.1854,1.1898,1.1828,1.1898,2005.29438513,2384.243562215702
1661544000,2022-08-26 20:00:00,MTL/USDT,1.1943,1.1947,1.183,1.1852,1142.09884242,1362.178698294649
1661540400,2022-08-26 19:00:00,MTL/USDT,1.1913,1.1962,1.1883,1.1962,208.54882079,248.555306755835
1661536800,2022-08-26 18:00:00,MTL/USDT,1.1881,1.1932,1.1779,1.1932,2653.49434364,3144.46594942459
1661533200,2022-08-26 17:00:00,MTL/USDT,1.1913,1.1937,1.1873,1.1873,317.4087,378.32667353
1661529600,2022-08-26 16:00:00,MTL/USDT,1.1983,1.1989,1.1814,1.1905,5576.99000861,6642.037933361177
1661526000,2022-08-26 15:00:00,MTL/USDT,1.212,1.212,1.1917,1.1991,2108.47723021,2523.197653900942
1661522400,2022-08-26 14:00:00,MTL/USDT,1.2428,1.2458,1.2127,1.2127,3050.89297825,3743.910428307951
1661518800,2022-08-26 13:00:00,MTL/USDT,1.2506,1.261,1.2395,1.2485,3490.45443317,4374.560819573068
1661515200,2022-08-26 12:00:00,MTL/USDT,1.2196,1.2503,1.2169,1.2474,8981.95512745,11065.02641498802
1661511600,2022-08-26 11:00:00,MTL/USDT,1.2278,1.2278,1.2065,1.2195,5447.42733319,6607.709987821026
1661508000,2022-08-26 10:00:00,MTL/USDT,1.2404,1.2404,1.2252,1.2256,2745.62285724,3393.128315739057
1661504400,2022-08-26 09:00:00,MTL/USDT,1.2422,1.2434,1.2384,1.2385,346.61750939,430.612837102709
1661500800,2022-08-26 08:00:00,MTL/USDT,1.2341,1.2405,1.2317,1.2357,2846.74627607,3517.649354587734
1661497200,2022-08-26 07:00:00,MTL/USDT,1.2342,1.2353,1.2253,1.2353,4735.13742794,5830.416852407818
1661493600,2022-08-26 06:00:00,MTL/USDT,1.2282,1.2357,1.2275,1.2342,2492.71946895,3067.787047758237
1661490000,2022-08-26 05:00:00,MTL/USDT,1.2473,1.2501,1.2244,1.2306,5607.64196728,6899.981381155528
1661486400,2022-08-26 04:00:00,MTL/USDT,1.2527,1.2572,1.2499,1.2505,1091.16488819,1366.779598941755
1661482800,2022-08-26 03:00:00,MTL/USDT,1.254,1.2568,1.2527,1.2527,637.1232,798.72839638
1661479200,2022-08-26 02:00:00,MTL/USDT,1.2505,1.258,1.2495,1.2543,1153.39019332,1446.19240565656
1661475600,2022-08-26 01:00:00,MTL/USDT,1.247,1.2495,1.2461,1.2468,15.96025049,19.905191416912
1661472000,2022-08-26 00:00:00,MTL/USDT,1.2605,1.2605,1.244,1.244,827.621566,1034.285671592284
1661468400,2022-08-25 23:00:00,MTL/USDT,1.2534,1.2622,1.2534,1.2622,16.45072121,20.723363356116
1661464800,2022-08-25 22:00:00,MTL/USDT,1.2649,1.2649,1.2552,1.2552,640.0251186,806.783793100927
1661461200,2022-08-25 21:00:00,MTL/USDT,1.2663,1.2663,1.2597,1.2597,31.24719084,39.426961473164
1661457600,2022-08-25 20:00:00,MTL/USDT,1.2653,1.2668,1.2623,1.2643,1289.03920135,1628.693199787067
1661454000,2022-08-25 19:00:00,MTL/USDT,1.262,1.2672,1.2612,1.2661,2900.11727239,3667.663781573829
1661450400,2022-08-25 18:00:00,MTL/USDT,1.265,1.2665,1.2592,1.2637,1832.59229533,2314.802622708521
1661446800,2022-08-25 17:00:00,MTL/USDT,1.2461,1.2647,1.2461,1.2642,1883.1292,2356.50182904
1661443200,2022-08-25 16:00:00,MTL/USDT,1.2442,1.254,1.2442,1.248,2207.20418232,2752.945543881712
1661439600,2022-08-25 15:00:00,MTL/USDT,1.2624,1.264,1.2438,1.2503,1040.17589448,1305.356108614224
1661436000,2022-08-25 14:00:00,MTL/USDT,1.2583,1.2648,1.257,1.2592,634.76876749,799.413651839016
1661432400,2022-08-25 13:00:00,MTL/USDT,1.2562,1.2599,1.2521,1.2599,45.14621034,56.68088075909
1661428800,2022-08-25 12:00:00,MTL/USDT,1.2744,1.2749,1.2566,1.2566,473.04554906,596.820848846634
1661425200,2022-08-25 11:00:00,MTL/USDT,1.2646,1.2742,1.2637,1.2742,1387.97667126,1766.112383652156
1661421600,2022-08-25 10:00:00,MTL/USDT,1.2702,1.2725,1.2657,1.2666,221.22770819,280.654893045335
1661418000,2022-08-25 09:00:00,MTL/USDT,1.261,1.2788,1.2602,1.2714,484.7878,614.91333165
1661414400,2022-08-25 08:00:00,MTL/USDT,1.2646,1.2656,1.2599,1.2611,1443.1443037,1820.106917546636
1661410800,2022-08-25 07:00:00,MTL/USDT,1.2638,1.2638,1.2575,1.2627,4031.57683147,5084.124881000964
1661407200,2022-08-25 06:00:00,MTL/USDT,1.2524,1.2643,1.2506,1.2626,494.84911822,620.898559013333
1661403600,2022-08-25 05:00:00,MTL/USDT,1.2521,1.2532,1.2464,1.2508,1095.42529086,1367.659032131835
1661400000,2022-08-25 04:00:00,MTL/USDT,1.2444,1.2497,1.2444,1.2497,235.06112135,293.325009445026
1661396400,2022-08-25 03:00:00,MTL/USDT,1.2532,1.2552,1.2409,1.2441,618.66203256,769.34392840288
1661392800,2022-08-25 02:00:00,MTL/USDT,1.2495,1.2522,1.2442,1.252,80.61693622,100.699549621908
1661389200,2022-08-25 01:00:00,MTL/USDT,1.2448,1.2594,1.2448,1.2507,314.56876079,393.057173570783
1661385600,2022-08-25 00:00:00,MTL/USDT,1.2392,1.2459,1.2344,1.2422,2688.65467372,3335.778227107184
1661382000,2022-08-24 23:00:00,MTL/USDT,1.236,1.2417,1.2333,1.2391,5685.0723223,7038.645191719532
1661378400,2022-08-24 22:00:00,MTL/USDT,1.2497,1.2497,1.2348,1.2361,3034.4124,3759.91428989
1661374800,2022-08-24 21:00:00,MTL/USDT,1.2538,1.2559,1.2472,1.2472,514.16526742,644.76688300348
1661371200,2022-08-24 20:00:00,MTL/USDT,1.2509,1.2606,1.2485,1.2599,4108.67725269,5142.247176765874
1661367600,2022-08-24 19:00:00,MTL/USDT,1.2531,1.2578,1.2527,1.2544,2341.03239646,2935.541598667432
1661364000,2022-08-24 18:00:00,MTL/USDT,1.2508,1.2546,1.2508,1.2516,1195.03336365,1497.166105504911
1661360400,2022-08-24 17:00:00,MTL/USDT,1.2506,1.2529,1.2464,1.2495,486.72834303,607.990023422224
1661356800,2022-08-24 16:00:00,MTL/USDT,1.259,1.2654,1.2515,1.2538,7104.72634931,8935.885515150178
1661353200,2022-08-24 15:00:00,MTL/USDT,1.2394,1.259,1.2394,1.258,3035.08833116,3801.197298884202
1661349600,2022-08-24 14:00:00,MTL/USDT,1.2379,1.2446,1.2365,1.239,2900.53806782,3598.560365189532
1661346000,2022-08-24 13:00:00,MTL/USDT,1.2459,1.2461,1.2336,1.2368,1825.7877189,2260.383680399861
1661342400,2022-08-24 12:00:00,MTL/USDT,1.2433,1.2485,1.2414,1.2459,352.73924322,439.077118281454
1661338800,2022-08-24 11:00:00,MTL/USDT,1.2355,1.2434,1.2345,1.2432,188.38178291,233.366344642884
1661335200,2022-08-24 10:00:00,MTL/USDT,1.2373,1.2413,1.2363,1.2363,532.2293666,658.543220985919
1661331600,2022-08-24 09:00:00,MTL/USDT,1.2342,1.2375,1.2322,1.2374,980.43536685,1210.111374443005
1661328000,2022-08-24 08:00:00,MTL/USDT,1.23,1.2386,1.23,1.2318,195.38181404,241.378003512415
1661324400,2022-08-24 07:00:00,MTL/USDT,1.244,1.247,1.2226,1.2296,1512.86232483,1860.497561094749
1661320800,2022-08-24 06:00:00,MTL/USDT,1.2448,1.2496,1.2362,1.2442,7733.89244714,9607.602685946666
1661317200,2022-08-24 05:00:00,MTL/USDT,1.235,1.2494,1.235,1.2454,1809.2354619,2245.535272242431
1661313600,2022-08-24 04:00:00,MTL/USDT,1.2267,1.2361,1.2264,1.2333,2087.98417882,2563.788417595724
1661310000,2022-08-24 03:00:00,MTL/USDT,1.225,1.2293,1.2186,1.2264,1480.38901762,1809.409786423083
1661306400,2022-08-24 02:00:00,MTL/USDT,1.226,1.2348,1.2241,1.2241,1986.8654147,2442.970845365914
1661302800,2022-08-24 01:00:00,MTL/USDT,1.2495,1.2495,1.2183,1.2252,4707.8016951,5820.370531453122
1661299200,2022-08-24 00:00:00,MTL/USDT,1.2457,1.2739,1.2412,1.2506,9014.44011215,11362.36944853479
1661295600,2022-08-23 23:00:00,MTL/USDT,1.2409,1.2497,1.2409,1.2411,541.51050063,675.74426681624
1661292000,2022-08-23 22:00:00,MTL/USDT,1.2443,1.2473,1.2408,1.2436,185.9479,231.37176874
1661288400,2022-08-23 21:00:00,MTL/USDT,1.2377,1.2407,1.236,1.2407,2108.52156151,2607.029391777078
1661284800,2022-08-23 20:00:00,MTL/USDT,1.2427,1.2465,1.2357,1.2391,2722.0476,3379.27359625
1661281200,2022-08-23 19:00:00,MTL/USDT,1.2407,1.2407,1.2368,1.239,430.34823668,533.421279929184
1661277600,2022-08-23 18:00:00,MTL/USDT,1.2284,1.2447,1.2251,1.2401,2011.1053,2477.81681368
1661274000,2022-08-23 17:00:00,MTL/USDT,1.2278,1.2335,1.2231,1.2315,658.99807996,809.448797624888
1661270400,2022-08-23 16:00:00,MTL/USDT,1.2268,1.236,1.2229,1.2246,558.92929582,686.303817129252
1661266800,2022-08-23 15:00:00,MTL/USDT,1.2239,1.2305,1.221,1.2257,107.44525028,131.637747016136
1661263200,2022-08-23 14:00:00,MTL/USDT,1.2266,1.2337,1.2221,1.2237,1257.66269018,1547.268285261472
1661259600,2022-08-23 13:00:00,MTL/USDT,1.2149,1.228,1.2131,1.2251,965.66848695,1176.887732029991
1661256000,2022-08-23 12:00:00,MTL/USDT,1.2231,1.2268,1.2136,1.2136,1310.90395227,1602.566313796734
1661252400,2022-08-23 11:00:00,MTL/USDT,1.2129,1.2245,1.2115,1.2232,2204.23132029,2690.632230709677
1661248800,2022-08-23 10:00:00,MTL/USDT,1.2167,1.2179,1.2072,1.2121,2658.37138203,3229.107687688796
1661245200,2022-08-23 09:00:00,MTL/USDT,1.2109,1.2173,1.2,1.2132,9828.89279172,11852.589137197249
1661241600,2022-08-23 08:00:00,MTL/USDT,1.2046,1.2173,1.2046,1.2127,4973.02661924,6036.856631458524
1661238000,2022-08-23 07:00:00,MTL/USDT,1.1937,1.2067,1.1937,1.2045,1159.8102,1393.00844218
1661234400,2022-08-23 06:00:00,MTL/USDT,1.1813,1.1932,1.1804,1.1932,3139.54336158,3724.019177923304
1661230800,2022-08-23 05:00:00,MTL/USDT,1.2128,1.2136,1.1813,1.1823,6314.21804553,7565.573552458809
1661227200,2022-08-23 04:00:00,MTL/USDT,1.2132,1.2165,1.2114,1.2139,3245.65386046,3936.035594083784
1661223600,2022-08-23 03:00:00,MTL/USDT,1.2245,1.2253,1.2141,1.2141,128.40024703,156.439149308235
1661220000,2022-08-23 02:00:00,MTL/USDT,1.2175,1.2228,1.2169,1.2212,712.4770775,868.946810067552
1661216400,2022-08-23 01:00:00,MTL/USDT,1.2203,1.2255,1.2202,1.2207,507.1614,620.53195282
1661212800,2022-08-23 00:00:00,MTL/USDT,1.2193,1.2277,1.2192,1.2192,1093.2983,1335.60361329
1661209200,2022-08-22 23:00:00,MTL/USDT,1.2049,1.2192,1.2023,1.2192,2143.0745538,2590.86203716296
1661205600,2022-08-22 22:00:00,MTL/USDT,1.2012,1.2092,1.1994,1.2024,687.94083056,828.531206644784
1661202000,2022-08-22 21:00:00,MTL/USDT,1.201,1.202,1.1951,1.1963,327.53715696,391.892492545522
1661198400,2022-08-22 20:00:00,MTL/USDT,1.1929,1.2074,1.1929,1.2009,1828.51577765,2189.331465653454
1661194800,2022-08-22 19:00:00,MTL/USDT,1.1889,1.194,1.1877,1.1897,511.29996044,609.628501674376
1661191200,2022-08-22 18:00:00,MTL/USDT,1.1945,1.1945,1.18,1.1873,1802.00183635,2139.00484909929
1661187600,2022-08-22 17:00:00,MTL/USDT,1.1976,1.1977,1.1918,1.194,33.7765094,40.31473053323
1661184000,2022-08-22 16:00:00,MTL/USDT,1.2012,1.2078,1.194,1.1945,1417.85553157,1704.386956356099
1661180400,2022-08-22 15:00:00,MTL/USDT,1.1767,1.2022,1.1767,1.2012,2667.5184479,3184.397015700808
1661176800,2022-08-22 14:00:00,MTL/USDT,1.1844,1.192,1.1741,1.1788,4457.0115,5271.68170204
1661173200,2022-08-22 13:00:00,MTL/USDT,1.1838,1.1899,1.1693,1.186,2864.5635,3377.19518364
1661169600,2022-08-22 12:00:00,MTL/USDT,1.1874,1.1939,1.1814,1.1826,3889.2249822,4634.66560627858
1661166000,2022-08-22 11:00:00,MTL/USDT,1.1913,1.1948,1.1853,1.1904,702.39345318,836.280196526563
1661162400,2022-08-22 10:00:00,MTL/USDT,1.1804,1.1934,1.1793,1.1903,1524.27335021,1806.733666403871
1661158800,2022-08-22 09:00:00,MTL/USDT,1.1768,1.1858,1.1758,1.1833,1566.83195434,1854.158613153034
1661155200,2022-08-22 08:00:00,MTL/USDT,1.1873,1.1873,1.1648,1.1786,6802.77953557,7999.218326143773
1661151600,2022-08-22 07:00:00,MTL/USDT,1.2115,1.2136,1.1855,1.1856,5426.16509718,6523.3303418241
1661148000,2022-08-22 06:00:00,MTL/USDT,1.2238,1.2242,1.2062,1.2102,11324.21536619,13708.773573828302
1661144400,2022-08-22 05:00:00,MTL/USDT,1.223,1.2276,1.2214,1.2272,1141.10754303,1397.391518985644
1661140800,2022-08-22 04:00:00,MTL/USDT,1.2173,1.2248,1.2132,1.224,2621.76563784,3184.027683168964
1661137200,2022-08-22 03:00:00,MTL/USDT,1.2295,1.23,1.2175,1.2199,66461.61554929,81232.033002856198
1661133600,2022-08-22 02:00:00,MTL/USDT,1.2308,1.2356,1.2278,1.2292,29718.43481367,36551.986393614889
1661130000,2022-08-22 01:00:00,MTL/USDT,1.2331,1.2383,1.2305,1.2311,9311.91184363,11468.846080432031
1661126400,2022-08-22 00:00:00,MTL/USDT,1.242,1.2443,1.2334,1.2366,256.57725888,317.657654060578
1661122800,2022-08-21 23:00:00,MTL/USDT,1.2469,1.2528,1.2445,1.2465,2612.23889523,3261.102377425358
1661119200,2022-08-21 22:00:00,MTL/USDT,1.2473,1.2517,1.2293,1.2488,11598.6137149,14347.135232786615
1661115600,2022-08-21 21:00:00,MTL/USDT,1.2473,1.258,1.2458,1.2477,48286.40218049,60639.798798603438
1661112000,2022-08-21 20:00:00,MTL/USDT,1.2379,1.257,1.237,1.2519,1613.40623908,2008.206861167204
1661108400,2022-08-21 19:00:00,MTL/USDT,1.2395,1.2417,1.2368,1.2416,1161.26902468,1439.135622439244
1661104800,2022-08-21 18:00:00,MTL/USDT,1.2377,1.2428,1.2333,1.2428,1024.21027646,1271.813700388028
1661101200,2022-08-21 17:00:00,MTL/USDT,1.2394,1.2448,1.238,1.238,2319.63787844,2880.835599077984
1661097600,2022-08-21 16:00:00,MTL/USDT,1.2316,1.2435,1.2281,1.236,3062.70592176,3779.957566965586
1661094000,2022-08-21 15:00:00,MTL/USDT,1.2291,1.2335,1.2277,1.2324,453.3331,557.93052916
1661090400,2022-08-21 14:00:00,MTL/USDT,1.2267,1.2335,1.2222,1.2283,40.43235792,49.67732414432
1661086800,2022-08-21 13:00:00,MTL/USDT,1.2314,1.235,1.2269,1.2275,71.3899,87.73595915
1661083200,2022-08-21 12:00:00,MTL/USDT,1.2396,1.2447,1.2312,1.2314,675.6641,835.56355979
1661079600,2022-08-21 11:00:00,MTL/USDT,1.2338,1.2435,1.2335,1.242,3289.23187317,4066.53572460615
1661076000,2022-08-21 10:00:00,MTL/USDT,1.2362,1.242,1.2338,1.2338,1468.3346,1816.71968726
1661072400,2022-08-21 09:00:00,MTL/USDT,1.233,1.2408,1.2321,1.2358,220.61754747,273.117540338486
1661068800,2022-08-21 08:00:00,MTL/USDT,1.2267,1.2453,1.224,1.2287,3796.13920924,4680.521533009492
1661065200,2022-08-21 07:00:00,MTL/USDT,1.2097,1.2293,1.2048,1.2293,1566.86083394,1896.910814712712
1661061600,2022-08-21 06:00:00,MTL/USDT,1.2171,1.2222,1.203,1.2068,441.8479,535.88338277
1661058000,2022-08-21 05:00:00,MTL/USDT,1.2212,1.2224,1.2141,1.2165,411.18468578,501.120529036574
1661054400,2022-08-21 04:00:00,MTL/USDT,1.2147,1.2257,1.2118,1.2185,2830.24172539,3454.082267642879
1661050800,2022-08-21 03:00:00,MTL/USDT,1.2141,1.2151,1.2099,1.2137,52.98464783,64.219336437666
1661047200,2022-08-21 02:00:00,MTL/USDT,1.2188,1.2228,1.2133,1.2188,3253.01841737,3960.696205322837
1661043600,2022-08-21 01:00:00,MTL/USDT,1.21,1.2192,1.2087,1.2188,750.25919514,909.864894828753
1661040000,2022-08-21 00:00:00,MTL/USDT,1.2209,1.2248,1.2099,1.21,20972.70859865,25498.24649142776
1661036400,2022-08-20 23:00:00,MTL/USDT,1.2151,1.2258,1.2151,1.2197,26792.768795,32671.383966724105
1661032800,2022-08-20 22:00:00,MTL/USDT,1.2159,1.223,1.2151,1.2192,7633.41654144,9283.785333487097
1661029200,2022-08-20 21:00:00,MTL/USDT,1.1958,1.2181,1.1958,1.2181,3337.35428665,4026.495634549952
1661025600,2022-08-20 20:00:00,MTL/USDT,1.2004,1.2175,1.189,1.1989,5719.0583002,6897.220566250378
1661022000,2022-08-20 19:00:00,MTL/USDT,1.203,1.2115,1.1953,1.2054,4809.08391306,5773.526697249872
1661018400,2022-08-20 18:00:00,MTL/USDT,1.224,1.2285,1.2033,1.2033,4131.55321095,5035.969726049645
1661014800,2022-08-20 17:00:00,MTL/USDT,1.2225,1.2277,1.2169,1.2231,2524.76663617,3088.925735466336
1661011200,2022-08-20 16:00:00,MTL/USDT,1.2295,1.2337,1.2215,1.2247,3145.03539562,3856.718256584062
1661007600,2022-08-20 15:00:00,MTL/USDT,1.2256,1.2379,1.2193,1.2288,1875.12101403,2305.825463097079
1661004000,2022-08-20 14:00:00,MTL/USDT,1.2336,1.2357,1.2229,1.2258,650.55797133,801.684535102619
1661000400,2022-08-20 13:00:00,MTL/USDT,1.2262,1.2362,1.2142,1.235,9622.0149,11790.01547398
1660996800,2022-08-20 12:00:00,MTL/USDT,1.2189,1.2606,1.2169,1.2288,11395.70186053,14092.31490777357
1660993200,2022-08-20 11:00:00,MTL/USDT,1.22,1.224,1.2165,1.2195,140.63937497,171.57120094388
1660989600,2022-08-20 10:00:00,MTL/USDT,1.2187,1.2203,1.2116,1.2165,213.75127774,259.853580518416
1660986000,2022-08-20 09:00:00,MTL/USDT,1.2169,1.2197,1.2124,1.2185,393.72073545,478.559811688735
1660982400,2022-08-20 08:00:00,MTL/USDT,1.222,1.2258,1.2176,1.2176,104.1717,127.27113475
1660978800,2022-08-20 07:00:00,MTL/USDT,1.2228,1.2283,1.2228,1.2274,196.85877298,241.01487619217
1660975200,2022-08-20 06:00:00,MTL/USDT,1.2139,1.2229,1.2139,1.2216,5437.74520832,6621.349637486344
1660971600,2022-08-20 05:00:00,MTL/USDT,1.2141,1.218,1.2069,1.2116,619.59444986,752.217823422031
1660968000,2022-08-20 04:00:00,MTL/USDT,1.2133,1.2217,1.2099,1.2217,4722.47513776,5735.390271956906
1660964400,2022-08-20 03:00:00,MTL/USDT,1.2123,1.2123,1.2044,1.2123,4267.58336665,5171.686998723215
1660960800,2022-08-20 02:00:00,MTL/USDT,1.208,1.2176,1.2074,1.2154,3030.20661295,3661.3855344061
1660957200,2022-08-20 01:00:00,MTL/USDT,1.2083,1.2176,1.2053,1.2067,6540.288402,7924.104385866422
1660953600,2022-08-20 00:00:00,MTL/USDT,1.2074,1.2213,1.1937,1.2011,2549.0522,3067.68482597
1660950000,2022-08-19 23:00:00,MTL/USDT,1.1966,1.2282,1.1855,1.206,4038.84176749,4873.053713789
1660946400,2022-08-19 22:00:00,MTL/USDT,1.1902,1.2065,1.1864,1.194,897.09329096,1071.626015731792
1660942800,2022-08-19 21:00:00,MTL/USDT,1.2127,1.2127,1.1887,1.1928,4341.55356817,5202.221318875989
1660939200,2022-08-19 20:00:00,MTL/USDT,1.2219,1.2245,1.205,1.2143,4042.60865886,4922.018487006536
1660935600,2022-08-19 19:00:00,MTL/USDT,1.2176,1.2305,1.2079,1.2225,4167.85308059,5099.839998696968
1660932000,2022-08-19 18:00:00,MTL/USDT,1.2217,1.2286,1.2179,1.2215,618.49029348,755.454973945237
1660928400,2022-08-19 17:00:00,MTL/USDT,1.2324,1.2335,1.2228,1.2257,4207.76604991,5154.136048918994
1660924800,2022-08-19 16:00:00,MTL/USDT,1.2086,1.2335,1.2067,1.2294,11793.6315344,14379.708336343694
1660921200,2022-08-19 15:00:00,MTL/USDT,1.1963,1.2144,1.194,1.21,13665.1919079,16467.062374541894
1660917600,2022-08-19 14:00:00,MTL/USDT,1.2006,1.2071,1.197,1.197,4681.3588,5627.43402867
1660914000,2022-08-19 13:00:00,MTL/USDT,1.2047,1.2079,1.1962,1.1962,3462.71096723,4175.803980499549
1660910400,2022-08-19 12:00:00,MTL/USDT,1.1953,1.206,1.1788,1.206,2045.9949,2453.99305818
1660906800,2022-08-19 11:00:00,MTL/USDT,1.1966,1.1966,1.1779,1.1966,501.11180365,594.71769669381
1660903200,2022-08-19 10:00:00,MTL/USDT,1.2067,1.2115,1.1962,1.1962,4451.0316,5359.7201345
1660899600,2022-08-19 09:00:00,MTL/USDT,1.1992,1.2074,1.1943,1.2042,7562.76860869,9095.371315165685
1660896000,2022-08-19 08:00:00,MTL/USDT,1.2114,1.2143,1.1837,1.2035,7570.96363178,9076.33668078352
1660892400,2022-08-19 07:00:00,MTL/USDT,1.1995,1.2184,1.1989,1.2155,9222.78157656,11145.27597728061
1660888800,2022-08-19 06:00:00,MTL/USDT,1.2768,1.2769,1.16,1.2026,19518.06675353,23663.560504283785
1660885200,2022-08-19 05:00:00,MTL/USDT,1.2709,1.2769,1.2696,1.276,5102.50362544,6485.270469607496
1660881600,2022-08-19 04:00:00,MTL/USDT,1.2662,1.2747,1.2637,1.2732,6093.91589722,7727.665178011846
1660878000,2022-08-19 03:00:00,MTL/USDT,1.2653,1.2697,1.26,1.2693,6013.46740948,7611.024163954972
1660874400,2022-08-19 02:00:00,MTL/USDT,1.2603,1.2717,1.2582,1.2636,6167.4899271,7804.32495288413
1660870800,2022-08-19 01:00:00,MTL/USDT,1.275,1.2782,1.132,1.2575,33739.18274572,42080.233937418344
1660867200,2022-08-19 00:00:00,MTL/USDT,1.31,1.31,1.2678,1.275,6219.9389,7947.39165853
1660863600,2022-08-18 23:00:00,MTL/USDT,1.3487,1.3487,1.3,1.3162,21019.44084432,27681.358773115405
1660860000,2022-08-18 22:00:00,MTL/USDT,1.3533,1.3611,1.3487,1.3526,4478.490882,6060.668945137577
1660856400,2022-08-18 21:00:00,MTL/USDT,1.3507,1.3536,1.3487,1.3535,480.70931674,649.272992559246
1660852800,2022-08-18 20:00:00,MTL/USDT,1.3509,1.3578,1.3471,1.3578,4411.36158417,5961.113993904884
1660849200,2022-08-18 19:00:00,MTL/USDT,1.354,1.3609,1.3538,1.3542,4037.52467604,5480.854313279092
1660845600,2022-08-18 18:00:00,MTL/USDT,1.3499,1.3519,1.3426,1.3512,1372.7356,1851.52513966
1660842000,2022-08-18 17:00:00,MTL/USDT,1.35,1.3569,1.344,1.344,7140.84440989,9652.12482543106
1660838400,2022-08-18 16:00:00,MTL/USDT,1.3585,1.3661,1.3391,1.3475,2412.4442,3239.03826934
1660834800,2022-08-18 15:00:00,MTL/USDT,1.3585,1.3674,1.3545,1.3674,4676.3383,6346.48392269
1660831200,2022-08-18 14:00:00,MTL/USDT,1.362,1.362,1.358,1.3589,3145.4343,4276.78529467
1660827600,2022-08-18 13:00:00,MTL/USDT,1.374,1.3776,1.3605,1.361,8445.59643236,11587.300500858504
1660824000,2022-08-18 12:00:00,MTL/USDT,1.3691,1.3775,1.3657,1.3749,8379.21219272,11496.297087185148
1660820400,2022-08-18 11:00:00,MTL/USDT,1.3678,1.3691,1.3621,1.3691,3969.57846826,5421.747769152125
1660816800,2022-08-18 10:00:00,MTL/USDT,1.363,1.3674,1.3607,1.3633,2874.95802743,3918.273205103542
1660813200,2022-08-18 09:00:00,MTL/USDT,1.3585,1.363,1.3582,1.363,3347.29339702,4552.314950494539
1660809600,2022-08-18 08:00:00,MTL/USDT,1.361,1.3625,1.3522,1.3619,4167.76010053,5654.900847550464
1660806000,2022-08-18 07:00:00,MTL/USDT,1.3566,1.3632,1.354,1.3629,2868.34290334,3896.065181101712
1660802400,2022-08-18 06:00:00,MTL/USDT,1.363,1.3661,1.355,1.3566,30075.62144785,40890.024262856915
1660798800,2022-08-18 05:00:00,MTL/USDT,1.3526,1.3637,1.3502,1.361,2799.82178965,3809.695292292174
1660795200,2022-08-18 04:00:00,MTL/USDT,1.3574,1.3629,1.3475,1.3535,3076.47546813,4173.959429281642
1660791600,2022-08-18 03:00:00,MTL/USDT,1.3603,1.3642,1.355,1.355,230.47634531,313.161718967249
1660788000,2022-08-18 02:00:00,MTL/USDT,1.3688,1.369,1.3567,1.3615,2550.30260769,3476.105246042521
1660784400,2022-08-18 01:00:00,MTL/USDT,1.3592,1.3691,1.3592,1.3691,6400.36771091,8731.829787971385
1660780800,2022-08-18 00:00:00,MTL/USDT,1.3567,1.3625,1.3426,1.3613,985.5776,1334.72577338
1660777200,2022-08-17 23:00:00,MTL/USDT,1.3523,1.3661,1.349,1.3556,2855.17242541,3865.774257834403
1660773600,2022-08-17 22:00:00,MTL/USDT,1.3536,1.359,1.3511,1.3521,1625.3825,2197.2110074
1660770000,2022-08-17 21:00:00,MTL/USDT,1.3646,1.3678,1.3491,1.3513,1814.78133252,2467.066664681588
1660766400,2022-08-17 20:00:00,MTL/USDT,1.362,1.3689,1.354,1.3689,1252.49340792,1710.690521914634
1660762800,2022-08-17 19:00:00,MTL/USDT,1.3637,1.369,1.355,1.3575,539.29080419,734.478918760127
1660759200,2022-08-17 18:00:00,MTL/USDT,1.3653,1.3747,1.356,1.3661,1713.96786849,2348.445979067998
1660755600,2022-08-17 17:00:00,MTL/USDT,1.356,1.3672,1.3557,1.3648,4721.10636999,6433.25886191044
1660752000,2022-08-17 16:00:00,MTL/USDT,1.3578,1.366,1.3545,1.3621,8999.40983018,12241.003987919069
1660748400,2022-08-17 15:00:00,MTL/USDT,1.3445,1.3605,1.3445,1.356,2711.46927594,3664.81845038637
1660744800,2022-08-17 14:00:00,MTL/USDT,1.3564,1.3605,1.346,1.346,3273.7102,4441.59229346
1660741200,2022-08-17 13:00:00,MTL/USDT,1.3637,1.364,1.3382,1.3551,5752.2185,7792.16774275
1660737600,2022-08-17 12:00:00,MTL/USDT,1.3883,1.3914,1.3475,1.3707,3293.20011652,4522.746324093291
1660734000,2022-08-17 11:00:00,MTL/USDT,1.3993,1.4026,1.3888,1.3899,4412.17114557,6157.282081025439
1660730400,2022-08-17 10:00:00,MTL/USDT,1.4076,1.4087,1.391,1.398,2775.9290501,3876.810742805938
1660726800,2022-08-17 09:00:00,MTL/USDT,1.406,1.4126,1.406,1.4078,201.92913254,284.649630152988
1660723200,2022-08-17 08:00:00,MTL/USDT,1.4041,1.4127,1.4037,1.4073,605.60608482,851.844483790087
1660719600,2022-08-17 07:00:00,MTL/USDT,1.437,1.4395,1.4046,1.4053,7208.64116541,10237.186571377378
