https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume TON
1660950000000,2022-08-19 23:00:00,TON/USDT,1.172008,1.18259,1.154416,1.16748,3526.653088241957,3020.73961716
1660946400000,2022-08-19 22:00:00,TON/USDT,1.175834,1.1994,1.15965,1.169753,8781.98140229508,7507.55193814
1660942800000,2022-08-19 21:00:00,TON/USDT,1.175448,1.189577,1.156816,1.16058,10182.119387329147,8773.30247577
1660939200000,2022-08-19 20:00:00,TON/USDT,1.174701,1.1843,1.166546,1.17712,2764.236310622517,2348.30459989
1660935600000,2022-08-19 19:00:00,TON/USDT,1.160691,1.1879,1.14788,1.178113,6344.827190522607,5385.58456661
1660932000000,2022-08-19 18:00:00,TON/USDT,1.160154,1.1699,1.14627,1.160436,1061.6110531573959,914.83808944
1660928400000,2022-08-19 17:00:00,TON/USDT,1.168934,1.1744,1.145009,1.159275,1295.5944575067683,1117.59026763
1660924800000,2022-08-19 16:00:00,TON/USDT,1.1429,1.175,1.137041,1.171312,1192.3578429918205,1017.96775154
1660921200000,2022-08-19 15:00:00,TON/USDT,1.125297,1.1429,1.110001,1.1429,2502.613546854553,2189.70473957
1660917600000,2022-08-19 14:00:00,TON/USDT,1.117798,1.129,1.110002,1.123716,892.8566915608836,794.55724717
1660914000000,2022-08-19 13:00:00,TON/USDT,1.142132,1.1549,1.116736,1.12,8068.424591763201,7203.95052836
1660910400000,2022-08-19 12:00:00,TON/USDT,1.156966,1.17,1.137,1.142465,6153.558099229378,5386.21148064
1660906800000,2022-08-19 11:00:00,TON/USDT,1.173324,1.175743,1.1508,1.150861,7115.935666030035,6183.1408537
1660903200000,2022-08-19 10:00:00,TON/USDT,1.192113,1.193674,1.171021,1.173453,3338.554941384985,2845.06916032
1660899600000,2022-08-19 09:00:00,TON/USDT,1.203782,1.209986,1.19,1.19,2287.9036071675,1922.60807325
1660896000000,2022-08-19 08:00:00,TON/USDT,1.201843,1.210815,1.1902,1.205507,3726.5046383674317,3091.23434237
1660892400000,2022-08-19 07:00:00,TON/USDT,1.200271,1.212,1.1903,1.201609,4525.926134392756,3766.55478978
1660888800000,2022-08-19 06:00:00,TON/USDT,1.227474,1.23199,1.19,1.197627,5078.24038847304,4240.2520889
1660885200000,2022-08-19 05:00:00,TON/USDT,1.232036,1.244616,1.190021,1.228165,2626.0987999645345,2138.22963524
1660881600000,2022-08-19 04:00:00,TON/USDT,1.214546,1.254454,1.214546,1.228868,689.5487587593842,561.12516459
1660878000000,2022-08-19 03:00:00,TON/USDT,1.218587,1.230806,1.209253,1.221464,965.0224572254923,790.05394938
1660874400000,2022-08-19 02:00:00,TON/USDT,1.206539,1.222419,1.2014,1.21849,849.8142003696801,697.432232
1660870800000,2022-08-19 01:00:00,TON/USDT,1.254757,1.264858,1.2014,1.2014,2716.532537362362,2261.13911883
1660867200000,2022-08-19 00:00:00,TON/USDT,1.253558,1.259412,1.24605,1.254698,7110.644115814563,5667.21562943
1660863600000,2022-08-18 23:00:00,TON/USDT,1.257041,1.264828,1.2475,1.255174,629.2040045151888,501.2882712
1660860000000,2022-08-18 22:00:00,TON/USDT,1.247702,1.26265,1.242051,1.258625,2279.1944388483316,1810.86061285
1660856400000,2022-08-18 21:00:00,TON/USDT,1.258624,1.2622,1.24101,1.246148,1825.4929249887864,1464.90860234
1660852800000,2022-08-18 20:00:00,TON/USDT,1.254155,1.262147,1.24101,1.254856,753.9123343188393,600.79589556
1660849200000,2022-08-18 19:00:00,TON/USDT,1.255171,1.2622,1.2456,1.2486,3696.7701616534378,2960.73214933
1660845600000,2022-08-18 18:00:00,TON/USDT,1.246476,1.262099,1.24,1.251403,1256.2342239738239,1003.86064599
1660842000000,2022-08-18 17:00:00,TON/USDT,1.248688,1.252999,1.24,1.244613,590.349367306707,474.323639
1660838400000,2022-08-18 16:00:00,TON/USDT,1.25587,1.2615,1.240011,1.248155,1272.2711366283381,1019.32142773
1660834800000,2022-08-18 15:00:00,TON/USDT,1.251067,1.26,1.24,1.256774,4507.462194529727,3586.53361267
1660831200000,2022-08-18 14:00:00,TON/USDT,1.245169,1.254996,1.24,1.250355,562.0978277093791,449.5505898
1660827600000,2022-08-18 13:00:00,TON/USDT,1.242931,1.259994,1.22489,1.240001,1138.3051137532545,917.98725465
1660824000000,2022-08-18 12:00:00,TON/USDT,1.212,1.26,1.1977,1.246554,2649.3932475989723,2125.37382865
1660820400000,2022-08-18 11:00:00,TON/USDT,1.199163,1.212,1.160077,1.212,6689.27128393584,5519.20072932
1660816800000,2022-08-18 10:00:00,TON/USDT,1.181448,1.2622,1.180077,1.20063,12150.507539007634,10120.10989148
1660813200000,2022-08-18 09:00:00,TON/USDT,1.173285,1.184119,1.160077,1.183921,1566.2300074809305,1322.91766721
1660809600000,2022-08-18 08:00:00,TON/USDT,1.177615,1.2098,1.150014,1.172785,1161.7549427083836,990.59498775
1660806000000,2022-08-18 07:00:00,TON/USDT,1.172442,1.1787,1.1325,1.1787,13293.498286942477,11278.10154148
1660802400000,2022-08-18 06:00:00,TON/USDT,1.1836,1.196748,1.16587,1.171825,2359.8060081202307,2013.78704851
1660798800000,2022-08-18 05:00:00,TON/USDT,1.17374,1.20999,1.16354,1.183546,1754.334460210627,1482.26977254
1660795200000,2022-08-18 04:00:00,TON/USDT,1.172907,1.185487,1.16807,1.168782,663.7091973957736,567.86397925
1660791600000,2022-08-18 03:00:00,TON/USDT,1.16658,1.173447,1.164132,1.172203,503.30654327481903,429.368073
1660788000000,2022-08-18 02:00:00,TON/USDT,1.171056,1.17278,1.165,1.170983,662.1873382692823,565.49696987
1660784400000,2022-08-18 01:00:00,TON/USDT,1.175662,1.1811,1.166118,1.170231,540.9477619938689,462.25724835
1660780800000,2022-08-18 00:00:00,TON/USDT,1.17378,1.18624,1.167913,1.172496,783.420086072726,668.16439977
1660777200000,2022-08-17 23:00:00,TON/USDT,1.173916,1.17826,1.16501,1.175168,453.26598718095613,385.70313962
1660773600000,2022-08-17 22:00:00,TON/USDT,1.185565,1.189309,1.1699,1.174077,646.8628162020998,550.95433792
1660770000000,2022-08-17 21:00:00,TON/USDT,1.210098,1.211215,1.180122,1.185326,11994.486388761758,10119.14560953
1660766400000,2022-08-17 20:00:00,TON/USDT,1.22,1.22999,1.209832,1.212533,442.9022842670463,365.27029307
1660762800000,2022-08-17 19:00:00,TON/USDT,1.206825,1.22999,1.204954,1.21803,687.1792718443322,564.17269841
1660759200000,2022-08-17 18:00:00,TON/USDT,1.215958,1.223588,1.200918,1.204586,4033.6782439597,3348.60129867
1660755600000,2022-08-17 17:00:00,TON/USDT,1.217162,1.224969,1.21,1.21612,1923.011362154968,1581.2677714
1660752000000,2022-08-17 16:00:00,TON/USDT,1.222152,1.229959,1.21,1.216954,4436.3942770545145,3645.49052557
1660748400000,2022-08-17 15:00:00,TON/USDT,1.22865,1.23,1.214661,1.22088,1993.5648723903023,1632.89174398
1660744800000,2022-08-17 14:00:00,TON/USDT,1.265224,1.266329,1.225102,1.226634,4013.536076159414,3271.99154447
1660741200000,2022-08-17 13:00:00,TON/USDT,1.236916,1.279997,1.23,1.258522,4520.487273594666,3591.90167005
1660737600000,2022-08-17 12:00:00,TON/USDT,1.236053,1.240001,1.233,1.23599,1489.5725815302717,1205.16556083
1660734000000,2022-08-17 11:00:00,TON/USDT,1.238255,1.2396,1.233001,1.233001,1331.6265733240148,1079.98823466
1660730400000,2022-08-17 10:00:00,TON/USDT,1.246099,1.246475,1.235,1.238289,864.8013491887696,698.38410031
1660726800000,2022-08-17 09:00:00,TON/USDT,1.261347,1.270974,1.235,1.244655,1937.6273106978522,1556.75854811
1660723200000,2022-08-17 08:00:00,TON/USDT,1.257127,1.279999,1.240007,1.264326,3239.2177385367936,2562.01148955
1660719600000,2022-08-17 07:00:00,TON/USDT,1.280012,1.30682,1.255,1.265405,8466.921176375849,6691.07611901
1660716000000,2022-08-17 06:00:00,TON/USDT,1.255,1.3,1.255,1.280017,6705.044670339031,5238.24657824
1660712400000,2022-08-17 05:00:00,TON/USDT,1.250987,1.255,1.247065,1.255,14253.1127032999,11357.06191498
1660708800000,2022-08-17 04:00:00,TON/USDT,1.250004,1.255,1.245004,1.248882,4467.808828179855,3577.4467309
1660705200000,2022-08-17 03:00:00,TON/USDT,1.248436,1.254996,1.245618,1.250208,468.86097344836895,375.02637437
1660701600000,2022-08-17 02:00:00,TON/USDT,1.245529,1.254996,1.243049,1.248852,506.2034695544297,405.33503534
1660698000000,2022-08-17 01:00:00,TON/USDT,1.245372,1.24944,1.243099,1.243099,724.9609618144908,583.18843617
1660694400000,2022-08-17 00:00:00,TON/USDT,1.244616,1.249,1.242777,1.243903,867.5849002236021,697.46989936
1660690800000,2022-08-16 23:00:00,TON/USDT,1.241429,1.249,1.238453,1.24351,474.96569857161205,381.95567271
1660687200000,2022-08-16 22:00:00,TON/USDT,1.25,1.25,1.232,1.238369,2493.060949726945,2013.18100641
1660683600000,2022-08-16 21:00:00,TON/USDT,1.236655,1.25,1.22867,1.242841,11328.251945433958,9114.80386102
1660680000000,2022-08-16 20:00:00,TON/USDT,1.236655,1.236655,1.232,1.236655,7751.601215309486,6268.20027842
1660676400000,2022-08-16 19:00:00,TON/USDT,1.241659,1.246247,1.227777,1.23547,16232.178672163585,13138.46444848
1660672800000,2022-08-16 18:00:00,TON/USDT,1.236203,1.250969,1.223777,1.244011,1839.3134336424462,1478.53470238
1660669200000,2022-08-16 17:00:00,TON/USDT,1.233988,1.24499,1.22,1.240651,3015.268114291619,2430.39187837
1660665600000,2022-08-16 16:00:00,TON/USDT,1.242172,1.245,1.23,1.233901,3194.4863586681704,2588.93246595
1660662000000,2022-08-16 15:00:00,TON/USDT,1.248526,1.255,1.231116,1.242883,1806.0740768433068,1453.13281849
1660658400000,2022-08-16 14:00:00,TON/USDT,1.252453,1.254999,1.243781,1.25074,953.2245078354175,762.12842624
1660654800000,2022-08-16 13:00:00,TON/USDT,1.248689,1.254999,1.242647,1.252737,2001.3125661814788,1597.55205297
1660651200000,2022-08-16 12:00:00,TON/USDT,1.249251,1.254999,1.24001,1.249924,823.3260338959141,658.70087613
1660647600000,2022-08-16 11:00:00,TON/USDT,1.2324,1.2535,1.224377,1.2458,4088.693439746974,3281.98221203
1660644000000,2022-08-16 10:00:00,TON/USDT,1.223041,1.23998,1.222924,1.232908,1823.7643220618372,1479.2379659
1660640400000,2022-08-16 09:00:00,TON/USDT,1.226028,1.235,1.220002,1.222854,2372.137122921316,1939.83674496
1660636800000,2022-08-16 08:00:00,TON/USDT,1.226577,1.23208,1.22,1.224736,1275.38603351676,1041.35587875
1660633200000,2022-08-16 07:00:00,TON/USDT,1.226494,1.235,1.221679,1.226577,794.7268459111294,647.92250785
1660629600000,2022-08-16 06:00:00,TON/USDT,1.231703,1.238855,1.221695,1.227215,893.1736803371113,727.80538075
1660626000000,2022-08-16 05:00:00,TON/USDT,1.242739,1.244619,1.224737,1.235956,2819.5133293632844,2281.24086081
1660622400000,2022-08-16 04:00:00,TON/USDT,1.243709,1.243793,1.242673,1.242785,499.59957,402.0
1660618800000,2022-08-16 03:00:00,TON/USDT,1.247084,1.247426,1.241831,1.24343,369.5532028429686,297.20467002
1660615200000,2022-08-16 02:00:00,TON/USDT,1.246316,1.25,1.244511,1.24737,499.21354374297306,400.2128829
1660611600000,2022-08-16 01:00:00,TON/USDT,1.244687,1.247593,1.244014,1.246344,471.79367508239994,378.5421
1660608000000,2022-08-16 00:00:00,TON/USDT,1.242343,1.245511,1.239425,1.2436,552.0054844568001,443.877038
1660604400000,2022-08-15 23:00:00,TON/USDT,1.247178,1.25,1.232999,1.241911,660.1746468021303,531.57967584
1660600800000,2022-08-15 22:00:00,TON/USDT,1.246894,1.25,1.245461,1.245941,397.59347845099995,319.111
1660597200000,2022-08-15 21:00:00,TON/USDT,1.244754,1.253499,1.238013,1.246312,500.7236140594911,401.76425651
1660593600000,2022-08-15 20:00:00,TON/USDT,1.238419,1.246,1.233561,1.244708,823.3519329866515,661.48199657
1660590000000,2022-08-15 19:00:00,TON/USDT,1.244384,1.247027,1.234914,1.239914,1357.8918544462097,1095.15003012
1660586400000,2022-08-15 18:00:00,TON/USDT,1.245111,1.252,1.237,1.245074,537.2826908609738,431.52671316
1660582800000,2022-08-15 17:00:00,TON/USDT,1.250932,1.26,1.237,1.242376,1167.5208881769329,939.74842413
1660579200000,2022-08-15 16:00:00,TON/USDT,1.25335,1.263072,1.246,1.250006,1401.5293007208522,1121.21805873
1660575600000,2022-08-15 15:00:00,TON/USDT,1.258191,1.25997,1.246001,1.256054,863.410613821779,687.39927887
1660572000000,2022-08-15 14:00:00,TON/USDT,1.254233,1.26402,1.250777,1.257848,1315.9098448795085,1046.15966705
1660568400000,2022-08-15 13:00:00,TON/USDT,1.246077,1.27,1.243386,1.254267,1136.7556390303016,906.31072892
1660564800000,2022-08-15 12:00:00,TON/USDT,1.252391,1.2725,1.24,1.246015,1272.5040796354829,1021.25903752
1660561200000,2022-08-15 11:00:00,TON/USDT,1.25224,1.272479,1.242746,1.261691,528.2163646944056,418.65747215
1660557600000,2022-08-15 10:00:00,TON/USDT,1.262871,1.27249,1.243741,1.250074,988.9302077651605,791.09733325
1660554000000,2022-08-15 09:00:00,TON/USDT,1.257627,1.270726,1.235587,1.260845,1086.187290800722,861.47566973
1660550400000,2022-08-15 08:00:00,TON/USDT,1.247512,1.258931,1.245222,1.25385,507.87047955797397,405.04883324
1660546800000,2022-08-15 07:00:00,TON/USDT,1.256732,1.26492,1.24009,1.24906,1579.6577509337517,1264.67723803
1660543200000,2022-08-15 06:00:00,TON/USDT,1.281689,1.283423,1.256667,1.258006,2168.234579499234,1723.54867902
1660539600000,2022-08-15 05:00:00,TON/USDT,1.283934,1.2901,1.276033,1.281718,980.8398420217768,765.25401221
1660536000000,2022-08-15 04:00:00,TON/USDT,1.273902,1.28999,1.262721,1.2867,501.7345113,389.939
1660532400000,2022-08-15 03:00:00,TON/USDT,1.282805,1.28716,1.270398,1.271935,404.506692101295,318.024657
1660528800000,2022-08-15 02:00:00,TON/USDT,1.261434,1.2901,1.261434,1.278655,680.4170080734019,532.13494498
1660525200000,2022-08-15 01:00:00,TON/USDT,1.258502,1.274105,1.253662,1.267594,459.9628289682879,362.86289535
1660521600000,2022-08-15 00:00:00,TON/USDT,1.256678,1.26277,1.252676,1.256873,465.00468178355226,369.9695051
1660518000000,2022-08-14 23:00:00,TON/USDT,1.24983,1.26236,1.24,1.258131,539.1886628919552,428.56321233
1660514400000,2022-08-14 22:00:00,TON/USDT,1.249623,1.25356,1.247343,1.249622,521.6155170037019,417.418641
1660510800000,2022-08-14 21:00:00,TON/USDT,1.248437,1.253389,1.247155,1.249989,418.6433159064,334.9176
1660507200000,2022-08-14 20:00:00,TON/USDT,1.24469,1.256053,1.24,1.253491,509.77375897897946,406.68322228
1660503600000,2022-08-14 19:00:00,TON/USDT,1.24931,1.250246,1.241,1.246716,779.1743198218791,624.98140701
1660500000000,2022-08-14 18:00:00,TON/USDT,1.251006,1.261,1.243267,1.249374,2043.487379180771,1635.60901634
1660496400000,2022-08-14 17:00:00,TON/USDT,1.256144,1.260989,1.233077,1.252944,5470.46296656297,4366.08736429
1660492800000,2022-08-14 16:00:00,TON/USDT,1.254732,1.26383,1.248577,1.262359,3103.315612482353,2458.34632817
1660489200000,2022-08-14 15:00:00,TON/USDT,1.265508,1.266986,1.240466,1.240619,4117.696715329943,3319.06630104
1660485600000,2022-08-14 14:00:00,TON/USDT,1.265466,1.269999,1.260777,1.266951,500.5465048659713,395.07960834
1660482000000,2022-08-14 13:00:00,TON/USDT,1.264342,1.27,1.260777,1.267037,731.2594465931759,577.14135151
1660478400000,2022-08-14 12:00:00,TON/USDT,1.26153,1.27,1.258379,1.266313,773.7838929154448,611.05263305
1660474800000,2022-08-14 11:00:00,TON/USDT,1.26783,1.273966,1.25086,1.260802,619.6326012576963,491.45908815
1660471200000,2022-08-14 10:00:00,TON/USDT,1.259954,1.275,1.259515,1.266605,571.0856072324432,450.87900903
1660467600000,2022-08-14 09:00:00,TON/USDT,1.271225,1.28,1.2559,1.265,1907.7552535216998,1508.10691978
1660464000000,2022-08-14 08:00:00,TON/USDT,1.273438,1.281959,1.256602,1.271376,1249.944235554839,983.14285904
1660460400000,2022-08-14 07:00:00,TON/USDT,1.277016,1.283,1.257985,1.274074,1407.957433811042,1105.08293381
1660456800000,2022-08-14 06:00:00,TON/USDT,1.277487,1.286899,1.254045,1.268714,771.3241810485508,607.95749164
1660453200000,2022-08-14 05:00:00,TON/USDT,1.269337,1.288989,1.265901,1.276642,445.548058,349.0
1660449600000,2022-08-14 04:00:00,TON/USDT,1.274368,1.278342,1.253231,1.275488,554.1870050064086,434.49017553
1660446000000,2022-08-14 03:00:00,TON/USDT,1.273572,1.27968,1.264457,1.275142,460.326262,361.0
1660442400000,2022-08-14 02:00:00,TON/USDT,1.273634,1.279319,1.25809,1.269497,486.42555561718325,383.1640056
1660438800000,2022-08-14 01:00:00,TON/USDT,1.276785,1.281661,1.25325,1.276051,551.313480663988,432.046588
1660435200000,2022-08-14 00:00:00,TON/USDT,1.274523,1.288989,1.264803,1.274054,511.42213148730644,401.41323012
1660431600000,2022-08-13 23:00:00,TON/USDT,1.267833,1.279824,1.253777,1.274348,485.526588,381.0
1660428000000,2022-08-13 22:00:00,TON/USDT,1.276969,1.28899,1.260584,1.265416,717.5281360589471,567.02944807
1660424400000,2022-08-13 21:00:00,TON/USDT,1.275829,1.289,1.253777,1.274002,800.7441968591808,628.52664035
1660420800000,2022-08-13 20:00:00,TON/USDT,1.278581,1.2843,1.266567,1.278403,664.2890665307725,519.62414554
1660417200000,2022-08-13 19:00:00,TON/USDT,1.26315,1.298,1.25988,1.274491,594.7842522975277,466.68376026
1660413600000,2022-08-13 18:00:00,TON/USDT,1.248064,1.268938,1.248064,1.263282,557.0944184884249,440.98975406
1660410000000,2022-08-13 17:00:00,TON/USDT,1.254651,1.26,1.24252,1.247942,569.0769909768502,456.01237155
1660406400000,2022-08-13 16:00:00,TON/USDT,1.272033,1.275999,1.25,1.255289,1295.9498320391124,1032.39161025
1660402800000,2022-08-13 15:00:00,TON/USDT,1.271896,1.275999,1.271829,1.272809,827.1078630157476,649.82873551
1660399200000,2022-08-13 14:00:00,TON/USDT,1.278553,1.28,1.27,1.272577,1193.0079046461515,937.47404255
1660395600000,2022-08-13 13:00:00,TON/USDT,1.267486,1.28,1.267427,1.278817,1132.6156956501536,885.67456927
1660392000000,2022-08-13 12:00:00,TON/USDT,1.267729,1.275,1.2663,1.268565,881.6425978240956,694.99205624
1660388400000,2022-08-13 11:00:00,TON/USDT,1.27,1.276963,1.265938,1.267759,670.1104585708715,528.57874294
1660384800000,2022-08-13 10:00:00,TON/USDT,1.275,1.319997,1.263201,1.27654,3144.991096167626,2463.68393953
1660381200000,2022-08-13 09:00:00,TON/USDT,1.268458,1.274989,1.26,1.27498,854.650249985021,670.32443645
1660377600000,2022-08-13 08:00:00,TON/USDT,1.271478,1.278,1.264784,1.268124,770.8189691866093,607.8419533
1660374000000,2022-08-13 07:00:00,TON/USDT,1.268351,1.27799,1.26233,1.271565,800.1655266574979,629.2761492
1660370400000,2022-08-13 06:00:00,TON/USDT,1.267322,1.277999,1.261911,1.269432,684.4226582520035,539.15661355
1660366800000,2022-08-13 05:00:00,TON/USDT,1.271025,1.273987,1.262239,1.265376,892.0340884786061,704.95575108
1660363200000,2022-08-13 04:00:00,TON/USDT,1.272174,1.278,1.267159,1.272637,556.685364685178,437.42666973
1660359600000,2022-08-13 03:00:00,TON/USDT,1.274658,1.278,1.26683,1.268599,496.0348562977305,391.0099695
1660356000000,2022-08-13 02:00:00,TON/USDT,1.273666,1.28418,1.269725,1.278,494.76462214932,387.13976694
1660352400000,2022-08-13 01:00:00,TON/USDT,1.272971,1.278291,1.268394,1.275463,454.064828,356.0
1660348800000,2022-08-13 00:00:00,TON/USDT,1.271159,1.28398,1.267668,1.26986,454.7712222654776,358.12705516
1660345200000,2022-08-12 23:00:00,TON/USDT,1.257291,1.28146,1.257291,1.268362,680.491541421126,536.51208521
1660341600000,2022-08-12 22:00:00,TON/USDT,1.248582,1.27,1.239377,1.27,703.7677727512,554.14785256
1660338000000,2022-08-12 21:00:00,TON/USDT,1.249984,1.27198,1.230001,1.240044,650.9708400444802,524.95785637
1660334400000,2022-08-12 20:00:00,TON/USDT,1.268173,1.285,1.220802,1.249984,2508.1383208435545,2006.53634034
1660330800000,2022-08-12 19:00:00,TON/USDT,1.26,1.2879,1.244538,1.26579,1356.8959863951018,1071.97559342
1660327200000,2022-08-12 18:00:00,TON/USDT,1.248637,1.26,1.247593,1.257033,961.2751597763184,764.71752116
1660323600000,2022-08-12 17:00:00,TON/USDT,1.248427,1.26,1.247833,1.255727,769.9742020809132,613.17006171
1660320000000,2022-08-12 16:00:00,TON/USDT,1.247193,1.255,1.246209,1.248914,627.6041400371665,502.51990132
1660316400000,2022-08-12 15:00:00,TON/USDT,1.243113,1.25,1.240726,1.240726,771.5452981082566,621.84986702
1660312800000,2022-08-12 14:00:00,TON/USDT,1.240864,1.2497,1.23552,1.241858,1012.7294031493653,815.49533292
1660309200000,2022-08-12 13:00:00,TON/USDT,1.240043,1.248405,1.234685,1.239087,1111.619633846508,897.12799331
1660305600000,2022-08-12 12:00:00,TON/USDT,1.233797,1.245,1.229193,1.240525,1271.991011884915,1025.36507679
1660302000000,2022-08-12 11:00:00,TON/USDT,1.237296,1.239959,1.223602,1.232717,978.3482283757191,793.65193177
1660298400000,2022-08-12 10:00:00,TON/USDT,1.23679,1.240339,1.230777,1.234608,517.300752,419.0
1660294800000,2022-08-12 09:00:00,TON/USDT,1.235747,1.243458,1.228789,1.238376,1299.4059997988718,1049.28228567
1660291200000,2022-08-12 08:00:00,TON/USDT,1.225998,1.237999,1.225998,1.234825,5157.6252542987,4176.806636
1660287600000,2022-08-12 07:00:00,TON/USDT,1.23,1.232087,1.221861,1.224902,2825.0121971749513,2306.31691121
1660284000000,2022-08-12 06:00:00,TON/USDT,1.213939,1.233999,1.213939,1.227588,2866.985250685838,2335.46210185
1660280400000,2022-08-12 05:00:00,TON/USDT,1.214182,1.221542,1.206324,1.212555,694.5670234914451,572.812799
1660276800000,2022-08-12 04:00:00,TON/USDT,1.22872,1.234,1.210521,1.218278,1429.1862971427722,1173.12000803
1660273200000,2022-08-12 03:00:00,TON/USDT,1.212784,1.238999,1.202528,1.228861,689.3305842151185,560.95081886
1660269600000,2022-08-12 02:00:00,TON/USDT,1.206474,1.214843,1.197732,1.212341,428.2640325095802,353.25377308
1660266000000,2022-08-12 01:00:00,TON/USDT,1.204361,1.209116,1.192131,1.206224,1234.4012018153633,1023.3598418
1660262400000,2022-08-12 00:00:00,TON/USDT,1.21396,1.214337,1.19,1.207493,3553.7032191671397,2943.04250142
1660258800000,2022-08-11 23:00:00,TON/USDT,1.215269,1.215339,1.209604,1.211145,461.446245,381.0
1660255200000,2022-08-11 22:00:00,TON/USDT,1.215298,1.218406,1.209747,1.211778,478.65231,395.0
1660251600000,2022-08-11 21:00:00,TON/USDT,1.214387,1.224679,1.211408,1.217662,420.59528312253735,345.4121777
1660248000000,2022-08-11 20:00:00,TON/USDT,1.2062,1.218161,1.203165,1.212607,507.59668039206576,418.59949711
1660244400000,2022-08-11 19:00:00,TON/USDT,1.216641,1.21998,1.202,1.207782,1007.4584420451127,834.13930829
1660240800000,2022-08-11 18:00:00,TON/USDT,1.218109,1.24899,1.21,1.213837,972.5176891635078,801.19298486
1660237200000,2022-08-11 17:00:00,TON/USDT,1.250398,1.250686,1.217,1.218886,2479.961486583694,2034.61315216
1660233600000,2022-08-11 16:00:00,TON/USDT,1.2173,1.289979,1.212122,1.250324,35350.16754889333,28272.80572787
1660226400000,2022-08-11 14:00:00,TON/USDT,1.22,1.221594,1.22,1.22,153.92654112,126.169296
1660222800000,2022-08-11 13:00:00,TON/USDT,1.225189,1.2365,1.22,1.220721,2245.9766978752,1839.87716921
1660219200000,2022-08-11 12:00:00,TON/USDT,1.234255,1.235969,1.220001,1.228786,1024.4197583120977,833.68443188
1660215600000,2022-08-11 11:00:00,TON/USDT,1.219271,1.234974,1.21001,1.233368,580.8337144212871,470.9330179
1660212000000,2022-08-11 10:00:00,TON/USDT,1.223893,1.23,1.21,1.219699,2246.2790695241197,1841.6667305
1660208400000,2022-08-11 09:00:00,TON/USDT,1.222273,1.235929,1.212,1.226222,1590.6856209307139,1297.22482628
1660204800000,2022-08-11 08:00:00,TON/USDT,1.218469,1.340312,1.21001,1.219662,24169.6088101163,19816.64494763
1660201200000,2022-08-11 07:00:00,TON/USDT,1.228531,1.239284,1.201581,1.223423,5985.786160021731,4892.65459291
1660197600000,2022-08-11 06:00:00,TON/USDT,1.233889,1.23498,1.223006,1.230316,874.593253385776,710.86879581
1660194000000,2022-08-11 05:00:00,TON/USDT,1.229248,1.234973,1.22596,1.234354,1212.2459954423246,982.08941312
1660190400000,2022-08-11 04:00:00,TON/USDT,1.231978,1.2329,1.225466,1.229068,1112.055487116639,904.79573719
1660186800000,2022-08-11 03:00:00,TON/USDT,1.228375,1.2329,1.225909,1.231859,7914.562609775661,6424.893279
1660183200000,2022-08-11 02:00:00,TON/USDT,1.225362,1.229634,1.224303,1.227492,391.569948,319.0
1660179600000,2022-08-11 01:00:00,TON/USDT,1.217036,1.229436,1.216325,1.228223,586.444526593986,477.473982
1660176000000,2022-08-11 00:00:00,TON/USDT,1.217734,1.227649,1.210834,1.216775,479.25087844077495,393.869761
1660172400000,2022-08-10 23:00:00,TON/USDT,1.213329,1.234929,1.19949,1.213288,625.1535446380896,515.2556892
1660168800000,2022-08-10 22:00:00,TON/USDT,1.211256,1.22424,1.200374,1.218483,452.057193,371.0
1660165200000,2022-08-10 21:00:00,TON/USDT,1.201752,1.234959,1.194777,1.209919,959.5766773951227,793.09166762
1660161600000,2022-08-10 20:00:00,TON/USDT,1.203899,1.212,1.190002,1.209859,1459.8986226546285,1206.66839909
1660158000000,2022-08-10 19:00:00,TON/USDT,1.20735,1.212989,1.19,1.202706,1379.211101101515,1146.75664801
1660154400000,2022-08-10 18:00:00,TON/USDT,1.227803,1.243296,1.202399,1.2088,746.980165310544,617.95182438
1660150800000,2022-08-10 17:00:00,TON/USDT,1.224923,1.232916,1.220861,1.227534,584.5819291851369,476.22463344
1660147200000,2022-08-10 16:00:00,TON/USDT,1.241416,1.244146,1.217361,1.223185,1005.4814982005063,822.01915344
1660143600000,2022-08-10 15:00:00,TON/USDT,1.241735,1.252726,1.232619,1.242997,1559.6354360768128,1254.73789243
1660140000000,2022-08-10 14:00:00,TON/USDT,1.255056,1.259379,1.22,1.238354,1700.7385173918894,1373.38638014
1660136400000,2022-08-10 13:00:00,TON/USDT,1.261123,1.27979,1.240841,1.250031,1017.4163817130302,813.91292033
1660132800000,2022-08-10 12:00:00,TON/USDT,1.237977,1.270856,1.22381,1.26641,5808.197873642995,4586.34871301
1660129200000,2022-08-10 11:00:00,TON/USDT,1.254195,1.279985,1.233809,1.237115,1189.699034832808,961.67214433
1660125600000,2022-08-10 10:00:00,TON/USDT,1.227845,1.289998,1.205,1.250798,8377.377495870725,6697.62623211
1660122000000,2022-08-10 09:00:00,TON/USDT,1.230603,1.231707,1.224126,1.227612,1947.8361066994528,1586.68708574
1660118400000,2022-08-10 08:00:00,TON/USDT,1.232378,1.233633,1.226458,1.230885,636.654251350395,517.232927
1660114800000,2022-08-10 07:00:00,TON/USDT,1.224336,1.243,1.221469,1.233214,740.2487450701174,600.25976438
1660111200000,2022-08-10 06:00:00,TON/USDT,1.234658,1.241518,1.21111,1.224508,670.7440289837349,547.76614688
